tour_id,player1_id,player2_id,round_id,draw,result
21546,107899,40628,2,6,6-2 6-2
21546,88903,109175,2,7,6-1 6-4
21546,115746,109739,2,8,6-2 6-3
21546,53537,25911,2,9,6-3 5-7 10-6
21546,97794,42138,2,10,6-2 6-1
21546,96775,123324,2,11,6-0 6-3
21546,92975,90783,2,12,6-2 6-0
21546,29591,90769,2,13,7-5 7-5
21546,82282,98918,2,14,6-0 6-1
21546,85367,105356,2,15,6-4 3-6 10-4
21546,90391,63443,2,16,6-1 6-2
21546,91530,97573,3,1,6-4 6-3
21546,84239,92349,3,2,3-6 6-0 12-10
21546,86599,107899,3,3,6-3 7-5
21546,115746,88903,3,4,7-6(2) 6-0
21546,53537,97794,3,5,6-0 7-6(4)
21546,96775,92975,3,6,3-6 6-4 13-11
21546,82282,29591,3,7,6-3 3-6 10-6
21546,85367,90391,3,8,7-6(8) 6-0
21548,108591,108600,1,1,6-1 6-2
21548,96305,123146,1,2,6-2 7-6(1)
21548,120324,111167,1,3,6-1 6-2
21548,98720,68190,1,4,6-4 6-4
21548,70248,102030,1,5,6-1 6-2
21548,97593,83792,1,6,6-0 6-0
21548,90875,117744,1,7,6-0 7-5
21548,61870,126135,1,8,6-3 6-2
21548,67017,110206,1,9,6-1 6-2
21548,104427,126567,1,10,6-1 6-3
21548,109311,103612,1,11,6-3 7-5
21548,47534,59154,1,12,6-0 6-0
21548,96544,114902,1,13,6-4 1-6 10-8
21548,107233,81152,1,14,7-5 6-2
21548,121220,105541,1,15,6-4 1-6 11-9
21548,92570,95141,1,16,6-2 6-4
21549,85002,94365,2,1,6-4 6-1
21549,88066,120807,2,2,6-3 6-1
21549,34829,91439,2,3,6-3 6-2
21549,62407,116317,2,4,6-2 6-0
21549,29919,89085,2,5,2-6 6-4 10-7
21549,91171,124026,2,6,6-2 6-0
21549,99990,124614,2,7,6-1 6-4
21549,37268,110091,2,8,6-0 6-3
21549,46972,79108,2,9,6-2 7-5
21549,98925,107242,2,10,4-6 6-4 10-7
21549,89846,116097,2,11,6-3 6-4
21549,75288,125233,2,12,6-4 6-0
21549,110795,124611,2,13,6-2 6-3
21549,116098,107385,2,14,6-1 6-2
21549,90024,83925,2,15,7-6(4) 4-6 10-4
21549,103818,93284,2,16,6-4 6-2
21549,85002,88066,3,1,6-4 6-4
21549,34829,62407,3,2,6-1 6-2
21549,91171,29919,3,3,6-4 4-6 10-8
21549,99990,37268,3,4,4-6 6-3 10-5
21549,46972,98925,3,5,6-3 6-2
21549,89846,75288,3,6,7-6(0) 3-1 ret.
21549,116098,110795,3,7,6-0 5-7 10-5
21549,90024,103818,3,8,3-6 6-2 10-7
21507,61966,105161,1,1,6-1 6-2
21507,92755,36772,1,2,6-4 6-4
21507,29610,59139,1,3,6-3 6-3
21507,75578,28346,1,4,6-4 2-6 6-2
21507,58723,85012,1,5,6-2 6-1
21507,33284,37735,1,6,6-4 6-0
21507,67001,91333,1,7,7-5 6-3
21507,62465,9543,1,8,6-3 6-4
21507,24841,108027,1,9,6-2 6-2
21507,89843,81809,1,10,7-5 6-4
21507,18348,109486,1,11,6-1 6-1
21507,67172,65383,1,12,4-6 6-3 6-4
21507,92755,61966,3,1,7-5 2-0 ret.
21507,29610,75578,3,2,4-6 6-3 6-0
21507,33284,58723,3,3,6-4 6-3
21507,62465,67001,3,4,6-3 7-5
21507,24841,89843,3,5,1-6 6-0 6-4
21507,18348,67172,3,6,6-4 6-2
21507,80391,24841,4,1,6-3 6-4
21507,36617,92755,4,2,5-7 6-1 6-3
21507,14609,96517,4,3,3-6 6-3 6-2
21507,104494,26845,4,4,6-4 7-5
21507,29610,83795,4,5,6-7(3) 6-4 7-5
21507,33284,58609,4,6,7-5 6-3
21507,37577,74899,4,7,3-6 6-3 4-0 ret.
21507,12498,75042,4,8,6-0 5-2 ret.
21507,14898,29906,4,9,6-4 6-2
21507,41484,62465,4,10,6-4 7-5
21507,38876,24932,4,11,7-6(5) 6-3
21507,83794,18348,4,12,2-6 6-3 6-3
21507,50000,7732,4,13,3-6 6-4 7-5
21507,69729,67002,4,14,6-1 6-3
21507,73983,26153,4,15,6-0 7-5
21507,17972,61966,4,16,6-1 6-7(5) 6-1
21507,80391,36617,5,1,6-4 3-6 6-3
21507,14609,104494,5,2,7-6(7) 6-3
21507,33284,29610,5,3,5-7 6-3 6-4
21507,37577,12498,5,4,6-1 4-6 7-6(5)
21507,41484,14898,5,5,7-6(3) 6-4
21507,83794,38876,5,6,7-5 4-0 ret.
21507,69729,50000,5,7,6-1 3-6 6-4
21507,73983,17972,5,8,6-3 6-3
21507,80391,14609,9,1,
21507,33284,37577,9,2,
21507,41484,83794,9,3,
21507,69729,73983,9,4,
21507,3700,3700,10,1,
21507,3700,3700,10,2,
21507,3700,3700,12,1,
21505,117771,117866,4,1,7-6(2) 2-6 10-8
21505,126706,117506,4,2,6-2 6-7(5) 10-7
21505,47176,123643,4,3,6-7(1) 6-4 12-10
21505,126863,126707,4,4,6-3 6-3
21505,126710,117859,4,5,6-1 6-7(5) 10-6
21505,125983,126705,4,6,6-3 7-6(9)
21505,126708,66586,4,7,6-3 7-6(2)
21505,111603,126864,4,8,7-5 6-3
21505,117771,126706,9,1,6-4 7-6(4)
21505,47176,126863,9,2,6-3 6-3
21505,126710,125983,9,3,6-4 7-6(7)
21505,111603,126708,9,4,7-6(6) 6-2
21505,117771,47176,10,1,
21505,126710,111603,10,2,
21505,3699,3699,12,1,
21506,116767,114947,4,1,6-3 4-6 10-5
21506,117835,116742,4,2,6-3 5-7 10-8
21506,73144,97814,4,3,6-3 6-4
21506,104161,126865,4,4,6-4 6-4
21506,84131,126866,4,5,6-3 6-4
21506,60556,126867,4,6,6-3 6-4
21506,126869,126868,4,7,7-6(5) 6-4
21506,126870,126552,4,8,6-3 6-4
21506,116767,117835,9,1,6-3 6-3
21506,104161,73144,9,2,3-6 6-2 10-2
21506,60556,84131,9,3,6-7(7) 6-4 10-8
21506,126870,126869,9,4,6-3 6-4
21506,116767,104161,10,1,
21506,60556,126870,10,2,
21506,3699,3699,12,1,
21546,126960,126180,4,4,4-6 6-3 10-5
21546,126768,126961,4,5,6-1 7-5
21546,126962,118989,4,6,6-3 6-1
21546,69402,126963,4,7,6-3 6-4
21546,126964,124072,4,8,6-2 2-6 11-9
21546,104154,126957,9,1,6-2 6-4
21546,126960,126959,9,2,6-4 6-3
21546,126962,126768,9,3,6-4 6-4
21546,69402,126964,9,4,6-2 6-3
21546,104154,126960,10,1,
21546,126962,69402,10,2,
21546,3699,3699,12,1,
21548,126965,126966,4,1,6-2 6-1
21548,126967,126786,4,2,6-3 7-6(7)
21548,126968,126969,4,3,6-4 6-4
21548,124958,126970,4,4,6-3 6-3
21548,112486,125197,4,5,6-1 0-6 10-8
21548,126972,126971,4,6,6-4 6-4
21548,121111,126973,4,7,7-6(2) 6-3
21548,126975,126974,4,8,6-2 6-1
21548,126965,126967,9,1,6-3 7-5
21548,124958,126968,9,2,6-2 ret.
21548,126972,112486,9,3,6-3 6-1
21548,121111,126975,9,4,6-4 6-3
21548,126965,124958,10,1,
21548,126972,121111,10,2,
21548,3699,3699,12,1,
21317,42971,93550,1,1,6-4 7-6(6)
21317,63299,17123,1,2,7-6(6) 6-4
21317,79113,53532,1,3,6-4 7-6(3)
21317,58149,79064,1,4,7-5 6-3
21317,52394,122762,1,5,6-1 6-2
21317,63737,27482,1,6,6-4 4-6 7-6(7)
21317,28267,12097,1,7,7-6(2) 7-6(2)
21317,85899,92243,1,8,7-6(3) 6-0
21317,94493,88766,1,9,6-0 6-2
21317,39863,89108,1,10,7-6(5) 7-5
21317,70705,36114,1,11,7-6(4) 4-6 7-6(5)
21317,47557,11226,1,12,6-4 6-1
21317,39043,82371,1,13,7-6(6) 6-4
21317,30849,108594,1,14,6-3 6-3
21317,83223,46718,1,15,3-6 6-3 7-6(4)
21317,56590,112228,1,16,6-2 6-1
21317,28899,79067,1,17,6-3 6-4
21317,73742,35376,1,18,6-4 4-6 6-3
21317,24721,29180,1,19,6-4 6-3
21317,14716,34968,1,20,0-6 6-2 6-4
21317,67986,19689,1,21,3-6 7-6(4) 6-4
21317,26218,71166,1,22,6-3 3-6 7-6(5)
21317,94591,71221,1,23,4-6 7-6(2) 6-3
21317,18094,28904,1,24,6-2 6-1
21317,63299,42971,3,1,7-6(4) 6-4
21317,58149,79113,3,2,3-6 6-3 6-4
21317,63737,52394,3,3,7-6(5) 6-4
21317,85899,28267,3,4,6-2 6-4
21317,39863,94493,3,5,6-2 6-7(3) 7-5
21317,47557,70705,3,6,2-6 7-6(3) 6-3
21317,39043,30849,3,7,6-3 6-4
21542,59353,55976,4,5,6-1 7-5
21542,36276,103824,4,6,7-5 7-6(2)
21542,102841,63477,4,7,6-3 6-7(6) 6-2
21542,85844,100215,4,8,6-3 7-6(1)
21542,79813,77559,4,9,6-0 6-3
21542,92640,91447,4,10,6-3 6-3
21542,121188,100617,4,11,6-2 6-2
21542,85764,85403,4,12,6-0 6-1
21542,79692,102630,4,13,4-0 ret.
21542,88496,36258,4,14,7-6(5) 6-1
21542,109204,81008,4,15,6-3 6-1
21542,30104,10500,4,16,6-4 6-4
21542,92247,21332,5,1,6-4 7-6(3)
21542,84712,112660,5,2,6-4 7-5
21542,59353,36276,5,3,6-2 6-1
21542,102841,85844,5,4,6-3 2-6 3-0 ret.
21542,79813,92640,5,5,6-4 6-4
21542,85764,121188,5,6,7-6(4) 6-2
21542,79692,88496,5,7,6-4 6-7(5) 6-2
21542,109204,30104,5,8,6-2 7-5
21542,92247,84712,9,1,
21542,59353,102841,9,2,6-2 6-4
21542,85764,79813,9,3,6-3 6-2
21542,79692,109204,9,4,6-1 6-4
21542,3700,59353,10,1,
21542,85764,79692,10,2,
21542,3700,3700,12,1,
21317,83223,56590,3,8,6-3 4-6 6-3
21317,28899,73742,3,9,6-4 5-7 6-3
21317,24721,14716,3,10,6-4 6-4
21317,67986,26218,3,11,6-4 3-1 ret.
21317,18094,94591,3,12,6-4 6-2
21503,123364,120781,4,1,6-1 7-6(4)
21503,126550,126996,4,2,6-4 1-6 10-5
21503,115425,103544,4,3,6-7(2) 6-2 10-4
21503,125597,126998,4,4,7-6(4) 6-4
21503,126999,118526,4,5,7-5 6-3
21503,127000,79077,4,6,6-4 6-7(8) 10-0
21503,51996,93549,4,7,7-5 7-5
21503,97319,93143,4,8,6-0 7-6(3)
21503,123364,126550,9,1,
21503,115425,125597,9,2,
21503,126999,127000,9,3,
21503,51996,97319,9,4,
21503,3699,3699,10,1,
21503,3699,3699,10,2,
21503,3699,3699,12,1,
21504,94721,77438,4,1,6-4 6-7(7) 10-5
21504,91045,127001,4,2,6-4 4-6 10-7
21504,127002,74906,4,3,6-3 6-4
21504,118647,127003,4,4,6-4 7-6(13)
21504,120022,125748,4,5,7-6(6) 6-4
21504,118110,123648,4,6,6-3 4-6 10-8
21504,125091,127004,4,7,7-5 6-3
21504,82416,126416,4,8,7-6(2) 6-2
21504,94721,91045,9,1,
21504,127002,118647,9,2,
21504,120022,118110,9,3,
21504,125091,82416,9,4,
21504,3699,3699,10,1,
21504,3699,3699,10,2,
21504,3699,3699,12,1,
21538,14745,3700,1,1,bye
21538,115058,44561,1,2,6-4 7-5
21538,27218,3700,1,3,bye
21538,117347,126840,1,4,7-5 6-4
21538,108598,3700,1,5,bye
21538,125337,126841,1,6,5-7 6-4 11-9
21538,99748,3700,1,7,bye
21538,126842,118804,1,8,6-4 6-1
21538,95868,3700,1,9,bye
21538,114361,117381,1,10,6-1 6-1
21538,116560,3700,1,11,bye
21538,126844,126843,1,12,6-0 6-0
