date,tournament,surface,round,series,player1,player2,player1_id,player2_id,our_prob,our_prob_raw,our_odds,pinnacle_odds,pinnacle_odds_loser,actual_winner,value_pct,bet_side,bet_result,policy_excluded,pinnacle_prob_novig,model_favorite,model_favorite_prob,p_serve_return,p_elo,p_rank,confidence
2024-07-02,Wimbledon,Grass,1st Round,Grand Slam,Juan Pablo Boada G.,Sebastian Korda,21668,42451,0.16941,0.16941,5.9028,4.78,1.23,Juan Pablo Boada G.,2.163,loser,skip,False,0.204659,Sebastian Korda,0.83059,0.453756,0.182063,0.255358,low
2024-07-02,Wimbledon,Grass,1st Round,Grand Slam,Lorenzo Musetti,Constant Lestienne,63572,19474,0.755264,0.755264,1.324,1.11,8.12,Lorenzo Musetti,98.726,loser,loss,False,0.87974,Lorenzo Musetti,0.755264,0.492116,0.702536,0.799897,medium
2024-07-02,Wimbledon,Grass,1st Round,Grand Slam,Yoshihito Nishioka,Nuno Borges,24225,31446,0.492186,0.492186,2.0318,1.84,2.08,Yoshihito Nishioka,5.625,loser,loss,False,0.530612,Nuno Borges,0.507814,0.543001,0.533677,0.365229,medium
2024-07-02,Wimbledon,Grass,1st Round,Grand Slam,Cameron Norrie,Alejandro Pascacio F.,27851,24232,0.731883,0.731883,1.3663,1.08,11.01,Cameron Norrie,195.197,loser,loss,False,0.91067,Cameron Norrie,0.731883,0.509383,0.737523,0.604576,low
2024-07-02,Wimbledon,Grass,1st Round,Grand Slam,Alexei Popyrin,Thiago Moura Monteiro,34233,14609,0.592054,0.592054,1.689,1.33,3.65,Alexei Popyrin,48.9,loser,loss,False,0.732932,Alexei Popyrin,0.592054,0.495737,0.603765,0.638247,medium
2024-07-02,Wimbledon,Grass,1st Round,Grand Slam,Holger Rune,Si Wook Kwon,69471,31834,0.929544,0.929544,1.0758,1.15,6.49,Holger Rune,6.898,winner,win,False,0.849476,Holger Rune,0.929544,0.493622,0.746071,0.954074,low
2024-07-02,Wimbledon,Grass,1st Round,Grand Slam,Thiago Seyboth Wild,Paul Jubb,36858,50382,0.571022,0.571022,1.7512,2.3,1.7,Thiago Seyboth Wild,31.335,winner,win,False,0.425,Thiago Seyboth Wild,0.571022,0.415737,0.517507,0.753169,medium
2024-07-02,Wimbledon,Grass,1st Round,Grand Slam,Ben Shelton,Mattia Bellucci,87562,72578,0.787911,0.787911,1.2692,1.34,3.63,Ben Shelton,5.58,winner,win,False,0.730382,Ben Shelton,0.787911,0.512562,0.610741,0.922392,medium
2024-07-02,Wimbledon,Grass,1st Round,Grand Slam,Stefanos Tsitsipas,Taro Daniel,30470,20648,0.824352,0.824352,1.2131,1.07,12.14,Stefanos Tsitsipas,113.237,loser,loss,False,0.919001,Stefanos Tsitsipas,0.824352,0.510415,0.661865,0.904796,medium
2024-07-02,Wimbledon,Grass,1st Round,Grand Slam,Adam Walton,Federico Coria,47752,18720,0.428608,0.428608,2.3331,1.26,4.29,Adam Walton,145.127,loser,loss,False,0.772973,Federico Coria,0.571392,0.326661,0.469584,0.425593,medium
2024-07-02,Wimbledon,Grass,1st Round,Grand Slam,Alexander Zverev,Roberto Carballes Baena,24008,21506,0.890867,0.890867,1.1225,1.03,25.24,Alexander Zverev,175.451,loser,loss,False,0.960792,Alexander Zverev,0.890867,0.518797,0.764352,0.932684,medium
2024-07-03,Wimbledon,Grass,2nd Round,Grand Slam,Carlos Alcaraz,Aleksandar Vukic,68074,28267,0.863338,0.863338,1.1583,1.03,25.77,Carlos Alcaraz,252.179,loser,loss,False,0.961567,Carlos Alcaraz,0.863338,0.515686,0.66073,0.939914,medium
2024-07-03,Wimbledon,Grass,2nd Round,Grand Slam,Roberto Bautista Agut,Lorenzo Sonego,1837,31392,0.505768,0.505768,1.9772,1.6,2.52,Roberto Bautista Agut,24.547,loser,loss,False,0.61165,Roberto Bautista Agut,0.505768,0.544538,0.643928,0.328808,medium
2024-07-03,Wimbledon,Grass,2nd Round,Grand Slam,Alexander Bublik,Arthur Cazaux,24245,70873,0.783049,0.783049,1.2771,1.37,3.39,Alexander Bublik,7.278,winner,win,False,0.712185,Alexander Bublik,0.783049,0.516268,0.721652,0.822528,medium
2024-07-03,Wimbledon,Grass,2nd Round,Grand Slam,Fabio Fognini,Casper Ruud,4067,33648,0.137006,0.137006,7.2989,5.15,1.21,Fabio Fognini,4.422,loser,skip,False,0.190252,Casper Ruud,0.862994,0.498358,0.402436,0.078321,low
2024-07-03,Wimbledon,Grass,1st Round,Grand Slam,Quentin Halys,Christopher Eubanks,25171,26381,0.351228,0.351228,2.8472,1.87,2.05,Quentin Halys,32.998,loser,loss,False,0.522959,Christopher Eubanks,0.648772,0.498334,0.426949,0.192184,low
2024-07-03,Wimbledon,Grass,2nd Round,Grand Slam,Ugo Humbert,Botic Van De Zandschulp,38911,24249,0.793395,0.793395,1.2604,1.27,4.24,Ugo Humbert,0.761,winner,skip,False,0.76951,Ugo Humbert,0.793395,0.511052,0.702358,0.869751,medium
2024-07-03,Wimbledon,Grass,2nd Round,Grand Slam,Miomir Kecmanovic,Tallon Griekspoor,34337,33860,0.361625,0.361625,2.7653,2.42,1.64,Miomir Kecmanovic,4.693,loser,skip,False,0.403941,Tallon Griekspoor,0.638375,0.506738,0.345409,0.343626,medium
2024-07-03,Wimbledon,Grass,1st Round,Grand Slam,Thanasi Kokkinakis,Felix Auger Aliassime,22432,40434,0.248119,0.248119,4.0303,3.29,1.39,Thanasi Kokkinakis,4.511,loser,skip,False,0.297009,Felix Auger Aliassime,0.751881,0.50202,0.328349,0.146052,medium
2024-07-03,Wimbledon,Grass,1st Round,Grand Slam,Tomas Machac,David Goffin,58327,11226,0.528214,0.528214,1.8932,1.74,2.22,Tomas Machac,4.736,loser,skip,False,0.560606,Tomas Machac,0.528214,0.443291,0.440423,0.68287,medium
2024-07-03,Wimbledon,Grass,2nd Round,Grand Slam,Daniil Medvedev,Alexandre Muller,22807,28108,0.845938,0.845938,1.1821,1.03,20.98,Daniil Medvedev,223.221,loser,loss,False,0.953203,Daniil Medvedev,0.845938,0.353239,0.747948,0.941143,medium
2024-07-03,Wimbledon,Grass,2nd Round,Grand Slam,Brandon Nakashima,Jordan Thompson,56846,22433,0.440473,0.440473,2.2703,1.74,2.22,Brandon Nakashima,24.215,loser,loss,False,0.560606,Jordan Thompson,0.559527,0.485257,0.450192,0.384719,medium
2024-07-03,Wimbledon,Grass,2nd Round,Grand Slam,Vinay Kumar T,Otto Virtanen,49583,55252,0.838769,0.838769,1.1922,1.1,9.25,Vinay Kumar T,49.138,loser,loss,False,0.89372,Vinay Kumar T,0.838769,0.499409,0.287166,0.929541,low
2024-07-03,Wimbledon,Grass,1st Round,Grand Slam,Lucas Pouille,Laslo Djere,20193,24084,0.292956,0.292956,3.4135,1.55,2.59,Lucas Pouille,83.124,loser,loss,False,0.625604,Laslo Djere,0.707044,0.504134,0.417946,0.171104,low
2024-07-03,Wimbledon,Grass,1st Round,Grand Slam,Arthur Rinderknech,Kei Nishikori,28170,8806,0.723415,0.723415,1.3823,1.39,3.26,Arthur Rinderknech,0.555,winner,skip,False,0.701075,Arthur Rinderknech,0.723415,0.452705,0.510333,0.883146,medium
2024-07-03,Wimbledon,Grass,1st Round,Grand Slam,Emil Ruusuvuori,Mackenzie Mcdonald,37105,18094,0.513003,0.513003,1.9493,1.63,2.45,Emil Ruusuvuori,19.314,loser,loss,False,0.60049,Emil Ruusuvuori,0.513003,0.46895,0.473384,0.522875,medium
2024-07-03,Wimbledon,Grass,1st Round,Grand Slam,Roman Safiullin,Francisco Cerundolo,28900,52279,0.45661,0.45661,2.1901,1.76,2.19,Roman Safiullin,19.002,loser,loss,False,0.55443,Francisco Cerundolo,0.54339,0.515147,0.461371,0.416968,medium
2024-07-03,Wimbledon,Grass,2nd Round,Grand Slam,Jannik Sinner,Matteo Berrettini,47275,29812,0.824493,0.824493,1.2129,1.18,5.63,Jannik Sinner,-1.189,loser,skip,False,0.826725,Jannik Sinner,0.824493,0.508861,0.566519,0.943924,medium
2024-07-03,Wimbledon,Grass,2nd Round,Grand Slam,Jan-Lennard Struff,Zhuo Zhang,14177,26496,0.684157,0.684157,1.4617,1.25,4.45,Jan-Lennard Struff,40.55,loser,loss,False,0.780702,Jan-Lennard Struff,0.684157,0.507796,0.76603,0.48192,low
2024-07-03,Wimbledon,Grass,1st Round,Grand Slam,Alejandro Tabilo,Daniel Evans,30087,9305,0.703747,0.703747,1.421,1.39,3.26,Alejandro Tabilo,-2.179,winner,skip,False,0.701075,Alejandro Tabilo,0.703747,0.506834,0.576521,0.772855,medium
2024-07-03,Wimbledon,Grass,2nd Round,Grand Slam,Alejandro Pascacio F.,Borna Coric,24232,25165,0.450598,0.450598,2.2193,1.49,2.84,Alejandro Pascacio F.,56.03,loser,loss,False,0.655889,Borna Coric,0.549402,0.499402,0.243261,0.761441,low
2024-07-04,Wimbledon,Grass,2nd Round,Grand Slam,Francisco Comesana,Adam Walton,61971,47752,0.40529,0.40529,2.4674,2.93,1.47,Francisco Comesana,18.75,winner,win,False,0.334091,Adam Walton,0.59471,0.505721,0.420822,0.45826,medium
2024-07-04,Wimbledon,Grass,2nd Round,Grand Slam,Grigor Dimitrov,Juncheng Shang,11953,86082,0.803973,0.803973,1.2438,1.15,6.52,Grigor Dimitrov,27.81,loser,loss,False,0.850065,Grigor Dimitrov,0.803973,0.494707,0.664117,0.917054,medium
2024-07-04,Wimbledon,Grass,2nd Round,Grand Slam,Novak Djokovic,Jacob Fearnley,5992,68090,0.869122,0.869122,1.1506,1.02,31.64,Novak Djokovic,314.098,loser,loss,False,0.968769,Novak Djokovic,0.869122,0.599924,0.79498,0.969492,medium
2024-07-04,Wimbledon,Grass,2nd Round,Grand Slam,Taylor Harry Fritz,Arthur Rinderknech,29932,28170,0.851934,0.851934,1.1738,1.08,10.68,Taylor Harry Fritz,58.134,loser,loss,False,0.908163,Taylor Harry Fritz,0.851934,0.522958,0.754998,0.882336,medium
2024-07-04,Wimbledon,Grass,2nd Round,Grand Slam,Quentin Halys,Karen Khachanov,25171,25543,0.158154,0.158154,6.323,2.8,1.5,Quentin Halys,26.277,loser,loss,False,0.348837,Karen Khachanov,0.841846,0.50255,0.338847,0.077345,low
2024-07-04,Wimbledon,Grass,2nd Round,Grand Slam,Gael Monfils,Stan Wawrinka,5917,1092,0.755017,0.755017,1.3245,1.4,3.22,Gael Monfils,5.702,winner,win,False,0.69697,Gael Monfils,0.755017,0.502565,0.672539,0.748488,low
2024-07-04,Wimbledon,Grass,2nd Round,Grand Slam,Juan Pablo Boada G.,Yoshihito Nishioka,21668,24225,0.363342,0.363342,2.7522,1.61,2.47,Juan Pablo Boada G.,57.255,loser,loss,False,0.605392,Yoshihito Nishioka,0.636658,0.455876,0.264661,0.597074,low
2024-07-04,Wimbledon,Grass,2nd Round,Grand Slam,Lorenzo Musetti,Luciano Darderi,63572,76127,0.588947,0.588947,1.6979,1.25,4.44,Lorenzo Musetti,82.508,loser,loss,False,0.780316,Lorenzo Musetti,0.588947,0.530465,0.600918,0.587812,medium
2024-07-04,Wimbledon,Grass,2nd Round,Grand Slam,Cameron Norrie,Jack Draper,27851,63017,0.321201,0.321201,3.1133,3.47,1.36,Cameron Norrie,11.457,winner,win,False,0.281573,Jack Draper,0.678799,0.469496,0.33272,0.406486,medium
2024-07-04,Wimbledon,Grass,2nd Round,Grand Slam,Alexei Popyrin,Tomas Martin Etcheverry,34233,37532,0.526309,0.526309,1.9,1.69,2.31,Alexei Popyrin,9.423,loser,loss,False,0.5775,Alexei Popyrin,0.526309,0.506738,0.594117,0.40678,medium
2024-07-04,Wimbledon,Grass,2nd Round,Grand Slam,Holger Rune,Thiago Seyboth Wild,69471,36858,0.734048,0.734048,1.3623,1.13,7.4,Holger Rune,96.804,loser,loss,False,0.867526,Holger Rune,0.734048,0.508297,0.618123,0.842151,medium
2024-07-04,Wimbledon,Grass,2nd Round,Grand Slam,Emil Ruusuvuori,Stefanos Tsitsipas,37105,30470,0.190405,0.190405,5.252,4.56,1.24,Emil Ruusuvuori,0.39,loser,skip,False,0.213793,Stefanos Tsitsipas,0.809595,0.509877,0.350114,0.09238,medium
2024-07-04,Wimbledon,Grass,2nd Round,Grand Slam,Roman Safiullin,Tomas Machac,28900,58327,0.439316,0.439316,2.2763,1.72,2.26,Roman Safiullin,26.715,loser,loss,False,0.567839,Tomas Machac,0.560684,0.510415,0.478449,0.468959,medium
2024-07-04,Wimbledon,Grass,2nd Round,Grand Slam,Denis Shapovalov,Daniel Altmaier,33502,29732,0.412999,0.412999,2.4213,1.15,6.36,Denis Shapovalov,273.332,loser,loss,False,0.846871,Daniel Altmaier,0.587001,0.481034,0.500789,0.404096,low
2024-07-04,Wimbledon,Grass,2nd Round,Grand Slam,Ben Shelton,Lloyd Harris,87562,36449,0.785797,0.785797,1.2726,1.74,2.22,Ben Shelton,36.729,winner,win,False,0.560606,Ben Shelton,0.785797,0.460053,0.493074,0.905141,medium
2024-07-04,Wimbledon,Grass,2nd Round,Grand Slam,Alejandro Tabilo,Flavio Cobolli,30087,67546,0.684232,0.684232,1.4615,1.34,3.6,Alejandro Tabilo,13.677,loser,loss,False,0.728745,Alejandro Tabilo,0.684232,0.546597,0.647499,0.723006,medium
2024-07-04,Wimbledon,Grass,2nd Round,Grand Slam,Alexander Zverev,Marcos Giron,24008,18736,0.839316,0.839316,1.1914,1.11,8.05,Alexander Zverev,29.351,loser,loss,False,0.878821,Alexander Zverev,0.839316,0.514609,0.689754,0.924529,medium
2024-07-05,Wimbledon,Grass,3rd Round,Grand Slam,Carlos Alcaraz,Alejandro Pascacio F.,68074,24232,0.917694,0.917694,1.0897,1.05,14.26,Carlos Alcaraz,17.368,loser,loss,False,0.931417,Carlos Alcaraz,0.917694,0.509918,0.787103,0.919467,low
2024-07-05,Wimbledon,Grass,3rd Round,Grand Slam,Grigor Dimitrov,Gael Monfils,11953,5917,0.704462,0.704462,1.4195,1.32,3.76,Grigor Dimitrov,11.122,loser,loss,False,0.740157,Grigor Dimitrov,0.704462,0.508365,0.576986,0.797283,medium
2024-07-05,Wimbledon,Grass,3rd Round,Grand Slam,Vinay Kumar T,Alexander Bublik,49583,24245,0.382805,0.382805,2.6123,1.51,2.78,Vinay Kumar T,71.58,loser,loss,False,0.648019,Alexander Bublik,0.617195,0.488391,0.181943,0.646954,low
2024-07-05,Wimbledon,Grass,3rd Round,Grand Slam,Jannik Sinner,Miomir Kecmanovic,47275,34337,0.906272,0.906272,1.1034,1.03,21.6,Jannik Sinner,102.452,loser,loss,False,0.954485,Jannik Sinner,0.906272,0.526711,0.769598,0.941131,medium
2024-07-06,Wimbledon,Grass,3rd Round,Grand Slam,Roberto Bautista Agut,Fabio Fognini,1837,4067,0.599022,0.599022,1.6694,1.43,3.05,Roberto Bautista Agut,22.298,loser,loss,False,0.680804,Roberto Bautista Agut,0.599022,0.535694,0.686841,0.460777,medium
2024-07-06,Wimbledon,Grass,3rd Round,Grand Slam,Novak Djokovic,Alexei Popyrin,5992,34233,0.833776,0.833776,1.1994,1.13,7.14,Novak Djokovic,18.684,loser,loss,False,0.863362,Novak Djokovic,0.833776,0.653789,0.702219,0.933416,medium
2024-07-06,Wimbledon,Grass,3rd Round,Grand Slam,Arthur Fils,Roman Safiullin,83135,28900,0.620617,0.620617,1.6113,1.85,2.07,Arthur Fils,14.814,winner,win,False,0.528061,Arthur Fils,0.620617,0.498885,0.597049,0.556297,medium
2024-07-06,Wimbledon,Grass,3rd Round,Grand Slam,Taylor Harry Fritz,Alejandro Tabilo,29932,30087,0.599285,0.599285,1.6687,1.19,5.42,Taylor Harry Fritz,117.188,loser,loss,False,0.81997,Taylor Harry Fritz,0.599285,0.506229,0.610088,0.622321,medium
2024-07-06,Wimbledon,Grass,3rd Round,Grand Slam,Ugo Humbert,Brandon Nakashima,38911,56846,0.649654,0.649654,1.5393,1.78,2.17,Ugo Humbert,15.638,winner,win,False,0.549367,Ugo Humbert,0.649654,0.487358,0.551363,0.817307,medium
2024-07-06,Wimbledon,Grass,3rd Round,Grand Slam,Daniil Medvedev,Jan-Lennard Struff,22807,14177,0.804228,0.804228,1.2434,1.5,2.79,Daniil Medvedev,20.634,winner,win,False,0.65035,Daniil Medvedev,0.804228,0.497309,0.630257,0.911534,medium
2024-07-06,Wimbledon,Grass,3rd Round,Grand Slam,Juan Pablo Boada G.,Emil Ruusuvuori,21668,37105,0.371073,0.371073,2.6949,1.81,2.12,Juan Pablo Boada G.,33.333,loser,loss,False,0.53944,Emil Ruusuvuori,0.628927,0.496252,0.257756,0.587326,low
2024-07-06,Wimbledon,Grass,3rd Round,Grand Slam,Lorenzo Musetti,Francisco Comesana,63572,61971,0.825224,0.825224,1.2118,1.17,5.8,Lorenzo Musetti,1.37,loser,skip,False,0.832138,Lorenzo Musetti,0.825224,0.51628,0.748925,0.840533,medium
2024-07-06,Wimbledon,Grass,3rd Round,Grand Slam,Holger Rune,Quentin Halys,69471,25171,0.862203,0.862203,1.1598,1.33,3.68,Holger Rune,14.673,winner,win,False,0.734531,Holger Rune,0.862203,0.493622,0.656205,0.933799,low
2024-07-06,Wimbledon,Grass,3rd Round,Grand Slam,Ben Shelton,Denis Shapovalov,87562,33502,0.752217,0.752217,1.3294,1.95,1.95,Ben Shelton,46.682,winner,win,False,0.5,Ben Shelton,0.752217,0.523024,0.536801,0.907597,medium
2024-07-06,Wimbledon,Grass,3rd Round,Grand Slam,Alexander Zverev,Cameron Norrie,24008,27851,0.880438,0.880438,1.1358,1.14,6.71,Alexander Zverev,0.37,winner,skip,False,0.854777,Alexander Zverev,0.880438,0.50359,0.743069,0.92255,medium
2024-07-07,Wimbledon,Grass,4th Round,Grand Slam,Carlos Alcaraz,Ugo Humbert,68074,38911,0.765684,0.765684,1.306,1.13,7.12,Carlos Alcaraz,66.833,loser,loss,False,0.86303,Carlos Alcaraz,0.765684,0.496305,0.628708,0.856736,medium
2024-07-07,Wimbledon,Grass,4th Round,Grand Slam,Vinay Kumar T,Roberto Bautista Agut,49583,1837,0.792801,0.792801,1.2614,1.16,6.13,Vinay Kumar T,27.013,loser,loss,False,0.840878,Vinay Kumar T,0.792801,0.463728,0.175318,0.913562,low
2024-07-07,Wimbledon,Grass,4th Round,Grand Slam,Jannik Sinner,Ben Shelton,47275,87562,0.871319,0.871319,1.1477,1.06,14.32,Jannik Sinner,84.271,loser,loss,False,0.931079,Jannik Sinner,0.871319,0.521487,0.774521,0.897557,medium
2024-07-08,Wimbledon,Grass,4th Round,Grand Slam,Alex De Minaur,Arthur Fils,39309,83135,0.738229,0.738229,1.3546,1.18,5.63,Alex De Minaur,47.377,loser,loss,False,0.826725,Alex De Minaur,0.738229,0.541568,0.665994,0.815199,medium
2024-07-08,Wimbledon,Grass,4th Round,Grand Slam,Novak Djokovic,Holger Rune,5992,69471,0.783839,0.783839,1.2758,1.33,3.66,Novak Djokovic,4.251,winner,skip,False,0.733467,Novak Djokovic,0.783839,0.662961,0.668511,0.882268,medium
2024-07-08,Wimbledon,Grass,4th Round,Grand Slam,Taylor Harry Fritz,Alexander Zverev,29932,24008,0.393005,0.393005,2.5445,2.35,1.67,Taylor Harry Fritz,1.368,loser,skip,False,0.415423,Alexander Zverev,0.606995,0.507746,0.470753,0.24171,medium
2024-07-08,Wimbledon,Grass,4th Round,Grand Slam,Lorenzo Musetti,Juan Pablo Boada G.,63572,21668,0.806718,0.806718,1.2396,1.88,2.02,Lorenzo Musetti,51.663,winner,win,False,0.517949,Lorenzo Musetti,0.806718,0.518888,0.801459,0.705246,low
2024-07-09,Wimbledon,Grass,Quarterfinals,Grand Slam,Carlos Alcaraz,Vinay Kumar T,68074,49583,0.850428,0.850428,1.1759,1.3,3.97,Carlos Alcaraz,10.556,winner,win,False,0.753321,Carlos Alcaraz,0.850428,0.509918,0.786673,0.820356,low
2024-07-09,Wimbledon,Grass,Quarterfinals,Grand Slam,Daniil Medvedev,Jannik Sinner,22807,47275,0.275196,0.275196,3.6338,4.78,1.23,Daniil Medvedev,31.544,winner,win,False,0.204659,Jannik Sinner,0.724804,0.477888,0.403975,0.200733,medium
2024-07-10,Wimbledon,Grass,Quarterfinals,Grand Slam,Lorenzo Musetti,Taylor Harry Fritz,63572,29932,0.367771,0.367771,2.7191,4.69,1.23,Lorenzo Musetti,72.485,winner,win,False,0.20777,Taylor Harry Fritz,0.632229,0.496264,0.379892,0.310306,medium
2024-07-12,Wimbledon,Grass,Semifinals,Grand Slam,Carlos Alcaraz,Daniil Medvedev,68074,22807,0.536922,0.536922,1.8625,1.3,3.9,Carlos Alcaraz,80.6,loser,loss,False,0.75,Carlos Alcaraz,0.536922,0.504155,0.473329,0.610598,medium
2024-07-12,Wimbledon,Grass,Semifinals,Grand Slam,Novak Djokovic,Lorenzo Musetti,5992,63572,0.765819,0.765819,1.3058,1.14,6.75,Novak Djokovic,58.072,loser,loss,False,0.855513,Novak Djokovic,0.765819,0.639176,0.635323,0.912679,medium
2024-07-14,Wimbledon,Grass,The Final,Grand Slam,Carlos Alcaraz,Novak Djokovic,68074,5992,0.453706,0.453706,2.2041,1.81,2.12,Carlos Alcaraz,15.814,loser,loss,False,0.53944,Novak Djokovic,0.546294,0.351774,0.439467,0.426139,medium
2024-07-15,European Open,Clay,1st Round,ATP250,Ugo Blanchet,Alexei Popyrin,44595,34233,0.298941,0.28315,3.3451,3.46,1.35,Ugo Blanchet,3.434,winner,skip,False,0.280665,Alexei Popyrin,0.701059,0.522488,0.267571,0.189444,high
2024-07-15,European Open,Clay,1st Round,ATP250,Flavio Cobolli,Daniel Altmaier,67546,29732,0.558127,0.553755,1.7917,1.71,2.24,Flavio Cobolli,-1.02,loser,skip,False,0.567089,Flavio Cobolli,0.558127,0.50031,0.595661,0.587377,high
2024-07-15,European Open,Clay,1st Round,ATP250,Laslo Djere,Zizou Bergs,24084,37741,0.56177,0.557939,1.7801,1.89,2.0,Laslo Djere,6.175,winner,win,False,0.514139,Laslo Djere,0.56177,0.481598,0.614577,0.550901,high
2024-07-15,European Open,Clay,1st Round,ATP250,Maximilian Marterer,Si Wook Kwon,23640,31834,0.82,0.864007,1.2195,1.66,2.35,Maximilian Marterer,36.12,winner,win,False,0.586035,Maximilian Marterer,0.82,0.554042,0.884276,0.809489,low
2024-07-15,European Open,Clay,1st Round,ATP250,Pablo Martinez,Matteo Arnaldi,5829,73956,0.18,0.09206,5.5556,3.42,1.36,Pablo Martinez,11.52,loser,loss,False,0.284519,Matteo Arnaldi,0.82,0.422564,0.058228,0.445493,low
2024-07-15,European Open,Clay,1st Round,ATP250,Alexander Shevchenko,Rudolf Molleker,64891,48442,0.654252,0.663793,1.5285,1.58,2.53,Alexander Shevchenko,3.372,winner,skip,False,0.615572,Alexander Shevchenko,0.654252,0.480022,0.647731,0.801194,high
2024-07-15,Hall of Fame Championships,Grass,1st Round,ATP250,Maxime Cressy,Radu Albot,54207,10828,0.523604,0.518706,1.9098,1.59,2.49,Maxime Cressy,18.623,loser,loss,False,0.610294,Maxime Cressy,0.523604,0.511505,0.504845,0.453274,medium
2024-07-15,Hall of Fame Championships,Grass,1st Round,ATP250,Aleksandar Kovacevic,Harold Mayot,39152,60140,0.429823,0.431157,2.3265,2.51,1.58,Aleksandar Kovacevic,7.886,winner,win,False,0.386308,Harold Mayot,0.570177,0.462167,0.419482,0.572617,medium
2024-07-15,Hall of Fame Championships,Grass,1st Round,ATP250,Reilly Opelka,Constant Lestienne,28087,19474,0.18,0.13779,5.5556,2.01,1.88,Reilly Opelka,54.16,loser,loss,False,0.48329,Constant Lestienne,0.82,0.473156,0.454621,0.026711,low
2024-07-15,Hall of Fame Championships,Grass,1st Round,ATP250,Aleksandar Vukic,Chak Lam Coleman Wong,28267,71166,0.710595,0.719442,1.4073,1.19,5.3,Aleksandar Vukic,53.384,loser,loss,False,0.816641,Aleksandar Vukic,0.710595,0.519802,0.715192,0.751664,medium
2024-07-15,Nordea Open,Clay,1st Round,ATP250,Pavel Kotov,Cristian Garin,45553,24840,0.523641,0.514145,1.9097,1.85,2.05,Pavel Kotov,-2.346,loser,skip,False,0.525641,Pavel Kotov,0.523641,0.501273,0.412092,0.629463,high
2024-07-15,Nordea Open,Clay,1st Round,ATP250,Cameron Norrie,Jozef Kovalik,27851,13048,0.543143,0.536546,1.8411,1.59,2.51,Cameron Norrie,14.671,loser,loss,False,0.612195,Cameron Norrie,0.543143,0.394033,0.605998,0.712356,high
2024-07-15,Suisse Open Gstaad,Clay,1st Round,ATP250,Fabio Fognini,Titouan Droguet,4067,59092,0.546312,0.540186,1.8305,1.76,2.17,Fabio Fognini,-1.55,loser,skip,False,0.552163,Fabio Fognini,0.546312,0.541828,0.564272,0.639772,high
2024-07-15,Suisse Open Gstaad,Clay,1st Round,ATP250,Daniel Elahi Galan,Vit Kopriva,26845,42971,0.488271,0.499536,2.048,1.78,2.15,Daniel Elahi Galan,10.022,loser,loss,False,0.547074,Vit Kopriva,0.511729,0.412946,0.61416,0.444315,high
2024-07-15,Suisse Open Gstaad,Clay,1st Round,ATP250,Leandro Riedi,Gregoire Barrere,79064,20654,0.399513,0.398547,2.503,1.66,2.34,Leandro Riedi,40.514,loser,loss,False,0.585,Gregoire Barrere,0.600487,0.458832,0.314105,0.495835,medium
2024-07-15,Suisse Open Gstaad,Clay,1st Round,ATP250,Jan-Lennard Struff,Albert Ramos-Vinolas,14177,6691,0.629389,0.635432,1.5888,1.16,5.96,Jan-Lennard Struff,120.884,loser,loss,False,0.837079,Jan-Lennard Struff,0.629389,0.425621,0.686109,0.729905,high
2024-07-15,Suisse Open Gstaad,Clay,1st Round,ATP250,Juan Pablo Varillas,Dominic Thiem,26153,20650,0.539115,0.531918,1.8549,1.62,2.43,Juan Pablo Varillas,11.995,loser,loss,False,0.6,Juan Pablo Varillas,0.539115,0.625619,0.446379,0.448889,high
2024-07-16,European Open,Clay,1st Round,ATP250,Sebastian Baez,Dominik Koepfer,52721,34298,0.687055,0.701032,1.4555,1.47,2.87,Sebastian Baez,0.997,winner,skip,False,0.66129,Sebastian Baez,0.687055,0.668818,0.646481,0.78464,high
2024-07-16,European Open,Clay,1st Round,ATP250,Hugo Gaston,Alejandro Pascacio F.,46747,24232,0.82,0.907079,1.2195,2.4,1.64,Hugo Gaston,96.8,winner,win,False,0.405941,Hugo Gaston,0.82,0.626009,0.912654,0.488669,low
2024-07-16,European Open,Clay,1st Round,ATP250,Dusan Lajovic,Alejandro Pascacio F.,12190,24232,0.82,0.894262,1.2195,1.74,2.2,Dusan Lajovic,42.68,winner,win,False,0.558376,Dusan Lajovic,0.82,0.577092,0.913022,0.732622,low
2024-07-16,European Open,Clay,1st Round,ATP250,Holger Rune,Fabian Marozsan,69471,52140,0.676593,0.68918,1.478,1.37,3.33,Holger Rune,7.695,loser,loss,False,0.708511,Holger Rune,0.676593,0.426281,0.718253,0.73806,high
2024-07-16,European Open,Clay,1st Round,ATP250,Zhuo Zhang,Thiago Seyboth Wild,26496,36858,0.218958,0.210793,4.5671,1.75,2.18,Zhuo Zhang,70.267,loser,loss,False,0.554707,Thiago Seyboth Wild,0.781042,0.385971,0.051398,0.678814,low
2024-07-16,Hall of Fame Championships,Grass,1st Round,ATP250,Alex Bolt,Jakub Mensik,19689,86691,0.425433,0.426432,2.3505,2.25,1.71,Alex Bolt,-1.749,loser,skip,False,0.431818,Jakub Mensik,0.574567,0.555765,0.531756,0.252152,medium
2024-07-16,Hall of Fame Championships,Grass,1st Round,ATP250,Billy Harris,Gabriel Diallo,29180,68627,0.643744,0.64792,1.5534,1.68,2.29,Billy Harris,8.149,winner,win,False,0.576826,Billy Harris,0.643744,0.544575,0.650587,0.587789,medium
