lane,match_key,match_date,tour_id,tour_name,tour_rank,round_id,result,result_join_method,player1_id,player1,player2_id,player2,publication_at,publication_capture_mode,publication_source_file,publication_timing_quality,kickoff_iso,spread_line_p1,spread_odds1,spread_odds2,spread_market_p1_devig,ml_odds1,ml_odds2,close_at,close_capture_mode,close_odds1,close_odds2,close_market_p1_devig,published_to_close_clv_p1,published_to_close_clv_p2,close_gap_hours,close_is_stale,clv_eligible,latest_line_at,latest_spread_line_p1,line_move_p1,actual_game_margin_p1,p1_cover_result,p2_cover_result,p1_cover_binary,market_brier,market_log_loss,p1_flat_pnl,p2_flat_pnl,snapshot_count,same_line_snapshot_count
Challenger,2026-05-13|21665|47021|66254,2026-05-13,21665,Zagreb Challenger,1,4,4-6 6-1 6-0,pair_capture_window_unique,47021,Zsombor Piros,66254,Jonas Forejtek,2026-05-11T18:08:08.675476+00:00,close,pinnacle-history-20260511-180808.csv,inferred_prior_day,,-2.5,1.917,1.917,0.5,1.581,2.47,2026-05-12T00:01:34.207636+00:00,close,1.926,1.909,0.49778357,-0.0046729,0.00419068,,,0,2026-05-13T08:30:08.773194+00:00,-3.0,-0.5,9,WIN,LOSS,1.0,0.25,0.69314718,0.917,-1.0,34,9
Challenger,2026-05-13|21665|54163|67703,2026-05-13,21665,Zagreb Challenger,1,4,5-7 6-4 6-2,pair_capture_window_unique,67703,Stefan Dostanic,54163,Chris Rodesch,2026-05-11T18:08:08.675476+00:00,close,pinnacle-history-20260511-180808.csv,inferred_prior_day,,3.5,1.98,1.862,0.48464341,3.01,1.415,2026-05-13T11:27:33.900607+00:00,close,1.877,1.98,0.51335235,0.0548748,-0.05959596,,,0,2026-05-13T11:27:33.900607+00:00,3.5,0.0,-4,LOSS,WIN,0.0,0.23487924,0.66289622,-1.0,0.862,44,35
Challenger,2026-05-13|21665|85851|91448,2026-05-13,21665,Zagreb Challenger,1,4,6-4 3-6 6-2,pair_capture_window_unique,85851,Luka Mikrut,91448,Justin Engel,2026-05-11T18:08:08.675476+00:00,close,pinnacle-history-20260511-180808.csv,inferred_prior_day,,-2.5,1.962,1.877,0.48892941,1.621,2.37,2026-05-13T14:33:59.992996+00:00,close,1.862,2.0,0.51786639,0.05370569,-0.0615,,,0,2026-05-13T15:01:24.989506+00:00,-1.5,1.0,3,WIN,LOSS,1.0,0.26119315,0.71553716,0.962,-1.0,55,15
Challenger,2026-05-13|21665|47387|95464,2026-05-13,21665,Zagreb Challenger,1,4,7-6(8) 3-6 6-3,pair_capture_window_unique,95464,Matej Dodig,47387,August Holmgren,2026-05-11T18:08:08.675476+00:00,close,pinnacle-history-20260511-180808.csv,inferred_prior_day,,1.0,1.943,1.885,0.49242424,2.13,1.758,2026-05-13T14:33:59.992996+00:00,close,1.901,1.952,0.50661822,0.02209363,-0.03432377,,,0,2026-05-13T15:01:24.989506+00:00,1.5,0.5,-1,PUSH,PUSH,,,,0.0,0.0,55,49
Challenger,2026-05-13|21665|104494|109734,2026-05-13,21665,Zagreb Challenger,1,4,6-1 6-3,pair_capture_window_unique,104494,Diego Dedura,109734,Emanuel Ivanisevic,2026-05-12T09:00:45.114947+00:00,close,pinnacle-history-20260512-090045.csv,inferred_prior_day,,-7.0,1.806,2.04,0.53042122,1.046,13.81,2026-05-13T10:30:09.070624+00:00,close,1.971,1.877,0.48778586,-0.08371385,0.0868407,,,0,2026-05-13T10:30:09.070624+00:00,-7.0,0.0,8,WIN,LOSS,1.0,0.22050423,0.63408384,0.806,-1.0,32,32
Challenger,2026-05-13|21666|27783|59443,2026-05-13,21666,Bengaluru 2 Challenger,1,5,6-4 6-4,pair_capture_window_unique,27783,Mukund Sasikumar,59443,Hamish Stewart,2026-05-12T16:02:46.068014+00:00,close,pinnacle-history-20260512-160246.csv,inferred_prior_day,,4.0,2.13,1.746,0.4504644,5.32,1.177,2026-05-12T16:36:30.542547+00:00,close,2.13,1.746,0.4504644,0.0,0.0,,,0,2026-05-13T00:02:19.210101+00:00,4.5,0.5,-4,PUSH,PUSH,,,,0.0,0.0,16,2
Challenger,2026-05-13|21666|28296|84556,2026-05-13,21666,Bengaluru 2 Challenger,1,5,6-1 6-2,pair_capture_window_unique,28296,Ilya Ivashka,84556,Kokoro Isomura,2026-05-12T17:01:11.006679+00:00,close,pinnacle-history-20260512-170111.csv,inferred_prior_day,,-5.0,1.98,1.862,0.48464341,1.236,4.36,2026-05-13T00:02:19.210101+00:00,close,2.03,1.82,0.47272727,-0.02463054,0.02307692,,,0,2026-05-13T00:02:19.210101+00:00,-5.0,0.0,9,WIN,LOSS,1.0,0.26559241,0.72434189,0.98,-1.0,14,14
Challenger,2026-05-13|21666|51568|100693,2026-05-13,21666,Bengaluru 2 Challenger,1,5,6-4 6-4,pair_capture_window_unique,51568,Yuta Kawahashi,100693,Kriish Tyagi,2026-05-12T17:01:11.006679+00:00,close,pinnacle-history-20260512-170111.csv,inferred_prior_day,,-4.0,1.952,1.885,0.49126922,1.398,3.09,2026-05-12T17:01:11.006679+00:00,close,1.952,1.885,0.49126922,0.0,0.0,,,0,2026-05-13T10:58:39.639142+00:00,-3.0,1.0,-4,LOSS,WIN,0.0,0.24134545,0.67583632,-1.0,0.885,24,1
Challenger,2026-05-13|21666|56211|71836,2026-05-13,21666,Bengaluru 2 Challenger,1,5,4-6 6-3 6-4,pair_capture_window_unique,56211,Keegan Smith,71836,Dominik Palan,2026-05-12T16:36:30.542547+00:00,close,pinnacle-history-20260512-163630.csv,inferred_prior_day,,-3.5,2.07,1.781,0.46247728,1.33,3.49,2026-05-12T16:36:30.542547+00:00,close,2.07,1.781,0.46247728,0.0,0.0,,,0,2026-05-13T00:02:19.210101+00:00,-4.5,-1.0,3,LOSS,WIN,0.0,0.21388523,0.62078425,-1.0,0.781,15,1
Challenger,2026-05-13|21666|56813|103193,2026-05-13,21666,Bengaluru 2 Challenger,1,5,3-6 6-4 6-3,pair_capture_window_unique,56813,Joshua Charlton,103193,Ognjen Milic,2026-05-12T16:02:46.068014+00:00,close,pinnacle-history-20260512-160246.csv,inferred_prior_day,,4.0,1.806,2.04,0.53042122,4.23,1.246,2026-05-13T00:02:19.210101+00:00,close,1.909,1.926,0.50221643,-0.05395495,0.05919003,,,0,2026-05-13T00:02:19.210101+00:00,4.0,0.0,-2,WIN,LOSS,1.0,0.22050423,0.63408384,0.806,-1.0,16,16
Challenger,2026-05-13|21666|73918|76042,2026-05-13,21666,Bengaluru 2 Challenger,1,5,6-2 6-3,pair_capture_window_unique,76042,Christopher Papa,73918,Philip Sekulic,2026-05-12T22:31:34.523854+00:00,close,pinnacle-history-20260512-223134.csv,inferred_prior_day,,5.5,2.05,1.8,0.46753247,10.0,1.073,2026-05-13T09:33:49.288980+00:00,close,2.06,1.806,0.46714951,-0.00485437,-0.00332226,,,0,2026-05-13T09:33:49.288980+00:00,5.5,0.0,-7,LOSS,WIN,0.0,0.21858661,0.63023336,-1.0,0.8,11,11
Challenger,2026-05-13|21666|82696|86599,2026-05-13,21666,Bengaluru 2 Challenger,1,5,6-2 6-7(5) 6-4,pair_capture_window_unique,82696,Maximus Jones,86599,Amit Vales,2026-05-12T17:01:11.006679+00:00,close,pinnacle-history-20260512-170111.csv,inferred_prior_day,,-4.0,1.99,1.847,0.48136565,1.398,3.09,2026-05-12T17:01:11.006679+00:00,close,1.99,1.847,0.48136565,0.0,0.0,,,0,2026-05-13T00:02:19.210101+00:00,-3.5,0.5,5,WIN,LOSS,1.0,0.26898159,0.73112811,0.99,-1.0,14,1
Challenger,2026-05-13|21667|27205|44217,2026-05-13,21667,Cordoba Challenger,1,5,6-4 6-4,pair_capture_window_unique,44217,Eduardo Ribeiro,27205,Murkel Dellien,2026-05-13T08:27:02.415499+00:00,close,pinnacle-history-20260513-082702.csv,same_day_unverified,,-1.0,1.926,1.909,0.49778357,1.82,2.05,2026-05-13T13:01:19.200901+00:00,close,1.926,1.877,0.49355772,0.0,0.01704848,,,0,2026-05-13T14:00:55.595219+00:00,-0.5,0.5,4,WIN,LOSS,1.0,0.25222134,0.69758989,0.926,-1.0,19,6
Challenger,2026-05-13|21667|58723|64916,2026-05-13,21667,Cordoba Challenger,1,5,6-0 7-6(2),pair_capture_window_unique,58723,Franco Roncadelli,64916,Matheus Pucinelli De Almeida,2026-05-13T08:27:02.415499+00:00,close,pinnacle-history-20260513-082702.csv,same_day_unverified,,3.0,1.885,1.952,0.50873078,2.41,1.606,2026-05-13T09:33:49.288980+00:00,close,1.87,1.971,0.51314762,0.00802139,-0.00963978,,,0,2026-05-13T17:31:54.352001+00:00,2.5,-0.5,7,WIN,LOSS,1.0,0.24134545,0.67583632,0.885,-1.0,31,7
Challenger,2026-05-13|21667|61966|81995,2026-05-13,21667,Cordoba Challenger,1,5,6-4 6-1,pair_capture_window_unique,61966,Guido Ivan Justo,81995,Luciano Emanuel Ambrogi,2026-05-13T08:27:02.415499+00:00,close,pinnacle-history-20260513-082702.csv,same_day_unverified,,-1.5,1.901,1.935,0.5044317,1.752,2.14,2026-05-13T14:00:55.595219+00:00,close,1.917,1.885,0.49579169,-0.00834637,0.0265252,,,0,2026-05-13T14:00:55.595219+00:00,-1.5,0.0,7,WIN,LOSS,1.0,0.24558794,0.68432283,0.901,-1.0,19,19
Challenger,2026-05-13|21667|18648|81809,2026-05-13,21667,Cordoba Challenger,1,5,6-0 6-1,pair_capture_window_unique,81809,Ryan Dickerson,18648,Nicolas Kicker,2026-05-13T08:27:02.415499+00:00,close,pinnacle-history-20260513-082702.csv,same_day_unverified,,5.0,2.04,1.813,0.47054243,4.78,1.206,2026-05-13T20:35:01.321762+00:00,close,1.99,1.833,0.47946639,0.02512563,-0.01091107,,,0,2026-05-13T21:06:37.896612+00:00,5.5,0.5,-11,LOSS,WIN,0.0,0.22141018,0.63590226,-1.0,0.813,39,38
Challenger,2026-05-13|21667|24841|86275,2026-05-13,21667,Cordoba Challenger,1,5,6-3 6-4,pair_capture_window_unique,86275,Juan Manuel La Serna,24841,Gonzalo Villanueva,2026-05-13T08:27:02.415499+00:00,close,pinnacle-history-20260513-082702.csv,same_day_unverified,,1.5,1.917,1.917,0.5,2.12,1.763,2026-05-13T14:00:55.595219+00:00,close,1.87,1.935,0.50854139,0.02513369,-0.00930233,,,0,2026-05-13T16:00:12.850706+00:00,1.0,-0.5,5,WIN,LOSS,1.0,0.25,0.69314718,0.917,-1.0,27,19
Challenger,2026-05-14|21661|28267|71174,2026-05-14,21661,Bordeaux Challenger,1,5,6-0 6-3,pair_capture_window_unique,28267,Aleksandar Vukic,71174,Giovanni Mpetshi Perricard,2026-05-13T15:59:14.444559+00:00,close,pinnacle-history-20260513-155914.csv,inferred_prior_day,,2.5,2.01,1.833,0.47697112,2.84,1.457,2026-05-14T13:38:49.107439+00:00,close,1.87,1.98,0.51428571,0.07486631,-0.07424242,,,0,2026-05-14T14:39:07.038672+00:00,2.0,-0.5,-9,LOSS,WIN,0.0,0.22750145,0.64811859,-1.0,0.833,31,23
Challenger,2026-05-14|21661|28899|33860,2026-05-14,21661,Bordeaux Challenger,1,5,6-4 6-3,pair_capture_window_unique,28899,Benjamin Bonzi,33860,Tallon Griekspoor,2026-05-13T15:59:14.444559+00:00,close,pinnacle-history-20260513-155914.csv,inferred_prior_day,,1.5,1.885,1.952,0.50873078,2.16,1.735,2026-05-14T14:09:03.352968+00:00,close,1.98,1.87,0.48571429,-0.0479798,0.04385027,,,0,2026-05-14T14:09:03.352968+00:00,1.5,0.0,-5,LOSS,WIN,0.0,0.25880701,0.71076299,-1.0,0.952,30,28
Challenger,2026-05-14|21661|34539|93550,2026-05-14,21661,Bordeaux Challenger,1,5,6-4 6-0,pair_capture_window_unique,34539,Alex Molcan,93550,Rei Sakamoto,2026-05-13T15:59:14.444559+00:00,close,pinnacle-history-20260513-155914.csv,inferred_prior_day,,-3.0,1.952,1.885,0.49126922,1.543,2.56,2026-05-14T00:00:26.208996+00:00,close,1.855,1.98,0.51629726,0.05229111,-0.0479798,,,0,2026-05-14T09:07:54.219961+00:00,-4.0,-1.0,8,WIN,LOSS,1.0,0.25880701,0.71076299,0.952,-1.0,20,19
Challenger,2026-05-14|21661|59092|67535,2026-05-14,21661,Bordeaux Challenger,1,5,6-7(13) 6-1 6-4,pair_capture_window_unique,59092,Titouan Droguet,67535,Terence Atmane,2026-05-13T15:59:14.444559+00:00,close,pinnacle-history-20260513-155914.csv,inferred_prior_day,,-0.5,1.893,1.943,0.50651721,1.833,2.03,2026-05-13T19:27:43.721400+00:00,close,1.917,1.917,0.5,-0.01251956,0.01356286,,,0,2026-05-14T09:07:54.219961+00:00,-0.5,0.0,6,WIN,LOSS,1.0,0.24352527,0.68019699,0.893,-1.0,20,7
Challenger,2026-05-14|21662|1837|37741,2026-05-14,21662,Valencia Challenger,1,5,6-7(5) 6-3 6-3,pair_capture_window_unique,1837,Roberto Bautista Agut,37741,Zizou Bergs,2026-05-13T18:32:45.905499+00:00,close,pinnacle-history-20260513-183245.csv,inferred_prior_day,,3.0,1.855,1.98,0.51629726,2.5,1.565,2026-05-14T11:08:56.575295+00:00,close,1.926,1.926,0.5,-0.03686397,0.02803738,,,0,2026-05-14T11:08:56.575295+00:00,3.0,0.0,-5,LOSS,WIN,0.0,0.26656286,0.72628474,-1.0,0.98,18,18
Challenger,2026-05-14|21662|30087|39152,2026-05-14,21662,Valencia Challenger,1,5,6-3 6-1,pair_capture_window_unique,30087,Alejandro Tabilo,39152,Aleksandar Kovacevic,2026-05-13T18:32:45.905499+00:00,close,pinnacle-history-20260513-183245.csv,inferred_prior_day,,-4.0,1.935,1.901,0.4955683,1.266,4.02,2026-05-14T00:00:26.208996+00:00,close,1.935,1.901,0.4955683,0.0,0.0,,,0,2026-05-14T09:07:54.219961+00:00,-4.5,-0.5,8,WIN,LOSS,1.0,0.25445134,0.70205009,0.935,-1.0,14,13
Challenger,2026-05-14|21662|29812|42229,2026-05-14,21662,Valencia Challenger,1,5,7-6(2) 6-4,pair_capture_window_unique,42229,Camilo Ugo Carabelli,29812,Matteo Berrettini,2026-05-14T09:07:54.219961+00:00,daily,pinnacle-history-20260514-090754.csv,same_day_unverified,,2.0,1.909,1.926,0.50221643,2.24,1.69,2026-05-14T14:39:07.038672+00:00,close,1.901,1.935,0.5044317,0.00420831,-0.00465116,,,0,2026-05-14T14:39:07.038672+00:00,2.0,0.0,3,WIN,LOSS,1.0,0.24778848,0.68872412,0.909,-1.0,12,6
Challenger,2026-05-14|21662|46748|80391,2026-05-14,21662,Valencia Challenger,1,5,7-6(3) 6-0,pair_capture_window_unique,46748,Nicolas Alvarez Varona,80391,Adolfo Daniel Vallejo,2026-05-13T16:28:11.287434+00:00,close,pinnacle-history-20260513-162811.csv,inferred_prior_day,,5.0,2.01,1.833,0.47697112,5.22,1.182,2026-05-14T10:38:57.892679+00:00,close,1.971,1.885,0.48884855,0.01978691,-0.02758621,,,0,2026-05-14T10:38:57.892679+00:00,5.0,0.0,-7,LOSS,WIN,0.0,0.22750145,0.64811859,-1.0,0.833,21,21
Challenger,2026-05-14|21662|14432|52721,2026-05-14,21662,Valencia Challenger,1,5,5-7 7-5 7-5,pair_capture_window_unique,52721,Sebastian Baez,14432,Pablo Carreno-Busta,2026-05-13T16:28:11.287434+00:00,close,pinnacle-history-20260513-162811.csv,inferred_prior_day,,-2.0,1.926,1.909,0.49778357,1.676,2.26,2026-05-14T14:39:07.038672+00:00,close,1.917,1.935,0.50233645,0.00469484,-0.01343669,,,0,2026-05-14T14:39:07.038672+00:00,-2.0,0.0,-2,LOSS,WIN,0.0,0.24778848,0.68872412,-1.0,0.909,29,29
Challenger,2026-05-14|21662|34337|79064,2026-05-14,21662,Valencia Challenger,1,5,6-3 6-2,pair_capture_window_unique,79064,Leandro Riedi,34337,Miomir Kecmanovic,2026-05-13T16:28:11.287434+00:00,close,pinnacle-history-20260513-162811.csv,inferred_prior_day,,1.5,1.926,1.909,0.49778357,2.2,1.714,2026-05-13T16:28:11.287434+00:00,close,1.926,1.909,0.49778357,0.0,0.0,,,0,2026-05-14T09:07:54.219961+00:00,3.0,1.5,-7,LOSS,WIN,0.0,0.24778848,0.68872412,-1.0,0.909,18,1
Challenger,2026-05-14|21663|24084|89108,2026-05-14,21663,Oeiras 4 Challenger,1,9,6-4 6-4,pair_capture_window_unique,24084,Laslo Djere,89108,Colton Smith,2026-05-13T22:34:17.721952+00:00,close,pinnacle-history-20260513-223417.csv,inferred_prior_day,,-5.0,1.971,1.877,0.48778586,1.215,4.75,2026-05-14T00:00:26.208996+00:00,close,1.971,1.877,0.48778586,0.0,0.0,,,0,2026-05-14T10:08:36.409274+00:00,-4.5,0.5,4,LOSS,WIN,0.0,0.23793505,0.6690125,-1.0,0.877,7,5
Challenger,2026-05-14|21664|23298|92054,2026-05-14,21664,Tunis Challenger,1,9,6-4 6-3,pair_capture_window_unique,23298,Kimmer Coppejans,92054,Gilles Arnaud Bailly,2026-05-13T16:28:11.287434+00:00,close,pinnacle-history-20260513-162811.csv,inferred_prior_day,,-3.0,1.98,1.87,0.48571429,1.595,2.46,2026-05-14T00:00:26.208996+00:00,close,1.98,1.87,0.48571429,0.0,0.0,,,0,2026-05-14T09:07:54.219961+00:00,-3.5,-0.5,5,WIN,LOSS,1.0,0.2644898,0.72213472,0.98,-1.0,18,17
Challenger,2026-05-14|21664|28992|78285,2026-05-14,21664,Tunis Challenger,1,9,6-0 3-6 6-1,pair_capture_window_unique,78285,Dali Blanch,28992,Jay Clarke,2026-05-13T18:32:45.905499+00:00,close,pinnacle-history-20260513-183245.csv,inferred_prior_day,,2.5,1.893,1.962,0.50894942,2.28,1.68,2026-05-14T00:00:26.208996+00:00,close,1.893,1.962,0.50894942,0.0,0.0,,,0,2026-05-14T10:08:36.409274+00:00,3.0,0.5,8,WIN,LOSS,1.0,0.24113068,0.67540665,0.893,-1.0,16,13
Challenger,2026-05-14|21664|71614|95698,2026-05-14,21664,Tunis Challenger,1,9,6-2 6-2,pair_capture_window_unique,95698,Federico Cina,71614,Inaki Montes-De La Torre,2026-05-13T18:32:45.905499+00:00,close,pinnacle-history-20260513-183245.csv,inferred_prior_day,,-0.5,1.952,1.901,0.49338178,1.943,1.926,2026-05-14T11:08:56.575295+00:00,close,1.962,1.909,0.49315422,-0.00509684,-0.00419068,,,0,2026-05-14T11:08:56.575295+00:00,-0.5,0.0,-8,LOSS,WIN,0.0,0.24342558,0.67999758,-1.0,0.901,18,4
Challenger,2026-05-14|21665|20104|37492,2026-05-14,21665,Zagreb Challenger,1,5,6-4 6-4,pair_capture_window_unique,20104,Marco Cecchinato,37492,Andres Andrade,2026-05-13T16:28:11.287434+00:00,close,pinnacle-history-20260513-162811.csv,inferred_prior_day,,-3.0,1.98,1.862,0.48464341,1.602,2.41,2026-05-14T00:00:26.208996+00:00,close,1.935,1.901,0.4955683,0.02325581,-0.02051552,,,0,2026-05-14T00:00:26.208996+00:00,-3.0,0.0,-4,LOSS,WIN,0.0,0.23487924,0.66289622,-1.0,0.862,17,17
Challenger,2026-05-14|21665|26421|54163,2026-05-14,21665,Zagreb Challenger,1,9,6-7(0) 6-3 7-5,pair_capture_window_unique,26421,Jan Choinski,54163,Chris Rodesch,2026-05-14T13:38:49.107439+00:00,close,pinnacle-history-20260514-133849.csv,same_day_unverified,,0.5,1.935,1.917,0.49766355,1.99,1.877,2026-05-14T13:38:49.107439+00:00,close,1.935,1.917,0.49766355,0.0,0.0,,,0,2026-05-14T14:39:07.038672+00:00,2.5,2.0,4,WIN,LOSS,1.0,0.25234191,0.69783103,0.935,-1.0,3,1
Challenger,2026-05-14|21665|47021|86473,2026-05-14,21665,Zagreb Challenger,1,5,6-4 6-4,pair_capture_window_unique,47021,Zsombor Piros,86473,Josip Simundza,2026-05-13T16:28:11.287434+00:00,close,pinnacle-history-20260513-162811.csv,inferred_prior_day,,-6.5,1.952,1.885,0.49126922,1.04,12.91,2026-05-14T10:38:57.892679+00:00,close,1.806,2.06,0.53285049,0.08084164,-0.08495146,,,0,2026-05-14T10:38:57.892679+00:00,-6.5,0.0,4,LOSS,WIN,0.0,0.24134545,0.67583632,-1.0,0.885,21,21
Challenger,2026-05-14|21665|54163|85851,2026-05-14,21665,Zagreb Challenger,1,5,6-1 6-2,pair_capture_window_unique,85851,Luka Mikrut,54163,Chris Rodesch,2026-05-14T09:07:54.219961+00:00,daily,pinnacle-history-20260514-090754.csv,same_day_unverified,,-0.5,1.917,1.917,0.5,1.833,2.03,2026-05-14T09:38:37.601299+00:00,close,1.901,1.935,0.5044317,0.00841662,-0.00930233,,,0,2026-05-14T09:38:37.601299+00:00,-0.5,0.0,-9,LOSS,WIN,0.0,0.25,0.69314718,-1.0,0.917,2,2
Challenger,2026-05-14|21665|83314|104494,2026-05-14,21665,Zagreb Challenger,1,5,6-4 6-4,pair_capture_window_unique,104494,Diego Dedura,83314,Lukas Neumayer,2026-05-13T16:28:11.287434+00:00,close,pinnacle-history-20260513-162811.csv,inferred_prior_day,,3.0,1.926,1.909,0.49778357,2.53,1.556,2026-05-14T10:38:57.892679+00:00,close,1.971,1.885,0.48884855,-0.02283105,0.0127321,,,0,2026-05-14T10:38:57.892679+00:00,3.0,0.0,-4,LOSS,WIN,0.0,0.24778848,0.68872412,-1.0,0.909,21,12
Challenger,2026-05-14|21665|47387|110995,2026-05-14,21665,Zagreb Challenger,1,5,6-7(3) 6-3 6-3,pair_capture_window_unique,110995,Yannick Theodor Alexandrescou,47387,August Holmgren,2026-05-13T22:34:17.721952+00:00,close,pinnacle-history-20260513-223417.csv,inferred_prior_day,,5.5,1.862,1.98,0.51535659,6.68,1.128,2026-05-14T00:00:26.208996+00:00,close,1.84,2.0,0.52083333,0.01195652,-0.01,,,0,2026-05-14T00:00:26.208996+00:00,5.5,0.0,5,WIN,LOSS,1.0,0.23487924,0.66289622,0.862,-1.0,4,4
Challenger,2026-05-14|21666|28296|40825,2026-05-14,21666,Bengaluru 2 Challenger,1,9,6-3 6-3,pair_capture_window_unique,40825,Manish Sureshkumar,28296,Ilya Ivashka,2026-05-13T15:59:14.444559+00:00,close,pinnacle-history-20260513-155914.csv,inferred_prior_day,,5.0,2.04,1.826,0.47232281,5.52,1.168,2026-05-14T00:00:26.208996+00:00,close,2.05,1.82,0.47028424,-0.00487805,0.0032967,,,0,2026-05-14T00:00:26.208996+00:00,5.0,0.0,-6,LOSS,WIN,0.0,0.22308884,0.63927057,-1.0,0.826,19,19
Challenger,2026-05-14|21666|56211|103193,2026-05-14,21666,Bengaluru 2 Challenger,1,9,7-6(5) 6-3,pair_capture_window_unique,56211,Keegan Smith,103193,Ognjen Milic,2026-05-13T15:59:14.444559+00:00,close,pinnacle-history-20260513-155914.csv,inferred_prior_day,,0.0,1.917,1.935,0.50233645,1.935,1.935,2026-05-13T16:00:12.850706+00:00,close,1.917,1.935,0.50233645,0.0,0.0,,,0,2026-05-14T00:00:26.208996+00:00,-0.5,-0.5,4,WIN,LOSS,1.0,0.24766901,0.68848517,0.917,-1.0,19,2
Challenger,2026-05-14|21666|73918|82696,2026-05-14,21666,Bengaluru 2 Challenger,1,9,6-7(6) 6-3 6-1,pair_capture_window_unique,82696,Maximus Jones,73918,Philip Sekulic,2026-05-13T15:59:14.444559+00:00,close,pinnacle-history-20260513-155914.csv,inferred_prior_day,,2.5,1.877,1.98,0.51335235,2.43,1.606,2026-05-14T10:08:36.409274+00:00,close,1.87,2.01,0.51804124,0.00374332,-0.01492537,,,0,2026-05-14T10:08:36.409274+00:00,2.5,0.0,-7,LOSS,WIN,0.0,0.26353063,0.72021492,-1.0,0.98,22,22
Challenger,2026-05-14|21666|59443|100693,2026-05-14,21666,Bengaluru 2 Challenger,1,9,7-6(7) 5-7 6-4,pair_capture_window_unique,100693,Kriish Tyagi,59443,Hamish Stewart,2026-05-13T15:59:14.444559+00:00,close,pinnacle-history-20260513-155914.csv,inferred_prior_day,,5.0,1.943,1.909,0.49558671,6.02,1.148,2026-05-14T11:39:14.837084+00:00,close,1.901,1.971,0.50903926,0.02209363,-0.03145611,,,0,2026-05-14T11:39:14.837084+00:00,5.0,0.0,1,WIN,LOSS,1.0,0.25443277,0.70201295,0.943,-1.0,25,25
Challenger,2026-05-14|21667|44217|61966,2026-05-14,21667,Cordoba Challenger,1,9,7-6(9) 7-5,pair_capture_window_unique,61966,Guido Ivan Justo,44217,Eduardo Ribeiro,2026-05-14T09:07:54.219961+00:00,daily,pinnacle-history-20260514-090754.csv,same_day_unverified,,-1.5,1.909,1.926,0.50221643,1.752,2.14,2026-05-14T14:39:07.038672+00:00,close,1.901,1.952,0.50661822,0.00420831,-0.01331967,,,0,2026-05-14T14:39:07.038672+00:00,-1.5,0.0,3,WIN,LOSS,1.0,0.24778848,0.68872412,0.909,-1.0,12,12
Challenger,2026-05-14|21667|77659|98292,2026-05-14,21667,Cordoba Challenger,1,9,6-7(4) 6-4 6-1,pair_capture_window_unique,77659,Juan Bautista Torres,98292,Miguel Tobon,2026-05-14T09:07:54.219961+00:00,daily,pinnacle-history-20260514-090754.csv,same_day_unverified,,-3.5,1.826,2.02,0.52522101,1.444,2.89,2026-05-14T12:11:08.425208+00:00,close,1.826,2.02,0.52522101,0.0,0.0,,,0,2026-05-14T14:39:07.038672+00:00,-4.0,-0.5,6,WIN,LOSS,1.0,0.22541509,0.64393614,0.826,-1.0,12,7
Challenger,2026-05-14|21667|73268|86275,2026-05-14,21667,Cordoba Challenger,1,9,4-6 6-1 6-0,pair_capture_window_unique,86275,Juan Manuel La Serna,73268,Valerio Aboian,2026-05-14T09:07:54.219961+00:00,daily,pinnacle-history-20260514-090754.csv,same_day_unverified,,-0.5,1.901,1.935,0.5044317,1.855,2.0,2026-05-14T14:09:03.352968+00:00,close,1.909,1.943,0.50441329,-0.00419068,-0.00411734,,,0,2026-05-14T14:09:03.352968+00:00,-0.5,0.0,9,WIN,LOSS,1.0,0.24558794,0.68432283,0.901,-1.0,11,11
Challenger,2026-05-15|21661|25171|71174,2026-05-15,21661,Bordeaux Challenger,1,9,6-3 7-6(3),pair_capture_window_unique,25171,Quentin Halys,71174,Giovanni Mpetshi Perricard,2026-05-15T12:10:34.380126+00:00,close,pinnacle-history-20260515-121034.csv,same_day_unverified,,1.5,2.01,1.847,0.47886959,2.37,1.633,2026-05-15T12:22:54.048430+00:00,close,1.901,1.952,0.50661822,0.05733824,-0.05379098,,,0,2026-05-15T12:54:54.106814+00:00,1.0,-0.5,4,WIN,LOSS,1.0,0.27157691,0.73632698,1.01,-1.0,4,2
Challenger,2026-05-15|21661|28170|72574,2026-05-15,21661,Bordeaux Challenger,1,5,6-4 7-6(13),pair_capture_window_unique,28170,Arthur Rinderknech,72574,Martin Damm,2026-05-14T09:07:54.219961+00:00,daily,pinnacle-history-20260514-090754.csv,inferred_prior_day,,-1.5,1.855,1.99,0.51755527,1.667,2.28,2026-05-14T09:07:54.219961+00:00,daily,1.855,1.99,0.51755527,0.0,0.0,,,0,2026-05-15T00:11:01.161721+00:00,-2.0,-0.5,-3,LOSS,WIN,0.0,0.26786345,0.72888891,-1.0,0.99,15,1
Challenger,2026-05-15|21661|33860|34539,2026-05-15,21661,Bordeaux Challenger,1,9,6-2 6-4,pair_capture_window_unique,34539,Alex Molcan,33860,Tallon Griekspoor,2026-05-14T23:38:59.188776+00:00,close,pinnacle-history-20260514-233859.csv,inferred_prior_day,,-0.5,1.893,1.962,0.50894942,1.833,2.05,2026-05-15T00:11:01.161721+00:00,close,1.893,1.962,0.50894942,0.0,0.0,,,0,2026-05-15T15:23:33.555904+00:00,-2.0,-1.5,-6,LOSS,WIN,0.0,0.25902951,0.71120813,-1.0,0.962,22,2
