match_id,date,year,month,tournament,tournament_canonical_key,venue_key,player_a_id,player_b_id,player_a,player_b,a_won,best_of,pin_close_a,pin_close_b,pin_implied_a,pin_implied_b,ta_surface_speed,altitude_m,temp_mean_c
2023-05-22|Geneva Open|27482|12190,2023-05-22,2023,5,Geneva Open,geneva_open,tennis_club_geneve,12190,27482,Dusan Lajovic,Nicolas Jarry,0,3,2,1.89,0.485861,0.514139,0.88,375,18
2023-05-22|Geneva Open|28592|35297,2023-05-22,2023,5,Geneva Open,geneva_open,tennis_club_geneve,35297,28592,Marc-Andrea Huesler,Yi Fan Wu,0,3,1.69,2.29,0.575377,0.424623,0.88,375,18
2023-05-22|Geneva Open|29579|28904,2023-05-22,2023,5,Geneva Open,geneva_open,tennis_club_geneve,29579,28904,Bernabe Zapata Miralles,Vitaliy Sachko,1,3,1.3,3.87,0.748549,0.251451,0.88,375,18
2023-05-22|Geneva Open|7806|13277,2023-05-22,2023,5,Geneva Open,geneva_open,tennis_club_geneve,7806,13277,Adrian Mannarino,Filip Krajinovic,1,3,3.1,1.41,0.312639,0.687361,0.88,375,18
2023-05-22|Lyon Open|28170|36449,2023-05-22,2023,5,Lyon Open,lyon_open,parc_tete_or_lyon,28170,36449,Arthur Rinderknech,Lloyd Harris,1,3,1.8,2.12,0.540816,0.459184,0.7,175,18.2
2023-05-22|Lyon Open|34337|18771,2023-05-22,2023,5,Lyon Open,lyon_open,parc_tete_or_lyon,34337,18771,Miomir Kecmanovic,Oriol Roca Batalla,1,3,1.11,7.19,0.866265,0.133735,0.7,175,18.2
2023-05-22|Lyon Open|35957|674,2023-05-22,2023,5,Lyon Open,lyon_open,parc_tete_or_lyon,674,35957,Richard Gasquet,Mikael Ymer,0,3,1.96,1.93,0.496144,0.503856,0.7,175,18.2
2023-05-22|Lyon Open|56846|17829,2023-05-22,2023,5,Lyon Open,lyon_open,parc_tete_or_lyon,56846,17829,Brandon Nakashima,Diego Sebastian Schwartzman,1,3,2.27,1.7,0.428212,0.571788,0.7,175,18.2
2023-05-22|Lyon Open|83135|26496,2023-05-22,2023,5,Lyon Open,lyon_open,parc_tete_or_lyon,83135,26496,Arthur Fils,Zhuo Zhang,1,3,1.73,2.21,0.560914,0.439086,0.7,175,18.2
2023-05-23|Geneva Open|24008|26381,2023-05-23,2023,5,Geneva Open,geneva_open,tennis_club_geneve,26381,24008,Christopher Eubanks,Alexander Zverev,0,3,7.09,1.13,0.13747,0.86253,0.88,375,17.2
2023-05-23|Geneva Open|24721|28346,2023-05-23,2023,5,Geneva Open,geneva_open,tennis_club_geneve,28346,24721,Nino Serdarusic,Christopher O'Connell,0,3,3.19,1.4,0.305011,0.694989,0.88,375,17.2
2023-05-23|Geneva Open|28296|9471,2023-05-23,2023,5,Geneva Open,geneva_open,tennis_club_geneve,9471,28296,Guido Pella,Ilya Ivashka,0,3,2.36,1.65,0.411471,0.588529,0.88,375,17.2
2023-05-23|Geneva Open|28592|20104,2023-05-23,2023,5,Geneva Open,geneva_open,tennis_club_geneve,28592,20104,Yi Fan Wu,Marco Cecchinato,1,3,2.44,1.63,0.400491,0.599509,0.88,375,17.2
2023-05-23|Geneva Open|33860|12097,2023-05-23,2023,5,Geneva Open,geneva_open,tennis_club_geneve,33860,12097,Tallon Griekspoor,Stefano Travaglia,1,3,1.54,2.63,0.630695,0.369305,0.88,375,17.2
2023-05-23|Geneva Open|46722|18477,2023-05-23,2023,5,Geneva Open,geneva_open,tennis_club_geneve,46722,18477,Jeff Wolf,Hugo Dellien,1,3,1.78,2.15,0.547074,0.452926,0.88,375,17.2
2023-05-23|Lyon Open|23100|5917,2023-05-23,2023,5,Lyon Open,lyon_open,parc_tete_or_lyon,5917,23100,Gael Monfils,Pedro Cachin,0,3,3.65,1.32,0.265594,0.734406,0.7,175,17.4
2023-05-23|Lyon Open|52721|13674,2023-05-23,2023,5,Lyon Open,lyon_open,parc_tete_or_lyon,13674,52721,Marton Fucsovics,Sebastian Baez,0,3,2.43,1.62,0.4,0.6,0.7,175,17.4
2023-05-23|Lyon Open|56846|28170,2023-05-23,2023,5,Lyon Open,lyon_open,parc_tete_or_lyon,28170,56846,Arthur Rinderknech,Brandon Nakashima,0,3,1.95,1.95,0.5,0.5,0.7,175,17.4
2023-05-23|Lyon Open|63017|34337,2023-05-23,2023,5,Lyon Open,lyon_open,parc_tete_or_lyon,63017,34337,Jack Draper,Miomir Kecmanovic,1,3,2.08,1.84,0.469388,0.530612,0.7,175,17.4
2023-05-23|Lyon Open|64896|28263,2023-05-23,2023,5,Lyon Open,lyon_open,parc_tete_or_lyon,64896,28263,Pablo Llamas Ruiz,Max Purcell,1,3,1.65,2.37,0.589552,0.410448,0.7,175,17.4
2023-05-24|Geneva Open|11953|21506,2023-05-24,2023,5,Geneva Open,geneva_open,tennis_club_geneve,21506,11953,Roberto Carballes Baena,Grigor Dimitrov,0,3,3.11,1.42,0.313466,0.686534,0.88,375,14.9
2023-05-24|Geneva Open|28296|7806,2023-05-24,2023,5,Geneva Open,geneva_open,tennis_club_geneve,28296,7806,Ilya Ivashka,Adrian Mannarino,1,3,1.49,2.84,0.655889,0.344111,0.88,375,14.9
2023-05-24|Geneva Open|29932|18736,2023-05-24,2023,5,Geneva Open,geneva_open,tennis_club_geneve,29932,18736,Taylor Harry Fritz,Marcos Giron,1,3,1.32,3.77,0.740668,0.259332,0.88,375,14.9
2023-05-24|Geneva Open|33648|46722,2023-05-24,2023,5,Geneva Open,geneva_open,tennis_club_geneve,46722,33648,Jeff Wolf,Casper Ruud,0,3,4.94,1.22,0.198052,0.801948,0.88,375,14.9
2023-05-24|Lyon Open|27851|11226,2023-05-24,2023,5,Lyon Open,lyon_open,parc_tete_or_lyon,11226,27851,David Goffin,Cameron Norrie,0,3,3.22,1.4,0.30303,0.69697,0.7,175,16.5
2023-05-24|Lyon Open|40434|64896,2023-05-24,2023,5,Lyon Open,lyon_open,parc_tete_or_lyon,40434,64896,Felix Auger Aliassime,Pablo Llamas Ruiz,1,3,1.22,4.95,0.802269,0.197731,0.7,175,16.5
2023-05-24|Lyon Open|49583|20654,2023-05-24,2023,5,Lyon Open,lyon_open,parc_tete_or_lyon,20654,49583,Gregoire Barrere,Vinay Kumar T,0,3,2.79,1.5,0.34965,0.65035,0.7,175,16.5
2023-05-24|Lyon Open|52721|23100,2023-05-24,2023,5,Lyon Open,lyon_open,parc_tete_or_lyon,52721,23100,Sebastian Baez,Pedro Cachin,1,3,1.45,2.97,0.671946,0.328054,0.7,175,16.5
2023-05-25|Geneva Open|11953|24721,2023-05-25,2023,5,Geneva Open,geneva_open,tennis_club_geneve,11953,24721,Grigor Dimitrov,Christopher O'Connell,1,3,1.39,3.3,0.703625,0.296375,0.88,375,14.1
2023-05-25|Geneva Open|27482|33648,2023-05-25,2023,5,Geneva Open,geneva_open,tennis_club_geneve,33648,27482,Casper Ruud,Nicolas Jarry,0,3,1.35,3.54,0.723926,0.276074,0.88,375,14.1
2023-05-25|Geneva Open|29932|28296,2023-05-25,2023,5,Geneva Open,geneva_open,tennis_club_geneve,29932,28296,Taylor Harry Fritz,Ilya Ivashka,1,3,1.24,4.65,0.789474,0.210526,0.88,375,14.1
2023-05-25|Lyon Open|27851|52721,2023-05-25,2023,5,Lyon Open,lyon_open,parc_tete_or_lyon,52721,27851,Sebastian Baez,Cameron Norrie,0,3,2.8,1.5,0.348837,0.651163,0.7,175,15.4
2023-05-25|Lyon Open|52279|63017,2023-05-25,2023,5,Lyon Open,lyon_open,parc_tete_or_lyon,52279,63017,Francisco Cerundolo,Jack Draper,1,3,1.56,2.6,0.625,0.375,0.7,175,15.4
2023-05-25|Lyon Open|56846|49583,2023-05-25,2023,5,Lyon Open,lyon_open,parc_tete_or_lyon,49583,56846,Vinay Kumar T,Brandon Nakashima,0,3,1.52,2.73,0.642353,0.357647,0.7,175,15.4
2023-05-26|Geneva Open|11953|29932,2023-05-26,2023,5,Geneva Open,geneva_open,tennis_club_geneve,29932,11953,Taylor Harry Fritz,Grigor Dimitrov,0,3,1.64,2.41,0.595062,0.404938,0.88,375,17
2023-05-26|Geneva Open|27482|24008,2023-05-26,2023,5,Geneva Open,geneva_open,tennis_club_geneve,24008,27482,Alexander Zverev,Nicolas Jarry,0,3,1.53,2.68,0.63658,0.36342,0.88,375,17
2023-05-26|Lyon Open|52279|27851,2023-05-26,2023,5,Lyon Open,lyon_open,parc_tete_or_lyon,52279,27851,Francisco Cerundolo,Cameron Norrie,1,3,2.25,1.72,0.433249,0.566751,0.7,175,18.8
2023-05-26|Lyon Open|83135|56846,2023-05-26,2023,5,Lyon Open,lyon_open,parc_tete_or_lyon,56846,83135,Brandon Nakashima,Arthur Fils,0,3,2.19,1.76,0.44557,0.55443,0.7,175,18.8
2023-05-27|Geneva Open|27482|11953,2023-05-27,2023,5,Geneva Open,geneva_open,tennis_club_geneve,27482,11953,Nicolas Jarry,Grigor Dimitrov,1,3,1.78,2.17,0.549367,0.450633,0.88,375,18.3
2023-05-27|Lyon Open|83135|52279,2023-05-27,2023,5,Lyon Open,lyon_open,parc_tete_or_lyon,83135,52279,Arthur Fils,Francisco Cerundolo,1,3,3.78,1.32,0.258824,0.741176,0.7,175,20.3
2023-07-17|Nordea Open|14609|26845,2023-07-17,2023,7,Nordea Open,nordea_open,bastad_tennis_stadium,14609,26845,Thiago Moura Monteiro,Daniel Elahi Galan,1,3,2.16,1.77,0.450382,0.549618,0.86,5,16.1
2023-07-17|Nordea Open|82371|41961,2023-07-17,2023,7,Nordea Open,nordea_open,bastad_tennis_stadium,82371,41961,Luca Van Assche,Dragos Nicolae Madaras,1,3,1.35,3.43,0.717573,0.282427,0.86,5,16.1
2023-07-17|Suisse Open Gstaad|20650|28108,2023-07-17,2023,7,Suisse Open Gstaad,suisse_open_gstaad,roy_emerson_arena_gstaad,20650,28108,Dominic Thiem,Alexandre Muller,1,3,1.87,2.02,0.51928,0.48072,0.78,1050,18.4
2023-07-17|Suisse Open Gstaad|29732|28899,2023-07-17,2023,7,Suisse Open Gstaad,suisse_open_gstaad,roy_emerson_arena_gstaad,29732,28899,Daniel Altmaier,Benjamin Bonzi,1,3,1.42,3.09,0.685144,0.314856,0.78,1050,18.4
2023-07-17|Suisse Open Gstaad|37741|24084,2023-07-17,2023,7,Suisse Open Gstaad,suisse_open_gstaad,roy_emerson_arena_gstaad,37741,24084,Zizou Bergs,Laslo Djere,1,3,3.5,1.34,0.27686,0.72314,0.78,1050,18.4
2023-07-17|Suisse Open Gstaad|44555|35297,2023-07-17,2023,7,Suisse Open Gstaad,suisse_open_gstaad,roy_emerson_arena_gstaad,44555,35297,Jurij Rodionov,Marc-Andrea Huesler,1,3,2.38,1.65,0.409429,0.590571,0.78,1050,18.4
2023-07-17|Suisse Open Gstaad|79060|26496,2023-07-17,2023,7,Suisse Open Gstaad,suisse_open_gstaad,roy_emerson_arena_gstaad,26496,79060,Zhuo Zhang,Hamad Medjedovic,0,3,2.19,1.75,0.444162,0.555838,0.78,1050,18.4
2023-07-18|Nordea Open|13048|36519,2023-07-18,2023,7,Nordea Open,nordea_open,bastad_tennis_stadium,36519,13048,Alejandro Davidovich Fokina,Jozef Kovalik,0,3,1.16,5.97,0.837307,0.162693,0.86,5,15.1
2023-07-18|Nordea Open|18720|52721,2023-07-18,2023,7,Nordea Open,nordea_open,bastad_tennis_stadium,18720,52721,Federico Coria,Sebastian Baez,1,3,3.3,1.38,0.294872,0.705128,0.86,5,15.1
2023-07-18|Nordea Open|24008|34539,2023-07-18,2023,7,Nordea Open,nordea_open,bastad_tennis_stadium,24008,34539,Alexander Zverev,Alex Molcan,1,3,1.17,5.89,0.834278,0.165722,0.86,5,15.1
2023-07-18|Nordea Open|27547|37532,2023-07-18,2023,7,Nordea Open,nordea_open,bastad_tennis_stadium,27547,37532,Sebastian Ofner,Tomas Martin Etcheverry,1,3,2.92,1.45,0.331808,0.668192,0.86,5,15.1
2023-07-18|Nordea Open|29579|18477,2023-07-18,2023,7,Nordea Open,nordea_open,bastad_tennis_stadium,29579,18477,Bernabe Zapata Miralles,Hugo Dellien,1,3,1.67,2.33,0.5825,0.4175,0.86,5,15.1
2023-07-18|Nordea Open|45553|20104,2023-07-18,2023,7,Nordea Open,nordea_open,bastad_tennis_stadium,45553,20104,Pavel Kotov,Marco Cecchinato,1,3,2.34,1.66,0.415,0.585,0.86,5,15.1
2023-07-18|Nordea Open|51417|12190,2023-07-18,2023,7,Nordea Open,nordea_open,bastad_tennis_stadium,12190,51417,Dusan Lajovic,Filip Misolic,0,3,1.65,2.37,0.589552,0.410448,0.86,5,15.1
2023-07-18|Nordea Open|64891|52934,2023-07-18,2023,7,Nordea Open,nordea_open,bastad_tennis_stadium,52934,64891,Juan Manuel Cerundolo,Alexander Shevchenko,0,3,1.82,2.08,0.533333,0.466667,0.86,5,15.1
2023-07-18|Nordea Open|73956|37105,2023-07-18,2023,7,Nordea Open,nordea_open,bastad_tennis_stadium,73956,37105,Matteo Arnaldi,Emil Ruusuvuori,1,3,1.93,1.95,0.502577,0.497423,0.86,5,15.1
2023-07-18|Nordea Open|83696|26218,2023-07-18,2023,7,Nordea Open,nordea_open,bastad_tennis_stadium,26218,83696,Elias Ymer,Leo Borg,0,3,1.11,7.98,0.877888,0.122112,0.86,5,15.1
2023-07-18|Suisse Open Gstaad|11881|28170,2023-07-18,2023,7,Suisse Open Gstaad,suisse_open_gstaad,roy_emerson_arena_gstaad,11881,28170,Facundo Bagnis,Arthur Rinderknech,1,3,2.48,1.6,0.392157,0.607843,0.78,1050,20.2
2023-07-18|Suisse Open Gstaad|23100|20648,2023-07-18,2023,7,Suisse Open Gstaad,suisse_open_gstaad,roy_emerson_arena_gstaad,20648,23100,Taro Daniel,Pedro Cachin,0,3,2.22,1.72,0.436548,0.563452,0.78,1050,20.2
2023-07-18|Suisse Open Gstaad|26153|55252,2023-07-18,2023,7,Suisse Open Gstaad,suisse_open_gstaad,roy_emerson_arena_gstaad,55252,26153,Otto Virtanen,Juan Pablo Varillas,0,3,3.58,1.32,0.269388,0.730612,0.78,1050,20.2
2023-07-18|Suisse Open Gstaad|6691|4067,2023-07-18,2023,7,Suisse Open Gstaad,suisse_open_gstaad,roy_emerson_arena_gstaad,4067,6691,Fabio Fognini,Albert Ramos-Vinolas,0,3,2.05,1.85,0.474359,0.525641,0.78,1050,20.2
2023-07-18|Suisse Open Gstaad|73196|83135,2023-07-18,2023,7,Suisse Open Gstaad,suisse_open_gstaad,roy_emerson_arena_gstaad,83135,73196,Arthur Fils,Dominic Stricker,0,3,1.69,2.28,0.574307,0.425693,0.78,1050,20.2
2023-07-19|Nordea Open|18720|83696,2023-07-19,2023,7,Nordea Open,nordea_open,bastad_tennis_stadium,18720,83696,Federico Coria,Leo Borg,1,3,1.19,5.47,0.821321,0.178679,0.86,5,14.7
2023-07-19|Nordea Open|51417|13048,2023-07-19,2023,7,Nordea Open,nordea_open,bastad_tennis_stadium,51417,13048,Filip Misolic,Jozef Kovalik,1,3,1.93,1.98,0.506394,0.493606,0.86,5,14.7
2023-07-19|Nordea Open|52279|82371,2023-07-19,2023,7,Nordea Open,nordea_open,bastad_tennis_stadium,82371,52279,Luca Van Assche,Francisco Cerundolo,0,3,3.11,1.42,0.313466,0.686534,0.86,5,14.7
2023-07-19|Nordea Open|63572|73956,2023-07-19,2023,7,Nordea Open,nordea_open,bastad_tennis_stadium,63572,73956,Lorenzo Musetti,Matteo Arnaldi,1,3,1.38,3.31,0.705757,0.294243,0.86,5,14.7
2023-07-19|Suisse Open Gstaad|14856|29732,2023-07-19,2023,7,Suisse Open Gstaad,suisse_open_gstaad,roy_emerson_arena_gstaad,14856,29732,Yannick Hanfmann,Daniel Altmaier,1,3,1.72,2.25,0.566751,0.433249,0.78,1050,18.7
2023-07-19|Suisse Open Gstaad|34337|73196,2023-07-19,2023,7,Suisse Open Gstaad,suisse_open_gstaad,roy_emerson_arena_gstaad,73196,34337,Dominic Stricker,Miomir Kecmanovic,0,3,1.78,2.17,0.549367,0.450633,0.78,1050,18.7
2023-07-19|Suisse Open Gstaad|37741|44555,2023-07-19,2023,7,Suisse Open Gstaad,suisse_open_gstaad,roy_emerson_arena_gstaad,44555,37741,Jurij Rodionov,Zizou Bergs,0,3,2.26,1.72,0.432161,0.567839,0.78,1050,18.7
2023-07-19|Suisse Open Gstaad|79060|20650,2023-07-19,2023,7,Suisse Open Gstaad,suisse_open_gstaad,roy_emerson_arena_gstaad,20650,79060,Dominic Thiem,Hamad Medjedovic,0,3,1.69,2.31,0.5775,0.4225,0.78,1050,18.7
2023-07-20|Nordea Open|24008|14609,2023-07-20,2023,7,Nordea Open,nordea_open,bastad_tennis_stadium,14609,24008,Thiago Moura Monteiro,Alexander Zverev,0,3,5.35,1.19,0.181957,0.818043,0.86,5,14.3
2023-07-20|Nordea Open|27547|29579,2023-07-20,2023,7,Nordea Open,nordea_open,bastad_tennis_stadium,29579,27547,Bernabe Zapata Miralles,Sebastian Ofner,0,3,2.34,1.68,0.41791,0.58209,0.86,5,14.3
2023-07-20|Nordea Open|29372|45553,2023-07-20,2023,7,Nordea Open,nordea_open,bastad_tennis_stadium,29372,45553,Andrey Rublev,Pavel Kotov,1,3,1.18,5.79,0.830703,0.169297,0.86,5,14.3
2023-07-20|Nordea Open|33648|64891,2023-07-20,2023,7,Nordea Open,nordea_open,bastad_tennis_stadium,64891,33648,Alexander Shevchenko,Casper Ruud,0,3,6.35,1.15,0.153333,0.846667,0.86,5,14.3
2023-07-20|Suisse Open Gstaad|23100|1837,2023-07-20,2023,7,Suisse Open Gstaad,suisse_open_gstaad,roy_emerson_arena_gstaad,1837,23100,Roberto Bautista Agut,Pedro Cachin,0,3,1.77,2.18,0.551899,0.448101,0.78,1050,17.7
2023-07-20|Suisse Open Gstaad|26153|11881,2023-07-20,2023,7,Suisse Open Gstaad,suisse_open_gstaad,roy_emerson_arena_gstaad,11881,26153,Facundo Bagnis,Juan Pablo Varillas,0,3,2.62,1.56,0.373206,0.626794,0.78,1050,17.7
2023-07-20|Suisse Open Gstaad|6691|31392,2023-07-20,2023,7,Suisse Open Gstaad,suisse_open_gstaad,roy_emerson_arena_gstaad,31392,6691,Lorenzo Sonego,Albert Ramos-Vinolas,0,3,1.44,3.03,0.677852,0.322148,0.78,1050,17.7
2023-07-21|Nordea Open|29372|24008,2023-07-21,2023,7,Nordea Open,nordea_open,bastad_tennis_stadium,24008,29372,Alexander Zverev,Andrey Rublev,0,3,1.74,2.23,0.561713,0.438287,0.86,5,14.6
2023-07-21|Nordea Open|33648|27547,2023-07-21,2023,7,Nordea Open,nordea_open,bastad_tennis_stadium,33648,27547,Casper Ruud,Sebastian Ofner,1,3,1.19,5.54,0.82318,0.17682,0.86,5,14.6
2023-07-21|Nordea Open|52279|18720,2023-07-21,2023,7,Nordea Open,nordea_open,bastad_tennis_stadium,52279,18720,Francisco Cerundolo,Federico Coria,1,3,1.3,3.99,0.754253,0.245747,0.86,5,14.6
2023-07-21|Nordea Open|63572|51417,2023-07-21,2023,7,Nordea Open,nordea_open,bastad_tennis_stadium,51417,63572,Filip Misolic,Lorenzo Musetti,0,3,6.53,1.15,0.14974,0.85026,0.86,5,14.6
2023-07-21|Suisse Open Gstaad|34337|37741,2023-07-21,2023,7,Suisse Open Gstaad,suisse_open_gstaad,roy_emerson_arena_gstaad,34337,37741,Miomir Kecmanovic,Zizou Bergs,1,3,1.49,2.84,0.655889,0.344111,0.78,1050,14.9
2023-07-21|Suisse Open Gstaad|6691|26153,2023-07-21,2023,7,Suisse Open Gstaad,suisse_open_gstaad,roy_emerson_arena_gstaad,6691,26153,Albert Ramos-Vinolas,Juan Pablo Varillas,1,3,2.45,1.62,0.398034,0.601966,0.78,1050,14.9
2023-07-21|Suisse Open Gstaad|79060|14856,2023-07-21,2023,7,Suisse Open Gstaad,suisse_open_gstaad,roy_emerson_arena_gstaad,79060,14856,Hamad Medjedovic,Yannick Hanfmann,1,3,2.61,1.56,0.374101,0.625899,0.78,1050,14.9
2023-07-22|Nordea Open|29372|52279,2023-07-22,2023,7,Nordea Open,nordea_open,bastad_tennis_stadium,29372,52279,Andrey Rublev,Francisco Cerundolo,1,3,1.63,2.45,0.60049,0.39951,0.86,5,13.9
2023-07-22|Nordea Open|33648|63572,2023-07-22,2023,7,Nordea Open,nordea_open,bastad_tennis_stadium,63572,33648,Lorenzo Musetti,Casper Ruud,0,3,2.68,1.54,0.364929,0.635071,0.86,5,13.9
2023-07-22|Suisse Open Gstaad|23100|79060,2023-07-22,2023,7,Suisse Open Gstaad,suisse_open_gstaad,roy_emerson_arena_gstaad,79060,23100,Hamad Medjedovic,Pedro Cachin,0,3,2.13,1.81,0.459391,0.540609,0.78,1050,15
2023-07-22|Suisse Open Gstaad|6691|34337,2023-07-22,2023,7,Suisse Open Gstaad,suisse_open_gstaad,roy_emerson_arena_gstaad,34337,6691,Miomir Kecmanovic,Albert Ramos-Vinolas,0,3,1.7,2.3,0.575,0.425,0.78,1050,15
2023-07-23|Nordea Open|29372|33648,2023-07-23,2023,7,Nordea Open,nordea_open,bastad_tennis_stadium,29372,33648,Andrey Rublev,Casper Ruud,1,3,2.39,1.65,0.408416,0.591584,0.86,5,14
2023-07-23|Suisse Open Gstaad|23100|6691,2023-07-23,2023,7,Suisse Open Gstaad,suisse_open_gstaad,roy_emerson_arena_gstaad,6691,23100,Albert Ramos-Vinolas,Pedro Cachin,0,3,2.36,1.67,0.414392,0.585608,0.78,1050,17.5
2023-07-24|Croatia Open|20648|94493,2023-07-24,2023,7,Croatia Open,croatia_open,stella_maris_umag,94493,20648,Martin Landaluce,Taro Daniel,0,3,4.49,1.24,0.216405,0.783595,0.67,5,25.6
2023-07-24|Croatia Open|20650|11881,2023-07-24,2023,7,Croatia Open,croatia_open,stella_maris_umag,11881,20650,Facundo Bagnis,Dominic Thiem,0,3,2.88,1.47,0.337931,0.662069,0.67,5,25.6
2023-07-24|Croatia Open|34233|28899,2023-07-24,2023,7,Croatia Open,croatia_open,stella_maris_umag,28899,34233,Benjamin Bonzi,Alexei Popyrin,0,3,2.37,1.65,0.410448,0.589552,0.67,5,25.6
2023-07-24|Croatia Open|67546|6101,2023-07-24,2023,7,Croatia Open,croatia_open,stella_maris_umag,67546,6101,Flavio Cobolli,Marin Cilic,1,3,1.66,2.34,0.585,0.415,0.67,5,25.6
2023-07-24|Croatia Open|85899|47543,2023-07-24,2023,7,Croatia Open,croatia_open,stella_maris_umag,47543,85899,Duje Ajdukovic,Dino Prizmic,0,3,2.78,1.5,0.350467,0.649533,0.67,5,25.6
2023-07-24|European Open|24084|37532,2023-07-24,2023,7,European Open,european_open,am_rothenbaum_hamburg,24084,37532,Laslo Djere,Tomas Martin Etcheverry,1,3,2.25,1.71,0.431818,0.568182,0.8,8,18.2
2023-07-24|European Open|29732|674,2023-07-24,2023,7,European Open,european_open,am_rothenbaum_hamburg,674,29732,Richard Gasquet,Daniel Altmaier,0,3,2.45,1.61,0.396552,0.603448,0.8,8,18.2
2023-07-24|European Open|82371|28108,2023-07-24,2023,7,European Open,european_open,am_rothenbaum_hamburg,28108,82371,Alexandre Muller,Luca Van Assche,0,3,2.15,1.77,0.451531,0.548469,0.8,8,18.2
2023-07-24|European Open|9471|14609,2023-07-24,2023,7,European Open,european_open,am_rothenbaum_hamburg,9471,14609,Guido Pella,Thiago Moura Monteiro,1,3,2.07,1.83,0.469231,0.530769,0.8,8,18.2
2023-07-25|Croatia Open|47021|24721,2023-07-25,2023,7,Croatia Open,croatia_open,stella_maris_umag,24721,47021,Christopher O'Connell,Zsombor Piros,0,3,1.83,2.07,0.530769,0.469231,0.67,5,23.3
2023-07-25|Croatia Open|73956|59166,2023-07-25,2023,7,Croatia Open,croatia_open,stella_maris_umag,59166,73956,Jesper De Jong,Matteo Arnaldi,0,3,2.57,1.56,0.377724,0.622276,0.67,5,23.3
2023-07-25|European Open|12190|34337,2023-07-25,2023,7,European Open,european_open,am_rothenbaum_hamburg,12190,34337,Dusan Lajovic,Miomir Kecmanovic,1,3,2.46,1.61,0.395577,0.604423,0.8,8,15.5
2023-07-25|European Open|13048|36858,2023-07-25,2023,7,European Open,european_open,am_rothenbaum_hamburg,13048,36858,Jozef Kovalik,Thiago Seyboth Wild,1,3,3.52,1.33,0.274227,0.725773,0.8,8,15.5
2023-07-25|European Open|23640|48442,2023-07-25,2023,7,European Open,european_open,am_rothenbaum_hamburg,23640,48442,Maximilian Marterer,Rudolf Molleker,1,3,1.62,2.43,0.6,0.4,0.8,8,15.5
2023-07-25|European Open|24008|34539,2023-07-25,2023,7,European Open,european_open,am_rothenbaum_hamburg,24008,34539,Alexander Zverev,Alex Molcan,1,3,1.19,5.28,0.816074,0.183926,0.8,8,15.5
2023-07-25|European Open|24840|18477,2023-07-25,2023,7,European Open,european_open,am_rothenbaum_hamburg,18477,24840,Hugo Dellien,Cristian Garin,0,3,3.26,1.38,0.297414,0.702586,0.8,8,15.5
2023-07-25|European Open|26496|26421,2023-07-25,2023,7,European Open,european_open,am_rothenbaum_hamburg,26496,26421,Zhuo Zhang,Jan Choinski,1,3,1.65,2.37,0.589552,0.410448,0.8,8,15.5
2023-07-25|European Open|36519|23100,2023-07-25,2023,7,European Open,european_open,am_rothenbaum_hamburg,23100,36519,Pedro Cachin,Alejandro Davidovich Fokina,0,3,2.67,1.53,0.364286,0.635714,0.8,8,15.5
2023-07-25|European Open|63572|26218,2023-07-25,2023,7,European Open,european_open,am_rothenbaum_hamburg,63572,26218,Lorenzo Musetti,Elias Ymer,1,3,1.14,6.66,0.853846,0.146154,0.8,8,15.5
2023-07-25|European Open|83135|26845,2023-07-25,2023,7,European Open,european_open,am_rothenbaum_hamburg,83135,26845,Arthur Fils,Daniel Elahi Galan,1,3,1.54,2.63,0.630695,0.369305,0.8,8,15.5
2023-07-26|Croatia Open|1092|51417,2023-07-26,2023,7,Croatia Open,croatia_open,stella_maris_umag,51417,1092,Filip Misolic,Stan Wawrinka,0,3,2.73,1.51,0.356132,0.643868,0.67,5,21.9
2023-07-26|Croatia Open|18720|35297,2023-07-26,2023,7,Croatia Open,croatia_open,stella_maris_umag,18720,35297,Federico Coria,Marc-Andrea Huesler,1,3,1.74,2.2,0.558376,0.441624,0.67,5,21.9
2023-07-26|Croatia Open|20104|64891,2023-07-26,2023,7,Croatia Open,croatia_open,stella_maris_umag,20104,64891,Marco Cecchinato,Alexander Shevchenko,1,3,2.63,1.54,0.369305,0.630695,0.67,5,21.9
2023-07-26|Croatia Open|34233|27547,2023-07-26,2023,7,Croatia Open,croatia_open,stella_maris_umag,27547,34233,Sebastian Ofner,Alexei Popyrin,0,3,1.72,2.25,0.566751,0.433249,0.67,5,21.9
2023-07-26|Croatia Open|52140|52934,2023-07-26,2023,7,Croatia Open,croatia_open,stella_maris_umag,52140,52934,Fabian Marozsan,Juan Manuel Cerundolo,1,3,1.62,2.43,0.6,0.4,0.67,5,21.9
2023-07-26|Croatia Open|73956|67546,2023-07-26,2023,7,Croatia Open,croatia_open,stella_maris_umag,73956,67546,Matteo Arnaldi,Flavio Cobolli,1,3,1.54,2.67,0.634204,0.365796,0.67,5,21.9
2023-07-26|Croatia Open|85899|47021,2023-07-26,2023,7,Croatia Open,croatia_open,stella_maris_umag,47021,85899,Zsombor Piros,Dino Prizmic,0,3,2.08,1.84,0.469388,0.530612,0.67,5,21.9
2023-07-26|European Open|24008|23640,2023-07-26,2023,7,European Open,european_open,am_rothenbaum_hamburg,23640,24008,Maximilian Marterer,Alexander Zverev,0,3,8.42,1.11,0.116474,0.883526,0.8,8,14.3
