date,tournament,surface,round,series,player1,player2,player1_id,player2_id,our_prob,our_prob_raw,our_odds,pinnacle_odds,pinnacle_odds_loser,actual_winner,value_pct,bet_side,bet_result,policy_excluded,pinnacle_prob_novig,model_favorite,model_favorite_prob,p_serve_return,p_elo,p_rank,confidence
2024-08-08,Canadian Open,Hard,2nd Round,Masters 1000,Alejandro Tabilo,Lorenzo Sonego,30087,31392,0.617864,0.683411,1.6185,1.59,2.52,Alejandro Tabilo,-1.76,winner,skip,False,0.613139,Alejandro Tabilo,0.617864,0.594695,0.660608,0.743637,high
2024-08-08,Canadian Open,Hard,2nd Round,Masters 1000,Alexander Zverev,Jordan Thompson,24008,22433,0.684958,0.810313,1.4599,1.32,3.87,Alexander Zverev,21.921,loser,loss,False,0.745665,Alexander Zverev,0.684958,0.6106,0.694207,0.901042,high
2024-08-10,Canadian Open,Hard,2nd Round,Masters 1000,Hubert Hurkacz,Thanasi Kokkinakis,26473,22432,0.636084,0.720927,1.5721,1.74,2.22,Hubert Hurkacz,10.679,winner,win,False,0.560606,Hubert Hurkacz,0.636084,0.506702,0.526412,0.918527,high
2024-08-10,Canadian Open,Hard,3rd Round,Masters 1000,Hubert Hurkacz,Arthur Rinderknech,26473,28170,0.646079,0.740617,1.5478,1.61,2.46,Hubert Hurkacz,4.019,winner,skip,False,0.604423,Hubert Hurkacz,0.646079,0.58425,0.584998,0.913115,high
2024-08-10,Canadian Open,Hard,2nd Round,Masters 1000,Sebastian Korda,Taylor Harry Fritz,42451,29932,0.544409,0.51814,1.8369,2.45,1.62,Sebastian Korda,33.38,winner,win,False,0.398034,Sebastian Korda,0.544409,0.535761,0.501797,0.418306,high
2024-08-10,Canadian Open,Hard,3rd Round,Masters 1000,Kei Nishikori,Nuno Borges,8806,31446,0.218063,0.068806,4.5858,2.39,1.65,Kei Nishikori,29.02,loser,loss,False,0.408416,Nuno Borges,0.781937,0.385472,0.612735,0.044324,medium
2024-08-10,Canadian Open,Hard,3rd Round,Masters 1000,Alexei Popyrin,Grigor Dimitrov,34233,11953,0.352561,0.256756,2.8364,3.5,1.35,Alexei Popyrin,23.396,winner,win,False,0.278351,Grigor Dimitrov,0.647439,0.391116,0.337852,0.119913,high
2024-08-10,Canadian Open,Hard,2nd Round,Masters 1000,Arthur Rinderknech,Flavio Cobolli,28170,67546,0.442623,0.451802,2.2593,2.41,1.64,Arthur Rinderknech,6.672,winner,win,False,0.404938,Flavio Cobolli,0.557377,0.482065,0.473212,0.335217,high
2024-08-10,Canadian Open,Hard,3rd Round,Masters 1000,Andrey Rublev,Brandon Nakashima,29372,56846,0.625727,0.699845,1.5981,1.6,2.51,Andrey Rublev,0.116,winner,skip,False,0.610706,Andrey Rublev,0.625727,0.485559,0.670188,0.882087,high
2024-08-10,Canadian Open,Hard,3rd Round,Masters 1000,Jannik Sinner,Alejandro Tabilo,47275,30087,0.706661,0.844019,1.4151,1.08,11.12,Jannik Sinner,226.193,loser,loss,False,0.911475,Jannik Sinner,0.706661,0.552864,0.750616,0.911108,high
2024-08-10,Canadian Open,Hard,3rd Round,Masters 1000,Alexander Zverev,Holger Rune,24008,69471,0.68322,0.807449,1.4637,1.34,3.57,Alexander Zverev,13.09,loser,loss,False,0.727088,Alexander Zverev,0.68322,0.685271,0.781467,0.825902,high
2024-08-11,Canadian Open,Hard,Quarterfinals,Masters 1000,Matteo Arnaldi,Kei Nishikori,73956,8806,0.775196,0.925191,1.29,1.54,2.63,Matteo Arnaldi,19.38,winner,win,False,0.630695,Matteo Arnaldi,0.775196,0.541509,0.367268,0.955264,medium
2024-08-11,Canadian Open,Hard,Quarterfinals,Masters 1000,Sebastian Korda,Alexander Zverev,42451,24008,0.38946,0.332199,2.5677,3.48,1.36,Sebastian Korda,35.532,winner,win,False,0.280992,Alexander Zverev,0.61054,0.385965,0.464689,0.1677,high
2024-08-11,Canadian Open,Hard,Quarterfinals,Masters 1000,Alexei Popyrin,Hubert Hurkacz,34233,26473,0.341807,0.236447,2.9256,2.34,1.68,Alexei Popyrin,10.576,loser,loss,False,0.41791,Hubert Hurkacz,0.658193,0.452747,0.38215,0.088924,high
2024-08-11,Canadian Open,Hard,Semifinals,Masters 1000,Andrey Rublev,Matteo Arnaldi,29372,73956,0.652289,0.752507,1.5331,1.3,3.89,Andrey Rublev,35.259,loser,loss,False,0.749518,Andrey Rublev,0.652289,0.616216,0.743258,0.861438,high
2024-08-11,Canadian Open,Hard,Quarterfinals,Masters 1000,Andrey Rublev,Jannik Sinner,29372,47275,0.366135,0.283534,2.7312,4.78,1.22,Andrey Rublev,75.013,winner,win,False,0.203333,Jannik Sinner,0.633865,0.450613,0.4027,0.135945,high
2024-08-12,Canadian Open,Hard,Semifinals,Masters 1000,Alexei Popyrin,Sebastian Korda,34233,42451,0.387701,0.328424,2.5793,3.35,1.37,Alexei Popyrin,29.88,winner,win,False,0.290254,Sebastian Korda,0.612299,0.439455,0.345021,0.201228,high
2024-08-12,Western & Southern Financial Group Masters,Hard,1st Round,Masters 1000,Flavio Cobolli,Vinay Kumar T,67546,49583,0.608291,0.662953,1.644,4.99,1.21,Flavio Cobolli,203.537,winner,win,False,0.195161,Flavio Cobolli,0.608291,0.570765,0.928738,0.277836,low
2024-08-13,Canadian Open,Hard,The Final,Masters 1000,Alexei Popyrin,Andrey Rublev,34233,29372,0.369666,0.290697,2.7051,3.18,1.41,Alexei Popyrin,17.554,winner,win,False,0.30719,Andrey Rublev,0.630334,0.421283,0.373677,0.099448,high
2024-08-13,Western & Southern Financial Group Masters,Hard,1st Round,Masters 1000,Sebastian Baez,Marcos Giron,52721,18736,0.573323,0.584912,1.7442,2.46,1.61,Sebastian Baez,41.038,winner,win,False,0.395577,Sebastian Baez,0.573323,0.472705,0.470285,0.692951,high
2024-08-13,Western & Southern Financial Group Masters,Hard,1st Round,Masters 1000,Luciano Darderi,Alejandro Tabilo,76127,30087,0.349028,0.249993,2.8651,3.26,1.38,Luciano Darderi,13.783,winner,win,False,0.297414,Alejandro Tabilo,0.650972,0.332165,0.212309,0.383042,medium
2024-08-13,Western & Southern Financial Group Masters,Hard,1st Round,Masters 1000,Karen Khachanov,Francisco Cerundolo,25543,52279,0.571032,0.579665,1.7512,1.57,2.54,Karen Khachanov,8.958,loser,loss,False,0.618005,Karen Khachanov,0.571032,0.607224,0.601177,0.562872,high
2024-08-13,Western & Southern Financial Group Masters,Hard,1st Round,Masters 1000,Jiri Lehecka,Mariano Navone,61838,66828,0.560198,0.55472,1.7851,1.38,3.3,Jiri Lehecka,45.135,loser,loss,False,0.705128,Jiri Lehecka,0.560198,0.594825,0.54377,0.515235,medium
2024-08-13,Western & Southern Financial Group Masters,Hard,1st Round,Masters 1000,Alex Michelsen,Tallon Griekspoor,92985,33860,0.463406,0.499984,2.1579,1.89,2.0,Alex Michelsen,7.319,loser,loss,False,0.514139,Tallon Griekspoor,0.536594,0.679831,0.389653,0.42349,high
2024-08-13,Western & Southern Financial Group Masters,Hard,1st Round,Masters 1000,Lorenzo Musetti,Nicolas Jarry,63572,27482,0.589608,0.621802,1.696,1.44,3.0,Lorenzo Musetti,23.118,loser,loss,False,0.675676,Lorenzo Musetti,0.589608,0.461403,0.651438,0.574724,high
2024-08-13,Western & Southern Financial Group Masters,Hard,1st Round,Masters 1000,Yoshihito Nishioka,Miomir Kecmanovic,24225,34337,0.59259,0.628466,1.6875,1.85,2.04,Yoshihito Nishioka,9.629,winner,win,False,0.524422,Yoshihito Nishioka,0.59259,0.540687,0.645176,0.496604,high
2024-08-13,Western & Southern Financial Group Masters,Hard,1st Round,Masters 1000,Ben Shelton,Reilly Opelka,87562,28087,0.75007,0.899793,1.3332,1.52,2.7,Ben Shelton,14.011,winner,win,False,0.63981,Ben Shelton,0.75007,0.597678,0.423614,0.955804,medium
2024-08-13,Western & Southern Financial Group Masters,Hard,1st Round,Masters 1000,Jordan Thompson,Ugo Humbert,22433,38911,0.461684,0.495994,2.166,2.73,1.51,Jordan Thompson,26.04,winner,win,False,0.356132,Ugo Humbert,0.538316,0.502894,0.558389,0.341545,high
2024-08-13,Western & Southern Financial Group Masters,Hard,1st Round,Masters 1000,Alejandro Pascacio F.,Alejandro Davidovich Fokina,24232,36519,0.252635,0.103235,3.9583,1.74,2.2,Alejandro Pascacio F.,64.42,loser,loss,False,0.558376,Alejandro Davidovich Fokina,0.747365,0.379312,0.041873,0.661562,low
2024-08-13,Western & Southern Financial Group Masters,Hard,1st Round,Masters 1000,Zhuo Zhang,Juan Pablo Boada G.,26496,21668,0.453964,0.478088,2.2028,1.88,2.02,Zhuo Zhang,10.299,loser,loss,False,0.517949,Juan Pablo Boada G.,0.546036,0.497957,0.428411,0.52174,low
2024-08-14,Western & Southern Financial Group Masters,Hard,1st Round,Masters 1000,Felix Auger Aliassime,Aleksandar Kovacevic,40434,39152,0.621306,0.690649,1.6095,1.3,3.82,Felix Auger Aliassime,44.661,loser,loss,False,0.746094,Felix Auger Aliassime,0.621306,0.401416,0.648449,0.822497,high
2024-08-14,Western & Southern Financial Group Masters,Hard,1st Round,Masters 1000,Nuno Borges,Adrian Mannarino,31446,7806,0.611883,0.670684,1.6343,1.38,3.26,Nuno Borges,26.526,loser,loss,False,0.702586,Nuno Borges,0.611883,0.619318,0.654058,0.467483,high
2024-08-14,Western & Southern Financial Group Masters,Hard,1st Round,Masters 1000,Pablo Carreno-Busta,Sebastian Korda,14432,42451,0.234685,0.084219,4.261,5.49,1.18,Pablo Carreno-Busta,28.842,winner,win,False,0.176912,Sebastian Korda,0.765315,0.371089,0.238311,0.033553,medium
2024-08-14,Western & Southern Financial Group Masters,Hard,1st Round,Masters 1000,Tomas Martin Etcheverry,Matteo Arnaldi,37532,73956,0.397202,0.348989,2.5176,2.1,1.81,Tomas Martin Etcheverry,9.107,loser,loss,False,0.462916,Matteo Arnaldi,0.602798,0.470749,0.277893,0.454732,high
2024-08-14,Western & Southern Financial Group Masters,Hard,1st Round,Masters 1000,Arthur Fils,Brandon Holt,83135,47566,0.665338,0.776577,1.503,1.21,4.87,Arthur Fils,62.98,loser,loss,False,0.800987,Arthur Fils,0.665338,0.365465,0.62285,0.924698,high
2024-08-14,Western & Southern Financial Group Masters,Hard,1st Round,Masters 1000,Fabian Marozsan,Corentin Moutet,52140,36263,0.440735,0.447435,2.2689,1.94,1.94,Fabian Marozsan,8.497,loser,loss,False,0.5,Corentin Moutet,0.559265,0.566504,0.429271,0.578199,medium
2024-08-14,Western & Southern Financial Group Masters,Hard,1st Round,Masters 1000,Gael Monfils,Alexei Popyrin,5917,34233,0.38803,0.329129,2.5771,2.17,1.76,Gael Monfils,7.707,loser,loss,False,0.447837,Alexei Popyrin,0.61197,0.47169,0.36592,0.335881,high
2024-08-14,Western & Southern Financial Group Masters,Hard,1st Round,Masters 1000,Brandon Nakashima,Taylor Harry Fritz,56846,29932,0.396945,0.348428,2.5192,3.29,1.38,Brandon Nakashima,30.595,winner,win,False,0.295503,Taylor Harry Fritz,0.603055,0.547135,0.367699,0.174487,high
2024-08-14,Western & Southern Financial Group Masters,Hard,1st Round,Masters 1000,Max Purcell,Tomas Machac,28263,58327,0.428526,0.419322,2.3336,2.81,1.48,Max Purcell,20.416,winner,win,False,0.344988,Tomas Machac,0.571474,0.42358,0.424442,0.369617,high
2024-08-14,Western & Southern Financial Group Masters,Hard,1st Round,Masters 1000,Holger Rune,Matteo Berrettini,69471,29812,0.566707,0.56973,1.7646,2.27,1.7,Holger Rune,28.642,winner,win,False,0.428212,Holger Rune,0.566707,0.538083,0.445856,0.733439,medium
2024-08-14,Western & Southern Financial Group Masters,Hard,2nd Round,Masters 1000,Jannik Sinner,Alex Michelsen,47275,92985,0.723776,0.867857,1.3816,1.11,8.31,Jannik Sinner,129.542,loser,loss,False,0.882166,Jannik Sinner,0.723776,0.488105,0.867239,0.937902,high
2024-08-14,Western & Southern Financial Group Masters,Hard,1st Round,Masters 1000,Stefanos Tsitsipas,Jan-Lennard Struff,30470,14177,0.649307,0.746831,1.5401,1.56,2.59,Stefanos Tsitsipas,1.292,winner,skip,False,0.624096,Stefanos Tsitsipas,0.649307,0.559766,0.722894,0.788884,high
2024-08-15,Western & Southern Financial Group Masters,Hard,2nd Round,Masters 1000,Pablo Carreno-Busta,Max Purcell,14432,28263,0.298302,0.163347,3.3523,1.83,2.09,Pablo Carreno-Busta,46.655,loser,loss,False,0.533163,Max Purcell,0.701698,0.436249,0.661435,0.073278,medium
2024-08-15,Western & Southern Financial Group Masters,Hard,2nd Round,Masters 1000,Jack Draper,Stefanos Tsitsipas,63017,30470,0.395623,0.345543,2.5277,2.5,1.6,Jack Draper,-1.094,winner,skip,False,0.390244,Stefanos Tsitsipas,0.604377,0.53837,0.343023,0.264908,high
2024-08-15,Western & Southern Financial Group Masters,Hard,2nd Round,Masters 1000,Hubert Hurkacz,Yoshihito Nishioka,26473,24225,0.643018,0.734658,1.5552,1.49,2.84,Hubert Hurkacz,1.383,loser,skip,False,0.655889,Hubert Hurkacz,0.643018,0.515421,0.643546,0.894129,high
2024-08-15,Western & Southern Financial Group Masters,Hard,2nd Round,Masters 1000,Jiri Lehecka,Daniil Medvedev,61838,22807,0.323934,0.2046,3.0871,4.29,1.26,Jiri Lehecka,38.967,winner,win,False,0.227027,Daniil Medvedev,0.676066,0.380675,0.184017,0.10621,high
2024-08-15,Western & Southern Financial Group Masters,Hard,2nd Round,Masters 1000,Fabian Marozsan,Grigor Dimitrov,52140,11953,0.322394,0.201973,3.1018,4.24,1.27,Fabian Marozsan,36.695,winner,win,False,0.23049,Grigor Dimitrov,0.677606,0.421204,0.238968,0.13706,high
2024-08-15,Western & Southern Financial Group Masters,Hard,2nd Round,Masters 1000,Brandon Nakashima,Arthur Fils,56846,83135,0.55428,0.541027,1.8041,1.84,2.08,Brandon Nakashima,1.987,winner,skip,False,0.530612,Brandon Nakashima,0.55428,0.613481,0.681566,0.327433,high
2024-08-15,Western & Southern Financial Group Masters,Hard,2nd Round,Masters 1000,Andrey Rublev,Zhuo Zhang,29372,26496,0.91332,0.993876,1.0949,1.38,3.31,Andrey Rublev,26.038,winner,win,False,0.705757,Andrey Rublev,0.91332,0.673024,0.983908,0.887102,low
2024-08-15,Western & Southern Financial Group Masters,Hard,2nd Round,Masters 1000,Holger Rune,Nuno Borges,69471,31446,0.55712,0.547603,1.7949,1.44,3.05,Holger Rune,35.078,loser,loss,False,0.679287,Holger Rune,0.55712,0.429122,0.520894,0.714445,high
2024-08-15,Western & Southern Financial Group Masters,Hard,2nd Round,Masters 1000,Ben Shelton,Tomas Martin Etcheverry,87562,37532,0.621759,0.691596,1.6083,1.44,3.01,Ben Shelton,13.85,loser,loss,False,0.676404,Ben Shelton,0.621759,0.55536,0.692184,0.741758,high
2024-08-15,Western & Southern Financial Group Masters,Hard,2nd Round,Masters 1000,Jordan Thompson,Sebastian Baez,22433,52721,0.579193,0.598296,1.7265,1.53,2.71,Jordan Thompson,14.039,loser,loss,False,0.639151,Jordan Thompson,0.579193,0.562018,0.73561,0.386853,high
2024-08-15,Western & Southern Financial Group Masters,Hard,2nd Round,Masters 1000,Alejandro Pascacio F.,Lorenzo Musetti,24232,63572,0.242075,0.091743,4.1309,1.94,1.96,Alejandro Pascacio F.,48.553,loser,loss,False,0.502564,Lorenzo Musetti,0.757925,0.437378,0.057776,0.400707,low
2024-08-15,Western & Southern Financial Group Masters,Hard,2nd Round,Masters 1000,Alexander Zverev,Karen Khachanov,24008,25543,0.678203,0.799041,1.4745,1.25,4.4,Alexander Zverev,41.591,loser,loss,False,0.778761,Alexander Zverev,0.678203,0.632363,0.727545,0.862102,high
2024-08-16,Western & Southern Financial Group Masters,Hard,2nd Round,Masters 1000,Felix Auger Aliassime,Casper Ruud,40434,33648,0.400734,0.356742,2.4954,1.65,2.39,Felix Auger Aliassime,43.225,loser,loss,False,0.591584,Casper Ruud,0.599266,0.374036,0.40876,0.292238,high
2024-08-16,Western & Southern Financial Group Masters,Hard,3rd Round,Masters 1000,Hubert Hurkacz,Flavio Cobolli,26473,67546,0.637626,0.724008,1.5683,1.67,2.43,Hubert Hurkacz,6.484,winner,win,False,0.592683,Hubert Hurkacz,0.637626,0.550188,0.687797,0.832776,high
2024-08-16,Western & Southern Financial Group Masters,Hard,2nd Round,Masters 1000,Gael Monfils,Carlos Alcaraz,5917,68074,0.262566,0.114853,3.8086,10.76,1.08,Gael Monfils,182.521,winner,win,False,0.091216,Carlos Alcaraz,0.737434,0.345709,0.250693,0.07442,high
2024-08-16,Western & Southern Financial Group Masters,Hard,3rd Round,Masters 1000,Andrey Rublev,Brandon Nakashima,29372,56846,0.654316,0.756328,1.5283,1.47,2.92,Andrey Rublev,0.94,loser,skip,False,0.665148,Andrey Rublev,0.654316,0.519768,0.682832,0.899821,high
2024-08-16,Western & Southern Financial Group Masters,Hard,3rd Round,Masters 1000,Holger Rune,Gael Monfils,69471,5917,0.606519,0.659116,1.6488,1.4,3.17,Holger Rune,24.733,loser,loss,False,0.693654,Holger Rune,0.606519,0.500339,0.531372,0.751429,high
2024-08-16,Western & Southern Financial Group Masters,Hard,3rd Round,Masters 1000,Ben Shelton,Fabian Marozsan,87562,52140,0.62178,0.691639,1.6083,1.57,2.58,Ben Shelton,-2.381,winner,skip,False,0.621687,Ben Shelton,0.62178,0.484555,0.641556,0.807433,high
2024-08-16,Western & Southern Financial Group Masters,Hard,3rd Round,Masters 1000,Alexander Zverev,Pablo Carreno-Busta,24008,14432,0.775891,0.925824,1.2888,1.09,9.99,Alexander Zverev,123.885,loser,loss,False,0.901625,Alexander Zverev,0.775891,0.704719,0.765574,0.977299,medium
2024-08-17,Western & Southern Financial Group Masters,Hard,3rd Round,Masters 1000,Jack Draper,Felix Auger Aliassime,63017,40434,0.544146,0.517527,1.8377,2.26,1.71,Jack Draper,22.977,winner,win,False,0.43073,Jack Draper,0.544146,0.58566,0.521624,0.408576,high
2024-08-17,Western & Southern Financial Group Masters,Hard,Quarterfinals,Masters 1000,Jannik Sinner,Andrey Rublev,47275,29372,0.632554,0.713816,1.5809,1.34,3.6,Jannik Sinner,32.281,loser,loss,False,0.728745,Jannik Sinner,0.632554,0.516356,0.657727,0.828844,high
2024-08-17,Western & Southern Financial Group Masters,Hard,3rd Round,Masters 1000,Alejandro Pascacio F.,Jiri Lehecka,24232,61838,0.231546,0.081151,4.3188,1.78,2.16,Alejandro Pascacio F.,65.986,loser,loss,False,0.548223,Jiri Lehecka,0.768454,0.411297,0.056764,0.553981,low
2024-08-17,Western & Southern Financial Group Masters,Hard,Quarterfinals,Masters 1000,Alexander Zverev,Ben Shelton,24008,87562,0.654453,0.756585,1.528,1.31,3.82,Alexander Zverev,31.999,loser,loss,False,0.744639,Alexander Zverev,0.654453,0.643026,0.78453,0.791305,high
2024-08-18,Western & Southern Financial Group Masters,Hard,Quarterfinals,Masters 1000,Holger Rune,Jack Draper,69471,63017,0.560577,0.555596,1.7839,1.83,2.1,Holger Rune,2.586,winner,skip,False,0.534351,Holger Rune,0.560577,0.449054,0.514323,0.636311,high
2024-08-18,Western & Southern Financial Group Masters,Hard,Semifinals,Masters 1000,Jannik Sinner,Alexander Zverev,47275,24008,0.594292,0.632252,1.6827,1.62,2.47,Jannik Sinner,0.21,loser,skip,False,0.603912,Jannik Sinner,0.594292,0.452688,0.58175,0.763699,high
2024-08-18,Winston-Salem Open at Wake Forest University,Hard,1st Round,ATP250,Zizou Bergs,Reilly Opelka,37741,28087,0.603752,0.625232,1.6563,2.2,1.74,Zizou Bergs,32.826,winner,win,False,0.441624,Zizou Bergs,0.603752,0.561052,0.216946,0.83291,medium
2024-08-18,Winston-Salem Open at Wake Forest University,Hard,1st Round,ATP250,Arthur Cazaux,Botic Van De Zandschulp,70873,24249,0.429994,0.418702,2.3256,1.94,1.94,Arthur Cazaux,10.581,loser,loss,False,0.5,Botic Van De Zandschulp,0.570006,0.566147,0.405612,0.436833,high
2024-08-18,Winston-Salem Open at Wake Forest University,Hard,1st Round,ATP250,Borna Coric,Sumit Nagal,25165,26922,0.582371,0.598731,1.7171,1.39,3.21,Borna Coric,34.059,loser,loss,False,0.697826,Borna Coric,0.582371,0.372897,0.738804,0.457759,high
2024-08-18,Winston-Salem Open at Wake Forest University,Hard,1st Round,ATP250,Marton Fucsovics,Taro Daniel,13674,20648,0.516241,0.504907,1.9371,1.47,2.89,Marton Fucsovics,39.806,loser,loss,False,0.662844,Marton Fucsovics,0.516241,0.436023,0.535205,0.524866,high
2024-08-18,Winston-Salem Open at Wake Forest University,Hard,1st Round,ATP250,Aleksandar Vukic,Daniel Evans,28267,9305,0.552119,0.555965,1.8112,1.63,2.4,Aleksandar Vukic,7.491,loser,loss,False,0.595533,Aleksandar Vukic,0.552119,0.514891,0.51001,0.673291,high
2024-08-19,Western & Southern Financial Group Masters,Hard,The Final,Masters 1000,Jannik Sinner,Alejandro Pascacio F.,47275,24232,0.997852,0.999999,1.0022,1.26,4.38,Jannik Sinner,25.729,winner,win,False,0.776596,Jannik Sinner,0.997852,0.697928,0.990139,0.917906,low
2024-08-19,Western & Southern Financial Group Masters,Hard,Semifinals,Masters 1000,Alejandro Pascacio F.,Holger Rune,24232,69471,0.206903,0.059585,4.8332,2.5,1.6,Alejandro Pascacio F.,26.896,loser,loss,False,0.390244,Holger Rune,0.793097,0.417922,0.038004,0.3715,low
2024-08-19,Winston-Salem Open at Wake Forest University,Hard,1st Round,ATP250,Pablo Carreno-Busta,Omni Kumar,14432,56205,0.761056,0.815702,1.314,1.17,5.86,Pablo Carreno-Busta,40.021,loser,loss,False,0.83357,Pablo Carreno-Busta,0.761056,0.535391,0.922137,0.601346,medium
2024-08-19,Winston-Salem Open at Wake Forest University,Hard,1st Round,ATP250,Christopher Eubanks,Adam Walton,26381,47752,0.537928,0.535796,1.859,1.76,2.17,Christopher Eubanks,0.27,loser,skip,False,0.552163,Christopher Eubanks,0.537928,0.284806,0.609045,0.448573,high
2024-08-19,Winston-Salem Open at Wake Forest University,Hard,2nd Round,ATP250,Rinky Hijikata,Arthur Cazaux,58149,70873,0.534801,0.531345,1.8699,2.43,1.62,Rinky Hijikata,29.957,winner,win,False,0.4,Rinky Hijikata,0.534801,0.512653,0.488628,0.592102,high
2024-08-19,Winston-Salem Open at Wake Forest University,Hard,1st Round,ATP250,Alexandre Muller,Constant Lestienne,28108,19474,0.600496,0.624125,1.6653,1.43,3.0,Alexandre Muller,19.851,loser,loss,False,0.677201,Alexandre Muller,0.600496,0.500431,0.618397,0.586878,high
2024-08-19,Winston-Salem Open at Wake Forest University,Hard,1st Round,ATP250,Christopher O'Connell,Strong Kirchheimer,24721,29800,0.72752,0.792651,1.3745,1.12,7.24,Christopher O'Connell,97.275,loser,loss,False,0.866029,Christopher O'Connell,0.72752,0.488872,0.834916,0.904491,high
2024-08-19,Winston-Salem Open at Wake Forest University,Hard,1st Round,ATP250,Thiago Seyboth Wild,James Duckworth,36858,11517,0.443185,0.437373,2.2564,2.11,1.8,Thiago Seyboth Wild,0.227,loser,skip,False,0.460358,James Duckworth,0.556815,0.378634,0.402137,0.502552,high
2024-08-19,Winston-Salem Open at Wake Forest University,Hard,1st Round,ATP250,Juncheng Shang,Francisco Comesana,86082,61971,0.657698,0.693232,1.5205,1.24,4.48,Juncheng Shang,53.351,loser,loss,False,0.783217,Juncheng Shang,0.657698,0.601471,0.746341,0.579126,medium
2024-08-19,Winston-Salem Open at Wake Forest University,Hard,1st Round,ATP250,Dominic Stricker,Federico Coria,73196,18720,0.436217,0.4257,2.2924,1.32,3.67,Dominic Stricker,106.908,loser,loss,False,0.735471,Federico Coria,0.563783,0.500064,0.457201,0.285927,low
2024-08-19,Winston-Salem Open at Wake Forest University,Hard,1st Round,ATP250,Zachary Svajda,Laslo Djere,73620,24084,0.470819,0.47115,2.124,1.89,2.0,Zachary Svajda,5.836,loser,loss,False,0.514139,Laslo Djere,0.529181,0.703385,0.438951,0.484265,medium
2024-08-19,Winston-Salem Open at Wake Forest University,Hard,1st Round,ATP250,Learner Tien,Tristan Schoolkate,93452,67986,0.463308,0.465964,2.1584,1.46,2.92,Learner Tien,56.714,loser,loss,False,0.666667,Tristan Schoolkate,0.536692,0.548166,0.36412,0.45837,high
2024-08-20,Winston-Salem Open at Wake Forest University,Hard,2nd Round,ATP250,Pablo Carreno-Busta,Alexander Shevchenko,14432,64891,0.406284,0.387618,2.4613,1.4,3.2,Pablo Carreno-Busta,89.989,loser,loss,False,0.695652,Alexander Shevchenko,0.593716,0.544032,0.811161,0.133811,medium
2024-08-20,Winston-Salem Open at Wake Forest University,Hard,2nd Round,ATP250,Borna Coric,Sebastian Baez,25165,52721,0.347593,0.304595,2.8769,1.71,2.24,Borna Coric,46.139,loser,loss,False,0.567089,Sebastian Baez,0.652407,0.476645,0.639552,0.173575,high
2024-08-20,Winston-Salem Open at Wake Forest University,Hard,2nd Round,ATP250,Christopher Eubanks,Hugo Gaston,26381,46747,0.543304,0.547223,1.8406,1.71,2.25,Christopher Eubanks,2.757,loser,skip,False,0.568182,Christopher Eubanks,0.543304,0.577848,0.662667,0.335829,medium
2024-08-20,Winston-Salem Open at Wake Forest University,Hard,2nd Round,ATP250,David Goffin,Luciano Darderi,11226,76127,0.522469,0.520108,1.914,1.79,2.12,David Goffin,1.237,loser,skip,False,0.542199,David Goffin,0.522469,0.601589,0.663391,0.286411,medium
2024-08-20,Winston-Salem Open at Wake Forest University,Hard,2nd Round,ATP250,Pavel Kotov,Alexandre Muller,45553,28108,0.394983,0.369574,2.5318,2.4,1.63,Pavel Kotov,-1.382,loser,skip,False,0.404467,Alexandre Muller,0.605017,0.393308,0.375278,0.539366,high
2024-08-20,Winston-Salem Open at Wake Forest University,Hard,1st Round,ATP250,Corentin Moutet,Nicolas Mejia,36263,34968,0.724187,0.773517,1.3809,1.3,3.81,Corentin Moutet,5.085,loser,loss,False,0.745597,Corentin Moutet,0.724187,0.451326,0.783077,0.806341,medium
2024-08-20,Winston-Salem Open at Wake Forest University,Hard,2nd Round,ATP250,Arthur Rinderknech,Christopher O'Connell,28170,24721,0.540102,0.538888,1.8515,1.59,2.5,Arthur Rinderknech,14.974,loser,loss,False,0.611247,Arthur Rinderknech,0.540102,0.425956,0.533867,0.597835,high
2024-08-20,Winston-Salem Open at Wake Forest University,Hard,2nd Round,ATP250,Thiago Seyboth Wild,Nuno Borges,36858,31446,0.362217,0.324414,2.7608,2.72,1.51,Thiago Seyboth Wild,-1.477,winner,skip,False,0.356974,Nuno Borges,0.637783,0.437439,0.291486,0.333137,high
2024-08-20,Winston-Salem Open at Wake Forest University,Hard,2nd Round,ATP250,Juncheng Shang,Mariano Navone,86082,66828,0.563261,0.573117,1.7754,1.23,4.68,Juncheng Shang,104.394,loser,loss,False,0.791878,Juncheng Shang,0.563261,0.634432,0.675395,0.320155,medium
2024-08-20,Winston-Salem Open at Wake Forest University,Hard,2nd Round,ATP250,Lorenzo Sonego,Dominic Stricker,31392,73196,0.669296,0.707559,1.4941,1.75,2.19,Lorenzo Sonego,17.127,winner,win,False,0.555838,Lorenzo Sonego,0.669296,0.542556,0.741776,0.781766,medium
2024-08-20,Winston-Salem Open at Wake Forest University,Hard,2nd Round,ATP250,Zachary Svajda,Francisco Cerundolo,73620,52279,0.404222,0.382464,2.4739,2.77,1.5,Zachary Svajda,11.969,winner,win,False,0.351288,Francisco Cerundolo,0.595778,0.712727,0.451617,0.192753,high
2024-08-20,Winston-Salem Open at Wake Forest University,Hard,2nd Round,ATP250,Learner Tien,Fabian Marozsan,93452,52140,0.367812,0.332056,2.7188,2.55,1.57,Learner Tien,-0.746,loser,skip,False,0.381068,Fabian Marozsan,0.632188,0.560504,0.278441,0.144157,high
