tournament_key,tournament_display,window_type,years,start_year,end_year,target_season_year,bet_side,segment_family,segment_type,n_bets,wins,losses,pl_units,roi_pct_raw,roi_pct_shrunk,win_rate_pct_raw,n
canadian open,Canadian Open,year,2022,2022,2022,,dog,entry,entry_PR,2,0,2,-2.0,-100.0,-1.2054,0.0,2
canadian open,Canadian Open,year,2022,2022,2022,,dog,entry,entry_WC,2,0,2,-2.0,-100.0,-24.6323,0.0,2
chile open,Chile Open,year,2022,2022,2022,,fav,entry,entry_WC,2,2,0,1.0,50.0,0.1103,100.0,2
citi open,Citi Open,year,2022,2022,2022,,fav,seed,seed_3_4,2,1,1,-0.54,-27.0,-6.662,50.0,2
cordoba open,Cordoba Open,year,2022,2022,2022,,dog,entry,entry_LL,2,2,0,2.66,133.0,1.5783,100.0,2
cordoba open,Cordoba Open,year,2022,2022,2022,,dog,entry,entry_PR,2,0,2,-2.0,-100.0,-1.2054,0.0,2
cordoba open,Cordoba Open,year,2022,2022,2022,,dog,entry,entry_WC,2,1,1,-0.51,-25.5,-19.976,50.0,2
croatia open,Croatia Open,year,2022,2022,2022,,dog,entry,entry_LL,2,1,1,0.43,21.5,-5.3904,50.0,2
croatia open,Croatia Open,year,2022,2022,2022,,dog,entry,entry_WC,2,0,2,-2.0,-100.0,-24.6323,0.0,2
croatia open,Croatia Open,year,2022,2022,2022,,dog,seed,seed_5_8,2,0,2,-2.0,-100.0,-2.5408,0.0,2
croatia open,Croatia Open,year,2022,2022,2022,,fav,seed,seed_3_4,2,0,2,-2.0,-100.0,-11.2245,0.0,2
dallas open,Dallas Open,year,2022,2022,2022,,dog,entry,entry_WC,2,0,2,-2.0,-100.0,-24.6323,0.0,2
dallas open,Dallas Open,year,2022,2022,2022,,dog,seed,seed_3_4,2,0,2,-2.0,-100.0,-10.3711,0.0,2
delray beach open,Delray Beach Open,year,2022,2022,2022,,fav,seed,seed_3_4,2,1,1,-0.59,-29.5,-6.8182,50.0,2
delray beach open,Delray Beach Open,year,2022,2022,2022,,fav,seed,seed_5_8,2,1,1,-0.82,-41.0,-5.7548,50.0,2
dubai tennis championships,Dubai Tennis Championships,year,2022,2022,2022,,fav,entry,entry_Q,2,2,0,2.77,138.5,21.9576,100.0,2
dubai tennis championships,Dubai Tennis Championships,year,2022,2022,2022,,fav,seed,seed_3_4,2,2,0,0.67,33.5,-2.8807,100.0,2
eastbourne international,Eastbourne International,year,2022,2022,2022,,fav,entry,entry_WC,2,1,1,-0.61,-30.5,-4.921,50.0,2
eastbourne international,Eastbourne International,year,2022,2022,2022,,fav,seed,seed_1_2,2,1,1,-0.36,-18.0,-5.5505,50.0,2
firenze open,Firenze Open,year,2022,2022,2022,,dog,entry,entry_WC,2,0,2,-2.0,-100.0,-24.6323,0.0,2
firenze open,Firenze Open,year,2022,2022,2022,,fav,seed,seed_3_4,2,2,0,1.05,52.5,-1.6932,100.0,2
french open,French Open,year,2022,2022,2022,,dog,entry,entry_LL,2,0,2,-2.0,-100.0,-12.9842,0.0,2
french open,French Open,year,2022,2022,2022,,dog,seed,seed_9_16,2,0,2,-2.0,-100.0,-31.25,0.0,2
french open,French Open,year,2022,2022,2022,,fav,entry,entry_LL,2,1,1,-0.47,-23.5,-45.6563,50.0,2
french open,French Open,year,2022,2022,2022,,fav,entry,entry_Q,2,2,0,1.1,55.0,16.7389,100.0,2
generali open,Generali Open,year,2022,2022,2022,,dog,entry,entry_LL,2,0,2,-2.0,-100.0,-12.9842,0.0,2
geneva open,Geneva Open,year,2022,2022,2022,,dog,entry,entry_WC,2,0,2,-2.0,-100.0,-24.6323,0.0,2
geneva open,Geneva Open,year,2022,2022,2022,,dog,seed,seed_5_8,2,0,2,-2.0,-100.0,-2.5408,0.0,2
geneva open,Geneva Open,year,2022,2022,2022,,fav,seed,seed_5_8,2,1,1,-0.71,-35.5,-5.4111,50.0,2
gijon open,Gijon Open,year,2022,2022,2022,,dog,seed,seed_5_8,2,0,2,-2.0,-100.0,-2.5408,0.0,2
gijon open,Gijon Open,year,2022,2022,2022,,fav,entry,entry_WC,2,2,0,0.96,48.0,-0.0147,100.0,2
grand prix hassan ii,Grand Prix Hassan II,year,2022,2022,2022,,dog,entry,entry_WC,2,0,2,-2.0,-100.0,-24.6323,0.0,2
hall of fame championships,Hall of Fame Championships,year,2022,2022,2022,,dog,entry,entry_WC,2,1,1,0.94,47.0,-15.4448,50.0,2
halle open,Halle Open,year,2022,2022,2022,,dog,seed,seed_5_8,2,2,0,3.27,163.5,13.928,100.0,2
internazionali bnl d italia,Internazionali BNL d'Italia,year,2022,2022,2022,,dog,entry,entry_LL,2,1,1,0.25,12.5,-5.9529,50.0,2
internazionali bnl d italia,Internazionali BNL d'Italia,year,2022,2022,2022,,dog,seed,seed_5_8,2,0,2,-2.0,-100.0,-2.5408,0.0,2
internazionali bnl d italia,Internazionali BNL d'Italia,year,2022,2022,2022,,dog,seed,seed_9_16,2,1,1,4.15,207.5,-12.0312,50.0,2
korea open,Korea Open,year,2022,2022,2022,,dog,entry,entry_Q,2,0,2,-2.0,-100.0,-6.6958,0.0,2
korea open,Korea Open,year,2022,2022,2022,,dog,entry,entry_WC,2,0,2,-2.0,-100.0,-24.6323,0.0,2
korea open,Korea Open,year,2022,2022,2022,,fav,seed,seed_3_4,2,1,1,-0.66,-33.0,-7.037,50.0,2
lyon open,Lyon Open,year,2022,2022,2022,,dog,entry,entry_WC,2,0,2,-2.0,-100.0,-24.6323,0.0,2
maharashtra open,Maharashtra Open,year,2022,2022,2022,,dog,entry,entry_PR,2,1,1,-0.47,-23.5,3.5759,50.0,2
maharashtra open,Maharashtra Open,year,2022,2022,2022,,dog,seed,seed_1_2,2,1,1,0.28,14.0,38.7656,50.0,2
maharashtra open,Maharashtra Open,year,2022,2022,2022,,dog,seed,seed_5_8,2,0,2,-2.0,-100.0,-2.5408,0.0,2
maharashtra open,Maharashtra Open,year,2022,2022,2022,,fav,seed,seed_3_4,2,1,1,-0.44,-22.0,-6.3495,50.0,2
mallorca championships,Mallorca Championships,year,2022,2022,2022,,dog,seed,seed_5_8,2,1,1,1.44,72.0,8.2092,50.0,2
mallorca championships,Mallorca Championships,year,2022,2022,2022,,fav,seed,seed_3_4,2,0,2,-2.0,-100.0,-11.2245,0.0,2
masters cup,Masters Cup,year,2022,2022,2022,,fav,seed,seed_3_4,2,0,2,-2.0,-100.0,-11.2245,0.0,2
melbourne summer set,Melbourne Summer Set,year,2022,2022,2022,,fav,entry,entry_Q,2,2,0,1.86,93.0,19.1139,100.0,2
melbourne summer set,Melbourne Summer Set,year,2022,2022,2022,,fav,seed,seed_5_8,2,1,1,-0.6,-30.0,-5.0673,50.0,2
mercedes cup,Mercedes Cup,year,2022,2022,2022,,dog,entry,entry_WC,2,1,1,0.73,36.5,-16.101,50.0,2
mercedes cup,Mercedes Cup,year,2022,2022,2022,,fav,seed,seed_3_4,2,0,2,-2.0,-100.0,-11.2245,0.0,2
miami open,Miami Open,year,2022,2022,2022,,dog,seed,seed_9_16,2,2,0,1.0,50.0,-21.875,100.0,2
miami open,Miami Open,year,2022,2022,2022,,fav,entry,entry_WC,2,2,0,0.45,22.5,-1.6085,100.0,2
miami open,Miami Open,year,2022,2022,2022,,fav,seed,seed_3_4,2,1,1,-0.59,-29.5,-6.8182,50.0,2
millennium estoril open,Millennium Estoril Open,year,2022,2022,2022,,dog,entry,entry_LL,2,1,1,0.33,16.5,-5.7029,50.0,2
monte carlo masters,Monte Carlo Masters,year,2022,2022,2022,,dog,entry,entry_LL,2,0,2,-2.0,-100.0,-12.9842,0.0,2
monte carlo masters,Monte Carlo Masters,year,2022,2022,2022,,dog,entry,entry_WC,2,0,2,-2.0,-100.0,-24.6323,0.0,2
mutua madrid open,Mutua Madrid Open,year,2022,2022,2022,,dog,seed,seed_9_16,2,0,2,-2.0,-100.0,-31.25,0.0,2
mutua madrid open,Mutua Madrid Open,year,2022,2022,2022,,fav,seed,seed_17_32,2,1,1,-0.25,-12.5,-5.6164,50.0,2
napoli cup,Napoli Cup,year,2022,2022,2022,,dog,entry,entry_Q,2,0,2,-2.0,-100.0,-6.6958,0.0,2
napoli cup,Napoli Cup,year,2022,2022,2022,,dog,entry,entry_WC,2,0,2,-2.0,-100.0,-24.6323,0.0,2
napoli cup,Napoli Cup,year,2022,2022,2022,,dog,seed,seed_3_4,2,2,0,1.7,85.0,1.1914,100.0,2
napoli cup,Napoli Cup,year,2022,2022,2022,,dog,seed,seed_5_8,2,2,0,4.34,217.0,17.2717,100.0,2
nordea open,Nordea Open,year,2022,2022,2022,,dog,entry,entry_WC,2,1,1,0.12,6.0,-18.0073,50.0,2
open 13,Open 13,year,2022,2022,2022,,dog,seed,seed_9_16,2,1,1,0.39,19.5,-23.7812,50.0,2
open 13,Open 13,year,2022,2022,2022,,fav,entry,entry_Q,2,0,2,-2.0,-100.0,7.0514,0.0,2
open 13,Open 13,year,2022,2022,2022,,fav,seed,seed_9_16,2,2,0,1.73,86.5,5.9367,100.0,2
open de moselle,Open de Moselle,year,2022,2022,2022,,dog,seed,seed_3_4,2,0,2,-2.0,-100.0,-10.3711,0.0,2
open de moselle,Open de Moselle,year,2022,2022,2022,,dog,seed,seed_5_8,2,1,1,0.15,7.5,4.178,50.0,2
open sud de france,Open Sud de France,year,2022,2022,2022,,fav,seed,seed_3_4,2,0,2,-2.0,-100.0,-11.2245,0.0,2
queen s club championships,Queen's Club Championships,year,2022,2022,2022,,dog,entry,entry_LL,2,1,1,0.29,14.5,-5.8279,50.0,2
queen s club championships,Queen's Club Championships,year,2022,2022,2022,,fav,entry,entry_Q,2,2,0,2.23,111.5,20.2701,100.0,2
rakuten japan open tennis championships,Rakuten Japan Open Tennis Championships,year,2022,2022,2022,,dog,entry,entry_WC,2,0,2,-2.0,-100.0,-24.6323,0.0,2
rakuten japan open tennis championships,Rakuten Japan Open Tennis Championships,year,2022,2022,2022,,fav,seed,seed_9_16,2,2,0,1.39,69.5,4.8742,100.0,2
rio open,Rio Open,year,2022,2022,2022,,fav,entry,entry_SE,2,2,0,1.61,80.5,25.8646,100.0,2
salem open at wake forest university,Winston-Salem Open at Wake Forest University,year,2022,2022,2022,,dog,entry,entry_LL,2,0,2,-2.0,-100.0,-12.9842,0.0,2
salem open at wake forest university,Winston-Salem Open at Wake Forest University,year,2022,2022,2022,,fav,entry,entry_WC,2,1,1,-0.83,-41.5,-5.6085,50.0,2
salem open at wake forest university,Winston-Salem Open at Wake Forest University,year,2022,2022,2022,,fav,seed,seed_5_8,2,1,1,0.41,20.5,-1.9111,50.0,2
san diego open,San Diego Open,year,2022,2022,2022,,fav,entry,entry_Q,2,0,2,-2.0,-100.0,7.0514,0.0,2
serbia open,Serbia Open,year,2022,2022,2022,,dog,entry,entry_WC,2,0,2,-2.0,-100.0,-24.6323,0.0,2
serbia open,Serbia Open,year,2022,2022,2022,,fav,entry,entry_Q,2,2,0,1.52,76.0,18.0514,100.0,2
sofia open,Sofia Open,year,2022,2022,2022,,fav,entry,entry_Q,2,1,1,-0.76,-38.0,10.9264,50.0,2
stockholm open,Stockholm Open,year,2022,2022,2022,,dog,entry,entry_SE,2,1,1,-0.58,-29.0,-13.6875,50.0,2
stockholm open,Stockholm Open,year,2022,2022,2022,,fav,seed,seed_3_4,2,1,1,-0.85,-42.5,-7.6307,50.0,2
sydney tennis classic,Sydney Tennis Classic,year,2022,2022,2022,,dog,entry,entry_LL,2,1,1,-0.11,-5.5,-7.0779,50.0,2
sydney tennis classic,Sydney Tennis Classic,year,2022,2022,2022,,dog,entry,entry_Q,2,0,2,-2.0,-100.0,-6.6958,0.0,2
sydney tennis classic,Sydney Tennis Classic,year,2022,2022,2022,,fav,entry,entry_Q,2,1,1,0.19,9.5,13.8951,50.0,2
sydney tennis classic,Sydney Tennis Classic,year,2022,2022,2022,,fav,entry,entry_SE,2,2,0,1.05,52.5,24.1146,100.0,2
tel aviv open,Tel Aviv Open,year,2022,2022,2022,,dog,entry,entry_LL,2,1,1,0.72,36.0,-4.4842,50.0,2
tel aviv open,Tel Aviv Open,year,2022,2022,2022,,dog,seed,seed_3_4,2,1,1,0.71,35.5,-1.9023,50.0,2
tel aviv open,Tel Aviv Open,year,2022,2022,2022,,fav,entry,entry_Q,2,2,0,1.09,54.5,16.7076,100.0,2
u s men s clay court championships,U.S. Men's Clay Court Championships,year,2022,2022,2022,,dog,entry,entry_LL,2,1,1,0.86,43.0,-4.0467,50.0,2
u s men s clay court championships,U.S. Men's Clay Court Championships,year,2022,2022,2022,,dog,entry,entry_WC,2,0,2,-2.0,-100.0,-24.6323,0.0,2
u s men s clay court championships,U.S. Men's Clay Court Championships,year,2022,2022,2022,,dog,seed,seed_3_4,2,1,1,-0.19,-9.5,-4.7148,50.0,2
vienna open,Vienna Open,year,2022,2022,2022,,dog,entry,entry_LL,2,0,2,-2.0,-100.0,-12.9842,0.0,2
western southern financial group masters,Western & Southern Financial Group Masters,year,2022,2022,2022,,dog,entry,entry_LL,2,1,1,-0.02,-1.0,-6.7967,50.0,2
abierto mexicano,Abierto Mexicano,year,2022,2022,2022,,dog,entry,entry_PR,1,0,1,-1.0,-100.0,1.9816,0.0,1
abierto mexicano,Abierto Mexicano,year,2022,2022,2022,,dog,entry,entry_WC,1,0,1,-1.0,-100.0,-22.201,0.0,1
abierto mexicano,Abierto Mexicano,year,2022,2022,2022,,dog,seed,seed_3_4,1,1,0,1.18,118.0,-0.4476,100.0,1
abn amro world tennis tournament,ABN AMRO World Tennis Tournament,year,2022,2022,2022,,fav,entry,entry_SE,1,0,1,-1.0,-100.0,18.2796,0.0,1
abn amro world tennis tournament,ABN AMRO World Tennis Tournament,year,2022,2022,2022,,fav,entry,entry_WC,1,0,1,-1.0,-100.0,-6.3378,0.0,1
adelaide international 1,Adelaide International 1,year,2022,2022,2022,,dog,seed,seed_1_2,1,1,0,0.63,63.0,41.1452,100.0,1
adelaide international 1,Adelaide International 1,year,2022,2022,2022,,dog,seed,seed_3_4,1,0,1,-1.0,-100.0,-7.4798,0.0,1
adelaide international 1,Adelaide International 1,year,2022,2022,2022,,fav,seed,seed_3_4,1,1,0,0.31,31.0,-4.135,100.0,1
adelaide international 1,Adelaide International 1,year,2022,2022,2022,,fav,seed,seed_5_8,1,0,1,-1.0,-100.0,-6.5211,0.0,1
adelaide international 2,Adelaide International 2,year,2022,2022,2022,,dog,entry,entry_LL,1,0,1,-1.0,-100.0,-10.1772,0.0,1
adelaide international 2,Adelaide International 2,year,2022,2022,2022,,fav,seed,seed_1_2,1,0,1,-1.0,-100.0,-7.794,0.0,1
argentina open,Argentina Open,year,2022,2022,2022,,dog,seed,seed_3_4,1,0,1,-1.0,-100.0,-7.4798,0.0,1
argentina open,Argentina Open,year,2022,2022,2022,,fav,entry,entry_SE,1,0,1,-1.0,-100.0,18.2796,0.0,1
argentina open,Argentina Open,year,2022,2022,2022,,fav,entry,entry_WC,1,1,0,0.58,58.0,-1.241,100.0,1
argentina open,Argentina Open,year,2022,2022,2022,,fav,seed,seed_3_4,1,1,0,0.32,32.0,-4.1027,100.0,1
astana open,Astana Open,year,2022,2022,2022,,dog,entry,entry_SE,1,0,1,-1.0,-100.0,-15.4839,0.0,1
astana open,Astana Open,year,2022,2022,2022,,fav,entry,entry_Q,1,1,0,0.65,65.0,15.8272,100.0,1
atlanta open,Atlanta Open,year,2022,2022,2022,,dog,entry,entry_Q,1,0,1,-1.0,-100.0,-3.686,0.0,1
australian open,Australian Open,year,2022,2022,2022,,dog,seed,seed_3_4,1,0,1,-1.0,-100.0,-7.4798,0.0,1
barcelona open,Barcelona Open,year,2022,2022,2022,,dog,entry,entry_WC,1,0,1,-1.0,-100.0,-22.201,0.0,1
barcelona open,Barcelona Open,year,2022,2022,2022,,fav,seed,seed_17_32,1,0,1,-1.0,-100.0,-8.2169,0.0,1
bmw open,BMW Open,year,2022,2022,2022,,dog,seed,seed_3_4,1,0,1,-1.0,-100.0,-7.4798,0.0,1
bmw open,BMW Open,year,2022,2022,2022,,fav,entry,entry_LL,1,0,1,-1.0,-100.0,-48.8387,0.0,1
bnp paribas masters,BNP Paribas Masters,year,2022,2022,2022,,dog,entry,entry_LL,1,0,1,-1.0,-100.0,-10.1772,0.0,1
bnp paribas masters,BNP Paribas Masters,year,2022,2022,2022,,dog,entry,entry_PR,1,0,1,-1.0,-100.0,1.9816,0.0,1
bnp paribas masters,BNP Paribas Masters,year,2022,2022,2022,,dog,seed,seed_5_8,1,0,1,-1.0,-100.0,0.6031,0.0,1
bnp paribas masters,BNP Paribas Masters,year,2022,2022,2022,,dog,seed,seed_9_16,1,0,1,-1.0,-100.0,-29.0323,0.0,1
bnp paribas masters,BNP Paribas Masters,year,2022,2022,2022,,fav,entry,entry_LL,1,1,0,0.74,74.0,-43.2258,100.0,1
bnp paribas open,BNP Paribas Open,year,2022,2022,2022,,dog,entry,entry_LL,1,0,1,-1.0,-100.0,-10.1772,0.0,1
bnp paribas open,BNP Paribas Open,year,2022,2022,2022,,dog,seed,seed_9_16,1,0,1,-1.0,-100.0,-29.0323,0.0,1
bnp paribas open,BNP Paribas Open,year,2022,2022,2022,,fav,entry,entry_WC,1,1,0,0.33,33.0,-2.0474,100.0,1
canadian open,Canadian Open,year,2022,2022,2022,,dog,entry,entry_SE,1,0,1,-1.0,-100.0,-15.4839,0.0,1
canadian open,Canadian Open,year,2022,2022,2022,,fav,entry,entry_SE,1,1,0,0.57,57.0,23.3441,100.0,1
canadian open,Canadian Open,year,2022,2022,2022,,fav,seed,seed_17_32,1,1,0,1.15,115.0,-1.2814,100.0,1
canadian open,Canadian Open,year,2022,2022,2022,,fav,seed,seed_1_2,1,0,1,-1.0,-100.0,-7.794,0.0,1
chile open,Chile Open,year,2022,2022,2022,,dog,entry,entry_PR,1,1,0,0.97,97.0,8.3364,100.0,1
chile open,Chile Open,year,2022,2022,2022,,fav,entry,entry_LL,1,0,1,-1.0,-100.0,-48.8387,0.0,1
chile open,Chile Open,year,2022,2022,2022,,fav,entry,entry_PR,1,1,0,0.42,42.0,24.3167,100.0,1
citi open,Citi Open,year,2022,2022,2022,,dog,entry,entry_PR,1,0,1,-1.0,-100.0,1.9816,0.0,1
citi open,Citi Open,year,2022,2022,2022,,dog,seed,seed_9_16,1,0,1,-1.0,-100.0,-29.0323,0.0,1
cordoba open,Cordoba Open,year,2022,2022,2022,,dog,seed,seed_5_8,1,1,0,1.46,146.0,8.5386,100.0,1
cordoba open,Cordoba Open,year,2022,2022,2022,,fav,entry,entry_LL,1,0,1,-1.0,-100.0,-48.8387,0.0,1
cordoba open,Cordoba Open,year,2022,2022,2022,,fav,entry,entry_Q,1,1,0,0.68,68.0,15.924,100.0,1
croatia open,Croatia Open,year,2022,2022,2022,,dog,entry,entry_PR,1,0,1,-1.0,-100.0,1.9816,0.0,1
croatia open,Croatia Open,year,2022,2022,2022,,dog,seed,seed_1_2,1,1,0,1.51,151.0,43.9839,100.0,1
dallas open,Dallas Open,year,2022,2022,2022,,fav,entry,entry_WC,1,1,0,1.26,126.0,0.9526,100.0,1
delray beach open,Delray Beach Open,year,2022,2022,2022,,dog,entry,entry_LL,1,0,1,-1.0,-100.0,-10.1772,0.0,1
delray beach open,Delray Beach Open,year,2022,2022,2022,,dog,entry,entry_WC,1,0,1,-1.0,-100.0,-22.201,0.0,1
delray beach open,Delray Beach Open,year,2022,2022,2022,,dog,seed,seed_1_2,1,0,1,-1.0,-100.0,35.8871,0.0,1
delray beach open,Delray Beach Open,year,2022,2022,2022,,fav,entry,entry_WC,1,1,0,0.74,74.0,-0.7249,100.0,1
dubai tennis championships,Dubai Tennis Championships,year,2022,2022,2022,,dog,seed,seed_3_4,1,0,1,-1.0,-100.0,-7.4798,0.0,1
dubai tennis championships,Dubai Tennis Championships,year,2022,2022,2022,,dog,seed,seed_5_8,1,0,1,-1.0,-100.0,0.6031,0.0,1
eastbourne international,Eastbourne International,year,2022,2022,2022,,fav,entry,entry_Q,1,1,0,0.11,11.0,14.0853,100.0,1
european open,European Open,year,2022,2022,2022,,fav,entry,entry_LL,1,1,0,0.68,68.0,-43.4194,100.0,1
european open,European Open,year,2022,2022,2022,,fav,entry,entry_PR,1,1,0,0.11,11.0,23.3167,100.0,1
european open,European Open,year,2022,2022,2022,,fav,entry,entry_Q,1,1,0,0.13,13.0,14.1498,100.0,1
firenze open,Firenze Open,year,2022,2022,2022,,dog,seed,seed_3_4,1,0,1,-1.0,-100.0,-7.4798,0.0,1
firenze open,Firenze Open,year,2022,2022,2022,,dog,seed,seed_5_8,1,0,1,-1.0,-100.0,0.6031,0.0,1
french open,French Open,year,2022,2022,2022,,fav,entry,entry_WC,1,0,1,-1.0,-100.0,-6.3378,0.0,1
generali open,Generali Open,year,2022,2022,2022,,dog,seed,seed_9_16,1,0,1,-1.0,-100.0,-29.0323,0.0,1
generali open,Generali Open,year,2022,2022,2022,,fav,entry,entry_LL,1,0,1,-1.0,-100.0,-48.8387,0.0,1
generali open,Generali Open,year,2022,2022,2022,,fav,entry,entry_Q,1,0,1,-1.0,-100.0,10.5046,0.0,1
generali open,Generali Open,year,2022,2022,2022,,fav,entry,entry_WC,1,1,0,0.44,44.0,-1.6926,100.0,1
generali open,Generali Open,year,2022,2022,2022,,fav,seed,seed_9_16,1,0,1,-1.0,-100.0,-2.6783,0.0,1
geneva open,Geneva Open,year,2022,2022,2022,,dog,seed,seed_3_4,1,0,1,-1.0,-100.0,-7.4798,0.0,1
geneva open,Geneva Open,year,2022,2022,2022,,fav,entry,entry_Q,1,1,0,1.34,134.0,18.053,100.0,1
gijon open,Gijon Open,year,2022,2022,2022,,dog,entry,entry_LL,1,0,1,-1.0,-100.0,-10.1772,0.0,1
gijon open,Gijon Open,year,2022,2022,2022,,dog,entry,entry_WC,1,0,1,-1.0,-100.0,-22.201,0.0,1
gijon open,Gijon Open,year,2022,2022,2022,,fav,entry,entry_PR,1,1,0,0.27,27.0,23.8328,100.0,1
gijon open,Gijon Open,year,2022,2022,2022,,fav,entry,entry_Q,1,0,1,-1.0,-100.0,10.5046,0.0,1
grand prix hassan ii,Grand Prix Hassan II,year,2022,2022,2022,,dog,entry,entry_ALT,1,0,1,-1.0,-100.0,-100.0,0.0,1
grand prix hassan ii,Grand Prix Hassan II,year,2022,2022,2022,,dog,entry,entry_LL,1,0,1,-1.0,-100.0,-10.1772,0.0,1
grand prix hassan ii,Grand Prix Hassan II,year,2022,2022,2022,,fav,entry,entry_Q,1,1,0,1.05,105.0,17.1175,100.0,1
grand prix hassan ii,Grand Prix Hassan II,year,2022,2022,2022,,fav,seed,seed_3_4,1,0,1,-1.0,-100.0,-8.3608,0.0,1
grand prix hassan ii,Grand Prix Hassan II,year,2022,2022,2022,,fav,seed,seed_9_16,1,0,1,-1.0,-100.0,-2.6783,0.0,1
hall of fame championships,Hall of Fame Championships,year,2022,2022,2022,,dog,seed,seed_5_8,1,0,1,-1.0,-100.0,0.6031,0.0,1
hall of fame championships,Hall of Fame Championships,year,2022,2022,2022,,fav,entry,entry_Q,1,1,0,0.69,69.0,15.9562,100.0,1
halle open,Halle Open,year,2022,2022,2022,,fav,entry,entry_WC,1,1,0,0.18,18.0,-2.5313,100.0,1
internazionali bnl d italia,Internazionali BNL d'Italia,year,2022,2022,2022,,fav,entry,entry_LL,1,0,1,-1.0,-100.0,-48.8387,0.0,1
korea open,Korea Open,year,2022,2022,2022,,dog,seed,seed_3_4,1,1,0,0.67,67.0,-2.0927,100.0,1
korea open,Korea Open,year,2022,2022,2022,,fav,entry,entry_Q,1,1,0,0.51,51.0,15.3756,100.0,1
korea open,Korea Open,year,2022,2022,2022,,fav,entry,entry_WC,1,1,0,0.65,65.0,-1.0152,100.0,1
los cabos open,Los Cabos Open,year,2022,2022,2022,,dog,seed,seed_1_2,1,0,1,-1.0,-100.0,35.8871,0.0,1
los cabos open,Los Cabos Open,year,2022,2022,2022,,dog,seed,seed_9_16,1,0,1,-1.0,-100.0,-29.0323,0.0,1
los cabos open,Los Cabos Open,year,2022,2022,2022,,fav,entry,entry_Q,1,1,0,0.46,46.0,15.2143,100.0,1
lyon open,Lyon Open,year,2022,2022,2022,,dog,seed,seed_5_8,1,0,1,-1.0,-100.0,0.6031,0.0,1
lyon open,Lyon Open,year,2022,2022,2022,,fav,entry,entry_WC,1,0,1,-1.0,-100.0,-6.3378,0.0,1
lyon open,Lyon Open,year,2022,2022,2022,,fav,seed,seed_3_4,1,0,1,-1.0,-100.0,-8.3608,0.0,1
maharashtra open,Maharashtra Open,year,2022,2022,2022,,dog,seed,seed_3_4,1,0,1,-1.0,-100.0,-7.4798,0.0,1
maharashtra open,Maharashtra Open,year,2022,2022,2022,,fav,seed,seed_1_2,1,0,1,-1.0,-100.0,-7.794,0.0,1
mallorca championships,Mallorca Championships,year,2022,2022,2022,,fav,entry,entry_SE,1,1,0,0.12,12.0,21.8925,100.0,1
masters cup,Masters Cup,year,2022,2022,2022,,dog,seed,seed_1_2,1,1,0,1.51,151.0,43.9839,100.0,1
melbourne summer set,Melbourne Summer Set,year,2022,2022,2022,,dog,entry,entry_LL,1,0,1,-1.0,-100.0,-10.1772,0.0,1
melbourne summer set,Melbourne Summer Set,year,2022,2022,2022,,dog,entry,entry_WC,1,0,1,-1.0,-100.0,-22.201,0.0,1
melbourne summer set,Melbourne Summer Set,year,2022,2022,2022,,dog,seed,seed_3_4,1,0,1,-1.0,-100.0,-7.4798,0.0,1
melbourne summer set,Melbourne Summer Set,year,2022,2022,2022,,dog,seed,seed_5_8,1,0,1,-1.0,-100.0,0.6031,0.0,1
melbourne summer set,Melbourne Summer Set,year,2022,2022,2022,,fav,entry,entry_WC,1,0,1,-1.0,-100.0,-6.3378,0.0,1
millennium estoril open,Millennium Estoril Open,year,2022,2022,2022,,dog,entry,entry_WC,1,0,1,-1.0,-100.0,-22.201,0.0,1
millennium estoril open,Millennium Estoril Open,year,2022,2022,2022,,dog,seed,seed_3_4,1,0,1,-1.0,-100.0,-7.4798,0.0,1
millennium estoril open,Millennium Estoril Open,year,2022,2022,2022,,dog,seed,seed_5_8,1,1,0,1.12,112.0,7.4418,100.0,1
millennium estoril open,Millennium Estoril Open,year,2022,2022,2022,,fav,entry,entry_LL,1,1,0,0.6,60.0,-43.6774,100.0,1
millennium estoril open,Millennium Estoril Open,year,2022,2022,2022,,fav,entry,entry_WC,1,0,1,-1.0,-100.0,-6.3378,0.0,1
millennium estoril open,Millennium Estoril Open,year,2022,2022,2022,,fav,seed,seed_1_2,1,0,1,-1.0,-100.0,-7.794,0.0,1
millennium estoril open,Millennium Estoril Open,year,2022,2022,2022,,fav,seed,seed_3_4,1,1,0,0.44,44.0,-3.7156,100.0,1
monte carlo masters,Monte Carlo Masters,year,2022,2022,2022,,dog,entry,entry_PR,1,0,1,-1.0,-100.0,1.9816,0.0,1
monte carlo masters,Monte Carlo Masters,year,2022,2022,2022,,dog,seed,seed_3_4,1,1,0,0.87,87.0,-1.4476,100.0,1
monte carlo masters,Monte Carlo Masters,year,2022,2022,2022,,fav,entry,entry_LL,1,0,1,-1.0,-100.0,-48.8387,0.0,1
monte carlo masters,Monte Carlo Masters,year,2022,2022,2022,,fav,entry,entry_Q,1,1,0,0.75,75.0,16.1498,100.0,1
mutua madrid open,Mutua Madrid Open,year,2022,2022,2022,,dog,entry,entry_LL,1,0,1,-1.0,-100.0,-10.1772,0.0,1
mutua madrid open,Mutua Madrid Open,year,2022,2022,2022,,dog,entry,entry_PR,1,0,1,-1.0,-100.0,1.9816,0.0,1
mutua madrid open,Mutua Madrid Open,year,2022,2022,2022,,dog,seed,seed_1_2,1,1,0,1.36,136.0,43.5,100.0,1
