tournament_key,tournament_display,window_type,years,start_year,end_year,target_season_year,bet_side,segment_family,segment_type,n_bets,wins,losses,pl_units,roi_pct_raw,roi_pct_shrunk,win_rate_pct_raw,n
napoli cup,Napoli Cup,rolling_4,2022-2025,2022,2025,,fav,entry,entry_Q,1,0,1,-1.0,-100.0,-0.2458,0.0,1
nordea open,Nordea Open,rolling_4,2022-2025,2022,2025,,dog,seed,seed_1_2,1,1,0,1.39,139.0,10.9185,100.0,1
nordic open,Nordic Open,rolling_4,2022-2025,2022,2025,,fav,entry,entry_Q,1,1,0,0.52,52.0,4.6574,100.0,1
nordic open,Nordic Open,rolling_4,2022-2025,2022,2025,,fav,entry,entry_WC,1,1,0,1.63,163.0,5.0923,100.0,1
open 13,Open 13,rolling_4,2022-2025,2022,2025,,fav,entry,entry_ALT,1,1,0,0.89,89.0,35.9677,100.0,1
open 13,Open 13,rolling_4,2022-2025,2022,2025,,fav,entry,entry_LL,1,0,1,-1.0,-100.0,-10.0461,0.0,1
open de moselle,Open de Moselle,rolling_4,2022-2025,2022,2025,,dog,entry,entry_PR,1,0,1,-1.0,-100.0,1.5323,0.0,1
open de moselle,Open de Moselle,rolling_4,2022-2025,2022,2025,,fav,entry,entry_LL,1,1,0,0.93,93.0,-3.8203,100.0,1
open de moselle,Open de Moselle,rolling_4,2022-2025,2022,2025,,fav,entry,entry_PR,1,1,0,1.09,109.0,5.9479,100.0,1
open de moselle,Open de Moselle,rolling_4,2022-2025,2022,2025,,fav,seed,seed_9_16,1,0,1,-1.0,-100.0,-0.1767,0.0,1
open sud de france,Open Sud de France,rolling_4,2022-2025,2022,2025,,dog,entry,entry_PR,1,0,1,-1.0,-100.0,1.5323,0.0,1
open sud de france,Open Sud de France,rolling_4,2022-2025,2022,2025,,fav,entry,entry_PR,1,1,0,1.11,111.0,6.0124,100.0,1
qatar exxon mobil open,Qatar Exxon Mobil Open,rolling_4,2022-2025,2022,2025,,dog,entry,entry_PR,1,0,1,-1.0,-100.0,1.5323,0.0,1
qatar exxon mobil open,Qatar Exxon Mobil Open,rolling_4,2022-2025,2022,2025,,dog,entry,entry_SE,1,1,0,1.72,172.0,10.0914,100.0,1
qatar exxon mobil open,Qatar Exxon Mobil Open,rolling_4,2022-2025,2022,2025,,dog,seed,seed_1_2,1,0,1,-1.0,-100.0,3.2088,0.0,1
qatar exxon mobil open,Qatar Exxon Mobil Open,rolling_4,2022-2025,2022,2025,,fav,entry,entry_LL,1,0,1,-1.0,-100.0,-10.0461,0.0,1
queen s club championships,Queen's Club Championships,rolling_4,2022-2025,2022,2025,,fav,entry,entry_LL,1,0,1,-1.0,-100.0,-10.0461,0.0,1
queen s club championships,Queen's Club Championships,rolling_4,2022-2025,2022,2025,,fav,entry,entry_PR,1,0,1,-1.0,-100.0,-0.794,0.0,1
queen s club championships,Queen's Club Championships,rolling_4,2022-2025,2022,2025,,fav,entry,entry_SE,1,1,0,0.54,54.0,-3.1355,100.0,1
rakuten japan open tennis championships,Rakuten Japan Open Tennis Championships,rolling_4,2022-2025,2022,2025,,dog,entry,entry_Q,1,0,1,-1.0,-100.0,-5.6398,0.0,1
rakuten japan open tennis championships,Rakuten Japan Open Tennis Championships,rolling_4,2022-2025,2022,2025,,dog,seed,seed_5_8,1,0,1,-1.0,-100.0,-7.418,0.0,1
rakuten japan open tennis championships,Rakuten Japan Open Tennis Championships,rolling_4,2022-2025,2022,2025,,dog,seed,seed_9_16,1,0,1,-1.0,-100.0,-20.3338,0.0,1
rakuten japan open tennis championships,Rakuten Japan Open Tennis Championships,rolling_4,2022-2025,2022,2025,,fav,entry,entry_Q,1,0,1,-1.0,-100.0,-0.2458,0.0,1
rio open,Rio Open,rolling_4,2022-2025,2022,2025,,dog,seed,seed_1_2,1,1,0,3.81,381.0,18.725,100.0,1
rio open,Rio Open,rolling_4,2022-2025,2022,2025,,dog,seed,seed_3_4,1,0,1,-1.0,-100.0,-7.2856,0.0,1
rio open,Rio Open,rolling_4,2022-2025,2022,2025,,dog,seed,seed_9_16,1,0,1,-1.0,-100.0,-20.3338,0.0,1
rio open,Rio Open,rolling_4,2022-2025,2022,2025,,fav,seed,seed_9_16,1,1,0,0.1,10.0,3.3717,100.0,1
rosmalen grass court championships,Rosmalen Grass Court Championships,rolling_4,2022-2025,2022,2025,,dog,entry,entry_NG,1,0,1,-1.0,-100.0,-100.0,0.0,1
rosmalen grass court championships,Rosmalen Grass Court Championships,rolling_4,2022-2025,2022,2025,,dog,seed,seed_3_4,1,0,1,-1.0,-100.0,-7.2856,0.0,1
san diego open,San Diego Open,rolling_4,2022-2025,2022,2025,,dog,seed,seed_5_8,1,0,1,-1.0,-100.0,-7.418,0.0,1
san diego open,San Diego Open,rolling_4,2022-2025,2022,2025,,fav,seed,seed_3_4,1,1,0,0.28,28.0,-3.0236,100.0,1
serbia open,Serbia Open,rolling_4,2022-2025,2022,2025,,dog,entry,entry_PR,1,0,1,-1.0,-100.0,1.5323,0.0,1
serbia open,Serbia Open,rolling_4,2022-2025,2022,2025,,dog,seed,seed_1_2,1,1,0,2.16,216.0,13.4024,100.0,1
serbia open,Serbia Open,rolling_4,2022-2025,2022,2025,,dog,seed,seed_3_4,1,0,1,-1.0,-100.0,-7.2856,0.0,1
serbia open,Serbia Open,rolling_4,2022-2025,2022,2025,,fav,entry,entry_PR,1,1,0,0.74,74.0,4.8189,100.0,1
serbia open,Serbia Open,rolling_4,2022-2025,2022,2025,,fav,entry,entry_WC,1,0,1,-1.0,-100.0,-3.3916,0.0,1
shanghai masters,Shanghai Masters,rolling_4,2022-2025,2022,2025,,dog,entry,entry_LL,1,0,1,-1.0,-100.0,-0.5846,0.0,1
shanghai masters,Shanghai Masters,rolling_4,2022-2025,2022,2025,,dog,seed,seed_3_4,1,0,1,-1.0,-100.0,-7.2856,0.0,1
sofia open,Sofia Open,rolling_4,2022-2025,2022,2025,,dog,seed,seed_9_16,1,0,1,-1.0,-100.0,-20.3338,0.0,1
sofia open,Sofia Open,rolling_4,2022-2025,2022,2025,,fav,entry,entry_WC,1,0,1,-1.0,-100.0,-3.3916,0.0,1
srpska open,Srpska Open,rolling_4,2022-2025,2022,2025,,dog,seed,seed_3_4,1,1,0,2.09,209.0,2.6821,100.0,1
srpska open,Srpska Open,rolling_4,2022-2025,2022,2025,,dog,seed,seed_5_8,1,0,1,-1.0,-100.0,-7.418,0.0,1
srpska open,Srpska Open,rolling_4,2022-2025,2022,2025,,fav,entry,entry_LL,1,0,1,-1.0,-100.0,-10.0461,0.0,1
srpska open,Srpska Open,rolling_4,2022-2025,2022,2025,,fav,entry,entry_Q,1,0,1,-1.0,-100.0,-0.2458,0.0,1
stockholm open,Stockholm Open,rolling_4,2022-2025,2022,2025,,dog,entry,entry_WC,1,1,0,1.46,146.0,-11.3503,100.0,1
stuttgart open,Stuttgart Open,rolling_4,2022-2025,2022,2025,,dog,entry,entry_LL,1,0,1,-1.0,-100.0,-0.5846,0.0,1
stuttgart open,Stuttgart Open,rolling_4,2022-2025,2022,2025,,dog,seed,seed_1_2,1,1,0,1.36,136.0,10.8217,100.0,1
stuttgart open,Stuttgart Open,rolling_4,2022-2025,2022,2025,,fav,entry,entry_WC,1,1,0,0.22,22.0,0.5439,100.0,1
suisse open gstaad,Suisse Open Gstaad,rolling_4,2022-2025,2022,2025,,dog,entry,entry_NG,1,0,1,-1.0,-100.0,-100.0,0.0,1
suisse open gstaad,Suisse Open Gstaad,rolling_4,2022-2025,2022,2025,,dog,seed,seed_1_2,1,0,1,-1.0,-100.0,3.2088,0.0,1
swiss indoors,Swiss Indoors,rolling_4,2022-2025,2022,2025,,dog,seed,seed_3_4,1,1,0,0.94,94.0,-1.0275,100.0,1
swiss indoors,Swiss Indoors,rolling_4,2022-2025,2022,2025,,fav,entry,entry_LL,1,1,0,0.93,93.0,-3.8203,100.0,1
swiss indoors,Swiss Indoors,rolling_4,2022-2025,2022,2025,,fav,seed,seed_9_16,1,1,0,0.81,81.0,5.662,100.0,1
sydney tennis classic,Sydney Tennis Classic,rolling_4,2022-2025,2022,2025,,dog,entry,entry_SE,1,0,1,-1.0,-100.0,1.3172,0.0,1
sydney tennis classic,Sydney Tennis Classic,rolling_4,2022-2025,2022,2025,,dog,seed,seed_1_2,1,1,0,1.4,140.0,10.9508,100.0,1
sydney tennis classic,Sydney Tennis Classic,rolling_4,2022-2025,2022,2025,,fav,entry,entry_LL,1,0,1,-1.0,-100.0,-10.0461,0.0,1
sydney tennis classic,Sydney Tennis Classic,rolling_4,2022-2025,2022,2025,,fav,entry,entry_WC,1,1,0,0.08,8.0,0.0923,100.0,1
tel aviv open,Tel Aviv Open,rolling_4,2022-2025,2022,2025,,dog,seed,seed_1_2,1,0,1,-1.0,-100.0,3.2088,0.0,1
tel aviv open,Tel Aviv Open,rolling_4,2022-2025,2022,2025,,dog,seed,seed_5_8,1,0,1,-1.0,-100.0,-7.418,0.0,1
tel aviv open,Tel Aviv Open,rolling_4,2022-2025,2022,2025,,fav,entry,entry_LL,1,1,0,0.38,38.0,-5.5945,100.0,1
tel aviv open,Tel Aviv Open,rolling_4,2022-2025,2022,2025,,fav,entry,entry_WC,1,1,0,0.49,49.0,1.4149,100.0,1
tel aviv open,Tel Aviv Open,rolling_4,2022-2025,2022,2025,,fav,seed,seed_3_4,1,0,1,-1.0,-100.0,-7.1526,0.0,1
tiriac open,Tiriac Open,rolling_4,2022-2025,2022,2025,,dog,entry,entry_LL,1,0,1,-1.0,-100.0,-0.5846,0.0,1
tiriac open,Tiriac Open,rolling_4,2022-2025,2022,2025,,fav,entry,entry_WC,1,0,1,-1.0,-100.0,-3.3916,0.0,1
u s men s clay court championships,U.S. Men's Clay Court Championships,rolling_4,2022-2025,2022,2025,,dog,seed,seed_1_2,1,1,0,1.34,134.0,10.7572,100.0,1
us open,US Open,rolling_4,2022-2025,2022,2025,,dog,seed,seed_1_2,1,1,0,1.12,112.0,10.0475,100.0,1
vienna open,Vienna Open,rolling_4,2022-2025,2022,2025,,dog,entry,entry_SE,1,0,1,-1.0,-100.0,1.3172,0.0,1
vienna open,Vienna Open,rolling_4,2022-2025,2022,2025,,dog,seed,seed_1_2,1,1,0,1.0,100.0,9.6604,100.0,1
vienna open,Vienna Open,rolling_4,2022-2025,2022,2025,,fav,entry,entry_PR,1,1,0,0.38,38.0,3.6576,100.0,1
western southern financial group masters,Western & Southern Financial Group Masters,rolling_4,2022-2025,2022,2025,,dog,seed,seed_1_2,1,1,0,0.69,69.0,8.6604,100.0,1
zhuhai championships,Zhuhai Championships,rolling_4,2022-2025,2022,2025,,dog,entry,entry_PR,1,0,1,-1.0,-100.0,1.5323,0.0,1
zhuhai championships,Zhuhai Championships,rolling_4,2022-2025,2022,2025,,dog,seed,seed_3_4,1,0,1,-1.0,-100.0,-7.2856,0.0,1
zhuhai championships,Zhuhai Championships,rolling_4,2022-2025,2022,2025,,fav,entry,entry_Q,1,1,0,0.41,41.0,4.3025,100.0,1
australian open,Australian Open,full,2022-2025,2022,2025,,fav,entry,entry_MD,423,316,107,4.55,1.0757,0.8249,74.7045,423
french open,French Open,full,2022-2025,2022,2025,,fav,entry,entry_MD,423,311,112,-3.035,-0.7175,-0.8495,73.5225,423
wimbledon,Wimbledon,full,2022-2025,2022,2025,,fav,entry,entry_MD,416,296,120,-6.46,-1.5529,-1.6307,71.1538,416
us open,US Open,full,2022-2025,2022,2025,,fav,entry,entry_MD,409,278,131,-39.525,-9.6638,-9.1886,67.9707,409
french open,French Open,full,2022-2025,2022,2025,,dog,seed,seed_unseeded,390,108,282,-48.71,-12.4897,-11.9692,27.6923,390
wimbledon,Wimbledon,full,2022-2025,2022,2025,,dog,seed,seed_unseeded,387,123,264,-14.63,-3.7804,-3.8826,31.7829,387
australian open,Australian Open,full,2022-2025,2022,2025,,dog,seed,seed_unseeded,379,100,279,-67.49,-17.8074,-16.8828,26.3852,379
us open,US Open,full,2022-2025,2022,2025,,dog,seed,seed_unseeded,373,118,255,35.17,9.429,8.3398,31.6354,373
us open,US Open,full,2022-2025,2022,2025,,dog,entry,entry_MD,369,121,248,38.73,10.4959,9.2544,32.7913,369
wimbledon,Wimbledon,full,2022-2025,2022,2025,,dog,entry,entry_MD,350,107,243,-21.9,-6.2571,-6.2381,30.5714,350
french open,French Open,full,2022-2025,2022,2025,,dog,entry,entry_MD,328,89,239,-72.95,-22.2409,-20.8813,27.1341,328
australian open,Australian Open,full,2022-2025,2022,2025,,dog,entry,entry_MD,326,84,242,-80.38,-24.6564,-23.0857,25.7669,326
bnp paribas open,BNP Paribas Open,full,2022-2025,2022,2025,,fav,entry,entry_MD,302,209,93,11.74,3.8874,3.2913,69.2053,302
miami open,Miami Open,full,2022-2025,2022,2025,,fav,entry,entry_MD,302,199,103,-11.49,-3.8046,-3.7057,65.894,302
internazionali bnl d italia,Internazionali BNL d'Italia,full,2022-2025,2022,2025,,fav,entry,entry_MD,271,184,87,-2.77,-1.0221,-1.1904,67.8967,271
miami open,Miami Open,full,2022-2025,2022,2025,,dog,seed,seed_unseeded,267,94,173,12.74,4.7715,3.7641,35.206,267
mutua madrid open,Mutua Madrid Open,full,2022-2025,2022,2025,,fav,entry,entry_MD,262,169,93,-14.82,-5.6565,-5.3538,64.5038,262
bnp paribas open,BNP Paribas Open,full,2022-2025,2022,2025,,dog,seed,seed_unseeded,257,77,180,-28.74,-11.1829,-10.5577,29.9611,257
internazionali bnl d italia,Internazionali BNL d'Italia,full,2022-2025,2022,2025,,dog,seed,seed_unseeded,251,81,170,-3.87,-1.5418,-1.9326,32.2709,251
mutua madrid open,Mutua Madrid Open,full,2022-2025,2022,2025,,dog,seed,seed_unseeded,241,89,152,9.15,3.7967,2.8005,36.9295,241
shanghai masters,Shanghai Masters,full,2022-2025,2022,2025,,fav,entry,entry_MD,238,144,94,-28.32,-11.8992,-10.8705,60.5042,238
miami open,Miami Open,full,2022-2025,2022,2025,,dog,entry,entry_MD,235,84,151,9.97,4.2426,3.0811,35.7447,235
bnp paribas open,BNP Paribas Open,full,2022-2025,2022,2025,,dog,entry,entry_MD,226,65,161,-54.78,-24.2389,-22.1035,28.7611,226
mutua madrid open,Mutua Madrid Open,full,2022-2025,2022,2025,,dog,entry,entry_MD,201,69,132,-19.39,-9.6468,-9.1753,34.3284,201
shanghai masters,Shanghai Masters,full,2022-2025,2022,2025,,dog,seed,seed_unseeded,200,81,119,20.76,10.38,8.3476,40.5,200
canadian open,Canadian Open,full,2022-2025,2022,2025,,fav,entry,entry_MD,199,130,69,3.39,1.7035,1.1253,65.3266,199
western southern financial group masters,Western & Southern Financial Group Masters,full,2022-2025,2022,2025,,fav,entry,entry_MD,199,128,71,-6.31,-3.1709,-3.1105,64.3216,199
internazionali bnl d italia,Internazionali BNL d'Italia,full,2022-2025,2022,2025,,dog,entry,entry_MD,193,58,135,-25.93,-13.4352,-12.4372,30.0518,193
shanghai masters,Shanghai Masters,full,2022-2025,2022,2025,,dog,entry,entry_MD,192,77,115,25.26,13.1562,10.5653,40.1042,192
monte carlo masters,Monte Carlo Masters,full,2022-2025,2022,2025,,fav,entry,entry_MD,189,126,63,-0.93,-0.4921,-0.7959,66.6667,189
western southern financial group masters,Western & Southern Financial Group Masters,full,2022-2025,2022,2025,,dog,seed,seed_unseeded,188,70,118,26.43,14.0585,11.408,37.234,188
canadian open,Canadian Open,full,2022-2025,2022,2025,,dog,seed,seed_unseeded,180,63,117,-2.49,-1.3833,-1.9289,35.0,180
wimbledon,Wimbledon,full,2022-2025,2022,2025,,fav,seed,seed_unseeded,180,109,71,-4.71,-2.6167,-2.5023,60.5556,180
monte carlo masters,Monte Carlo Masters,full,2022-2025,2022,2025,,dog,seed,seed_unseeded,169,56,113,-28.3,-16.7456,-15.0053,33.1361,169
european open,European Open,full,2022-2025,2022,2025,,fav,entry,entry_MD,164,105,59,-6.06,-3.6951,-3.5428,64.0244,164
western southern financial group masters,Western & Southern Financial Group Masters,full,2022-2025,2022,2025,,dog,entry,entry_MD,163,55,108,-0.66,-0.4049,-1.2772,33.7423,163
french open,French Open,full,2022-2025,2022,2025,,fav,seed,seed_unseeded,159,98,61,-2.85,-1.7925,-1.7963,61.6352,159
bnp paribas masters,BNP Paribas Masters,full,2022-2025,2022,2025,,fav,entry,entry_MD,156,114,42,10.62,6.8077,5.2726,73.0769,156
european open,European Open,full,2022-2025,2022,2025,,dog,seed,seed_unseeded,153,53,100,-10.41,-6.8039,-6.5413,34.6405,153
australian open,Australian Open,full,2022-2025,2022,2025,,fav,seed,seed_unseeded,149,89,60,-6.65,-4.4631,-4.0195,59.7315,149
us open,US Open,full,2022-2025,2022,2025,,fav,seed,seed_unseeded,149,81,68,-20.53,-13.7785,-11.7737,54.3624,149
bnp paribas masters,BNP Paribas Masters,full,2022-2025,2022,2025,,dog,seed,seed_unseeded,146,43,103,-24.34,-16.6712,-14.7162,29.4521,146
citi open,Citi Open,full,2022-2025,2022,2025,,fav,entry,entry_MD,145,84,61,-18.27,-12.6,-10.9046,57.931,145
monte carlo masters,Monte Carlo Masters,full,2022-2025,2022,2025,,dog,entry,entry_MD,145,57,88,-0.49,-0.3379,-1.3114,39.3103,145
canadian open,Canadian Open,full,2022-2025,2022,2025,,dog,entry,entry_MD,144,49,95,-6.45,-4.4792,-4.7442,34.0278,144
salem open at wake forest university,Winston-Salem Open at Wake Forest University,full,2022-2025,2022,2025,,fav,entry,entry_MD,138,83,55,-1.86,-1.3478,-1.5911,60.1449,138
miami open,Miami Open,full,2022-2025,2022,2025,,fav,seed,seed_unseeded,136,84,52,-2.01,-1.4779,-1.5391,61.7647,136
citi open,Citi Open,full,2022-2025,2022,2025,,dog,seed,seed_unseeded,133,55,78,9.13,6.8647,4.6438,41.3534,133
barcelona open,Barcelona Open,full,2022-2025,2022,2025,,fav,entry,entry_MD,132,93,39,-2.64,-2.0,-2.1315,70.4545,132
bnp paribas open,BNP Paribas Open,full,2022-2025,2022,2025,,fav,seed,seed_unseeded,126,81,45,9.94,7.8889,6.0225,64.2857,126
bnp paribas masters,BNP Paribas Masters,full,2022-2025,2022,2025,,dog,entry,entry_MD,124,37,87,-23.22,-18.7258,-16.25,29.8387,124
european open,European Open,full,2022-2025,2022,2025,,dog,entry,entry_MD,124,53,71,16.93,13.6532,9.8215,42.7419,124
salem open at wake forest university,Winston-Salem Open at Wake Forest University,full,2022-2025,2022,2025,,dog,seed,seed_unseeded,123,49,74,-3.65,-2.9675,-3.4056,39.8374,123
internazionali bnl d italia,Internazionali BNL d'Italia,full,2022-2025,2022,2025,,fav,seed,seed_unseeded,118,72,46,5.13,4.3475,3.098,61.0169,118
salem open at wake forest university,Winston-Salem Open at Wake Forest University,full,2022-2025,2022,2025,,dog,entry,entry_MD,118,45,73,-15.31,-12.9746,-11.5642,38.1356,118
mutua madrid open,Mutua Madrid Open,full,2022-2025,2022,2025,,fav,seed,seed_unseeded,116,65,51,-12.51,-10.7845,-8.9417,56.0345,116
halle open,Halle Open,full,2022-2025,2022,2025,,fav,entry,entry_MD,114,79,35,1.65,1.4474,0.5812,69.2982,114
barcelona open,Barcelona Open,full,2022-2025,2022,2025,,dog,seed,seed_unseeded,110,26,84,-44.09,-40.0818,-32.6076,23.6364,110
halle open,Halle Open,full,2022-2025,2022,2025,,dog,seed,seed_unseeded,110,31,79,-29.99,-27.2636,-22.5361,28.1818,110
abn amro world tennis tournament,ABN AMRO World Tennis Tournament,full,2022-2025,2022,2025,,dog,seed,seed_unseeded,108,38,70,-11.88,-11.0,-9.7396,35.1852,108
abn amro world tennis tournament,ABN AMRO World Tennis Tournament,full,2022-2025,2022,2025,,fav,entry,entry_MD,106,69,37,-12.26,-11.566,-9.6125,65.0943,106
australian open,Australian Open,full,2022-2025,2022,2025,,fav,seed,seed_17_32,106,79,27,-0.3,-0.283,-1.2492,74.5283,106
dubai tennis championships,Dubai Tennis Championships,full,2022-2025,2022,2025,,fav,entry,entry_MD,104,74,30,2.62,2.5192,1.3485,71.1538,104
dubai tennis championships,Dubai Tennis Championships,full,2022-2025,2022,2025,,dog,seed,seed_unseeded,101,28,73,-10.75,-10.6436,-9.3974,27.7228,101
us open,US Open,full,2022-2025,2022,2025,,fav,seed,seed_17_32,100,68,32,-6.88,-6.88,-6.3683,68.0,100
barcelona open,Barcelona Open,full,2022-2025,2022,2025,,dog,entry,entry_MD,98,34,64,-11.23,-11.4592,-10.1836,34.6939,98
bmw open,BMW Open,full,2022-2025,2022,2025,,fav,entry,entry_MD,97,64,33,-6.04,-6.2268,-5.3961,65.9794,97
citi open,Citi Open,full,2022-2025,2022,2025,,dog,entry,entry_MD,97,41,56,12.54,12.9278,8.4528,42.268,97
french open,French Open,full,2022-2025,2022,2025,,fav,seed,seed_17_32,97,64,33,-8.45,-8.7113,-7.755,65.9794,97
qatar exxon mobil open,Qatar Exxon Mobil Open,full,2022-2025,2022,2025,,dog,seed,seed_unseeded,97,29,68,-20.13,-20.7526,-17.0792,29.8969,97
shanghai masters,Shanghai Masters,full,2022-2025,2022,2025,,fav,seed,seed_unseeded,97,52,45,-12.78,-13.1753,-10.4921,53.6082,97
queen s club championships,Queen's Club Championships,full,2022-2025,2022,2025,,dog,seed,seed_unseeded,96,38,58,12.56,13.0833,8.7297,39.5833,96
swiss indoors,Swiss Indoors,full,2022-2025,2022,2025,,fav,entry,entry_MD,95,65,30,0.09,0.0947,-0.5784,68.4211,95
rosmalen grass court championships,Rosmalen Grass Court Championships,full,2022-2025,2022,2025,,dog,seed,seed_unseeded,94,35,59,3.91,4.1596,1.8947,37.234,94
salem open at wake forest university,Winston-Salem Open at Wake Forest University,full,2022-2025,2022,2025,,fav,seed,seed_unseeded,94,57,37,-0.75,-0.7979,-1.0443,60.6383,94
eastbourne international,Eastbourne International,full,2022-2025,2022,2025,,dog,seed,seed_unseeded,93,42,51,7.3,7.8495,4.6662,45.1613,93
geneva open,Geneva Open,full,2022-2025,2022,2025,,fav,entry,entry_MD,92,64,28,5.94,6.4565,4.2024,69.5652,92
nordea open,Nordea Open,full,2022-2025,2022,2025,,fav,entry,entry_MD,92,53,39,-10.48,-11.3913,-9.2566,57.6087,92
open 13,Open 13,full,2022-2025,2022,2025,,dog,seed,seed_unseeded,92,34,58,-5.62,-6.1087,-5.8857,36.9565,92
qatar exxon mobil open,Qatar Exxon Mobil Open,full,2022-2025,2022,2025,,fav,entry,entry_MD,92,63,29,-0.85,-0.9239,-1.3631,68.4783,92
queen s club championships,Queen's Club Championships,full,2022-2025,2022,2025,,fav,entry,entry_MD,92,57,35,-8.69,-9.4457,-7.7894,61.9565,92
vienna open,Vienna Open,full,2022-2025,2022,2025,,fav,entry,entry_MD,92,72,20,10.15,11.0326,7.6532,78.2609,92
wimbledon,Wimbledon,full,2022-2025,2022,2025,,fav,seed,seed_17_32,92,59,33,-12.54,-13.6304,-11.4253,64.1304,92
nordea open,Nordea Open,full,2022-2025,2022,2025,,dog,seed,seed_unseeded,91,37,54,19.71,21.6593,14.9995,40.6593,91
swiss indoors,Swiss Indoors,full,2022-2025,2022,2025,,dog,seed,seed_unseeded,91,27,64,-15.19,-16.6923,-13.8435,29.6703,91
bmw open,BMW Open,full,2022-2025,2022,2025,,dog,seed,seed_unseeded,90,28,62,-8.63,-9.5889,-8.4922,31.1111,90
open 13,Open 13,full,2022-2025,2022,2025,,fav,entry,entry_MD,90,58,32,-4.47,-4.9667,-4.4025,64.4444,90
rosmalen grass court championships,Rosmalen Grass Court Championships,full,2022-2025,2022,2025,,fav,entry,entry_MD,90,55,35,-1.42,-1.5778,-1.8609,61.1111,90
croatia open,Croatia Open,full,2022-2025,2022,2025,,dog,seed,seed_unseeded,89,36,53,5.54,6.2247,3.344,40.4494,89
croatia open,Croatia Open,full,2022-2025,2022,2025,,fav,entry,entry_MD,89,54,35,-3.13,-3.5169,-3.3135,60.6742,89
open sud de france,Open Sud de France,full,2022-2025,2022,2025,,fav,entry,entry_MD,89,52,37,-7.81,-8.7753,-7.2463,58.427,89
los cabos open,Los Cabos Open,full,2022-2025,2022,2025,,fav,entry,entry_MD,88,71,17,19.01,21.6023,15.4212,80.6818,88
mallorca championships,Mallorca Championships,full,2022-2025,2022,2025,,dog,seed,seed_unseeded,88,37,51,4.26,4.8409,2.2876,42.0455,88
abierto mexicano,Abierto Mexicano,full,2022-2025,2022,2025,,fav,entry,entry_MD,87,68,19,8.31,9.5517,6.4077,78.1609,87
grand prix hassan ii,Grand Prix Hassan II,full,2022-2025,2022,2025,,fav,entry,entry_MD,87,53,34,-2.81,-3.2299,-3.0966,60.9195,87
open sud de france,Open Sud de France,full,2022-2025,2022,2025,,dog,seed,seed_unseeded,87,31,56,-6.58,-7.5632,-6.9578,35.6322,87
vienna open,Vienna Open,full,2022-2025,2022,2025,,dog,seed,seed_unseeded,87,17,70,-46.69,-53.6667,-41.2398,19.5402,87
mallorca championships,Mallorca Championships,full,2022-2025,2022,2025,,fav,entry,entry_MD,86,51,35,0.49,0.5698,-0.2785,59.3023,86
western southern financial group masters,Western & Southern Financial Group Masters,full,2022-2025,2022,2025,,fav,seed,seed_unseeded,86,49,37,-1.32,-1.5349,-1.6077,56.9767,86
canadian open,Canadian Open,full,2022-2025,2022,2025,,fav,seed,seed_unseeded,85,54,31,6.88,8.0941,5.5088,63.5294,85
grand prix hassan ii,Grand Prix Hassan II,full,2022-2025,2022,2025,,dog,seed,seed_unseeded,85,34,51,-1.76,-2.0706,-2.8875,40.0,85
geneva open,Geneva Open,full,2022-2025,2022,2025,,dog,seed,seed_unseeded,84,29,55,-4.63,-5.5119,-5.4303,34.5238,84
open de moselle,Open de Moselle,full,2022-2025,2022,2025,,dog,seed,seed_unseeded,84,35,49,13.85,16.4881,10.7802,41.6667,84
generali open,Generali Open,full,2022-2025,2022,2025,,dog,seed,seed_unseeded,83,38,45,3.66,4.4096,1.8579,45.7831,83
halle open,Halle Open,full,2022-2025,2022,2025,,dog,entry,entry_MD,83,31,52,1.65,1.988,-0.1371,37.3494,83
rio open,Rio Open,full,2022-2025,2022,2025,,dog,seed,seed_unseeded,83,25,58,-13.9,-16.747,-13.6819,30.1205,83
abierto mexicano,Abierto Mexicano,full,2022-2025,2022,2025,,dog,seed,seed_unseeded,82,17,65,-13.48,-16.439,-13.4291,20.7317,82
argentina open,Argentina Open,full,2022-2025,2022,2025,,dog,seed,seed_unseeded,82,36,46,0.7,0.8537,-0.7684,43.9024,82
open de moselle,Open de Moselle,full,2022-2025,2022,2025,,fav,entry,entry_MD,82,47,35,-13.8,-16.8293,-13.0474,57.3171,82
dallas open,Dallas Open,full,2022-2025,2022,2025,,fav,entry,entry_MD,81,55,26,0.8,0.9877,-0.0117,67.9012,81
european open,European Open,full,2022-2025,2022,2025,,fav,seed,seed_unseeded,81,50,31,2.08,2.5679,1.383,61.7284,81
delray beach open,Delray Beach Open,full,2022-2025,2022,2025,,fav,entry,entry_MD,79,50,29,-2.0,-2.5316,-2.5808,63.2911,79
generali open,Generali Open,full,2022-2025,2022,2025,,fav,entry,entry_MD,78,45,33,-5.06,-6.4872,-5.438,57.6923,78
dallas open,Dallas Open,full,2022-2025,2022,2025,,dog,seed,seed_unseeded,77,23,54,-18.64,-24.2078,-18.8791,29.8701,77
eastbourne international,Eastbourne International,full,2022-2025,2022,2025,,fav,entry,entry_MD,77,39,38,-17.65,-22.9221,-17.2552,50.6494,77
rio open,Rio Open,full,2022-2025,2022,2025,,fav,entry,entry_MD,77,50,27,1.45,1.8831,0.5953,64.9351,77
suisse open gstaad,Suisse Open Gstaad,full,2022-2025,2022,2025,,dog,seed,seed_unseeded,77,33,44,0.36,0.4675,-1.1221,42.8571,77
