source_year,date,tournament,surface,round,series,winner_name,loser_name,winner_id,loser_id,player_a,player_b,player_a_id,player_b_id,a_is_winner,label_player_a_win,pinnacle_odds_a,pinnacle_odds_b,score,round_ord,series_ord,tournament_cohort,month_of_year,days_into_year,age_a,age_b,age_diff,lefty_a,lefty_b,lefty_vs_righty,atp_rank_a,atp_rank_b,log_rank_a,log_rank_b,log_rank_diff,clay_points_a,clay_points_b,log_clay_points_diff,clay_career_winrate_a,clay_career_matches_a,clay_l52w_winrate_a,clay_l52w_matches_a,clay_l12w_winrate_a,workload_l14_a,workload_l30_a,days_since_last_match_a,clay_career_winrate_b,clay_career_matches_b,clay_l52w_winrate_b,clay_l52w_matches_b,clay_l12w_winrate_b,workload_l14_b,workload_l30_b,days_since_last_match_b,clay_l52w_first_serve_pct_a,clay_l52w_first_serve_won_pct_a,clay_l52w_second_serve_won_pct_a,clay_l52w_return_pts_won_pct_a,clay_l52w_first_serve_pct_b,clay_l52w_first_serve_won_pct_b,clay_l52w_second_serve_won_pct_b,clay_l52w_return_pts_won_pct_b,h2h_clay_total,h2h_clay_a_minus_b,pinnacle_prob_novig,our_prob_raw
2022,2022-04-06,U.S. Men's Clay Court Championships,Clay,1st Round,ATP250,Pablo Cuevas,Max Purcell,3577,28263,Pablo Cuevas,Max Purcell,3577,28263,1,1,1.52,2.65,7-6 6-3,1,1,Other,4,96,36.26009582477755,24.008213552361397,12.251882272416154,0.0,0.0,0.0,999.0,999.0,6.907755278982137,6.907755278982137,0.0,0.0,0.0,0.0,0.6476462196861626,701.0,0.5833333333333334,36.0,0.5714285714285714,4.0,6.0,1.0,0.6666666666666666,42.0,0.5,4.0,0.6666666666666666,3.0,8.0,1.0,0.6545893719806763,0.6845018450184502,0.5034965034965035,0.4017094017094017,0.6467889908256881,0.7092198581560284,0.5454545454545454,0.38392857142857145,1.0,1.0,0.635492,0.727555
2022,2022-04-06,Grand Prix Hassan II,Clay,1st Round,ATP250,Mirza Basic,Kamil Majchrzak,10014,28898,Mirza Basic,Kamil Majchrzak,10014,28898,1,1,3.99,1.28,4-6 6-4 6-1,1,1,Other,4,96,30.73511293634497,26.22861054072553,4.506502395619439,0.0,0.0,0.0,480.0,57.0,6.175867270105761,4.060443010546419,2.115424259559342,68.0,268.0,-1.3606048750045794,0.5708333333333333,240.0,0.5333333333333333,30.0,0.6666666666666666,4.0,5.0,1.0,0.6529968454258676,317.0,0.6153846153846154,26.0,0.5,2.0,6.0,11.0,0.5826006478482184,0.6401906274821286,0.5232815964523282,0.4186046511627907,0.582018927444795,0.6928635953026197,0.5157232704402516,0.41068537506745817,0.0,0.0,0.242884,0.30928
2022,2022-04-06,Grand Prix Hassan II,Clay,1st Round,ATP250,David Goffin,Damir Dzumhur,11226,13447,Damir Dzumhur,David Goffin,13447,11226,0,0,2.55,1.57,6-2 7-6,1,1,Other,4,96,29.87816563997262,31.329226557152634,-1.451060917180012,0.0,0.0,0.0,64.0,143.0,4.174387269895637,4.969813299576001,-0.7954260296803639,508.0,151.0,1.208567495704246,0.6426735218508998,389.0,0.5714285714285714,35.0,1.0,4.0,5.0,1.0,0.657243816254417,283.0,0.5,10.0,0.5,2.0,6.0,12.0,0.6725932350390286,0.6389426176660219,0.5165562913907285,0.43131758109731677,0.5580029368575624,0.6868421052631579,0.4883720930232558,0.3983402489626556,0.0,0.0,0.38106799999999996,0.37828799999999996
2022,2022-04-06,U.S. Men's Clay Court Championships,Clay,2nd Round,ATP250,Nick Kyrgios,Vinay Kumar T,22434,49583,Vinay Kumar T,Nick Kyrgios,49583,22434,0,0,2.33,1.68,6-4 6-2,2,1,Other,4,96,23.156741957563312,26.94318959616701,-3.786447638603697,0.0,0.0,0.0,999.0,751.0,6.907755278982137,6.62273632394984,0.2850189550322968,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,60.0,0.6060606060606061,66.0,0.5,1.0,0.5,5.0,9.0,1.0,0.6,0.6,0.5,0.4,0.6195652173913043,0.8070175438596491,0.4857142857142857,0.34444444444444444,0.0,0.0,0.418953,0.263842
2022,2022-04-06,Grand Prix Hassan II,Clay,2nd Round,ATP250,Laslo Djere,Malek Jaziri,24084,6002,Malek Jaziri,Laslo Djere,6002,24084,0,0,8.83,1.1,6-4 6-2,2,1,Other,4,96,38.209445585215605,26.844626967830255,11.36481861738535,0.0,0.0,0.0,999.0,206.0,6.907755278982137,5.332718793265369,1.575036485716768,0.0,181.0,-5.204006687076795,0.5459183673469388,392.0,0.3181818181818182,22.0,0.5,4.0,6.0,1.0,0.6776649746192893,394.0,0.5384615384615384,26.0,0.3333333333333333,2.0,4.0,1.0,0.5286195286195287,0.660828025477707,0.45535714285714285,0.3779264214046823,0.5959357277882797,0.6843774781919112,0.5087719298245614,0.39914367269267365,2.0,0.0,0.11077499999999996,0.13754
2022,2022-04-06,U.S. Men's Clay Court Championships,Clay,1st Round,ATP250,Alejandro Pascacio F.,Marcos Giron,24232,18736,Alejandro Pascacio F.,Marcos Giron,24232,18736,1,1,1.54,2.61,6-4 6-4,1,1,Other,4,96,42.677618069815196,28.700889801505816,13.97672826830938,0.0,0.0,0.0,999.0,69.0,6.907755278982137,4.248495242049359,2.6592600369327775,0.0,140.0,-4.948759890378168,0.5,0.0,0.5,0.0,0.5,0.0,0.0,60.0,0.5,48.0,0.45454545454545453,11.0,0.5,2.0,3.0,1.0,0.6,0.6,0.5,0.4,0.5875912408759124,0.6847826086956522,0.4646017699115044,0.38822447102115915,0.0,0.0,0.628916,0.210393
2022,2022-04-06,U.S. Men's Clay Court Championships,Clay,1st Round,ATP250,Cristian Garin,Jack Sock,24840,17474,Cristian Garin,Jack Sock,24840,17474,1,1,2.0,1.88,4-6 6-3 7-5,1,1,Other,4,96,25.8507871321013,29.530458590006845,-3.6796714579055454,0.0,0.0,0.0,90.0,999.0,4.51085950651685,6.907755278982137,-2.396895772465287,562.0,0.0,6.333279628139691,0.6524822695035462,423.0,0.5217391304347826,23.0,0.25,2.0,2.0,1.0,0.6186440677966102,118.0,0.5,2.0,0.5,2.0,6.0,1.0,0.592901878914405,0.6786971830985915,0.49743589743589745,0.4007372301211164,0.5595854922279793,0.6296296296296297,0.5294117647058824,0.3793103448275862,1.0,1.0,0.484536,0.670023
2022,2022-04-06,U.S. Men's Clay Court Championships,Clay,2nd Round,ATP250,Michael Mmoh,Sam Querrey,26925,4061,Michael Mmoh,Sam Querrey,26925,4061,1,1,2.86,1.48,6-2 6-4,2,1,Other,4,96,24.23545516769336,34.496919917864474,-10.261464750171115,0.0,0.0,0.0,359.0,999.0,5.886104031450156,6.907755278982137,-1.021651247531981,20.0,0.0,3.044522437723423,0.5344827586206896,58.0,0.42857142857142855,7.0,0.5,2.0,6.0,3.0,0.4900662251655629,151.0,0.5,3.0,0.5,1.0,4.0,1.0,0.6907775768535263,0.6780104712041884,0.47368421052631576,0.4116575591985428,0.5757575757575758,0.7736842105263158,0.4714285714285714,0.2673992673992674,0.0,0.0,0.341014,0.382987
2022,2022-04-06,U.S. Men's Clay Court Championships,Clay,1st Round,ATP250,Alejandro Tabilo,Christian Harrison,30087,22444,Alejandro Tabilo,Christian Harrison,30087,22444,1,1,1.27,4.04,6-1 6-4,1,1,Other,4,96,24.843258042436688,27.854893908281998,-3.01163586584531,1.0,0.0,1.0,40.0,999.0,3.713572066704308,6.907755278982137,-3.194183212277829,655.0,0.0,6.486160788944089,0.627177700348432,287.0,0.6829268292682927,41.0,0.7894736842105263,1.0,6.0,1.0,0.6111111111111112,72.0,0.5,4.0,0.5,2.0,7.0,1.0,0.6007952286282306,0.7127729980145598,0.48306772908366535,0.43710443037974683,0.6666666666666666,0.6363636363636364,0.5959595959595959,0.3724832214765101,1.0,1.0,0.760829,0.815297
2022,2022-04-06,Grand Prix Hassan II,Clay,1st Round,ATP250,Vit Kopriva,Bernabe Zapata Miralles,42971,29579,Bernabe Zapata Miralles,Vit Kopriva,29579,42971,0,0,1.85,2.05,6-1 6-4,1,1,Other,4,96,25.229295003422312,24.80766598220397,0.4216290212183402,0.0,0.0,0.0,491.0,62.0,6.198478716492308,4.143134726391533,2.0553439901007753,72.0,724.0,-2.2957122137062838,0.6346666666666667,375.0,0.6153846153846154,39.0,0.3333333333333333,4.0,7.0,1.0,0.6045751633986928,306.0,0.5892857142857143,56.0,0.6,5.0,9.0,1.0,0.6477702191987906,0.632438739789965,0.5150214592274678,0.447663190421012,0.585906374501992,0.6413089672758181,0.48767288033674083,0.43007592456527066,1.0,-1.0,0.525641,0.45081400000000005
2022,2022-04-06,Grand Prix Hassan II,Clay,1st Round,ATP250,Pavel Kotov,Tallon Griekspoor,45553,33860,Pavel Kotov,Tallon Griekspoor,45553,33860,1,1,2.95,1.45,0-6 6-2 6-2,1,1,Other,4,96,23.381245722108144,25.760438056125942,-2.379192334017798,0.0,0.0,0.0,402.0,25.0,5.998936561946683,3.258096538021482,2.7408400239252004,14.0,635.0,-3.7471483622379123,0.5873015873015873,126.0,0.4444444444444444,18.0,0.5,5.0,6.0,1.0,0.6547085201793722,223.0,0.8181818181818182,44.0,0.5,1.0,2.0,14.0,0.6774960380348652,0.6350877192982456,0.49385749385749383,0.3895680521597392,0.6407857811038353,0.7211678832116788,0.5112847222222222,0.39775561097256856,1.0,1.0,0.329545,0.299228
2022,2022-04-06,Grand Prix Hassan II,Clay,2nd Round,ATP250,Lorenzo Musetti,Carlos Taberner,63572,29665,Carlos Taberner,Lorenzo Musetti,29665,63572,0,0,2.67,1.54,6-1 6-7 6-3,2,1,Other,4,96,24.659822039698838,20.093086926762492,4.566735112936346,0.0,0.0,0.0,100.0,5.0,4.61512051684126,1.791759469228055,2.8233610476132047,598.0,2250.0,-1.3238682427912831,0.6775599128540305,459.0,0.6779661016949152,59.0,0.6666666666666666,3.0,11.0,1.0,0.6260869565217392,115.0,0.5714285714285714,21.0,0.5,2.0,6.0,1.0,0.6290322580645161,0.6770057899090157,0.5021037868162693,0.4373570520965693,0.7023882424984691,0.6512641673931997,0.5,0.39417360285374553,1.0,1.0,0.365796,0.587141
2022,2022-04-07,Grand Prix Hassan II,Clay,2nd Round,ATP250,Richard Gasquet,Pavel Kotov,674,45553,Pavel Kotov,Richard Gasquet,45553,674,0,0,3.01,1.44,6-3 3-6 6-3,2,1,Other,4,97,23.38398357289528,35.80287474332649,-12.418891170431213,0.0,0.0,0.0,402.0,375.0,5.998936561946683,5.929589143389895,0.06934741855678794,14.0,125.0,-2.128231705849268,0.5905511811023622,127.0,0.47368421052631576,19.0,1.0,5.0,7.0,1.0,0.6637168141592921,339.0,0.5882352941176471,17.0,0.5,1.0,6.0,2.0,0.671898355754858,0.6340378197997776,0.4920273348519362,0.3931034482758621,0.5789877300613497,0.7059602649006622,0.4972677595628415,0.38345864661654133,0.0,0.0,0.323596,0.394254
2022,2022-04-07,Grand Prix Hassan II,Clay,2nd Round,ATP250,David Goffin,Pablo Andujar,11226,1841,Pablo Andujar,David Goffin,1841,11226,0,0,1.69,2.31,5-7 7-6 6-3,2,1,Other,4,97,36.20260095824778,31.33196440793977,4.87063655030801,0.0,0.0,0.0,999.0,143.0,6.907755278982137,4.969813299576001,1.937941979406136,0.0,151.0,-5.0238805208462765,0.6038251366120219,732.0,0.5666666666666667,30.0,0.7,5.0,6.0,2.0,0.6584507042253521,284.0,0.5454545454545454,11.0,0.5,2.0,7.0,1.0,0.651984126984127,0.6287279367011565,0.48574686431014824,0.4248,0.5697050938337802,0.691764705882353,0.49221183800623053,0.39820742637644047,1.0,1.0,0.5775,0.49778999999999995
2022,2022-04-07,Grand Prix Hassan II,Clay,2nd Round,ATP250,Federico Coria,Mirza Basic,18720,10014,Mirza Basic,Federico Coria,10014,18720,0,0,3.98,1.29,6-4 6-2,2,1,Other,4,97,30.7378507871321,30.078028747433265,0.6598220396988346,0.0,0.0,0.0,480.0,537.0,6.175867270105761,6.2878585601617845,-0.11199129005602337,68.0,74.0,-0.08338160893905044,0.5726141078838174,241.0,0.5483870967741935,31.0,0.75,5.0,6.0,1.0,0.6315104166666666,768.0,0.6779661016949152,59.0,0.6,2.0,4.0,2.0,0.5831099195710456,0.6436781609195402,0.5230439442658092,0.41830357142857144,0.6583011583011583,0.655791788856305,0.5268361581920904,0.43272559427648283,1.0,-1.0,0.24478200000000006,0.33770500000000003
2022,2022-04-07,Grand Prix Hassan II,Clay,2nd Round,ATP250,Roberto Carballes Baena,Joao Sousa,21506,11923,Roberto Carballes Baena,Joao Sousa,21506,11923,1,1,1.54,2.66,6-2 7-6,2,1,Other,4,97,29.0403832991102,33.021218343600275,-3.9808350444900746,0.0,0.0,0.0,168.0,999.0,5.1298987149230735,6.907755278982137,-1.7778565640590633,199.0,0.0,5.298317366548036,0.6268011527377522,694.0,0.6610169491525424,59.0,0.625,4.0,6.0,2.0,0.5567226890756303,476.0,0.5,12.0,0.5,1.0,5.0,2.0,0.6819933213460057,0.6587570621468927,0.5129240710823909,0.4316816816816817,0.6045627376425855,0.6750524109014675,0.49038461538461536,0.3679369250985545,5.0,1.0,0.633333,0.714724
2022,2022-04-07,U.S. Men's Clay Court Championships,Clay,2nd Round,ATP250,Alejandro Pascacio F.,Pablo Cuevas,24232,3577,Pablo Cuevas,Alejandro Pascacio F.,3577,24232,0,0,2.62,1.56,5-7 7-5 7-6,2,1,Other,4,97,36.26283367556468,42.680355920602324,-6.417522245037645,0.0,0.0,0.0,999.0,999.0,6.907755278982137,6.907755278982137,0.0,0.0,0.0,0.0,0.6476462196861626,701.0,0.5833333333333334,36.0,0.5714285714285714,4.0,6.0,2.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,60.0,0.6545893719806763,0.6845018450184502,0.5034965034965035,0.4017094017094017,0.6,0.6,0.5,0.4,0.0,0.0,0.37320600000000004,0.840919
2022,2022-04-07,Grand Prix Hassan II,Clay,2nd Round,ATP250,Botic Van De Zandschulp,Vit Kopriva,24249,42971,Botic Van De Zandschulp,Vit Kopriva,24249,42971,1,1,1.43,3.09,6-2 6-4,2,1,Other,4,97,26.507871321013006,24.810403832991103,1.6974674880219034,0.0,0.0,0.0,59.0,62.0,4.0943445622221,4.143134726391533,-0.04879016416943216,246.0,724.0,-1.0767833182266973,0.6448598130841121,214.0,0.7222222222222222,36.0,0.5,2.0,5.0,2.0,0.6058631921824105,307.0,0.5964912280701754,57.0,0.6363636363636364,6.0,10.0,1.0,0.6085693536673928,0.6921241050119332,0.48515769944341375,0.44178197772527844,0.5871379479626903,0.6408862876254181,0.49048751486325803,0.4314057585289136,0.0,0.0,0.683628,0.656492
2022,2022-04-07,U.S. Men's Clay Court Championships,Clay,2nd Round,ATP250,Cristian Garin,Jordan Thompson,24840,22433,Cristian Garin,Jordan Thompson,24840,22433,1,1,1.43,3.08,3-6 6-3 6-3,2,1,Other,4,97,25.853524982888434,27.964407939767284,-2.11088295687885,0.0,0.0,0.0,90.0,116.0,4.51085950651685,4.762173934797756,-0.25131442828090655,562.0,90.0,1.8224201216228408,0.6524822695035462,423.0,0.5217391304347826,23.0,0.25,2.0,2.0,2.0,0.6194029850746269,134.0,0.3333333333333333,9.0,0.5,3.0,5.0,2.0,0.592901878914405,0.6786971830985915,0.49743589743589745,0.4007372301211164,0.5575447570332481,0.676605504587156,0.4913294797687861,0.3794808405438813,0.0,0.0,0.682927,0.605815
2022,2022-04-07,U.S. Men's Clay Court Championships,Clay,2nd Round,ATP250,Reilly Opelka,Mitchell Krueger,28087,17123,Reilly Opelka,Mitchell Krueger,28087,17123,1,1,1.39,3.28,3-6 6-2 6-4,2,1,Other,4,97,24.607802874743328,28.23271731690623,-3.6249144421629005,0.0,0.0,0.0,68.0,255.0,4.23410650459726,5.545177444479562,-1.3110709398823026,122.0,81.0,0.4054651081081637,0.5862068965517241,116.0,0.6363636363636364,11.0,0.5,2.0,5.0,1.0,0.5760869565217391,184.0,0.42857142857142855,7.0,0.75,4.0,11.0,1.0,0.6462668298653611,0.7443181818181818,0.5294117647058824,0.31886024423337855,0.6431535269709544,0.6741935483870968,0.48255813953488375,0.39915966386554624,1.0,1.0,0.702355,0.82043
2022,2022-04-07,U.S. Men's Clay Court Championships,Clay,2nd Round,ATP250,Gijs Brouwer,Jeff Wolf,32703,46722,Gijs Brouwer,Jeff Wolf,32703,46722,1,1,3.61,1.34,6-1 6-1,2,1,Other,4,97,26.064339493497606,23.293634496919918,2.770704996577688,1.0,0.0,1.0,999.0,999.0,6.907755278982137,6.907755278982137,0.0,0.0,0.0,0.0,0.572289156626506,166.0,0.6153846153846154,26.0,1.0,7.0,14.0,1.0,0.2222222222222222,9.0,0.5,2.0,0.5,4.0,14.0,1.0,0.6604434072345391,0.6643109540636042,0.47594501718213056,0.4304008908685969,0.6339285714285714,0.6619718309859155,0.36585365853658536,0.35714285714285715,1.0,1.0,0.270707,0.452298
2022,2022-04-07,Grand Prix Hassan II,Clay,2nd Round,ATP250,Alex Molcan,Felix Auger Aliassime,34539,40434,Felix Auger Aliassime,Alex Molcan,40434,34539,0,0,1.3,3.92,6-4 2-6 7-6,2,1,Other,4,97,21.661875427789184,24.347707049965777,-2.685831622176593,0.0,1.0,1.0,9.0,200.0,2.302585092994046,5.303304908059076,-3.00071981506503,230.0,188.0,0.20067069546215066,0.6710526315789473,152.0,0.45454545454545453,11.0,0.5,2.0,3.0,2.0,0.6490384615384616,208.0,0.7777777777777778,45.0,0.75,4.0,4.0,2.0,0.639618138424821,0.710820895522388,0.4735099337748344,0.3872549019607843,0.6344050381173351,0.6687565308254964,0.5249320036264733,0.46504065040650405,0.0,0.0,0.750958,0.665726
2022,2022-04-08,U.S. Men's Clay Court Championships,Clay,2nd Round,ATP250,John Isner,Steve Johnson,5837,11178,Steve Johnson,John Isner,11178,5837,0,0,2.16,1.78,6-7 7-6 6-3,2,1,Other,4,98,32.28747433264887,36.95003422313484,-4.662559890485973,0.0,0.0,0.0,999.0,999.0,6.907755278982137,6.907755278982137,0.0,0.0,0.0,0.0,0.5204081632653061,98.0,0.42857142857142855,7.0,0.5,2.0,7.0,1.0,0.5578231292517006,147.0,0.75,8.0,0.5,2.0,5.0,1.0,0.5734002509410289,0.7352297592997812,0.48823529411764705,0.33741496598639453,0.6924083769633508,0.8279773156899811,0.5361702127659574,0.2862547288776797,4.0,-2.0,0.451777,0.30986899999999995
2022,2022-04-08,Grand Prix Hassan II,Clay,Quarterfinals,ATP250,David Goffin,Roberto Carballes Baena,11226,21506,Roberto Carballes Baena,David Goffin,21506,11226,0,0,2.31,1.69,6-7 6-4 6-0,5,1,Other,4,98,29.04312114989733,31.3347022587269,-2.2915811088295683,0.0,0.0,0.0,168.0,143.0,5.1298987149230735,4.969813299576001,0.16008541534707277,199.0,151.0,0.27443684570175986,0.6273381294964029,695.0,0.6666666666666666,60.0,0.6470588235294118,5.0,7.0,1.0,0.6596491228070176,285.0,0.5833333333333334,12.0,0.5,3.0,8.0,1.0,0.6810497098157962,0.6587625046313449,0.5126582278481012,0.4330456226880395,0.5633136094674556,0.6995798319327731,0.4905149051490515,0.4035674470457079,1.0,1.0,0.4225,0.5129699999999999
2022,2022-04-08,Grand Prix Hassan II,Clay,Quarterfinals,ATP250,Federico Coria,Richard Gasquet,18720,674,Richard Gasquet,Federico Coria,674,18720,0,0,2.28,1.71,6-7 6-1 6-4,5,1,Other,4,98,35.80561259411362,30.080766598220396,5.724845995893222,0.0,0.0,0.0,375.0,537.0,5.929589143389895,6.2878585601617845,-0.35826941677188984,125.0,74.0,0.5187937934151678,0.6647058823529411,340.0,0.6111111111111112,18.0,0.5,2.0,7.0,1.0,0.6319895968790638,769.0,0.6833333333333333,60.0,0.6363636363636364,2.0,5.0,1.0,0.5751633986928104,0.7095959595959596,0.5008547008547009,0.3836793128131711,0.6586412395709178,0.6568946796959826,0.5279329608938548,0.43306010928961747,0.0,0.0,0.42857100000000004,0.387358
2022,2022-04-08,Grand Prix Hassan II,Clay,Quarterfinals,ATP250,Laslo Djere,Lorenzo Musetti,24084,63572,Laslo Djere,Lorenzo Musetti,24084,63572,1,1,2.1,1.82,6-3 6-2,5,1,Other,4,98,26.850102669404517,20.098562628336754,6.751540041067763,0.0,0.0,0.0,206.0,5.0,5.332718793265369,1.791759469228055,3.540959324037314,181.0,2250.0,-2.5151231538299372,0.6784810126582278,395.0,0.5384615384615384,26.0,0.5,2.0,5.0,2.0,0.6293103448275862,116.0,0.5714285714285714,21.0,0.5,2.0,7.0,2.0,0.5995260663507109,0.6869565217391305,0.5088757396449705,0.39905660377358493,0.7018937080024434,0.6510008703220191,0.514344262295082,0.39453357100415926,2.0,2.0,0.464286,0.536588
2022,2022-04-08,U.S. Men's Clay Court Championships,Clay,Quarterfinals,ATP250,Cristian Garin,Taylor Harry Fritz,24840,29932,Taylor Harry Fritz,Cristian Garin,29932,24840,0,0,1.29,4.02,6-2 6-7 6-3,5,1,Other,4,98,24.4435318275154,25.856262833675565,-1.4127310061601648,0.0,0.0,0.0,7.0,90.0,2.0794415416798357,4.51085950651685,-2.431417964837014,170.0,562.0,-1.1916160716370303,0.5581395348837209,86.0,0.4444444444444444,9.0,0.5,4.0,10.0,1.0,0.6533018867924528,424.0,0.5416666666666666,24.0,0.4,3.0,3.0,1.0,0.5690184049079755,0.7035040431266847,0.5266903914590747,0.39660056657223797,0.5960099750623441,0.6786610878661088,0.5012345679012346,0.40080767289247854,0.0,0.0,0.757062,0.5444899999999999
2022,2022-04-08,U.S. Men's Clay Court Championships,Clay,Quarterfinals,ATP250,Reilly Opelka,Gijs Brouwer,28087,32703,Reilly Opelka,Gijs Brouwer,28087,32703,1,1,1.28,4.16,6-3 7-5,5,1,Other,4,98,24.61054072553046,26.067077344284737,-1.4565366187542779,0.0,1.0,1.0,68.0,999.0,4.23410650459726,6.907755278982137,-2.673648774384877,122.0,0.0,4.812184355372417,0.5862068965517241,116.0,0.6363636363636364,11.0,0.5,2.0,5.0,2.0,0.572289156626506,166.0,0.6153846153846154,26.0,1.0,7.0,14.0,2.0,0.6462668298653611,0.7443181818181818,0.5294117647058824,0.31886024423337855,0.6604434072345391,0.6643109540636042,0.47594501718213056,0.4304008908685969,0.0,0.0,0.764706,0.824533
2022,2022-04-08,U.S. Men's Clay Court Championships,Clay,2nd Round,ATP250,Taylor Harry Fritz,Alejandro Tabilo,29932,30087,Alejandro Tabilo,Taylor Harry Fritz,30087,29932,0,0,2.03,1.88,6-1 6-4,2,1,Other,4,98,24.84873374401095,24.4435318275154,0.4052019164955496,1.0,0.0,1.0,40.0,7.0,3.713572066704308,2.0794415416798357,1.6341305250244722,655.0,170.0,1.3444972324414284,0.625,288.0,0.6666666666666666,42.0,0.75,2.0,6.0,1.0,0.5581395348837209,86.0,0.4444444444444444,9.0,0.5,4.0,10.0,1.0,0.6013250194855807,0.7103046014257939,0.4809384164222874,0.4352895452778857,0.5690184049079755,0.7035040431266847,0.5266903914590747,0.39660056657223797,1.0,-1.0,0.48081799999999997,0.29197399999999996
2022,2022-04-08,Grand Prix Hassan II,Clay,Quarterfinals,ATP250,Alex Molcan,Botic Van De Zandschulp,34539,24249,Botic Van De Zandschulp,Alex Molcan,24249,34539,0,0,1.87,2.04,4-6 6-3 6-4,5,1,Other,4,98,26.510609171800137,24.35044490075291,2.160164271047229,0.0,1.0,1.0,59.0,200.0,4.0943445622221,5.303304908059076,-1.2089603458369753,246.0,188.0,0.26764132156833487,0.6465116279069767,215.0,0.7297297297297297,37.0,1.0,2.0,6.0,1.0,0.6507177033492823,209.0,0.782608695652174,46.0,0.8,5.0,5.0,1.0,0.6103019538188277,0.6903376018626309,0.48495897903372837,0.4428191489361702,0.6319333119589612,0.6692034500253679,0.524390243902439,0.46175637393767704,0.0,0.0,0.521739,0.464028
2022,2022-04-09,U.S. Men's Clay Court Championships,Clay,Quarterfinals,ATP250,John Isner,Alejandro Pascacio F.,5837,24232,Alejandro Pascacio F.,John Isner,24232,5837,0,0,1.99,1.92,6-4 2-6 6-3,5,1,Other,4,99,42.68583162217659,36.95277207392197,5.733059548254623,0.0,0.0,0.0,999.0,999.0,6.907755278982137,6.907755278982137,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,60.0,0.5608108108108109,148.0,0.7777777777777778,9.0,0.5,2.0,6.0,1.0,0.6,0.6,0.5,0.4,0.6867612293144209,0.8244406196213425,0.5245283018867924,0.2962962962962963,0.0,0.0,0.49104899999999996,0.07183099999999998
2022,2022-04-09,U.S. Men's Clay Court Championships,Clay,Semifinals,ATP250,John Isner,Cristian Garin,5837,24840,John Isner,Cristian Garin,5837,24840,1,1,1.81,2.13,4-6 6-3 6-4,6,1,Other,4,99,36.95277207392197,25.859000684462696,11.093771389459274,0.0,0.0,0.0,999.0,90.0,6.907755278982137,4.51085950651685,2.396895772465287,0.0,562.0,-6.333279628139691,0.5608108108108109,148.0,0.7777777777777778,9.0,0.5,2.0,6.0,1.0,0.6541176470588236,425.0,0.56,25.0,0.5,4.0,4.0,1.0,0.6867612293144209,0.8244406196213425,0.5245283018867924,0.2962962962962963,0.6024493641073952,0.6770914777169664,0.4976303317535545,0.4046021093000959,0.0,0.0,0.540609,0.405498
2022,2022-04-09,Grand Prix Hassan II,Clay,Semifinals,ATP250,David Goffin,Federico Coria,11226,18720,David Goffin,Federico Coria,11226,18720,1,1,1.75,2.21,6-3 6-3,6,1,Other,4,99,31.33744010951403,30.083504449007528,1.253935660506503,0.0,0.0,0.0,143.0,537.0,4.969813299576001,6.2878585601617845,-1.3180452605857838,151.0,74.0,0.7063924073099663,0.6608391608391608,286.0,0.6153846153846154,13.0,1.0,3.0,9.0,1.0,0.6324675324675325,770.0,0.6885245901639344,61.0,0.6666666666666666,3.0,6.0,1.0,0.5488721804511278,0.7084148727984344,0.5,0.40628166160081053,0.6576492537313433,0.6574468085106383,0.5299727520435967,0.4334744818364163,0.0,0.0,0.558081,0.513855
2022,2022-04-09,U.S. Men's Clay Court Championships,Clay,Semifinals,ATP250,Reilly Opelka,Nick Kyrgios,28087,22434,Nick Kyrgios,Reilly Opelka,22434,28087,0,0,1.53,2.68,6-3 7-5,6,1,Other,4,99,26.951403148528406,24.61327857631759,2.338124572210816,0.0,0.0,0.0,751.0,68.0,6.62273632394984,4.23410650459726,2.3886298193525803,0.0,122.0,-4.812184355372417,0.6119402985074627,67.0,0.5,2.0,0.5,4.0,10.0,3.0,0.5897435897435898,117.0,0.6666666666666666,12.0,0.5,2.0,6.0,1.0,0.6319444444444444,0.8351648351648352,0.49056603773584906,0.37583892617449666,0.6475972540045767,0.7491166077738516,0.5324675324675324,0.32540675844806005,0.0,0.0,0.6365799999999999,0.268571
2022,2022-04-09,Grand Prix Hassan II,Clay,Semifinals,ATP250,Alex Molcan,Laslo Djere,34539,24084,Laslo Djere,Alex Molcan,24084,34539,0,0,1.61,2.48,6-1 7-5,6,1,Other,4,99,26.85284052019165,24.35318275154004,2.499657768651609,0.0,1.0,1.0,206.0,200.0,5.332718793265369,5.303304908059076,0.029413885206293067,181.0,188.0,-0.03774032798284743,0.6792929292929293,396.0,0.5384615384615384,26.0,0.6,3.0,6.0,1.0,0.6523809523809524,210.0,0.7872340425531915,47.0,0.8333333333333334,6.0,6.0,1.0,0.5991253644314869,0.689375506893755,0.5127272727272727,0.39923408329344184,0.635452552458503,0.6717594874322326,0.5266323024054983,0.4597736310798409,0.0,0.0,0.606357,0.394286
