match_key,match_date,tour_name,surface,best_of,line,integer_line,market_p1,old_p1,corrected_p1,push_mass,actual_p1,selection,selection_odds,model_ev_pct,pnl,clv_pct
2026-05-20|21329|11522|95698,2026-05-20,French Open - Paris,Clay,bo3,-4.5,0,0.4782155,0.4015602388937388,0.37949722589824836,0.0,1.0,P2,1.833,13.738158492851094,-1.0,
2026-05-20|21329|79064|96517,2026-05-20,French Open - Paris,Clay,bo3,3.0,1,0.52053361,0.5346294201781222,0.5795080317413603,0.09859811645269465,,P1,1.833,6.223822218191355,0.0,
2026-05-20|21329|28992|100234,2026-05-20,French Open - Paris,Clay,bo3,4.0,1,0.48484056,0.5317988389308888,0.6031295795633227,0.13604969677840742,1.0,P1,1.971,18.876840131930916,0.9710000000000001,
2026-05-20|21329|86351|104215,2026-05-20,French Open - Paris,Clay,bo3,-3.5,0,0.52480418,0.49131178789290864,0.4826548269118187,0.0,0.0,,,3.986379790724426,,
2026-05-21|21327|29732|29935,2026-05-21,Hamburg Open - Hamburg,Clay,bo3,-1.5,0,0.45370608,0.6394712031347043,0.6289265958069438,0.0,1.0,P1,2.13,33.96136490687902,1.13,
2026-05-21|21327|39152|42229,2026-05-21,Hamburg Open - Hamburg,Clay,bo3,2.5,0,0.48413722,0.5105703865089349,0.49818348845564425,0.0,1.0,,,-0.36330230887114956,,
2026-05-21|21327|39309|76127,2026-05-21,Hamburg Open - Hamburg,Clay,bo3,1.0,1,0.49547687,0.4943976851205382,0.510690706635935,0.05071084182841719,0.0,,,-0.31317406466550013,,
2026-05-21|21327|38911|79113,2026-05-21,Hamburg Open - Hamburg,Clay,bo3,-2.5,0,0.51911157,0.5266728163524126,0.5114964066415795,0.0,1.0,,,-1.8107777349574805,,
2026-05-21|21328|24245|28170,2026-05-21,Gonet Geneva Open - Geneva,Clay,bo3,2.0,1,0.48538919,0.45429724087781176,0.4777824915654347,0.0687184103768874,0.0,,,-1.9797736668320964,,
2026-05-21|21328|33648|34233,2026-05-21,Gonet Geneva Open - Geneva,Clay,bo3,4.0,1,0.49780305,0.47153983529850657,0.5375962043475309,0.14337335633719933,0.0,,,4.4549425047252456,,
2026-05-21|21328|92985|93452,2026-05-21,Gonet Geneva Open - Geneva,Clay,bo3,-0.5,0,0.49315422,0.5048325155335897,0.4923910110121621,0.0,0.0,,,-3.0974440022217387,,
2026-05-21|21329|20104|29457,2026-05-21,French Open - Paris,Clay,bo3,3.5,0,0.48692469,0.5622185641681451,0.5517449620721409,0.0,0.0,P1,1.962,8.252361558554044,-1.0,
2026-05-21|21329|39043|95698,2026-05-21,French Open - Paris,Clay,bo3,4.0,1,0.46791862,0.48636016321223974,0.5539402397059109,0.14180832901012855,,P1,2.04,13.003808900005831,0.0,
2026-05-21|21329|47387|64741,2026-05-21,French Open - Paris,Clay,bo3,3.5,0,0.48041775,0.5123376763480756,0.5014875812255171,0.0,0.0,,,-0.2039713361220996,,
2026-05-21|21329|59166|87512,2026-05-21,French Open - Paris,Clay,bo3,-4.0,1,0.49790466,0.38307219821534844,0.4197679118550697,0.1389279048088291,0.0,P2,1.901,10.302119956351262,0.901,
2026-05-21|21329|63299|100234,2026-05-21,French Open - Paris,Clay,bo3,-5.5,0,0.48262346,0.28719243239446157,0.2830049357044715,0.0,0.0,P2,1.847,32.42898837538411,0.847,
2026-05-21|21329|71166|89131,2026-05-21,French Open - Paris,Clay,bo3,1.0,1,0.50863874,0.4924160556753353,0.5086115538669874,0.05072863315412653,0.0,,,-4.52322491635565,,
2026-05-21|21329|73983|79068,2026-05-21,French Open - Paris,Clay,bo3,-2.0,1,0.49790466,0.4328859120559378,0.4482325276975417,0.06693460114368979,1.0,,,4.89099648469733,,
2026-05-21|21329|83314|83795,2026-05-21,French Open - Paris,Clay,bo3,-0.5,0,0.50863874,0.5167294381399171,0.5042963793589484,0.0,1.0,,,-3.6847865094436827,,
2026-05-22|21327|39152|79113,2026-05-22,Hamburg Open - Hamburg,Clay,bo3,4.0,1,0.53525476,0.48079876257525156,0.547823612762555,0.14241417722415095,0.0,,,-1.0630555350825688,,
2026-05-22|21327|29935|39309,2026-05-22,Hamburg Open - Hamburg,Clay,bo3,-1.5,0,0.49547687,0.4884675854205094,0.477282619597383,0.0,0.0,,,0.20492182318170293,,
2026-05-22|21328|33648|66828,2026-05-22,Gonet Geneva Open - Geneva,Clay,bo3,-4.0,1,0.51354839,0.36399504699270224,0.39687042043667736,0.13604969677840745,0.0,P2,1.99,20.022786333101216,0.99,
2026-05-22|21328|24245|93452,2026-05-22,Gonet Geneva Open - Geneva,Clay,bo3,1.0,1,0.50452313,0.5023249820907261,0.5190028668072125,0.050626818403010844,1.0,,,-0.5071504330573573,,
2026-05-22|21329|14727|79064,2026-05-22,French Open - Paris,Clay,bo3,3.5,0,0.50863874,0.5594651812641397,0.5489660817613844,0.0,1.0,,,3.040933546611857,,
2026-05-22|21329|18477|21506,2026-05-22,French Open - Paris,Clay,bo3,3.0,1,0.50209534,0.520205046169351,0.5640849893986772,0.09966908489839052,0.0,P1,1.901,7.232556484688546,-1.0,
2026-05-22|21329|30550|44555,2026-05-22,French Open - Paris,Clay,bo3,1.0,1,0.5043205,0.4924160556753353,0.5086115538669874,0.05072863315412653,0.0,,,-3.719832852979277,,
2026-05-22|21329|65904|73608,2026-05-22,French Open - Paris,Clay,bo3,0.5,0,0.5,0.5270761770266893,0.517525070590424,0.0,0.0,,,-1.2044640242880655,,
2026-05-22|21329|64896|79088,2026-05-22,French Open - Paris,Clay,bo3,3.0,1,0.5,0.5298259203874333,0.574382057803523,0.098967618347466,0.0,P1,1.909,9.649534834692552,-1.0,
2026-05-22|21329|28900|86351,2026-05-22,French Open - Paris,Clay,bo3,4.0,1,0.53208138,0.495635704026546,0.564096573536813,0.1407489269070037,,,,1.1989252925042493,,
2026-05-22|21329|53909|92243,2026-05-22,French Open - Paris,Clay,bo3,-3.0,1,0.4956795,0.41729971228554913,0.45458105761345297,0.10080256479434233,0.0,,,3.2478057937733507,,
2026-05-23|21327|29935|79113,2026-05-23,Hamburg Open - Hamburg,Clay,bo3,2.0,1,0.49315422,0.49550760606731026,0.5216561610603251,0.06791155217623092,1.0,,,2.3489388000357714,,
2026-05-23|21328|66828|93452,2026-05-23,Gonet Geneva Open - Geneva,Clay,bo3,-2.0,1,0.49315422,0.45207859601231737,0.46897140156834327,0.06764429121357274,0.0,,,1.3733594406032612,,
2026-05-24|21329|18477|61857,2026-05-24,French Open - Paris,Clay,bo3,-1.5,0,0.50894942,0.49241179226090953,0.48122272451177517,0.0,0.0,,,1.7841014507897102,,
2026-05-24|21329|25171|72578,2026-05-24,French Open - Paris,Clay,bo3,-1.5,0,0.50661822,0.4835392260067455,0.472360939426741,0.0,1.0,,,2.995144623900159,,
2026-05-24|21329|25543|87277,2026-05-24,French Open - Paris,Clay,bo3,-5.5,0,0.50441329,0.2700522438327957,0.2659210042993344,0.0,1.0,P2,1.943,42.631548864639335,-1.0,
2026-05-24|21329|24008|28899,2026-05-24,French Open - Paris,Clay,bo3,8.5,0,0.52236876,0.88644457101775,0.8907126643201028,0.0,0.0,P1,1.847,64.51462909992298,-1.0,
2026-05-24|21329|34337|52140,2026-05-24,French Open - Paris,Clay,bo3,-3.5,0,0.50233645,0.3955164828691195,0.38707729932494056,0.0,1.0,P2,1.935,18.600542580624023,-1.0,
2026-05-24|21329|13447|36519,2026-05-24,French Open - Paris,Clay,bo3,-6.5,0,0.52331606,0.20038486813308184,0.1859193778505823,0.0,0.0,P2,2.02,64.44428567418237,1.02,
2026-05-24|21329|31446|37532,2026-05-24,French Open - Paris,Clay,bo3,-3.5,0,0.50894942,0.41547403974920816,0.4069398235894327,0.0,0.0,P2,1.962,16.358406611753296,0.962,
2026-05-24|21329|37741|58327,2026-05-24,French Open - Paris,Clay,bo3,-3.0,1,0.5,0.3713893543110991,0.402179166130574,0.09716702603805502,1.0,P2,1.926,15.14029260325145,-1.0,
2026-05-24|21329|59092|86691,2026-05-24,French Open - Paris,Clay,bo3,4.5,0,0.49558671,0.6692320087203139,0.6714234616804097,0.0,0.0,P1,1.943,30.4575786045036,-1.0,
2026-05-24|21329|52394|64896,2026-05-24,French Open - Paris,Clay,bo3,0.5,0,0.50441329,0.5171831664850375,0.507608988987838,0.0,0.0,,,-3.0974440022217165,,
2026-05-24|21329|12653|65904,2026-05-24,French Open - Paris,Clay,bo3,-1.0,1,0.5,0.4609167614278849,0.4737320507964544,0.050536480644796114,0.0,,,1.3592070166028813,,
2026-05-24|21329|5992|71174,2026-05-24,French Open - Paris,Clay,bo3,5.5,0,0.5,0.6249555755460101,0.617786169545447,0.0,0.0,P1,1.926,18.985616254453074,-1.0,
2026-05-24|21329|14856|79060,2026-05-24,French Open - Paris,Clay,bo3,-3.0,1,0.50661822,0.39461521997277493,0.42870094791190977,0.09918334557318123,1.0,P2,1.952,11.517574967595223,-1.0,
2026-05-24|21329|85899|87512,2026-05-24,French Open - Paris,Clay,bo3,7.0,1,0.51335235,0.8240123152566556,0.9130485470129385,0.09043961060304036,0.0,P1,1.877,71.37921227432855,-1.0,
2026-05-24|21329|71166|88766,2026-05-24,French Open - Paris,Clay,bo3,-7.0,1,0.48445596,0.1077535751756586,0.11985530561916836,0.11019005068110553,1.0,P2,1.87,64.58705784921553,-1.0,
2026-05-24|21329|53909|91521,2026-05-24,French Open - Paris,Clay,bo3,-7.5,0,0.50661822,0.1554715162207129,0.15423943448089036,0.0,0.0,P2,1.952,65.0924623893302,0.952,
2026-05-24|21329|28087|95698,2026-05-24,French Open - Paris,Clay,bo3,-3.0,1,0.49558671,0.40546538549634725,0.44108428859194826,0.10000076933093606,1.0,P2,1.909,6.697009307797086,-1.0,
2026-05-25|21329|1092|59166,2026-05-25,French Open - Paris,Clay,bo3,3.0,1,0.5,0.5403862146112508,0.5856376943244362,0.09813846842207381,0.0,P1,1.926,12.793819926886417,-1.0,
2026-05-25|21329|1837|56846,2026-05-25,French Open - Paris,Clay,bo3,5.0,1,0.49338178,0.6319763729426987,0.7317083327751243,0.1328913344828686,0.0,P1,1.952,42.82946655770425,-1.0,
2026-05-25|21329|13674|29812,2026-05-25,French Open - Paris,Clay,bo3,4.5,0,0.4923277,0.6857457321449251,0.6878154903268532,0.0,0.0,P1,1.952,34.26158371180175,-1.0,
2026-05-25|21329|14432|61838,2026-05-25,French Open - Paris,Clay,bo3,5.5,0,0.51661475,0.7743898451601503,0.7686216630509205,0.0,1.0,P1,1.862,43.117353660081406,0.8620000000000001,
2026-05-25|21329|22432|67535,2026-05-25,French Open - Paris,Clay,bo3,4.5,0,0.50441329,0.6857457321449251,0.6878154903268532,0.0,1.0,P1,1.909,31.303977103396274,0.909,
2026-05-25|21329|28170|44555,2026-05-25,French Open - Paris,Clay,bo3,-4.5,0,0.50661822,0.34602979542838613,0.32542926435834646,0.0,1.0,P2,1.952,31.67620759725076,-1.0,
2026-05-25|21329|28900|33648,2026-05-25,French Open - Paris,Clay,bo3,-7.5,0,0.49558671,0.10944471334715428,0.10833284716705852,0.0,0.0,P2,1.909,70.21925947580854,0.909,
2026-05-25|21329|7806|38911,2026-05-25,French Open - Paris,Clay,bo3,-7.0,1,0.46511628,0.094250658736173,0.1036754138436384,0.10097816727181644,1.0,P2,1.8,61.33842550814508,-1.0,
2026-05-25|21329|39152|99691,2026-05-25,French Open - Paris,Clay,bo3,7.5,0,0.49558671,0.8779718955875218,0.8760611328266705,0.0,0.0,P1,1.943,70.2186781082221,-1.0,
2026-05-25|21329|39309|79068,2026-05-25,French Open - Paris,Clay,bo3,-7.5,0,0.51335235,0.12142230389089105,0.12026795491417634,0.0,1.0,P2,1.98,74.18694492699309,-1.0,
2026-05-25|21329|18736|39310,2026-05-25,French Open - Paris,Clay,bo3,-1.5,0,0.50233645,0.48551027403559033,0.47432910901039,0.0,1.0,,,1.717317406489527,,
2026-05-25|21329|5917|46747,2026-05-25,French Open - Paris,Clay,bo3,-0.5,0,0.49766355,0.5018572351073247,0.48941537926354217,0.0,1.0,,,-2.1209282048210376,,
2026-05-25|21329|24249|52279,2026-05-25,French Open - Paris,Clay,bo3,-7.0,1,0.48664765,0.08281678450795321,0.09018293860952854,0.0925652757468223,0.0,P2,1.877,70.77266242299149,0.877,
2026-05-25|21329|42229|56197,2026-05-25,French Open - Paris,Clay,bo3,0.0,1,0.50441329,0.4879741467658334,0.5,0.04892008065116439,0.0,,,-2.849999999999997,,
2026-05-25|21329|29935|58149,2026-05-25,French Open - Paris,Clay,bo3,9.0,1,0.53691275,0.9251479758485975,0.9742132050629838,0.047337915094653335,1.0,P1,1.794,74.7738489882993,0.794,
2026-05-25|21329|64891|92985,2026-05-25,French Open - Paris,Clay,bo3,3.5,0,0.5,0.6341440043823547,0.6245269151173369,0.0,0.0,P1,1.926,20.283883851599093,-1.0,
2026-05-25|21329|40609|66828,2026-05-25,French Open - Paris,Clay,bo3,-7.5,0,0.51554404,0.0885493659767437,0.08753500995242526,0.0,0.0,P2,1.99,81.58053301946737,0.99,
2026-05-25|21329|29457|67546,2026-05-25,French Open - Paris,Clay,bo3,-5.0,1,0.48884855,0.21494333208794722,0.24160008007508835,0.12617249607553951,1.0,P2,1.885,42.95838490584585,-1.0,
2026-05-25|21329|29939|71083,2026-05-25,French Open - Paris,Clay,bo3,7.5,0,0.51335235,0.8890232395627566,0.8872030289969484,0.0,1.0,P1,1.877,66.5280085427272,0.877,
2026-05-25|21329|29372|79113,2026-05-25,French Open - Paris,Clay,bo3,2.0,1,0.50441329,0.5190966783374585,0.5465964705585702,0.06712680726234363,0.0,,,4.345266229631051,,
2026-05-25|21329|79088|82371,2026-05-25,French Open - Paris,Clay,bo3,-5.5,0,0.5,0.2185790102604044,0.21472615831394193,0.0,0.0,P2,1.893,48.65233823117079,0.893,
2026-05-25|21329|83223|87562,2026-05-25,French Open - Paris,Clay,bo3,5.5,0,0.50661822,0.737651432001511,0.7313779829230098,0.0,0.0,P1,1.901,39.03495455366417,-1.0,
2026-05-25|21329|28267|84235,2026-05-25,French Open - Paris,Clay,bo3,-7.0,1,0.51661475,0.12069457747767261,0.13559048906029658,0.11835586267829956,,P2,1.99,72.01749267700097,0.0,
2026-05-26|21329|6101|111498,2026-05-26,French Open - Paris,Clay,bo3,-5.0,1,0.50441329,0.2204091662777453,0.2483111169707318,0.12793507185428848,0.0,P2,1.943,46.0531499725868,0.9430000000000001,
2026-05-26|21329|14177|24245,2026-05-26,French Open - Paris,Clay,bo3,-5.0,1,0.52113041,0.26132685723050975,0.2990054653893255,0.13971147601597145,0.0,P2,2.01,40.89990145674556,1.0099999999999998,
2026-05-26|21329|24840|93452,2026-05-26,French Open - Paris,Clay,bo3,4.0,1,0.49338178,0.6021937823457254,0.6763105852163027,0.12443885237891421,0.0,P1,1.952,32.015826234222274,-1.0,
2026-05-26|21329|27547|76127,2026-05-26,French Open - Paris,Clay,bo3,5.0,1,0.51335235,0.6491551172958981,0.747914378149205,0.1289043623003699,0.0,P1,1.877,40.38352877860578,-1.0,
2026-05-26|21329|28898|30087,2026-05-26,French Open - Paris,Clay,bo3,-6.0,1,0.48445596,0.15411953535083328,0.15957719200240164,0.10991440583690011,1.0,P2,1.87,57.15906509555091,-1.0,
2026-05-26|21329|33860|73956,2026-05-26,French Open - Paris,Clay,bo3,1.0,1,0.49558671,0.4953885506317317,0.5117301422244788,0.0507014633668115,0.0,,,-0.5708333657837739,,
2026-05-26|21329|34233|73620,2026-05-26,French Open - Paris,Clay,bo3,-6.5,0,0.4923277,0.2275586384088042,0.21186957858252325,0.0,0.0,P2,1.893,49.19308877432833,0.893,
2026-05-26|21329|29732|40434,2026-05-26,French Open - Paris,Clay,bo3,-5.5,0,0.5,0.25273582953522444,0.24867931978314983,0.0,0.0,P2,1.926,44.704363009765345,0.9259999999999999,
2026-05-26|21329|36263|42971,2026-05-26,French Open - Paris,Clay,bo3,3.0,1,0.49558671,0.564259970351399,0.6108931324431774,0.09603835039718209,1.0,P1,1.943,18.696535633709388,0.9430000000000001,
2026-05-26|21329|22807|47752,2026-05-26,French Open - Paris,Clay,bo3,9.0,1,0.47668394,0.8854675237272198,0.9558970259131817,0.06918049626459129,1.0,P1,2.02,93.09119923446269,1.02,
2026-05-26|21329|26140|64741,2026-05-26,French Open - Paris,Clay,bo3,-3.5,0,0.5,0.39461521997277493,0.3861809536476125,0.0,1.0,P2,1.926,18.221548327469826,-1.0,
2026-05-26|21329|52934|68090,2026-05-26,French Open - Paris,Clay,bo3,6.5,0,0.5100078,0.8546308531621265,0.8601168538854672,0.0,1.0,P1,1.885,62.13202695741058,0.885,
2026-05-26|21329|61971|82269,2026-05-26,French Open - Paris,Clay,bo3,2.0,1,0.50441329,0.5328277613415114,0.5610477462073407,0.06656421507034542,0.0,P1,1.909,7.1040147509813245,-1.0,
2026-05-26|21329|33502|83795,2026-05-26,French Open - Paris,Clay,bo3,-2.5,0,0.49558671,0.44534533297493223,0.43057224695388807,0.0,1.0,P2,1.909,8.703758056502764,-1.0,
2026-05-26|21329|89131|94493,2026-05-26,French Open - Paris,Clay,bo3,-5.5,0,0.5,0.21554698823300292,0.2117160177468313,0.0,1.0,P2,1.926,51.82349498196028,-1.0,
2026-05-26|21329|36594|100234,2026-05-26,French Open - Paris,Clay,bo3,7.5,0,0.48664765,0.8790723481542017,0.8771701009242838,0.0,1.0,P1,1.98,73.6796799830082,0.98,
2026-05-27|21329|11517|99691,2026-05-27,French Open - Paris,Clay,bo3,8.5,0,0.47870968,0.9150173977957321,0.918320923059708,0.0,1.0,P1,2.02,85.50082645806103,1.02,
2026-05-27|21329|12653|25543,2026-05-27,French Open - Paris,Clay,bo3,-5.5,0,0.5112316,0.24816707306497846,0.24413338879244353,0.0,0.0,P2,1.98,49.66158901909618,0.98,
2026-05-27|21329|29935|31392,2026-05-27,French Open - Paris,Clay,bo3,7.0,1,0.50684578,0.7870491561115734,0.8884537381075358,0.10557037568365829,0.0,P1,1.909,69.60581860472858,-1.0,
2026-05-27|21329|31446|34337,2026-05-27,French Open - Paris,Clay,bo3,2.0,1,0.49780305,0.5190966783374585,0.5465964705585702,0.06712680726234363,1.0,P1,1.943,6.203694229530199,0.9430000000000001,
2026-05-27|21329|33648|79060,2026-05-27,French Open - Paris,Clay,bo3,-5.0,1,0.47747748,0.19611869470107046,0.21862147145938285,0.1197409895412816,1.0,P2,1.855,44.94571704428449,-1.0,
2026-05-27|21329|36519|52394,2026-05-27,French Open - Paris,Clay,bo3,0.5,0,0.50684578,0.5171831664850375,0.507608988987838,0.0,0.0,,,-3.0974440022217165,,
2026-05-27|21329|25171|38911,2026-05-27,French Open - Paris,Clay,bo3,-2.0,1,0.50452313,0.449191016003622,0.4658520013720903,0.06754795649887654,0.0,,,4.2656893321679545,,
2026-05-27|21329|29372|42229,2026-05-27,French Open - Paris,Clay,bo3,5.5,0,0.48413722,0.7495536440789146,0.74343181703474,0.0,1.0,P1,2.0,48.686363406948004,1.0,
2026-05-27|21329|24008|58327,2026-05-27,French Open - Paris,Clay,bo3,6.5,0,0.50903926,0.8065630635357515,0.8135700605013858,0.0,0.0,P1,1.901,54.659668501313455,-1.0,
2026-05-27|21329|5992|61857,2026-05-27,French Open - Paris,Clay,bo3,7.0,1,0.5,0.7510676522678262,0.8626231612565534,0.1192381601983608,0.0,P1,1.935,66.91758170314309,-1.0,
2026-05-27|21329|85899|91521,2026-05-27,French Open - Paris,Clay,bo3,-1.5,0,0.49547687,0.46877408602182175,0.4576261481842666,0.0,1.0,,,3.973067393076102,,
2026-05-27|21329|92184|92985,2026-05-27,French Open - Paris,Clay,bo3,4.5,0,0.5,0.7139686271188553,0.7158485906129426,0.0,1.0,P1,1.935,38.516702283604396,0.935,
2026-05-27|21329|59166|95698,2026-05-27,French Open - Paris,Clay,bo3,2.5,0,0.5,0.5813015837997891,0.5694277530461119,0.0,0.0,P1,1.935,10.184270214422654,-1.0,
2026-05-28|21329|14177|83795,2026-05-28,French Open - Paris,Clay,bo3,3.5,0,0.5112316,0.6244682229326912,0.6147147898430161,0.0,0.0,P1,1.893,16.365509717282944,-1.0,
2026-05-28|21329|26473|29939,2026-05-28,French Open - Paris,Clay,bo3,-1.5,0,0.50219695,0.4884675854205094,0.477282619597383,0.0,0.0,,,1.5639870122285071,,
2026-05-28|21329|28170|29812,2026-05-28,French Open - Paris,Clay,bo3,1.0,1,0.50219695,0.5043067546122194,0.521079495990322,0.05060260564551361,0.0,,,0.35991092773601796,,
2026-05-28|21329|40434|70705,2026-05-28,French Open - Paris,Clay,bo3,-5.0,1,0.4887684,0.2007343564400961,0.22423527322371742,0.12137070260929579,1.0,P2,1.893,46.8522627787503,-1.0,
2026-05-28|21329|47275|52934,2026-05-28,French Open - Paris,Clay,bo3,-10.0,1,0.52360072,0.017755530392016102,0.018535539484983137,0.04208181227198545,0.0,P2,2.03,99.23728548454842,1.0299999999999998,
2026-05-28|21329|46747|52279,2026-05-28,French Open - Paris,Clay,bo3,-8.0,1,0.51354839,0.05862901746311981,0.05905346711343823,0.06895758450891039,0.0,P2,1.99,87.2483600444258,0.99,
2026-05-28|21329|64741|93452,2026-05-28,French Open - Paris,Clay,bo3,5.0,1,0.48990683,0.6660490600823558,0.7635450232655001,0.12478656334434332,1.0,P1,1.971,50.49472408563007,0.9710000000000001,
2026-05-28|21329|39310|67546,2026-05-28,French Open - Paris,Clay,bo3,-5.5,0,0.5,0.24751771463652764,0.24348738215697463,0.0,1.0,P2,1.935,46.385191552625415,-1.0,
2026-05-28|21329|47752|73620,2026-05-28,French Open - Paris,Clay,bo3,0.0,1,0.50684578,0.4929315428791843,0.5052055997053897,0.048916207330837805,1.0,,,-2.921338662197459,,
2026-05-28|21329|30470|73956,2026-05-28,French Open - Paris,Clay,bo3,4.0,1,0.50452313,0.5814022542171163,0.6551023879322888,0.12819526168023787,1.0,P1,1.917,25.583127766619775,0.917,
2026-05-28|21329|56846|82371,2026-05-28,French Open - Paris,Clay,bo3,4.5,0,0.49780305,0.7019077363104365,0.703865987353515,0.0,0.0,P1,1.943,36.76116134278797,-1.0,
2026-05-28|21329|84235|87562,2026-05-28,French Open - Paris,Clay,bo3,2.5,0,0.48990683,0.5556893189479818,0.5435809788331432,0.0,1.0,P1,1.971,7.139810928012524,0.9710000000000001,
2026-05-28|21329|42971|94493,2026-05-28,French Open - Paris,Clay,bo3,0.5,0,0.50684578,0.5221314282671922,0.5125680422737171,0.0,1.0,,,-2.1507607299473985,,
2026-05-29|21329|24008|25171,2026-05-29,French Open - Paris,Clay,bo3,7.0,1,0.49547687,0.6827501329271075,0.8084947785678978,0.14234946353500916,,P1,1.952,57.818180776453644,0.0,
2026-05-29|21329|25543|59166,2026-05-29,French Open - Paris,Clay,bo3,-4.5,0,0.48088843,0.3411833611070043,0.3207300437722505,0.0,0.0,P2,1.862,26.48006584960698,0.8620000000000001,
2026-05-29|21329|29372|31446,2026-05-29,French Open - Paris,Clay,bo3,5.5,0,0.47870968,0.7456160992183504,0.739442847238595,0.0,1.0,P1,2.02,49.36745514219618,1.02,
2026-05-29|21329|29935|33648,2026-05-29,French Open - Paris,Clay,bo3,-5.0,1,0.4887684,0.20955195486278455,0.23499703161545302,0.1243882798754465,0.0,P2,1.893,44.81506191519473,0.893,
2026-05-29|21329|39309|86691,2026-05-29,French Open - Paris,Clay,bo3,-5.5,0,0.51911157,0.24428349705219232,0.24027026071783483,0.0,0.0,P2,2.01,52.70567759571519,1.0099999999999998,
2026-05-29|21329|14432|52394,2026-05-29,French Open - Paris,Clay,bo3,-3.5,0,0.4887684,0.38563366639083785,0.37725137305887285,0.0,0.0,P2,1.893,17.886315079955352,0.893,
2026-05-29|21329|5992|91521,2026-05-29,French Open - Paris,Clay,bo3,3.5,0,0.50219695,0.6227003425414164,0.6129227006750595,0.0,1.0,P1,1.926,18.04891215001645,0.9259999999999999,
2026-05-29|21329|92985|99691,2026-05-29,French Open - Paris,Clay,bo3,7.0,1,0.48088843,0.809712477857108,0.9037681090881151,0.09642605027445475,1.0,P1,2.01,81.65738992671112,1.0099999999999998,
2026-05-30|21329|29812|61971,2026-05-30,French Open - Paris,Clay,bo3,-4.0,1,0.50219695,0.31576315150472245,0.33930630876439477,0.1272369390216298,0.0,P2,1.943,28.372784207078094,0.9430000000000001,
2026-05-30|21329|40434|56846,2026-05-30,French Open - Paris,Clay,bo3,-3.5,0,0.51911157,0.43104445678296655,0.42245439637595683,0.0,1.0,P2,2.01,16.086666328432674,-1.0,
2026-05-30|21329|52279|73620,2026-05-30,French Open - Paris,Clay,bo3,-8.5,0,0.4887684,0.06190143521968394,0.058097013683616236,0.0,0.0,P2,1.893,78.30223530969145,0.893,
2026-05-30|21329|52934|94493,2026-05-30,French Open - Paris,Clay,bo3,-2.5,0,0.50684578,0.46268810572426183,0.4477760362656326,0.0,0.0,P2,1.962,8.346341684682868,0.962,
2026-05-30|21329|67546|93452,2026-05-30,French Open - Paris,Clay,bo3,-3.5,0,0.50684578,0.4000308967030419,0.3915678987788808,0.0,1.0,P2,1.962,19.37437825958357,-1.0,
2026-05-30|21329|73956|84235,2026-05-30,French Open - Paris,Clay,bo3,3.0,1,0.50452313,0.5604544964989486,0.6068856984247122,0.09639391502254009,1.0,P1,1.917,16.339988388017336,0.917,
2026-05-30|21329|29939|83795,2026-05-30,French Open - Paris,Clay,bo3,1.5,0,0.49315422,0.5210602043236197,0.511877431346101,0.0,0.0,,,0.430352030105019,,
2026-05-30|21329|30087|111498,2026-05-30,French Open - Paris,Clay,bo3,6.5,0,0.48413722,0.8333380666268321,0.8395038086896291,0.0,1.0,P1,2.0,67.90076173792583,1.0,
2026-05-31|21329|33648|91521,2026-05-31,French Open - Paris,Clay,bo3,-3.0,1,0.49315422,0.35295675094425677,0.38113368683146565,0.09530561265309238,0.0,P2,1.909,18.1415791838732,0.909,
2026-05-31|21329|24008|59166,2026-05-31,French Open - Paris,Clay,bo3,7.5,0,0.45855787,0.8370249537885971,0.8348672306012396,0.0,0.0,P1,2.11,76.15698565686154,-1.0,
2026-05-31|21329|29372|86691,2026-05-31,French Open - Paris,Clay,bo3,0.0,1,0.49780305,0.4830186722218704,0.4947944002946103,0.04891620733083781,1.0,,,-2.697401496741947,,
2026-05-31|21329|14432|99691,2026-05-31,French Open - Paris,Clay,bo3,-6.5,0,0.50684578,0.1877635050627148,0.17390938177060936,0.0,1.0,P2,1.962,62.07897929660644,-1.0,
2026-06-01|21329|30087|40434,2026-06-01,French Open - Paris,Clay,bo3,-3.0,1,0.49096074,0.3829506414004284,0.4153822279534248,0.09821629708531217,1.0,P2,1.901,11.135838466053972,-1.0,
2026-06-01|21329|29812|52934,2026-06-01,French Open - Paris,Clay,bo3,2.5,0,0.49315422,0.5585495040263255,0.5464646157021757,0.0,0.0,P1,1.962,7.216357600766887,-1.0,
2026-06-01|21329|67546|73620,2026-06-01,French Open - Paris,Clay,bo3,-6.5,0,0.51354839,0.20523647898330863,0.19054337570510954,0.0,1.0,P2,1.99,61.08186823468318,-1.0,
2026-06-02|21329|86691|91521,2026-06-02,French Open - Paris,Clay,bo3,4.0,1,0.5,0.5904734262837724,0.6643986060633028,0.12658940079760123,1.0,P1,1.935,28.56113027324909,0.935,0.022187
2026-06-02|21329|24008|99691,2026-06-02,French Open - Paris,Clay,bo3,5.0,1,0.49315422,0.6459039332345988,0.744871261373202,0.12967446635765018,0.0,P1,1.962,46.14374148142224,-1.0,
2026-06-03|21329|40434|67546,2026-06-03,French Open - Paris,Clay,bo3,-0.5,0,0.49547687,0.4978900890189093,0.48544886019500916,0.0,0.0,,,-1.3605464993832417,,
