mode,scope,surface,cell,bucket,n,pnl,roi_pct,wr_pct,p_roi_le_0,ci_low_pct,ci_high_pct,pos_years,years,top_tournament,top_tournament_pnl,top_tournament_n
same_year,research_all,Hard,market_dog,all,992,82.87,8.35383064516129,39.818548387096776,0.052,-1.0181451612903223,17.105846774193548,4,2022:+5.2u/213; 2023:+10.4u/267; 2024:+41.3u/242; 2025:+26.0u/270,US Open,28.830000000000005,62
same_year,research_all,Hard,market_dog,slow,239,38.95,16.297071129707113,44.35146443514645,0.024,0.04184100418410045,34.28451882845188,3,2022:-3.8u/72; 2023:+7.9u/66; 2024:+21.3u/47; 2025:+13.5u/54,BNP Paribas Open,18.839999999999996,70
same_year,research_all,Hard,market_dog,neutral,550,39.32,7.149090909090909,38.72727272727273,0.122,-4.178181818181818,18.98,3,2022:+1.1u/109; 2023:-0.1u/156; 2024:+33.5u/142; 2025:+4.8u/143,US Open,27.830000000000005,47
same_year,research_all,Hard,market_dog,fast,203,4.600000000000001,2.266009852216749,37.4384236453202,0.424,-15.300492610837438,19.507389162561577,3,2022:+7.9u/32; 2023:+2.6u/45; 2024:-13.6u/53; 2025:+7.6u/73,Western & Southern Financial Group Masters,12.149999999999999,26
same_year,research_all,Hard,fav_agree,all,644,45.45,7.057453416149069,38.04347826086956,0.092,-3.3509316770186337,17.846273291925467,3,2022:+11.7u/133; 2023:-14.2u/174; 2024:+29.7u/151; 2025:+18.2u/186,US Open,31.800000000000004,50
same_year,research_all,Hard,fav_agree,slow,151,13.61,9.013245033112582,39.735099337748345,0.218,-12.066225165562916,32.52317880794702,3,2022:+0.6u/44; 2023:-7.8u/36; 2024:+14.5u/36; 2025:+6.4u/35,Open Sud de France,3.66,5
same_year,research_all,Hard,fav_agree,neutral,369,22.75,6.1653116531165315,37.12737127371274,0.226,-7.566395663956641,22.027100271002713,2,2022:+7.3u/71; 2023:-8.8u/113; 2024:+25.0u/81; 2025:-0.8u/104,US Open,30.200000000000003,42
same_year,research_all,Hard,fav_agree,fast,124,9.090000000000002,7.330645161290324,38.70967741935484,0.286,-17.95967741935484,33.62903225806452,3,2022:+3.8u/18; 2023:+2.4u/25; 2024:-9.7u/34; 2025:+12.6u/47,Western & Southern Financial Group Masters,12.14,17
same_year,research_all,Hard,fav_disagree,all,472,30.11,6.379237288135593,46.186440677966104,0.124,-4.167372881355932,16.997881355932204,3,2022:-11.5u/102; 2023:+24.8u/125; 2024:+6.6u/125; 2025:+10.2u/120,BNP Paribas Open,17.799999999999997,38
same_year,research_all,Hard,fav_disagree,slow,120,22.16,18.466666666666665,52.5,0.042,-2.6,37.974999999999994,3,2022:-5.7u/36; 2023:+13.8u/37; 2024:+4.5u/20; 2025:+9.5u/27,BNP Paribas Open,17.799999999999997,38
same_year,research_all,Hard,fav_disagree,neutral,248,11.41,4.600806451612903,45.16129032258065,0.284,-10.177419354838708,20.467741935483875,3,2022:-8.5u/47; 2023:+8.6u/65; 2024:+4.1u/79; 2025:+7.2u/57,Miami Open,10.270000000000003,16
same_year,research_all,Hard,fav_disagree,fast,104,-3.46,-3.326923076923077,41.34615384615385,0.612,-25.721153846153843,21.240384615384617,2,2022:+2.6u/19; 2023:+2.4u/23; 2024:-2.0u/26; 2025:-6.5u/36,Atlanta Open,4.389999999999999,17
same_year,research_all,Hard,style_serve_led,all,566,24.470000000000002,4.3233215547703185,40.28268551236749,0.234,-6.899293286219082,14.43992932862191,3,2022:+0.2u/99; 2023:+3.6u/169; 2024:+30.8u/128; 2025:-10.1u/170,BNP Paribas Open,19.660000000000004,39
same_year,research_all,Hard,style_serve_led,slow,122,29.14,23.885245901639344,47.540983606557376,0.016,2.122950819672132,48.72950819672132,4,2022:+1.6u/31; 2023:+7.6u/38; 2024:+19.9u/21; 2025:+0.0u/32,BNP Paribas Open,19.660000000000004,39
same_year,research_all,Hard,style_serve_led,neutral,330,8.97,2.7181818181818187,39.696969696969695,0.324,-12.096969696969698,17.175757575757576,1,2022:-2.4u/47; 2023:-4.0u/111; 2024:+18.0u/78; 2025:-2.7u/94,US Open,16.22,26
same_year,research_all,Hard,style_serve_led,fast,114,-13.639999999999999,-11.964912280701752,34.21052631578947,0.822,-35.41228070175438,16.26315789473684,1,2022:+0.9u/21; 2023:+0.0u/20; 2024:-7.1u/29; 2025:-7.5u/44,Open 13,4.24,8
same_year,research_all,Hard,style_balanced,all,190,45.2,23.789473684210527,48.421052631578945,0.014,4.147368421052631,42.38421052631579,4,2022:+11.8u/47; 2023:+4.9u/45; 2024:+16.1u/47; 2025:+12.3u/51,Australian Open,7.739999999999999,14
same_year,research_all,Hard,style_balanced,slow,51,5.200000000000001,10.196078431372552,47.05882352941177,0.296,-22.725490196078432,40.21568627450981,2,2022:-1.2u/13; 2023:-6.1u/12; 2024:+7.5u/15; 2025:+5.0u/11,Los Cabos Open,5.18,4
same_year,research_all,Hard,style_balanced,neutral,94,12.27,13.053191489361701,42.5531914893617,0.176,-16.04255319148936,41.680851063829785,4,2022:+6.6u/26; 2023:+2.7u/23; 2024:+2.5u/20; 2025:+0.4u/25,Australian Open,7.739999999999999,14
same_year,research_all,Hard,style_balanced,fast,45,27.73,61.62222222222222,62.22222222222222,0.0,21.04444444444444,101.11111111111111,4,2022:+6.4u/8; 2023:+8.3u/10; 2024:+6.1u/12; 2025:+6.9u/15,Atlanta Open,6.1899999999999995,6
same_year,research_all,Hard,style_nonserve_led,all,360,5.89,1.636111111111111,39.72222222222222,0.394,-11.91111111111111,16.725,2,2022:-11.8u/89; 2023:+2.1u/85; 2024:-10.5u/101; 2025:+26.2u/85,Miami Open,8.25,44
same_year,research_all,Hard,style_nonserve_led,slow,98,1.4299999999999993,1.4591836734693868,41.83673469387755,0.482,-23.836734693877553,27.193877551020407,2,2022:-5.5u/36; 2023:+4.6u/23; 2024:-8.4u/20; 2025:+10.8u/19,Los Cabos Open,2.7300000000000004,7
same_year,research_all,Hard,style_nonserve_led,neutral,193,12.92,6.694300518134715,40.41450777202073,0.236,-10.160621761658033,26.38341968911917,3,2022:-5.4u/45; 2023:+1.0u/44; 2024:+8.6u/62; 2025:+8.7u/42,Winston-Salem Open at Wake Forest University,7.049999999999999,12
same_year,research_all,Hard,style_nonserve_led,fast,69,-8.46,-12.260869565217392,34.78260869565217,0.81,-40.15942028985508,17.26086956521739,1,2022:-0.9u/8; 2023:-3.5u/18; 2024:-10.7u/19; 2025:+6.7u/24,Western & Southern Financial Group Masters,4.6,8
same_year,research_all,Hard,style_unknown,all,0,0.0,0.0,0.0,1.0,0.0,0.0,0,,,0.0,0
same_year,research_all,Hard,style_unknown,slow,0,0.0,0.0,0.0,1.0,0.0,0.0,0,,,0.0,0
same_year,research_all,Hard,style_unknown,neutral,0,0.0,0.0,0.0,1.0,0.0,0.0,0,,,0.0,0
same_year,research_all,Hard,style_unknown,fast,0,0.0,0.0,0.0,1.0,0.0,0.0,0,,,0.0,0
same_year,research_all,Hard,value_band_5-10,all,504,5.609999999999998,1.1130952380952377,49.6031746031746,0.432,-9.061507936507937,9.299603174603174,2,2022:-10.4u/108; 2023:-16.6u/106; 2024:+25.1u/141; 2025:+7.6u/149,Australian Open,12.97,37
same_year,research_all,Hard,value_band_5-10,slow,143,2.13,1.4895104895104896,49.65034965034965,0.416,-16.832167832167833,20.4965034965035,2,2022:-2.7u/34; 2023:-5.0u/25; 2024:+0.8u/36; 2025:+9.0u/48,US Open,7.760000000000002,10
same_year,research_all,Hard,value_band_5-10,neutral,273,3.3999999999999986,1.245421245421245,50.18315018315018,0.456,-11.384615384615385,14.72161172161172,1,2022:-4.9u/60; 2023:-12.9u/65; 2024:+25.0u/80; 2025:-3.8u/68,Australian Open,12.97,37
same_year,research_all,Hard,value_band_5-10,fast,88,0.08000000000000007,0.090909090909091,47.72727272727273,0.502,-22.102272727272727,24.670454545454547,2,2022:-2.8u/14; 2023:+1.2u/16; 2024:-0.8u/25; 2025:+2.4u/33,Hangzhou Open,3.56,3
same_year,research_all,Hard,value_band_10-15,all,354,2.1399999999999983,0.604519774011299,43.50282485875706,0.46,-12.121468926553673,13.762711864406779,2,2022:-15.0u/67; 2023:+8.5u/93; 2024:+11.3u/87; 2025:-2.6u/107,US Open,15.300000000000004,30
same_year,research_all,Hard,value_band_10-15,slow,91,7.04,7.736263736263736,48.35164835164835,0.244,-17.142857142857142,30.78021978021978,3,2022:-1.3u/24; 2023:+3.5u/21; 2024:+4.7u/22; 2025:+0.2u/24,Western & Southern Financial Group Masters,6.2299999999999995,8
same_year,research_all,Hard,value_band_10-15,neutral,193,-6.250000000000001,-3.2383419689119175,40.932642487046635,0.67,-21.663212435233163,12.70984455958549,2,2022:-12.2u/31; 2023:+6.0u/60; 2024:+5.0u/45; 2025:-5.1u/57,US Open,17.570000000000004,23
same_year,research_all,Hard,value_band_10-15,fast,70,1.3499999999999994,1.9285714285714277,44.285714285714285,0.462,-25.185714285714283,32.371428571428574,2,2022:-1.6u/12; 2023:-1.1u/12; 2024:+1.7u/20; 2025:+2.3u/26,Swiss Indoors,3.3099999999999996,2
same_year,research_all,Hard,value_band_15-20,all,194,6.2700000000000005,3.231958762886598,38.65979381443299,0.382,-16.221649484536083,20.79896907216495,2,2022:+15.7u/46; 2023:-8.3u/54; 2024:-7.7u/48; 2025:+6.5u/46,Miami Open,8.14,23
same_year,research_all,Hard,value_band_15-20,slow,35,4.27,12.199999999999998,45.714285714285715,0.298,-28.228571428571424,53.68571428571428,3,2022:+1.8u/11; 2023:+2.5u/11; 2024:-1.4u/8; 2025:+1.2u/5,ABN AMRO World Tennis Tournament,2.84,2
same_year,research_all,Hard,value_band_15-20,neutral,118,5.699999999999999,4.83050847457627,38.983050847457626,0.402,-22.559322033898304,28.720338983050848,3,2022:+10.3u/29; 2023:-9.8u/30; 2024:+2.7u/31; 2025:+2.6u/28,Miami Open,9.379999999999999,9
same_year,research_all,Hard,value_band_15-20,fast,41,-3.699999999999999,-9.024390243902436,31.70731707317073,0.648,-47.85365853658536,34.75609756097561,2,2022:+3.6u/6; 2023:-1.0u/13; 2024:-9.0u/9; 2025:+2.7u/13,Masters Cup,3.45,2
same_year,research_all,Hard,value_band_20-30,all,284,42.07,14.81338028169014,41.901408450704224,0.024,0.20422535211267684,31.264084507042256,4,2022:+8.2u/58; 2023:+5.7u/76; 2024:+14.7u/61; 2025:+13.5u/89,US Open,11.280000000000001,17
same_year,research_all,Hard,value_band_20-30,slow,86,18.49,21.499999999999996,45.348837209302324,0.092,-9.94186046511628,49.33720930232558,2,2022:-2.1u/24; 2023:-2.7u/19; 2024:+12.9u/15; 2025:+10.3u/28,BNP Paribas Open,6.8199999999999985,26
same_year,research_all,Hard,value_band_20-30,neutral,146,18.730000000000004,12.828767123287674,39.726027397260275,0.14,-11.267123287671232,36.034246575342465,3,2022:+7.2u/29; 2023:+5.1u/45; 2024:+6.5u/32; 2025:-0.0u/40,US Open,7.010000000000001,10
same_year,research_all,Hard,value_band_20-30,fast,52,4.85,9.326923076923077,42.30769230769231,0.276,-21.615384615384617,46.40384615384615,3,2022:+3.1u/5; 2023:+3.4u/12; 2024:-4.8u/14; 2025:+3.2u/21,Western & Southern Financial Group Masters,6.65,9
same_year,research_all,Hard,value_band_30-plus,all,284,25.080000000000002,8.830985915492958,40.49295774647887,0.136,-7.017605633802816,24.91901408450704,3,2022:-8.7u/64; 2023:+4.7u/76; 2024:+18.0u/80; 2025:+11.0u/64,BNP Paribas Open,10.63,22
same_year,research_all,Hard,value_band_30-plus,slow,59,5.970000000000001,10.118644067796613,40.67796610169491,0.29,-28.796610169491522,44.559322033898304,3,2022:-3.6u/21; 2023:+2.7u/22; 2024:+2.7u/11; 2025:+4.2u/5,BNP Paribas Open,10.63,22
same_year,research_all,Hard,value_band_30-plus,neutral,160,15.98,9.9875,41.25,0.19,-11.15625,32.71875,2,2022:-6.5u/29; 2023:-1.5u/43; 2024:+14.9u/52; 2025:+9.0u/36,Miami Open,8.71,13
same_year,research_all,Hard,value_band_30-plus,fast,65,3.130000000000001,4.815384615384616,38.46153846153846,0.38,-25.292307692307688,41.33846153846154,3,2022:+1.4u/14; 2023:+3.5u/11; 2024:+0.4u/17; 2025:-2.1u/23,Western & Southern Financial Group Masters,4.470000000000001,9
same_year,research_all,Hard,series_ATP250,all,400,4.110000000000003,1.0275000000000007,40.5,0.476,-11.517499999999998,14.857500000000002,3,2022:+2.1u/83; 2023:-2.5u/116; 2024:+4.3u/111; 2025:+0.1u/90,ASB Classic,13.46,17
same_year,research_all,Hard,series_ATP250,slow,67,8.15,12.164179104477611,46.26865671641791,0.22,-20.223880597014922,42.17910447761194,2,2022:-6.0u/19; 2023:-2.8u/19; 2024:+13.2u/22; 2025:+3.8u/7,Open Sud de France,4.8500000000000005,8
same_year,research_all,Hard,series_ATP250,neutral,195,2.6300000000000017,1.3487179487179497,40.0,0.45,-17.28717948717949,18.44102564102564,2,2022:+4.1u/32; 2023:-1.4u/74; 2024:-6.0u/50; 2025:+5.9u/39,ASB Classic,11.570000000000002,14
same_year,research_all,Hard,series_ATP250,fast,138,-6.67,-4.833333333333333,38.405797101449274,0.67,-26.949275362318836,15.86231884057971,2,2022:+4.1u/32; 2023:+1.7u/23; 2024:-2.9u/39; 2025:-9.5u/44,Atlanta Open,7.59,22
same_year,research_all,Hard,series_ATP500,all,89,2.979999999999999,3.348314606741572,43.82022471910113,0.438,-19.853932584269664,24.797752808988765,2,2022:+3.0u/16; 2023:+5.8u/17; 2024:-2.4u/22; 2025:-3.5u/34,Dubai Tennis Championships,6.289999999999997,12
same_year,research_all,Hard,series_ATP500,slow,34,8.5,25.0,52.94117647058823,0.116,-14.588235294117647,68.20588235294119,3,2022:+0.3u/9; 2023:+8.8u/9; 2024:+1.6u/3; 2025:-2.1u/13,Citi Open,4.16,5
same_year,research_all,Hard,series_ATP500,neutral,35,-7.050000000000001,-20.142857142857146,34.285714285714285,0.88,-54.028571428571425,16.285714285714285,1,2022:+0.3u/2; 2023:-2.9u/8; 2024:-0.8u/11; 2025:-3.6u/14,Dubai Tennis Championships,2.0199999999999996,5
same_year,research_all,Hard,series_ATP500,fast,20,1.5299999999999996,7.649999999999999,45.0,0.408,-50.55,59.4,2,2022:+2.4u/5; 2024:-3.1u/8; 2025:+2.2u/7,Swiss Indoors,4.5,3
same_year,research_all,Hard,series_Grand Slam,all,164,26.240000000000002,16.0,43.292682926829265,0.06,-4.341463414634147,37.05487804878049,2,2022:-1.3u/42; 2023:+22.0u/42; 2024:+13.9u/37; 2025:-8.3u/43,US Open,26.910000000000004,73
same_year,research_all,Hard,series_Grand Slam,slow,16,0.0,0.0,37.5,0.514,-56.75,64.5,0,2025:+0.0u/16,US Open,0.0,16
same_year,research_all,Hard,series_Grand Slam,neutral,148,26.240000000000002,17.72972972972973,43.91891891891892,0.076,-5.648648648648648,39.85810810810811,2,2022:-1.3u/42; 2023:+22.0u/42; 2024:+13.9u/37; 2025:-8.3u/27,US Open,26.910000000000004,57
same_year,research_all,Hard,series_Grand Slam,fast,0,0.0,0.0,0.0,1.0,0.0,0.0,0,,,0.0,0
same_year,research_all,Hard,series_Masters 1000,all,459,38.19,8.320261437908497,40.95860566448802,0.104,-3.7124183006535945,20.06971677559913,2,2022:-3.6u/94; 2023:-14.7u/124; 2024:+18.9u/105; 2025:+37.6u/136,Miami Open,17.97,99
same_year,research_all,Hard,series_Masters 1000,slow,154,19.119999999999997,12.415584415584414,44.15584415584416,0.142,-8.688311688311689,32.746753246753244,4,2022:+0.7u/52; 2023:+0.1u/45; 2024:+4.2u/31; 2025:+14.2u/26,BNP Paribas Open,17.56,80
same_year,research_all,Hard,series_Masters 1000,neutral,239,12.34,5.163179916317992,39.33054393305439,0.286,-10.794979079497908,21.04602510460251,2,2022:-4.3u/42; 2023:-17.9u/54; 2024:+22.1u/62; 2025:+12.4u/81,Miami Open,18.47,42
same_year,research_all,Hard,series_Masters 1000,fast,66,6.73,10.196969696969697,39.39393939393939,0.282,-22.59090909090909,44.46969696969697,2,2023:+3.1u/25; 2024:-7.4u/12; 2025:+11.0u/29,Western & Southern Financial Group Masters,10.969999999999999,29
same_year,research_all,Hard,series_Masters Cup,all,4,4.04,101.0,75.0,0.056,-35.25,192.0,2,2024:+1.6u/1; 2025:+2.5u/3,Masters Cup,4.04,4
same_year,research_all,Hard,series_Masters Cup,slow,0,0.0,0.0,0.0,1.0,0.0,0.0,0,,,0.0,0
same_year,research_all,Hard,series_Masters Cup,neutral,0,0.0,0.0,0.0,1.0,0.0,0.0,0,,,0.0,0
same_year,research_all,Hard,series_Masters Cup,fast,4,4.04,101.0,75.0,0.062,-44.99999999999999,198.75,2,2024:+1.6u/1; 2025:+2.5u/3,Masters Cup,4.04,4
same_year,research_all,Clay,value_10_plus,all,753,-40.55,-5.385126162018592,37.18459495351926,0.844,-14.305444887118194,4.432934926958831,1,2022:-12.5u/168; 2023:+7.5u/203; 2024:-17.6u/190; 2025:-18.0u/192,Croatia Open,9.23,24
same_year,research_all,Clay,value_10_plus,slow,228,-17.24,-7.561403508771929,35.08771929824562,0.81,-23.649122807017545,9.184210526315791,1,2022:-6.4u/35; 2023:-6.4u/67; 2024:+6.0u/49; 2025:-10.5u/77,Croatia Open,6.26,12
same_year,research_all,Clay,value_10_plus,neutral,375,-17.51,-4.669333333333334,37.86666666666667,0.76,-18.514666666666667,8.101333333333333,2,2022:-2.2u/95; 2023:+2.3u/69; 2024:-20.5u/126; 2025:+2.9u/85,Grand Prix Hassan II,7.560000000000001,25
same_year,research_all,Clay,value_10_plus,fast,150,-5.800000000000001,-3.8666666666666676,38.666666666666664,0.662,-26.07333333333333,16.88,1,2022:-3.9u/38; 2023:+11.5u/67; 2024:-3.1u/15; 2025:-10.3u/30,Mutua Madrid Open,8.03,42
same_year,research_all,Clay,market_fav,all,75,4.859999999999999,6.4799999999999995,62.666666666666664,0.258,-13.08,24.85333333333333,2,2022:-5.4u/12; 2023:-0.4u/23; 2024:+5.7u/19; 2025:+4.8u/21,U.S. Men's Clay Court Championships,3.17,4
same_year,research_all,Clay,market_fav,slow,18,-2.5999999999999996,-14.444444444444441,50.0,0.772,-52.72222222222223,26.77777777777778,1,2022:-2.0u/2; 2023:-0.5u/4; 2024:+0.4u/6; 2025:-0.5u/6,Monte Carlo Masters,1.1600000000000001,4
same_year,research_all,Clay,market_fav,neutral,43,7.47,17.372093023255815,69.76744186046511,0.082,-6.883720930232559,40.44186046511628,3,2022:-3.1u/8; 2023:+0.3u/10; 2024:+5.3u/13; 2025:+4.9u/12,Lyon Open,2.26,3
same_year,research_all,Clay,market_fav,fast,14,-0.010000000000000231,-0.07142857142857308,57.142857142857146,0.5,-49.57142857142857,47.785714285714285,1,2022:-0.3u/2; 2023:-0.1u/9; 2025:+0.4u/3,U.S. Men's Clay Court Championships,1.71,2
same_year,research_all,Clay,market_dog,all,678,-45.41,-6.6976401179941005,34.365781710914455,0.916,-17.856932153392332,2.9660766961651923,1,2022:-7.1u/156; 2023:+7.8u/180; 2024:-23.3u/171; 2025:-22.8u/171,Croatia Open,9.25,19
same_year,research_all,Clay,market_dog,slow,210,-14.639999999999999,-6.971428571428571,33.80952380952381,0.792,-24.66190476190476,12.566666666666668,1,2022:-4.4u/33; 2023:-5.8u/63; 2024:+5.6u/43; 2025:-10.0u/71,Croatia Open,6.22,9
same_year,research_all,Clay,market_dog,neutral,332,-24.98,-7.524096385542169,33.734939759036145,0.858,-21.503012048192772,6.921686746987953,2,2022:+0.8u/87; 2023:+2.0u/59; 2024:-25.8u/113; 2025:-2.0u/73,Grand Prix Hassan II,6.95,24
same_year,research_all,Clay,market_dog,fast,136,-5.790000000000001,-4.257352941176471,36.76470588235294,0.646,-24.46323529411765,19.823529411764703,1,2022:-3.6u/36; 2023:+11.7u/58; 2024:-3.1u/15; 2025:-10.7u/27,Mutua Madrid Open,8.48,38
same_year,research_all,Clay,fav_agree,all,445,12.37,2.7797752808988765,37.752808988764045,0.322,-9.993258426966293,16.07191011235955,2,2022:-2.9u/100; 2023:+15.9u/120; 2024:-2.9u/112; 2025:+2.3u/113,Croatia Open,9.440000000000001,15
same_year,research_all,Clay,fav_agree,slow,141,-0.4499999999999986,-0.3191489361702118,34.751773049645394,0.508,-24.68794326241135,22.120567375886527,1,2022:-3.2u/21; 2023:-3.2u/37; 2024:+8.7u/33; 2025:-2.7u/50,Barcelona Open,4.68,18
same_year,research_all,Clay,fav_agree,neutral,218,16.349999999999998,7.499999999999999,40.36697247706422,0.184,-11.151376146788989,26.142201834862384,3,2022:+3.6u/58; 2023:+7.8u/38; 2024:-8.7u/71; 2025:+13.6u/51,Lyon Open,6.18,10
same_year,research_all,Clay,fav_agree,fast,86,-3.5300000000000007,-4.104651162790699,36.04651162790697,0.6,-31.034883720930235,23.61627906976744,1,2022:-3.3u/21; 2023:+11.2u/45; 2024:-2.9u/8; 2025:-8.6u/12,Mutua Madrid Open,7.77,27
same_year,research_all,Clay,fav_disagree,all,308,-52.92,-17.181818181818183,36.36363636363637,0.998,-29.948051948051948,-6.529220779220779,0,2022:-9.5u/68; 2023:-8.4u/83; 2024:-14.7u/78; 2025:-20.3u/79,Rio Open,3.99,10
same_year,research_all,Clay,fav_disagree,slow,87,-16.79,-19.298850574712645,35.632183908045974,0.95,-40.54022988505748,4.321839080459771,0,2022:-3.1u/14; 2023:-3.2u/30; 2024:-2.7u/16; 2025:-7.8u/27,French Open,2.99,17
same_year,research_all,Clay,fav_disagree,neutral,157,-33.86,-21.56687898089172,34.394904458598724,0.994,-37.847133757961785,-3.554140127388535,0,2022:-5.8u/37; 2023:-5.5u/31; 2024:-11.8u/55; 2025:-10.7u/34,Grand Prix Hassan II,2.28,11
same_year,research_all,Clay,fav_disagree,fast,64,-2.2700000000000005,-3.546875000000001,42.1875,0.608,-31.843750000000004,25.937499999999996,1,2022:-0.6u/17; 2023:+0.3u/22; 2024:-0.2u/7; 2025:-1.7u/18,Geneva Open,4.35,5
same_year,research_all,Clay,style_serve_led,all,361,-6.0200000000000005,-1.667590027700831,37.119113573407205,0.598,-16.102493074792243,13.041551246537395,1,2022:-5.7u/84; 2023:+10.8u/106; 2024:-1.5u/90; 2025:-9.6u/81,Croatia Open,10.360000000000001,10
same_year,research_all,Clay,style_serve_led,slow,105,-6.02,-5.733333333333333,35.23809523809524,0.69,-32.228571428571435,21.057142857142857,1,2022:-2.5u/14; 2023:-6.1u/33; 2024:+4.6u/25; 2025:-2.1u/33,Croatia Open,5.49,7
same_year,research_all,Clay,style_serve_led,neutral,176,15.850000000000001,9.00568181818182,40.90909090909091,0.194,-9.346590909090908,29.64772727272727,2,2022:-1.0u/47; 2023:+16.6u/37; 2024:-0.4u/57; 2025:+0.7u/35,Lyon Open,7.43,11
same_year,research_all,Clay,style_serve_led,fast,80,-15.850000000000001,-19.812500000000004,31.25,0.896,-45.65,9.337499999999999,1,2022:-2.1u/23; 2023:+0.2u/36; 2024:-5.7u/8; 2025:-8.2u/13,Nordea Open,2.63,7
same_year,research_all,Clay,style_balanced,all,146,-0.9900000000000004,-0.6780821917808222,39.04109589041096,0.546,-25.33561643835617,22.746575342465754,2,2022:+5.1u/28; 2023:+6.6u/36; 2024:-6.7u/44; 2025:-6.0u/38,Mutua Madrid Open,10.909999999999998,19
same_year,research_all,Clay,style_balanced,slow,50,-11.219999999999999,-22.44,26.0,0.86,-57.4,16.440000000000005,0,2022:-1.8u/8; 2023:-3.1u/11; 2024:-1.0u/13; 2025:-5.3u/18,Tiriac Open,3.37,5
same_year,research_all,Clay,style_balanced,neutral,62,-0.5400000000000007,-0.870967741935485,41.935483870967744,0.524,-30.91935483870968,30.096774193548388,2,2022:+5.5u/13; 2023:+1.9u/8; 2024:-7.6u/26; 2025:-0.3u/15,Internazionali BNL d'Italia,3.44,10
same_year,research_all,Clay,style_balanced,fast,34,10.77,31.676470588235293,52.94117647058823,0.06,-8.970588235294118,70.17647058823529,3,2022:+1.5u/7; 2023:+7.7u/17; 2024:+1.9u/5; 2025:-0.4u/5,Mutua Madrid Open,8.16,10
same_year,research_all,Clay,style_nonserve_led,all,246,-33.54,-13.634146341463415,36.17886178861789,0.954,-28.678861788617887,2.1056910569105685,0,2022:-11.9u/56; 2023:-9.9u/61; 2024:-9.4u/56; 2025:-2.3u/73,Nordea Open,6.300000000000001,9
same_year,research_all,Clay,style_nonserve_led,slow,73,6.661338147750939e-16,9.125120750343753e-16,41.0958904109589,0.446,-27.095890410958905,30.219178082191778,2,2022:-2.1u/13; 2023:+2.8u/23; 2024:+2.4u/11; 2025:-3.1u/26,Barcelona Open,4.48,5
same_year,research_all,Clay,style_nonserve_led,neutral,137,-32.82,-23.956204379562045,32.11678832116788,0.984,-43.37226277372263,-2.649635036496351,1,2022:-6.6u/35; 2023:-16.3u/24; 2024:-12.4u/43; 2025:+2.6u/35,Nordea Open,5.05,2
same_year,research_all,Clay,style_nonserve_led,fast,36,-0.7200000000000002,-2.0000000000000004,41.666666666666664,0.546,-38.916666666666664,38.666666666666664,2,2022:-3.2u/8; 2023:+3.6u/14; 2024:+0.7u/2; 2025:-1.8u/12,Rio Open,2.5700000000000003,3
same_year,research_all,Clay,style_unknown,all,0,0.0,0.0,0.0,1.0,0.0,0.0,0,,,0.0,0
same_year,research_all,Clay,style_unknown,slow,0,0.0,0.0,0.0,1.0,0.0,0.0,0,,,0.0,0
same_year,research_all,Clay,style_unknown,neutral,0,0.0,0.0,0.0,1.0,0.0,0.0,0,,,0.0,0
same_year,research_all,Clay,style_unknown,fast,0,0.0,0.0,0.0,1.0,0.0,0.0,0,,,0.0,0
same_year,research_all,Clay,value_band_5-10,all,360,-69.24,-19.23333333333333,42.77777777777778,1.0,-29.549999999999997,-9.052777777777779,0,2022:-19.9u/83; 2023:-3.4u/92; 2024:-28.9u/101; 2025:-17.0u/84,Grand Prix Hassan II,2.8499999999999996,21
same_year,research_all,Clay,value_band_5-10,slow,115,-12.65,-11.0,46.95652173913044,0.86,-28.156521739130437,8.139130434782608,0,2022:-4.1u/22; 2023:-2.6u/33; 2024:-0.3u/39; 2025:-5.7u/21,Grand Prix Hassan II,3.36,8
same_year,research_all,Clay,value_band_5-10,neutral,172,-50.8,-29.53488372093023,37.7906976744186,1.0,-44.22093023255814,-14.674418604651162,0,2022:-14.6u/41; 2023:-1.7u/24; 2024:-26.2u/58; 2025:-8.3u/49,Grand Prix Hassan II,1.4900000000000002,11
same_year,research_all,Clay,value_band_5-10,fast,73,-5.790000000000001,-7.93150684931507,47.945205479452056,0.746,-31.397260273972606,15.123287671232877,1,2022:-1.1u/20; 2023:+0.8u/35; 2024:-2.4u/4; 2025:-3.1u/14,Nordea Open,2.04,10
same_year,research_all,Clay,value_band_10-15,all,240,-19.48,-8.116666666666667,41.25,0.856,-21.525000000000002,7.2124999999999995,0,2022:-5.3u/54; 2023:-1.3u/61; 2024:-9.3u/68; 2025:-3.5u/57,U.S. Men's Clay Court Championships,7.3500000000000005,8
same_year,research_all,Clay,value_band_10-15,slow,72,-5.13,-7.125,38.888888888888886,0.698,-34.68055555555555,21.805555555555557,1,2022:-4.1u/11; 2023:-1.4u/18; 2024:+2.2u/21; 2025:-1.8u/22,Hamburg Open,2.19,1
same_year,research_all,Clay,value_band_10-15,neutral,119,-2.830000000000001,-2.3781512605042026,45.378151260504204,0.598,-22.487394957983195,18.252100840336134,2,2022:+5.0u/32; 2023:-3.1u/19; 2024:-7.5u/43; 2025:+2.8u/25,Grand Prix Hassan II,5.970000000000001,9
