date,tournament,surface,round,series,player1,player2,player1_id,player2_id,our_prob,our_prob_raw,our_odds,pinnacle_odds,pinnacle_odds_loser,actual_winner,value_pct,bet_side,bet_result,policy_excluded,pinnacle_prob_novig,model_favorite,model_favorite_prob,p_serve_return,p_elo,p_rank,confidence,score
2024-10-02,Shanghai Masters,Hard,1st Round,Masters 1000,Zachary Svajda,Adrian Mannarino,73620,7806,0.577719,0.568137,1.7309,2.15,1.78,Zachary Svajda,24.21,winner,win,False,0.452926,Zachary Svajda,0.577719,0.871687,0.402467,0.274,high,6-3 1-6 6-0
2024-10-03,Shanghai Masters,Hard,1st Round,Masters 1000,David Goffin,James Duckworth,11226,11517,0.545423,0.50449,1.8334,1.53,2.68,David Goffin,21.827,loser,loss,False,0.63658,David Goffin,0.545423,0.378007,0.547704,0.526507,high,6-4 6-2
2024-10-03,Shanghai Masters,Hard,1st Round,Masters 1000,Miomir Kecmanovic,Rinky Hijikata,34337,58149,0.407074,0.402123,2.4566,1.55,2.58,Miomir Kecmanovic,52.975,loser,loss,False,0.624697,Rinky Hijikata,0.592926,0.320596,0.444101,0.578806,high,6-2 6-2
2024-10-03,Shanghai Masters,Hard,1st Round,Masters 1000,Roman Safiullin,Beibit Zhukayev,28900,56274,0.692876,0.777502,1.4433,1.23,4.64,Roman Safiullin,42.506,loser,loss,False,0.79046,Roman Safiullin,0.692876,0.801406,0.789062,0.789955,high,7-6 6-4
2024-10-03,Shanghai Masters,Hard,1st Round,Masters 1000,Stan Wawrinka,Juan Pablo Boada G.,1092,21668,0.366999,0.325901,2.7248,2.1,1.81,Stan Wawrinka,14.573,loser,loss,False,0.462916,Juan Pablo Boada G.,0.633001,0.936849,0.927358,0.143229,low,7-6 7-6
2024-10-03,Shanghai Masters,Hard,1st Round,Masters 1000,Terence Atmane,Aleksandar Kovacevic,67535,39152,0.425281,0.437761,2.3514,1.75,2.18,Terence Atmane,25.289,loser,loss,False,0.554707,Aleksandar Kovacevic,0.574719,0.452662,0.549087,0.309293,high,6-4 7-6
2024-10-03,Shanghai Masters,Hard,1st Round,Masters 1000,Zizou Bergs,Zhuo Zhang,37741,26496,0.651343,0.707383,1.5353,2.17,1.76,Zizou Bergs,41.341,winner,win,False,0.447837,Zizou Bergs,0.651343,0.951657,0.89501,0.356739,low,6-4 6-3
2024-10-04,Shanghai Masters,Hard,2nd Round,Masters 1000,Alexandre Muller,Felix Auger Aliassime,28108,40434,0.34993,0.294885,2.8577,3.83,1.3,Alexandre Muller,34.023,winner,win,False,0.253411,Felix Auger Aliassime,0.65007,0.491344,0.360903,0.201161,high,6-3 6-2
2024-10-04,Shanghai Masters,Hard,2nd Round,Masters 1000,Ben Shelton,Denis Shapovalov,87562,33502,0.668587,0.737462,1.4957,1.71,2.26,Ben Shelton,14.328,winner,win,False,0.56927,Ben Shelton,0.668587,0.213726,0.493142,0.883843,high,6-3 7-5
2024-10-04,Shanghai Masters,Hard,2nd Round,Masters 1000,Gael Monfils,Sebastian Baez,5917,52721,0.632081,0.672398,1.5821,1.4,3.17,Gael Monfils,16.63,loser,loss,False,0.693654,Gael Monfils,0.632081,0.922849,0.73801,0.364251,high,6-3 4-6 6-4
2024-10-04,Shanghai Masters,Hard,2nd Round,Masters 1000,Roberto Carballes Baena,Arthur Fils,21506,83135,0.330165,0.260413,3.0288,3.37,1.36,Roberto Carballes Baena,11.266,winner,win,False,0.287526,Arthur Fils,0.669835,0.216452,0.377823,0.261386,high,7-6 7-6
2024-10-04,Shanghai Masters,Hard,2nd Round,Masters 1000,Tomas Martin Etcheverry,Botic Van De Zandschulp,37532,24249,0.41716,0.421818,2.3972,1.94,1.94,Tomas Martin Etcheverry,13.071,loser,loss,False,0.5,Botic Van De Zandschulp,0.58284,0.357759,0.326307,0.647033,high,7-6 3-6 7-5
2024-10-04,Shanghai Masters,Hard,2nd Round,Masters 1000,Ugo Humbert,Arthur Cazaux,38911,70873,0.671877,0.743052,1.4884,1.3,3.81,Ugo Humbert,25.015,loser,loss,False,0.745597,Ugo Humbert,0.671877,0.365445,0.782627,0.87763,high,6-3 6-2
2024-10-05,Shanghai Masters,Hard,2nd Round,Masters 1000,Alexander Shevchenko,Francisco Cerundolo,64891,52279,0.403734,0.395633,2.4769,2.92,1.46,Alexander Shevchenko,17.89,winner,win,False,0.333333,Francisco Cerundolo,0.596266,0.57736,0.384461,0.342309,high,7-6 7-5
2024-10-05,Shanghai Masters,Hard,2nd Round,Masters 1000,Alexander Zverev,Mattia Bellucci,24008,72578,0.714159,0.810079,1.4002,1.21,4.93,Alexander Zverev,40.92,loser,loss,False,0.802932,Alexander Zverev,0.714159,0.379634,0.730914,0.943788,high,6-4 6-2
2024-10-05,Shanghai Masters,Hard,2nd Round,Masters 1000,Novak Djokovic,Alex Michelsen,5992,92985,0.734145,0.838351,1.3621,1.22,4.75,Novak Djokovic,26.281,loser,loss,False,0.795645,Novak Djokovic,0.734145,0.602703,0.625545,0.906859,medium,7-6 7-6
2024-10-06,Shanghai Masters,Hard,3rd Round,Masters 1000,Daniil Medvedev,Matteo Arnaldi,22807,73956,0.774662,0.888338,1.2909,1.19,5.45,Daniil Medvedev,22.809,loser,loss,False,0.820783,Daniil Medvedev,0.774662,0.804906,0.849594,0.885979,high,5-7 6-4 6-4
2024-10-07,Shanghai Masters,Hard,2nd Round,Masters 1000,Holger Rune,Matteo Berrettini,69471,29812,0.593929,0.599829,1.6837,1.86,2.03,Holger Rune,10.471,winner,win,False,0.521851,Holger Rune,0.593929,0.428392,0.550394,0.776364,high,4-6 6-4 6-3
2024-10-07,Shanghai Masters,Hard,2nd Round,Masters 1000,Roman Safiullin,Alexander Bublik,28900,24245,0.447613,0.481786,2.2341,1.68,2.31,Roman Safiullin,27.601,loser,loss,False,0.578947,Alexander Bublik,0.552387,0.64431,0.565725,0.297152,high,6-4 6-2
2024-10-08,Shanghai Masters,Hard,3rd Round,Masters 1000,Alexander Zverev,Tallon Griekspoor,24008,33860,0.765729,0.878178,1.3059,1.2,5.18,Alexander Zverev,21.352,loser,loss,False,0.811912,Alexander Zverev,0.765729,0.853869,0.734078,0.912445,high,7-6 2-6 7-6
2024-10-08,Shanghai Masters,Hard,3rd Round,Masters 1000,Gael Monfils,Ugo Humbert,5917,38911,0.376838,0.344226,2.6537,3.23,1.4,Gael Monfils,21.719,winner,win,False,0.302376,Ugo Humbert,0.623162,0.515342,0.443278,0.231518,high,7-6 2-6 6-1
2024-10-08,Shanghai Masters,Hard,3rd Round,Masters 1000,Novak Djokovic,Flavio Cobolli,5992,67546,0.797298,0.911887,1.2542,1.13,7.07,Novak Djokovic,43.31,loser,loss,False,0.862195,Novak Djokovic,0.797298,0.776296,0.850933,0.883071,medium,6-1 6-2
2024-10-08,Shanghai Masters,Hard,3rd Round,Masters 1000,Roman Safiullin,Alejandro Pascacio F.,28900,24232,0.654835,0.713575,1.5271,2.27,1.7,Roman Safiullin,48.648,winner,win,False,0.428212,Roman Safiullin,0.654835,0.949393,0.959179,0.191754,low,5-7 7-5 7-6
2024-10-08,Shanghai Masters,Hard,3rd Round,Masters 1000,Stefanos Tsitsipas,Alexandre Muller,30470,28108,0.705465,0.797071,1.4175,1.27,4.23,Stefanos Tsitsipas,24.588,loser,loss,False,0.769091,Stefanos Tsitsipas,0.705465,0.428659,0.77389,0.881302,high,6-3 7-5
2024-10-08,Shanghai Masters,Hard,3rd Round,Masters 1000,Tomas Machac,Aleksandar Vukic,58327,28267,0.625573,0.66029,1.5985,1.42,3.1,Tomas Machac,16.073,loser,loss,False,0.685841,Tomas Machac,0.625573,0.676496,0.595377,0.750512,high,6-4 6-2
2024-10-09,Shanghai Masters,Hard,4th Round,Masters 1000,Jannik Sinner,Ben Shelton,47275,87562,0.786581,0.90113,1.2713,1.18,5.73,Jannik Sinner,22.289,loser,loss,False,0.829233,Jannik Sinner,0.786581,0.909029,0.850706,0.903443,high,6-4 7-6
2024-10-09,Shanghai Masters,Hard,4th Round,Masters 1000,Tomas Machac,Vinay Kumar T,58327,49583,0.62401,0.657364,1.6025,2.53,1.59,Tomas Machac,57.874,winner,win,False,0.385922,Tomas Machac,0.62401,0.950158,0.945979,0.270968,low,3-6 6-4 6-3
2024-10-10,Shanghai Masters,Hard,Quarterfinals,Masters 1000,Jannik Sinner,Daniil Medvedev,47275,22807,0.653213,0.710706,1.5309,1.32,3.73,Jannik Sinner,29.351,loser,loss,False,0.738614,Jannik Sinner,0.653213,0.5814,0.627942,0.818429,high,6-1 6-4
2024-10-12,Shanghai Masters,Hard,Semifinals,Masters 1000,Jannik Sinner,Tomas Machac,47275,58327,0.796703,0.911309,1.2552,1.11,8.02,Jannik Sinner,63.044,loser,loss,False,0.878423,Jannik Sinner,0.796703,0.857299,0.85158,0.929176,high,6-4 7-5
2024-10-13,Shanghai Masters,Hard,The Final,Masters 1000,Jannik Sinner,Novak Djokovic,47275,5992,0.628175,0.665148,1.5919,1.43,3.07,Jannik Sinner,14.15,loser,loss,False,0.682222,Jannik Sinner,0.628175,0.535271,0.505418,0.794562,high,7-6 6-3
2024-10-28,BNP Paribas Masters,Hard,1st Round,Masters 1000,Jordan Thompson,Pablo Martinez,22433,5829,0.799296,0.913815,1.2511,1.38,3.27,Jordan Thompson,10.303,winner,win,False,0.703226,Jordan Thompson,0.799296,0.952393,0.950943,0.581507,low,6-4 6-4
2024-10-29,BNP Paribas Masters,Hard,1st Round,Masters 1000,Arthur Fils,Marin Cilic,83135,6101,0.670782,0.741196,1.4908,1.32,3.7,Arthur Fils,21.811,loser,loss,False,0.737052,Arthur Fils,0.670782,0.350785,0.508557,0.930037,high,7-6 6-4
2024-10-29,BNP Paribas Masters,Hard,1st Round,Masters 1000,Ben Shelton,Corentin Moutet,87562,36263,0.65333,0.710913,1.5306,1.33,3.64,Ben Shelton,26.188,loser,loss,False,0.732394,Ben Shelton,0.65333,0.451355,0.714281,0.812086,medium,6-3 6-7 6-3
2024-10-29,BNP Paribas Masters,Hard,1st Round,Masters 1000,Juan Pablo Boada G.,Alejandro Pascacio F.,21668,24232,0.547082,0.507757,1.8279,2.29,1.69,Juan Pablo Boada G.,25.282,winner,win,False,0.424623,Juan Pablo Boada G.,0.547082,0.499859,0.529702,0.35021,low,6-7 7-6 6-3
2024-10-29,BNP Paribas Masters,Hard,1st Round,Masters 1000,Karen Khachanov,Christopher O'Connell,25543,24721,0.678081,0.753455,1.4747,1.29,3.88,Karen Khachanov,24.904,loser,loss,False,0.750484,Karen Khachanov,0.678081,0.51466,0.696637,0.800359,high,6-4 3-6 7-6
2024-10-29,BNP Paribas Masters,Hard,2nd Round,Masters 1000,Stefanos Tsitsipas,Alejandro Tabilo,30470,30087,0.584619,0.581667,1.7105,1.52,2.73,Stefanos Tsitsipas,13.399,loser,loss,False,0.642353,Stefanos Tsitsipas,0.584619,0.315935,0.687609,0.665723,high,6-3 6-4
2024-10-29,BNP Paribas Masters,Hard,1st Round,Masters 1000,Zizou Bergs,Richard Gasquet,37741,674,0.574889,0.562574,1.7395,1.51,2.73,Zizou Bergs,16.055,loser,loss,False,0.643868,Zizou Bergs,0.574889,0.452808,0.488297,0.678346,high,6-3 6-4
2024-10-30,BNP Paribas Masters,Hard,2nd Round,Masters 1000,Arthur Fils,Jan-Lennard Struff,83135,14177,0.599438,0.610512,1.6682,1.48,2.88,Arthur Fils,15.362,loser,loss,False,0.66055,Arthur Fils,0.599438,0.643206,0.51882,0.681852,medium,6-3 6-4
2024-10-30,BNP Paribas Masters,Hard,2nd Round,Masters 1000,Holger Rune,Alexander Bublik,69471,24245,0.678127,0.753531,1.4746,1.32,3.77,Holger Rune,21.346,loser,loss,False,0.740668,Holger Rune,0.678127,0.633996,0.734229,0.727697,high,6-4 6-2
2024-10-30,BNP Paribas Masters,Hard,2nd Round,Masters 1000,Jack Draper,Taylor Harry Fritz,63017,29932,0.426363,0.439889,2.3454,1.88,2.03,Jack Draper,16.448,loser,loss,False,0.519182,Taylor Harry Fritz,0.573637,0.565289,0.498461,0.293987,high,7-6 4-6 6-4
2024-10-31,BNP Paribas Masters,Hard,3rd Round,Masters 1000,Alex De Minaur,Jack Draper,39309,63017,0.605791,0.622759,1.6507,2.35,1.67,Alex De Minaur,42.361,winner,win,False,0.415423,Alex De Minaur,0.605791,0.633765,0.655291,0.591774,high,5-7 6-2 6-3
2024-10-31,BNP Paribas Masters,Hard,3rd Round,Masters 1000,Grigor Dimitrov,Arthur Rinderknech,11953,28170,0.742171,0.849043,1.3474,1.24,4.62,Grigor Dimitrov,19.117,loser,loss,False,0.788396,Grigor Dimitrov,0.742171,0.834457,0.772482,0.884362,high,6-2 4-6 7-6
2024-10-31,BNP Paribas Masters,Hard,3rd Round,Masters 1000,Holger Rune,Arthur Cazaux,69471,70873,0.679045,0.755055,1.4727,1.35,3.5,Holger Rune,12.334,loser,loss,False,0.721649,Holger Rune,0.679045,0.28467,0.718692,0.884546,high,3-6 6-3 6-4
2024-10-31,BNP Paribas Masters,Hard,3rd Round,Masters 1000,Ugo Humbert,Carlos Alcaraz,38911,68074,0.23803,0.126243,4.2012,5.56,1.18,Ugo Humbert,32.345,winner,win,False,0.175074,Carlos Alcaraz,0.76197,0.129236,0.332184,0.116099,high,6-1 3-6 7-5
2024-11-01,BNP Paribas Masters,Hard,Quarterfinals,Masters 1000,Alexander Zverev,Stefanos Tsitsipas,24008,30470,0.649166,0.703499,1.5404,1.4,3.24,Alexander Zverev,13.67,loser,loss,False,0.698276,Alexander Zverev,0.649166,0.752247,0.549438,0.787308,high,7-5 6-4
2024-11-01,BNP Paribas Masters,Hard,Quarterfinals,Masters 1000,Karen Khachanov,Grigor Dimitrov,25543,11953,0.38019,0.350536,2.6303,2.13,1.8,Karen Khachanov,11.566,loser,loss,False,0.458015,Grigor Dimitrov,0.61981,0.283003,0.368112,0.301627,high,6-2 6-3
2025-03-05,BNP Paribas Open,Hard,1st Round,Masters 1000,Damir Dzumhur,Roberto Bautista Agut,13447,1837,0.564175,0.541469,1.7725,2.23,1.72,Damir Dzumhur,25.811,winner,win,False,0.435443,Damir Dzumhur,0.564175,0.803511,0.414059,0.374622,high,6-4 1-6 7-6
2025-03-05,BNP Paribas Open,Hard,1st Round,Masters 1000,Roman Safiullin,Reilly Opelka,28900,28087,0.608114,0.627217,1.6444,2.03,1.86,Roman Safiullin,23.447,winner,win,False,0.478149,Roman Safiullin,0.608114,0.84603,0.516166,0.626622,high,7-5 6-4
2025-03-06,BNP Paribas Open,Hard,1st Round,Masters 1000,Corentin Moutet,Jordan Thompson,36263,22433,0.384022,0.357787,2.604,1.88,2.01,Corentin Moutet,23.812,loser,loss,False,0.51671,Jordan Thompson,0.615978,0.401086,0.352625,0.319463,high,6-4 4-6 6-3
2025-03-06,BNP Paribas Open,Hard,1st Round,Masters 1000,Mackenzie Mcdonald,Alejandro Davidovich Fokina,18094,36519,0.394363,0.377537,2.5357,2.79,1.49,Mackenzie Mcdonald,10.027,winner,win,False,0.348131,Alejandro Davidovich Fokina,0.605637,0.673922,0.335699,0.245355,high,2-6 6-3 6-2
2025-03-06,BNP Paribas Open,Hard,1st Round,Masters 1000,Matteo Arnaldi,Aleksandar Kovacevic,73956,39152,0.627392,0.663689,1.5939,1.39,3.22,Matteo Arnaldi,19.98,loser,loss,False,0.698482,Matteo Arnaldi,0.627392,0.542305,0.691258,0.742463,high,6-3 5-7 6-4
2025-03-06,BNP Paribas Open,Hard,1st Round,Masters 1000,Matteo Gigante,Sebastian Baez,80019,52721,0.368694,0.329037,2.7123,2.15,1.78,Matteo Gigante,12.372,loser,loss,False,0.452926,Sebastian Baez,0.631306,0.899968,0.397741,0.106825,medium,3-6 6-1 6-4
2025-03-06,BNP Paribas Open,Hard,1st Round,Masters 1000,Rinky Hijikata,Alexander Shevchenko,58149,64891,0.582457,0.577432,1.7169,2.26,1.7,Rinky Hijikata,31.635,winner,win,False,0.429293,Rinky Hijikata,0.582457,0.644586,0.543701,0.540089,high,6-1 6-3
2025-03-07,BNP Paribas Open,Hard,1st Round,Masters 1000,David Goffin,Lorenzo Sonego,11226,31392,0.595697,0.603263,1.6787,2.1,1.81,David Goffin,25.096,winner,win,False,0.462916,David Goffin,0.595697,0.681551,0.573188,0.404441,high,6-4 7-5
2025-03-07,BNP Paribas Open,Hard,1st Round,Masters 1000,Mariano Navone,Learner Tien,66828,93452,0.365304,0.322774,2.7374,3.4,1.36,Mariano Navone,24.203,winner,win,False,0.285714,Learner Tien,0.634696,0.217197,0.350851,0.516849,medium,7-5 6-4
2025-03-08,BNP Paribas Open,Hard,2nd Round,Masters 1000,Alejandro Tabilo,Dusan Lajovic,30087,12190,0.598878,0.609428,1.6698,2.09,1.82,Alejandro Tabilo,25.166,winner,win,False,0.465473,Alejandro Tabilo,0.598878,0.563384,0.546834,0.799985,high,6-3 7-5
2025-03-08,BNP Paribas Open,Hard,2nd Round,Masters 1000,Botic Van De Zandschulp,Novak Djokovic,24249,5992,0.221061,0.106971,4.5236,8.0,1.11,Botic Van De Zandschulp,76.849,winner,win,False,0.121844,Novak Djokovic,0.778939,0.195042,0.171807,0.084587,high,6-2 3-6 6-1
2025-03-08,BNP Paribas Open,Hard,2nd Round,Masters 1000,Francisco Cerundolo,Mackenzie Mcdonald,52279,18094,0.625863,0.660833,1.5978,1.78,2.14,Francisco Cerundolo,11.404,winner,win,False,0.545918,Francisco Cerundolo,0.625863,0.149947,0.461505,0.828394,high,4-6 7-6 6-1
2025-03-08,BNP Paribas Open,Hard,2nd Round,Masters 1000,Hubert Hurkacz,Hugo Gaston,26473,46747,0.730162,0.832903,1.3696,1.26,4.28,Hubert Hurkacz,15.49,loser,loss,False,0.772563,Hubert Hurkacz,0.730162,0.842697,0.786349,0.832783,high,7-5 6-3
2025-03-08,BNP Paribas Open,Hard,2nd Round,Masters 1000,Jack Draper,Joao Fonseca,63017,91521,0.694177,0.779564,1.4406,1.6,2.48,Jack Draper,11.068,winner,win,False,0.607843,Jack Draper,0.694177,0.372921,0.854009,0.865468,high,6-4 6-0
2025-03-09,BNP Paribas Open,Hard,2nd Round,Masters 1000,Ben Shelton,Mariano Navone,87562,66828,0.69297,0.777652,1.4431,1.29,3.92,Ben Shelton,20.356,loser,loss,False,0.752399,Ben Shelton,0.69297,0.497425,0.754898,0.849383,high,6-3 6-2
2025-03-09,BNP Paribas Open,Hard,2nd Round,Masters 1000,Grigor Dimitrov,Nuno Borges,11953,31446,0.630776,0.669981,1.5853,2.26,1.7,Grigor Dimitrov,42.555,winner,win,False,0.429293,Grigor Dimitrov,0.630776,0.601051,0.666076,0.714619,high,6-3 6-4
2025-03-09,BNP Paribas Open,Hard,3rd Round,Masters 1000,Stefanos Tsitsipas,Matteo Berrettini,30470,29812,0.611615,0.633911,1.635,2.03,1.88,Stefanos Tsitsipas,24.158,winner,win,False,0.480818,Stefanos Tsitsipas,0.611615,0.278236,0.599406,0.771933,high,6-3 6-3
2025-03-10,BNP Paribas Open,Hard,3rd Round,Masters 1000,Brandon Nakashima,Matteo Arnaldi,56846,73956,0.565853,0.544779,1.7672,1.99,1.92,Brandon Nakashima,12.605,winner,win,False,0.491049,Brandon Nakashima,0.565853,0.495581,0.548744,0.51204,high,6-2 6-4
2025-03-11,BNP Paribas Open,Hard,3rd Round,Masters 1000,Carlos Alcaraz,Denis Shapovalov,68074,33502,0.740914,0.847394,1.3497,1.18,5.66,Carlos Alcaraz,46.643,loser,loss,False,0.827485,Carlos Alcaraz,0.740914,0.742705,0.700843,0.905268,high,6-2 6-4
2025-03-12,BNP Paribas Open,Hard,4th Round,Masters 1000,Ben Shelton,Brandon Nakashima,87562,56846,0.556235,0.525804,1.7978,1.58,2.56,Ben Shelton,13.604,loser,loss,False,0.618357,Ben Shelton,0.556235,0.29391,0.466769,0.741109,high,7-6 6-1
2025-03-12,BNP Paribas Open,Hard,4th Round,Masters 1000,Francisco Cerundolo,Alex De Minaur,52279,39309,0.304001,0.217565,3.2895,4.02,1.29,Francisco Cerundolo,22.209,winner,win,False,0.242938,Alex De Minaur,0.695999,0.12638,0.213574,0.273734,high,7-5 6-3
2025-03-12,BNP Paribas Open,Hard,4th Round,Masters 1000,Jack Draper,Taylor Harry Fritz,63017,29932,0.413479,0.414614,2.4185,1.84,2.08,Jack Draper,21.996,loser,loss,False,0.530612,Taylor Harry Fritz,0.586521,0.638254,0.587301,0.228429,high,7-5 6-4
2025-03-15,BNP Paribas Open,Hard,Semifinals,Masters 1000,Jack Draper,Carlos Alcaraz,63017,68074,0.323427,0.249057,3.0919,3.68,1.33,Jack Draper,19.021,winner,win,False,0.265469,Carlos Alcaraz,0.676573,0.306716,0.41456,0.171341,high,6-1 0-6 6-4
2025-03-19,Miami Open,Hard,1st Round,Masters 1000,Alexander Bublik,Sebastian Baez,24245,52721,0.431639,0.450279,2.3167,1.53,2.6,Alexander Bublik,47.774,loser,loss,False,0.62954,Sebastian Baez,0.568361,0.701986,0.596435,0.308007,medium,6-3 6-4
2025-03-19,Miami Open,Hard,1st Round,Masters 1000,Gael Monfils,Fabian Marozsan,5917,52140,0.612384,0.635379,1.633,1.46,2.92,Gael Monfils,13.184,loser,loss,False,0.666667,Gael Monfils,0.612384,0.448989,0.768775,0.559187,high,6-3 3-6 6-4
2025-03-19,Miami Open,Hard,1st Round,Masters 1000,Miomir Kecmanovic,Aleksandar Kovacevic,34337,39152,0.548772,0.511087,1.8223,1.6,2.49,Miomir Kecmanovic,12.356,loser,loss,False,0.608802,Miomir Kecmanovic,0.548772,0.49513,0.55955,0.617484,high,6-4 6-4
2025-03-19,Miami Open,Hard,1st Round,Masters 1000,Tristan Schoolkate,Ethan Quinn,67986,82269,0.555639,0.52463,1.7997,2.45,1.61,Tristan Schoolkate,36.132,winner,win,False,0.396552,Tristan Schoolkate,0.555639,0.682839,0.44173,0.5106,high,6-0 6-2
2025-03-20,Miami Open,Hard,1st Round,Masters 1000,Gabriel Diallo,Tomas Martin Etcheverry,68627,37532,0.591694,0.59548,1.6901,2.02,1.85,Gabriel Diallo,19.522,winner,win,False,0.478036,Gabriel Diallo,0.591694,0.915935,0.60808,0.331989,high,6-3 6-0
2025-03-20,Miami Open,Hard,1st Round,Masters 1000,Jordan Thompson,Marcos Giron,22433,18736,0.450203,0.486893,2.2212,2.61,1.55,Jordan Thompson,17.503,winner,win,False,0.372596,Marcos Giron,0.549797,0.496912,0.455879,0.540567,high,3-6 6-4 7-5
2025-03-20,Miami Open,Hard,1st Round,Masters 1000,Lorenzo Sonego,Mariano Navone,31392,66828,0.585278,0.582955,1.7086,1.53,2.68,Lorenzo Sonego,11.146,loser,loss,False,0.63658,Lorenzo Sonego,0.585278,0.445108,0.653555,0.616344,high,7-5 7-5
2025-03-20,Miami Open,Hard,1st Round,Masters 1000,Luciano Darderi,Pablo Martinez,76127,5829,0.601462,0.614422,1.6626,2.59,1.56,Luciano Darderi,55.779,winner,win,False,0.375904,Luciano Darderi,0.601462,0.804592,0.743562,0.402692,low,6-4 6-1
2025-03-21,Miami Open,Hard,2nd Round,Masters 1000,Alejandro Tabilo,Corentin Moutet,30087,36263,0.553521,0.520452,1.8066,2.23,1.72,Alejandro Tabilo,23.435,winner,win,False,0.435443,Alejandro Tabilo,0.553521,0.393327,0.494397,0.716198,high,5-7 6-3 7-5
2025-03-21,Miami Open,Hard,2nd Round,Masters 1000,Brandon Nakashima,Roberto Carballes Baena,56846,21506,0.65656,0.716617,1.5231,1.32,3.65,Brandon Nakashima,25.355,loser,loss,False,0.734406,Brandon Nakashima,0.65656,0.641837,0.695027,0.617709,high,6-4 4-6 6-3
2025-03-21,Miami Open,Hard,2nd Round,Masters 1000,Felix Auger Aliassime,Tristan Schoolkate,40434,67986,0.701425,0.790883,1.4257,1.25,4.31,Felix Auger Aliassime,28.686,loser,loss,False,0.77518,Felix Auger Aliassime,0.701425,0.396542,0.772446,0.896313,high,6-4 6-4
2025-03-21,Miami Open,Hard,2nd Round,Masters 1000,Gael Monfils,Jiri Lehecka,5917,61838,0.544353,0.502383,1.837,2.2,1.74,Gael Monfils,19.758,winner,win,False,0.441624,Gael Monfils,0.544353,0.575659,0.591952,0.376728,high,6-1 3-6 7-6
2025-03-21,Miami Open,Hard,2nd Round,Masters 1000,Grigor Dimitrov,Federico Cina,11953,95698,0.778751,0.892825,1.2841,1.13,6.83,Grigor Dimitrov,51.113,loser,loss,False,0.85804,Grigor Dimitrov,0.778751,0.500834,0.932959,0.962235,high,6-1 6-4
2025-03-21,Miami Open,Hard,2nd Round,Masters 1000,Novak Djokovic,Rinky Hijikata,5992,58149,0.788768,0.903382,1.2678,1.11,7.95,Novak Djokovic,67.929,loser,loss,False,0.877483,Novak Djokovic,0.788768,0.776858,0.852187,0.912294,high,6-0 7-6
2025-03-21,Miami Open,Hard,2nd Round,Masters 1000,Stefanos Tsitsipas,Chun Hsin Tseng,30470,47557,0.792085,0.906742,1.2625,1.11,7.92,Stefanos Tsitsipas,64.669,loser,loss,False,0.877076,Stefanos Tsitsipas,0.792085,0.625918,0.875722,0.922272,high,4-6 7-5 6-3
2025-03-22,Miami Open,Hard,2nd Round,Masters 1000,Alexander Zverev,Jacob Fearnley,24008,68090,0.743211,0.8504,1.3455,1.18,5.62,Alexander Zverev,44.316,loser,loss,False,0.826471,Alexander Zverev,0.743211,0.543396,0.831572,0.939954,high,6-2 6-4
2025-03-22,Miami Open,Hard,2nd Round,Masters 1000,Taylor Harry Fritz,Lorenzo Sonego,29932,31392,0.753761,0.8638,1.3267,1.16,5.96,Taylor Harry Fritz,46.758,loser,loss,False,0.837079,Taylor Harry Fritz,0.753761,0.742513,0.788439,0.894624,high,7-6 6-3
2025-03-22,Miami Open,Hard,2nd Round,Masters 1000,Tomas Machac,Matteo Arnaldi,58327,73956,0.586515,0.585374,1.705,1.52,2.68,Tomas Machac,10.814,loser,loss,False,0.638095,Tomas Machac,0.586515,0.490331,0.540432,0.628419,high,6-2 1-6 6-3
2025-03-22,Miami Open,Hard,2nd Round,Masters 1000,Zizou Bergs,Andrey Rublev,37741,29372,0.337714,0.273381,2.9611,3.64,1.33,Zizou Bergs,22.928,winner,win,False,0.267606,Andrey Rublev,0.662286,0.492198,0.35689,0.143313,high,7-5 6-4
2025-03-23,Miami Open,Hard,3rd Round,Masters 1000,Brandon Nakashima,David Goffin,56846,11226,0.580639,0.573869,1.7222,1.48,2.88,Brandon Nakashima,20.776,loser,loss,False,0.66055,Brandon Nakashima,0.580639,0.532515,0.49483,0.628698,high,6-3 6-7 6-3
2025-03-24,Miami Open,Hard,3rd Round,Masters 1000,Francisco Cerundolo,Vinay Kumar T,52279,49583,0.674455,0.747397,1.4827,2.71,1.53,Francisco Cerundolo,82.777,winner,win,False,0.360849,Francisco Cerundolo,0.674455,0.885908,0.913695,0.35289,low,6-2 7-6
2025-03-24,Miami Open,Hard,3rd Round,Masters 1000,Jakub Mensik,Roman Safiullin,86691,28900,0.585805,0.583987,1.7071,1.54,2.66,Jakub Mensik,10.176,loser,loss,False,0.633333,Jakub Mensik,0.585805,0.645106,0.500986,0.560564,high,6-4 6-4
2025-03-25,Miami Open,Hard,4th Round,Masters 1000,Francisco Cerundolo,Casper Ruud,52279,33648,0.387875,0.365115,2.5782,1.77,2.18,Francisco Cerundolo,33.443,loser,loss,False,0.551899,Casper Ruud,0.612125,0.443563,0.399106,0.204764,high,6-4 6-2
2025-03-26,Miami Open,Hard,4th Round,Masters 1000,Arthur Fils,Alexander Zverev,83135,24008,0.301817,0.214146,3.3133,3.9,1.33,Arthur Fils,17.709,winner,win,False,0.254302,Alexander Zverev,0.698183,0.33715,0.300591,0.112042,high,3-6 6-3 6-4
