date,tour,tournament,player,opponent,market,line,over_odds,under_odds
2026-07-01,WTA,Wimbledon,Totals ( ),Iva Jovic,double_faults,15.0,,19.0000
2026-07-01,WTA,Wimbledon,Totals ( ),Iva Jovic,double_faults,20.0,,26.0000
2026-07-01,ATP,Wimbledon,Totals ( ),Daniil Medvedev,aces,1.0,1.0200,
2026-07-01,ATP,Wimbledon,Totals ( ),Daniil Medvedev,aces,3.0,1.2800,
2026-07-01,ATP,Wimbledon,Totals ( ),Daniil Medvedev,aces,5.0,2.0000,1.0100
2026-07-01,ATP,Wimbledon,Totals ( ),Daniil Medvedev,aces,10.0,10.0000,1.2200
2026-07-01,ATP,Wimbledon,Totals ( ),Daniil Medvedev,aces,15.0,26.0000,1.8300
2026-07-01,ATP,Wimbledon,Totals ( ),Daniil Medvedev,aces,20.0,,3.4000
2026-07-01,ATP,Wimbledon,Totals ( ),Daniil Medvedev,aces,25.0,,7.0000
2026-07-01,ATP,Wimbledon,Totals ( ),Daniil Medvedev,aces,30.0,,15.0000
2026-07-01,ATP,Wimbledon,Totals ( ),Daniil Medvedev,aces,40.0,,26.0000
2026-07-01,ATP,Wimbledon,Totals ( ),Daniil Medvedev,double_faults,1.0,,1.0100
2026-07-01,ATP,Wimbledon,Totals ( ),Daniil Medvedev,double_faults,2.0,1.0200,
2026-07-01,ATP,Wimbledon,Totals ( ),Daniil Medvedev,double_faults,3.0,1.0800,
2026-07-01,ATP,Wimbledon,Totals ( ),Daniil Medvedev,double_faults,5.0,1.4400,1.0300
2026-07-01,ATP,Wimbledon,Totals ( ),Daniil Medvedev,double_faults,8.0,3.7500,1.2200
2026-07-01,ATP,Wimbledon,Totals ( ),Daniil Medvedev,double_faults,10.0,9.0000,1.5700
2026-07-01,ATP,Wimbledon,Totals ( ),Daniil Medvedev,double_faults,12.0,21.0000,2.2000
2026-07-01,ATP,Wimbledon,Totals ( ),Daniil Medvedev,double_faults,15.0,26.0000,4.0000
2026-07-01,ATP,Wimbledon,Totals ( ),Daniil Medvedev,double_faults,20.0,,17.0000
2026-07-01,ATP,Wimbledon,Totals ( ),Daniil Medvedev,double_faults,25.0,,26.0000
2026-07-01,ATP,Wimbledon,Totals ( ),Fabian Marozsan,aces,15.0,3.0000,1.1200
2026-07-01,ATP,Wimbledon,Totals ( ),Fabian Marozsan,aces,25.0,17.0000,2.0000
2026-07-01,ATP,Wimbledon,Totals ( ),Fabian Marozsan,aces,30.0,26.0000,3.2500
2026-07-01,ATP,Wimbledon,Totals ( ),Fabian Marozsan,aces,40.0,,10.0000
2026-07-01,ATP,Wimbledon,Totals ( ),Fabian Marozsan,aces,3.0,1.0100,1.0100
2026-07-01,ATP,Wimbledon,Totals ( ),Fabian Marozsan,aces,5.0,1.0700,
2026-07-01,ATP,Wimbledon,Totals ( ),Fabian Marozsan,aces,10.0,1.5700,1.0200
2026-07-01,ATP,Wimbledon,Totals ( ),Fabian Marozsan,aces,20.0,7.0000,1.4400
2026-07-01,ATP,Wimbledon,Totals ( ),Fabian Marozsan,aces,50.0,,26.0000
2026-07-01,ATP,Wimbledon,Totals ( ),Fabian Marozsan,double_faults,2.0,1.0700,
2026-07-01,ATP,Wimbledon,Totals ( ),Fabian Marozsan,double_faults,3.0,1.2200,1.0100
2026-07-01,ATP,Wimbledon,Totals ( ),Fabian Marozsan,double_faults,10.0,15.0000,2.5000
2026-07-01,ATP,Wimbledon,Totals ( ),Fabian Marozsan,double_faults,12.0,26.0000,4.3300
2026-07-01,ATP,Wimbledon,Totals ( ),Fabian Marozsan,double_faults,20.0,,26.0000
2026-07-01,ATP,Wimbledon,Totals ( ),Fabian Marozsan,double_faults,1.0,1.0100,1.0100
2026-07-01,ATP,Wimbledon,Totals ( ),Fabian Marozsan,double_faults,5.0,1.9000,1.1000
2026-07-01,ATP,Wimbledon,Totals ( ),Fabian Marozsan,double_faults,8.0,6.0000,1.5700
2026-07-01,ATP,Wimbledon,Totals ( ),Fabian Marozsan,double_faults,15.0,,11.0000
2026-07-01,WTA,Wimbledon,Totals ( ),Nikola Bartunkova,aces,1.0,1.0300,
2026-07-01,WTA,Wimbledon,Totals ( ),Nikola Bartunkova,aces,3.0,1.4000,1.0300
2026-07-01,WTA,Wimbledon,Totals ( ),Nikola Bartunkova,aces,5.0,2.5000,1.1600
2026-07-01,WTA,Wimbledon,Totals ( ),Nikola Bartunkova,aces,10.0,19.0000,2.3700
2026-07-01,WTA,Wimbledon,Totals ( ),Nikola Bartunkova,aces,20.0,,23.0000
2026-07-01,WTA,Wimbledon,Totals ( ),Nikola Bartunkova,aces,25.0,,26.0000
2026-07-01,WTA,Wimbledon,Totals ( ),Nikola Bartunkova,aces,15.0,26.0000,8.0000
2026-07-01,WTA,Wimbledon,Totals ( ),Nikola Bartunkova,double_faults,3.0,1.1600,
2026-07-01,WTA,Wimbledon,Totals ( ),Nikola Bartunkova,double_faults,8.0,4.3300,1.0700
2026-07-01,WTA,Wimbledon,Totals ( ),Nikola Bartunkova,double_faults,10.0,10.0000,1.2000
2026-07-01,WTA,Wimbledon,Totals ( ),Nikola Bartunkova,double_faults,12.0,21.0000,1.4400
2026-07-01,WTA,Wimbledon,Totals ( ),Nikola Bartunkova,double_faults,15.0,26.0000,2.2000
2026-07-01,WTA,Wimbledon,Totals ( ),Nikola Bartunkova,double_faults,20.0,,6.0000
2026-07-01,WTA,Wimbledon,Totals ( ),Nikola Bartunkova,double_faults,25.0,,19.0000
2026-07-01,WTA,Wimbledon,Totals ( ),Nikola Bartunkova,double_faults,2.0,1.0600,
2026-07-01,WTA,Wimbledon,Totals ( ),Nikola Bartunkova,double_faults,5.0,1.7200,
2026-07-01,WTA,Wimbledon,Totals ( ),McCartney Kessler,aces,1.0,1.0100,
2026-07-01,WTA,Wimbledon,Totals ( ),McCartney Kessler,aces,3.0,1.2000,1.0400
2026-07-01,WTA,Wimbledon,Totals ( ),McCartney Kessler,aces,5.0,1.8000,1.1800
2026-07-01,WTA,Wimbledon,Totals ( ),McCartney Kessler,aces,10.0,9.0000,2.5000
2026-07-01,WTA,Wimbledon,Totals ( ),McCartney Kessler,aces,15.0,26.0000,9.0000
2026-07-01,WTA,Wimbledon,Totals ( ),McCartney Kessler,aces,20.0,,26.0000
2026-07-01,WTA,Wimbledon,Totals ( ),McCartney Kessler,double_faults,1.0,1.0400,
2026-07-01,WTA,Wimbledon,Totals ( ),McCartney Kessler,double_faults,2.0,1.1800,
2026-07-01,WTA,Wimbledon,Totals ( ),McCartney Kessler,double_faults,3.0,1.5000,1.0200
2026-07-01,WTA,Wimbledon,Totals ( ),McCartney Kessler,double_faults,5.0,2.7500,1.1400
2026-07-01,WTA,Wimbledon,Totals ( ),McCartney Kessler,double_faults,8.0,11.0000,1.8000
2026-07-01,WTA,Wimbledon,Totals ( ),McCartney Kessler,double_faults,10.0,26.0000,3.0000
2026-07-01,WTA,Wimbledon,Totals ( ),McCartney Kessler,double_faults,12.0,,5.5000
2026-07-01,WTA,Wimbledon,Totals ( ),McCartney Kessler,double_faults,15.0,,15.0000
2026-07-01,WTA,Wimbledon,Totals ( ),McCartney Kessler,double_faults,20.0,,26.0000
2026-07-01,ATP,Wimbledon,Totals ( ),Nuno Borges,aces,3.0,,1.0300
2026-07-01,ATP,Wimbledon,Totals ( ),Nuno Borges,aces,5.0,1.0100,
2026-07-01,ATP,Wimbledon,Totals ( ),Nuno Borges,aces,10.0,1.2000,1.0100
2026-07-01,ATP,Wimbledon,Totals ( ),Nuno Borges,aces,15.0,1.7200,1.0800
2026-07-01,ATP,Wimbledon,Totals ( ),Nuno Borges,aces,20.0,3.0000,1.2800
2026-07-01,ATP,Wimbledon,Totals ( ),Nuno Borges,aces,25.0,5.5000,1.6600
2026-07-01,ATP,Wimbledon,Totals ( ),Nuno Borges,aces,30.0,11.0000,2.3700
2026-07-01,ATP,Wimbledon,Totals ( ),Nuno Borges,aces,40.0,26.0000,6.0000
2026-07-01,ATP,Wimbledon,Totals ( ),Nuno Borges,aces,50.0,,17.0000
2026-07-01,ATP,Wimbledon,Totals ( ),Nuno Borges,double_faults,1.0,1.0700,
2026-07-01,ATP,Wimbledon,Totals ( ),Nuno Borges,double_faults,2.0,1.3300,1.0100
2026-07-01,ATP,Wimbledon,Totals ( ),Nuno Borges,double_faults,3.0,1.8300,1.0600
2026-07-01,ATP,Wimbledon,Totals ( ),Nuno Borges,double_faults,5.0,4.3300,1.3600
2026-07-01,ATP,Wimbledon,Totals ( ),Nuno Borges,double_faults,8.0,19.0000,3.0000
2026-07-01,ATP,Wimbledon,Totals ( ),Nuno Borges,double_faults,10.0,26.0000,6.0000
2026-07-01,ATP,Wimbledon,Totals ( ),Nuno Borges,double_faults,12.0,,13.0000
2026-07-01,ATP,Wimbledon,Totals ( ),Nuno Borges,double_faults,15.0,,26.0000
2026-07-01,WTA,Wimbledon,Totals ( ),Jessica Bouzas Maneiro,double_faults,2.0,1.0200,
2026-07-01,WTA,Wimbledon,Totals ( ),Jessica Bouzas Maneiro,double_faults,3.0,1.0800,
2026-07-01,WTA,Wimbledon,Totals ( ),Jessica Bouzas Maneiro,double_faults,5.0,1.4400,1.0200
2026-07-01,WTA,Wimbledon,Totals ( ),Jessica Bouzas Maneiro,double_faults,8.0,3.2500,1.1800
2026-07-01,WTA,Wimbledon,Totals ( ),Jessica Bouzas Maneiro,double_faults,10.0,6.5000,1.4400
2026-07-01,WTA,Wimbledon,Totals ( ),Jessica Bouzas Maneiro,double_faults,12.0,15.0000,2.0000
2026-07-01,WTA,Wimbledon,Totals ( ),Jessica Bouzas Maneiro,double_faults,15.0,26.0000,3.7500
2026-07-01,WTA,Wimbledon,Totals ( ),Jessica Bouzas Maneiro,double_faults,20.0,,15.0000
2026-07-01,WTA,Wimbledon,Totals ( ),Jessica Bouzas Maneiro,double_faults,25.0,,26.0000
2026-07-01,WTA,Wimbledon,Totals ( ),Jessica Bouzas Maneiro,aces,1.0,1.0300,
2026-07-01,WTA,Wimbledon,Totals ( ),Jessica Bouzas Maneiro,aces,3.0,1.4000,1.0600
2026-07-01,WTA,Wimbledon,Totals ( ),Jessica Bouzas Maneiro,aces,5.0,2.5000,1.3000
2026-07-01,WTA,Wimbledon,Totals ( ),Jessica Bouzas Maneiro,aces,10.0,19.0000,3.7500
2026-07-01,WTA,Wimbledon,Totals ( ),Jessica Bouzas Maneiro,aces,15.0,26.0000,17.0000
2026-07-01,WTA,Wimbledon,Totals ( ),Jessica Bouzas Maneiro,aces,20.0,,26.0000
2026-07-01,ATP,Wimbledon,Totals ( ),Martin Damm Jr,aces,10.0,1.0800,
2026-07-01,ATP,Wimbledon,Totals ( ),Martin Damm Jr,aces,15.0,1.3300,
2026-07-01,ATP,Wimbledon,Totals ( ),Martin Damm Jr,aces,20.0,1.8300,1.0200
2026-07-01,ATP,Wimbledon,Totals ( ),Martin Damm Jr,aces,25.0,2.7500,1.0800
2026-07-01,ATP,Wimbledon,Totals ( ),Martin Damm Jr,aces,30.0,4.5000,1.2000
2026-07-01,ATP,Wimbledon,Totals ( ),Martin Damm Jr,aces,40.0,15.0000,1.8000
2026-07-01,ATP,Wimbledon,Totals ( ),Martin Damm Jr,aces,50.0,26.0000,3.4000
2026-07-01,ATP,Wimbledon,Totals ( ),Martin Damm Jr,double_faults,3.0,1.0600,
2026-07-01,ATP,Wimbledon,Totals ( ),Martin Damm Jr,double_faults,2.0,1.0100,1.0100
2026-07-01,ATP,Wimbledon,Totals ( ),Martin Damm Jr,double_faults,5.0,1.3300,
2026-07-01,ATP,Wimbledon,Totals ( ),Martin Damm Jr,double_faults,8.0,2.6200,1.0700
2026-07-01,ATP,Wimbledon,Totals ( ),Martin Damm Jr,double_faults,10.0,5.0000,1.2200
2026-07-01,ATP,Wimbledon,Totals ( ),Martin Damm Jr,double_faults,12.0,11.0000,1.5000
2026-07-01,ATP,Wimbledon,Totals ( ),Martin Damm Jr,double_faults,15.0,26.0000,2.3700
2026-07-01,ATP,Wimbledon,Totals ( ),Martin Damm Jr,double_faults,20.0,,7.0000
2026-07-01,ATP,Wimbledon,Totals ( ),Martin Damm Jr,double_faults,25.0,,26.0000
2026-07-01,ATP,Wimbledon,Totals ( ),Ethan Quinn,aces,10.0,2.1000,1.0100
2026-07-01,ATP,Wimbledon,Totals ( ),Ethan Quinn,aces,3.0,1.0400,
2026-07-01,ATP,Wimbledon,Totals ( ),Ethan Quinn,aces,5.0,1.1600,
2026-07-01,ATP,Wimbledon,Totals ( ),Ethan Quinn,aces,15.0,5.0000,1.1200
2026-07-01,ATP,Wimbledon,Totals ( ),Ethan Quinn,aces,20.0,15.0000,1.4000
2026-07-01,ATP,Wimbledon,Totals ( ),Ethan Quinn,aces,25.0,26.0000,1.9000
2026-07-01,ATP,Wimbledon,Totals ( ),Ethan Quinn,aces,30.0,,3.0000
2026-07-01,ATP,Wimbledon,Totals ( ),Ethan Quinn,aces,40.0,,9.0000
2026-07-01,ATP,Wimbledon,Totals ( ),Ethan Quinn,aces,50.0,,26.0000
2026-07-01,ATP,Wimbledon,Totals ( ),Ethan Quinn,double_faults,2.0,1.0300,
2026-07-01,ATP,Wimbledon,Totals ( ),Ethan Quinn,double_faults,3.0,1.1100,
2026-07-01,ATP,Wimbledon,Totals ( ),Ethan Quinn,double_faults,5.0,1.5300,
2026-07-01,ATP,Wimbledon,Totals ( ),Ethan Quinn,double_faults,8.0,4.0000,1.0400
2026-07-01,ATP,Wimbledon,Totals ( ),Ethan Quinn,double_faults,10.0,10.0000,1.1200
2026-07-01,ATP,Wimbledon,Totals ( ),Ethan Quinn,double_faults,12.0,21.0000,1.2800
2026-07-01,ATP,Wimbledon,Totals ( ),Ethan Quinn,double_faults,15.0,26.0000,1.7200
2026-07-01,ATP,Wimbledon,Totals ( ),Ethan Quinn,double_faults,20.0,,3.7500
2026-07-01,ATP,Wimbledon,Totals ( ),Ethan Quinn,double_faults,25.0,,11.0000
2026-07-01,WTA,Wimbledon,Totals ( ),Coco Gauff,aces,3.0,2.0000,1.0500
2026-07-01,WTA,Wimbledon,Totals ( ),Coco Gauff,aces,1.0,1.1000,
2026-07-01,WTA,Wimbledon,Totals ( ),Coco Gauff,aces,5.0,5.0000,1.2200
2026-07-01,WTA,Wimbledon,Totals ( ),Coco Gauff,aces,10.0,26.0000,2.7500
2026-07-01,WTA,Wimbledon,Totals ( ),Coco Gauff,aces,15.0,,11.0000
2026-07-01,WTA,Wimbledon,Totals ( ),Coco Gauff,aces,20.0,,26.0000
2026-07-01,WTA,Wimbledon,Totals ( ),Coco Gauff,double_faults,2.0,1.0100,1.0200
2026-07-01,WTA,Wimbledon,Totals ( ),Coco Gauff,double_faults,3.0,1.0500,
2026-07-01,WTA,Wimbledon,Totals ( ),Coco Gauff,double_faults,5.0,1.2800,
2026-07-01,WTA,Wimbledon,Totals ( ),Coco Gauff,double_faults,10.0,5.0000,1.2000
2026-07-01,WTA,Wimbledon,Totals ( ),Coco Gauff,double_faults,12.0,11.0000,1.4400
2026-07-01,WTA,Wimbledon,Totals ( ),Coco Gauff,double_faults,15.0,26.0000,2.1000
2026-07-01,WTA,Wimbledon,Totals ( ),Coco Gauff,double_faults,8.0,2.5000,1.0800
2026-07-01,WTA,Wimbledon,Totals ( ),Coco Gauff,double_faults,20.0,,5.5000
2026-07-01,WTA,Wimbledon,Totals ( ),Coco Gauff,double_faults,25.0,,17.0000
2026-07-01,WTA,Wimbledon,Totals ( ),Shuai Zhang,double_faults,1.0,1.0700,
2026-07-01,WTA,Wimbledon,Totals ( ),Shuai Zhang,double_faults,2.0,1.3000,
2026-07-01,WTA,Wimbledon,Totals ( ),Shuai Zhang,double_faults,3.0,1.8000,1.0200
2026-07-01,WTA,Wimbledon,Totals ( ),Shuai Zhang,double_faults,5.0,4.3300,1.1600
2026-07-01,WTA,Wimbledon,Totals ( ),Shuai Zhang,double_faults,8.0,21.0000,1.9000
2026-07-01,WTA,Wimbledon,Totals ( ),Shuai Zhang,double_faults,10.0,26.0000,3.4000
2026-07-01,WTA,Wimbledon,Totals ( ),Shuai Zhang,double_faults,12.0,,6.5000
2026-07-01,WTA,Wimbledon,Totals ( ),Shuai Zhang,double_faults,15.0,,19.0000
2026-07-01,WTA,Wimbledon,Totals ( ),Shuai Zhang,double_faults,20.0,,26.0000
2026-07-01,WTA,Wimbledon,Totals ( ),Shuai Zhang,aces,3.0,1.0600,1.0100
2026-07-01,WTA,Wimbledon,Totals ( ),Shuai Zhang,aces,5.0,1.2800,1.0700
2026-07-01,WTA,Wimbledon,Totals ( ),Shuai Zhang,aces,10.0,3.4000,1.6600
2026-07-01,WTA,Wimbledon,Totals ( ),Shuai Zhang,aces,15.0,13.0000,3.5000
2026-07-01,WTA,Wimbledon,Totals ( ),Shuai Zhang,aces,20.0,26.0000,10.0000
2026-07-01,WTA,Wimbledon,Totals ( ),Shuai Zhang,aces,25.0,,23.0000
2026-07-01,WTA,Wimbledon,Totals ( ),Shuai Zhang,aces,30.0,,26.0000
2026-07-01,ATP,Wimbledon,Totals ( ),Dino Prizmic,double_faults,1.0,1.0100,
2026-07-01,ATP,Wimbledon,Totals ( ),Dino Prizmic,double_faults,2.0,1.0800,
2026-07-01,ATP,Wimbledon,Totals ( ),Dino Prizmic,double_faults,3.0,1.2500,
2026-07-01,ATP,Wimbledon,Totals ( ),Dino Prizmic,double_faults,5.0,2.0000,1.0200
2026-07-01,ATP,Wimbledon,Totals ( ),Dino Prizmic,double_faults,8.0,6.0000,1.1800
2026-07-01,ATP,Wimbledon,Totals ( ),Dino Prizmic,double_faults,10.0,13.0000,1.5000
2026-07-01,ATP,Wimbledon,Totals ( ),Dino Prizmic,double_faults,12.0,26.0000,2.0000
2026-07-01,ATP,Wimbledon,Totals ( ),Dino Prizmic,double_faults,15.0,,4.0000
2026-07-01,ATP,Wimbledon,Totals ( ),Dino Prizmic,double_faults,20.0,,17.0000
2026-07-01,ATP,Wimbledon,Totals ( ),Dino Prizmic,double_faults,25.0,,26.0000
2026-07-01,ATP,Wimbledon,Totals ( ),Dino Prizmic,aces,15.0,2.1000,1.1800
2026-07-01,ATP,Wimbledon,Totals ( ),Dino Prizmic,aces,20.0,4.0000,1.5300
2026-07-01,ATP,Wimbledon,Totals ( ),Dino Prizmic,aces,3.0,,1.0500
2026-07-01,ATP,Wimbledon,Totals ( ),Dino Prizmic,aces,5.0,1.0400,
2026-07-01,ATP,Wimbledon,Totals ( ),Dino Prizmic,aces,10.0,1.3300,1.0300
2026-07-01,ATP,Wimbledon,Totals ( ),Dino Prizmic,aces,25.0,8.0000,2.2000
2026-07-01,ATP,Wimbledon,Totals ( ),Dino Prizmic,aces,30.0,17.0000,3.5000
2026-07-01,ATP,Wimbledon,Totals ( ),Dino Prizmic,aces,40.0,26.0000,11.0000
2026-07-01,ATP,Wimbledon,Totals ( ),Dino Prizmic,aces,50.0,,26.0000
2026-07-01,WTA,Wimbledon,Totals ( ),Xinyu Wang,aces,1.0,1.0400,
2026-07-01,WTA,Wimbledon,Totals ( ),Xinyu Wang,aces,3.0,1.5000,1.0300
2026-07-01,WTA,Wimbledon,Totals ( ),Xinyu Wang,aces,5.0,3.0000,1.1400
2026-07-01,WTA,Wimbledon,Totals ( ),Xinyu Wang,aces,10.0,26.0000,2.2000
2026-07-01,WTA,Wimbledon,Totals ( ),Xinyu Wang,aces,15.0,,6.5000
2026-07-01,WTA,Wimbledon,Totals ( ),Xinyu Wang,aces,20.0,,19.0000
2026-07-01,WTA,Wimbledon,Totals ( ),Xinyu Wang,aces,25.0,,26.0000
2026-07-01,WTA,Wimbledon,Totals ( ),Xinyu Wang,double_faults,1.0,1.0300,
2026-07-01,WTA,Wimbledon,Totals ( ),Xinyu Wang,double_faults,2.0,1.1600,
2026-07-01,WTA,Wimbledon,Totals ( ),Xinyu Wang,double_faults,3.0,1.4400,1.0100
2026-07-01,WTA,Wimbledon,Totals ( ),Xinyu Wang,double_faults,5.0,2.7500,1.0800
2026-07-01,WTA,Wimbledon,Totals ( ),Xinyu Wang,double_faults,8.0,11.0000,1.5300
2026-07-01,WTA,Wimbledon,Totals ( ),Xinyu Wang,double_faults,10.0,26.0000,2.2500
2026-07-01,WTA,Wimbledon,Totals ( ),Xinyu Wang,double_faults,12.0,,3.7500
2026-07-01,WTA,Wimbledon,Totals ( ),Xinyu Wang,double_faults,15.0,,10.0000
2026-07-01,WTA,Wimbledon,Totals ( ),Xinyu Wang,double_faults,20.0,,26.0000
2026-07-01,ATP,Wimbledon,Totals ( ),Pablo Carreno Busta,aces,3.0,1.0100,
2026-07-01,ATP,Wimbledon,Totals ( ),Pablo Carreno Busta,aces,5.0,1.0700,
2026-07-01,ATP,Wimbledon,Totals ( ),Pablo Carreno Busta,aces,10.0,1.6100,1.1000
2026-07-01,ATP,Wimbledon,Totals ( ),Pablo Carreno Busta,aces,15.0,3.2500,1.4000
2026-07-01,ATP,Wimbledon,Totals ( ),Pablo Carreno Busta,aces,20.0,7.0000,2.1000
2026-07-01,ATP,Wimbledon,Totals ( ),Pablo Carreno Busta,aces,25.0,17.0000,3.7500
2026-07-01,ATP,Wimbledon,Totals ( ),Pablo Carreno Busta,aces,30.0,26.0000,7.0000
2026-07-01,ATP,Wimbledon,Totals ( ),Pablo Carreno Busta,aces,40.0,,26.0000
2026-07-01,ATP,Wimbledon,Totals ( ),Pablo Carreno Busta,double_faults,1.0,1.0500,
2026-07-01,ATP,Wimbledon,Totals ( ),Pablo Carreno Busta,double_faults,2.0,1.2200,
2026-07-01,ATP,Wimbledon,Totals ( ),Pablo Carreno Busta,double_faults,3.0,1.5700,1.0400
2026-07-01,ATP,Wimbledon,Totals ( ),Pablo Carreno Busta,double_faults,5.0,3.4000,1.2500
2026-07-01,ATP,Wimbledon,Totals ( ),Pablo Carreno Busta,double_faults,8.0,15.0000,2.3700
2026-07-01,ATP,Wimbledon,Totals ( ),Pablo Carreno Busta,double_faults,10.0,26.0000,4.3300
2026-07-01,ATP,Wimbledon,Totals ( ),Pablo Carreno Busta,double_faults,12.0,,10.0000
2026-07-01,ATP,Wimbledon,Totals ( ),Pablo Carreno Busta,double_faults,15.0,,26.0000
2026-07-01,ATP,Wimbledon,Totals ( ),Novak Djokovic,double_faults,1.0,,1.0200
2026-07-01,ATP,Wimbledon,Totals ( ),Novak Djokovic,double_faults,3.0,1.0200,
2026-07-01,ATP,Wimbledon,Totals ( ),Novak Djokovic,double_faults,5.0,1.1600,1.0100
2026-07-01,ATP,Wimbledon,Totals ( ),Novak Djokovic,double_faults,8.0,1.9000,1.1600
2026-07-01,ATP,Wimbledon,Totals ( ),Novak Djokovic,double_faults,10.0,3.4000,1.4400
2026-07-01,ATP,Wimbledon,Totals ( ),Novak Djokovic,double_faults,12.0,6.5000,1.9000
2026-07-01,ATP,Wimbledon,Totals ( ),Novak Djokovic,double_faults,15.0,19.0000,3.7500
2026-07-01,ATP,Wimbledon,Totals ( ),Novak Djokovic,double_faults,20.0,26.0000,15.0000
2026-07-01,ATP,Wimbledon,Totals ( ),Novak Djokovic,double_faults,25.0,,26.0000
2026-07-01,ATP,Wimbledon,Totals ( ),Novak Djokovic,aces,3.0,1.0200,1.0100
2026-07-01,ATP,Wimbledon,Totals ( ),Novak Djokovic,aces,5.0,1.1000,
2026-07-01,ATP,Wimbledon,Totals ( ),Novak Djokovic,aces,10.0,1.5700,1.0300
2026-07-01,ATP,Wimbledon,Totals ( ),Novak Djokovic,aces,15.0,2.6200,1.1600
2026-07-01,ATP,Wimbledon,Totals ( ),Novak Djokovic,aces,20.0,5.5000,1.4400
2026-07-01,ATP,Wimbledon,Totals ( ),Novak Djokovic,aces,25.0,11.0000,2.1000
2026-07-01,ATP,Wimbledon,Totals ( ),Novak Djokovic,aces,30.0,21.0000,3.2500
2026-07-01,ATP,Wimbledon,Totals ( ),Novak Djokovic,aces,40.0,26.0000,10.0000
2026-07-01,ATP,Wimbledon,Totals ( ),Novak Djokovic,aces,50.0,,26.0000
