tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2025-2941,Lincoln,Hard,32,C,I,20251013,38,K0A3,4,,Patrick Kypson,R,188,USA,25.96,169,328,RH62,,,Mats Rosenkranz,L,193,GER,,301,178,6-2 6-4,3,R32,76,8,4,50,37,31,4,9,4,5,7,3,67,37,24,10,9,4,8
2025-2941,Lincoln,Hard,32,C,I,20251013,39,W0BB,,,Max Wiskandt,R,191,GER,,468,91,HG94,5,,Benjamin Hassan,R,183,LBN,30689,193,292,6-3 6-4,3,R32,76,0,1,58,48,31,6,10,1,3,4,3,51,30,20,7,9,3,7
2025-2941,Lincoln,Hard,32,C,I,20251013,40,W0BB,,,Max Wiskandt,R,191,GER,,468,91,HG94,5,,Benjamin Hassan,R,183,LBN,30689,193,292,6-3 6-4,3,R32,76,0,1,58,48,31,6,10,1,3,4,3,51,30,20,7,9,3,7
2025-2941,Lincoln,Hard,32,C,I,20251013,41,PL39,,,Alfredo Perez,R,193,USA,,331,153,PG20,6,,Dmitry Popko,R,191,KAZ,28969,219,255,6-4 6-4,3,R32,103,3,2,71,51,37,8,10,7,8,0,2,58,26,18,18,10,2,5
2025-2941,Lincoln,Hard,32,C,I,20251013,42,PL39,,,Alfredo Perez,R,193,USA,,331,153,PG20,6,,Dmitry Popko,R,191,KAZ,28969,219,255,6-4 6-4,3,R32,103,3,2,71,51,37,8,10,7,8,0,2,58,26,18,18,10,2,5
2025-2941,Lincoln,Hard,32,C,I,20251013,43,M0ON,7,,Johannus Monday,L,198,GBR,23723,230,245,Z0AK,,,Tyler Zink,R,185,USA,,278,196,6-4 6-4,3,R32,79,3,3,56,40,31,10,10,0,0,13,2,54,36,30,6,10,2,4
2025-2941,Lincoln,Hard,32,C,I,20251013,44,M0ON,7,,Johannus Monday,L,198,GBR,23723,230,245,Z0AK,,,Tyler Zink,R,185,USA,,278,196,6-4 6-4,3,R32,79,3,3,56,40,31,10,10,0,0,13,2,54,36,30,6,10,2,4
2025-2941,Lincoln,Hard,32,C,I,20251013,45,D0DT,,,Martin Damm,L,203,USA,,240,228,A0K3,,,Nicolas Arseneault,L,183,CAN,18735,514,81,4-6 7-6(4) 6-4,3,R32,143,10,5,91,51,43,21,16,4,6,6,3,101,50,37,30,16,4,6
2025-2941,Lincoln,Hard,32,C,I,20251013,46,D0DT,,,Martin Damm,L,203,USA,,240,228,A0K3,,,Nicolas Arseneault,L,183,CAN,18735,514,81,4-6 7-6(4) 6-4,3,R32,143,10,5,91,51,43,21,16,4,6,6,3,101,50,37,30,16,4,6
2025-2941,Lincoln,Hard,32,C,I,20251013,47,B0I6,,,Samir Banerjee,R,188,USA,,387,125,G0MI,,,Adhithya Ganesan,R,193,USA,,571,65,7-5 3-6 7-6(4),3,R32,166,5,6,95,48,34,24,16,1,5,5,4,131,78,52,27,17,9,13
2025-2941,Lincoln,Hard,32,C,I,20251013,48,B0I6,,,Samir Banerjee,R,188,USA,,387,125,G0MI,,,Adhithya Ganesan,R,193,USA,,571,65,7-5 3-6 7-6(4),3,R32,166,5,6,95,48,34,24,16,1,5,5,4,131,78,52,27,17,9,13
2025-2941,Lincoln,Hard,32,C,I,20251013,49,G0IW,,,Antoine Ghibaudo,R,191,FRA,,409,115,Z0CR,,,Sydney Zick,R,180,GER,,1251,7,6-3 7-6(3),3,R32,101,4,2,83,53,36,17,11,5,6,5,2,61,33,27,11,10,0,2
2025-2941,Lincoln,Hard,32,C,I,20251013,50,G0IW,,,Antoine Ghibaudo,R,191,FRA,,409,115,Z0CR,,,Sydney Zick,R,180,GER,,1251,7,6-3 7-6(3),3,R32,101,4,2,83,53,36,17,11,5,6,5,2,61,33,27,11,10,0,2
2025-2941,Lincoln,Hard,32,C,I,20251013,51,J0DZ,,,Rafael Jodar,R,191,ESP,19072,283,192,K0DB,,,Cannon Kingsley,R,191,USA,,531,77,6-3 7-5,3,R32,84,2,0,58,41,30,13,11,3,4,2,0,60,38,24,11,10,6,9
2025-2941,Lincoln,Hard,32,C,I,20251013,52,J0DZ,,,Rafael Jodar,R,191,ESP,19072,283,192,K0DB,,,Cannon Kingsley,R,191,USA,,531,77,6-3 7-5,3,R32,84,2,0,58,41,30,13,11,3,4,2,0,60,38,24,11,10,6,9
2025-2941,Lincoln,Hard,32,C,I,20251013,53,M0NP,,,Andres Martin,R,183,USA,24268,290,189,F0CK,,,Andrew Fenty,R,193,USA,,483,89,6-3 6-3,3,R32,75,6,2,59,39,29,13,9,3,3,2,1,57,39,24,10,9,2,5
2025-2941,Lincoln,Hard,32,C,I,20251013,54,M0NP,,,Andres Martin,R,183,USA,24268,290,189,F0CK,,,Andrew Fenty,R,193,USA,,483,89,6-3 6-3,3,R32,75,6,2,59,39,29,13,9,3,3,2,1,57,39,24,10,9,2,5
2025-2941,Lincoln,Hard,32,C,I,20251013,55,MP01,,,Michael Mmoh,R,188,USA,27756,315,166,W0BU,,,Olle Wallin,R,191,SWE,23975,434,104,6-4 6-2,3,R32,74,6,1,41,29,26,7,9,0,1,1,0,78,46,25,16,9,8,12
2025-2941,Lincoln,Hard,32,C,I,20251013,56,MP01,,,Michael Mmoh,R,188,USA,27756,315,166,W0BU,,,Olle Wallin,R,191,SWE,23975,434,104,6-4 6-2,3,R32,74,6,1,41,29,26,7,9,0,1,1,0,78,46,25,16,9,8,12
2025-2941,Lincoln,Hard,32,C,I,20251013,57,S0DQ,,,Keegan Smith,R,201,USA,,558,69,L0LX,,,Jeri Lassila,,,FIN,,,,6-3 6-2,3,R32,60,7,1,45,29,25,11,9,0,0,1,2,53,39,21,7,8,5,8
2025-2941,Lincoln,Hard,32,C,I,20251013,58,S0DQ,,,Keegan Smith,R,201,USA,,558,69,L0LX,,,Jeri Lassila,,,FIN,,,,6-3 6-2,3,R32,60,7,1,45,29,25,11,9,0,0,1,2,53,39,21,7,8,5,8
2025-2941,Lincoln,Hard,32,C,I,20251013,59,S0DE,,,Dhakshineswar Suresh,R,196,IND,25541,555,69,RG42,,,Alex Rybakov,L,185,USA,28709,261,208,6-4 6-4,3,R32,93,8,4,69,40,28,16,10,8,9,4,4,73,42,27,14,10,4,7
2025-2941,Lincoln,Hard,32,C,I,20251013,60,S0DE,,,Dhakshineswar Suresh,R,196,IND,25541,555,69,RG42,,,Alex Rybakov,L,185,USA,28709,261,208,6-4 6-4,3,R32,93,8,4,69,40,28,16,10,8,9,4,4,73,42,27,14,10,4,7
2025-2941,Lincoln,Hard,32,C,I,20251013,61,T0GR,,,Oliver Tarvet,R,185,GBR,21958,382,128,H0JL,,,Jay Friend,R,185,JPN,,480,89,6-4 6-0,3,R32,90,0,1,53,32,21,14,8,2,3,5,3,45,22,14,6,8,4,9
2025-2941,Lincoln,Hard,32,C,I,20251013,62,T0GR,,,Oliver Tarvet,R,185,GBR,21958,382,128,H0JL,,,Jay Friend,R,185,JPN,,480,89,6-4 6-0,3,R32,90,0,1,53,32,21,14,8,2,3,5,3,45,22,14,6,8,4,9
2025-2941,Lincoln,Hard,32,C,I,20251013,15,H09P,1,,Brandon Holt,R,185,USA,27521,112,559,S0DQ,,,Keegan Smith,R,201,USA,,558,69,3-6 6-2 6-1,3,R16,122,1,0,78,60,41,10,12,3,4,7,7,98,67,41,14,12,11,15
2025-2941,Lincoln,Hard,32,C,I,20251013,16,H09P,1,,Brandon Holt,R,185,USA,27521,112,559,S0DQ,,,Keegan Smith,R,201,USA,,558,69,3-6 6-2 6-1,3,R16,122,1,0,78,60,41,10,12,3,4,7,7,98,67,41,14,12,11,15
2025-2941,Lincoln,Hard,32,C,I,20251013,17,MP01,,,Michael Mmoh,R,188,USA,27756,315,166,P0HT,3,,Jack Pinnington Jones,R,180,GBR,22541,191,293,6-3 7-6(4),3,R16,132,5,2,80,53,33,17,11,6,9,1,5,67,37,22,16,10,2,6
2025-2941,Lincoln,Hard,32,C,I,20251013,18,MP01,,,Michael Mmoh,R,188,USA,27756,315,166,P0HT,3,,Jack Pinnington Jones,R,180,GBR,22541,191,293,6-3 7-6(4),3,R16,132,5,2,80,53,33,17,11,6,9,1,5,67,37,22,16,10,2,6
2025-2941,Lincoln,Hard,32,C,I,20251013,19,K0A3,4,,Patrick Kypson,R,188,USA,25.96,169,328,B0I6,,,Samir Banerjee,R,188,USA,,387,125,6-4 7-6(5),3,R16,107,4,1,68,51,42,5,11,0,1,5,4,85,52,37,15,11,6,8
2025-2941,Lincoln,Hard,32,C,I,20251013,20,K0A3,4,,Patrick Kypson,R,188,USA,25.96,169,328,B0I6,,,Samir Banerjee,R,188,USA,,387,125,6-4 7-6(5),3,R16,107,4,1,68,51,42,5,11,0,1,5,4,85,52,37,15,11,6,8
2025-2941,Lincoln,Hard,32,C,I,20251013,21,M0ON,7,,Johannus Monday,L,198,GBR,23723,230,245,G0IW,,,Antoine Ghibaudo,R,191,FRA,,409,115,6-4 6-2,3,R16,84,6,2,56,42,32,9,9,4,4,3,0,50,30,19,11,9,0,3
2025-2941,Lincoln,Hard,32,C,I,20251013,22,M0ON,7,,Johannus Monday,L,198,GBR,23723,230,245,G0IW,,,Antoine Ghibaudo,R,191,FRA,,409,115,6-4 6-2,3,R16,84,6,2,56,42,32,9,9,4,4,3,0,50,30,19,11,9,0,3
2025-2941,Lincoln,Hard,32,C,I,20251013,23,D0DT,,,Martin Damm,L,203,USA,,240,228,T0GR,,,Oliver Tarvet,R,185,GBR,21958,382,128,7-5 7-5,3,R16,120,11,5,62,41,37,10,12,1,2,7,5,79,49,32,17,12,6,9
2025-2941,Lincoln,Hard,32,C,I,20251013,24,D0DT,,,Martin Damm,L,203,USA,,240,228,T0GR,,,Oliver Tarvet,R,185,GBR,21958,382,128,7-5 7-5,3,R16,120,11,5,62,41,37,10,12,1,2,7,5,79,49,32,17,12,6,9
2025-2941,Lincoln,Hard,32,C,I,20251013,25,I0B0,,,Andre Ilagan,L,173,USA,,359,138,M0NP,,,Andres Martin,R,183,USA,24268,290,189,7-6(1) 6-2,3,R16,117,4,4,75,44,28,17,10,8,10,6,3,70,40,23,12,10,6,10
2025-2941,Lincoln,Hard,32,C,I,20251013,26,I0B0,,,Andre Ilagan,L,173,USA,,359,138,M0NP,,,Andres Martin,R,183,USA,24268,290,189,7-6(1) 6-2,3,R16,117,4,4,75,44,28,17,10,8,10,6,3,70,40,23,12,10,6,10
2025-2941,Lincoln,Hard,32,C,I,20251013,27,J0DZ,,,Rafael Jodar,R,191,ESP,19072,283,192,W0BB,,,Max Wiskandt,R,191,GER,,468,91,6-4 6-1,3,R16,74,1,0,46,28,19,14,8,3,4,0,2,51,27,13,10,9,3,8
2025-2941,Lincoln,Hard,32,C,I,20251013,28,J0DZ,,,Rafael Jodar,R,191,ESP,19072,283,192,W0BB,,,Max Wiskandt,R,191,GER,,468,91,6-4 6-1,3,R16,74,1,0,46,28,19,14,8,3,4,0,2,51,27,13,10,9,3,8
2025-2941,Lincoln,Hard,32,C,I,20251013,29,S0DE,,,Dhakshineswar Suresh,R,196,IND,25541,555,69,PL39,,,Alfredo Perez,R,193,USA,,331,153,6-4 7-6(5),3,R16,113,11,2,69,44,34,14,11,6,8,5,0,82,57,36,13,11,6,9
2025-2941,Lincoln,Hard,32,C,I,20251013,30,S0DE,,,Dhakshineswar Suresh,R,196,IND,25541,555,69,PL39,,,Alfredo Perez,R,193,USA,,331,153,6-4 7-6(5),3,R16,113,11,2,69,44,34,14,11,6,8,5,0,82,57,36,13,11,6,9
2025-2941,Lincoln,Hard,32,C,I,20251013,7,J0DZ,,,Rafael Jodar,R,191,ESP,19072,283,192,H09P,1,,Brandon Holt,R,185,USA,27521,112,559,6-0 7-5,3,QF,67,5,0,48,29,23,14,9,0,0,2,0,62,37,21,10,9,3,7
2025-2941,Lincoln,Hard,32,C,I,20251013,8,J0DZ,,,Rafael Jodar,R,191,ESP,19072,283,192,H09P,1,,Brandon Holt,R,185,USA,27521,112,559,6-0 7-5,3,QF,67,5,0,48,29,23,14,9,0,0,2,0,62,37,21,10,9,3,7
2025-2941,Lincoln,Hard,32,C,I,20251013,9,K0A3,4,,Patrick Kypson,R,188,USA,25.96,169,328,S0DE,,,Dhakshineswar Suresh,R,196,IND,25541,555,69,7-6(4) 6-0,3,QF,89,5,1,64,42,29,16,9,5,6,6,7,65,43,31,5,9,4,8
2025-2941,Lincoln,Hard,32,C,I,20251013,10,K0A3,4,,Patrick Kypson,R,188,USA,25.96,169,328,S0DE,,,Dhakshineswar Suresh,R,196,IND,25541,555,69,7-6(4) 6-0,3,QF,89,5,1,64,42,29,16,9,5,6,6,7,65,43,31,5,9,4,8
2025-2941,Lincoln,Hard,32,C,I,20251013,11,M0ON,7,,Johannus Monday,L,198,GBR,23723,230,245,MP01,,,Michael Mmoh,R,188,USA,27756,315,166,6-3 6-3,3,QF,86,4,0,48,36,30,8,9,1,1,2,2,59,39,26,8,9,3,6
2025-2941,Lincoln,Hard,32,C,I,20251013,12,M0ON,7,,Johannus Monday,L,198,GBR,23723,230,245,MP01,,,Michael Mmoh,R,188,USA,27756,315,166,6-3 6-3,3,QF,86,4,0,48,36,30,8,9,1,1,2,2,59,39,26,8,9,3,6
2025-2941,Lincoln,Hard,32,C,I,20251013,13,D0DT,,,Martin Damm,L,203,USA,,240,228,I0B0,,,Andre Ilagan,L,173,USA,,359,138,4-6 6-3 7-6(4),3,QF,146,26,4,103,73,59,12,16,4,5,6,1,93,60,44,21,15,8,9
2025-2941,Lincoln,Hard,32,C,I,20251013,14,D0DT,,,Martin Damm,L,203,USA,,240,228,I0B0,,,Andre Ilagan,L,173,USA,,359,138,4-6 6-3 7-6(4),3,QF,146,26,4,103,73,59,12,16,4,5,6,1,93,60,44,21,15,8,9
2025-2941,Lincoln,Hard,32,C,I,20251013,3,J0DZ,,,Rafael Jodar,R,191,ESP,19072,283,192,K0A3,4,,Patrick Kypson,R,188,USA,25.96,169,328,6-3 6-3,3,SF,71,7,0,48,34,29,7,9,1,2,1,4,61,41,25,6,9,5,9
2025-2941,Lincoln,Hard,32,C,I,20251013,4,J0DZ,,,Rafael Jodar,R,191,ESP,19072,283,192,K0A3,4,,Patrick Kypson,R,188,USA,25.96,169,328,6-3 6-3,3,SF,71,7,0,48,34,29,7,9,1,2,1,4,61,41,25,6,9,5,9
2025-2941,Lincoln,Hard,32,C,I,20251013,5,D0DT,,,Martin Damm,L,203,USA,,240,228,M0ON,7,,Johannus Monday,L,198,GBR,23723,230,245,6-4 6-4,3,SF,86,12,3,62,39,30,14,10,1,1,5,0,60,47,31,9,10,5,7
2025-2941,Lincoln,Hard,32,C,I,20251013,6,D0DT,,,Martin Damm,L,203,USA,,240,228,M0ON,7,,Johannus Monday,L,198,GBR,23723,230,245,6-4 6-4,3,SF,86,12,3,62,39,30,14,10,1,1,5,0,60,47,31,9,10,5,7
2025-2941,Lincoln,Hard,32,C,I,20251013,1,J0DZ,,,Rafael Jodar,R,191,ESP,19072,283,192,D0DT,,,Martin Damm,L,203,USA,,240,228,6-7(3) 6-3 6-3,3,F,124,6,0,84,54,44,19,15,2,2,12,4,91,55,41,16,15,3,6
2025-2941,Lincoln,Hard,32,C,I,20251013,2,J0DZ,,,Rafael Jodar,R,191,ESP,19072,283,192,D0DT,,,Martin Damm,L,203,USA,,240,228,6-7(3) 6-3 6-3,3,F,124,6,0,84,54,44,19,15,2,2,12,4,91,55,41,16,15,3,6
2025-3027,Shenzhen (Futian),Hard,32,C,O,20251013,16,R0GO,1,,Henrique Rocha,R,180,POR,21.52,161,361,CH80,,,Luca Castelnuovo,L,188,SUI,,407,116,6-3 6-4,3,R32,75,6,1,64,48,36,7,10,6,7,3,1,51,26,14,16,9,3,6
2025-3027,Shenzhen (Futian),Hard,32,C,O,20251013,17,M0G4,2,,Harold Mayot,R,180,FRA,23688,182,311,HG86,,,Lloyd Harris,R,193,RSA,28632,231,244,7-6(2) 6-2,3,R32,88,0,0,62,38,29,17,10,1,1,6,3,60,42,29,9,10,1,3
2025-3027,Shenzhen (Futian),Hard,32,C,O,20251013,18,J0AZ,3,,Kyrian Jacquet,R,175,FRA,24424,183,311,DH23,,,S D Prajwal Dev,R,175,IND,,805,31,6-1 6-4,3,R32,80,5,0,62,36,22,18,9,7,8,2,4,64,37,23,9,8,9,13
2025-3027,Shenzhen (Futian),Hard,32,C,O,20251013,19,SX90,,,Fajing Sun,R,178,CHN,29027,255,215,KB95,4,,Jason Kubler,R,178,AUS,32402,186,301,6-2 7-5,3,R32,90,7,3,62,33,28,18,10,2,2,10,2,58,34,24,13,10,3,6
2025-3027,Shenzhen (Futian),Hard,32,C,O,20251013,20,C0AJ,,,Jie Cui,R,183,CHN,27718,342,146,M0OQ,5,,James McCabe,R,188,AUS,22275,195,287,6-4 6-4,3,R32,93,0,2,49,30,26,14,10,0,0,7,4,61,39,28,10,10,2,4
2025-3027,Shenzhen (Futian),Hard,32,C,O,20251013,21,SY67,6,,Sho Shimabukuro,R,180,JPN,28205,212,263,B0LQ,,,Petr Bar Biryukov,L,196,RUS,,273,200,6-4 7-5,3,R32,79,12,4,63,37,32,16,11,6,6,4,3,64,31,25,15,11,1,3
2025-3027,Shenzhen (Futian),Hard,32,C,O,20251013,22,W741,,,Aoran Wang,R,191,CHN,,1092,11,S0AQ,7,,Yuta Shimizu,L,163,JPN,26346,213,262,3-6 7-5 6-3,3,R32,100,16,6,84,45,40,17,15,1,3,12,3,78,46,36,17,15,1,4
2025-3027,Shenzhen (Futian),Hard,32,C,O,20251013,23,U120,,,Kaichi Uchida,R,180,JPN,31.14,368,136,N09U,8,,Rio Noguchi,R,168,JPN,26793,246,224,5-7 6-4 6-3,3,R32,120,11,3,79,50,40,16,15,2,4,11,3,88,49,42,17,16,2,6
2025-3027,Shenzhen (Futian),Hard,32,C,O,20251013,24,CH27,,,Hyeon Chung,R,188,KOR,29402,381,129,TG30,,,Rigele Te,R,188,CHN,28011,589,62,7-6(4) 3-0 RET,3,R32,90,2,4,45,31,25,6,7,2,3,4,3,61,33,21,10,8,3,6
2025-3027,Shenzhen (Futian),Hard,32,C,O,20251013,25,SN54,,,Frederico Ferreira Silva,L,178,POR,30574,245,224,H0J1,,,Naoya Honda,R,175,JPN,,795,32,3-6 6-4 6-2,3,R32,142,3,4,84,51,35,21,14,8,10,6,8,91,52,33,21,13,7,10
2025-3027,Shenzhen (Futian),Hard,32,C,O,20251013,26,F0A3,,,Sergey Fomin,R,180,UZB,24695,490,88,W0A4,,,Arthur Weber,L,185,FRA,,485,88,6-4 6-4,3,R32,83,5,5,63,37,32,12,10,7,8,1,0,62,45,29,8,10,2,5
2025-3027,Shenzhen (Futian),Hard,32,C,O,20251013,27,J553,,,Omar Jasika,L,183,AUS,28405,262,208,U134,,,Yasutaka Uchiyama,R,183,JPN,33188,297,184,7-6(5) 1-0 RET,3,R32,85,1,4,55,32,21,12,6,4,5,1,1,61,37,24,11,7,5,7
2025-3027,Shenzhen (Futian),Hard,32,C,O,20251013,28,J380,,,Jason Jung,R,180,TPE,36329,856,22,S0HR,,,Kasidit Samrej,R,191,THA,24728,412,115,6-4 7-6(7),3,R32,104,13,0,70,42,32,22,11,2,2,13,3,66,39,32,16,11,0,1
2025-3027,Shenzhen (Futian),Hard,32,C,O,20251013,29,K09F,,,Pavel Kotov,R,191,RUS,26902,471,90,Z0D1,,,Tianhui Zhang,R,180,CHN,,629,56,6-4 6-4,3,R32,88,12,5,54,34,31,10,10,1,1,5,7,65,40,31,10,10,2,4
2025-3027,Shenzhen (Futian),Hard,32,C,O,20251013,30,M0BW,,,Ye Cong Mo,R,183,CHN,25298,769,34,SR81,,,Khumoyun Sultanov,R,180,UZB,26962,397,122,6-1 6-2,3,R32,60,7,1,39,21,17,13,7,2,2,0,2,52,28,16,6,8,2,7
2025-3027,Shenzhen (Futian),Hard,32,C,O,20251013,31,Z0CQ,,,Yi Zhou,R,193,CHN,20583,327,156,W0B3,,,Xiaofei Wang,R,180,CHN,,885,23,6-1 6-2,3,R32,,,,,,,,,,,,,,,,,,,
2025-3027,Shenzhen (Futian),Hard,32,C,O,20251013,8,M0BW,,,Ye Cong Mo,R,183,CHN,25298,769,34,R0GO,1,,Henrique Rocha,R,180,POR,21.52,161,361,7-5 6-4,3,R16,107,2,4,64,25,19,21,11,1,4,5,7,73,42,27,10,11,6,11
2025-3027,Shenzhen (Futian),Hard,32,C,O,20251013,9,M0G4,2,,Harold Mayot,R,180,FRA,23688,182,311,SN54,,,Frederico Ferreira Silva,L,178,POR,30574,245,224,6-4 6-2,3,R16,88,15,3,58,36,30,8,9,0,1,2,1,61,38,22,11,9,4,8
2025-3027,Shenzhen (Futian),Hard,32,C,O,20251013,10,J0AZ,3,,Kyrian Jacquet,R,175,FRA,24424,183,311,J553,,,Omar Jasika,L,183,AUS,28405,262,208,4-6 6-3 6-2,3,R16,105,10,2,78,42,31,20,14,1,4,1,6,68,41,22,15,13,2,7
2025-3027,Shenzhen (Futian),Hard,32,C,O,20251013,11,SY67,6,,Sho Shimabukuro,R,180,JPN,28205,212,263,F0A3,,,Sergey Fomin,R,180,UZB,24695,490,88,4-6 7-5 7-5,3,R16,154,14,2,104,66,47,23,17,6,8,8,4,115,64,48,24,17,5,8
2025-3027,Shenzhen (Futian),Hard,32,C,O,20251013,12,C0AJ,,,Jie Cui,R,183,CHN,27718,342,146,K09F,,,Pavel Kotov,R,191,RUS,26902,471,90,6-2 3-6 6-4,3,R16,141,2,1,81,54,37,17,14,2,4,12,9,82,47,37,14,13,2,5
2025-3027,Shenzhen (Futian),Hard,32,C,O,20251013,13,SX90,,,Fajing Sun,R,178,CHN,29027,255,215,CH27,,,Hyeon Chung,R,188,KOR,29402,381,129,6-3 7-6(5),3,R16,135,0,5,88,44,28,23,11,8,12,2,4,92,64,32,13,10,9,14
2025-3027,Shenzhen (Futian),Hard,32,C,O,20251013,14,U120,,,Kaichi Uchida,R,180,JPN,31.14,368,136,J380,,,Jason Jung,R,180,TPE,36329,856,22,6-3 2-0 RET,3,R16,43,2,3,31,19,16,6,6,0,1,3,2,27,17,9,3,5,2,5
2025-3027,Shenzhen (Futian),Hard,32,C,O,20251013,15,Z0CQ,,,Yi Zhou,R,193,CHN,20583,327,156,W741,,,Aoran Wang,R,191,CHN,,1092,11,W/O,3,R16,59,5,2,46,30,22,11,8,0,0,0,4,46,23,12,8,7,4,8
2025-3027,Shenzhen (Futian),Hard,32,C,O,20251013,4,SY67,6,,Sho Shimabukuro,R,180,JPN,28205,212,263,M0G4,2,,Harold Mayot,R,180,FRA,23688,182,311,6-2 6-3,3,QF,72,8,1,63,36,29,16,9,7,7,2,4,55,36,22,8,8,3,6
2025-3027,Shenzhen (Futian),Hard,32,C,O,20251013,5,J0AZ,3,,Kyrian Jacquet,R,175,FRA,24424,183,311,U120,,,Kaichi Uchida,R,180,JPN,31.14,368,136,6-3 4-6 6-3,3,QF,122,11,2,85,42,29,22,14,5,9,7,5,99,56,35,18,14,6,12
2025-3027,Shenzhen (Futian),Hard,32,C,O,20251013,6,C0AJ,,,Jie Cui,R,183,CHN,27718,342,146,M0BW,,,Ye Cong Mo,R,183,CHN,25298,769,34,6-4 6-1,3,QF,94,3,1,50,31,22,9,9,1,3,0,4,47,24,13,7,8,4,9
2025-3027,Shenzhen (Futian),Hard,32,C,O,20251013,7,Z0CQ,,,Yi Zhou,R,193,CHN,20583,327,156,SX90,,,Fajing Sun,R,178,CHN,29027,255,215,7-6(5) 6-3,3,QF,101,7,1,61,32,25,18,10,0,1,3,3,65,32,19,19,11,0,3
2025-3027,Shenzhen (Futian),Hard,32,C,O,20251013,2,J0AZ,3,,Kyrian Jacquet,R,175,FRA,24424,183,311,SY67,6,,Sho Shimabukuro,R,180,JPN,28205,212,263,7-5 4-6 6-2,3,SF,135,5,3,99,46,34,31,15,3,5,6,5,89,52,36,17,15,5,9
2025-3027,Shenzhen (Futian),Hard,32,C,O,20251013,3,Z0CQ,,,Yi Zhou,R,193,CHN,20583,327,156,C0AJ,,,Jie Cui,R,183,CHN,27718,342,146,6-7(6) 6-4 7-5,3,SF,160,17,3,93,60,51,19,17,0,1,9,0,102,65,48,19,17,0,3
2025-3027,Shenzhen (Futian),Hard,32,C,O,20251013,1,J0AZ,3,,Kyrian Jacquet,R,175,FRA,24424,183,311,Z0CQ,,,Yi Zhou,R,193,CHN,20583,327,156,6-3 6-3,3,F,75,2,2,63,32,22,20,9,1,2,4,4,51,28,21,7,9,1,5
2025-3029,Hersonissos 6,Hard,32,C,O,20251013,16,P0ME,,,Luca Preda,R,201,ROU,19.57,794,32,C0AK,1,,Oliver Crawford,R,180,GBR,26456,188,295,7-6(5) 7-5,3,R32,147,3,7,89,50,34,18,12,6,9,4,1,84,56,38,10,12,4,8
2025-3029,Hersonissos 6,Hard,32,C,O,20251013,17,PH78,2,,Ryan Peniston,L,180,GBR,29925,194,290,SK94,,,Cedrik-Marcel Stebe,L,180,GER,35012,436,102,6-3 5-7 6-4,3,R32,205,4,4,91,46,28,21,15,5,11,1,8,123,62,34,27,16,11,19
2025-3029,Hersonissos 6,Hard,32,C,O,20251013,18,S0EX,,,Hamish Stewart,R,193,GBR,,373,133,BU54,3,,Geoffrey Blancaneaux,R,180,FRA,27181,250,219,6-2 3-0 RET,3,R32,53,0,1,32,23,18,6,6,0,0,0,4,28,14,7,4,5,1,4
2025-3029,Hersonissos 6,Hard,32,C,O,20251013,19,KC33,4,,Dimitar Kuzmanov,R,183,BUL,32211,258,212,B0JP,,,Dali Blanch,R,185,USA,,447,99,6-4 6-1,3,R32,86,1,1,53,28,21,14,9,1,2,1,4,48,18,11,12,8,2,6
2025-3029,Hersonissos 6,Hard,32,C,O,20251013,20,C0HB,5,,Eliakim Coulibaly,L,180,CIV,,299,183,A0AB,,,Adrian Andreev,R,175,BUL,24422,789,32,7-6(5) 6-3,3,R32,126,9,3,76,46,34,15,11,3,5,1,1,60,35,23,14,10,2,5
2025-3029,Hersonissos 6,Hard,32,C,O,20251013,21,S0KT,,,Stefanos Sakellaridis,R,198,GRE,21081,298,184,S0RI,,,Karan Singh,R,185,IND,22289,440,102,3-6 6-4 6-3,3,R32,128,12,4,77,41,33,23,14,1,2,3,2,100,55,34,28,14,7,9
2025-3029,Hersonissos 6,Hard,32,C,O,20251013,22,M0NL,,,Inaki Montes-De La Torre,R,178,ESP,,370,136,B0JJ,7,,Robin Bertrand,R,178,FRA,,307,174,6-2 7-6(3),3,R32,110,1,3,68,39,30,16,10,7,8,0,3,53,35,22,10,10,0,3
2025-3029,Hersonissos 6,Hard,32,C,O,20251013,23,W0AH,,,Harry Wendelken,R,178,GBR,,446,99,GG65,8,,Michael Geerts,R,178,BEL,30738,321,160,6-3 6-7(6) 7-6(6),3,R32,229,11,3,126,64,48,34,17,9,12,6,5,119,74,49,24,16,9,13
2025-3029,Hersonissos 6,Hard,32,C,O,20251013,24,A829,,,Radu Albot,R,175,MDA,35921,499,86,TG77,,,Petros Tsitsipas,R,185,GRE,25213,940,19,6-3 6-1,3,R32,71,1,0,40,25,20,11,8,0,1,0,7,46,25,14,6,8,5,10
