tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2026-9452,Concepcion,Clay,32,C,O,20260126,14,CF01,,,Marco Cecchinato,R,185,ITA,,230,247,G0DH,8,,Alvaro Guillen Meza,R,175,ECU,,195,305,7-5 6-1,3,R16,91,1,3,65,39,24,18,10,4,6,2,5,52,30,15,12,9,4,9
2026-9452,Concepcion,Clay,32,C,O,20260126,15,J0AW,,,Guido Ivan Justo,R,178,ARG,,378,128,T0DM,,,Juan Bautista Torres,R,178,ARG,,364,133,6-3 6-2,3,R16,113,0,1,56,35,23,11,9,5,7,0,2,56,37,16,10,8,7,12
2026-9452,Concepcion,Clay,32,C,O,20260126,4,TE30,1,,Alejandro Tabilo,L,188,CHI,,79,737,M0OH,,,Lautaro Midon,R,180,ARG,,232,247,5-7 6-1 6-2,3,QF,120,1,2,74,50,37,9,13,0,3,6,6,79,52,32,8,14,3,10
2026-9452,Concepcion,Clay,32,C,O,20260126,5,BS86,2,,Tomas Barrios Vera,R,191,CHI,,107,565,J0AW,,,Guido Ivan Justo,R,178,ARG,,378,128,6-3 4-6 6-4,3,QF,153,1,8,80,44,33,18,14,2,5,3,3,92,58,35,18,15,7,12
2026-9452,Concepcion,Clay,32,C,O,20260126,6,CF01,,,Marco Cecchinato,R,185,ITA,,230,247,T0AP,3,,Chun-Hsin Tseng,R,175,TPE,,122,498,6-2 6-2,3,QF,75,1,2,50,28,18,15,8,3,4,0,4,47,27,16,5,8,1,6
2026-9452,Concepcion,Clay,32,C,O,20260126,7,V0DP,6,,Adolfo Daniel Vallejo,R,183,PAR,,146,428,R0A7,,,Joao Lucas Reis Da Silva,R,178,BRA,,207,284,3-6 6-3 6-1,3,QF,125,3,4,71,40,31,18,12,0,1,1,5,96,53,38,17,13,6,10
2026-9452,Concepcion,Clay,32,C,O,20260126,2,TE30,1,,Alejandro Tabilo,L,188,CHI,,79,737,CF01,,,Marco Cecchinato,R,185,ITA,,230,247,6-3 6-1,3,SF,86,2,1,52,33,24,12,8,4,4,2,1,64,43,23,9,8,9,13
2026-9452,Concepcion,Clay,32,C,O,20260126,3,V0DP,6,,Adolfo Daniel Vallejo,R,183,PAR,,146,428,BS86,2,,Tomas Barrios Vera,R,191,CHI,,107,565,6-3 1-6 6-4,3,SF,148,5,4,74,47,27,18,13,2,6,3,7,94,48,27,23,13,12,16
2026-9452,Concepcion,Clay,32,C,O,20260126,1,V0DP,6,,Adolfo Daniel Vallejo,R,183,PAR,,146,428,TE30,1,,Alejandro Tabilo,L,188,CHI,,79,737,6-2 1-6 6-1,3,F,119,3,0,62,37,28,13,11,1,3,5,3,81,49,32,13,11,10,14
2026-2965,Rosario,Clay,32,C,O,20260202,16,U182,,,Camilo Ugo Carabelli,R,185,ARG,26.631,48,1028,J0AW,,,Guido Ivan Justo,R,178,ARG,28.129,336,147,6-1 6-0,3,R32,60,2,3,34,14,13,12,7,0,1,0,1,39,29,11,1,6,2,8
2026-2965,Rosario,Clay,32,C,O,20260202,17,C0DF,2,,Francisco Comesana,R,178,ARG,25.325,64,869,KC29,,,Nicolas Kicker,R,178,ARG,33.465,269,200,7-5 6-3,3,R32,122,6,2,73,44,31,16,11,5,7,0,0,67,49,28,10,10,10,14
2026-2965,Rosario,Clay,32,C,O,20260202,18,C0C8,4,,Juan Manuel Cerundolo,L,183,ARG,24.216,85,698,V821,,,Gonzalo Villanueva,R,175,ARG,31.055,355,137,6-1 6-0,3,R32,63,2,1,37,28,23,6,7,1,1,1,1,40,23,11,4,6,3,8
2026-2965,Rosario,Clay,32,C,O,20260202,19,T0AP,6,,Chun-Hsin Tseng,R,175,TPE,24.487,122,504,CG07,,,Hernan Casanova,R,178,ARG,31.989,413,114,6-1 2-0 RET,3,R32,36,3,0,26,18,13,5,4,1,1,0,0,24,21,7,0,5,2,6
2026-2965,Rosario,Clay,32,C,O,20260202,20,DA31,7,,Hugo Dellien,R,180,BOL,32.632,149,403,AA27,,,Franco Agamenone,R,191,ITA,32.802,264,204,6-2 6-3,3,R32,91,0,2,62,50,33,5,9,5,7,0,1,65,35,20,10,8,11,16
2026-2965,Rosario,Clay,32,C,O,20260202,21,PH64,8,,Andrea Pellegrino,R,185,ITA,28.865,143,431,E0DI,,,Juan Estevez,R,170,ARG,20.364,449,102,6-4 2-6 6-4,3,R32,131,8,7,76,32,26,24,14,3,6,2,3,94,55,38,18,14,5,8
2026-2965,Rosario,Clay,32,C,O,20260202,22,A0G7,,,Valerio Aboian,L,183,ARG,23.639,526,76,SX91,,,Thiago Seyboth Wild,R,185,BRA,25.9,198,305,6-4 2-6 6-4,3,R32,171,8,2,81,38,30,24,14,4,6,7,3,105,69,48,17,14,1,3
2026-2965,Rosario,Clay,32,C,O,20260202,23,A0IK,,,Luciano Emanuel Ambrogi,R,188,ARG,22.207,424,111,RH59,,,Santiago Rodriguez Taverna,R,191,ARG,26.552,230,246,6-4 7-6(4),3,R32,116,0,2,73,53,35,11,11,5,7,2,1,70,47,31,12,11,2,5
2026-2965,Rosario,Clay,32,C,O,20260202,24,B0FI,,,Pedro Boscardin Dias,R,180,BRA,23.014,268,201,CF01,,,Marco Cecchinato,R,185,ITA,33.342,216,266,6-7(3) 6-3 7-5,3,R32,147,8,2,106,66,48,23,17,4,5,3,0,95,71,53,13,16,3,6
2026-2965,Rosario,Clay,32,C,O,20260202,25,D0CG,,,Facundo Diaz Acosta,L,183,ARG,25.133,301,174,RD48,,,Igor Marcondes,L,185,BRA,28.632,357,134,7-6(3) 6-0,3,R32,80,2,0,49,41,32,6,9,0,1,2,4,62,38,24,10,9,3,7
2026-2965,Rosario,Clay,32,C,O,20260202,26,L0GR,,,Juan Manuel La Serna,L,188,ARG,21.993,386,122,O376,,,Renzo Olivo,R,178,ARG,33.886,511,78,6-4 2-6 6-3,3,R32,152,2,4,93,68,45,4,13,7,12,4,5,94,50,30,21,14,8,14
2026-2965,Rosario,Clay,32,C,O,20260202,27,O660,,,Genaro Alberto Olivieri,R,175,ARG,27.499,239,241,MW75,,,Felipe Meligeni Alves,R,185,BRA,27.953,226,251,6-3 6-1,3,R32,63,3,2,45,34,21,9,8,0,1,0,1,42,31,16,3,8,2,7
2026-2965,Rosario,Clay,32,C,O,20260202,28,B0FV,5,,Roman Andres Burruchaga,R,183,ARG,24.027,118,512,M0OH,,,Lautaro Midon,R,180,ARG,21.848,231,245,6-1 6-1,3,R32,68,4,0,48,32,21,10,7,4,5,1,3,51,30,13,7,7,4,10
2026-2965,Rosario,Clay,32,C,O,20260202,29,MJ98,,,Facundo Mena,R,183,ARG,33.363,354,137,MJ08,,,Thiago Monteiro,L,183,BRA,31.677,210,283,7-5 7-6(3),3,R32,121,10,1,69,38,35,19,12,0,0,3,1,76,51,36,14,12,2,3
2026-2965,Rosario,Clay,32,C,O,20260202,30,S0GZ,,,Nikolas Sanchez Izquierdo,R,185,ESP,26.888,279,187,CC66,,,Andrea Collarini,L,183,ARG,34.007,229,246,3-6 6-2 6-1,3,R32,166,1,2,84,54,36,14,12,8,11,3,2,113,75,40,17,12,13,19
2026-2965,Rosario,Clay,32,C,O,20260202,31,T0DM,,,Juan Bautista Torres,R,178,ARG,23.838,353,138,B0GY,,,Alex Barrena,R,175,ARG,23.316,180,337,6-3 6-1,3,R32,95,0,1,49,34,22,10,8,0,1,1,1,64,30,20,11,8,9,14
2026-2965,Rosario,Clay,32,C,O,20260202,8,U182,,,Camilo Ugo Carabelli,R,185,ARG,26.631,48,1028,D0CG,,,Facundo Diaz Acosta,L,183,ARG,25.133,301,174,5-7 6-4 7-6(4),3,R16,212,2,6,118,66,43,20,17,9,16,3,2,122,82,43,24,17,12,19
2026-2965,Rosario,Clay,32,C,O,20260202,9,B0FI,,,Pedro Boscardin Dias,R,180,BRA,23.014,268,201,C0DF,2,,Francisco Comesana,R,178,ARG,25.325,64,869,6-4 3-6 6-3,3,R16,164,4,3,93,50,29,23,14,5,10,2,2,92,65,38,12,14,4,10
2026-2965,Rosario,Clay,32,C,O,20260202,10,B0FV,5,,Roman Andres Burruchaga,R,183,ARG,24.027,118,512,O660,,,Genaro Alberto Olivieri,R,175,ARG,27.499,239,241,6-3 6-1,3,R16,89,1,1,47,30,19,9,8,5,7,0,0,64,47,24,4,8,8,14
2026-2965,Rosario,Clay,32,C,O,20260202,11,DA31,7,,Hugo Dellien,R,180,BOL,32.632,149,403,L0GR,,,Juan Manuel La Serna,L,188,ARG,21.993,386,122,6-3 6-2,3,R16,86,1,1,63,44,33,9,9,4,4,1,4,56,33,20,11,8,4,7
2026-2965,Rosario,Clay,32,C,O,20260202,12,C0C8,4,,Juan Manuel Cerundolo,L,183,ARG,24.216,85,698,T0DM,,,Juan Bautista Torres,R,178,ARG,23.838,353,138,3-6 6-4 6-3,3,R16,161,4,4,95,65,45,13,14,7,10,1,1,87,64,38,13,14,10,14
2026-2965,Rosario,Clay,32,C,O,20260202,13,T0AP,6,,Chun-Hsin Tseng,R,175,TPE,24.487,122,504,MJ98,,,Facundo Mena,R,183,ARG,33.363,354,137,6-3 7-5,3,R16,101,0,0,60,38,27,12,10,2,4,1,3,69,39,20,13,11,4,9
2026-2965,Rosario,Clay,32,C,O,20260202,14,PH64,8,,Andrea Pellegrino,R,185,ITA,28.865,143,431,A0IK,,,Luciano Emanuel Ambrogi,R,188,ARG,22.207,424,111,1-6 6-4 6-2,3,R16,131,7,2,90,58,31,22,13,4,8,8,5,85,43,30,18,12,8,12
2026-2965,Rosario,Clay,32,C,O,20260202,15,A0G7,,,Valerio Aboian,L,183,ARG,23.639,526,76,S0GZ,,,Nikolas Sanchez Izquierdo,R,185,ESP,26.888,279,187,7-5 6-4,3,R16,106,3,2,69,42,28,14,11,5,8,0,3,61,47,26,6,11,2,7
2026-2965,Rosario,Clay,32,C,O,20260202,4,U182,,,Camilo Ugo Carabelli,R,185,ARG,26.631,48,1028,DA31,7,,Hugo Dellien,R,180,BOL,32.632,149,403,6-4 6-2,3,QF,86,0,1,48,20,13,21,9,0,1,0,0,62,44,21,11,9,3,7
2026-2965,Rosario,Clay,32,C,O,20260202,5,C0C8,4,,Juan Manuel Cerundolo,L,183,ARG,24.216,85,698,PH64,8,,Andrea Pellegrino,R,185,ITA,28.865,143,431,6-4 6-3,3,QF,109,0,1,66,44,32,11,9,3,4,0,6,54,20,14,16,10,1,5
2026-2965,Rosario,Clay,32,C,O,20260202,6,B0FV,5,,Roman Andres Burruchaga,R,183,ARG,24.027,118,512,B0FI,,,Pedro Boscardin Dias,R,180,BRA,23.014,268,201,7-6(3) 6-3,3,QF,137,0,2,78,42,30,17,11,4,7,3,3,91,54,29,16,10,7,11
2026-2965,Rosario,Clay,32,C,O,20260202,7,T0AP,6,,Chun-Hsin Tseng,R,175,TPE,24.487,122,504,A0G7,,,Valerio Aboian,L,183,ARG,23.639,526,76,6-2 6-1,3,QF,74,0,1,39,21,18,12,7,5,5,1,3,50,27,16,7,8,3,8
2026-2965,Rosario,Clay,32,C,O,20260202,2,U182,,,Camilo Ugo Carabelli,R,185,ARG,26.631,48,1028,C0C8,4,,Juan Manuel Cerundolo,L,183,ARG,24.216,85,698,7-5 6-1,3,SF,94,2,0,51,25,22,13,10,3,5,1,1,60,43,22,6,9,3,8
2026-2965,Rosario,Clay,32,C,O,20260202,3,B0FV,5,,Roman Andres Burruchaga,R,183,ARG,24.027,118,512,T0AP,6,,Chun-Hsin Tseng,R,175,TPE,24.487,122,504,6-3 6-3,3,SF,84,2,3,52,36,25,10,9,1,2,0,4,54,28,16,11,9,0,4
2026-2965,Rosario,Clay,32,C,O,20260202,1,U182,,,Camilo Ugo Carabelli,R,185,ARG,26.631,48,1028,B0FV,5,,Roman Andres Burruchaga,R,183,ARG,24.027,118,512,6-2 6-3,3,Final,102,1,2,51,30,20,13,8,5,6,3,4,71,48,25,10,9,10,15
2026-2967,Brisbane 1,Hard,32,C,O,20260202,16,N707,,,Naoki Nakagawa,R,180,JPN,29.205,723,43,W09E,1,,Adam Walton,R,183,AUS,26.798,81,712,4-6 6-3 6-4,3,R32,129,15,0,94,55,41,22,15,5,6,15,1,74,50,37,15,14,0,2
2026-2967,Brisbane 1,Hard,32,C,O,20260202,17,BI81,3,,Alex Bolt,L,183,AUS,33.076,188,327,DF92,,,Corentin Denolly,L,188,FRA,28.66,397,119,4-6 6-3 6-2,3,R32,106,11,2,73,49,38,12,14,1,4,8,6,107,75,45,14,13,14,19
2026-2967,Brisbane 1,Hard,32,C,O,20260202,18,M0OQ,4,,James McCabe,R,188,AUS,22.582,208,289,I0AX,,,Kokoro Isomura,R,175,JPN,23.031,571,67,6-2 6-3,3,R32,69,9,1,38,30,27,5,8,0,0,0,2,57,36,18,12,9,2,6
2026-2967,Brisbane 1,Hard,32,C,O,20260202,19,S0IA,5,,Dane Sweeny,R,170,AUS,24.972,151,397,M0NA,,,Shunsuke Mitsui,R,178,JPN,23.707,537,74,3-2 RET,3,R32,34,2,1,19,14,9,4,3,0,0,0,1,15,8,4,4,2,0,0
2026-2967,Brisbane 1,Hard,32,C,O,20260202,20,SX90,7,,Fajing Sun,R,178,CHN,29.333,273,196,J476,,,David Jorda Sanchis,R,198,ESP,31.639,377,124,6-4 6-3,3,R32,108,0,1,55,40,28,10,9,2,3,5,4,84,52,33,12,10,11,15
2026-2967,Brisbane 1,Hard,32,C,O,20260202,21,EA27,,,Blake Ellis,R,191,AUS,27.075,518,77,S0C2,,,Hikaru Shiraishi,R,168,JPN,25.7,430,109,7-6(5) 7-6(6),3,R32,129,14,6,93,52,39,24,12,6,7,3,1,92,74,54,8,12,6,7
2026-2967,Brisbane 1,Hard,32,C,O,20260202,22,H0BA,,,Shinji Hazawa,R,175,JPN,26.812,915,23,D0A2,,,Matthew Dellavedova,R,191,AUS,25.678,525,77,6-2 6-2,3,R32,71,2,3,51,33,28,9,8,5,5,0,0,54,42,22,4,8,6,10
2026-2967,Brisbane 1,Hard,32,C,O,20260202,23,H0K0,,,Cruz Hewitt,R,185,AUS,17.144,734,41,M0SC,,,Hayato Matsuoka,R,180,JPN,21.049,403,118,6-3 7-6(5),3,R32,109,8,1,87,46,33,25,11,6,6,8,4,72,52,34,13,10,2,3
2026-2967,Brisbane 1,Hard,32,C,O,20260202,24,M0TE,,,Pavle Marinkov,R,188,AUS,19.995,590,64,B0NO,,,Darwin Blanch,L,185,USA,18.349,278,187,7-6(5) 3-6 6-3,3,R32,149,7,3,102,67,45,20,15,3,7,18,2,98,63,45,17,15,4,8
2026-2967,Brisbane 1,Hard,32,C,O,20260202,25,S0U5,,,Tai Sach,R,178,AUS,23.381,589,64,J553,,,Omar Jasika,L,183,AUS,28.712,349,141,6-4 7-6(6),3,R32,99,2,1,71,44,31,16,11,4,6,3,3,68,45,29,14,11,6,9
2026-2967,Brisbane 1,Hard,32,C,O,20260202,26,TC01,,,Li Tu,R,183,AUS,29.687,389,120,H0HS,,,Matt Hulme,R,191,AUS,26.96,1030,15,3-6 6-3 7-5,3,R32,136,7,4,89,57,40,23,15,4,5,9,3,95,68,49,14,15,8,10
2026-2967,Brisbane 1,Hard,32,C,O,20260202,27,S0N0,2,,Tristan Schoolkate,R,183,AUS,24.934,114,534,B0EK,,,Moerani Bouzige,R,180,AUS,26.56,464,95,7-6(4) 6-2,3,R32,95,13,5,70,37,31,19,10,6,6,3,2,56,33,25,12,10,2,4
2026-2967,Brisbane 1,Hard,32,C,O,20260202,28,S0UV,6,,Rei Sakamoto,R,193,JPN,19.611,184,332,S0TI,,,Philip Sekulic,R,191,AUS,22.412,508,80,6-3 6-4,3,R32,91,10,3,59,40,33,9,10,2,2,0,1,59,38,27,10,9,5,7
2026-2967,Brisbane 1,Hard,32,C,O,20260202,29,U134,8,,Yasutaka Uchiyama,R,183,JPN,33.495,326,154,MI01,,,Hiroki Moriya,R,168,JPN,35.299,505,81,6-2 6-1,3,R32,82,6,2,51,33,22,12,7,2,2,1,4,49,28,13,9,8,6,11
2026-2967,Brisbane 1,Hard,32,C,O,20260202,30,DA81,,,Taro Daniel,R,191,JPN,33.016,400,118,DC38,,,Jake Delaney,R,185,AUS,28.723,469,93,6-3 7-5,3,R32,92,7,0,48,32,28,10,10,1,2,6,2,65,40,26,10,11,3,7
2026-2967,Brisbane 1,Hard,32,C,O,20260202,31,S0AQ,,,Yuta Shimizu,L,163,JPN,26.653,360,133,TD55,,,Renta Tokuda,R,178,JPN,27.849,322,157,7-6(4) 1-6 6-4,3,R32,126,7,0,82,47,30,24,14,2,5,4,1,92,56,45,16,15,5,7
2026-2967,Brisbane 1,Hard,32,C,O,20260202,8,M0OQ,4,,James McCabe,R,188,AUS,22.582,208,289,H0BA,,,Shinji Hazawa,R,175,JPN,26.812,915,23,6-4 6-4,3,R16,82,7,3,50,29,28,12,10,0,0,2,2,70,51,37,6,10,4,6
2026-2967,Brisbane 1,Hard,32,C,O,20260202,9,S0IA,5,,Dane Sweeny,R,170,AUS,24.972,151,397,S0U5,,,Tai Sach,R,178,AUS,23.381,589,64,6-1 6-1,3,R16,59,4,2,44,29,22,8,7,0,0,0,1,39,24,10,5,7,3,8
2026-2967,Brisbane 1,Hard,32,C,O,20260202,10,EA27,,,Blake Ellis,R,191,AUS,27.075,518,77,SX90,7,,Fajing Sun,R,178,CHN,29.333,273,196,7-6(5) 6-4,3,R16,100,19,6,69,43,36,12,11,0,1,6,1,75,50,35,13,11,8,10
2026-2967,Brisbane 1,Hard,32,C,O,20260202,11,H0K0,,,Cruz Hewitt,R,185,AUS,17.144,734,41,N707,,,Naoki Nakagawa,R,180,JPN,29.205,723,43,6-4 3-6 6-1,3,R16,121,6,5,86,49,32,20,13,3,6,8,2,79,41,30,14,13,2,7
2026-2967,Brisbane 1,Hard,32,C,O,20260202,12,S0N0,2,,Tristan Schoolkate,R,183,AUS,24.934,114,534,TC01,,,Li Tu,R,183,AUS,29.687,389,120,6-3 6-4,3,R16,97,7,4,70,47,38,11,10,3,3,8,1,64,39,29,11,9,5,7
2026-2967,Brisbane 1,Hard,32,C,O,20260202,13,BI81,3,,Alex Bolt,L,183,AUS,33.076,188,327,S0AQ,,,Yuta Shimizu,L,163,JPN,26.653,360,133,6-3 6-4,3,R16,93,8,0,77,51,35,16,10,11,11,4,3,71,47,34,8,9,5,7
2026-2967,Brisbane 1,Hard,32,C,O,20260202,14,S0UV,6,,Rei Sakamoto,R,193,JPN,19.611,184,332,DA81,,,Taro Daniel,R,191,JPN,33.016,400,118,7-6(5) 6-2,3,R16,102,14,1,62,48,39,8,10,1,1,9,1,75,52,37,9,10,1,3
2026-2967,Brisbane 1,Hard,32,C,O,20260202,15,U134,8,,Yasutaka Uchiyama,R,183,JPN,33.495,326,154,M0TE,,,Pavle Marinkov,R,188,AUS,19.995,590,64,6-4 3-6 6-1,3,R16,100,15,3,68,40,36,15,13,0,1,9,3,76,53,38,10,13,3,6
2026-2967,Brisbane 1,Hard,32,C,O,20260202,4,S0N0,2,,Tristan Schoolkate,R,183,AUS,24.934,114,534,S0UV,6,,Rei Sakamoto,R,193,JPN,19.611,184,332,6-3 6-4,3,QF,86,9,3,68,36,29,16,10,0,0,4,1,51,38,25,7,9,0,2
2026-2967,Brisbane 1,Hard,32,C,O,20260202,5,U134,8,,Yasutaka Uchiyama,R,183,JPN,33.495,326,154,BI81,3,,Alex Bolt,L,183,AUS,33.076,188,327,6-2 6-7(9) 6-2,3,QF,132,16,3,99,57,45,24,14,4,5,5,6,101,65,44,15,14,5,10
2026-2967,Brisbane 1,Hard,32,C,O,20260202,6,EA27,,,Blake Ellis,R,191,AUS,27.075,518,77,M0OQ,4,,James McCabe,R,188,AUS,22.582,208,289,6-7(6) 6-4 6-3,3,QF,164,14,5,110,64,48,24,15,11,12,17,2,120,84,61,13,16,12,16
2026-2967,Brisbane 1,Hard,32,C,O,20260202,7,S0IA,5,,Dane Sweeny,R,170,AUS,24.972,151,397,H0K0,,,Cruz Hewitt,R,185,AUS,17.144,734,41,6-1 6-1,3,QF,55,5,2,42,27,20,11,7,2,2,3,3,49,34,18,3,7,3,8
2026-2967,Brisbane 1,Hard,32,C,O,20260202,2,S0N0,2,,Tristan Schoolkate,R,183,AUS,24.934,114,534,EA27,,,Blake Ellis,R,191,AUS,27.075,518,77,6-4 6-4,3,SF,83,11,1,48,30,30,10,10,0,0,5,4,74,42,32,13,10,10,12
2026-2967,Brisbane 1,Hard,32,C,O,20260202,3,S0IA,5,,Dane Sweeny,R,170,AUS,24.972,151,397,U134,8,,Yasutaka Uchiyama,R,183,JPN,33.495,326,154,6-3 6-3,3,SF,73,4,2,50,30,23,15,9,3,3,6,1,56,34,25,9,9,4,7
2026-2967,Brisbane 1,Hard,32,C,O,20260202,1,S0IA,5,,Dane Sweeny,R,170,AUS,24.972,151,397,S0N0,2,,Tristan Schoolkate,R,183,AUS,24.934,114,534,3-6 7-6(5) 7-6(4),3,Final,161,4,4,105,68,55,18,16,5,6,23,5,106,62,51,27,17,3,3
2026-9154,Cleveland,Hard,32,C,I,20260202,16,M0C2,,,Dan Martin,R,175,CAN,26.738,399,118,SY67,1,,Sho Shimabukuro,R,180,JPN,28.512,141,441,6-3 6-4,3,R32,68,2,1,50,30,23,14,10,0,1,4,5,59,30,20,12,9,4,7
2026-9154,Cleveland,Hard,32,C,I,20260202,17,S0ZE,2,,Colton Smith,R,183,USA,22.916,161,371,K0DB,,,Cannon Kingsley,R,191,USA,24.745,492,86,3-6 7-6(6) 6-4,3,R32,135,6,3,89,57,43,18,15,2,5,11,2,121,77,53,21,16,5,8
2026-9154,Cleveland,Hard,32,C,I,20260202,18,B0EJ,3,,Tristan Boyer,R,188,USA,24.786,218,262,J0B5,,,Garrett Johns,R,180,USA,25.128,288,183,6-4 6-4,3,R32,80,6,4,60,36,31,10,10,4,5,3,5,64,36,26,12,10,4,7
2026-9154,Cleveland,Hard,32,C,I,20260202,19,V0DG,,,Quinn Vandecasteele,R,191,USA,23.422,581,65,C0HT,5,,Murphy Cassone,R,188,USA,23.466,244,227,7-6(2) 6-3,3,R32,87,9,2,77,36,32,21,11,6,7,4,1,74,52,34,11,10,4,6
2026-9154,Cleveland,Hard,32,C,I,20260202,20,M0NP,6,,Andres Martin,R,183,USA,24.575,274,195,I0B0,,,Andre Ilagan,L,173,USA,,346,142,7-6(7) 3-6 7-5,3,R32,155,11,6,124,85,61,12,16,6,11,6,3,120,81,53,19,17,9,14
2026-9154,Cleveland,Hard,32,C,I,20260202,21,B0F8,,,Justin Boulais,L,183,CAN,24.287,560,68,B0ZN,,,Lincoln Battle,R,,USA,21.514,,,6-3 6-4,3,R32,84,5,1,57,36,26,10,10,4,6,2,1,59,34,21,8,9,4,8
2026-9154,Cleveland,Hard,32,C,I,20260202,22,D0D4,,,Stefan Dostanic,R,188,USA,24.246,572,66,K0EM,,,Matt Kuhar,R,178,USA,29.629,797,34,6-1 6-2,3,R32,47,8,0,39,26,24,8,8,0,0,3,1,41,28,14,5,7,1,5
2026-9154,Cleveland,Hard,32,C,I,20260202,23,GH92,,,Borna Gojo,R,196,CRO,27.932,276,192,K0NP,,,Jack Kennedy,R,170,USA,17.665,884,25,6-0 6-0,3,R32,52,9,1,40,23,18,11,6,4,4,0,5,45,23,10,5,6,3,9
2026-9154,Cleveland,Hard,32,C,I,20260202,24,J732,,,Ben Jones,R,193,GBR,27.71,837,30,S0W8,,,Aryan Shah,R,183,IND,20.2,402,118,4-6 6-3 6-4,3,R32,120,18,4,85,56,47,10,15,4,6,2,5,89,45,34,21,14,4,7
2026-9154,Cleveland,Hard,32,C,I,20260202,25,P0MG,,,Raphael Perot,R,175,FRA,24.594,404,117,H0JL,,,Jay Friend,R,185,JPN,22.116,483,88,6-2 4-6 6-3,3,R32,120,2,4,99,60,42,19,14,2,4,5,3,80,43,31,17,13,1,5
2026-9154,Cleveland,Hard,32,C,I,20260202,26,S0NN,,,Joshua Sheehy,L,188,USA,29.013,678,49,P0C1,,,Karl Poling,L,185,USA,26.5,562,68,7-6(1) 7-6(4),3,R32,128,14,5,88,40,31,28,12,8,9,2,4,101,56,37,24,12,5,6
2026-9154,Cleveland,Hard,32,C,I,20260202,27,S0DQ,,,Keegan Smith,R,201,USA,27.614,338,145,Z0AK,,,Tyler Zink,R,185,USA,25.008,332,150,6-3 6-7(5) 7-6(3),3,R32,129,10,3,108,79,58,21,17,2,2,7,2,102,66,50,23,16,0,1
2026-9154,Cleveland,Hard,32,C,I,20260202,28,G0IW,,,Antoine Ghibaudo,R,191,FRA,21.021,356,134,TA46,4,,Bernard Tomic,R,196,AUS,33.284,194,313,6-1 6-3,3,R32,60,3,2,45,23,21,11,8,1,2,1,4,54,27,13,12,8,4,9
2026-9154,Cleveland,Hard,32,C,I,20260202,29,KE64,7,,Stefan Kozlov,R,183,USA,28.003,283,184,SK94,,,Cedrik-Marcel Stebe,L,180,GER,35.318,320,158,3-6 6-2 6-3,3,R32,125,2,4,90,51,35,23,13,8,9,2,2,83,48,33,18,13,4,7
2026-9154,Cleveland,Hard,32,C,I,20260202,30,LI10,,,Christian Langmo,R,191,USA,29.673,340,144,RG42,8,,Alex Rybakov,L,185,USA,29.016,297,177,7-6(6) 6-3,3,R32,110,6,4,80,46,32,22,11,5,6,5,3,60,41,33,8,10,0,2
2026-9154,Cleveland,Hard,32,C,I,20260202,31,M0RG,,,Daniel Milavsky,R,193,USA,24.392,441,106,B0PW,,,Kaylan Bigun,L,183,USA,19.699,710,45,6-4 6-3,3,R32,76,10,2,70,42,36,11,10,7,8,6,6,57,32,25,8,9,3,6
2026-9154,Cleveland,Hard,32,C,I,20260202,8,S0ZE,2,,Colton Smith,R,183,USA,22.916,161,371,J732,,,Ben Jones,R,193,GBR,27.71,837,30,6-1 7-5,3,R16,72,5,1,53,39,33,8,10,0,0,3,0,51,32,23,8,9,5,8
2026-9154,Cleveland,Hard,32,C,I,20260202,9,GH92,,,Borna Gojo,R,196,CRO,27.932,276,192,B0EJ,3,,Tristan Boyer,R,188,USA,24.786,218,262,6-4 6-2,3,R16,67,7,0,54,30,26,13,9,3,3,2,0,45,32,21,8,9,2,5
2026-9154,Cleveland,Hard,32,C,I,20260202,10,S0NN,,,Joshua Sheehy,L,188,USA,29.013,678,49,M0NP,6,,Andres Martin,R,183,USA,24.575,274,195,7-6(3) 6-3,3,R16,85,11,4,75,46,38,15,11,5,5,4,1,63,42,31,11,10,0,1
2026-9154,Cleveland,Hard,32,C,I,20260202,11,V0DG,,,Quinn Vandecasteele,R,191,USA,23.422,581,65,B0F8,,,Justin Boulais,L,183,CAN,24.287,560,68,6-2 6-4,3,R16,71,7,1,63,38,28,15,9,1,1,2,3,60,38,24,9,9,7,10
2026-9154,Cleveland,Hard,32,C,I,20260202,12,KE64,7,,Stefan Kozlov,R,183,USA,28.003,283,184,P0MG,,,Raphael Perot,R,175,FRA,24.594,404,117,7-6(5) 3-6 6-3,3,R16,135,10,5,82,49,36,18,15,4,8,3,3,101,72,42,16,15,4,8
2026-9154,Cleveland,Hard,32,C,I,20260202,13,D0D4,,,Stefan Dostanic,R,188,USA,24.246,572,66,LI10,,,Christian Langmo,R,191,USA,29.673,340,144,6-3 6-7(8) 6-4,3,R16,138,4,4,101,67,55,20,16,4,4,9,2,120,83,59,17,15,12,14
