captured_at,league,match_date,kickoff_iso,home_team,away_team,line,side,odds_decimal,odds_american
2026-04-17T09:08:52Z,bundesliga,2026-04-17,2026-04-17T18:30:00Z,St. Pauli (Corners),FC Koln (Corners),9.0,over,1.7407,-135
2026-04-17T09:08:52Z,bundesliga,2026-04-17,2026-04-17T18:30:00Z,St. Pauli (Corners),FC Koln (Corners),9.0,under,2.06,106
2026-04-17T09:08:52Z,bundesliga,2026-04-17,2026-04-17T18:30:00Z,St. Pauli (Corners),FC Koln (Corners),10.0,over,2.25,125
2026-04-17T09:08:52Z,bundesliga,2026-04-17,2026-04-17T18:30:00Z,St. Pauli (Corners),FC Koln (Corners),10.0,under,1.6211,-161
2026-04-17T09:08:52Z,bundesliga,2026-04-17,2026-04-17T18:30:00Z,St. Pauli (Corners),FC Koln (Corners),10.5,over,2.49,149
2026-04-17T09:08:52Z,bundesliga,2026-04-17,2026-04-17T18:30:00Z,St. Pauli (Corners),FC Koln (Corners),10.5,under,1.5,-200
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:30:00Z,Hoffenheim,Borussia Dortmund,10.0,over,1.8333,-120
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:30:00Z,Hoffenheim,Borussia Dortmund,10.0,under,1.9804,-102
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:30:00Z,Hoffenheim,Borussia Dortmund,9.0,over,1.4608,-217
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:30:00Z,Hoffenheim,Borussia Dortmund,9.0,under,2.59,159
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:30:00Z,Hoffenheim,Borussia Dortmund,9.5,over,1.6494,-154
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:30:00Z,Hoffenheim,Borussia Dortmund,9.5,under,2.2,120
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:30:00Z,Hoffenheim,Borussia Dortmund,10.5,over,2.04,104
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:30:00Z,Hoffenheim,Borussia Dortmund,10.5,under,1.7634,-131
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:30:00Z,Hoffenheim,Borussia Dortmund,11.0,over,2.32,132
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:30:00Z,Hoffenheim,Borussia Dortmund,11.0,under,1.5682,-176
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:30:00Z,Union Berlin (Corners),Wolfsburg (Corners),10.0,over,1.9174,-109
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:30:00Z,Union Berlin (Corners),Wolfsburg (Corners),10.0,under,1.9009,-111
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:30:00Z,Union Berlin (Corners),Wolfsburg (Corners),9.0,over,1.5025,-199
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:30:00Z,Union Berlin (Corners),Wolfsburg (Corners),9.0,under,2.48,148
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:30:00Z,Union Berlin (Corners),Wolfsburg (Corners),9.5,over,1.7042,-142
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:30:00Z,Union Berlin (Corners),Wolfsburg (Corners),9.5,under,2.11,111
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:30:00Z,Union Berlin (Corners),Wolfsburg (Corners),10.5,over,2.13,113
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:30:00Z,Union Berlin (Corners),Wolfsburg (Corners),10.5,under,1.6944,-144
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:30:00Z,Union Berlin (Corners),Wolfsburg (Corners),11.0,over,2.46,146
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:30:00Z,Union Berlin (Corners),Wolfsburg (Corners),11.0,under,1.5102,-196
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:30:00Z,Werder Bremen (Corners),Hamburger SV (Corners),9.5,over,1.9524,-105
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:30:00Z,Werder Bremen (Corners),Hamburger SV (Corners),9.5,under,1.8621,-116
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:30:00Z,Werder Bremen (Corners),Hamburger SV (Corners),8.5,over,1.5464,-183
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:30:00Z,Werder Bremen (Corners),Hamburger SV (Corners),8.5,under,2.38,138
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:30:00Z,Werder Bremen (Corners),Hamburger SV (Corners),9.0,over,1.7042,-142
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:30:00Z,Werder Bremen (Corners),Hamburger SV (Corners),9.0,under,2.11,111
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:30:00Z,Werder Bremen (Corners),Hamburger SV (Corners),10.0,over,2.19,119
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:30:00Z,Werder Bremen (Corners),Hamburger SV (Corners),10.0,under,1.6536,-153
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:30:00Z,Werder Bremen (Corners),Hamburger SV (Corners),10.5,over,2.42,142
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:30:00Z,Werder Bremen (Corners),Hamburger SV (Corners),10.5,under,1.5263,-190
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:29:00Z,Home Teams (5 Games),Away Teams (5 Games),15.5,over,1.8403,-119
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:29:00Z,Home Teams (5 Games),Away Teams (5 Games),15.5,under,2.0,-100
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:30:00Z,Union Berlin,Wolfsburg,10.0,over,1.9174,-109
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:30:00Z,Union Berlin,Wolfsburg,10.0,under,1.9009,-111
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:30:00Z,Union Berlin,Wolfsburg,9.0,over,1.5025,-199
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:30:00Z,Union Berlin,Wolfsburg,9.0,under,2.48,148
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:30:00Z,Union Berlin,Wolfsburg,9.5,over,1.7042,-142
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:30:00Z,Union Berlin,Wolfsburg,9.5,under,2.11,111
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:30:00Z,Union Berlin,Wolfsburg,10.5,over,2.13,113
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:30:00Z,Union Berlin,Wolfsburg,10.5,under,1.6944,-144
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:30:00Z,Union Berlin,Wolfsburg,11.0,over,2.46,146
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:30:00Z,Union Berlin,Wolfsburg,11.0,under,1.5102,-196
2026-04-17T09:08:52Z,bundesliga,2026-04-19,2026-04-19T15:30:00Z,Bayern Munich,Stuttgart,10.0,over,1.9804,-102
2026-04-17T09:08:52Z,bundesliga,2026-04-19,2026-04-19T15:30:00Z,Bayern Munich,Stuttgart,10.0,under,1.8264,-121
2026-04-17T09:08:52Z,bundesliga,2026-04-19,2026-04-19T15:30:00Z,Bayern Munich,Stuttgart,9.0,over,1.5464,-183
2026-04-17T09:08:52Z,bundesliga,2026-04-19,2026-04-19T15:30:00Z,Bayern Munich,Stuttgart,9.0,under,2.37,137
2026-04-17T09:08:52Z,bundesliga,2026-04-19,2026-04-19T15:30:00Z,Bayern Munich,Stuttgart,9.5,over,1.7634,-131
2026-04-17T09:08:52Z,bundesliga,2026-04-19,2026-04-19T15:30:00Z,Bayern Munich,Stuttgart,9.5,under,2.03,103
2026-04-17T09:08:52Z,bundesliga,2026-04-19,2026-04-19T15:30:00Z,Bayern Munich,Stuttgart,10.5,over,2.2,120
2026-04-17T09:08:52Z,bundesliga,2026-04-19,2026-04-19T15:30:00Z,Bayern Munich,Stuttgart,10.5,under,1.6494,-154
2026-04-17T09:08:52Z,bundesliga,2026-04-19,2026-04-19T15:30:00Z,Bayern Munich,Stuttgart,11.0,over,2.56,156
2026-04-17T09:08:52Z,bundesliga,2026-04-19,2026-04-19T15:30:00Z,Bayern Munich,Stuttgart,11.0,under,1.4717,-212
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T16:30:00Z,Eintracht Frankfurt (Corners),RB Leipzig (Corners),9.5,over,1.8547,-117
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T16:30:00Z,Eintracht Frankfurt (Corners),RB Leipzig (Corners),9.5,under,1.9524,-105
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T16:30:00Z,Eintracht Frankfurt (Corners),RB Leipzig (Corners),8.5,over,1.495,-202
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T16:30:00Z,Eintracht Frankfurt (Corners),RB Leipzig (Corners),8.5,under,2.5,150
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T16:30:00Z,Eintracht Frankfurt (Corners),RB Leipzig (Corners),9.0,over,1.6289,-159
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T16:30:00Z,Eintracht Frankfurt (Corners),RB Leipzig (Corners),9.0,under,2.23,123
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T16:30:00Z,Eintracht Frankfurt (Corners),RB Leipzig (Corners),10.0,over,2.08,108
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T16:30:00Z,Eintracht Frankfurt (Corners),RB Leipzig (Corners),10.0,under,1.7299,-137
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T16:30:00Z,Eintracht Frankfurt (Corners),RB Leipzig (Corners),10.5,over,2.31,131
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T16:30:00Z,Eintracht Frankfurt (Corners),RB Leipzig (Corners),10.5,under,1.578,-173
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:30:00Z,Bayer Leverkusen,Augsburg,10.0,over,1.8772,-114
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:30:00Z,Bayer Leverkusen,Augsburg,10.0,under,1.9346,-107
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:30:00Z,Bayer Leverkusen,Augsburg,9.0,over,1.4831,-207
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:30:00Z,Bayer Leverkusen,Augsburg,9.0,under,2.56,156
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:30:00Z,Bayer Leverkusen,Augsburg,9.5,over,1.6849,-146
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:30:00Z,Bayer Leverkusen,Augsburg,9.5,under,2.17,117
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:30:00Z,Bayer Leverkusen,Augsburg,10.5,over,2.1,110
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:30:00Z,Bayer Leverkusen,Augsburg,10.5,under,1.7246,-138
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:30:00Z,Bayer Leverkusen,Augsburg,11.0,over,2.43,143
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:30:00Z,Bayer Leverkusen,Augsburg,11.0,under,1.5319,-188
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:30:00Z,Hoffenheim (Corners),Borussia Dortmund (Corners),10.0,over,1.8333,-120
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:30:00Z,Hoffenheim (Corners),Borussia Dortmund (Corners),10.0,under,1.9804,-102
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:30:00Z,Hoffenheim (Corners),Borussia Dortmund (Corners),9.0,over,1.4608,-217
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:30:00Z,Hoffenheim (Corners),Borussia Dortmund (Corners),9.0,under,2.59,159
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:30:00Z,Hoffenheim (Corners),Borussia Dortmund (Corners),9.5,over,1.6494,-154
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:30:00Z,Hoffenheim (Corners),Borussia Dortmund (Corners),9.5,under,2.2,120
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:30:00Z,Hoffenheim (Corners),Borussia Dortmund (Corners),10.5,over,2.04,104
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:30:00Z,Hoffenheim (Corners),Borussia Dortmund (Corners),10.5,under,1.7634,-131
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:30:00Z,Hoffenheim (Corners),Borussia Dortmund (Corners),11.0,over,2.32,132
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:30:00Z,Hoffenheim (Corners),Borussia Dortmund (Corners),11.0,under,1.5682,-176
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:30:00Z,Werder Bremen,Hamburger SV,9.5,over,1.9524,-105
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:30:00Z,Werder Bremen,Hamburger SV,9.5,under,1.8621,-116
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:30:00Z,Werder Bremen,Hamburger SV,8.5,over,1.5464,-183
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:30:00Z,Werder Bremen,Hamburger SV,8.5,under,2.38,138
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:30:00Z,Werder Bremen,Hamburger SV,9.0,over,1.7042,-142
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:30:00Z,Werder Bremen,Hamburger SV,9.0,under,2.11,111
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:30:00Z,Werder Bremen,Hamburger SV,10.0,over,2.19,119
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:30:00Z,Werder Bremen,Hamburger SV,10.0,under,1.6536,-153
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:30:00Z,Werder Bremen,Hamburger SV,10.5,over,2.42,142
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:30:00Z,Werder Bremen,Hamburger SV,10.5,under,1.5263,-190
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:30:00Z,Bayer Leverkusen (Corners),Augsburg (Corners),10.0,over,1.8772,-114
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:30:00Z,Bayer Leverkusen (Corners),Augsburg (Corners),10.0,under,1.9346,-107
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:30:00Z,Bayer Leverkusen (Corners),Augsburg (Corners),9.0,over,1.4831,-207
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:30:00Z,Bayer Leverkusen (Corners),Augsburg (Corners),9.0,under,2.56,156
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:30:00Z,Bayer Leverkusen (Corners),Augsburg (Corners),9.5,over,1.6849,-146
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:30:00Z,Bayer Leverkusen (Corners),Augsburg (Corners),9.5,under,2.17,117
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:30:00Z,Bayer Leverkusen (Corners),Augsburg (Corners),10.5,over,2.1,110
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:30:00Z,Bayer Leverkusen (Corners),Augsburg (Corners),10.5,under,1.7246,-138
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:30:00Z,Bayer Leverkusen (Corners),Augsburg (Corners),11.0,over,2.43,143
2026-04-17T09:08:52Z,bundesliga,2026-04-18,2026-04-18T13:30:00Z,Bayer Leverkusen (Corners),Augsburg (Corners),11.0,under,1.5319,-188
2026-04-17T09:08:52Z,bundesliga,2026-04-19,2026-04-19T17:30:00Z,Borussia Monchengladbach,Mainz 05,9.5,over,1.9524,-105
2026-04-17T09:08:52Z,bundesliga,2026-04-19,2026-04-19T17:30:00Z,Borussia Monchengladbach,Mainz 05,9.5,under,1.8621,-116
2026-04-17T09:08:52Z,bundesliga,2026-04-19,2026-04-19T17:30:00Z,Borussia Monchengladbach,Mainz 05,8.5,over,1.5682,-176
2026-04-17T09:08:52Z,bundesliga,2026-04-19,2026-04-19T17:30:00Z,Borussia Monchengladbach,Mainz 05,8.5,under,2.33,133
2026-04-17T09:08:52Z,bundesliga,2026-04-19,2026-04-19T17:30:00Z,Borussia Monchengladbach,Mainz 05,9.0,over,1.7194,-139
2026-04-17T09:08:52Z,bundesliga,2026-04-19,2026-04-19T17:30:00Z,Borussia Monchengladbach,Mainz 05,9.0,under,2.09,109
2026-04-17T09:08:52Z,bundesliga,2026-04-19,2026-04-19T17:30:00Z,Borussia Monchengladbach,Mainz 05,10.0,over,2.21,121
2026-04-17T09:08:52Z,bundesliga,2026-04-19,2026-04-19T17:30:00Z,Borussia Monchengladbach,Mainz 05,10.0,under,1.6452,-155
2026-04-17T09:08:52Z,bundesliga,2026-04-19,2026-04-19T17:30:00Z,Borussia Monchengladbach,Mainz 05,10.5,over,2.45,145
2026-04-17T09:08:52Z,bundesliga,2026-04-19,2026-04-19T17:30:00Z,Borussia Monchengladbach,Mainz 05,10.5,under,1.5128,-195
2026-04-17T09:08:52Z,bundesliga,2026-04-19,2026-04-19T13:30:00Z,Freiburg (Corners),Heidenheim (Corners),9.0,over,1.8621,-116
2026-04-17T09:08:52Z,bundesliga,2026-04-19,2026-04-19T13:30:00Z,Freiburg (Corners),Heidenheim (Corners),9.0,under,1.9524,-105
2026-04-17T09:08:52Z,bundesliga,2026-04-19,2026-04-19T13:30:00Z,Freiburg (Corners),Heidenheim (Corners),8.0,over,1.4464,-224
2026-04-17T09:08:52Z,bundesliga,2026-04-19,2026-04-19T13:30:00Z,Freiburg (Corners),Heidenheim (Corners),8.0,under,2.64,164
2026-04-17T09:08:52Z,bundesliga,2026-04-19,2026-04-19T13:30:00Z,Freiburg (Corners),Heidenheim (Corners),8.5,over,1.6536,-153
2026-04-17T09:08:52Z,bundesliga,2026-04-19,2026-04-19T13:30:00Z,Freiburg (Corners),Heidenheim (Corners),8.5,under,2.19,119
2026-04-17T09:08:52Z,bundesliga,2026-04-19,2026-04-19T13:30:00Z,Freiburg (Corners),Heidenheim (Corners),9.5,over,2.09,109
2026-04-17T09:08:52Z,bundesliga,2026-04-19,2026-04-19T13:30:00Z,Freiburg (Corners),Heidenheim (Corners),9.5,under,1.7194,-139
2026-04-17T09:08:52Z,bundesliga,2026-04-19,2026-04-19T13:30:00Z,Freiburg (Corners),Heidenheim (Corners),10.0,over,2.41,141
2026-04-17T09:08:52Z,bundesliga,2026-04-19,2026-04-19T13:30:00Z,Freiburg (Corners),Heidenheim (Corners),10.0,under,1.5291,-189
2026-04-17T09:08:52Z,ligue-1,2026-04-19,2026-04-19T12:59:00Z,Home Teams (5 Games),Away Teams (5 Games),14.5,over,1.9259,-108
2026-04-17T09:08:52Z,ligue-1,2026-04-19,2026-04-19T12:59:00Z,Home Teams (5 Games),Away Teams (5 Games),14.5,under,1.9259,-108
2026-04-17T09:08:52Z,ligue-1,2026-04-17,2026-04-17T18:45:00Z,Lens (Corners),Toulouse (Corners),9.5,over,2.01,101
2026-04-17T09:08:52Z,ligue-1,2026-04-17,2026-04-17T18:45:00Z,Lens (Corners),Toulouse (Corners),9.5,under,1.8,-125
2026-04-17T09:08:52Z,ligue-1,2026-04-17,2026-04-17T18:45:00Z,Lens (Corners),Toulouse (Corners),8.5,over,1.5988,-167
2026-04-17T09:08:52Z,ligue-1,2026-04-17,2026-04-17T18:45:00Z,Lens (Corners),Toulouse (Corners),8.5,under,2.26,126
2026-04-17T09:08:52Z,ligue-1,2026-04-17,2026-04-17T18:45:00Z,Lens (Corners),Toulouse (Corners),9.0,over,1.7752,-129
2026-04-17T09:08:52Z,ligue-1,2026-04-17,2026-04-17T18:45:00Z,Lens (Corners),Toulouse (Corners),9.0,under,2.02,102
2026-04-17T09:08:52Z,ligue-1,2026-04-17,2026-04-17T18:45:00Z,Lens (Corners),Toulouse (Corners),10.0,over,2.32,132
2026-04-17T09:08:52Z,ligue-1,2026-04-17,2026-04-17T18:45:00Z,Lens (Corners),Toulouse (Corners),10.0,under,1.5848,-171
2026-04-17T09:08:52Z,ligue-1,2026-04-17,2026-04-17T18:45:00Z,Lens (Corners),Toulouse (Corners),10.5,over,2.58,158
2026-04-17T09:08:52Z,ligue-1,2026-04-17,2026-04-17T18:45:00Z,Lens (Corners),Toulouse (Corners),10.5,under,1.4651,-215
2026-04-17T09:08:52Z,ligue-1,2026-04-19,2026-04-19T18:45:00Z,Paris Saint-Germain (Corners),Lyon (Corners),9.5,over,1.9346,-107
2026-04-17T09:08:52Z,ligue-1,2026-04-19,2026-04-19T18:45:00Z,Paris Saint-Germain (Corners),Lyon (Corners),9.5,under,1.885,-113
2026-04-17T09:08:52Z,ligue-1,2026-04-19,2026-04-19T18:45:00Z,Paris Saint-Germain (Corners),Lyon (Corners),8.5,over,1.5405,-185
2026-04-17T09:08:52Z,ligue-1,2026-04-19,2026-04-19T18:45:00Z,Paris Saint-Germain (Corners),Lyon (Corners),8.5,under,2.39,139
2026-04-17T09:08:52Z,ligue-1,2026-04-19,2026-04-19T18:45:00Z,Paris Saint-Germain (Corners),Lyon (Corners),9.0,over,1.6897,-145
2026-04-17T09:08:52Z,ligue-1,2026-04-19,2026-04-19T18:45:00Z,Paris Saint-Germain (Corners),Lyon (Corners),9.0,under,2.13,113
2026-04-17T09:08:52Z,ligue-1,2026-04-19,2026-04-19T18:45:00Z,Paris Saint-Germain (Corners),Lyon (Corners),10.0,over,2.19,119
2026-04-17T09:08:52Z,ligue-1,2026-04-19,2026-04-19T18:45:00Z,Paris Saint-Germain (Corners),Lyon (Corners),10.0,under,1.6536,-153
2026-04-17T09:08:52Z,ligue-1,2026-04-19,2026-04-19T18:45:00Z,Paris Saint-Germain (Corners),Lyon (Corners),10.5,over,2.45,145
2026-04-17T09:08:52Z,ligue-1,2026-04-19,2026-04-19T18:45:00Z,Paris Saint-Germain (Corners),Lyon (Corners),10.5,under,1.5155,-194
2026-04-17T09:08:52Z,ligue-1,2026-04-17,2026-04-17T18:45:00Z,Lens,Toulouse,9.5,over,2.01,101
2026-04-17T09:08:52Z,ligue-1,2026-04-17,2026-04-17T18:45:00Z,Lens,Toulouse,9.5,under,1.8,-125
2026-04-17T09:08:52Z,ligue-1,2026-04-17,2026-04-17T18:45:00Z,Lens,Toulouse,8.5,over,1.5988,-167
2026-04-17T09:08:52Z,ligue-1,2026-04-17,2026-04-17T18:45:00Z,Lens,Toulouse,8.5,under,2.26,126
2026-04-17T09:08:52Z,ligue-1,2026-04-17,2026-04-17T18:45:00Z,Lens,Toulouse,9.0,over,1.7752,-129
2026-04-17T09:08:52Z,ligue-1,2026-04-17,2026-04-17T18:45:00Z,Lens,Toulouse,9.0,under,2.02,102
2026-04-17T09:08:52Z,ligue-1,2026-04-17,2026-04-17T18:45:00Z,Lens,Toulouse,10.0,over,2.32,132
2026-04-17T09:08:52Z,ligue-1,2026-04-17,2026-04-17T18:45:00Z,Lens,Toulouse,10.0,under,1.5848,-171
2026-04-17T09:08:52Z,ligue-1,2026-04-17,2026-04-17T18:45:00Z,Lens,Toulouse,10.5,over,2.58,158
2026-04-17T09:08:52Z,ligue-1,2026-04-17,2026-04-17T18:45:00Z,Lens,Toulouse,10.5,under,1.4651,-215
2026-04-17T09:08:52Z,ligue-1,2026-04-18,2026-04-18T15:00:00Z,Lorient,Marseille,9.0,over,1.8475,-118
2026-04-17T09:08:52Z,ligue-1,2026-04-18,2026-04-18T15:00:00Z,Lorient,Marseille,9.0,under,1.9615,-104
2026-04-17T09:08:52Z,ligue-1,2026-04-18,2026-04-18T15:00:00Z,Lorient,Marseille,8.0,over,1.4673,-214
2026-04-17T09:08:52Z,ligue-1,2026-04-18,2026-04-18T15:00:00Z,Lorient,Marseille,8.0,under,2.58,158
2026-04-17T09:08:52Z,ligue-1,2026-04-18,2026-04-18T15:00:00Z,Lorient,Marseille,8.5,over,1.6623,-151
2026-04-17T09:08:52Z,ligue-1,2026-04-18,2026-04-18T15:00:00Z,Lorient,Marseille,8.5,under,2.18,118
2026-04-17T09:08:52Z,ligue-1,2026-04-18,2026-04-18T15:00:00Z,Lorient,Marseille,9.5,over,2.06,106
2026-04-17T09:08:52Z,ligue-1,2026-04-18,2026-04-18T15:00:00Z,Lorient,Marseille,9.5,under,1.7407,-135
2026-04-17T09:08:52Z,ligue-1,2026-04-18,2026-04-18T15:00:00Z,Lorient,Marseille,10.0,over,2.36,136
2026-04-17T09:08:52Z,ligue-1,2026-04-18,2026-04-18T15:00:00Z,Lorient,Marseille,10.0,under,1.5525,-181
2026-04-17T09:08:52Z,ligue-1,2026-04-19,2026-04-19T15:15:00Z,Nantes,Brest,9.0,over,1.8,-125
2026-04-17T09:08:52Z,ligue-1,2026-04-19,2026-04-19T15:15:00Z,Nantes,Brest,9.0,under,2.01,101
2026-04-17T09:08:52Z,ligue-1,2026-04-19,2026-04-19T15:15:00Z,Nantes,Brest,8.0,over,1.4367,-229
2026-04-17T09:08:52Z,ligue-1,2026-04-19,2026-04-19T15:15:00Z,Nantes,Brest,8.0,under,2.71,171
2026-04-17T09:08:52Z,ligue-1,2026-04-19,2026-04-19T15:15:00Z,Nantes,Brest,8.5,over,1.6289,-159
2026-04-17T09:08:52Z,ligue-1,2026-04-19,2026-04-19T15:15:00Z,Nantes,Brest,8.5,under,2.26,126
2026-04-17T09:08:52Z,ligue-1,2026-04-19,2026-04-19T15:15:00Z,Nantes,Brest,9.5,over,2.03,103
2026-04-17T09:08:52Z,ligue-1,2026-04-19,2026-04-19T15:15:00Z,Nantes,Brest,9.5,under,1.7874,-127
2026-04-17T09:08:52Z,ligue-1,2026-04-19,2026-04-19T15:15:00Z,Nantes,Brest,10.0,over,2.32,132
2026-04-17T09:08:52Z,ligue-1,2026-04-19,2026-04-19T15:15:00Z,Nantes,Brest,10.0,under,1.5848,-171
2026-04-17T09:08:52Z,ligue-1,2026-04-18,2026-04-18T15:00:00Z,Lorient (Corners),Marseille (Corners),9.0,over,1.8475,-118
2026-04-17T09:08:52Z,ligue-1,2026-04-18,2026-04-18T15:00:00Z,Lorient (Corners),Marseille (Corners),9.0,under,1.9615,-104
2026-04-17T09:08:52Z,ligue-1,2026-04-18,2026-04-18T15:00:00Z,Lorient (Corners),Marseille (Corners),8.0,over,1.4673,-214
2026-04-17T09:08:52Z,ligue-1,2026-04-18,2026-04-18T15:00:00Z,Lorient (Corners),Marseille (Corners),8.0,under,2.58,158
2026-04-17T09:08:52Z,ligue-1,2026-04-18,2026-04-18T15:00:00Z,Lorient (Corners),Marseille (Corners),8.5,over,1.6623,-151
2026-04-17T09:08:52Z,ligue-1,2026-04-18,2026-04-18T15:00:00Z,Lorient (Corners),Marseille (Corners),8.5,under,2.18,118
