match_date,league,home_team,away_team,line,selected_side,selected_ev,selected_odds,selected_close_odds,bet_result,pnl_units,published_to_close_clv,actual_total,result_side,lambda_poisson,market_lambda,lambda_v2,lambda_gap_model_market,p_market_over,p_v2_over,line_bucket,line_type,side_line,side_league,edge_bucket,lambda_gap_bucket,fav_side,fav_prob,fav_gap,fav_bucket,pre_home_shot_pressure,pre_away_shot_pressure,pre_total_shot_pressure,pre_total_sot_pressure,pre_total_corner_pressure,pre_corner_per_shot,pre_recent_corner_delta,pre_recent_shot_delta,shot_pressure_bucket,corner_pressure_bucket,corner_per_shot_bucket,recent_corner_delta_bucket,recent_shot_delta_bucket,pre_feature_ready,post_match_total_shots,post_match_total_sot,post_match_corners_per_shot,post_match_shot_bucket
2026-05-17,la-liga,Osasuna,Espanol,10.0,over,0.101214,2.16,2.26,won,1.16,-0.044248,11,over,10.557,10.2017,10.3363,0.3552999999999997,0.440313,0.455946,10.0-10.5,integer,over|10.0-10.5,over|la-liga,>=10%,aligned,home,0.4543876567020251,0.2092574734811958,fav45-55,13.35,12.425,25.775,9.075,9.6,0.367766529183852,1.4833333333333325,0.3083333333333371,25-28,9.5-10.5,0.36-0.42,>=+1,flat,true,31,11,0.3548387096774194,>=30
2026-05-17,ligue-1,Paris FC,Paris SG,11.0,over,0.23018,2.59,2.59,lost,-1.0,0.0,6,under,11.696,10.4772,11.1065,1.2187999999999999,0.362681,0.432278,>=11.0,integer,over|>=11.0,over|ligue-1,>=10%,model>market,away,0.6055642086041141,0.4371072560287878,fav55-65,9.575,15.675,25.25,8.875,9.950000000000001,0.3716936159247568,1.883333333333331,0.75,25-28,9.5-10.5,0.36-0.42,>=+1,flat,true,26,11,0.23076923076923078,25-30
2026-05-17,la-liga,Vallecano,Villarreal,10.0,over,0.110914,2.24,2.21,push,0.0,0.013575,10,push,10.572,10.0466,10.2322,0.5253999999999994,0.422219,0.443863,10.0-10.5,integer,over|10.0-10.5,over|la-liga,>=10%,model>market,home,0.38986891425425124,0.04150695665064269,balanced<45,13.7,11.6,25.299999999999997,8.649999999999999,9.7,0.35917498719918073,0.7166666666666668,1.1166666666666707,25-28,9.5-10.5,0.30-0.36,+0.25 to +1,+1 to +3,true,26,9,0.38461538461538464,25-30
2026-05-17,la-liga,Sociedad,Valencia,10.0,over,0.053973,2.01,2.16,lost,-1.0,-0.069444,5,under,10.163,10.5027,10.4288,-0.33970000000000056,0.475155,0.466641,10.0-10.5,integer,over|10.0-10.5,over|la-liga,3-6%,aligned,home,0.43398484244116475,0.1424012764260072,balanced<45,11.575,13.625,25.2,8.225000000000001,10.075000000000001,0.4256147540983607,-0.07500000000000107,1.216666666666665,25-28,9.5-10.5,>=0.42,flat,+1 to +3,true,21,9,0.23809523809523808,20-25
2026-05-17,serie-a,Roma,Lazio,7.0,over,0.470898,3.03,3.24,won,2.03,-0.064815,11,over,7.615,6.3247,7.2856,1.2903000000000002,0.308172,0.440174,<=8.5,integer,over|<=8.5,over|serie-a,>=10%,model>market,home,0.6065800751631832,0.4451770290762841,fav55-65,13.100000000000001,10.024999999999999,23.125,7.8,8.3,0.3642173099078341,1.1166666666666671,-1.0416666666666679,22-25,<8.5,0.36-0.42,>=+1,-3 to -1,true,22,9,0.5,20-25
2026-05-17,serie-a,Sassuolo,Lecce,10.0,over,0.092178,2.34,2.16,push,0.0,0.083333,10,push,8.374,9.906,10.0202,-1.532,0.40591,0.418746,10.0-10.5,integer,over|10.0-10.5,over|serie-a,6-10%,model<<market,away,0.35766030550151096,0.009272674587076257,balanced<45,12.100000000000001,12.5,24.6,7.575,9.225000000000001,0.3744317758402266,-0.7250000000000014,-0.8500000000000014,22-25,8.5-9.5,0.36-0.42,-1 to -0.25,flat,true,26,12,0.38461538461538464,25-30
2026-05-17,la-liga,Sevilla,Real Madrid,9.0,over,0.030276,1.6452,1.6452,lost,-1.0,0.0,8,under,9.685,10.3642,10.1884,-0.6791999999999998,0.575454,0.55552,9.0-9.5,integer,over|9.0-9.5,over|la-liga,3-6%,model<market,away,0.4290091930541369,0.12155260469867213,balanced<45,11.675,13.2,24.875,8.75,9.8,0.39855353472680033,0.6999999999999993,1.875,22-25,9.5-10.5,0.36-0.42,+0.25 to +1,+1 to +3,true,26,7,0.3076923076923077,25-30
2026-05-17,ligue-1,Strasbourg,Monaco,10.0,over,0.099528,2.09,2.1,push,0.0,-0.004762,10,push,9.979,10.2974,10.4656,-0.31840000000000046,0.451357,0.470763,10.0-10.5,integer,over|10.0-10.5,over|ligue-1,6-10%,aligned,away,0.4382508409418548,0.11869293608841897,balanced<45,12.350000000000001,12.649999999999999,25.0,9.175,9.575,0.4446622605578582,0.7583333333333329,1.5,25-28,9.5-10.5,>=0.42,+0.25 to +1,+1 to +3,true,36,15,0.2777777777777778,>=30
2026-05-17,serie-a,Udinese,Cremonese,10.0,over,0.097028,2.16,2.19,push,0.0,-0.013699,10,push,8.774,10.2128,10.355,-1.4388000000000005,0.440313,0.456143,10.0-10.5,integer,over|10.0-10.5,over|serie-a,6-10%,model<market,home,0.40590405904059046,0.0947109471094712,balanced<45,13.175,11.85,25.025,8.225000000000001,9.45,0.38831908831908835,-0.4499999999999993,-0.19166666666666288,25-28,8.5-9.5,0.36-0.42,-1 to -0.25,flat,true,17,6,0.5882352941176471,<20
2026-05-18,epl,Arsenal,Burnley,9.5,under,0.035104,2.61,2.57,won,1.61,0.015564,6,under,9.149,10.9584,10.6093,-1.8094000000000001,0.640475,0.603409,9.0-9.5,half,under|9.0-9.5,under|epl,3-6%,model<<market,home,0.8722333310349583,0.8308970557815624,fav>=65,16.225,9.3,25.525000000000002,8.05,9.15,0.3716066778439696,0.5999999999999996,1.3083333333333336,25-28,8.5-9.5,0.36-0.42,+0.25 to +1,+1 to +3,true,18,3,0.3333333333333333,<20
2026-05-19,epl,Bournemouth,Man City,11.0,over,0.136163,2.04,2.16,won,1.04,-0.055556,13,over,11.94,11.3957,11.7527,0.5442999999999998,0.464454,0.503467,>=11.0,integer,over|>=11.0,over|epl,>=10%,model>market,away,0.5692192187805826,0.35797564203312193,fav55-65,11.975,14.925,26.9,8.55,11.05,0.4067689549075942,1.1166666666666671,0.34999999999999787,25-28,>=10.5,0.36-0.42,>=+1,flat,true,24,7,0.5416666666666666,20-25
2026-05-19,epl,Chelsea,Tottenham,7.0,over,0.720534,3.23,3.23,push,0.0,0.0,7,push,10.278,6.2159,7.6282,4.0621,0.290515,0.48962,<=8.5,integer,over|<=8.5,over|epl,>=10%,model>>market,home,0.49851447522973813,0.25437020659158427,fav45-55,13.100000000000001,11.95,25.05,8.65,10.275,0.4528447102006986,1.1416666666666675,-2.3833333333333364,25-28,9.5-10.5,>=0.42,>=+1,-3 to -1,true,18,7,0.3888888888888889,<20
2026-05-22,serie-a,Fiorentina,Atalanta,10.0,over,0.073736,2.25,2.23,lost,-1.0,0.008969,6,under,8.325,10.0361,10.0966,-1.7111,0.420536,0.427318,10.0-10.5,integer,over|10.0-10.5,over|serie-a,6-10%,model<<market,away,0.37410926365795727,0.020783847980997694,balanced<45,12.649999999999999,14.075,26.724999999999998,8.5,9.525,0.3704648526077098,-0.3583333333333325,-1.4749999999999979,25-28,9.5-10.5,0.36-0.42,-1 to -0.25,-3 to -1,true,32,10,0.1875,>=30
2026-05-23,la-liga,Alaves,Vallecano,10.0,over,0.095297,1.9615,1.9524,won,0.9615,0.004661,15,over,10.935,10.5888,10.7207,0.3461999999999996,0.485035,0.500054,10.0-10.5,integer,over|10.0-10.5,over|la-liga,6-10%,aligned,home,0.38526912181303113,0.04815864022662886,balanced<45,12.5,13.7,26.2,8.725,10.2,0.37442645074224024,-0.033333333333333215,-1.1166666666666671,25-28,9.5-10.5,0.36-0.42,flat,-3 to -1,true,34,18,0.4411764705882353,>=30
2026-05-23,serie-a,Bologna,Inter,9.0,over,0.034573,1.7874,1.8772,lost,-1.0,-0.047837,5,under,7.592,10.0266,9.87,-2.4346000000000005,0.531776,0.514102,9.0-9.5,integer,over|9.0-9.5,over|serie-a,3-6%,model<<market,away,0.43088803088803085,0.12509652509652508,balanced<45,10.95,13.475,24.424999999999997,7.925,8.625,0.3369611931283612,0.7916666666666661,-1.2583333333333293,22-25,8.5-9.5,0.30-0.36,+0.25 to +1,-3 to -1,true,22,8,0.22727272727272727,20-25
2026-05-23,la-liga,Espanol,Sociedad,10.0,over,0.041218,1.9009,2.13,lost,-1.0,-0.107559,8,under,10.207,10.7393,10.6076,-0.5322999999999993,0.502161,0.487178,10.0-10.5,integer,over|10.0-10.5,over|la-liga,3-6%,model<market,home,0.38596491228070173,0.0421052631578947,balanced<45,13.75,12.925,26.675,9.55,9.8,0.41134101623886854,-0.3000000000000007,0.8249999999999993,25-28,9.5-10.5,0.36-0.42,-1 to -0.25,flat,true,26,12,0.3076923076923077,25-30
2026-05-23,la-liga,Getafe,Osasuna,7.0,over,0.327408,2.67,2.71,lost,-1.0,-0.01476,6,under,8.767,6.6383,7.3049,2.1286999999999994,0.349843,0.44429,<=8.5,integer,over|<=8.5,over|la-liga,>=10%,model>>market,home,0.38891095400746684,0.10866629597267452,balanced<45,10.65,12.274999999999999,22.924999999999997,7.5,9.024999999999999,0.3719581628779891,0.05833333333333535,0.07500000000000284,22-25,8.5-9.5,0.36-0.42,flat,flat,true,17,8,0.35294117647058826,<20
2026-05-23,la-liga,Girona,Elche,7.0,over,0.393708,2.62,2.18,lost,-1.0,0.201835,3,under,9.478,6.6865,7.5519,2.7915,0.356661,0.478761,<=8.5,integer,over|<=8.5,over|la-liga,>=10%,model>>market,home,0.5290697674418605,0.30232558139534893,fav45-55,13.625,11.975000000000001,25.6,8.65,9.5,0.39417057902973396,-0.25,-1.9333333333333336,25-28,9.5-10.5,0.36-0.42,flat,-3 to -1,true,13,8,0.23076923076923078,<20
2026-05-23,la-liga,Real Madrid,Ath Bilbao,10.0,over,0.044706,1.8,1.9259,lost,-1.0,-0.065372,3,under,10.57,10.9655,10.8748,-0.3955000000000002,0.527559,0.517437,10.0-10.5,integer,over|10.0-10.5,over|la-liga,3-6%,aligned,home,0.6342525399129173,0.46879535558780844,fav55-65,12.625,13.175,25.8,9.525,10.225000000000001,0.41999253412969284,1.0249999999999986,-0.716666666666665,25-28,9.5-10.5,0.36-0.42,>=+1,flat,true,21,10,0.14285714285714285,20-25
2026-05-23,la-liga,Valencia,Barcelona,10.0,over,0.043943,1.9259,1.9524,won,0.9259,-0.013573,15,over,10.215,10.673,10.5636,-0.4580000000000002,0.494634,0.482142,10.0-10.5,integer,over|10.0-10.5,over|la-liga,3-6%,aligned,away,0.5116751269035533,0.24873096446700504,fav45-55,10.375,14.225000000000001,24.6,8.375,10.2,0.39466374269005844,-0.6166666666666671,-3.5166666666666657,22-25,9.5-10.5,0.36-0.42,-1 to -0.25,<-3,true,30,10,0.5,>=30
2026-05-24,epl,Brighton,Man United,11.0,over,0.104489,2.28,2.36,lost,-1.0,-0.033898,3,under,10.921,10.9501,11.135,-0.029100000000001458,0.41498,0.435581,>=11.0,integer,over|>=11.0,over|epl,>=10%,aligned,home,0.5116751269035533,0.24873096446700504,fav45-55,12.225,13.25,25.475,8.774999999999999,10.325,0.3628289473684211,1.2583333333333346,1.0249999999999986,25-28,9.5-10.5,0.36-0.42,>=+1,+1 to +3,true,24,9,0.125,20-25
2026-05-24,serie-a,Cremonese,Como,9.0,over,0.061718,1.9259,2.05,lost,-1.0,-0.060537,6,under,7.645,9.7092,9.6637,-2.0641999999999996,0.495679,0.490433,9.0-9.5,integer,over|9.0-9.5,over|serie-a,6-10%,model<<market,away,0.6018171661844011,0.42184517553497064,fav55-65,8.75,14.975,23.725,8.25,8.5,0.35887755102040814,0.6666666666666679,-1.8916666666666657,22-25,8.5-9.5,0.30-0.36,+0.25 to +1,-3 to -1,true,21,7,0.2857142857142857,20-25
2026-05-24,epl,Crystal Palace,Arsenal,8.0,over,0.038632,1.4505,1.4505,lost,-1.0,0.0,7,under,9.042,9.9438,9.867,-0.9017999999999997,0.647123,0.638756,<=8.5,integer,over|<=8.5,over|epl,3-6%,model<market,away,0.5393258426966292,0.3146067415730337,fav45-55,10.350000000000001,13.125,23.475,7.6000000000000005,9.524999999999999,0.388686880534866,0.8916666666666693,0.6916666666666629,22-25,9.5-10.5,0.36-0.42,+0.25 to +1,flat,true,25,10,0.28,25-30
2026-05-24,serie-a,Verona,Roma,9.0,over,0.128385,1.8929,1.9174,won,0.8929,-0.012778,12,over,8.803,9.7843,10.0638,-0.9812999999999992,0.504321,0.535928,9.0-9.5,integer,over|9.0-9.5,over|serie-a,>=10%,model<market,away,0.7318695941450433,0.6367265469061876,fav>=65,9.9,13.075,22.975,7.425000000000001,8.875,0.37818287037037035,1.375,0.5249999999999986,22-25,8.5-9.5,0.36-0.42,>=+1,flat,true,27,10,0.4444444444444444,25-30
2026-05-24,epl,Liverpool,Brentford,11.0,over,0.086902,2.1,2.23,won,1.1,-0.058296,16,over,11.031,11.2801,11.3991,-0.24909999999999854,0.451683,0.464829,>=11.0,integer,over|>=11.0,over|epl,6-10%,aligned,home,0.5256916996047432,0.27667984189723327,fav45-55,14.4,11.425,25.825000000000003,8.625,10.575,0.420926449182293,-0.15833333333333321,1.091666666666665,25-28,>=10.5,>=0.42,flat,+1 to +3,true,35,10,0.45714285714285713,>=30
2026-05-24,epl,Man City,Aston Villa,11.0,over,0.114928,2.13,2.34,won,1.13,-0.089744,13,over,11.386,11.2151,11.4601,0.1708999999999996,0.444473,0.471542,>=11.0,integer,over|>=11.0,over|epl,>=10%,aligned,home,0.7361963190184049,0.6306748466257668,fav>=65,14.925,11.725,26.65,9.05,10.425,0.40539478500527526,1.0749999999999993,0.26666666666666927,25-28,9.5-10.5,0.36-0.42,>=+1,flat,true,28,8,0.4642857142857143,25-30
2026-05-24,serie-a,Napoli,Udinese,10.0,over,0.081248,2.2,2.36,lost,-1.0,-0.067797,6,under,8.553,10.107,10.2146,-1.5539999999999985,0.428482,0.440518,10.0-10.5,integer,over|10.0-10.5,over|serie-a,6-10%,model<<market,home,0.6430868167202572,0.5241157556270096,fav55-65,13.375,10.325,23.7,7.8,8.799999999999999,0.4100517182347323,0.7000000000000011,1.8000000000000007,22-25,8.5-9.5,0.36-0.42,+0.25 to +1,+1 to +3,true,24,9,0.25,20-25
2026-05-24,epl,Nott'm Forest,Bournemouth,11.0,over,0.111269,2.25,2.23,lost,-1.0,0.008969,9,under,11.071,10.9999,11.2149,0.0710999999999995,0.420536,0.444455,>=11.0,integer,over|>=11.0,over|epl,>=10%,aligned,away,0.4612804025719877,0.17472742521666207,fav45-55,12.925,13.825,26.75,8.375,11.125,0.4103612382082133,-1.375,-0.9166666666666679,25-28,>=10.5,0.36-0.42,<-1,flat,true,32,9,0.28125,>=30
2026-05-24,serie-a,Parma,Sassuolo,10.0,over,0.173552,2.28,2.34,lost,-1.0,-0.025641,2,under,9.605,9.9816,10.4424,-0.3765999999999998,0.414409,0.46583,10.0-10.5,integer,over|10.0-10.5,over|serie-a,>=10%,aligned,away,0.36395353447250534,0.009435832375213171,balanced<45,12.45,12.85,25.299999999999997,7.924999999999999,9.625,0.41519886363636366,1.375,0.11666666666666714,25-28,9.5-10.5,0.36-0.42,>=+1,flat,true,22,4,0.09090909090909091,20-25
2026-05-24,epl,Sunderland,Chelsea,10.0,over,0.047544,1.9434,2.06,won,0.9434,-0.056602,14,over,9.625,10.6496,10.5359,-1.0245999999999995,0.492373,0.479305,10.0-10.5,integer,over|10.0-10.5,over|epl,3-6%,model<market,away,0.47368421052631576,0.21052631578947367,fav45-55,10.85,13.575,24.424999999999997,8.45,10.075,0.419811320754717,-0.49166666666666536,-1.0083333333333293,22-25,9.5-10.5,0.36-0.42,-1 to -0.25,-3 to -1,true,30,3,0.4666666666666667,>=30
2026-05-24,serie-a,Torino,Juventus,9.0,over,0.06963,1.8333,1.8475,won,0.8333,-0.007686,12,over,8.067,9.9051,9.9275,-1.838099999999999,0.518085,0.520619,9.0-9.5,integer,over|9.0-9.5,over|serie-a,6-10%,model<<market,away,0.6645008860011814,0.5386887182516245,fav>=65,10.649999999999999,15.85,26.5,8.625,8.875,0.3150754010181539,0.125,0.16666666666666785,25-28,8.5-9.5,0.30-0.36,flat,flat,true,29,9,0.41379310344827586,25-30
2026-05-24,la-liga,Villarreal,Ath Madrid,10.0,over,0.093671,1.9259,1.9709,won,0.9259,-0.022832,14,over,10.973,10.6821,10.7974,0.2909000000000006,0.495679,0.508731,10.0-10.5,integer,over|10.0-10.5,over|la-liga,6-10%,aligned,home,0.3888834331729352,0.042423647255229235,balanced<45,11.625,13.225,24.85,8.65,9.975000000000001,0.4045160402037725,0.6916666666666664,0.9833333333333343,22-25,9.5-10.5,0.36-0.42,+0.25 to +1,flat,true,23,12,0.6086956521739131,20-25
2026-05-24,epl,West Ham,Leeds,11.0,over,0.091663,2.26,2.34,lost,-1.0,-0.034188,10,under,10.785,10.9849,11.1186,-0.19989999999999952,0.418859,0.433752,>=11.0,integer,over|>=11.0,over|epl,6-10%,aligned,home,0.5112910097997443,0.2590541116318704,fav45-55,12.125,13.325,25.45,8.325,10.775,0.3993460736230903,-0.44166666666666643,1.0500000000000007,25-28,>=10.5,0.36-0.42,-1 to -0.25,+1 to +3,true,29,12,0.3448275862068966,25-30
