match_date,league,home_team,away_team,line,actual_total,result_side,kickoff_utc,published_at_utc,close_at_utc,close_is_stale,lambda_poisson,nb_r,market_lambda,lambda_v2,blend_weight,p_market_over,p_poisson_over,p_nb_raw_over,p_v2_over,pub_over_odds,pub_under_odds,close_over_odds,close_under_odds,ev_over,ev_under,selected_side,selected_odds,selected_close_odds,selected_ev,published_to_close_clv,pnl_units,bet_result,brier_market,brier_poisson,brier_nb_raw,brier_v2
2026-04-27,epl,Man United,Brentford,10.0,15,over,2026-04-27T19:00:00Z,2026-04-21T09:18:10Z,2026-04-27T10:07:53Z,false,9.244,74.7748,10.8219,10.3486,0.3,0.511994,0.323305,0.328358,0.457591,1.8696,1.9615,1.8621,1.9709,-0.027615,-0.048438,,,,,,,,0.23814991,0.45791565,0.45110314,0.29420714
2026-04-27,epl,Man United,Brentford,10.5,15,over,2026-04-27T19:00:00Z,2026-04-21T09:18:10Z,2026-04-27T10:07:53Z,false,9.244,74.7748,10.3383,10.01,0.3,0.456394,0.323305,0.328358,0.41797,2.08,1.7463,2.07,1.7519,-0.130622,0.016399,,,,,,,,0.29550759,0.45791565,0.45110314,0.33875878
2026-04-27,epl,Man United,Brentford,11.0,15,over,2026-04-27T19:00:00Z,2026-04-21T09:18:10Z,2026-04-27T10:07:53Z,false,9.244,74.7748,10.76,10.3052,0.3,0.393786,0.221285,0.231366,0.343313,2.39,1.5525,2.38,1.5556,-0.070253,-0.040843,,,,,,,,0.36749582,0.60639654,0.59079830,0.43123772
2026-04-27,epl,Man United,Brentford,11.5,15,over,2026-04-27T19:00:00Z,2026-04-27T17:15:49Z,2026-04-27T17:15:49Z,false,9.244,74.7748,10.5196,10.1369,0.3,0.367026,0.221285,0.231366,0.324862,2.57,1.4902,2.57,1.4902,-0.165104,0.00609,,,,,,,,0.40065576,0.60639654,0.59079830,0.45581074
2026-04-27,epl,Man United,Brentford,9.0,15,over,2026-04-27T19:00:00Z,2026-04-21T09:18:10Z,2026-04-27T10:07:53Z,false,9.244,74.7748,10.9124,10.4119,0.3,0.635703,0.444705,0.442745,0.581584,1.4785,2.58,1.4739,2.59,-0.026219,-0.100463,,,,,,,,0.13271242,0.30835232,0.31053288,0.17507154
2026-04-27,epl,Man United,Brentford,9.5,15,over,2026-04-27T19:00:00Z,2026-04-21T09:18:10Z,2026-04-27T10:07:53Z,false,9.244,74.7748,10.2687,9.9613,0.3,0.565397,0.444705,0.442745,0.529722,1.6757,2.18,1.6711,2.19,-0.112345,0.025206,,,,,,,,0.18888004,0.30835232,0.31053288,0.22116157
2026-05-01,la-liga,Girona,Mallorca,10.0,7,under,2026-05-01T19:00:00Z,2026-04-27T20:04:12Z,2026-05-01T09:27:01Z,false,9.514,69.2387,10.4947,10.2005,0.3,0.474235,0.356401,0.359968,0.440169,2.01,1.813,2.09,1.7353,0.001469,-0.079927,,,,,,,,0.22489873,0.12702184,0.12957693,0.19374871
2026-05-01,la-liga,Girona,Mallorca,10.5,7,under,2026-05-01T19:00:00Z,2026-04-27T20:04:12Z,2026-05-01T09:27:01Z,false,9.514,69.2387,10.0479,9.8877,0.3,0.422366,0.356401,0.359968,0.403633,2.25,1.6452,2.34,1.5714,-0.091825,-0.018857,,,,,,,,0.17839303,0.12702184,0.12957693,0.16291970
2026-05-01,la-liga,Girona,Mallorca,11.0,7,under,2026-05-01T19:00:00Z,2026-04-27T20:04:12Z,2026-04-30T09:59:37Z,true,9.514,69.2387,10.4288,10.1544,0.3,0.357242,0.249505,0.259293,0.327178,2.64,1.4673,2.64,1.4673,-0.028628,-0.06306,,,,,,,,0.12762183,0.06225289,0.06723269,0.10704541
2026-05-01,la-liga,Girona,Mallorca,8.5,7,under,2026-05-01T19:00:00Z,2026-04-30T20:06:29Z,2026-05-01T09:27:01Z,false,9.514,69.2387,9.8135,9.7237,0.3,0.631908,0.609899,0.598048,0.621925,1.4854,2.55,1.4854,2.55,-0.076193,-0.035909,,,,,,,,0.39930724,0.37197661,0.35766161,0.38679077
2026-05-01,la-liga,Girona,Mallorca,9.0,7,under,2026-05-01T19:00:00Z,2026-04-27T20:04:12Z,2026-05-01T09:27:01Z,false,9.514,69.2387,10.5797,10.26,0.3,0.599289,0.479993,0.475654,0.563686,1.578,2.36,1.6211,2.27,0.004965,-0.127337,,,,,,,,0.35914728,0.23039360,0.22624661,0.31774185
2026-05-01,la-liga,Girona,Mallorca,9.5,7,under,2026-05-01T19:00:00Z,2026-04-27T20:04:12Z,2026-05-01T09:27:01Z,false,9.514,69.2387,9.9865,9.8448,0.3,0.532123,0.479993,0.475654,0.515413,1.7937,2.04,1.8547,1.9709,-0.075504,-0.011442,,,,,,,,0.28315490,0.23039360,0.22624661,0.26565051
2026-05-01,epl,Leeds,Burnley,10.0,5,under,2026-05-01T19:00:00Z,2026-04-27T20:04:12Z,2026-05-01T09:27:01Z,false,10.249,74.7748,10.7164,10.5761,0.3,0.5,0.448081,0.44598,0.483938,1.9174,1.9174,1.9259,1.9091,0.04375,-0.116781,over,1.9174,1.9259,0.04375,-0.004414,-1.0,lost,0.25000000,0.20077648,0.19889852,0.23419625
2026-05-01,epl,Leeds,Burnley,10.5,5,under,2026-05-01T19:00:00Z,2026-04-27T20:04:12Z,2026-05-01T09:27:01Z,false,10.249,74.7748,10.2226,10.2305,0.3,0.44289,0.448081,0.44598,0.443817,2.15,1.7092,2.15,1.6944,-0.045793,-0.049372,,,,,,,,0.19615130,0.20077648,0.19889852,0.19697370
2026-05-01,epl,Leeds,Burnley,11.0,5,under,2026-05-01T19:00:00Z,2026-04-27T20:04:12Z,2026-05-01T09:27:01Z,false,10.249,74.7748,10.6289,10.5149,0.3,0.379176,0.331867,0.33713,0.366507,2.49,1.5208,2.49,1.5076,0.022977,-0.094067,,,,,,,,0.14377461,0.11013596,0.11365690,0.13432716
2026-05-01,epl,Leeds,Burnley,9.0,5,under,2026-05-01T19:00:00Z,2026-04-27T20:04:12Z,2026-05-01T09:27:01Z,false,10.249,74.7748,10.813,10.6438,0.3,0.625279,0.57281,0.56315,0.607158,1.5102,2.52,1.5076,2.5,0.027528,-0.178148,,,,,,,,0.39097401,0.32811126,0.31713745,0.36864129
2026-05-01,epl,Leeds,Burnley,9.5,5,under,2026-05-01T19:00:00Z,2026-04-27T20:04:12Z,2026-05-01T09:27:01Z,false,10.249,74.7748,10.18,10.2007,0.3,0.555224,0.57281,0.56315,0.557608,1.7143,2.14,1.7092,2.12,-0.044092,-0.053282,,,,,,,,0.30827373,0.32811126,0.31713745,0.31092709
2026-05-01,serie-a,Pisa,Lecce,10.0,7,under,2026-05-01T18:45:00Z,2026-04-27T20:04:12Z,2026-05-01T09:27:01Z,false,7.591,41.6854,9.6407,9.0258,0.3,0.376056,0.14569,0.162947,0.307503,2.51,1.5128,2.37,1.5587,-0.120417,-0.007645,,,,,,,,0.14141847,0.02122566,0.02655156,0.09455813
2026-05-01,serie-a,Pisa,Lecce,8.0,7,under,2026-05-01T18:45:00Z,2026-04-27T20:04:12Z,2026-05-01T09:27:01Z,false,7.591,41.6854,9.8276,9.1566,0.3,0.625279,0.350565,0.354759,0.550158,1.5102,2.52,1.4545,2.64,-0.04915,-0.0488,,,,,,,,0.39097401,0.12289604,0.12585421,0.30267383
2026-05-01,serie-a,Pisa,Lecce,8.5,7,under,2026-05-01T18:45:00Z,2026-04-27T20:04:12Z,2026-05-01T09:27:01Z,false,7.591,41.6854,9.1838,8.7059,0.3,0.553333,0.350565,0.354759,0.495953,1.7194,2.13,1.6452,2.23,-0.147259,0.07362,under,2.13,2.23,0.07362,-0.044843,1.13,won,0.30617739,0.12289604,0.12585421,0.24596928
2026-05-01,serie-a,Pisa,Lecce,9.0,7,under,2026-05-01T18:45:00Z,2026-04-27T20:04:12Z,2026-05-01T09:27:01Z,false,7.591,41.6854,9.7276,9.0867,0.3,0.49781,0.2341,0.247048,0.422512,1.9259,1.9091,1.8333,2.0,-0.066881,-0.006067,,,,,,,,0.24781445,0.05480258,0.06103275,0.17851636
2026-05-01,serie-a,Pisa,Lecce,9.5,7,under,2026-05-01T18:45:00Z,2026-04-27T20:04:12Z,2026-05-01T09:27:01Z,false,7.591,41.6854,9.2363,8.7427,0.3,0.440313,0.2341,0.247048,0.381397,2.16,1.6993,2.05,1.7634,-0.176182,0.051192,,,,,,,,0.19387555,0.05480258,0.06103275,0.14546390
2026-05-02,la-liga,Alaves,Ath Bilbao,10.0,11,over,2026-05-02T16:30:00Z,2026-04-28T10:07:25Z,2026-05-02T08:58:26Z,false,9.952,69.2387,10.4213,10.2805,0.3,0.465784,0.410955,0.411156,0.449479,2.05,1.7874,2.05,1.7634,0.037971,-0.107762,over,2.05,2.05,0.037971,0.0,1.05,won,0.28538660,0.34697378,0.34673701,0.30307302
2026-05-02,la-liga,Alaves,Ath Bilbao,10.5,11,over,2026-05-02T16:30:00Z,2026-04-28T10:07:25Z,2026-05-02T08:58:26Z,false,9.952,69.2387,9.9987,9.9847,0.3,0.416617,0.410955,0.411156,0.414979,2.27,1.6211,2.28,1.6061,-0.057997,-0.051623,,,,,,,,0.34033525,0.34697378,0.34673701,0.34224918
2026-05-02,la-liga,Alaves,Ath Bilbao,8.5,11,over,2026-05-02T16:30:00Z,2026-04-28T10:07:25Z,2026-05-02T08:58:26Z,false,9.952,69.2387,9.8232,9.8618,0.3,0.632974,0.66175,0.646989,0.637212,1.4902,2.57,1.4902,2.54,-0.050426,-0.067636,,,,,,,,0.13470827,0.11441326,0.12461657,0.13161484
2026-05-02,la-liga,Alaves,Ath Bilbao,9.0,11,over,2026-05-02T16:30:00Z,2026-04-28T10:07:25Z,2026-05-02T08:58:26Z,false,9.952,69.2387,10.4786,10.3206,0.3,0.58819,0.536051,0.528076,0.570549,1.6173,2.31,1.6173,2.28,0.037456,-0.158235,,,,,,,,0.16958718,0.21524888,0.22271225,0.18442828
2026-05-02,la-liga,Alaves,Ath Bilbao,9.5,11,over,2026-05-02T16:30:00Z,2026-04-28T10:07:25Z,2026-05-02T08:58:26Z,false,9.952,69.2387,9.9062,9.9199,0.3,0.522685,0.536051,0.528076,0.524304,1.8264,2.0,1.8475,2.0,-0.04241,-0.048609,,,,,,,,0.22783008,0.21524888,0.22271225,0.22628630
2026-05-02,epl,Arsenal,Fulham,10.0,7,under,2026-05-02T16:30:00Z,2026-04-28T10:07:25Z,2026-05-02T08:58:26Z,false,10.67,74.7748,10.8974,10.8292,0.3,0.520505,0.500181,0.494706,0.512812,1.8333,1.9901,1.8547,1.9901,0.054315,-0.143494,over,1.8333,1.8547,0.054315,-0.011538,-1.0,lost,0.27092578,0.25018097,0.24473393,0.26297660
2026-05-02,epl,Arsenal,Fulham,10.5,7,under,2026-05-02T16:30:00Z,2026-04-28T10:07:25Z,2026-05-02T08:58:26Z,false,10.67,74.7748,10.3657,10.457,0.3,0.459587,0.500181,0.494706,0.470183,2.06,1.7519,2.07,1.7463,-0.031424,-0.071813,,,,,,,,0.21122029,0.25018097,0.24473393,0.22107162
2026-05-02,epl,Arsenal,Fulham,11.0,7,under,2026-05-02T16:30:00Z,2026-04-28T10:07:25Z,2026-05-02T08:58:26Z,false,10.67,74.7748,10.7776,10.7453,0.3,0.39574,0.381404,0.383752,0.392142,2.38,1.5587,2.39,1.5525,0.044452,-0.114633,,,,,,,,0.15660992,0.14546929,0.14726554,0.15377534
2026-05-02,epl,Arsenal,Fulham,9.0,7,under,2026-05-02T16:30:00Z,2026-04-28T10:07:25Z,2026-05-02T08:58:26Z,false,10.67,74.7748,11.0523,10.9376,0.3,0.650091,0.622631,0.609995,0.638323,1.4425,2.68,1.4525,2.65,0.026767,-0.208762,,,,,,,,0.42261826,0.38766938,0.37209447,0.40745673
2026-05-02,epl,Arsenal,Fulham,9.5,7,under,2026-05-02T16:30:00Z,2026-04-28T10:07:25Z,2026-05-02T08:58:26Z,false,10.67,74.7748,10.3726,10.4618,0.3,0.577171,0.622631,0.609995,0.587159,1.641,2.24,1.6536,2.22,-0.036472,-0.075236,,,,,,,,0.33312617,0.38766938,0.37209447,0.34475580
2026-05-02,serie-a,Atalanta,Genoa,10.0,8,under,2026-05-02T18:45:00Z,2026-04-28T10:07:25Z,2026-05-02T08:58:26Z,false,9.618,41.6854,10.2528,10.0624,0.3,0.444776,0.369286,0.373501,0.423476,2.14,1.7143,2.21,1.6579,0.018535,-0.091878,,,,,,,,0.19782566,0.13637249,0.13950305,0.17933189
2026-05-02,serie-a,Atalanta,Genoa,10.5,8,under,2026-05-02T18:45:00Z,2026-04-28T10:07:25Z,2026-05-02T08:58:26Z,false,9.618,41.6854,9.8153,9.7561,0.3,0.395702,0.369286,0.373501,0.38904,2.39,1.565,2.46,1.5236,-0.070194,-0.043848,,,,,,,,0.15657979,0.13637249,0.13950305,0.15135216
2026-05-02,serie-a,Atalanta,Genoa,8.5,8,under,2026-05-02T18:45:00Z,2026-04-28T10:07:25Z,2026-05-02T08:58:26Z,false,9.618,41.6854,9.7986,9.7444,0.3,0.622185,0.622572,0.602618,0.616375,1.5181,2.5,1.5464,2.4,-0.064281,-0.040937,,,,,,,,0.38711369,0.38759584,0.36314858,0.37991813
2026-05-02,serie-a,Atalanta,Genoa,9.0,8,under,2026-05-02T18:45:00Z,2026-04-28T10:07:25Z,2026-05-02T08:58:26Z,false,9.618,41.6854,10.4077,10.1708,0.3,0.573574,0.493463,0.485135,0.547803,1.6579,2.23,1.7042,2.13,0.02105,-0.130403,,,,,,,,0.32898762,0.24350596,0.23535606,0.30008802
2026-05-02,serie-a,Atalanta,Genoa,9.5,8,under,2026-05-02T18:45:00Z,2026-04-28T10:07:25Z,2026-05-02T08:58:26Z,false,9.618,41.6854,9.8132,9.7547,0.3,0.507627,0.493463,0.485135,0.500916,1.885,1.9434,1.9524,1.8772,-0.055772,-0.030081,,,,,,,,0.25768538,0.24350596,0.23535606,0.25091733
2026-05-02,bundesliga,Leverkusen,RB Leipzig,10.0,10,push,2026-05-02T16:30:00Z,2026-04-28T10:07:25Z,2026-05-02T08:58:26Z,false,8.844,59.1218,10.662,10.1166,0.3,0.492471,0.275682,0.284558,0.430182,1.9346,1.8772,2.02,1.7937,-0.052153,-0.031757,,,,,,,,,,,
2026-05-02,bundesliga,Leverkusen,RB Leipzig,10.5,10,under,2026-05-02T16:30:00Z,2026-04-28T10:07:25Z,2026-05-02T08:58:26Z,false,8.844,59.1218,10.1863,9.7836,0.3,0.438217,0.275682,0.284558,0.39165,2.16,1.6849,2.23,1.6289,-0.154036,0.025009,,,,,,,,0.19203402,0.07600046,0.08097325,0.15338965
2026-05-02,bundesliga,Leverkusen,RB Leipzig,11.0,10,under,2026-05-02T16:30:00Z,2026-04-28T10:07:25Z,2026-05-02T09:03:11Z,false,8.844,59.1218,10.5929,10.0682,0.3,0.375796,0.182124,0.195714,0.318836,2.5,1.5051,2.59,1.4739,-0.097152,-0.028198,,,,,,,,0.14122253,0.03316916,0.03830399,0.10165622
2026-05-02,bundesliga,Leverkusen,RB Leipzig,8.5,10,over,2026-05-02T16:30:00Z,2026-04-30T13:23:17Z,2026-05-02T08:58:26Z,false,8.844,59.1218,9.8233,9.5295,0.3,0.630797,0.523623,0.515788,0.597962,1.4808,2.53,1.4673,2.61,-0.114538,0.017157,,,,,,,,0.13631097,0.22693527,0.23446166,0.16163473
2026-05-02,bundesliga,Leverkusen,RB Leipzig,9.0,10,over,2026-05-02T16:30:00Z,2026-04-28T10:07:25Z,2026-05-02T08:58:26Z,false,8.844,59.1218,10.7569,10.183,0.3,0.616151,0.392047,0.393212,0.553362,1.5263,2.45,1.5917,2.33,-0.03999,-0.073086,,,,,,,,0.14734029,0.36960659,0.36819126,0.19948563
2026-05-02,bundesliga,Leverkusen,RB Leipzig,9.5,10,over,2026-05-02T16:30:00Z,2026-04-28T10:07:25Z,2026-05-02T08:58:26Z,false,8.844,59.1218,10.1387,9.7503,0.3,0.548317,0.392047,0.393212,0.50316,1.7299,2.1,1.8197,2.01,-0.129584,0.043365,under,2.1,2.01,0.043365,0.044776,-1.0,lost,0.20401736,0.36960659,0.36819126,0.24685038
2026-05-02,bundesliga,Bayern Munich,Heidenheim,10.0,18,over,2026-05-02T13:30:00Z,2026-04-28T10:07:25Z,2026-05-02T08:58:26Z,false,9.662,59.1218,10.4224,10.1943,0.3,0.465297,0.374755,0.377574,0.439134,2.04,1.7752,2.13,1.7042,0.011333,-0.093886,,,,,,,,0.28590761,0.39093153,0.38741437,0.31457059
2026-05-02,bundesliga,Bayern Munich,Heidenheim,10.5,18,over,2026-05-02T13:30:00Z,2026-04-28T10:07:25Z,2026-05-02T08:58:26Z,false,9.662,59.1218,9.8447,9.7899,0.3,0.398726,0.374755,0.377574,0.392378,2.36,1.565,2.42,1.5405,-0.073988,-0.049071,,,,,,,,0.36153029,0.39093153,0.38741437,0.36920456
2026-05-02,bundesliga,Bayern Munich,Heidenheim,11.0,18,over,2026-05-02T13:30:00Z,2026-04-28T10:07:25Z,2026-05-01T12:58:31Z,true,9.662,59.1218,10.3052,10.1123,0.3,0.344413,0.265503,0.275973,0.323563,2.71,1.4237,2.67,1.4348,-0.017027,-0.081918,,,,,,,,0.42979432,0.53948572,0.52421439,0.45756738
2026-05-02,bundesliga,Bayern Munich,Heidenheim,8.5,18,over,2026-05-02T13:30:00Z,2026-04-28T13:31:37Z,2026-05-02T08:58:26Z,false,9.662,59.1218,10.1751,10.0212,0.3,0.667966,0.627868,0.612967,0.652003,1.3968,2.81,1.4673,2.61,-0.089282,-0.022128,,,,,,,,0.11024648,0.13848226,0.14979464,0.12110194
2026-05-02,bundesliga,Bayern Munich,Heidenheim,9.0,18,over,2026-05-02T13:30:00Z,2026-04-28T10:07:25Z,2026-05-02T08:58:26Z,false,9.662,59.1218,10.8198,10.4724,0.3,0.622724,0.499136,0.492678,0.585627,1.5025,2.48,1.6098,2.3,-0.008278,-0.137845,,,,,,,,0.14233686,0.25086493,0.25737544,0.17170466
2026-05-02,bundesliga,Bayern Munich,Heidenheim,9.5,18,over,2026-05-02T13:30:00Z,2026-04-28T10:07:25Z,2026-05-02T08:58:26Z,false,9.662,59.1218,10.066,9.9448,0.3,0.539999,0.499136,0.492678,0.525986,1.7463,2.05,1.8621,1.9615,-0.08147,-0.028272,,,,,,,,0.21160048,0.25086493,0.25737544,0.22468886
2026-05-02,epl,Brentford,West Ham,10.0,8,under,2026-05-02T14:00:00Z,2026-04-28T10:07:25Z,2026-05-02T08:58:26Z,false,10.22,74.7748,11.0867,10.8267,0.3,0.541615,0.444463,0.442591,0.512531,1.7519,2.07,1.7519,2.06,0.012099,-0.113128,,,,,,,,0.29334727,0.19754692,0.19588666,0.26268818
2026-05-02,epl,Brentford,West Ham,10.5,8,under,2026-05-02T14:00:00Z,2026-04-28T10:07:25Z,2026-05-02T08:58:26Z,false,10.22,74.7748,10.5649,10.4614,0.3,0.482641,0.444463,0.442591,0.470693,1.9804,1.8475,1.9901,1.8475,-0.067839,-0.022106,,,,,,,,0.23294196,0.19754692,0.19588666,0.22155221
2026-05-02,epl,Brentford,West Ham,11.0,8,under,2026-05-02T14:00:00Z,2026-04-28T10:07:25Z,2026-05-02T08:58:26Z,false,10.22,74.7748,11.015,10.7765,0.3,0.422219,0.328501,0.333948,0.395623,2.24,1.6369,2.25,1.6369,-0.002583,-0.081532,,,,,,,,0.17826870,0.10791279,0.11152149,0.15651758
2026-05-02,epl,Brentford,West Ham,11.5,8,under,2026-05-02T14:00:00Z,2026-04-28T10:07:25Z,2026-05-02T08:58:26Z,false,10.22,74.7748,10.6178,10.4984,0.3,0.377935,0.328501,0.333948,0.364675,2.49,1.5128,2.49,1.5102,-0.091959,-0.038881,,,,,,,,0.14283520,0.10791279,0.11152149,0.13298795
2026-05-02,epl,Brentford,West Ham,9.5,8,under,2026-05-02T14:00:00Z,2026-04-28T10:07:25Z,2026-05-02T08:58:26Z,false,10.22,74.7748,10.4964,10.4135,0.3,0.591001,0.569275,0.559829,0.581765,1.5917,2.3,1.5952,2.3,-0.074004,-0.03806,,,,,,,,0.34928261,0.32407346,0.31340799,0.33845078
2026-05-02,serie-a,Como,Napoli,7.0,5,under,2026-05-02T16:00:00Z,2026-04-29T18:12:55Z,2026-05-02T08:58:26Z,false,5.771,41.6854,9.0987,8.1004,0.3,0.664049,0.225139,0.235146,0.547659,1.4115,2.79,1.4367,2.7,-0.097963,0.031092,,,,,,,,0.44096048,0.05068770,0.05529346,0.29993033
2026-05-02,serie-a,Como,Napoli,7.5,5,under,2026-05-02T16:00:00Z,2026-04-28T10:07:25Z,2026-05-02T08:58:26Z,false,5.771,41.6854,8.4964,7.6788,0.3,0.596213,0.225139,0.235146,0.493082,1.578,2.33,1.6494,2.22,-0.221917,0.181119,under,2.33,2.22,0.181119,0.04955,1.33,won,0.35546982,0.05068770,0.05529346,0.24312992
2026-05-02,serie-a,Como,Napoli,8.0,5,under,2026-05-02T16:00:00Z,2026-04-28T10:07:25Z,2026-05-02T08:58:26Z,false,5.771,41.6854,9.0908,8.0949,0.3,0.54241,0.130041,0.143461,0.419208,1.7463,2.07,1.8621,1.9804,-0.140182,0.065541,,,,,,,,0.29420881,0.01691055,0.02058092,0.17573544
2026-05-02,serie-a,Como,Napoli,8.5,5,under,2026-05-02T16:00:00Z,2026-04-28T10:07:25Z,2026-05-02T08:58:26Z,false,5.771,41.6854,8.5629,7.7253,0.3,0.478256,0.130041,0.143461,0.371935,2.0,1.8333,2.09,1.7353,-0.256129,0.151431,,,,,,,,0.22872912,0.01691055,0.02058092,0.13833594
2026-05-02,serie-a,Como,Napoli,9.0,5,under,2026-05-02T16:00:00Z,2026-04-28T10:07:25Z,2026-05-02T08:58:26Z,false,5.771,41.6854,9.0098,8.0382,0.3,0.413347,0.069061,0.081909,0.297914,2.29,1.6135,2.42,1.5405,-0.203718,0.062841,,,,,,,,0.17085574,0.00476945,0.00670902,0.08875257
2026-05-02,serie-a,Como,Napoli,9.5,5,under,2026-05-02T16:00:00Z,2026-04-28T10:07:25Z,2026-04-29T09:58:44Z,true,5.771,41.6854,8.6347,7.7756,0.3,0.368468,0.069061,0.081909,0.267741,2.55,1.4878,2.55,1.4878,-0.317261,0.089455,,,,,,,,0.13576865,0.00476945,0.00670902,0.07168517
2026-05-02,bundesliga,Ein Frankfurt,Hamburg,10.0,13,over,2026-05-02T13:30:00Z,2026-04-28T10:07:25Z,2026-05-02T08:58:26Z,false,11.145,59.1218,10.7484,10.8674,0.3,0.502161,0.557303,0.545817,0.515413,1.9009,1.9174,1.9615,1.8621,0.091993,-0.173826,over,1.9009,1.9615,0.091993,-0.030895,0.9009,won,0.24784402,0.19598099,0.20628189,0.23482441
2026-05-02,bundesliga,Ein Frankfurt,Hamburg,10.5,13,over,2026-05-02T13:30:00Z,2026-04-28T10:07:25Z,2026-05-02T08:58:26Z,false,11.145,59.1218,10.2635,10.5279,0.3,0.447096,0.557303,0.545817,0.477312,2.12,1.7143,2.18,1.6711,0.011901,-0.103956,,,,,,,,0.30570289,0.19598099,0.20628189,0.27320295
2026-05-02,bundesliga,Ein Frankfurt,Hamburg,11.0,13,over,2026-05-02T13:30:00Z,2026-04-28T10:07:25Z,2026-05-02T08:58:26Z,false,11.145,59.1218,10.6626,10.8073,0.3,0.383431,0.438038,0.436314,0.399307,2.45,1.5236,2.53,1.495,0.087735,-0.142083,,,,,,,,0.38015777,0.31580176,0.31774247,0.36083230
2026-05-02,bundesliga,Ein Frankfurt,Hamburg,9.0,13,over,2026-05-02T13:30:00Z,2026-04-28T10:07:25Z,2026-05-02T08:58:26Z,false,11.145,59.1218,10.8507,10.939,0.3,0.625935,0.675016,0.655687,0.635014,1.5,2.51,1.5376,2.42,0.057524,-0.242439,,,,,,,,0.13992450,0.10561464,0.11855156,0.13321482
2026-05-02,bundesliga,Ein Frankfurt,Hamburg,9.5,13,over,2026-05-02T13:30:00Z,2026-04-28T10:07:25Z,2026-05-02T08:58:26Z,false,11.145,59.1218,10.2186,10.4966,0.3,0.557393,0.675016,0.655687,0.588262,1.6993,2.14,1.7463,2.07,-0.000366,-0.118881,,,,,,,,0.19590071,0.10561464,0.11855156,0.16952808
2026-05-02,bundesliga,Hoffenheim,Stuttgart,10.0,9,under,2026-05-02T13:30:00Z,2026-04-28T10:07:25Z,2026-05-02T08:58:26Z,false,10.146,59.1218,10.8829,10.6618,0.3,0.517134,0.43522,0.433572,0.492448,1.8403,1.9709,1.9346,1.9009,0.019891,-0.109997,,,,,,,,0.26742728,0.18941634,0.18798499,0.24250503
2026-05-02,bundesliga,Hoffenheim,Stuttgart,10.5,9,under,2026-05-02T13:30:00Z,2026-04-28T10:07:25Z,2026-05-02T08:58:26Z,false,10.146,59.1218,10.3972,10.3218,0.3,0.462422,0.43522,0.433572,0.453796,2.05,1.7634,2.13,1.6944,-0.069718,-0.036824,,,,,,,,0.21383409,0.18941634,0.18798499,0.20593098
2026-05-02,bundesliga,Hoffenheim,Stuttgart,11.0,9,under,2026-05-02T13:30:00Z,2026-04-28T10:07:25Z,2026-05-02T08:58:26Z,false,10.146,59.1218,10.8202,10.618,0.3,0.400724,0.319945,0.327191,0.37854,2.35,1.5714,2.44,1.5181,-0.001468,-0.085699,,,,,,,,0.16057991,0.10236459,0.10705417,0.14329257
2026-05-02,bundesliga,Hoffenheim,Stuttgart,9.0,9,push,2026-05-02T13:30:00Z,2026-04-28T10:07:25Z,2026-05-02T08:58:26Z,false,10.146,59.1218,10.9772,10.7278,0.3,0.638899,0.560198,0.549151,0.613086,1.4695,2.6,1.5128,2.45,0.009152,-0.16718,,,,,,,,,,,
2026-05-02,bundesliga,Hoffenheim,Stuttgart,9.5,9,under,2026-05-02T13:30:00Z,2026-04-28T10:07:25Z,2026-05-02T08:58:26Z,false,10.146,59.1218,10.3275,10.273,0.3,0.569609,0.560198,0.549151,0.563518,1.6623,2.2,1.7194,2.09,-0.063265,-0.039739,,,,,,,,0.32445416,0.31382171,0.30156704,0.31755201
2026-05-02,ligue-1,Metz,Monaco,10.0,14,over,2026-05-02T17:00:00Z,2026-04-28T10:07:25Z,2026-05-02T08:58:26Z,false,9.142,67.0569,10.1726,9.8634,0.3,0.436869,0.310977,0.317198,0.400812,2.16,1.6757,2.15,1.6803,-0.017651,-0.074724,,,,,,,,0.31711606,0.47475328,0.46621884,0.35902639
2026-05-02,ligue-1,Metz,Monaco,10.5,14,over,2026-05-02T17:00:00Z,2026-04-28T10:07:25Z,2026-05-02T08:58:26Z,false,9.142,67.0569,9.7874,9.5938,0.3,0.391935,0.310977,0.317198,0.369349,2.39,1.5405,2.37,1.5464,-0.117256,-0.028482,,,,,,,,0.36974320,0.47475328,0.46621884,0.39772055
2026-05-02,ligue-1,Metz,Monaco,8.5,14,over,2026-05-02T17:00:00Z,2026-04-28T10:07:25Z,2026-05-02T08:58:26Z,false,9.142,67.0569,9.5747,9.4449,0.3,0.604669,0.562904,0.553536,0.589659,1.5495,2.37,1.5435,2.38,-0.086323,-0.027492,,,,,,,,0.15628663,0.19105310,0.19932985,0.16837975
2026-05-02,ligue-1,Metz,Monaco,9.0,14,over,2026-05-02T17:00:00Z,2026-04-28T10:07:25Z,2026-05-02T08:58:26Z,false,9.142,67.0569,10.2036,9.8851,0.3,0.55695,0.431294,0.42996,0.519965,1.6944,2.13,1.6897,2.14,0.000382,-0.112394,,,,,,,,0.19629321,0.32342637,0.32494518,0.23043323
2026-05-02,ligue-1,Metz,Monaco,9.5,14,over,2026-05-02T17:00:00Z,2026-04-28T10:07:25Z,2026-05-02T08:58:26Z,false,9.142,67.0569,9.681,9.5193,0.3,0.495679,0.431294,0.42996,0.476166,1.9259,1.8929,1.9259,1.8929,-0.082953,-0.008434,,,,,,,,0.25433940,0.32342637,0.32494518,0.27440245
