generated_at,captured_at,match_date,kickoff_at,competition,league_key,home_team,away_team,bookmaker,player_name,model_prob,fair_odds,market_odds,market_prob,edge_pp,ev_pct,signal_status,confidence,player_team,opponent_team,position,expected_minutes,assist_rate_per90,xa_rate_per90,history_minutes,team_attack_scale,setpiece_lambda,corner_share_last5_pct,fk_share_last5_pct,setpiece_share_last5_pct,join_status,notes
2026-05-18T11:14:13Z,2026-05-17T16:01:08Z,2026-05-17,2026-05-17T17:00:00Z,Spain - LaLiga,la-liga,Levante UD,RCD Mallorca,Bet365,Iker Losada,0.060073,16.646,6.000,0.166667,-10.66,-63.96,no_edge,low,levante,mallorca,MR,41.8,0.1212,0.0898,808,1.325,0.0000,0.0,0.0,0.0,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:24:56Z,2026-05-17,2026-05-17T18:45:00Z,Italy - Serie A,serie-a,Sassuolo Calcio,US Lecce,Bet365,Medon Berisha,0.115587,8.652,4.500,0.222222,-10.66,-47.99,no_edge,medium,lecce,sassuolo,MC,68.0,0.1709,0.1704,1786,0.953,0.0000,0.0,0.0,0.0,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:36:50Z,2026-05-17,2026-05-17T19:00:00Z,France - Ligue 1,ligue-1,FC Lorient,Le Havre AC,Bet365,Timothee Pembele,0.010978,91.088,8.500,0.117647,-10.67,-90.67,no_edge,low,le havre,lorient,Sub,22.9,0.0350,0.0407,1414,1.122,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T14:45:05Z,2026-05-17,2026-05-17T17:00:00Z,Spain - LaLiga,la-liga,CA Osasuna,Espanyol Barcelona,Bet365,Asier Osambela,0.018136,55.140,8.000,0.125000,-10.69,-85.49,no_edge,low,osasuna,espanyol barcelona,Sub,15.0,0.0681,0.1125,289,1.133,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:36:50Z,2026-05-17,2026-05-17T19:00:00Z,France - Ligue 1,ligue-1,FC Lorient,Le Havre AC,Bet365,Yanis Zouaoui,0.115227,8.679,4.500,0.222222,-10.70,-48.15,no_edge,high,le havre,lorient,DL,74.9,0.0411,0.1402,2929,1.122,0.0239,61.11,45.45,54.84,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:36:50Z,2026-05-17,2026-05-17T19:00:00Z,France - Ligue 1,ligue-1,Stade Brest 29,Angers SCO,Bet365,Lanroy Machine,0.026240,38.109,7.500,0.133333,-10.71,-80.32,no_edge,low,angers,brest,Sub,33.8,0.0597,0.0722,456,1.045,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T16:01:05Z,2026-05-17,2026-05-17T16:30:00Z,England - Premier League,epl,Newcastle United,West Ham United,Bet365,Anthony Gordon,0.123613,8.090,4.333,0.230787,-10.72,-46.44,no_edge,high,newcastle united,west ham,ML,86.8,0.1068,0.1424,2722,1.054,0.0000,0.0,0.0,0.0,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T16:01:08Z,2026-05-17,2026-05-17T17:00:00Z,Spain - LaLiga,la-liga,Elche CF,Getafe CF,Bet365,Adrian Liso,0.017583,56.872,8.000,0.125000,-10.74,-85.93,no_edge,medium,getafe,elche,MC,33.9,0.0390,0.0443,1640,1.110,0.0000,0.0,0.0,0.0,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T13:25:00Z,2026-05-17,2026-05-17T14:00:00Z,England - Premier League,epl,Wolverhampton Wanderers,Fulham FC,Bet365,Rodrigo Gomes,0.017419,57.408,8.000,0.125000,-10.76,-86.06,no_edge,low,wolves,fulham,Sub,25.8,0.0349,0.0786,1424,0.970,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:36:50Z,2026-05-17,2026-05-17T19:00:00Z,France - Ligue 1,ligue-1,Olympique Lyon,Racing Club De Lens,Bet365,Ainsley Maitland-Niles,0.122986,8.131,4.333,0.230787,-10.78,-46.71,no_edge,high,lyon,lens,DR,88.0,0.1247,0.1217,3251,1.094,0.0000,0.0,0.0,0.0,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T14:45:03Z,2026-05-17,2026-05-17T16:00:00Z,Italy - Serie A,serie-a,Atalanta BC,Bologna FC,Bet365,Nicola Zalewski,0.141808,7.052,4.000,0.250000,-10.82,-43.28,no_edge,high,atalanta,bologna,DML,63.0,0.1602,0.1976,1852,1.087,0.0125,25.0,50.0,27.78,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T12:24:17Z,2026-05-17,2026-05-17T13:00:00Z,Italy - Serie A,serie-a,Inter Milano,Hellas Verona,Bet365,Marcus Thuram,0.158446,6.311,3.750,0.266667,-10.82,-40.58,no_edge,low,inter,verona,FW,75.1,0.1859,0.1821,2635,1.127,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:36:50Z,2026-05-17,2026-05-17T19:00:00Z,France - Ligue 1,ligue-1,FC Lorient,Le Havre AC,Bet365,Guy Zohouri,0.073152,13.670,5.500,0.181818,-10.87,-59.77,no_edge,low,,lorient,Unknown,68.0,0.0900,0.0900,0,1.117,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:36:50Z,2026-05-17,2026-05-17T19:00:00Z,France - Ligue 1,ligue-1,FC Lorient,Le Havre AC,Bet365,Tosin Aiyegun,0.073152,13.670,5.500,0.181818,-10.87,-59.77,no_edge,low,,lorient,Unknown,68.0,0.0900,0.0900,0,1.117,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:36:50Z,2026-05-17,2026-05-17T19:00:00Z,France - Ligue 1,ligue-1,Strasbourg Alsace,AS Monaco,Bet365,Ben Chilwell,0.091244,10.960,5.000,0.200000,-10.88,-54.38,no_edge,medium,strasbourg,monaco,DL,82.4,0.0985,0.0777,1613,1.230,0.0000,0.0,0.0,0.0,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T14:45:03Z,2026-05-17,2026-05-17T16:00:00Z,Italy - Serie A,serie-a,Atalanta BC,Bologna FC,Bet365,Yunus Musah,0.072778,13.740,5.500,0.181818,-10.90,-59.97,no_edge,low,atalanta,bologna,Unknown,68.0,0.0900,0.0900,0,1.087,0.0016,6.25,0.0,5.56,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:36:50Z,2026-05-17,2026-05-17T19:00:00Z,France - Ligue 1,ligue-1,FC Lorient,Le Havre AC,Bet365,Mohamed Bamba,0.044701,22.371,6.500,0.153846,-10.91,-70.94,no_edge,medium,lorient,le havre,Sub,20.2,0.1947,0.1531,1827,1.212,0.0000,0.0,0.0,0.0,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T16:01:08Z,2026-05-17,2026-05-17T17:00:00Z,Spain - LaLiga,la-liga,Rayo Vallecano,Villarreal CF,Bet365,Alfonso Gonzalez,0.072578,13.778,5.500,0.181818,-10.92,-60.08,no_edge,low,,rayo vallecano,Unknown,68.0,0.0900,0.0900,0,1.108,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:36:50Z,2026-05-17,2026-05-17T19:00:00Z,France - Ligue 1,ligue-1,FC Lorient,Le Havre AC,Bet365,Yassine Kechta,0.024064,41.556,7.500,0.133333,-10.93,-81.95,no_edge,medium,le havre,lorient,DMC,26.5,0.0509,0.0837,2107,1.122,0.0005,5.56,0.0,3.23,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:24:56Z,2026-05-17,2026-05-17T18:45:00Z,Italy - Serie A,serie-a,Sassuolo Calcio,US Lecce,Bet365,Oumar Ngom,0.033516,29.837,7.000,0.142857,-10.93,-76.54,no_edge,low,lecce,sassuolo,DMC,69.9,0.0391,0.0498,710,0.953,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T13:25:00Z,2026-05-17,2026-05-17T14:00:00Z,England - Premier League,epl,Brentford FC,Crystal Palace,Bet365,Josh Dasilva,0.072392,13.814,5.500,0.181818,-10.94,-60.18,no_edge,low,,brentford,Unknown,68.0,0.0900,0.0900,0,1.105,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T16:01:08Z,2026-05-17,2026-05-17T17:00:00Z,Spain - LaLiga,la-liga,Athletic Bilbao,RC Celta de Vigo,Bet365,Alex Berenguer,0.112575,8.883,4.500,0.222222,-10.96,-49.34,no_edge,high,athletic club,rc celta de vigo,AML,60.8,0.1386,0.1993,2866,0.881,0.0135,23.53,62.5,30.95,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:24:56Z,2026-05-17,2026-05-17T18:45:00Z,Italy - Serie A,serie-a,Sassuolo Calcio,US Lecce,Bet365,Andrea Pinamonti,0.056974,17.552,6.000,0.166667,-10.97,-65.82,no_edge,high,sassuolo,lecce,FW,59.5,0.1005,0.0728,2952,1.076,0.0000,0.0,0.0,0.0,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T13:25:00Z,2026-05-17,2026-05-17T14:00:00Z,England - Premier League,epl,Wolverhampton Wanderers,Fulham FC,Bet365,Sasa Lukic,0.089980,11.114,5.000,0.200000,-11.00,-55.01,no_edge,high,fulham,wolves,DMC,62.9,0.0886,0.1102,2857,1.134,0.0129,57.14,0.0,42.86,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T12:24:17Z,2026-05-17,2026-05-17T13:00:00Z,Italy - Serie A,serie-a,Inter Milano,Hellas Verona,Bet365,Manuel Akanji,0.015013,66.609,8.000,0.125000,-11.00,-87.99,no_edge,low,inter,verona,DC,88.8,0.0085,0.0164,2814,1.127,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:36:50Z,2026-05-17,2026-05-17T19:00:00Z,France - Ligue 1,ligue-1,Olympique Lyon,Racing Club De Lens,Bet365,Abner Vinicius,0.071663,13.954,5.500,0.181818,-11.02,-60.59,no_edge,low,lyon,lens,Unknown,68.0,0.0900,0.0900,0,1.094,0.0000,0.0,0.0,0.0,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:36:50Z,2026-05-17,2026-05-17T19:00:00Z,France - Ligue 1,ligue-1,FC Nantes,Toulouse FC,Bet365,Youssef El Arabi,0.022724,44.007,7.500,0.133333,-11.06,-82.96,no_edge,medium,nantes,toulouse,Sub,28.8,0.0440,0.0717,943,1.160,0.0000,0.0,0.0,0.0,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:24:56Z,2026-05-17,2026-05-17T18:45:00Z,Italy - Serie A,serie-a,Udinese Calcio,US Cremonese,Bet365,Jakub Piotrowski,0.032230,31.027,7.000,0.142857,-11.06,-77.44,no_edge,medium,udinese,cremonese,MC,43.4,0.0742,0.0640,1646,1.006,0.0000,0.0,0.0,0.0,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T16:01:08Z,2026-05-17,2026-05-17T17:00:00Z,Spain - LaLiga,la-liga,Levante UD,RCD Mallorca,Bet365,Jan Virgili,0.071142,14.056,5.500,0.181818,-11.07,-60.87,no_edge,medium,mallorca,levante,Sub,36.0,0.1662,0.1568,1754,1.056,0.0062,31.58,26.67,29.41,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-18T11:14:04Z,2026-05-19,2026-05-19T19:15:00Z,England - Premier League,epl,Chelsea FC,Tottenham Hotspur,Bet365,Cole Palmer,0.139152,7.186,4.000,0.250000,-11.08,-44.34,no_edge,high,chelsea,tottenham,AMR,90.0,0.1055,0.1708,3195,1.009,0.0006,0.0,0.0,4.0,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T13:25:00Z,2026-05-17,2026-05-17T14:00:00Z,England - Premier League,epl,Brentford FC,Crystal Palace,Bet365,Mikkel Damsgaard,0.183043,5.463,3.400,0.294118,-11.11,-37.77,no_edge,high,brentford,crystal palace,ML,80.9,0.1324,0.2398,2704,1.089,0.0042,7.69,11.11,8.33,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T16:01:05Z,2026-05-17,2026-05-17T16:30:00Z,England - Premier League,epl,Newcastle United,West Ham United,Bet365,Kyle Walker-Peters,0.031771,31.475,7.000,0.142857,-11.11,-77.76,no_edge,low,west ham,newcastle united,DR,65.0,0.0310,0.0458,1275,1.100,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:36:50Z,2026-05-17,2026-05-17T19:00:00Z,France - Ligue 1,ligue-1,Paris FC,Paris Saint-Germain,Bet365,Luca Koleosho,0.042507,23.526,6.500,0.153846,-11.13,-72.37,no_edge,low,paris fc,psg,Sub,37.0,0.0580,0.1180,496,0.981,0.0043,11.76,33.33,16.67,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:24:56Z,2026-05-17,2026-05-17T18:45:00Z,Italy - Serie A,serie-a,Cagliari Calcio,Torino FC,Bet365,Gabriele Zappa,0.022026,45.401,7.500,0.133333,-11.13,-83.48,no_edge,medium,cagliari,torino,Sub,18.9,0.1136,0.1015,2190,1.004,0.0000,0.0,0.0,0.0,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T13:25:00Z,2026-05-17,2026-05-17T14:00:00Z,England - Premier League,epl,Leeds United,Brighton & Hove Albion,Bet365,Degnand Gnonto,0.055305,18.082,6.000,0.166667,-11.14,-66.82,no_edge,low,,leeds,Unknown,68.0,0.0900,0.0900,0,0.837,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-18T11:14:04Z,2026-05-19,2026-05-19T18:30:00Z,England - Premier League,epl,AFC Bournemouth,Manchester City,Bet365,Nico Gonzalez,0.021858,45.750,7.500,0.133333,-11.15,-83.61,no_edge,low,manchester city,bournemouth,DMC,42.9,0.0200,0.0469,2253,1.238,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T14:45:03Z,2026-05-17,2026-05-17T16:00:00Z,Italy - Serie A,serie-a,Atalanta BC,Bologna FC,Bet365,Jonathan Rowe,0.055132,18.138,6.000,0.166667,-11.15,-66.92,no_edge,medium,bologna,atalanta,Sub,50.9,0.0733,0.1202,1433,0.967,0.0000,0.0,0.0,0.0,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:36:50Z,2026-05-17,2026-05-17T19:00:00Z,France - Ligue 1,ligue-1,Paris FC,Paris Saint-Germain,Bet365,Ilan Kebbal,0.110666,9.036,4.500,0.222222,-11.16,-50.20,no_edge,high,paris fc,psg,Sub,61.5,0.1411,0.1670,2226,0.981,0.0114,29.41,33.33,33.33,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-18T11:14:04Z,2026-05-19,2026-05-19T18:30:00Z,England - Premier League,epl,AFC Bournemouth,Manchester City,Bet365,David Brooks,0.055081,18.155,6.000,0.166667,-11.16,-66.95,no_edge,medium,bournemouth,manchester city,Sub,25.1,0.1487,0.2029,1461,1.070,0.0017,18.18,0.0,13.79,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T14:45:03Z,2026-05-17,2026-05-17T16:00:00Z,Italy - Serie A,serie-a,Atalanta BC,Bologna FC,Bet365,Isak Hien,0.005965,167.650,8.500,0.117647,-11.17,-94.93,no_edge,low,atalanta,bologna,DC,49.5,0.0080,0.0111,3031,1.087,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:24:56Z,2026-05-17,2026-05-17T18:45:00Z,Italy - Serie A,serie-a,Sassuolo Calcio,US Lecce,Bet365,Thorir Helgason,0.021532,46.442,7.500,0.133333,-11.18,-83.85,no_edge,medium,lecce,sassuolo,Sub,16.1,0.2018,0.0811,1285,0.953,0.0007,0.0,11.11,3.7,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:36:48Z,2026-05-17,2026-05-17T19:15:00Z,Spain - LaLiga,la-liga,FC Barcelona,Real Betis Seville,Bet365,Frenkie de Jong,0.110452,9.054,4.500,0.222222,-11.18,-50.30,no_edge,low,barcelona,real betis,Sub,44.2,0.1913,0.1962,2346,1.224,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:36:48Z,2026-05-17,2026-05-17T19:15:00Z,Spain - LaLiga,la-liga,FC Barcelona,Real Betis Seville,Bet365,Xavi Espart,0.041676,23.995,6.500,0.153846,-11.22,-72.91,no_edge,low,barcelona,real betis,Sub,39.3,0.0796,0.0796,118,1.224,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:24:56Z,2026-05-17,2026-05-17T18:45:00Z,Italy - Serie A,serie-a,Udinese Calcio,US Cremonese,Bet365,Alessio Zerbin,0.054371,18.392,6.000,0.166667,-11.23,-67.38,no_edge,medium,cremonese,udinese,Sub,40.6,0.1409,0.1223,1592,0.904,0.0033,15.0,12.5,14.29,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T16:01:08Z,2026-05-17,2026-05-17T17:00:00Z,Spain - LaLiga,la-liga,Real Oviedo,Deportivo Alaves,Bet365,Luka Ilic,0.030483,32.805,7.000,0.142857,-11.24,-78.66,no_edge,low,real oviedo,deportivo alaves,AMR,23.8,0.1008,0.1243,707,1.011,0.0000,0.0,0.0,0.0,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:36:50Z,2026-05-17,2026-05-17T19:00:00Z,France - Ligue 1,ligue-1,Olympique Marseille,Stade Rennais FC,Bet365,Breel Embolo,0.069311,14.428,5.500,0.181818,-11.25,-61.88,no_edge,low,rennes,marseille,Sub,57.8,0.1286,0.0780,1829,1.169,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T16:01:05Z,2026-05-17,2026-05-17T16:30:00Z,England - Premier League,epl,Newcastle United,West Ham United,Bet365,Sandro Tonali,0.109581,9.126,4.500,0.222222,-11.26,-50.69,no_edge,high,newcastle united,west ham,DMC,89.8,0.0612,0.1263,3070,1.054,0.0073,8.33,22.22,14.29,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T16:01:08Z,2026-05-17,2026-05-17T17:00:00Z,Spain - LaLiga,la-liga,Atletico Madrid,Girona FC,Bet365,Javier Bonar,0.068842,14.526,5.500,0.181818,-11.30,-62.14,no_edge,low,atletico madrid,girona,DR,90.0,0.0577,0.0596,270,1.211,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:36:50Z,2026-05-17,2026-05-17T19:00:00Z,France - Ligue 1,ligue-1,Olympique Marseille,Stade Rennais FC,Bet365,Geoffrey Kondogbia,0.020352,49.135,7.500,0.133333,-11.30,-84.74,no_edge,low,marseille,rennes,DMC,64.5,0.0166,0.0253,2892,1.289,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:36:50Z,2026-05-17,2026-05-17T19:00:00Z,France - Ligue 1,ligue-1,FC Nantes,Toulouse FC,Bet365,Mostafa Mohamed,0.029745,33.619,7.000,0.142857,-11.31,-79.18,no_edge,low,nantes,toulouse,Sub,38.9,0.0290,0.0770,1890,1.160,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T16:01:08Z,2026-05-17,2026-05-17T17:00:00Z,Spain - LaLiga,la-liga,Rayo Vallecano,Villarreal CF,Bet365,Hugo Lopez,0.086736,11.529,5.000,0.200000,-11.33,-56.63,no_edge,low,villarreal,rayo vallecano,Unknown,68.0,0.0900,0.0900,0,1.334,0.0000,0.0,0.0,0.0,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:36:50Z,2026-05-17,2026-05-17T19:00:00Z,France - Ligue 1,ligue-1,OGC Nice,FC Metz,Bet365,Antoine Mendy,0.011727,85.270,8.000,0.125000,-11.33,-90.62,no_edge,low,nice,metz,DC,90.0,0.0089,0.0119,2640,1.089,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T14:45:05Z,2026-05-17,2026-05-17T17:00:00Z,Spain - LaLiga,la-liga,CA Osasuna,Espanyol Barcelona,Bet365,Inigo Arguibide,0.029458,33.946,7.000,0.142857,-11.34,-79.38,no_edge,low,osasuna,espanyol barcelona,Sub,31.2,0.0745,0.0771,187,1.133,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:24:56Z,2026-05-17,2026-05-17T18:45:00Z,Italy - Serie A,serie-a,Sassuolo Calcio,US Lecce,Bet365,Darryl Bakola,0.029407,34.006,7.000,0.142857,-11.35,-79.42,no_edge,low,sassuolo,lecce,Sub,20.0,0.1710,0.0960,100,1.076,0.0006,7.14,0.0,4.17,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-18T11:14:04Z,2026-05-19,2026-05-19T18:30:00Z,England - Premier League,epl,AFC Bournemouth,Manchester City,Bet365,Omar Marmoush,0.117308,8.525,4.333,0.230787,-11.35,-49.17,no_edge,medium,manchester city,bournemouth,FW,51.1,0.1394,0.1979,1876,1.238,0.0000,0.0,0.0,0.0,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T16:01:08Z,2026-05-17,2026-05-17T17:00:00Z,Spain - LaLiga,la-liga,Atletico Madrid,Girona FC,Bet365,Abel Ruiz,0.011338,88.200,8.000,0.125000,-11.37,-90.93,no_edge,low,girona,atletico madrid,Sub,18.8,0.0330,0.0540,1551,1.173,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:36:50Z,2026-05-17,2026-05-17T19:00:00Z,France - Ligue 1,ligue-1,Stade Brest 29,Angers SCO,Bet365,Kenny Lala,0.108464,9.220,4.500,0.222222,-11.38,-51.19,no_edge,high,brest,angers,DR,81.2,0.0969,0.1279,3513,1.063,0.0025,0.0,12.5,4.35,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T16:01:08Z,2026-05-17,2026-05-17T17:00:00Z,Spain - LaLiga,la-liga,Athletic Bilbao,RC Celta de Vigo,Bet365,Eder Garcia,0.067870,14.734,5.500,0.181818,-11.39,-62.67,no_edge,low,,athletic club,Unknown,68.0,0.0900,0.0900,0,1.034,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T13:25:00Z,2026-05-17,2026-05-17T14:00:00Z,England - Premier League,epl,Wolverhampton Wanderers,Fulham FC,Bet365,Ryan Sessegnon,0.067826,14.744,5.500,0.181818,-11.40,-62.70,no_edge,medium,fulham,wolves,DL,49.8,0.1024,0.1172,2396,1.134,0.0000,0.0,0.0,0.0,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T16:01:08Z,2026-05-17,2026-05-17T17:00:00Z,Spain - LaLiga,la-liga,Sevilla FC,Real Madrid,Bet365,Kylian Mbappe,0.067669,14.778,5.500,0.181818,-11.41,-62.78,no_edge,low,real madrid,sevilla,Unknown,68.0,0.0900,0.0900,0,1.005,0.0017,0.0,11.11,3.12,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:36:50Z,2026-05-17,2026-05-17T19:00:00Z,France - Ligue 1,ligue-1,Olympique Marseille,Stade Rennais FC,Bet365,Pierre-Emerick Aubameyang,0.180009,5.555,3.400,0.294118,-11.41,-38.80,no_edge,low,marseille,rennes,FW,80.6,0.1716,0.1719,2929,1.289,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:24:56Z,2026-05-17,2026-05-17T18:45:00Z,Italy - Serie A,serie-a,Sassuolo Calcio,US Lecce,Bet365,Santiago Pierotti,0.085865,11.646,5.000,0.200000,-11.41,-57.07,no_edge,low,lecce,sassuolo,AMR,87.8,0.0683,0.1118,2788,0.953,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T13:25:00Z,2026-05-19,2026-05-19T19:15:00Z,England - Premier League,epl,Chelsea FC,Tottenham Hotspur,Bet365,Estevao,0.116551,8.580,4.333,0.230787,-11.42,-49.50,no_edge,low,chelsea,tottenham,AMR,49.8,0.1950,0.2369,854,1.009,0.0000,0.0,0.0,0.0,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-18T11:14:04Z,2026-05-19,2026-05-19T19:15:00Z,England - Premier League,epl,Chelsea FC,Tottenham Hotspur,Bet365,Romeo Lavia,0.028661,34.891,7.000,0.142857,-11.42,-79.94,no_edge,low,chelsea,tottenham,DMC,33.8,0.0730,0.0789,1196,1.009,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:36:50Z,2026-05-17,2026-05-17T19:00:00Z,France - Ligue 1,ligue-1,OGC Nice,FC Metz,Bet365,Moise Bombito,0.010815,92.462,8.000,0.125000,-11.42,-91.35,no_edge,low,nice,metz,DC,78.6,0.0097,0.0124,2351,1.089,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T16:01:08Z,2026-05-17,2026-05-17T17:00:00Z,Spain - LaLiga,la-liga,Levante UD,RCD Mallorca,Bet365,Andre Zito Luvumbo,0.067418,14.833,5.500,0.181818,-11.44,-62.92,no_edge,low,,levante,Unknown,68.0,0.0900,0.0900,0,1.026,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:24:56Z,2026-05-17,2026-05-17T18:45:00Z,Italy - Serie A,serie-a,Udinese Calcio,US Cremonese,Bet365,Idrissa Gueye,0.018560,53.879,7.500,0.133333,-11.48,-86.08,no_edge,low,udinese,cremonese,Sub,22.6,0.0666,0.0782,317,1.006,0.0000,,,,unmatched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:36:50Z,2026-05-17,2026-05-17T19:00:00Z,France - Ligue 1,ligue-1,FC Lorient,Le Havre AC,Bet365,Sambou Soumano,0.027832,35.930,7.000,0.142857,-11.50,-80.52,no_edge,low,lorient,le havre,Sub,15.0,0.1461,0.1363,887,1.212,0.0000,0.0,0.0,0.0,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:24:56Z,2026-05-17,2026-05-17T18:45:00Z,Italy - Serie A,serie-a,Cagliari Calcio,Torino FC,Bet365,Cristiano Biraghi,0.017956,55.692,7.500,0.133333,-11.54,-86.53,no_edge,low,torino,cagliari,Sub,15.0,0.0580,0.0814,497,1.310,0.0021,10.0,20.0,12.5,matched,private_shadow_v0_not_public
2026-05-18T11:14:13Z,2026-05-17T18:36:50Z,2026-05-17,2026-05-17T19:00:00Z,France - Ligue 1,ligue-1,Olympique Marseille,Stade Rennais FC,Bet365,Nordan Mukiele,0.066444,15.050,5.500,0.181818,-11.54,-63.46,no_edge,low,,marseille,Unknown,68.0,0.0900,0.0900,0,1.011,0.0000,,,,unmatched,private_shadow_v0_not_public
