captured_at,match_date,kickoff_at,competition,home_team,away_team,bookmaker,player_name,odds_decimal,role_team,corner_share_last5_pct,corner_share_total_pct,fk_share_last5_pct,fk_share_total_pct,setpiece_share_last5_pct,total_share_pct,latest_role_week,role_source,join_status,shadow_status,notes
2026-08-30T12:49:14Z,2026-08-30,2026-08-30T18:45:00Z,Italy - Serie A,Lazio Rome,Genoa CFC,Bet365,Ricardo Bordon,11.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-30,2026-08-30T18:45:00Z,Italy - Serie A,Lazio Rome,Genoa CFC,Bet365,Chec Bebel Doumbia,15.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-30,2026-08-30T18:45:00Z,Italy - Serie A,Lazio Rome,Genoa CFC,Bet365,Filipe Bordon,15.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-30,2026-08-30T18:45:00Z,Italy - Serie A,Lazio Rome,Genoa CFC,Bet365,Josip Sutalo,15.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-30,2026-08-30T18:45:00Z,Italy - Serie A,Lazio Rome,Genoa CFC,Bet365,Gabarron Patric Gil,21.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-30,2026-08-30T18:45:00Z,Italy - Serie A,Lazio Rome,Genoa CFC,Bet365,Mamedi Doucoure,15.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-30,2026-08-30T18:45:00Z,Italy - Serie A,Lazio Rome,Genoa CFC,Bet365,Marcelo Vaz,13.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-30,2026-08-30T18:45:00Z,Italy - Serie A,Lazio Rome,Genoa CFC,Bet365,Sebastian Otoa,21.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-30,2026-08-30T18:45:00Z,Italy - Serie A,Lazio Rome,Genoa CFC,Bet365,Alan Matturro,21.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-30,2026-08-30T18:45:00Z,Italy - Serie A,Lazio Rome,Genoa CFC,Bet365,Johan Vasquez,17.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-30,2026-08-30T18:45:00Z,Italy - Serie A,Lazio Rome,Genoa CFC,Bet365,Kenneth Taylor,5.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-30,2026-08-30T18:45:00Z,Italy - Serie A,Lazio Rome,Genoa CFC,Bet365,Elias Havel,8.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-30,2026-08-30T18:45:00Z,Italy - Serie A,Lazio Rome,Genoa CFC,Bet365,Andrea Pinamonti,6.0000,Sassuolo,0.0,0.0,0.0,0.0,0.0,0.61,38,rotowire,matched,role_matched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-30,2026-08-30T18:45:00Z,Italy - Serie A,Lazio Rome,Genoa CFC,Bet365,Milutin Osmajic,10.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-30,2026-08-30T18:45:00Z,Italy - Serie A,Lazio Rome,Genoa CFC,Bet365,Gabriele Artistico,9.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-30,2026-08-30T18:45:00Z,Italy - Serie A,Lazio Rome,Genoa CFC,Bet365,Matteo Cancellieri,9.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-30,2026-08-30T18:45:00Z,Italy - Serie A,Lazio Rome,Genoa CFC,Bet365,Lorenzo Colombo,8.5000,Genoa,0.0,0.0,0.0,0.0,0.0,0.83,38,rotowire,matched,role_matched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-30,2026-08-30T18:45:00Z,Italy - Serie A,Lazio Rome,Genoa CFC,Bet365,Franz-Ethan Meichtry,9.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-30,2026-08-30T18:45:00Z,Italy - Serie A,Lazio Rome,Genoa CFC,Bet365,Djibril Sow,10.0000,Sevilla,0.0,9.21,0.0,5.56,0.0,7.83,38,rotowire,matched,role_matched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-30,2026-08-30T18:45:00Z,Italy - Serie A,Lazio Rome,Genoa CFC,Bet365,David Puczka,10.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-31,2026-08-31T16:30:00Z,Italy - Serie A,US Lecce,AS Roma,Bet365,Gianluca Mancini,10.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-31,2026-08-31T16:30:00Z,Italy - Serie A,US Lecce,AS Roma,Bet365,Mario Hermoso,10.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-31,2026-08-31T16:30:00Z,Italy - Serie A,US Lecce,AS Roma,Bet365,Robinio Vaz,5.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-31,2026-08-31T16:30:00Z,Italy - Serie A,US Lecce,AS Roma,Bet365,Rodrigo Mora,4.3330,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-31,2026-08-31T16:30:00Z,Italy - Serie A,US Lecce,AS Roma,Bet365,Mattia Mannini,4.3330,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-31,2026-08-31T16:30:00Z,Italy - Serie A,US Lecce,AS Roma,Bet365,Wesley Lima,5.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-31,2026-08-31T16:30:00Z,Italy - Serie A,US Lecce,AS Roma,Bet365,Kouadio Kone,6.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-31,2026-08-31T16:30:00Z,Italy - Serie A,US Lecce,AS Roma,Bet365,Emanuele Lulli,5.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-31,2026-08-31T16:30:00Z,Italy - Serie A,US Lecce,AS Roma,Bet365,Devyne Rensch,6.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-31,2026-08-31T16:30:00Z,Italy - Serie A,US Lecce,AS Roma,Bet365,Francisco Paco Esteban,10.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-31,2026-08-31T16:30:00Z,Italy - Serie A,US Lecce,AS Roma,Bet365,Willem Geubbels,10.0000,Paris FC,0.0,0.0,0.0,0.0,0.0,0.65,34,rotowire,matched,role_matched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-31,2026-08-31T16:30:00Z,Italy - Serie A,US Lecce,AS Roma,Bet365,Daniele Ghilardi,10.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-31,2026-08-31T16:30:00Z,Italy - Serie A,US Lecce,AS Roma,Bet365,Hjalte Laerke,10.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-31,2026-08-31T16:30:00Z,Italy - Serie A,US Lecce,AS Roma,Bet365,Nahuel Molina,10.0000,Atlético Madrid,0.0,1.57,0.0,5.77,0.0,2.23,54,rotowire,matched,role_matched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-31,2026-08-31T16:30:00Z,Italy - Serie A,US Lecce,AS Roma,Bet365,Oumar Ngom,10.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-31,2026-08-31T16:30:00Z,Italy - Serie A,US Lecce,AS Roma,Bet365,Owen Kouassi,15.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-31,2026-08-31T16:30:00Z,Italy - Serie A,US Lecce,AS Roma,Bet365,Gaby Jean,26.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-31,2026-08-31T16:30:00Z,Italy - Serie A,US Lecce,AS Roma,Bet365,Jamil Siebert,21.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-31,2026-08-31T16:30:00Z,Italy - Serie A,US Lecce,AS Roma,Bet365,Santiago Castro,6.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-31,2026-08-31T16:30:00Z,Italy - Serie A,US Lecce,AS Roma,Bet365,Evan N'Dicka,7.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-31,2026-08-31T16:30:00Z,Italy - Serie A,US Lecce,AS Roma,Bet365,Lorenzo Pellegrini,4.3330,Roma,0.0,34.8,0.0,34.18,0.0,34.13,48,rotowire,matched,role_matched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-31,2026-08-31T16:30:00Z,Italy - Serie A,US Lecce,AS Roma,Bet365,Nikola Stulic,8.0000,Lecce,0.0,0.0,0.0,0.0,0.0,0.47,38,rotowire,matched,role_matched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-31,2026-08-31T16:30:00Z,Italy - Serie A,US Lecce,AS Roma,Bet365,Lassana Coulibaly,15.0000,Lecce,0.0,0.76,0.0,0.0,0.0,0.47,38,rotowire,matched,role_matched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-31,2026-08-31T16:30:00Z,Italy - Serie A,US Lecce,AS Roma,Bet365,Bryan Cristante,5.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-31,2026-08-31T16:30:00Z,Italy - Serie A,US Lecce,AS Roma,Bet365,Medon Berisha,7.0000,Lecce,0.0,31.3,0.0,18.75,0.0,26.29,38,rotowire,matched,role_matched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-31,2026-08-31T16:30:00Z,Italy - Serie A,US Lecce,AS Roma,Bet365,Santiago Pierotti,7.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-31,2026-08-31T16:30:00Z,Italy - Serie A,US Lecce,AS Roma,Bet365,Omri Gandelman,8.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-31,2026-08-31T16:30:00Z,Italy - Serie A,US Lecce,AS Roma,Bet365,Jan Ziolkowski,8.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-31,2026-08-31T16:30:00Z,Italy - Serie A,US Lecce,AS Roma,Bet365,Ivan Ilic,11.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-31,2026-08-31T16:30:00Z,Italy - Serie A,US Lecce,AS Roma,Bet365,Niko Kovac,11.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-31,2026-08-31T16:30:00Z,Italy - Serie A,US Lecce,AS Roma,Bet365,Sadik Fofana,11.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-31,2026-08-31T16:30:00Z,Italy - Serie A,US Lecce,AS Roma,Bet365,Vernon Addo,12.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-31,2026-08-31T16:30:00Z,Italy - Serie A,US Lecce,AS Roma,Bet365,Mohamed Kaba,16.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-31,2026-08-31T16:30:00Z,Italy - Serie A,US Lecce,AS Roma,Bet365,Olaf Gorter,16.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-31,2026-08-31T16:30:00Z,Italy - Serie A,US Lecce,AS Roma,Bet365,Corrie Ndaba,16.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-31,2026-08-31T16:30:00Z,Italy - Serie A,US Lecce,AS Roma,Bet365,Kialonda Gaspar,16.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-31,2026-08-31T16:30:00Z,Italy - Serie A,US Lecce,AS Roma,Bet365,Oliveira Tiago Gabriel,16.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-31,2026-08-31T16:30:00Z,Italy - Serie A,US Lecce,AS Roma,Bet365,Sebastian Esposito,16.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-31,2026-08-31T18:45:00Z,Italy - Serie A,Atalanta BC,Bologna FC,Bet365,Gianluca Scamacca,6.0000,Atalanta,0.0,0.0,0.0,9.26,0.0,2.64,50,rotowire,matched,role_matched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-31,2026-08-31T18:45:00Z,Italy - Serie A,Atalanta BC,Bologna FC,Bet365,Vanja Vlahovic,5.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-31,2026-08-31T18:45:00Z,Italy - Serie A,Atalanta BC,Bologna FC,Bet365,Charles De Ketelaere,4.5000,Atalanta,0.0,0.49,0.0,3.7,0.0,1.51,50,rotowire,matched,role_matched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-31,2026-08-31T18:45:00Z,Italy - Serie A,Atalanta BC,Bologna FC,Bet365,Nikola Krstovic,5.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-31,2026-08-31T18:45:00Z,Italy - Serie A,Atalanta BC,Bologna FC,Bet365,Kamaldeen Sulemana,5.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-31,2026-08-31T18:45:00Z,Italy - Serie A,Atalanta BC,Bologna FC,Bet365,Raoul Bellanova,5.0000,Atalanta,0.0,3.41,0.0,0.0,0.0,2.64,50,rotowire,matched,role_matched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-31,2026-08-31T18:45:00Z,Italy - Serie A,Atalanta BC,Bologna FC,Bet365,Ederson Silva,10.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-31,2026-08-31T18:45:00Z,Italy - Serie A,Atalanta BC,Bologna FC,Bet365,Ibrahim Sulemana,10.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-31,2026-08-31T18:45:00Z,Italy - Serie A,Atalanta BC,Bologna FC,Bet365,Nadir Zortea,7.5000,Bologna,0.0,0.0,0.0,1.79,0.0,0.4,52,rotowire,matched,role_matched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-31,2026-08-31T18:45:00Z,Italy - Serie A,Atalanta BC,Bologna FC,Bet365,Mitchel Bakker,10.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-31,2026-08-31T18:45:00Z,Italy - Serie A,Atalanta BC,Bologna FC,Bet365,Isak Hien,10.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-31,2026-08-31T18:45:00Z,Italy - Serie A,Atalanta BC,Bologna FC,Bet365,Mario Pasalic,5.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-31,2026-08-31T18:45:00Z,Italy - Serie A,Atalanta BC,Bologna FC,Bet365,Davide Zappacosta,6.5000,Atalanta,0.0,7.32,0.0,16.67,0.0,9.06,50,rotowire,matched,role_matched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-31,2026-08-31T18:45:00Z,Italy - Serie A,Atalanta BC,Bologna FC,Bet365,Giorgio Scalvini,11.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-31,2026-08-31T18:45:00Z,Italy - Serie A,Atalanta BC,Bologna FC,Bet365,Honest Ahanor,11.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-31,2026-08-31T18:45:00Z,Italy - Serie A,Atalanta BC,Bologna FC,Bet365,Relja Obric,11.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-31,2026-08-31T18:45:00Z,Italy - Serie A,Atalanta BC,Bologna FC,Bet365,Odilon Kossounou,15.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-31,2026-08-31T18:45:00Z,Italy - Serie A,Atalanta BC,Bologna FC,Bet365,Sead Kolasinac,15.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-31,2026-08-31T18:45:00Z,Italy - Serie A,Atalanta BC,Bologna FC,Bet365,Roberto Piccoli,10.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-31,2026-08-31T18:45:00Z,Italy - Serie A,Atalanta BC,Bologna FC,Bet365,Jens Odgaard,8.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-31,2026-08-31T18:45:00Z,Italy - Serie A,Atalanta BC,Bologna FC,Bet365,Jonathan Rowe,6.5000,Bologna,0.0,0.53,0.0,0.0,0.0,0.4,52,rotowire,matched,role_matched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-31,2026-08-31T18:45:00Z,Italy - Serie A,Atalanta BC,Bologna FC,Bet365,Nicolo Cambiaghi,6.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-31,2026-08-31T18:45:00Z,Italy - Serie A,Atalanta BC,Bologna FC,Bet365,Marten de Roon,7.5000,Atalanta,0.0,0.0,0.0,3.7,0.0,0.75,50,rotowire,matched,role_matched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-31,2026-08-31T18:45:00Z,Italy - Serie A,Atalanta BC,Bologna FC,Bet365,Mikel Amondarain,11.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-31,2026-08-31T18:45:00Z,Italy - Serie A,Atalanta BC,Bologna FC,Bet365,Artem Dovbyk,7.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-31,2026-08-31T18:45:00Z,Italy - Serie A,Atalanta BC,Bologna FC,Bet365,Federico Cassa,7.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-31,2026-08-31T18:45:00Z,Italy - Serie A,Atalanta BC,Bologna FC,Bet365,Lorenzo Bernasconi,5.5000,Atalanta,0.0,26.83,0.0,14.81,0.0,23.77,50,rotowire,matched,role_matched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-31,2026-08-31T18:45:00Z,Italy - Serie A,Atalanta BC,Bologna FC,Bet365,Tommaso Pobega,10.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-31,2026-08-31T18:45:00Z,Italy - Serie A,Atalanta BC,Bologna FC,Bet365,Emil Holm,7.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-31,2026-08-31T18:45:00Z,Italy - Serie A,Atalanta BC,Bologna FC,Bet365,Marco Libra,9.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-31,2026-08-31T18:45:00Z,Italy - Serie A,Atalanta BC,Bologna FC,Bet365,Oussama El Azzouzi,10.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-31,2026-08-31T18:45:00Z,Italy - Serie A,Atalanta BC,Bologna FC,Bet365,Nicolo Casale,13.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-31,2026-08-31T18:45:00Z,Italy - Serie A,Atalanta BC,Bologna FC,Bet365,Lorenzo De Silvestri,12.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-31,2026-08-31T18:45:00Z,Italy - Serie A,Atalanta BC,Bologna FC,Bet365,Martin Vitik,13.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-31,2026-08-31T18:45:00Z,Italy - Serie A,Atalanta BC,Bologna FC,Bet365,Rahim Alhassane,13.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-31,2026-08-31T18:45:00Z,Italy - Serie A,Atalanta BC,Bologna FC,Bet365,Eivind Helland,13.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:14Z,2026-08-31,2026-08-31T18:45:00Z,Italy - Serie A,Atalanta BC,Bologna FC,Bet365,Torbjorn Heggem,17.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T13:00:00Z,England - Premier League,Chelsea FC,Brighton & Hove Albion,Bet365,Matt O'Riley,6.0000,Brighton & Hove Albion,0.0,1.3,0.0,2.22,0.0,1.97,40,rotowire,matched,role_matched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T13:00:00Z,England - Premier League,Chelsea FC,Brighton & Hove Albion,Bet365,Amario Cozier-Duberry,6.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T13:00:00Z,England - Premier League,Chelsea FC,Brighton & Hove Albion,Bet365,Georginio Rutter,6.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T13:00:00Z,England - Premier League,Chelsea FC,Brighton & Hove Albion,Bet365,Mats Wieffer,7.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T13:00:00Z,England - Premier League,Chelsea FC,Brighton & Hove Albion,Bet365,Diego Gomez,7.5000,Brighton & Hove Albion,0.0,0.65,0.0,4.44,0.0,1.48,40,rotowire,matched,role_matched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T13:00:00Z,England - Premier League,Chelsea FC,Brighton & Hove Albion,Bet365,Marco Palestra,6.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T13:00:00Z,England - Premier League,Chelsea FC,Brighton & Hove Albion,Bet365,Pep Chavarria,6.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T13:00:00Z,England - Premier League,Chelsea FC,Brighton & Hove Albion,Bet365,Morgan Rogers,4.0000,Aston Villa,0.0,0.0,0.0,7.14,0.0,2.15,55,rotowire,matched,role_matched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T13:00:00Z,England - Premier League,Chelsea FC,Brighton & Hove Albion,Bet365,Moises Caicedo,9.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T13:00:00Z,England - Premier League,Chelsea FC,Brighton & Hove Albion,Bet365,Geovany Quenda,4.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T13:00:00Z,England - Premier League,Chelsea FC,Brighton & Hove Albion,Bet365,Emanuel Emegha,5.5000,Strasbourg,0.0,0.0,0.0,2.56,0.0,0.65,34,rotowire,matched,role_matched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T13:00:00Z,England - Premier League,Chelsea FC,Brighton & Hove Albion,Bet365,Malo Gusto,5.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T13:00:00Z,England - Premier League,Chelsea FC,Brighton & Hove Albion,Bet365,Ferdi Kadioglu,10.0000,Brighton & Hove Albion,0.0,15.58,0.0,6.67,0.0,13.3,40,rotowire,matched,role_matched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T13:00:00Z,England - Premier League,Chelsea FC,Brighton & Hove Albion,Bet365,Reggie Watson,7.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T13:00:00Z,England - Premier League,Chelsea FC,Brighton & Hove Albion,Bet365,Yasin Ayari,9.0000,Brighton & Hove Albion,0.0,6.49,0.0,13.33,0.0,7.88,40,rotowire,matched,role_matched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T13:00:00Z,England - Premier League,Chelsea FC,Brighton & Hove Albion,Bet365,Freddie Simmonds,12.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T13:00:00Z,England - Premier League,Chelsea FC,Brighton & Hove Albion,Bet365,Joao Pedro,4.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T13:00:00Z,England - Premier League,Chelsea FC,Brighton & Hove Albion,Bet365,Promise David,7.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T13:00:00Z,England - Premier League,Chelsea FC,Brighton & Hove Albion,Bet365,Maxence Lacroix,11.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T13:00:00Z,England - Premier League,Chelsea FC,Brighton & Hove Albion,Bet365,Estevao,4.3330,Chelsea,0.0,7.42,0.0,3.03,0.0,6.49,54,rotowire,matched,role_matched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T13:00:00Z,England - Premier League,Chelsea FC,Brighton & Hove Albion,Bet365,Danny Welbeck,7.5000,Brighton & Hove Albion,0.0,0.0,0.0,6.67,0.0,2.96,40,rotowire,matched,role_matched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T13:00:00Z,England - Premier League,Chelsea FC,Brighton & Hove Albion,Bet365,Jamie Bynoe-Gittens,5.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T13:00:00Z,England - Premier League,Chelsea FC,Brighton & Hove Albion,Bet365,Charalampos Kostoulas,7.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:15Z,2026-08-30,2026-08-30T13:00:00Z,England - Premier League,Chelsea FC,Brighton & Hove Albion,Bet365,Ibrahim Osman,7.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
