season,competition,match_date,team,opponent,is_home,player_id,player_name,position,started,minutes,goals,assists,shots,shots_on_target,xg,npxg,xa,big_chances,big_chance_goals,big_chance_misses,big_chance_xg,penalties_scored,penalties_attempted,team_xg,team_xga
2026-2027,Ligue 1,2026-08-30,Monaco,Marseille,1,14869,Flávio Nazinho,DL,,90,0,0,0,,0.0,0.0,0.049985,0,0,0,0.0,0,0,1.60964,1.25309
2026-2027,Ligue 1,2026-08-23,Monaco,Le Havre,0,14869,Flávio Nazinho,DL,,84,0,1,0,,0.0,0.0,0.212475,0,0,0,0.0,0,0,1.65557,0.662278
2026-2027,Ligue 1,2026-09-06,Troyes,Strasbourg,1,14997,Lucas Maronnier,DR,,89,0,0,2,,0.031691,0.031691,0.23943,0,0,0,0.0,0,0,2.64731,3.51582
2026-2027,Ligue 1,2026-08-29,Troyes,Lorient,0,14997,Lucas Maronnier,DR,,88,1,0,1,,0.467392,0.467392,0.0,1,1,0,0.467392,0,0,1.68146,1.02163
2026-2027,Ligue 1,2026-09-05,Lens,Lorient,1,213,Thorgan Hazard,AMC,,71,0,0,1,,0.050149,0.050149,0.053341,0,0,0,0.0,0,0,1.10048,1.03397
2026-2027,Ligue 1,2026-08-29,Lens,Strasbourg,0,213,Thorgan Hazard,Sub,,13,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,2.95021,1.85921
2026-2027,Ligue 1,2026-08-22,Lens,Auxerre,1,213,Thorgan Hazard,Sub,,26,0,0,1,,0.549217,0.549217,0.043779,1,0,1,0.549217,0,0,5.11771,1.70602
2026-2027,Ligue 1,2026-09-04,Monaco,Paris Saint Germain,0,281,Lukas Hradecky,GK,,90,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,0.601454,2.52357
2026-2027,Ligue 1,2026-08-30,Monaco,Marseille,1,281,Lukas Hradecky,GK,,90,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,1.60964,1.25309
2026-2027,Ligue 1,2026-08-23,Monaco,Le Havre,0,281,Lukas Hradecky,GK,,90,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,1.65557,0.662278
2026-2027,Ligue 1,2026-09-03,Lille,Toulouse,0,914,Nabil Bentaleb,DMC,,74,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,1.04406,2.97022
2026-2027,Ligue 1,2026-08-28,Lille,Paris Saint Germain,1,914,Nabil Bentaleb,DMC,,90,0,0,1,,0.015519,0.015519,0.0,0,0,0,0.0,0,0,1.16266,1.78135
2026-2027,Ligue 1,2026-08-23,Lille,Angers,0,914,Nabil Bentaleb,DMC,,90,0,1,2,,0.084153,0.084153,0.162029,0,0,0,0.0,0,0,1.21456,1.85763
2026-2027,Ligue 1,2026-09-11,Marseille,Rennes,0,1245,Emerson,DL,,90,0,0,1,,0.018174,0.018174,0.105402,0,0,0,0.0,0,0,1.30655,2.31897
2026-2027,Ligue 1,2026-09-06,Marseille,Paris FC,1,1245,Emerson,DL,,90,0,0,1,,0.073944,0.073944,0.016877,0,0,0,0.0,0,0,1.72315,3.37808
2026-2027,Ligue 1,2026-08-30,Marseille,Monaco,0,1245,Emerson,DL,,90,0,0,1,,0.022382,0.022382,0.136821,0,0,0,0.0,0,0,1.25309,1.60964
2026-2027,Ligue 1,2026-08-21,Marseille,Strasbourg,1,1245,Emerson,DL,,90,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,2.35215,0.192997
2026-2027,Ligue 1,2026-08-30,Marseille,Monaco,0,1516,Geoffrey Kondogbia,DC,,60,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,1.25309,1.60964
2026-2027,Ligue 1,2026-08-21,Marseille,Strasbourg,1,1516,Geoffrey Kondogbia,DC,,83,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,2.35215,0.192997
2026-2027,Ligue 1,2026-09-04,Paris Saint Germain,Monaco,1,2447,Fabián,MC,,78,0,0,1,,0.022636,0.022636,0.021975,0,0,0,0.0,0,0,2.52357,0.601454
2026-2027,Ligue 1,2026-08-28,Paris Saint Germain,Lille,0,2447,Fabián,MC,,74,0,0,1,,0.078403,0.078403,0.054028,0,0,0,0.0,0,0,1.78135,1.16266
2026-2027,Ligue 1,2026-09-04,Monaco,Paris Saint Germain,0,2897,Aleksandr Golovin,AMC,,89,0,1,0,,0.0,0.0,0.077327,0,0,0,0.0,0,0,0.601454,2.52357
2026-2027,Ligue 1,2026-08-30,Monaco,Marseille,1,2897,Aleksandr Golovin,AMC,,83,0,1,0,,0.0,0.0,0.426834,0,0,0,0.0,0,0,1.60964,1.25309
2026-2027,Ligue 1,2026-08-23,Monaco,Le Havre,0,2897,Aleksandr Golovin,AMC,,90,0,0,2,,0.442459,0.442459,0.105809,1,0,1,0.344779,0,0,1.65557,0.662278
2026-2027,Ligue 1,2026-09-05,Nice,Le Mans,1,3059,Axel Witsel,MC,,74,0,0,2,,0.457193,0.457193,0.0,1,0,1,0.441967,0,0,1.2469,1.17845
2026-2027,Ligue 1,2026-08-30,Nice,Paris FC,0,3059,Axel Witsel,MC,,76,0,0,0,,0.0,0.0,0.037945,0,0,0,0.0,0,0,0.589554,3.01882
2026-2027,Ligue 1,2026-09-03,Lille,Toulouse,0,3223,Benjamin André,DMC,,90,0,0,0,,0.0,0.0,0.05185,0,0,0,0.0,0,0,1.04406,2.97022
2026-2027,Ligue 1,2026-08-28,Lille,Paris Saint Germain,1,3223,Benjamin André,DMC,,63,0,0,0,,0.0,0.0,0.036171,0,0,0,0.0,0,0,1.16266,1.78135
2026-2027,Ligue 1,2026-09-06,Paris FC,Marseille,0,3239,Hamari Traore,DC,,90,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,3.37808,1.72315
2026-2027,Ligue 1,2026-08-30,Paris FC,Nice,1,3239,Hamari Traore,Sub,,4,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,3.01882,0.589554
2026-2027,Ligue 1,2026-09-06,Angers,Rennes,1,3269,Anthony Lopes,GK,,90,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,1.86719,2.37195
2026-2027,Ligue 1,2026-08-29,Angers,Auxerre,0,3269,Anthony Lopes,GK,,90,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,1.77769,1.76507
2026-2027,Ligue 1,2026-08-23,Angers,Lille,1,3269,Anthony Lopes,GK,,90,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,1.85763,1.21456
2026-2027,Ligue 1,2026-09-06,Paris FC,Marseille,0,3286,Kevin Trapp,GK,,90,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,3.37808,1.72315
2026-2027,Ligue 1,2026-08-30,Paris FC,Nice,1,3286,Kevin Trapp,GK,,90,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,3.01882,0.589554
2026-2027,Ligue 1,2026-08-22,Paris FC,Troyes,0,3286,Kevin Trapp,GK,,90,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,1.5465,0.339728
2026-2027,Ligue 1,2026-09-11,Rennes,Marseille,1,3475,Ludovic Blas,MR,,79,0,0,3,,0.121365,0.121365,0.046745,0,0,0,0.0,0,0,2.31897,1.30655
2026-2027,Ligue 1,2026-09-06,Rennes,Angers,0,3475,Ludovic Blas,MR,,81,0,0,3,,0.670197,0.670197,0.07112,2,0,2,0.583297,0,0,2.37195,1.86719
2026-2027,Ligue 1,2026-08-30,Rennes,Le Mans,1,3475,Ludovic Blas,Sub,,14,0,0,2,,0.40898,0.40898,0.320104,1,0,1,0.288477,0,0,3.64052,2.72393
2026-2027,Ligue 1,2026-09-04,Lyon,Auxerre,1,3603,Corentin Tolisso,MC,,90,0,0,1,,0.039931,0.039931,0.549269,0,0,0,0.0,0,0,2.88188,0.907856
2026-2027,Ligue 1,2026-08-29,Lyon,Le Havre,1,3603,Corentin Tolisso,AMC,,90,0,0,3,,0.740468,0.740468,0.023703,2,0,2,0.726562,0,0,2.30929,1.10399
2026-2027,Ligue 1,2026-08-22,Lyon,Toulouse,0,3603,Corentin Tolisso,Sub,,20,0,1,1,,0.039505,0.039505,0.192999,0,0,0,0.0,0,0,0.757819,2.15622
2026-2027,Ligue 1,2026-09-05,Le Mans,Nice,0,3647,Antoine Rabillard,Sub,,28,0,0,0,,0.0,0.0,0.658917,0,0,0,0.0,0,0,1.17845,1.2469
2026-2027,Ligue 1,2026-08-30,Le Mans,Rennes,0,3647,Antoine Rabillard,Sub,,20,0,0,0,,0.0,0.0,0.075628,0,0,0,0.0,0,0,2.72393,3.64052
2026-2027,Ligue 1,2026-08-22,Le Mans,Brest,1,3647,Antoine Rabillard,MC,,90,0,0,1,,0.034389,0.034389,0.0,0,0,0,0.0,0,0,0.768246,2.62744
2026-2027,Ligue 1,2026-08-30,Rennes,Le Mans,1,3665,Nicolas Lemaitre,GK,,90,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,3.64052,2.72393
2026-2027,Ligue 1,2026-09-05,Brest,Le Havre,0,3701,Gautier Lloris,DC,,90,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,3.01175,1.61083
2026-2027,Ligue 1,2026-08-29,Brest,Toulouse,1,3701,Gautier Lloris,DC,,87,0,0,1,,0.05753,0.05753,0.0,0,0,0,0.0,0,0,3.6482,1.30883
2026-2027,Ligue 1,2026-08-23,Paris Saint Germain,Rennes,1,3720,Milan Gajic,DR,,90,0,0,1,,0.018572,0.018572,0.036885,0,0,0,0.0,0,0,0.63016,0.910543
2026-2027,Ligue 1,2026-09-05,Brest,Le Havre,0,3743,Lucas Tousart,Sub,,13,0,0,0,,0.0,0.0,0.112839,0,0,0,0.0,0,0,3.01175,1.61083
2026-2027,Ligue 1,2026-08-29,Brest,Toulouse,1,3743,Lucas Tousart,Sub,,3,0,0,2,,1.095875,1.095875,0.0,2,0,2,1.095875,0,0,3.6482,1.30883
2026-2027,Ligue 1,2026-08-22,Brest,Le Mans,0,3743,Lucas Tousart,DC,,90,0,0,2,,0.400194,0.400194,0.0,1,0,1,0.347445,0,0,2.62744,0.768246
2026-2027,Ligue 1,2026-09-06,Paris FC,Marseille,0,3772,Maxime Lopez,MC,,90,0,0,0,,0.0,0.0,0.018272,0,0,0,0.0,0,0,3.37808,1.72315
2026-2027,Ligue 1,2026-08-30,Paris FC,Nice,1,3772,Maxime Lopez,DMC,,90,0,0,0,,0.0,0.0,0.101494,0,0,0,0.0,0,0,3.01882,0.589554
2026-2027,Ligue 1,2026-08-22,Paris FC,Troyes,0,3772,Maxime Lopez,Sub,,27,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,1.5465,0.339728
2026-2027,Ligue 1,2026-09-11,Rennes,Marseille,1,4748,Brice Samba,GK,,90,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,2.31897,1.30655
2026-2027,Ligue 1,2026-09-06,Rennes,Angers,0,4748,Brice Samba,GK,,90,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,2.37195,1.86719
2026-2027,Ligue 1,2026-09-04,Paris Saint Germain,Monaco,1,5197,Achraf Hakimi,DR,,90,0,0,4,,0.236089,0.236089,0.024839,0,0,0,0.0,0,0,2.52357,0.601454
2026-2027,Ligue 1,2026-08-28,Paris Saint Germain,Lille,0,5197,Achraf Hakimi,DR,,90,0,0,2,,0.066691,0.066691,0.086362,0,0,0,0.0,0,0,1.78135,1.16266
2026-2027,Ligue 1,2026-09-03,Toulouse,Lille,1,5352,Niklas Schmidt,Sub,,15,0,0,0,,0.0,0.0,0.086878,0,0,0,0.0,0,0,2.97022,1.04406
2026-2027,Ligue 1,2026-08-29,Toulouse,Brest,0,5352,Niklas Schmidt,Sub,,26,0,0,1,,0.022622,0.022622,0.0,0,0,0,0.0,0,0,1.30883,3.6482
2026-2027,Ligue 1,2026-08-22,Toulouse,Lyon,1,5352,Niklas Schmidt,DMC,,87,0,0,1,,0.028572,0.028572,0.166727,0,0,0,0.0,0,0,2.15622,0.757819
2026-2027,Ligue 1,2026-09-04,Paris Saint Germain,Monaco,1,5480,Matvey Safonov,GK,,90,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,2.52357,0.601454
2026-2027,Ligue 1,2026-08-28,Paris Saint Germain,Lille,0,5480,Matvey Safonov,GK,,90,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,1.78135,1.16266
2026-2027,Ligue 1,2026-09-05,Le Havre,Brest,1,5587,Josh Maja,FW,,64,0,0,1,,0.095125,0.095125,0.0,0,0,0,0.0,0,0,1.61083,3.01175
2026-2027,Ligue 1,2026-08-29,Le Havre,Lyon,0,5587,Josh Maja,Sub,,24,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,1.10399,2.30929
2026-2027,Ligue 1,2026-08-23,Le Havre,Monaco,1,5587,Josh Maja,Sub,,16,0,0,0,,0.0,0.0,0.073602,0,0,0,0.0,0,0,0.662278,1.65557
2026-2027,Ligue 1,2026-09-11,Marseille,Rennes,0,5598,Angel Gomes,MC,,66,0,0,1,,0.386557,0.386557,0.079848,1,0,1,0.386557,0,0,1.30655,2.31897
2026-2027,Ligue 1,2026-09-06,Marseille,Paris FC,1,5598,Angel Gomes,MC,,75,0,0,2,,0.035269,0.035269,0.0,0,0,0,0.0,0,0,1.72315,3.37808
2026-2027,Ligue 1,2026-08-30,Marseille,Monaco,0,5598,Angel Gomes,AMC,,87,0,0,2,,0.172647,0.172647,0.0,0,0,0,0.0,0,0,1.25309,1.60964
2026-2027,Ligue 1,2026-08-21,Marseille,Strasbourg,1,5598,Angel Gomes,AMC,,90,0,1,3,,0.699562,0.699562,0.577774,1,0,1,0.487642,0,0,2.35215,0.192997
2026-2027,Ligue 1,2026-09-06,Paris FC,Marseille,0,5619,Pierre Lees-Melou,MC,,90,0,0,1,,0.018272,0.018272,0.025039,0,0,0,0.0,0,0,3.37808,1.72315
2026-2027,Ligue 1,2026-08-30,Paris FC,Nice,1,5619,Pierre Lees-Melou,DMC,,90,0,0,2,,0.070047,0.070047,0.0,0,0,0,0.0,0,0,3.01882,0.589554
2026-2027,Ligue 1,2026-08-22,Paris FC,Troyes,0,5619,Pierre Lees-Melou,DMC,,90,0,0,1,,0.019899,0.019899,0.0,0,0,0,0.0,0,0,1.5465,0.339728
2026-2027,Ligue 1,2026-09-11,Marseille,Rennes,0,5717,Amine Harit,MR,,90,0,0,2,,0.08762,0.08762,0.063925,0,0,0,0.0,0,0,1.30655,2.31897
2026-2027,Ligue 1,2026-09-06,Marseille,Paris FC,1,5717,Amine Harit,MR,,90,0,1,0,,0.0,0.0,0.827409,0,0,0,0.0,0,0,1.72315,3.37808
2026-2027,Ligue 1,2026-08-30,Marseille,Monaco,0,5717,Amine Harit,AMR,,90,0,0,2,,0.097477,0.097477,0.16801,0,0,0,0.0,0,0,1.25309,1.60964
2026-2027,Ligue 1,2026-08-21,Marseille,Strasbourg,1,5717,Amine Harit,AMR,,83,0,0,1,,0.024863,0.024863,0.056845,0,0,0,0.0,0,0,2.35215,0.192997
2026-2027,Ligue 1,2026-09-05,Nice,Le Mans,1,5727,Gauthier Hein,Sub,,24,0,0,0,,0.0,0.0,0.221648,0,0,0,0.0,0,0,1.2469,1.17845
2026-2027,Ligue 1,2026-08-30,Nice,Paris FC,0,5727,Gauthier Hein,AMC,,90,0,0,1,,0.026175,0.026175,0.108001,0,0,0,0.0,0,0,0.589554,3.01882
2026-2027,Ligue 1,2026-08-22,Nice,Lorient,1,5727,Gauthier Hein,AMC,,90,0,0,1,,0.042234,0.042234,0.0,0,0,0,0.0,0,0,1.08878,1.98004
2026-2027,Ligue 1,2026-09-05,Lens,Lorient,1,5745,Matthieu Udol,DC,,23,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,1.10048,1.03397
2026-2027,Ligue 1,2026-08-29,Lens,Strasbourg,0,5745,Matthieu Udol,DML,,90,0,0,4,,0.759204,0.759204,0.455591,1,0,1,0.669668,0,0,2.95021,1.85921
2026-2027,Ligue 1,2026-08-22,Lens,Auxerre,1,5745,Matthieu Udol,DML,,90,0,0,0,,0.0,0.0,0.235351,0,0,0,0.0,0,0,5.11771,1.70602
2026-2027,Ligue 1,2026-08-22,Lyon,Toulouse,0,5768,Remy Descamps,GK,,90,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,0.757819,2.15622
2026-2027,Ligue 1,2026-09-05,Brest,Le Havre,0,5975,Kenny Lala,DR,,21,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,3.01175,1.61083
2026-2027,Ligue 1,2026-08-29,Brest,Toulouse,1,5975,Kenny Lala,DR,,90,0,0,2,,0.052469,0.052469,0.077107,0,0,0,0.0,0,0,3.6482,1.30883
2026-2027,Ligue 1,2026-08-22,Brest,Le Mans,0,5975,Kenny Lala,DR,,90,0,0,0,,0.0,0.0,0.237146,0,0,0,0.0,0,0,2.62744,0.768246
2026-2027,Ligue 1,2026-09-04,Lyon,Auxerre,1,5989,Moussa Niakhate,DC,,90,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,2.88188,0.907856
2026-2027,Ligue 1,2026-08-29,Lyon,Le Havre,1,5989,Moussa Niakhate,DC,,90,0,0,0,,0.0,0.0,0.048005,0,0,0,0.0,0,0,2.30929,1.10399
2026-2027,Ligue 1,2026-09-05,Lens,Lorient,1,6006,Ruben Aguilar,DMR,,71,0,0,1,,0.066327,0.066327,0.023038,0,0,0,0.0,0,0,1.10048,1.03397
2026-2027,Ligue 1,2026-08-29,Lens,Strasbourg,0,6006,Ruben Aguilar,Sub,,24,0,0,0,,0.0,0.0,0.247224,0,0,0,0.0,0,0,2.95021,1.85921
2026-2027,Ligue 1,2026-09-05,Lorient,Lens,0,6110,Yvon Mvogo,GK,,90,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,1.03397,1.10048
2026-2027,Ligue 1,2026-08-29,Lorient,Troyes,1,6110,Yvon Mvogo,GK,,90,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,1.02163,1.68146
2026-2027,Ligue 1,2026-08-22,Lorient,Nice,0,6110,Yvon Mvogo,GK,,90,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,1.98004,1.08878
2026-2027,Ligue 1,2026-09-04,Monaco,Paris Saint Germain,0,6147,Denis Zakaria,DMC,,90,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,0.601454,2.52357
2026-2027,Ligue 1,2026-08-30,Monaco,Marseille,1,6147,Denis Zakaria,DMC,,90,0,0,1,,0.024294,0.024294,0.0,0,0,0,0.0,0,0,1.60964,1.25309
2026-2027,Ligue 1,2026-08-23,Monaco,Le Havre,0,6147,Denis Zakaria,DMC,,90,0,0,1,,0.012197,0.012197,0.0,0,0,0,0.0,0,0,1.65557,0.662278
2026-2027,Ligue 1,2026-09-05,Lens,Lorient,1,6148,Michaël Cuisance,Sub,,28,0,0,1,,0.045804,0.045804,0.030909,0,0,0,0.0,0,0,1.10048,1.03397
2026-2027,Ligue 1,2026-08-29,Lens,Strasbourg,0,6148,Michaël Cuisance,MC,,76,0,0,1,,0.377621,0.377621,0.0,1,0,1,0.377621,0,0,2.95021,1.85921
2026-2027,Ligue 1,2026-08-22,Lens,Auxerre,1,6148,Michaël Cuisance,MC,,73,0,0,1,,0.610839,0.610839,0.0,1,0,1,0.610839,0,0,5.11771,1.70602
2026-2027,Ligue 1,2026-09-04,Auxerre,Lyon,0,6420,Romain Faivre,Sub,,7,0,0,0,,0.0,0.0,0.013648,0,0,0,0.0,0,0,0.907856,2.88188
2026-2027,Ligue 1,2026-08-29,Auxerre,Angers,1,6420,Romain Faivre,FWR,,75,0,1,2,,0.043153,0.043153,0.428492,0,0,0,0.0,0,0,1.76507,1.77769
2026-2027,Ligue 1,2026-08-22,Auxerre,Lens,0,6420,Romain Faivre,FWR,,69,0,0,1,,0.050297,0.050297,0.022237,0,0,0,0.0,0,0,1.70602,5.11771
2026-2027,Ligue 1,2026-09-04,Paris Saint Germain,Monaco,1,6441,Ferrán Torres,Sub,,25,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,2.52357,0.601454
2026-2027,Ligue 1,2026-08-28,Paris Saint Germain,Lille,0,6441,Ferrán Torres,FW,,74,0,0,3,,0.424135,0.424135,0.0,1,0,1,0.286545,0,0,1.78135,1.16266
2026-2027,Ligue 1,2026-09-11,Rennes,Marseille,1,6452,Mahdi Camara,MC,,90,0,0,2,,0.091878,0.091878,0.144118,0,0,0,0.0,0,0,2.31897,1.30655
2026-2027,Ligue 1,2026-09-06,Rennes,Angers,0,6452,Mahdi Camara,MC,,90,0,0,2,,0.131303,0.131303,0.314351,0,0,0,0.0,0,0,2.37195,1.86719
2026-2027,Ligue 1,2026-08-30,Rennes,Le Mans,1,6452,Mahdi Camara,Sub,,28,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,3.64052,2.72393
2026-2027,Ligue 1,2026-09-03,Lille,Toulouse,0,6500,Romain Perraud,Sub,,41,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,1.04406,2.97022
2026-2027,Ligue 1,2026-08-28,Lille,Paris Saint Germain,1,6500,Romain Perraud,DL,,90,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,1.16266,1.78135
2026-2027,Ligue 1,2026-08-23,Lille,Angers,0,6500,Romain Perraud,DL,,78,0,0,1,,0.017317,0.017317,0.033345,0,0,0,0.0,0,0,1.21456,1.85763
2026-2027,Ligue 1,2026-09-11,Marseille,Rennes,0,6601,Timothy Weah,DR,,90,0,0,1,,0.011888,0.011888,0.054899,0,0,0,0.0,0,0,1.30655,2.31897
2026-2027,Ligue 1,2026-09-06,Marseille,Paris FC,1,6601,Timothy Weah,DR,,90,0,0,1,,0.233115,0.233115,0.190412,1,0,1,0.233115,0,0,1.72315,3.37808
2026-2027,Ligue 1,2026-08-30,Marseille,Monaco,0,6601,Timothy Weah,DR,,90,0,0,2,,0.049935,0.049935,0.022382,0,0,0,0.0,0,0,1.25309,1.60964
2026-2027,Ligue 1,2026-08-21,Marseille,Strasbourg,1,6601,Timothy Weah,DR,,90,0,0,0,,0.0,0.0,0.027188,0,0,0,0.0,0,0,2.35215,0.192997
2026-2027,Ligue 1,2026-09-05,Nice,Le Mans,1,6709,Yehvann Diouf,GK,,90,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,1.2469,1.17845
2026-2027,Ligue 1,2026-08-30,Nice,Paris FC,0,6709,Yehvann Diouf,GK,,90,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,0.589554,3.01882
2026-2027,Ligue 1,2026-08-22,Nice,Lorient,1,6709,Yehvann Diouf,GK,,90,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,1.08878,1.98004
2026-2027,Ligue 1,2026-09-05,Nice,Le Mans,1,6846,Sofiane Diop,AMC,,66,0,1,0,,0.0,0.0,0.49766,0,0,0,0.0,0,0,1.2469,1.17845
2026-2027,Ligue 1,2026-08-30,Nice,Paris FC,0,6846,Sofiane Diop,AMC,,90,0,0,1,,0.065697,0.065697,0.077775,0,0,0,0.0,0,0,0.589554,3.01882
2026-2027,Ligue 1,2026-08-22,Nice,Lorient,1,6846,Sofiane Diop,AMC,,82,0,0,1,,0.359019,0.359019,0.258046,1,0,1,0.359019,0,0,1.08878,1.98004
2026-2027,Ligue 1,2026-08-29,Toulouse,Brest,0,6874,Yann Gboho,AML,,90,0,1,0,,0.0,0.0,0.426761,0,0,0,0.0,0,0,1.30883,3.6482
2026-2027,Ligue 1,2026-08-22,Toulouse,Lyon,1,6874,Yann Gboho,AML,,81,0,0,2,,0.337942,0.337942,0.130185,1,0,1,0.263126,0,0,2.15622,0.757819
2026-2027,Ligue 1,2026-09-06,Angers,Rennes,1,6895,Jordan Lefort,DC,,90,0,0,0,,0.0,0.0,0.059234,0,0,0,0.0,0,0,1.86719,2.37195
2026-2027,Ligue 1,2026-08-29,Angers,Auxerre,0,6895,Jordan Lefort,DC,,90,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,1.77769,1.76507
2026-2027,Ligue 1,2026-08-23,Angers,Lille,1,6895,Jordan Lefort,DC,,90,0,0,0,,0.0,0.0,0.218243,0,0,0,0.0,0,0,1.85763,1.21456
2026-2027,Ligue 1,2026-09-11,Marseille,Rennes,0,6935,Naif Aguerd,DC,,89,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,1.30655,2.31897
2026-2027,Ligue 1,2026-09-06,Marseille,Paris FC,1,6935,Naif Aguerd,DC,,75,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,1.72315,3.37808
2026-2027,Ligue 1,2026-08-30,Marseille,Monaco,0,6935,Naif Aguerd,Sub,,30,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,1.25309,1.60964
2026-2027,Ligue 1,2026-08-21,Marseille,Strasbourg,1,6935,Naif Aguerd,Sub,,15,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,2.35215,0.192997
2026-2027,Ligue 1,2026-08-30,Le Mans,Rennes,0,7157,Lucas Buades,MR,,90,0,0,0,,0.0,0.0,0.531893,0,0,0,0.0,0,0,2.72393,3.64052
2026-2027,Ligue 1,2026-08-22,Le Mans,Brest,1,7157,Lucas Buades,DMR,,90,0,0,1,,0.026183,0.026183,0.0,0,0,0,0.0,0,0,0.768246,2.62744
2026-2027,Ligue 1,2026-09-06,Paris FC,Marseille,0,7169,Moses Simon,Sub,,11,0,0,3,,0.368872,0.368872,0.0,0,0,0,0.0,0,0,3.37808,1.72315
2026-2027,Ligue 1,2026-08-30,Paris FC,Nice,1,7169,Moses Simon,AML,,66,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,3.01882,0.589554
2026-2027,Ligue 1,2026-08-22,Paris FC,Troyes,0,7169,Moses Simon,Sub,,44,0,0,0,,0.0,0.0,0.818404,0,0,0,0.0,0,0,1.5465,0.339728
2026-2027,Ligue 1,2026-09-04,Paris Saint Germain,Monaco,1,7453,Khvicha Kvaratskhelia,FW,,71,0,1,3,,0.151033,0.151033,1.065069,0,0,0,0.0,0,0,2.52357,0.601454
2026-2027,Ligue 1,2026-08-28,Paris Saint Germain,Lille,0,7453,Khvicha Kvaratskhelia,Sub,,42,0,0,2,,0.116831,0.116831,0.0,0,0,0,0.0,0,0,1.78135,1.16266
2026-2027,Ligue 1,2026-09-06,Troyes,Strasbourg,1,7502,Iron Gomis,Sub,,1,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,2.64731,3.51582
2026-2027,Ligue 1,2026-08-29,Troyes,Lorient,0,7502,Iron Gomis,AMC,,87,0,0,2,,0.116219,0.116219,0.0,0,0,0,0.0,0,0,1.68146,1.02163
2026-2027,Ligue 1,2026-08-22,Troyes,Paris FC,1,7502,Iron Gomis,MC,,76,0,0,1,,0.030216,0.030216,0.048198,0,0,0,0.0,0,0,0.339728,1.5465
2026-2027,Ligue 1,2026-09-05,Le Mans,Nice,0,7556,Alexandre Lauray,DMC,,90,0,0,2,,0.036533,0.036533,0.041201,0,0,0,0.0,0,0,1.17845,1.2469
2026-2027,Ligue 1,2026-08-30,Le Mans,Rennes,0,7556,Alexandre Lauray,DMC,,90,0,0,2,,0.084834,0.084834,0.115804,0,0,0,0.0,0,0,2.72393,3.64052
2026-2027,Ligue 1,2026-08-22,Le Mans,Brest,1,7556,Alexandre Lauray,MC,,66,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,0.768246,2.62744
