date,kickoff,match,competition,player,team,opponent,signal_type,finishing_luck,fixture_swing,penalty_transfer,penalty_transfer_from,position_upgrade,lineup_state,model_p_atgs,model_fair_odds,best_bookmaker,best_bookmaker_odds,ev,confidence,compared_at,fotmob_match_id,player_id,market_player_name,home_team,away_team,position_group,position,historical_minutes,trust_tier,public_action,public_policy_reason,penalty_dependent,penalty_dependency_share,recommended_stake_units,recommended_stake_band,recommended_stake_label,super_sub_eligible_bookmaker,super_sub_checked,super_sub_replacement,super_sub_replacement_goals,settled,goals_scored,bet_outcome,settled_at,pnl_units,settlement_note
2026-05-09,2026-05-09T13:30:00Z,VfB Stuttgart vs Bayer Leverkusen,Germany - Bundesliga,Patrik Schick,Bayer Leverkusen,VfB Stuttgart,shadow_track,-0.1681,1.0188,0,,0,expected_starter,0.560650,1.7836,Bet365,2.2500,0.261462,medium,2026-05-06T15:24:55Z,,1236,Patrik Schick,VfB Stuttgart,Bayer Leverkusen,FW,FW,4562.0,T2,no_action,,0,0.1333,0.00,,,,,,,1,0,lost,2026-05-10T00:13:02Z,-1.0000,played_did_not_score
2026-05-10,2026-05-10T15:30:00Z,1. FC Cologne vs 1. FC Heidenheim,Germany - Bundesliga,Jakub Kaminski,FC Cologne,1. FC Heidenheim,shadow_track,-1.6047,1.0793,0,,0,expected_starter,0.413020,2.4212,Bet365,2.8750,0.187432,medium,2026-05-07T19:58:04Z,,10732,Jakub Kaminski,1. FC Cologne,1. FC Heidenheim,AMC,AMC,4397.0,T2,no_action,,0,0.0000,0.00,,,,,,,1,0,lost,2026-05-11T01:24:17Z,-1.0000,played_did_not_score
2026-05-10,2026-05-10T15:30:00Z,1. FC Cologne vs 1. FC Heidenheim,Germany - Bundesliga,Patrick Mainka,FC Heidenheim,1. FC Cologne,shadow_track,0.3057,1.0046,0,,0,expected_starter,0.143412,6.9729,Bet365,7.5000,0.075590,medium,2026-05-09T09:30:30Z,,11853,Patrick Mainka,1. FC Cologne,1. FC Heidenheim,DC,DC,9000.0,T2,no_action,,0,0.0000,0.00,,,,,,,1,0,lost,2026-05-11T01:24:17Z,-1.0000,played_did_not_score
2026-05-10,2026-05-10T15:30:00Z,1. FC Cologne vs 1. FC Heidenheim,Germany - Bundesliga,Said El Mala,FC Cologne,1. FC Heidenheim,penalty_transfer,-0.3138,1.0793,1,Gian-Luca Waldschmidt,0,starter,0.517385,1.9328,Bet365,2.1000,0.086509,high,2026-05-10T17:15:56Z,,13911,Said El Mala,1. FC Cologne,1. FC Heidenheim,FW,FW,1792.0,T1,surface,,0,0.1124,1.00,standard,1.00u Standard,,,,,1,0,lost,2026-05-11T01:24:17Z,-1.0000,played_did_not_score
2026-05-10,2026-05-10T13:30:00Z,Hamburger SV vs SC Freiburg,Germany - Bundesliga,Luka Vuskovic,Hamburger SV,SC Freiburg,shadow_track,-1.5421,0.9563,0,,0,expected_starter,0.263890,3.7895,Bet365,6.0000,0.583340,medium,2026-05-07T15:40:47Z,,13725,Luka Vuskovic,Hamburger SV,SC Freiburg,Sub,Sub,2260.0,T2,no_action,,0,0.3103,0.00,,,,,,,1,1,won,2026-05-11T01:24:17Z,5.0000,scored_1_goals
2026-05-16,2026-05-16T13:30:00Z,Bayer Leverkusen vs Hamburger SV,Germany - Bundesliga,Edmond Tapsoba,Bayer Leverkusen,Hamburger SV,shadow_track,-0.0588,1.2741,0,,0,expected_starter,0.187547,5.3320,Bet365,6.0000,0.125282,medium,2026-05-13T15:43:17Z,,8317,Edmond Tapsoba,Bayer Leverkusen,Hamburger SV,DC,DC,7096.0,T2,no_action,,0,0.0000,0.00,,,1,0,,0,1,0,lost,2026-05-17T01:47:03Z,-1.0000,played_did_not_score
2026-05-16,2026-05-16T13:30:00Z,Bayer Leverkusen vs Hamburger SV,Germany - Bundesliga,Luka Vuskovic,Hamburger SV,Bayer Leverkusen,shadow_track,-0.4863,0.9583,0,,0,expected_starter,0.236304,4.2318,Bet365,8.0000,0.890432,medium,2026-05-13T15:43:17Z,,13725,Luka Vuskovic,Bayer Leverkusen,Hamburger SV,DC,DC,2350.0,T2,no_action,,0,0.3406,0.00,,,1,0,,0,1,0,lost,2026-05-17T01:47:03Z,-1.0000,played_did_not_score
2026-05-16,2026-05-16T13:30:00Z,Borussia Monchengladbach vs TSG Hoffenheim,Germany - Bundesliga,Fabio Chiarodia,Borussia M.Gladbach,TSG Hoffenheim,shadow_track,-0.9368,0.9226,0,,0,expected_starter,0.078435,12.7494,Bet365,19.0000,0.490265,medium,2026-05-13T15:43:17Z,,11073,Fabio Chiarodia,Borussia Monchengladbach,TSG Hoffenheim,DC,DC,1170.0,T2,no_action,,0,0.0000,0.00,,,,,,,1,0,void,2026-05-17T01:47:03Z,0.0000,unused_substitute
2026-05-16,2026-05-16T13:30:00Z,Borussia Monchengladbach vs TSG Hoffenheim,Germany - Bundesliga,Haris Tabakovic,Borussia M.Gladbach,TSG Hoffenheim,shadow_track,-1.3074,0.9798,0,,0,starter,0.447610,2.2341,Bet365,2.5000,0.119025,high,2026-05-16T13:02:32Z,,13013,Haris Tabakovic,Borussia Monchengladbach,TSG Hoffenheim,FW,FW,3138.0,T1,surface,,0,0.0581,1.25,core,1.25u Core,,,,,1,1,won,2026-05-17T01:47:03Z,1.8750,scored_1_goals
2026-05-16,2026-05-16T13:30:00Z,Borussia Monchengladbach vs TSG Hoffenheim,Germany - Bundesliga,Yannick Engelhardt,Borussia M.Gladbach,TSG Hoffenheim,shadow_track,-0.5622,0.9226,0,,0,starter,0.123748,8.0809,Bet365,10.0000,0.237480,high,2026-05-16T13:02:32Z,,10497,Yannick Engelhardt,Borussia Monchengladbach,TSG Hoffenheim,MC,MC,2416.0,T1,no_action,odds_above_public_cap,0,0.0000,0.00,,,1,0,,0,1,0,lost,2026-05-17T01:47:03Z,-1.0000,played_did_not_score
2026-05-16,2026-05-16T13:30:00Z,FC St. Pauli vs VFL Wolfsburg,Germany - Bundesliga,Denis Vavro,Wolfsburg,FC St. Pauli,shadow_track,-1.0938,1.2043,0,,0,starter,0.134482,7.4360,Bet365,10.0000,0.344820,high,2026-05-16T13:02:32Z,,7940,Denis Vavro,FC St. Pauli,VFL Wolfsburg,DC,DC,3546.0,T1,no_action,odds_above_public_cap,0,0.0000,0.00,,,1,0,,0,1,0,lost,2026-05-17T01:47:03Z,-1.0000,played_did_not_score
2026-05-16,2026-05-16T13:30:00Z,FC St. Pauli vs VFL Wolfsburg,Germany - Bundesliga,Konstantinos Koulierakis,Wolfsburg,FC St. Pauli,shadow_track,1.0757,1.2043,0,,0,starter,0.126880,7.8814,Bet365,10.0000,0.268800,high,2026-05-16T13:02:32Z,,13063,Konstantinos Koulierakis,FC St. Pauli,VFL Wolfsburg,DC,DC,4864.0,T1,no_action,odds_above_public_cap,0,0.0000,0.00,,,,,,,1,1,won,2026-05-17T01:47:03Z,9.0000,scored_1_goals
2026-05-16,2026-05-16T13:30:00Z,SC Freiburg vs RB Leipzig,Germany - Bundesliga,Christoph Baumgartner,RasenBallsport Leipzig,SC Freiburg,penalty_transfer,-2.3974,0.9678,1,Xavi Simons,0,expected_starter,0.473032,2.1140,Bet365,3.2000,0.513702,medium,2026-05-13T15:43:17Z,,7422,Christoph Baumgartner,SC Freiburg,RB Leipzig,MC,MC,5443.0,T2,no_action,,0,0.0555,0.00,,,1,0,,0,1,0,lost,2026-05-17T01:47:03Z,-1.0000,played_did_not_score
2026-05-16,2026-05-16T13:30:00Z,SC Freiburg vs RB Leipzig,Germany - Bundesliga,Igor Matanovic,Freiburg,RB Leipzig,penalty_transfer,1.2743,0.9302,1,Vincenzo Grifo,0,starter,0.432566,2.3118,Bet365,2.6000,0.124672,high,2026-05-16T13:02:32Z,,12953,Igor Matanovic,SC Freiburg,RB Leipzig,FW,FW,1722.0,T1,surface,,0,0.1133,1.25,core,1.25u Core,,,,,1,1,won,2026-05-17T01:47:03Z,2.0000,scored_1_goals
2026-05-16,2026-05-16T13:30:00Z,SC Freiburg vs RB Leipzig,Germany - Bundesliga,Johan Manzambi,Freiburg,RB Leipzig,shadow_track,-0.3865,0.8411,0,,1,starter,0.291165,3.4345,Bet365,4.3330,0.261618,high,2026-05-16T13:02:32Z,,13102,Johan Manzambi,SC Freiburg,RB Leipzig,DMC,DMC,2402.0,T1,no_action,non_attacking_role,0,0.0000,0.00,,,1,1,,0,1,0,lost,2026-05-17T01:47:03Z,-1.0000,played_did_not_score_super_sub_ambiguous
2026-05-16,2026-05-16T13:30:00Z,Union Berlin vs FC Augsburg,Germany - Bundesliga,Andrej Ilic,Union Berlin,FC Augsburg,penalty_transfer,-1.0934,1.1800,1,Derrick Kohn,0,expected_starter,0.399936,2.5004,Bet365,2.7500,0.099824,medium,2026-05-15T10:39:40Z,,12421,Andrej Ilic,Union Berlin,FC Augsburg,FW,FW,3103.0,T2,no_action,,0,0.1002,0.00,,,,,,,1,2,won,2026-05-17T01:47:03Z,1.7500,scored_2_goals
2026-05-16,2026-05-16T13:30:00Z,Union Berlin vs FC Augsburg,Germany - Bundesliga,Michael Gregoritsch,Augsburg,Union Berlin,penalty_transfer,-1.0384,1.1934,1,Alexis Claude-Maurice,0,expected_starter,0.385663,2.5929,Bet365,2.7500,0.060573,medium,2026-05-15T10:39:40Z,,171,Michael Gregoritsch,Union Berlin,FC Augsburg,FW,FW,3129.0,T2,no_action,,0,0.2117,0.00,,,1,1,Uchenna Ogundu,0,1,0,lost,2026-05-17T01:47:03Z,-1.0000,played_did_not_score_super_sub_checked:Uchenna Ogundu
2026-05-16,2026-05-16T13:30:00Z,Werder Bremen vs Borussia Dortmund,Germany - Bundesliga,Nico Schlotterbeck,Borussia Dortmund,Werder Bremen,shadow_track,0.2505,1.0343,0,,0,expected_starter,0.165525,6.0414,Bet365,6.5000,0.075913,medium,2026-05-15T10:39:40Z,,7485,Nico Schlotterbeck,Werder Bremen,Borussia Dortmund,DC,DC,7279.0,T2,no_action,,0,0.0000,0.00,,,1,0,,0,1,0,lost,2026-05-17T01:47:03Z,-1.0000,played_did_not_score
2026-08-29,2026-08-29T13:30:00Z,1. FC Cologne vs TSG Hoffenheim,Germany - Bundesliga,Ozan Kabak,Hoffenheim,1. FC Cologne,shadow_track,-1.2896,1.0708,0,,0,expected_starter,0.318672,3.1380,Bet365,5.0000,0.593360,medium,2026-08-27T17:56:58Z,,7376,Ozan Kabak,1. FC Cologne,TSG Hoffenheim,DC,DC,4056.0,T2,no_action,,0,0.0000,0.00,,,,,,,,,,,,
2026-08-29,2026-08-29T13:30:00Z,1. FC Cologne vs TSG Hoffenheim,Germany - Bundesliga,Ragnar Ache,FC Cologne,TSG Hoffenheim,shadow_track,-0.5645,1.0101,0,,0,expected_starter,0.504374,1.9827,Bet365,2.8750,0.450075,medium,2026-08-27T17:56:58Z,,8869,Ragnar Ache,1. FC Cologne,TSG Hoffenheim,FW,FW,1739.0,T2,no_action,,0,0.0000,0.00,,,,,,,,,,,,
2026-08-29,2026-08-29T13:30:00Z,1. FC Cologne vs TSG Hoffenheim,Germany - Bundesliga,Said El Mala,FC Cologne,TSG Hoffenheim,penalty_transfer,-0.6166,0.8497,1,Luca Waldschmidt,0,expected_starter,0.440163,2.2719,Bet365,2.8750,0.265469,medium,2026-08-27T17:56:58Z,,13911,Said El Mala,1. FC Cologne,TSG Hoffenheim,FW,FW,1965.0,T2,no_action,,0,0.1100,0.00,,,,,,,,,,,,
2026-08-29,2026-08-29T13:30:00Z,1. FC Cologne vs TSG Hoffenheim,Germany - Bundesliga,Wouter Burger,Hoffenheim,1. FC Cologne,shadow_track,-1.5526,1.0708,0,,0,expected_starter,0.296794,3.3693,Bet365,4.5000,0.335573,medium,2026-08-27T17:56:58Z,,13860,Wouter Burger,1. FC Cologne,TSG Hoffenheim,DMC,DMC,2486.0,T2,no_action,,0,0.0000,0.00,,,,,,,,,,,,
2026-08-29,2026-08-29T16:30:00Z,Borussia Dortmund vs Hamburger SV,Germany - Bundesliga,Albert Sambi Lokonga,Hamburger SV,Borussia Dortmund,shadow_track,0.3519,0.7684,0,,0,expected_starter,0.111213,8.9917,Bet365,11.0000,0.223343,medium,2026-08-28T19:07:22Z,,9689,Albert Sambi Lokonga,Borussia Dortmund,Hamburger SV,MC,MC,1724.0,T2,no_action,,0,0.0000,0.00,,,,,,,,,,,,
2026-08-29,2026-08-29T16:30:00Z,Borussia Dortmund vs Hamburger SV,Germany - Bundesliga,Bakery Jatta,Hamburger SV,Borussia Dortmund,shadow_track,-0.0299,0.7817,0,,0,expected_starter,0.193903,5.1572,Bet365,8.5000,0.648176,medium,2026-08-28T19:07:22Z,,5225,Bakery Jatta,Borussia Dortmund,Hamburger SV,DMR,DMR,934.0,T2,no_action,,0,0.0000,0.00,,,,,,,,,,,,
2026-08-29,2026-08-29T16:30:00Z,Borussia Dortmund vs Hamburger SV,Germany - Bundesliga,Nicolas Capaldo,Hamburger SV,Borussia Dortmund,shadow_track,-0.8561,0.7684,0,,0,expected_starter,0.249464,4.0086,Bet365,13.0000,2.243032,medium,2026-08-28T19:07:22Z,,13923,Nicolas Capaldo,Borussia Dortmund,Hamburger SV,DMR,DMR,2029.0,T2,no_action,,0,0.0000,0.00,,,,,,,,,,,,
2026-08-29,2026-08-29T13:30:00Z,RB Leipzig vs Borussia Monchengladbach,Germany - Bundesliga,Brajan Gruda,RasenBallsport Leipzig,Borussia Monchengladbach,shadow_track,-0.6453,0.9575,0,,0,expected_starter,0.576649,1.7342,Bet365,3.0000,0.729947,medium,2026-08-27T17:56:58Z,,11310,Brajan Gruda,RB Leipzig,Borussia Monchengladbach,FWR,FWR,2431.0,T2,no_action,,0,0.0000,0.00,,,,,,,,,,,,
2026-08-29,2026-08-29T13:30:00Z,RB Leipzig vs Borussia Monchengladbach,Germany - Bundesliga,Lukas Ullrich,Borussia M.Gladbach,RB Leipzig,shadow_track,-0.4363,1.0404,0,,0,expected_starter,0.073156,13.6694,Bet365,17.0000,0.243652,medium,2026-08-27T17:56:58Z,,11991,Lukas Ullrich,RB Leipzig,Borussia Monchengladbach,DL,DL,3250.0,T2,no_action,,0,0.0000,0.00,,,,,,,,,,,,
2026-08-29,2026-08-29T13:30:00Z,RB Leipzig vs Borussia Monchengladbach,Germany - Bundesliga,Willi Orban,RasenBallsport Leipzig,Borussia Monchengladbach,shadow_track,0.9106,0.9575,0,,0,expected_starter,0.142373,7.0238,Bet365,7.5000,0.067797,medium,2026-08-27T17:56:58Z,,5257,Willi Orban,RB Leipzig,Borussia Monchengladbach,DC,DC,6767.0,T2,no_action,,0,0.0000,0.00,,,,,,,,,,,,
2026-08-29,2026-08-29T13:30:00Z,Union Berlin vs Eintracht Frankfurt,Germany - Bundesliga,Jonathan Burkardt,Eintracht Frankfurt,Union Berlin,shadow_track,-0.0457,1.0473,0,,0,expected_starter,0.462873,2.1604,Bet365,3.0000,0.388619,medium,2026-08-27T17:56:58Z,,7108,Jonathan Burkardt,Union Berlin,Eintracht Frankfurt,Sub,Sub,5049.0,T2,no_action,,0,0.1913,0.00,,,,,,,,,,,,
2026-08-29,2026-08-29T13:30:00Z,Union Berlin vs Eintracht Frankfurt,Germany - Bundesliga,Josip Juranovic,Union Berlin,Eintracht Frankfurt,shadow_track,0.2923,1.0158,0,,0,expected_starter,0.144396,6.9254,Bet365,12.0000,0.732752,medium,2026-08-27T17:56:58Z,,11333,Josip Juranovic,Union Berlin,Eintracht Frankfurt,Sub,Sub,2741.0,T2,no_action,,0,0.0294,0.00,,,,,,,,,,,,
2026-08-29,2026-08-29T13:30:00Z,Union Berlin vs Eintracht Frankfurt,Germany - Bundesliga,Leopold Querfeld,Union Berlin,Eintracht Frankfurt,penalty_transfer,0.5419,0.9610,1,Derrick Köhn,0,expected_starter,0.177491,5.6341,Bet365,10.0000,0.774910,medium,2026-08-27T17:56:58Z,,12920,Leopold Querfeld,Union Berlin,Eintracht Frankfurt,Sub,Sub,4426.0,T2,no_action,,0,0.3454,0.00,,,,,,,,,,,,
2026-08-29,2026-08-29T13:30:00Z,Union Berlin vs Eintracht Frankfurt,Germany - Bundesliga,Livan Burcu,Union Berlin,Eintracht Frankfurt,shadow_track,0.3812,1.0158,0,,0,expected_starter,0.193477,5.1686,Bet365,5.5000,0.064123,medium,2026-08-27T17:56:58Z,,14177,Livan Burcu,Union Berlin,Eintracht Frankfurt,AML,AML,621.0,T2,no_action,,0,0.0000,0.00,,,,,,,,,,,,
2026-08-29,2026-08-29T13:30:00Z,Union Berlin vs Eintracht Frankfurt,Germany - Bundesliga,Rani Khedira,Union Berlin,Eintracht Frankfurt,shadow_track,-0.1714,1.0982,0,,0,expected_starter,0.145596,6.8683,Bet365,10.0000,0.455960,medium,2026-08-27T17:56:58Z,,5251,Rani Khedira,Union Berlin,Eintracht Frankfurt,DMC,DMC,6968.0,T2,no_action,,0,0.0000,0.00,,,,,,,,,,,,
2026-08-29,2026-08-29T13:30:00Z,Union Berlin vs Eintracht Frankfurt,Germany - Bundesliga,Woo-yeong Jeong,Union Berlin,Eintracht Frankfurt,shadow_track,0.9395,1.0097,0,,0,expected_starter,0.277672,3.6014,Bet365,4.5000,0.249524,medium,2026-08-27T17:56:58Z,,7267,Woo-yeong Jeong,Union Berlin,Eintracht Frankfurt,Sub,Sub,3042.0,T2,no_action,,0,0.0000,0.00,,,,,,,,,,,,
2026-08-30,2026-08-30T15:30:00Z,FC Augsburg vs Schalke 04,Germany - Bundesliga,Anton Kade,Augsburg,Schalke 04,shadow_track,0.5774,0.7565,0,,0,expected_starter,0.282507,3.5397,Bet365,4.5000,0.271281,medium,2026-08-28T19:07:22Z,,10288,Anton Kade,FC Augsburg,Schalke 04,AMC,AMC,1740.0,T2,no_action,,0,0.0000,0.00,,,,,,,,,,,,
2026-08-30,2026-08-30T15:30:00Z,FC Augsburg vs Schalke 04,Germany - Bundesliga,Robin Fellhauer,Augsburg,Schalke 04,shadow_track,-0.0612,0.7565,0,,0,expected_starter,0.138646,7.2126,Bet365,10.0000,0.386460,medium,2026-08-28T19:07:22Z,,13865,Robin Fellhauer,FC Augsburg,Schalke 04,DML,DML,2829.0,T2,no_action,,0,0.0000,0.00,,,,,,,,,,,,
2026-08-30,2026-08-30T13:30:00Z,SC Freiburg vs Werder Bremen,Germany - Bundesliga,Jens Stage,Werder Bremen,SC Freiburg,shadow_track,1.0916,0.9874,0,,0,expected_starter,0.346895,2.8827,Bet365,6.0000,1.081370,medium,2026-08-27T17:56:58Z,,10734,Jens Stage,SC Freiburg,Werder Bremen,MC,MC,7055.0,T2,no_action,,0,0.0000,0.00,,,,,,,,,,,,
2026-08-30,2026-08-30T13:30:00Z,SC Freiburg vs Werder Bremen,Germany - Bundesliga,Justin Njinmah,Werder Bremen,SC Freiburg,shadow_track,-0.7033,0.9874,0,,0,expected_starter,0.276391,3.6181,Bet365,4.7500,0.312857,medium,2026-08-27T17:56:58Z,,10585,Justin Njinmah,SC Freiburg,Werder Bremen,MR,MR,3901.0,T2,no_action,,0,0.0000,0.00,,,,,,,,,,,,
2026-08-30,2026-08-30T13:30:00Z,SC Freiburg vs Werder Bremen,Germany - Bundesliga,Matthias Ginter,Freiburg,Werder Bremen,shadow_track,0.2035,0.9279,0,,0,expected_starter,0.140160,7.1347,Bet365,10.0000,0.401600,medium,2026-08-27T17:56:58Z,,315,Matthias Ginter,SC Freiburg,Werder Bremen,DC,DC,7323.0,T2,no_action,,0,0.0000,0.00,,,,,,,,,,,,
