date,kickoff,match,competition,player,team,opponent,signal_type,finishing_luck,fixture_swing,penalty_transfer,penalty_transfer_from,position_upgrade,lineup_state,model_p_atgs,model_fair_odds,best_bookmaker,best_bookmaker_odds,ev,confidence,compared_at,fotmob_match_id,player_id,market_player_name,home_team,away_team,position_group,position,historical_minutes,trust_tier,public_action,public_policy_reason,penalty_dependent,penalty_dependency_share,recommended_stake_units,recommended_stake_band,recommended_stake_label,super_sub_eligible_bookmaker,super_sub_checked,super_sub_replacement,super_sub_replacement_goals,settled,goals_scored,bet_outcome,settled_at,pnl_units,settlement_note
2026-05-09,2026-05-09T18:45:00Z,US Lecce vs Juventus Turin,Italy - Serie A,Lassana Coulibaly,Lecce,Juventus Turin,shadow_track,-0.3537,0.6410,0,,0,expected_starter,0.116120,8.6118,Bet365,12.0000,0.393440,medium,2026-05-06T19:47:26Z,,3334,Lassana Coulibaly,US Lecce,Juventus Turin,AMC,AMC,7221.0,T2,no_action,,0,0.0000,0.00,,,,,,,1,0,lost,2026-05-10T00:12:56Z,-1.0000,played_did_not_score
2026-05-09,2026-05-09T18:45:00Z,US Lecce vs Juventus Turin,Italy - Serie A,Oliveira Tiago Gabriel,Lecce,Juventus Turin,shadow_track,-0.3243,0.6170,0,,0,expected_starter,0.109529,9.1300,Bet365,15.0000,0.642935,medium,2026-05-06T19:47:26Z,,13396,Oliveira Tiago Gabriel,US Lecce,Juventus Turin,DC,DC,3045.0,T2,no_action,,0,0.0000,0.00,,,,,,,1,0,lost,2026-05-10T00:12:56Z,-1.0000,played_did_not_score
2026-05-10,2026-05-10T18:45:00Z,AC Milan vs Atalanta BC,Italy - Serie A,Ederson Silva,Atalanta,AC Milan,shadow_track,-1.7032,0.8866,0,,0,expected_starter,0.163288,6.1241,Bet365,7.0000,0.143016,medium,2026-05-07T19:55:50Z,,10404,Ederson Silva,AC Milan,Atalanta BC,MC,MC,7859.0,T2,no_action,,0,0.1862,0.00,,,,,,,1,1,won,2026-05-11T01:24:10Z,6.0000,scored_1_goals
2026-05-10,2026-05-10T18:45:00Z,AC Milan vs Atalanta BC,Italy - Serie A,Giorgio Scalvini,Atalanta,AC Milan,shadow_track,-0.3008,0.8866,0,,0,expected_starter,0.091606,10.9163,Bet365,12.0000,0.099272,medium,2026-05-07T19:55:50Z,,9107,Giorgio Scalvini,AC Milan,Atalanta BC,DC,DC,4496.0,T2,no_action,,0,0.0000,0.00,,,,,,,1,0,lost,2026-05-11T01:24:10Z,-1.0000,played_did_not_score
2026-05-10,2026-05-10T13:00:00Z,ACF Fiorentina vs Genoa CFC,Italy - Serie A,Cher Ndour,Fiorentina,Genoa CFC,shadow_track,-0.1205,0.8419,0,,0,starter,0.175466,5.6991,Bet365,7.0000,0.228262,high,2026-05-10T12:58:23Z,,11768,Cher Ndour,ACF Fiorentina,Genoa CFC,MC,MC,2085.0,T1,no_action,non_attacking_role,0,0.0000,0.00,,,,,,,1,0,lost,2026-05-11T01:24:10Z,-1.0000,played_did_not_score
2026-05-10,2026-05-10T13:00:00Z,ACF Fiorentina vs Genoa CFC,Italy - Serie A,Lorenzo Colombo,Genoa,ACF Fiorentina,penalty_transfer,-1.7992,0.9650,1,Ruslan Malinovskiy,0,expected_starter,0.267085,3.7441,Bet365,4.0000,0.068340,medium,2026-05-07T19:55:50Z,,8478,Lorenzo Colombo,ACF Fiorentina,Genoa CFC,FW,FW,5744.0,T2,no_action,,0,0.3217,0.00,,,,,,,1,0,lost,2026-05-11T01:24:10Z,-1.0000,played_did_not_score
2026-05-10,2026-05-10T10:30:00Z,Hellas Verona vs Como 1907,Italy - Serie A,Rafik Belghali,Verona,Como 1907,shadow_track,-0.6099,0.6259,0,,0,expected_starter,0.093207,10.7288,Bet365,13.0000,0.211691,medium,2026-05-07T15:38:26Z,,13962,Rafik Belghali,Hellas Verona,Como 1907,DR,DR,1703.0,T2,no_action,,0,0.0000,0.00,,,,,,,1,0,lost,2026-05-11T01:24:10Z,-1.0000,played_did_not_score
2026-05-10,2026-05-10T16:00:00Z,Parma Calcio vs AS Roma,Italy - Serie A,Mariano Troilo,Parma Calcio 1913,AS Roma,shadow_track,-0.3292,0.7261,0,,0,expected_starter,0.058507,17.0919,Bet365,21.0000,0.228647,medium,2026-05-07T19:55:50Z,,13979,Mariano Troilo,Parma Calcio,AS Roma,DC,DC,1361.0,T2,no_action,,0,0.0000,0.00,,,,,,,1,0,lost,2026-05-11T01:24:10Z,-1.0000,played_did_not_score
2026-05-10,2026-05-10T16:00:00Z,Parma Calcio vs AS Roma,Italy - Serie A,Mateo Pellegrino,Parma Calcio 1913,AS Roma,shadow_track,-0.2436,0.7261,0,,0,expected_starter,0.237158,4.2166,Bet365,4.5000,0.067211,medium,2026-05-07T19:55:50Z,,13446,Mateo Pellegrino,Parma Calcio,AS Roma,FW,FW,3538.0,T2,no_action,,0,0.0711,0.00,,,,,,,1,0,lost,2026-05-11T01:24:10Z,-1.0000,played_did_not_score
2026-05-10,2026-05-10T13:00:00Z,US Cremonese vs Pisa SC,Italy - Serie A,Antonio Caracciolo,Pisa,US Cremonese,shadow_track,0.5563,1.1281,0,,0,expected_starter,0.129475,7.7235,Bet365,13.0000,0.683175,medium,2026-05-07T19:55:50Z,,6133,Antonio Caracciolo,US Cremonese,Pisa SC,DC,DC,2897.0,T2,no_action,,0,0.0000,0.00,,,,,,,1,0,lost,2026-05-11T01:24:10Z,-1.0000,played_did_not_score
2026-05-11,2026-05-11T18:45:00Z,SSC Napoli vs Bologna FC,Italy - Serie A,Remo Freuler,Bologna,SSC Napoli,shadow_track,0.0429,0.8536,0,,0,starter,0.078891,12.6757,Bet365,15.0000,0.183365,high,2026-05-11T18:03:44Z,,1488,Remo Freuler,SSC Napoli,Bologna FC,DMC,DMC,7875.0,T1,no_action,odds_above_public_cap,0,0.0000,0.00,,,1,0,,0,1,0,lost,2026-05-12T01:46:17Z,-1.0000,played_did_not_score
2026-05-11,2026-05-11T18:45:00Z,SSC Napoli vs Bologna FC,Italy - Serie A,Scott McTominay,Napoli,Bologna FC,shadow_track,-0.1946,1.0684,0,,0,expected_starter,0.386152,2.5897,Bet365,2.7500,0.061918,medium,2026-05-08T19:50:17Z,,5560,Scott McTominay,SSC Napoli,Bologna FC,MC,MC,5466.0,T2,no_action,,0,0.1297,0.00,,,1,0,,0,1,0,lost,2026-05-12T01:46:17Z,-1.0000,played_did_not_score
2026-05-17,2026-05-17T10:00:00Z,AS Roma vs Lazio Rome,Italy - Serie A,Adam Marusic,Lazio,AS Roma,shadow_track,0.1107,0.6737,0,,0,expected_starter,0.074526,13.4180,Bet365,15.0000,0.117890,medium,2026-05-16T14:32:58Z,,6176,Adam Marusic,AS Roma,Lazio Rome,DR,DR,8077.0,T2,no_action,,0,0.0000,0.00,,,1,1,Manuel Lazzari,0,1,0,lost,2026-05-18T01:42:47Z,-1.0000,played_did_not_score_super_sub_checked:Manuel Lazzari
2026-05-17,2026-05-17T16:00:00Z,Atalanta BC vs Bologna FC,Italy - Serie A,Giorgio Scalvini,Atalanta,Bologna FC,shadow_track,0.3608,0.9783,0,,0,starter,0.122397,8.1701,Bet365,9.0000,0.101573,high,2026-05-17T15:47:29Z,,9107,Giorgio Scalvini,Atalanta BC,Bologna FC,DC,DC,4547.0,T1,no_action,odds_above_public_cap,0,0.0000,0.00,,,1,0,,0,1,0,lost,2026-05-18T01:42:47Z,-1.0000,played_did_not_score
2026-05-17,2026-05-17T16:00:00Z,Atalanta BC vs Bologna FC,Italy - Serie A,Remo Freuler,Bologna,Atalanta BC,shadow_track,0.0429,1.1680,0,,0,starter,0.096336,10.3803,Bet365,12.0000,0.156032,high,2026-05-17T15:47:29Z,,1488,Remo Freuler,Atalanta BC,Bologna FC,MC,MC,7965.0,T1,no_action,odds_above_public_cap,0,0.0000,0.00,,,1,0,,0,1,0,lost,2026-05-18T01:42:47Z,-1.0000,played_did_not_score
2026-05-17,2026-05-17T18:45:00Z,Cagliari Calcio vs Torino FC,Italy - Serie A,Emirhan Ilkhan,Torino,Cagliari Calcio,shadow_track,-0.8706,1.1047,0,,0,expected_starter,0.144529,6.9190,Bet365,8.0000,0.156232,medium,2026-05-14T19:52:46Z,,10899,Emirhan Ilkhan,Cagliari Calcio,Torino FC,Sub,Sub,873.0,T2,no_action,,0,0.0000,0.00,,,1,1,Sandro Kulenovic,0,1,0,lost,2026-05-18T01:42:47Z,-1.0000,played_did_not_score_super_sub_checked:Sandro Kulenovic
2026-05-17,2026-05-17T18:45:00Z,Cagliari Calcio vs Torino FC,Italy - Serie A,Giovanni Simeone,Torino,Cagliari Calcio,shadow_track,0.6572,1.1047,0,,0,expected_starter,0.296441,3.3734,Bet365,3.7500,0.111654,medium,2026-05-15T15:22:59Z,,1102,Giovanni Simeone,Cagliari Calcio,Torino FC,FW,FW,3194.0,T2,no_action,,0,0.0000,0.00,,,1,0,,0,1,0,lost,2026-05-18T01:42:47Z,-1.0000,played_did_not_score
2026-05-17,2026-05-17T10:00:00Z,Como 1907 vs Parma Calcio,Italy - Serie A,Jacobo Ramon,Como,Parma Calcio,shadow_track,-1.7087,1.2373,0,,0,starter,0.193382,5.1711,Bet365,6.0000,0.160292,high,2026-05-17T10:02:05Z,,12436,Jacobo Ramon,Como 1907,Parma Calcio,DC,DC,2564.0,T1,no_action,non_attacking_role,0,0.0000,0.00,,,1,0,,0,1,0,lost,2026-05-18T01:42:47Z,-1.0000,played_did_not_score
2026-05-17,2026-05-17T10:30:00Z,Como 1907 vs Parma Calcio,Italy - Serie A,Mariano Troilo,Parma Calcio 1913,Como 1907,shadow_track,-0.2677,0.6453,0,,0,expected_starter,0.050607,19.7603,Bet365,21.0000,0.062747,medium,2026-05-16T09:56:05Z,,13979,Mariano Troilo,Como 1907,Parma Calcio,DC,DC,1451.0,T2,no_action,,0,0.0000,0.00,,,1,0,,0,1,0,lost,2026-05-18T01:42:47Z,-1.0000,played_did_not_score
2026-05-17,2026-05-17T10:30:00Z,Como 1907 vs Parma Calcio,Italy - Serie A,Mateo Pellegrino,Parma Calcio 1913,Como 1907,shadow_track,0.2438,0.6453,0,,0,expected_starter,0.195047,5.1270,Bet365,5.5000,0.072758,medium,2026-05-16T09:56:05Z,,13446,Mateo Pellegrino,Como 1907,Parma Calcio,Sub,Sub,3574.0,T2,no_action,,0,0.0887,0.00,,,1,0,,0,1,0,lost,2026-05-18T01:42:47Z,-1.0000,played_did_not_score
2026-05-17,2026-05-17T10:30:00Z,Genoa CFC vs AC Milan,Italy - Serie A,Lorenzo Colombo,Genoa,AC Milan,penalty_transfer,-1.7683,0.9932,1,Ruslan Malinovskiy,0,expected_starter,0.272010,3.6763,Bet365,4.5000,0.224045,medium,2026-05-14T19:52:46Z,,8478,Lorenzo Colombo,Genoa CFC,AC Milan,FW,FW,5803.0,T2,no_action,,0,0.2859,0.00,,,1,1,Caleb Ekuban,0,1,0,lost,2026-05-18T01:42:47Z,-1.0000,played_did_not_score_super_sub_checked:Caleb Ekuban
2026-05-17,2026-05-17T10:00:00Z,Genoa CFC vs AC Milan,Italy - Serie A,Strahinja Pavlovic,AC Milan,Genoa CFC,shadow_track,0.7142,0.8985,0,,0,starter,0.133231,7.5058,Bet365,9.0000,0.199079,high,2026-05-17T10:02:05Z,,8642,Strahinja Pavlovic,Genoa CFC,AC Milan,DC,DC,4562.0,T1,no_action,odds_above_public_cap,0,0.0000,0.00,,,1,0,,0,1,0,lost,2026-05-18T01:42:47Z,-1.0000,played_did_not_score
2026-05-17,2026-05-17T10:30:00Z,Juventus Turin vs ACF Fiorentina,Italy - Serie A,Cher Ndour,Fiorentina,Juventus Turin,shadow_track,-0.1418,0.6744,0,,0,starter,0.095544,10.4664,Bet365,12.0000,0.146528,high,2026-05-17T10:02:05Z,,11768,Cher Ndour,Juventus Turin,ACF Fiorentina,MC,MC,2159.0,T1,no_action,odds_above_public_cap,0,0.0000,0.00,,,,,,,1,1,won,2026-05-18T01:42:47Z,11.0000,scored_1_goals
2026-05-17,2026-05-17T10:30:00Z,Pisa SC vs SSC Napoli,Italy - Serie A,Antonio Caracciolo,Pisa,SSC Napoli,shadow_track,0.6156,0.6827,0,,0,expected_starter,0.116246,8.6024,Bet365,15.0000,0.743690,medium,2026-05-14T19:52:46Z,,6133,Antonio Caracciolo,Pisa SC,SSC Napoli,DC,DC,2987.0,T2,no_action,,0,0.0000,0.00,,,1,0,,0,1,0,lost,2026-05-18T01:42:47Z,-1.0000,played_did_not_score
2026-05-17,2026-05-17T10:00:00Z,Pisa SC vs SSC Napoli,Italy - Serie A,Malthe Hojholt,Pisa,SSC Napoli,shadow_track,-0.8641,0.7342,0,,0,starter,0.090900,11.0011,Bet365,12.0000,0.090800,high,2026-05-17T10:02:05Z,,13942,Malthe Hojholt,Pisa SC,SSC Napoli,Sub,Sub,724.0,T1,no_action,odds_above_public_cap,0,0.0000,0.00,,,,,,,,,,,,pending_settlement_data
2026-05-17,2026-05-17T10:30:00Z,Pisa SC vs SSC Napoli,Italy - Serie A,Scott McTominay,Napoli,Pisa SC,shadow_track,-1.4672,1.3852,0,,0,expected_starter,0.420330,2.3791,Bet365,2.6250,0.103366,medium,2026-05-14T19:52:46Z,,5560,Scott McTominay,Pisa SC,SSC Napoli,MC,MC,5556.0,T2,no_action,,0,0.1128,0.00,,,,,,,1,1,won,2026-05-18T01:42:47Z,1.6250,scored_1_goals
2026-05-17,2026-05-17T18:45:00Z,Sassuolo Calcio vs US Lecce,Italy - Serie A,Ismael Kone,Sassuolo,US Lecce,shadow_track,0.1902,1.3650,0,,0,starter,0.227696,4.3918,Bet365,5.0000,0.138480,high,2026-05-17T18:47:12Z,,13069,Ismael Kone,Sassuolo Calcio,US Lecce,Sub,Sub,2654.0,T1,no_action,non_attacking_role,0,0.0000,0.00,,,1,1,,0,1,0,lost,2026-05-18T01:42:47Z,-1.0000,played_did_not_score_super_sub_ambiguous
2026-05-17,2026-05-17T18:45:00Z,Sassuolo Calcio vs US Lecce,Italy - Serie A,Kristian Thorstvedt,Sassuolo,US Lecce,shadow_track,-1.5283,1.3650,0,,0,expected_starter,0.300521,3.3276,Bet365,3.7500,0.126954,medium,2026-05-14T19:52:46Z,,10994,Kristian Thorstvedt,Sassuolo Calcio,US Lecce,MC,MC,4709.0,T2,no_action,,0,0.0000,0.00,,,1,0,,0,1,0,lost,2026-05-18T01:42:47Z,-1.0000,played_did_not_score
2026-05-17,2026-05-17T18:45:00Z,Sassuolo Calcio vs US Lecce,Italy - Serie A,Lassana Coulibaly,Lecce,Sassuolo Calcio,stacked,-1.1331,1.2059,0,,0,expected_starter,0.149470,6.6903,Bet365,9.0000,0.345230,medium,2026-05-14T19:52:46Z,,3334,Lassana Coulibaly,Sassuolo Calcio,US Lecce,AMC,AMC,7311.0,T2,no_action,,0,0.0000,0.00,,,1,0,,0,1,0,lost,2026-05-18T01:42:47Z,-1.0000,played_did_not_score
2026-05-17,2026-05-17T18:45:00Z,Sassuolo Calcio vs US Lecce,Italy - Serie A,Oliveira Tiago Gabriel,Lecce,Sassuolo Calcio,shadow_track,-0.4412,1.1919,0,,0,expected_starter,0.135456,7.3825,Bet365,11.0000,0.490016,medium,2026-05-14T19:52:46Z,,13396,Oliveira Tiago Gabriel,Sassuolo Calcio,US Lecce,DC,DC,3135.0,T2,no_action,,0,0.0000,0.00,,,1,0,,0,1,0,lost,2026-05-18T01:42:47Z,-1.0000,played_did_not_score
2026-05-17,2026-05-17T18:45:00Z,Sassuolo Calcio vs US Lecce,Italy - Serie A,Tarik Muharemovic,Sassuolo,US Lecce,shadow_track,-0.6217,1.3650,0,,0,expected_starter,0.098145,10.1890,Bet365,13.0000,0.275885,medium,2026-05-14T19:52:46Z,,13879,Tarik Muharemovic,Sassuolo Calcio,US Lecce,DC,DC,2747.0,T2,no_action,,0,0.0000,0.00,,,1,0,,0,1,0,lost,2026-05-18T01:42:47Z,-1.0000,played_did_not_score
2026-05-17,2026-05-17T18:45:00Z,Udinese Calcio vs US Cremonese,Italy - Serie A,Arthur Atta,Udinese,US Cremonese,shadow_track,1.4725,1.2369,0,,0,starter,0.229333,4.3605,Bet365,5.0000,0.146665,high,2026-05-17T18:47:12Z,,11800,Arthur Atta,Udinese Calcio,US Cremonese,MC,MC,3618.0,T1,no_action,non_attacking_role,0,0.0000,0.00,,,1,0,,0,1,0,lost,2026-05-18T01:42:47Z,-1.0000,played_did_not_score
2026-05-17,2026-05-17T18:45:00Z,Udinese Calcio vs US Cremonese,Italy - Serie A,Keinan Davis,Udinese,US Cremonese,shadow_track,0.5869,1.2371,0,,0,starter,0.389586,2.5668,Bet365,2.8750,0.120060,high,2026-05-17T18:47:12Z,,1053,Keinan Davis,Udinese Calcio,US Cremonese,Sub,Sub,3160.0,T1,no_action,non_attacking_role,0,0.1566,0.00,,,1,1,,0,1,0,lost,2026-05-18T01:42:47Z,-1.0000,played_did_not_score_super_sub_ambiguous
2026-05-17,2026-05-17T18:45:00Z,Udinese Calcio vs US Cremonese,Italy - Serie A,Thomas Kristensen,Udinese,US Cremonese,shadow_track,0.3715,1.2369,0,,0,expected_starter,0.108830,9.1887,Bet365,13.0000,0.414790,medium,2026-05-15T15:22:59Z,,12040,Thomas Kristensen,Udinese Calcio,US Cremonese,DC,DC,6178.0,T2,no_action,,0,0.0000,0.00,,,1,0,,0,1,0,lost,2026-05-18T01:42:47Z,-1.0000,played_did_not_score
2026-05-23,2026-05-23T18:45:00Z,Lazio Rome vs Pisa SC,Italy - Serie A,Adam Marusic,Lazio,Pisa SC,shadow_track,0.1223,1.3741,0,,0,expected_starter,0.131451,7.6074,Bet365,8.5000,0.117334,medium,2026-05-20T20:21:54Z,,6176,Adam Marusic,Lazio Rome,Pisa SC,DR,DR,8160.0,T2,no_action,,0,0.0000,0.00,,,1,0,,0,1,0,lost,2026-05-24T01:52:52Z,-1.0000,played_did_not_score
2026-05-23,2026-05-23T18:45:00Z,Lazio Rome vs Pisa SC,Italy - Serie A,Alessio Romagnoli,Lazio,Pisa SC,shadow_track,-0.1007,1.2090,0,,0,expected_starter,0.100427,9.9575,Bet365,12.0000,0.205124,medium,2026-05-22T16:14:38Z,,1119,Alessio Romagnoli,Lazio Rome,Pisa SC,DC,DC,7664.0,T2,no_action,,0,0.0000,0.00,,,1,0,,0,1,0,lost,2026-05-24T01:52:52Z,-1.0000,played_did_not_score
2026-05-23,2026-05-23T18:45:00Z,Lazio Rome vs Pisa SC,Italy - Serie A,Mario Gila,Lazio,Pisa SC,shadow_track,-0.5090,1.7976,0,,0,expected_starter,0.097602,10.2457,Bet365,11.0000,0.073622,medium,2026-05-20T20:21:54Z,,10577,Mario Gila,Lazio Rome,Pisa SC,DC,DC,7013.0,T2,no_action,,0,0.0000,0.00,,,1,1,Oliver Provstgaard,0,1,0,lost,2026-05-24T01:52:52Z,-1.0000,played_did_not_score_super_sub_checked:Oliver Provstgaard
2026-05-24,2026-05-24T18:45:00Z,AC Milan vs Cagliari Calcio,Italy - Serie A,Alessandro Deiola,Cagliari,AC Milan,shadow_track,-1.8805,0.9041,0,,0,expected_starter,0.121238,8.2482,Bet365,9.5000,0.151761,medium,2026-05-24T10:37:22Z,,1634,Alessandro Deiola,AC Milan,Cagliari Calcio,MC,MC,4419.0,T2,no_action,,0,0.0000,0.00,,,1,1,Ibrahim Sulemana,0,1,0,lost,2026-05-25T01:44:29Z,-1.0000,played_did_not_score_super_sub_checked:Ibrahim Sulemana
2026-05-24,2026-05-24T18:45:00Z,AC Milan vs Cagliari Calcio,Italy - Serie A,Michel Adopo,Cagliari,AC Milan,shadow_track,-0.2890,0.8933,0,,0,expected_starter,0.060221,16.6055,Bet365,19.0000,0.144199,medium,2026-05-24T10:37:22Z,,6706,Michel Adopo,AC Milan,Cagliari Calcio,MC,MC,5400.0,T2,no_action,,0,0.0000,0.00,,,1,0,,0,1,0,lost,2026-05-25T01:44:29Z,-1.0000,played_did_not_score
2026-05-24,2026-05-24T18:45:00Z,AC Milan vs Cagliari Calcio,Italy - Serie A,Sebastiano Esposito,Cagliari,AC Milan,shadow_track,0.5115,0.8933,0,,0,starter,0.195145,5.1244,Bet365,5.5000,0.073298,high,2026-05-24T17:53:54Z,,7969,Sebastiano Esposito,AC Milan,Cagliari Calcio,AMC,AMC,5031.0,T1,no_action,,0,0.2624,0.00,,,1,1,Mattia Felici,0,1,0,lost,2026-05-25T01:44:29Z,-1.0000,played_did_not_score_super_sub_checked:Mattia Felici
2026-05-24,2026-05-24T18:45:00Z,AC Milan vs Cagliari Calcio,Italy - Serie A,Yerry Mina,Cagliari,AC Milan,shadow_track,-0.0022,0.9041,0,,0,expected_starter,0.109990,9.0918,Bet365,12.0000,0.319880,medium,2026-05-21T20:24:39Z,,6521,Yerry Mina,AC Milan,Cagliari Calcio,DC,DC,4662.0,T2,no_action,,0,0.3292,0.00,,,1,0,,0,1,0,lost,2026-05-25T01:44:29Z,-1.0000,played_did_not_score
2026-05-24,2026-05-24T18:45:00Z,Hellas Verona vs AS Roma,Italy - Serie A,Rafik Belghali,Verona,AS Roma,shadow_track,-0.6099,1.0506,0,,0,expected_starter,0.093604,10.6833,Bet365,15.0000,0.404060,medium,2026-05-21T20:24:39Z,,13962,Rafik Belghali,Hellas Verona,AS Roma,DR,DR,1848.0,T2,no_action,,0,0.0000,0.00,,,1,1,Ioan Vermesan,0,1,0,lost,2026-05-25T01:44:29Z,-1.0000,played_did_not_score_super_sub_checked:Ioan Vermesan
2026-05-24,2026-05-24T13:00:00Z,Parma Calcio vs Sassuolo Calcio,Italy - Serie A,Mariano Troilo,Parma Calcio 1913,Sassuolo Calcio,shadow_track,-0.2677,1.6032,0,,0,expected_starter,0.106865,9.3576,Bet365,13.0000,0.389245,medium,2026-05-24T10:37:22Z,,13979,Mariano Troilo,Parma Calcio,Sassuolo Calcio,DC,DC,1541.0,T2,no_action,,0,0.0000,0.00,,,1,0,,0,1,0,lost,2026-05-25T01:44:29Z,-1.0000,played_did_not_score
2026-05-24,2026-05-24T16:00:00Z,SSC Napoli vs Udinese Calcio,Italy - Serie A,Arthur Atta,Udinese,SSC Napoli,shadow_track,1.5767,0.7514,0,,0,expected_starter,0.131672,7.5947,Bet365,8.0000,0.053376,medium,2026-05-22T18:00:15Z,,11800,Arthur Atta,SSC Napoli,Udinese Calcio,MC,MC,3708.0,T2,no_action,,0,0.0000,0.00,,,1,0,,0,1,0,lost,2026-05-25T01:44:29Z,-1.0000,played_did_not_score
2026-05-24,2026-05-24T16:00:00Z,SSC Napoli vs Udinese Calcio,Italy - Serie A,Keinan Davis,Udinese,SSC Napoli,shadow_track,0.3529,0.7874,0,,0,expected_starter,0.249565,4.0070,Bet365,4.3330,0.081365,medium,2026-05-24T15:18:44Z,,1053,Keinan Davis,SSC Napoli,Udinese Calcio,FW,FW,3233.0,T2,no_action,,0,0.2256,0.00,,,1,1,,0,1,0,lost,2026-05-25T01:44:29Z,-1.0000,played_did_not_score_super_sub_ambiguous
2026-05-24,2026-05-24T16:00:00Z,SSC Napoli vs Udinese Calcio,Italy - Serie A,Oumar Solet,Udinese,SSC Napoli,shadow_track,-0.3068,0.7514,0,,0,expected_starter,0.096046,10.4117,Bet365,11.0000,0.056506,medium,2026-05-21T16:42:59Z,,6618,Oumar Solet,SSC Napoli,Udinese Calcio,DC,DC,4548.0,T2,no_action,,1,0.4486,0.00,,,1,0,,0,1,0,lost,2026-05-25T01:44:29Z,-1.0000,played_did_not_score
2026-05-24,2026-05-24T16:00:00Z,SSC Napoli vs Udinese Calcio,Italy - Serie A,Scott McTominay,Napoli,Udinese Calcio,shadow_track,-0.8073,1.0702,0,,0,expected_starter,0.382553,2.6140,Bet365,2.7500,0.052021,medium,2026-05-23T10:22:14Z,,5560,Scott McTominay,SSC Napoli,Udinese Calcio,MC,MC,5646.0,T2,no_action,,0,0.0963,0.00,,,1,0,,0,1,0,lost,2026-05-25T01:44:29Z,-1.0000,played_did_not_score
2026-05-24,2026-05-24T16:00:00Z,SSC Napoli vs Udinese Calcio,Italy - Serie A,Thomas Kristensen,Udinese,SSC Napoli,shadow_track,0.3715,0.7514,0,,0,expected_starter,0.071484,13.9892,Bet365,23.0000,0.644132,medium,2026-05-21T16:42:59Z,,12040,Thomas Kristensen,SSC Napoli,Udinese Calcio,DC,DC,6268.0,T2,no_action,,0,0.0000,0.00,,,1,1,,0,1,0,lost,2026-05-25T01:44:29Z,-1.0000,played_did_not_score_super_sub_ambiguous
2026-05-24,2026-05-24T18:45:00Z,Torino FC vs Juventus Turin,Italy - Serie A,Emirhan Ilkhan,Torino,Juventus Turin,shadow_track,-0.8928,0.5831,0,,0,expected_starter,0.119462,8.3709,Bet365,9.5000,0.134889,medium,2026-05-21T20:24:39Z,,10899,Emirhan Ilkhan,Torino FC,Juventus Turin,MC,MC,962.0,T2,no_action,,0,0.0000,0.00,,,1,1,,0,1,0,lost,2026-05-25T01:44:29Z,-1.0000,played_did_not_score_super_sub_ambiguous
2026-05-24,2026-05-24T18:45:00Z,Torino FC vs Juventus Turin,Italy - Serie A,Giovanni Simeone,Torino,Juventus Turin,shadow_track,-0.3994,0.5831,0,,0,expected_starter,0.276470,3.6170,Bet365,4.7500,0.313233,medium,2026-05-21T20:24:39Z,,1102,Giovanni Simeone,Torino FC,Juventus Turin,AMC,AMC,3284.0,T2,no_action,,0,0.0000,0.00,,,1,0,,0,1,0,lost,2026-05-25T01:44:29Z,-1.0000,played_did_not_score
2026-05-24,2026-05-24T18:45:00Z,US Cremonese vs Como 1907,Italy - Serie A,Federico Bonazzoli,Cremonese,Como 1907,shadow_track,-0.0972,0.5781,0,,0,expected_starter,0.258201,3.8730,Bet365,4.5000,0.161905,medium,2026-05-24T12:13:25Z,,2019,Federico Bonazzoli,US Cremonese,Como 1907,FW,FW,3478.0,T2,no_action,,0,0.1844,0.00,,,,,,,1,1,won,2026-05-25T01:44:29Z,3.5000,scored_1_goals
2026-05-24,2026-05-24T18:45:00Z,US Lecce vs Genoa CFC,Italy - Serie A,Aaron Martin,Genoa,US Lecce,shadow_track,-0.1799,1.3328,0,,0,starter,0.063883,15.6537,Bet365,21.0000,0.341543,high,2026-05-24T17:53:54Z,,5133,Aaron Martin,US Lecce,Genoa CFC,Sub,Sub,6599.0,T1,no_action,odds_above_public_cap,1,0.5668,0.00,,,1,1,,0,1,0,lost,2026-05-25T01:44:29Z,-1.0000,played_did_not_score_super_sub_ambiguous
2026-05-24,2026-05-24T18:45:00Z,US Lecce vs Genoa CFC,Italy - Serie A,Johan Vasquez,Genoa,US Lecce,shadow_track,0.3231,1.4998,0,,0,expected_starter,0.126956,7.8767,Bet365,15.0000,0.904340,medium,2026-05-22T11:18:00Z,,9985,Johan Vasquez,US Lecce,Genoa CFC,DL,DL,9098.0,T2,no_action,,0,0.0000,0.00,,,,,,,1,0,void,2026-05-25T01:44:29Z,0.0000,unused_substitute
2026-05-24,2026-05-24T18:45:00Z,US Lecce vs Genoa CFC,Italy - Serie A,Lassana Coulibaly,Lecce,Genoa CFC,shadow_track,-0.9725,0.8432,0,,0,expected_starter,0.166402,6.0095,Bet365,8.0000,0.331216,medium,2026-05-22T11:18:00Z,,3334,Lassana Coulibaly,US Lecce,Genoa CFC,AMC,AMC,7401.0,T2,no_action,,0,0.0000,0.00,,,1,0,,0,1,0,lost,2026-05-25T01:44:29Z,-1.0000,played_did_not_score
