season,competition,match_date,team,opponent,is_home,player_id,player_name,position,started,minutes,goals,assists,shots,shots_on_target,xg,npxg,xa,big_chances,big_chance_goals,big_chance_misses,big_chance_xg,penalties_scored,penalties_attempted,team_xg,team_xga
2025-2026,La Liga,2026-03-07,Atletico Madrid,Real Sociedad,1,10846,Julián Álvarez,Sub,,31,0,0,0,,0.0,0.0,0.697601,0,0,0,0.0,0,0,3.57972,0.313932
2025-2026,La Liga,2026-02-28,Atletico Madrid,Real Oviedo,0,10846,Julián Álvarez,Sub,,43,1,0,2,,0.358583,0.358583,0.101681,1,1,0,0.325759,0,0,0.853142,1.50089
2025-2026,La Liga,2026-02-21,Atletico Madrid,Espanyol,1,10846,Julián Álvarez,Sub,,27,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,3.28587,1.04114
2025-2026,La Liga,2026-02-15,Atletico Madrid,Rayo Vallecano,0,10846,Julián Álvarez,Sub,,30,0,0,0,,0.0,0.0,0.08429,0,0,0,0.0,0,0,0.752854,2.75329
2025-2026,La Liga,2026-02-08,Atletico Madrid,Real Betis,1,10846,Julián Álvarez,FW,,47,0,0,1,,0.060619,0.060619,0.055732,0,0,0,0.0,0,0,0.625525,0.839838
2025-2026,La Liga,2026-01-31,Atletico Madrid,Levante,0,10846,Julián Álvarez,Sub,,64,0,0,2,,0.157275,0.157275,0.0,0,0,0,0.0,0,0,0.615283,0.41109
2025-2026,La Liga,2026-01-25,Atletico Madrid,Mallorca,1,10846,Julián Álvarez,FW,,90,0,0,2,,0.089166,0.089166,0.157228,0,0,0,0.0,0,0,1.42501,0.367893
2025-2026,La Liga,2026-01-18,Atletico Madrid,Alaves,1,10846,Julián Álvarez,FW,,64,0,0,4,,0.201432,0.201432,0.128352,0,0,0,0.0,0,0,1.7743,1.21004
2025-2026,La Liga,2026-01-04,Atletico Madrid,Real Sociedad,0,10846,Julián Álvarez,FW,,61,0,0,2,,0.153947,0.153947,0.0,0,0,0,0.0,0,0,1.37325,1.70649
2025-2026,La Liga,2025-12-21,Atletico Madrid,Girona,0,10846,Julián Álvarez,FW,,80,0,1,1,,0.021376,0.021376,0.271049,0,0,0,0.0,0,0,1.26201,1.11565
2025-2026,La Liga,2025-12-13,Atletico Madrid,Valencia,1,10846,Julián Álvarez,FW,,62,0,0,1,,0.02643,0.02643,0.344844,0,0,0,0.0,0,0,2.07076,1.26068
2025-2026,La Liga,2025-12-06,Atletico Madrid,Athletic Club,0,10846,Julián Álvarez,FW,,68,0,0,1,,0.053039,0.053039,0.288257,0,0,0,0.0,0,0,0.771885,1.18636
2025-2026,La Liga,2025-12-02,Atletico Madrid,Barcelona,0,10846,Julián Álvarez,FW,,90,0,0,1,,0.046203,0.046203,0.118872,0,0,0,0.0,0,0,1.35018,3.46121
2025-2026,La Liga,2025-11-29,Atletico Madrid,Real Oviedo,1,10846,Julián Álvarez,Sub,,25,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,2.40693,0.921985
2025-2026,La Liga,2025-11-23,Atletico Madrid,Getafe,0,10846,Julián Álvarez,FW,,60,0,0,1,,0.487882,0.487882,0.053723,1,0,1,0.487882,0,0,1.47677,0.578828
2025-2026,La Liga,2025-11-08,Atletico Madrid,Levante,1,10846,Julián Álvarez,FW,,90,0,0,5,,0.53639,0.53639,0.345331,1,0,1,0.3474,0,0,3.03599,1.29112
2025-2026,La Liga,2025-11-01,Atletico Madrid,Sevilla,1,10846,Julián Álvarez,FW,,88,1,0,3,,0.816474,0.073197,0.53282,0,0,0,0.0,1,1,2.98632,0.376887
2025-2026,La Liga,2025-10-27,Atletico Madrid,Real Betis,0,10846,Julián Álvarez,FW,,63,0,1,1,,0.490526,0.490526,0.061771,1,0,1,0.490526,0,0,0.876554,1.33792
2025-2026,La Liga,2025-10-18,Atletico Madrid,Osasuna,1,10846,Julián Álvarez,FW,,87,0,0,3,,0.383043,0.383043,0.732219,1,0,1,0.241964,0,0,2.24415,0.981492
2025-2026,La Liga,2025-10-05,Atletico Madrid,Celta Vigo,0,10846,Julián Álvarez,FW,,84,0,0,0,,0.0,0.0,0.404339,0,0,0,0.0,0,0,0.710823,2.27285
2025-2026,La Liga,2025-09-27,Atletico Madrid,Real Madrid,1,10846,Julián Álvarez,FW,,90,2,0,4,,0.906493,0.163216,0.125018,0,0,0,0.0,1,1,2.79075,1.02797
2025-2026,La Liga,2025-09-24,Atletico Madrid,Rayo Vallecano,1,10846,Julián Álvarez,FW,,90,3,0,4,,1.684882,1.684882,0.593126,3,2,1,1.6608,0,0,4.95017,1.61988
2025-2026,La Liga,2025-09-21,Atletico Madrid,Mallorca,0,10846,Julián Álvarez,FW,,67,0,0,2,,0.881655,0.138377,0.0,0,0,0,0.0,0,1,2.08772,0.530939
2025-2026,La Liga,2025-09-13,Atletico Madrid,Villarreal,1,10846,Julián Álvarez,FW,,47,0,1,1,,0.044869,0.044869,0.829638,0,0,0,0.0,0,0,1.5106,0.668177
2025-2026,La Liga,2025-08-30,Atletico Madrid,Alaves,0,10846,Julián Álvarez,FW,,90,0,0,2,,0.067148,0.067148,0.103859,0,0,0,0.0,0,0,0.960547,0.855094
2025-2026,La Liga,2025-08-23,Atletico Madrid,Elche,1,10846,Julián Álvarez,FW,,90,0,0,0,,0.0,0.0,0.148322,0,0,0,0.0,0,0,1.68159,0.313268
2025-2026,La Liga,2025-08-17,Atletico Madrid,Espanyol,0,10846,Julián Álvarez,FW,,86,1,0,5,,0.700761,0.700761,0.068245,1,0,1,0.45696,0,0,1.29319,1.41508
2025-2026,La Liga,2026-05-23,Real Betis,Levante,1,11094,Antony,AMR,,90,0,0,5,,0.17442,0.17442,0.31341,0,0,0,0.0,0,0,1.8664,2.36717
2025-2026,La Liga,2026-05-17,Real Betis,Barcelona,0,11094,Antony,MR,,86,0,0,2,,0.049586,0.049586,0.048515,0,0,0,0.0,0,0,0.985477,1.59946
2025-2026,La Liga,2026-05-12,Real Betis,Elche,1,11094,Antony,FWR,,90,0,0,3,,0.209907,0.209907,0.043752,0,0,0,0.0,0,0,1.97559,0.342743
2025-2026,La Liga,2026-05-09,Real Betis,Real Sociedad,0,11094,Antony,AMR,,60,1,0,3,,0.977319,0.977319,0.115545,2,0,2,0.946794,0,0,1.78903,2.66557
2025-2026,La Liga,2026-05-03,Real Betis,Real Oviedo,1,11094,Antony,FWR,,67,0,1,2,,0.167869,0.167869,0.641102,0,0,0,0.0,0,0,1.86882,1.14971
2025-2026,La Liga,2026-04-24,Real Betis,Real Madrid,1,11094,Antony,AMR,,90,0,0,7,,0.364997,0.364997,0.063802,0,0,0,0.0,0,0,1.01953,1.09576
2025-2026,La Liga,2026-04-12,Real Betis,Osasuna,0,11094,Antony,AMR,,50,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,0.411183,1.52928
2025-2026,La Liga,2026-04-04,Real Betis,Espanyol,1,11094,Antony,FWR,,66,0,0,3,,0.484649,0.484649,0.0,1,0,1,0.405687,0,0,2.00215,0.144091
2025-2026,La Liga,2026-03-22,Real Betis,Athletic Club,0,11094,Antony,MR,,49,0,0,1,,0.038218,0.038218,0.129088,0,0,0,0.0,0,0,0.591202,1.92715
2025-2026,La Liga,2026-03-15,Real Betis,Celta Vigo,1,11094,Antony,Sub,,22,0,0,1,,0.035744,0.035744,0.0,0,0,0,0.0,0,0,1.87752,0.646702
2025-2026,La Liga,2026-03-08,Real Betis,Getafe,0,11094,Antony,Sub,,22,0,0,1,,0.025319,0.025319,0.682787,0,0,0,0.0,0,0,1.24912,0.821088
2025-2026,La Liga,2026-03-01,Real Betis,Sevilla,1,11094,Antony,FWR,,90,1,0,2,,0.175656,0.175656,0.034776,0,0,0,0.0,0,0,1.48441,0.656164
2025-2026,La Liga,2026-02-21,Real Betis,Rayo Vallecano,1,11094,Antony,FWR,,90,0,0,6,,1.054059,1.054059,0.05757,2,0,2,0.879709,0,0,2.13548,1.30345
2025-2026,La Liga,2026-02-15,Real Betis,Mallorca,0,11094,Antony,FWR,,90,0,1,3,,0.553673,0.553673,0.568191,1,0,1,0.48602,0,0,2.04841,0.731317
2025-2026,La Liga,2026-02-08,Real Betis,Atletico Madrid,0,11094,Antony,FWR,,88,1,0,1,,0.024082,0.024082,0.069566,0,0,0,0.0,0,0,0.839838,0.625525
2025-2026,La Liga,2026-02-01,Real Betis,Valencia,1,11094,Antony,AMR,,90,0,0,2,,0.112459,0.112459,0.638173,0,0,0,0.0,0,0,2.16883,1.88674
2025-2026,La Liga,2026-01-25,Real Betis,Alaves,0,11094,Antony,AMR,,63,0,0,1,,0.043154,0.043154,0.0,0,0,0,0.0,0,0,1.78662,1.67102
2025-2026,La Liga,2026-01-17,Real Betis,Villarreal,1,11094,Antony,AMR,,90,0,1,2,,0.065723,0.065723,0.173746,0,0,0,0.0,0,0,1.34951,1.17907
2025-2026,La Liga,2026-01-10,Real Betis,Real Oviedo,0,11094,Antony,FWR,,90,0,1,1,,0.155447,0.155447,0.72863,0,0,0,0.0,0,0,2.70809,1.01026
2025-2026,La Liga,2026-01-04,Real Betis,Real Madrid,0,11094,Antony,AMR,,90,0,0,3,,0.108268,0.108268,0.038236,0,0,0,0.0,0,0,0.974623,3.0073
2025-2026,La Liga,2025-12-21,Real Betis,Getafe,1,11094,Antony,AMR,,67,0,1,4,,0.736367,0.736367,0.62803,2,0,2,0.531869,0,0,3.46022,1.24726
2025-2026,La Liga,2025-12-15,Real Betis,Rayo Vallecano,0,11094,Antony,AMR,,90,0,0,1,,0.03379,0.03379,0.085229,0,0,0,0.0,0,0,0.788766,2.1848
2025-2026,La Liga,2025-12-06,Real Betis,Barcelona,1,11094,Antony,AMR,,81,1,0,4,,0.639279,0.639279,0.018365,1,1,0,0.550821,0,0,2.74214,3.30288
2025-2026,La Liga,2025-11-23,Real Betis,Girona,1,11094,Antony,AMR,,90,0,0,4,,0.396975,0.396975,0.06917,1,0,1,0.307431,0,0,1.5784,1.48903
2025-2026,La Liga,2025-11-09,Real Betis,Valencia,0,11094,Antony,AMR,,90,0,0,3,,0.539374,0.539374,0.488961,1,0,1,0.438079,0,0,1.58932,1.95148
2025-2026,La Liga,2025-11-02,Real Betis,Mallorca,1,11094,Antony,AMR,,86,2,1,4,,0.589012,0.589012,0.502087,1,0,1,0.49885,0,0,2.82134,0.749852
2025-2026,La Liga,2025-10-27,Real Betis,Atletico Madrid,1,11094,Antony,AMR,,90,0,0,3,,0.11234,0.11234,0.045868,0,0,0,0.0,0,0,1.33792,0.876554
2025-2026,La Liga,2025-10-18,Real Betis,Villarreal,0,11094,Antony,AMR,,90,2,0,5,,0.23195,0.23195,0.121477,0,0,0,0.0,0,0,0.895532,0.980598
2025-2026,La Liga,2025-10-05,Real Betis,Espanyol,0,11094,Antony,AMR,,82,0,0,0,,0.0,0.0,0.069938,0,0,0,0.0,0,0,1.43721,2.0699
2025-2026,La Liga,2025-09-28,Real Betis,Osasuna,1,11094,Antony,AMR,,90,0,0,3,,0.149577,0.149577,0.135813,0,0,0,0.0,0,0,1.18955,0.578485
2025-2026,La Liga,2025-09-19,Real Betis,Real Sociedad,1,11094,Antony,AMR,,76,0,0,4,,0.542924,0.542924,0.086916,1,0,1,0.364036,0,0,2.53579,0.606673
2025-2026,La Liga,2025-09-14,Real Betis,Levante,0,11094,Antony,AMR,,90,0,0,6,,0.232836,0.232836,0.045165,0,0,0,0.0,0,0,2.19546,1.02425
2025-2026,La Liga,2026-05-24,Atletico Madrid,Villarreal,0,2270,Antoine Griezmann,FW,,90,0,1,2,,0.310458,0.310458,0.588204,1,0,1,0.206313,0,0,1.58431,2.80441
2025-2026,La Liga,2026-05-17,Atletico Madrid,Girona,1,2270,Antoine Griezmann,FW,,90,0,1,4,,0.784794,0.784794,0.809437,1,0,1,0.50993,0,0,2.70772,2.0015
2025-2026,La Liga,2026-05-12,Atletico Madrid,Osasuna,0,2270,Antoine Griezmann,FW,,90,0,0,0,,0.0,0.0,0.347197,0,0,0,0.0,0,0,1.8226,2.41049
2025-2026,La Liga,2026-05-09,Atletico Madrid,Celta Vigo,1,2270,Antoine Griezmann,FW,,62,0,0,3,,0.131345,0.131345,0.242203,0,0,0,0.0,0,0,2.78506,0.292392
2025-2026,La Liga,2026-05-02,Atletico Madrid,Valencia,0,2270,Antoine Griezmann,Sub,,16,0,1,0,,0.0,0.0,0.293138,0,0,0,0.0,0,0,1.80568,0.778471
2025-2026,La Liga,2026-04-25,Atletico Madrid,Athletic Club,1,2270,Antoine Griezmann,FW,,64,1,0,1,,0.55898,0.55898,0.0,1,1,0,0.55898,0,0,2.47955,0.970599
2025-2026,La Liga,2026-04-22,Atletico Madrid,Elche,0,2270,Antoine Griezmann,Sub,,22,0,0,1,,0.036047,0.036047,0.0,0,0,0,0.0,0,0,0.846836,3.62854
2025-2026,La Liga,2026-04-04,Atletico Madrid,Barcelona,1,2270,Antoine Griezmann,FW,,68,0,0,2,,0.514689,0.514689,0.0,1,0,1,0.43149,0,0,0.919286,2.68584
2025-2026,La Liga,2026-03-22,Atletico Madrid,Real Madrid,0,2270,Antoine Griezmann,FW,,58,0,0,1,,0.092525,0.092525,0.453429,0,0,0,0.0,0,0,1.40234,2.96605
2025-2026,La Liga,2026-03-14,Atletico Madrid,Getafe,1,2270,Antoine Griezmann,Sub,,15,0,0,2,,0.636894,0.636894,0.045384,1,0,1,0.567142,0,0,2.14469,1.58248
2025-2026,La Liga,2026-03-07,Atletico Madrid,Real Sociedad,1,2270,Antoine Griezmann,Sub,,31,0,1,0,,0.0,0.0,0.571795,0,0,0,0.0,0,0,3.57972,0.313932
2025-2026,La Liga,2026-02-28,Atletico Madrid,Real Oviedo,0,2270,Antoine Griezmann,Sub,,28,0,0,0,,0.0,0.0,0.032824,0,0,0,0.0,0,0,0.853142,1.50089
2025-2026,La Liga,2026-02-21,Atletico Madrid,Espanyol,1,2270,Antoine Griezmann,FWR,,76,0,0,4,,0.296203,0.296203,0.019297,0,0,0,0.0,0,0,3.28587,1.04114
2025-2026,La Liga,2026-02-08,Atletico Madrid,Real Betis,1,2270,Antoine Griezmann,Sub,,34,0,0,1,,0.046053,0.046053,0.208629,0,0,0,0.0,0,0,0.625525,0.839838
2025-2026,La Liga,2026-01-18,Atletico Madrid,Alaves,1,2270,Antoine Griezmann,Sub,,26,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,1.7743,1.21004
2025-2026,La Liga,2026-01-04,Atletico Madrid,Real Sociedad,0,2270,Antoine Griezmann,Sub,,29,0,0,1,,0.251677,0.251677,0.0,1,0,1,0.251677,0,0,1.37325,1.70649
2025-2026,La Liga,2025-12-21,Atletico Madrid,Girona,0,2270,Antoine Griezmann,Sub,,9,1,0,1,,0.29179,0.29179,0.0,1,1,0,0.29179,0,0,1.26201,1.11565
2025-2026,La Liga,2025-12-13,Atletico Madrid,Valencia,1,2270,Antoine Griezmann,Sub,,28,1,0,1,,0.372606,0.372606,0.0,1,1,0,0.372606,0,0,2.07076,1.26068
2025-2026,La Liga,2025-12-06,Atletico Madrid,Athletic Club,0,2270,Antoine Griezmann,Sub,,22,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,0.771885,1.18636
2025-2026,La Liga,2025-12-02,Atletico Madrid,Barcelona,0,2270,Antoine Griezmann,Sub,,10,0,0,1,,0.416105,0.416105,0.0,1,0,1,0.416105,0,0,1.35018,3.46121
2025-2026,La Liga,2025-11-29,Atletico Madrid,Real Oviedo,1,2270,Antoine Griezmann,FW,,65,0,0,0,,0.0,0.0,0.055341,0,0,0,0.0,0,0,2.40693,0.921985
2025-2026,La Liga,2025-11-23,Atletico Madrid,Getafe,0,2270,Antoine Griezmann,Sub,,77,0,0,4,,0.146093,0.146093,0.070072,0,0,0,0.0,0,0,1.47677,0.578828
2025-2026,La Liga,2025-11-08,Atletico Madrid,Levante,1,2270,Antoine Griezmann,Sub,,27,2,0,3,,1.427462,1.427462,0.53255,2,2,0,1.378169,0,0,3.03599,1.29112
2025-2026,La Liga,2025-11-01,Atletico Madrid,Sevilla,1,2270,Antoine Griezmann,Sub,,14,1,0,2,,0.577325,0.577325,0.0,1,0,1,0.459575,0,0,2.98632,0.376887
2025-2026,La Liga,2025-10-27,Atletico Madrid,Real Betis,0,2270,Antoine Griezmann,Sub,,27,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,0.876554,1.33792
2025-2026,La Liga,2025-10-18,Atletico Madrid,Osasuna,1,2270,Antoine Griezmann,FW,,60,0,0,3,,0.592789,0.592789,0.0,1,0,1,0.430175,0,0,2.24415,0.981492
2025-2026,La Liga,2025-10-05,Atletico Madrid,Celta Vigo,0,2270,Antoine Griezmann,FW,,48,0,0,1,,0.021416,0.021416,0.136503,0,0,0,0.0,0,0,0.710823,2.27285
2025-2026,La Liga,2025-09-27,Atletico Madrid,Real Madrid,1,2270,Antoine Griezmann,Sub,,1,1,0,1,,0.294086,0.294086,0.0,1,1,0,0.294086,0,0,2.79075,1.02797
2025-2026,La Liga,2025-09-24,Atletico Madrid,Rayo Vallecano,1,2270,Antoine Griezmann,FW,,80,0,0,2,,0.102971,0.102971,0.453955,0,0,0,0.0,0,0,4.95017,1.61988
2025-2026,La Liga,2025-09-21,Atletico Madrid,Mallorca,0,2270,Antoine Griezmann,Sub,,23,0,0,1,,0.091088,0.091088,0.032667,0,0,0,0.0,0,0,2.08772,0.530939
2025-2026,La Liga,2025-09-13,Atletico Madrid,Villarreal,1,2270,Antoine Griezmann,FW,,90,0,0,0,,0.0,0.0,0.036469,0,0,0,0.0,0,0,1.5106,0.668177
2025-2026,La Liga,2025-08-30,Atletico Madrid,Alaves,0,2270,Antoine Griezmann,Sub,,14,0,0,1,,0.087192,0.087192,0.059409,0,0,0,0.0,0,0,0.960547,0.855094
2025-2026,La Liga,2025-08-23,Atletico Madrid,Elche,1,2270,Antoine Griezmann,Sub,,16,0,0,2,,0.070425,0.070425,0.0,0,0,0,0.0,0,0,1.68159,0.313268
2025-2026,La Liga,2025-08-17,Atletico Madrid,Espanyol,0,2270,Antoine Griezmann,Sub,,18,0,0,2,,0.142895,0.142895,0.0,0,0,0,0.0,0,0,1.29319,1.41508
2025-2026,La Liga,2026-05-23,Espanyol,Real Sociedad,1,4175,Pere Milla,Sub,,41,0,1,1,,0.451835,0.451835,0.522861,1,0,1,0.451835,0,0,2.14307,1.23238
2025-2026,La Liga,2026-05-17,Espanyol,Osasuna,0,4175,Pere Milla,ML,,78,0,0,2,,0.101668,0.101668,0.0,0,0,0,0.0,0,0,0.947142,1.81152
2025-2026,La Liga,2026-05-13,Espanyol,Athletic Club,1,4175,Pere Milla,Sub,,26,1,0,1,,0.090176,0.090176,0.0,0,0,0,0.0,0,0,0.8471,0.886467
2025-2026,La Liga,2026-05-03,Espanyol,Real Madrid,1,4175,Pere Milla,Sub,,14,0,0,0,,0.0,0.0,0.047393,0,0,0,0.0,0,0,1.09007,1.5023
2025-2026,La Liga,2026-04-27,Espanyol,Levante,1,4175,Pere Milla,AML,,71,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,0.853225,1.38559
2025-2026,La Liga,2026-04-23,Espanyol,Rayo Vallecano,0,4175,Pere Milla,ML,,90,0,0,1,,0.343647,0.343647,0.077818,1,0,1,0.343647,0,0,1.68535,2.06977
2025-2026,La Liga,2026-04-11,Espanyol,Barcelona,0,4175,Pere Milla,Sub,,16,0,0,1,,0.07021,0.07021,0.0,0,0,0,0.0,0,0,1.13134,3.30789
2025-2026,La Liga,2026-03-21,Espanyol,Getafe,1,4175,Pere Milla,Sub,,14,0,0,2,,0.037546,0.037546,0.0,0,0,0,0.0,0,0,1.51208,2.06384
2025-2026,La Liga,2026-03-09,Espanyol,Real Oviedo,1,4175,Pere Milla,Sub,,26,0,0,1,,0.019397,0.019397,0.026505,0,0,0,0.0,0,0,1.55092,0.886689
2025-2026,La Liga,2026-03-01,Espanyol,Elche,0,4175,Pere Milla,ML,,61,0,0,1,,0.400345,0.400345,0.026565,1,0,1,0.400345,0,0,0.834858,1.82376
2025-2026,La Liga,2026-02-21,Espanyol,Atletico Madrid,0,4175,Pere Milla,Sub,,11,0,0,1,,0.052425,0.052425,0.0,0,0,0,0.0,0,0,1.04114,3.28587
2025-2026,La Liga,2026-02-14,Espanyol,Celta Vigo,1,4175,Pere Milla,AML,,75,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,1.16112,2.81494
2025-2026,La Liga,2026-02-09,Espanyol,Villarreal,0,4175,Pere Milla,AMR,,74,0,0,0,,0.0,0.0,0.549844,0,0,0,0.0,0,0,0.744747,1.53925
2025-2026,La Liga,2026-01-30,Espanyol,Alaves,1,4175,Pere Milla,Sub,,29,0,0,1,,0.084396,0.084396,0.0,0,0,0,0.0,0,0,1.20096,1.32248
2025-2026,La Liga,2026-01-24,Espanyol,Valencia,0,4175,Pere Milla,FW,,52,0,0,3,,0.192339,0.192339,0.0,0,0,0,0.0,0,0,1.75941,2.76956
2025-2026,La Liga,2026-01-16,Espanyol,Girona,1,4175,Pere Milla,AML,,76,0,0,0,,0.0,0.0,0.030923,0,0,0,0.0,0,0,1.26738,1.82377
2025-2026,La Liga,2026-01-11,Espanyol,Levante,0,4175,Pere Milla,FW,,70,0,0,0,,0.0,0.0,0.028979,0,0,0,0.0,0,0,1.58922,1.18232
2025-2026,La Liga,2026-01-03,Espanyol,Barcelona,1,4175,Pere Milla,AML,,86,0,0,3,,0.581817,0.581817,0.200643,1,0,1,0.415748,0,0,1.79661,2.94252
2025-2026,La Liga,2025-12-22,Espanyol,Athletic Club,0,4175,Pere Milla,AML,,59,1,0,1,,0.575274,0.575274,0.0,1,1,0,0.575274,0,0,0.908988,1.72282
2025-2026,La Liga,2025-12-13,Espanyol,Getafe,0,4175,Pere Milla,ML,,90,0,0,0,,0.0,0.0,0.489538,0,0,0,0.0,0,0,0.75472,0.305925
2025-2026,La Liga,2025-12-07,Espanyol,Rayo Vallecano,1,4175,Pere Milla,AML,,90,0,0,1,,0.045284,0.045284,0.185096,0,0,0,0.0,0,0,1.57985,0.285545
2025-2026,La Liga,2025-11-30,Espanyol,Celta Vigo,0,4175,Pere Milla,FW,,80,0,0,2,,0.083551,0.083551,0.024635,0,0,0,0.0,0,0,0.599243,0.635572
2025-2026,La Liga,2025-11-24,Espanyol,Sevilla,1,4175,Pere Milla,FW,,77,1,0,2,,0.809436,0.809436,0.0,2,1,1,0.809436,0,0,1.16625,1.80002
2025-2026,La Liga,2025-11-08,Espanyol,Villarreal,1,4175,Pere Milla,ML,,72,0,0,2,,0.063812,0.063812,0.0,0,0,0,0.0,0,0,0.476157,1.47118
2025-2026,La Liga,2025-11-02,Espanyol,Alaves,0,4175,Pere Milla,FW,,90,0,0,3,,0.134017,0.134017,0.126115,0,0,0,0.0,0,0,1.04283,2.18038
2025-2026,La Liga,2025-10-25,Espanyol,Elche,1,4175,Pere Milla,AML,,83,0,0,6,,0.430341,0.430341,0.195954,0,0,0,0.0,0,0,1.70342,1.11414
2025-2026,La Liga,2025-10-17,Espanyol,Real Oviedo,0,4175,Pere Milla,ML,,87,1,0,4,,0.576963,0.576963,0.075406,1,1,0,0.390229,0,0,4.46256,1.21155
2025-2026,La Liga,2025-10-05,Espanyol,Real Betis,1,4175,Pere Milla,AML,,65,0,0,2,,0.136618,0.136618,0.756966,0,0,0,0.0,0,0,2.0699,1.43721
2025-2026,La Liga,2025-09-26,Espanyol,Girona,0,4175,Pere Milla,ML,,86,0,0,6,,0.286821,0.286821,0.158818,0,0,0,0.0,0,0,0.949116,1.07661
2025-2026,La Liga,2025-09-15,Espanyol,Mallorca,1,4175,Pere Milla,AMC,,47,1,0,3,,0.66745,0.66745,0.0,1,1,0,0.557125,0,0,2.67405,2.03185
2025-2026,La Liga,2025-08-31,Espanyol,Osasuna,1,4175,Pere Milla,AMC,,83,0,0,4,,0.206362,0.206362,0.57595,0,0,0,0.0,0,0,1.36886,1.38167
2025-2026,La Liga,2025-08-24,Espanyol,Real Sociedad,0,4175,Pere Milla,AMC,,74,1,0,3,,0.572643,0.572643,0.0,1,1,0,0.445371,0,0,1.87234,1.43366
2025-2026,La Liga,2025-08-17,Espanyol,Atletico Madrid,1,4175,Pere Milla,Sub,,12,1,0,2,,0.640169,0.640169,0.0,1,0,1,0.614076,0,0,1.41508,1.29319
2025-2026,La Liga,2026-05-23,Osasuna,Getafe,0,8042,Raul García,FW,,90,0,0,3,,0.454597,0.454597,0.023581,1,0,1,0.360992,0,0,0.800038,0.264137
2025-2026,La Liga,2026-05-17,Osasuna,Espanyol,1,8042,Raul García,Sub,,30,0,0,3,,0.205958,0.205958,0.0,0,0,0,0.0,0,0,1.81152,0.947142
2025-2026,La Liga,2026-05-12,Osasuna,Atletico Madrid,1,8042,Raul García,Sub,,20,0,1,0,,0.0,0.0,0.697575,0,0,0,0.0,0,0,2.41049,1.8226
2025-2026,La Liga,2026-05-08,Osasuna,Levante,0,8042,Raul García,Sub,,21,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,0.500111,3.53052
2025-2026,La Liga,2026-05-02,Osasuna,Barcelona,1,8042,Raul García,Sub,,20,1,0,1,,0.419583,0.419583,0.0,1,1,0,0.419583,0,0,1.28813,1.56763
2025-2026,La Liga,2026-04-26,Osasuna,Sevilla,1,8042,Raul García,Sub,,18,1,0,4,,0.216383,0.216383,0.0,0,0,0,0.0,0,0,2.14254,0.553816
2025-2026,La Liga,2026-04-21,Osasuna,Athletic Club,0,8042,Raul García,Sub,,3,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,1.39553,0.49013
2025-2026,La Liga,2026-04-12,Osasuna,Real Betis,1,8042,Raul García,Sub,,5,0,0,1,,0.074511,0.074511,0.0,0,0,0,0.0,0,0,1.52928,0.411183
2025-2026,La Liga,2026-04-05,Osasuna,Alaves,0,8042,Raul García,Sub,,11,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,1.61149,1.65967
2025-2026,La Liga,2026-03-21,Osasuna,Girona,1,8042,Raul García,Sub,,7,0,0,1,,0.474858,0.474858,0.0,1,0,1,0.474858,0,0,2.26232,0.232115
2025-2026,La Liga,2026-03-07,Osasuna,Mallorca,1,8042,Raul García,Sub,,27,0,0,1,,0.066834,0.066834,0.041674,0,0,0,0.0,0,0,3.09031,1.03165
2025-2026,La Liga,2026-03-01,Osasuna,Valencia,0,8042,Raul García,Sub,,13,0,0,0,,0.0,0.0,0.045739,0,0,0,0.0,0,0,0.259132,1.31076
2025-2026,La Liga,2026-02-21,Osasuna,Real Madrid,1,8042,Raul García,Sub,,21,1,0,2,,0.507391,0.507391,0.0,1,1,0,0.402479,0,0,2.31248,2.02307
2025-2026,La Liga,2026-02-13,Osasuna,Elche,0,8042,Raul García,Sub,,16,0,0,1,,0.513766,0.513766,0.0,1,0,1,0.513766,0,0,0.81264,2.33332
2025-2026,La Liga,2026-02-06,Osasuna,Celta Vigo,0,8042,Raul García,Sub,,18,1,0,1,,0.559252,0.559252,0.0,1,1,0,0.559252,0,0,1.00253,2.0351
2025-2026,La Liga,2026-01-31,Osasuna,Villarreal,1,8042,Raul García,Sub,,9,0,0,2,,0.156518,0.156518,0.0,0,0,0,0.0,0,0,2.13467,0.911128
2025-2026,La Liga,2026-01-24,Osasuna,Rayo Vallecano,0,8042,Raul García,Sub,,7,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,1.36861,0.669564
2025-2026,La Liga,2026-01-17,Osasuna,Real Oviedo,1,8042,Raul García,Sub,,22,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,2.03551,1.36173
