compared_at,captured_at,match_date,kickoff,bookmaker,competition,home_team,away_team,is_home,player_id,player_name,canonical_player_name,player_team,opponent,position,position_group,odds_decimal,implied_prob,model_version,calibration_version,allocation_status,roster_prior_players,model_p_atgs,model_fair_odds_atgs,model_lambda,team_expected_npxg,team_share,non_pen_lambda,base_non_pen_lambda,penalty_lambda,base_model_lambda,role_adjustment_factor,role_adjustment_reason,penalty_dependency_share,penalty_dependent,penalty_share,baseline_penalty_share,baseline_penalty_sample,baseline_penalty_source,career_player_penalties,career_team_penalties,career_penalty_share,penalty_evidence_share,penalty_evidence_sample,penalty_evidence_source,penalty_evidence_note,is_penalty_taker,penalty_role,penalty_share_prior,penalty_share_prior_weight,penalty_hierarchy_boost_xg,penalty_transfer,penalty_transfer_from,penalty_transfer_level,lineup_state,lineup_status,lineup_source,lineup_input,lineup_match_name,trust_tier,fixture_corruption_score,fixture_corruption_flags,minutes_estimate,usual_position,usual_position_score,usual_position_share_10,usual_position_matches_10,today_position_group,today_position_score,today_formation,position_change_score,position_upgrade,expected_minutes,recent_matches_8,recent_npxg_8,recent_np_goals_8,recent_npxg_per90_8,finishing_luck_8,last_fixture_avg_xga_3,next_opponent_xga,fixture_swing_3,attack_factor,opp_factor,ev,edge_pct,method,resolver_source,historical_minutes,signal_confidence,legacy_public_action,public_action,public_policy_reason,recommended_stake_units,recommended_stake_band,recommended_stake_label,shadow_action,confidence_reason,team_lineup_status,source,notes
2026-09-13T14:39:07Z,2026-09-13T14:39:06Z,2026-09-13,,Bet365,Germany - Bundesliga,SV 07 Elversberg,Bayern Munich,0,223,Joshua Kimmich,Joshua Kimmich,Bayern Munich,SV 07 Elversberg,DMC,DMC,4.75,0.210526,goalscorer_v1_roster_20260908,raw,confirmed_roster,0,0.011981,83.4621,0.0121,2.687,0.0045,0.0121,0.0121,0.0,0.0121,1.0,,0.0,0,0.0,0.0,4.55,recent_long,0.0,27.0,0.0,0.0,0.0,,,0,none,0.0,0.0,0.0,0,,,bench,confirmed_bench,fotmob_confirmed,confirmed_xi,Joshua Kimmich,T1,0.0,,14.0,DMC,2,1.0,9,,,,,0,14.0,8,0.2878,0.0,0.0404,-0.2878,3.0151,2.7557,0.914,1.9595,1.224,-0.943088,-94.309,model,history,7516.0,low,suppress,no_action,,0.0,,,no_action,confirmed_bench,Confirmed Lineup,odds_api_io,event_id=72513200;market=Anytime Goalscorer
2026-09-13T14:39:07Z,2026-09-13T14:39:06Z,2026-09-13,,Bet365,Germany - Bundesliga,SV 07 Elversberg,Bayern Munich,0,7345,Alphonso Davies,Alphonso Davies,Bayern Munich,SV 07 Elversberg,DL,DL,4.75,0.210526,goalscorer_v1_roster_20260908,raw,confirmed_roster,0,0.006619,99.0,0.0066,2.687,0.0025,0.0066,0.0066,0.0,0.0066,1.0,,0.0,0,0.0,0.0,3.78,recent_long,0.0,15.0,0.0,0.0,0.0,,,0,none,0.0,0.0,0.0,0,,,bench,confirmed_bench,fotmob_confirmed,confirmed_xi,Alphonso Davies,T1,0.0,,14.0,DL,1,1.0,6,,,,,0,14.0,8,0.3375,1.0,0.0789,0.6625,3.0568,2.7557,0.9015,1.9595,1.224,-0.96856,-96.856,model,history,4329.0,low,suppress,no_action,,0.0,,,no_action,confirmed_bench,Confirmed Lineup,odds_api_io,event_id=72513200;market=Anytime Goalscorer
2026-09-13T14:39:07Z,2026-09-13T14:39:06Z,2026-09-13,,Bet365,Germany - Bundesliga,SV 07 Elversberg,Bayern Munich,0,183,Jonathan Tah,Jonathan Tah,Bayern Munich,SV 07 Elversberg,DC,DC,4.75,0.210526,goalscorer_v1_roster_20260908,raw,confirmed_roster,0,0.006045,99.0,0.0061,2.687,0.0023,0.0061,0.0061,0.0,0.0061,1.0,,0.0,0,0.0,0.0,3.82,recent_long,0.0,23.0,0.0,0.0,0.0,,,0,none,0.0,0.0,0.0,0,,,bench,confirmed_bench,fotmob_confirmed,confirmed_xi,Jonathan Tah,T1,0.0,,14.0,DC,1,1.0,6,,,,,0,14.0,8,0.2163,0.0,0.0545,-0.2163,3.0151,2.7557,0.914,1.9595,1.224,-0.971285,-97.128,model,history,7737.0,low,suppress,no_action,,0.0,,,no_action,confirmed_bench,Confirmed Lineup,odds_api_io,event_id=72513200;market=Anytime Goalscorer
2026-09-13T14:39:07Z,2026-09-13T14:39:06Z,2026-09-13,,Bet365,Germany - Bundesliga,SV 07 Elversberg,Bayern Munich,1,14945,Luca Sirch,Luca Sirch,Elversberg,Bayern Munich,S,S,17.0,0.058824,goalscorer_v1_roster_20260908,raw,confirmed_roster,0,0.001,99.0,0.001,1.8149,0.0,0.0,0.0,0.0,0.001,1.0,,0.0,0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,,,0,none,0.0,0.0,0.0,0,,,bench,confirmed_bench,fotmob_confirmed,confirmed_xi,Luca Sirch,T1,0.0,,14.0,,,0.0,0,,,,,0,14.0,0,0.0,0.0,0.0,0.0,,1.6395,,1.1705,1.1866,-0.983008,-98.301,fallback,live_roster,0.0,low,suppress,no_action,,0.0,,,no_action,confirmed_bench,Confirmed Lineup,odds_api_io,event_id=72513200;market=Anytime Goalscorer
2026-09-13T14:39:07Z,2026-09-13T14:39:06Z,2026-09-13,,Bet365,Germany - Bundesliga,SV 07 Elversberg,Bayern Munich,1,3624,Florian Le Joncour,Florian Le Joncour,Elversberg,Bayern Munich,S,S,15.0,0.066667,goalscorer_v1_roster_20260908,raw,confirmed_roster,0,0.001,99.0,0.001,1.8149,0.0,0.0,0.0,0.0,0.001,1.0,,0.0,0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,,,0,none,0.0,0.0,0.0,0,,,bench,confirmed_bench,fotmob_confirmed,confirmed_xi,Florian Le Joncour,T1,0.0,,14.0,,,0.0,0,,,,,0,14.0,0,0.0,0.0,0.0,0.0,,1.6395,,1.1705,1.1866,-0.985007,-98.501,fallback,live_roster,0.0,low,suppress,no_action,,0.0,,,no_action,confirmed_bench,Confirmed Lineup,odds_api_io,event_id=72513200;market=Anytime Goalscorer
2026-09-13T14:39:07Z,2026-09-13T14:39:06Z,2026-09-13,,Bet365,Germany - Bundesliga,SV 07 Elversberg,Bayern Munich,1,14950,Nicholas Mickelson,Nicholas Mickelson,Elversberg,Bayern Munich,S,S,15.0,0.066667,goalscorer_v1_roster_20260908,raw,confirmed_roster,0,0.001,99.0,0.001,1.8149,0.0,0.0,0.0,0.0,0.001,1.0,,0.0,0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,,,0,none,0.0,0.0,0.0,0,,,bench,confirmed_bench,fotmob_confirmed,confirmed_xi,Nicholas Mickelson,T1,0.0,,14.0,,,0.0,0,,,,,0,14.0,0,0.0,0.0,0.0,0.0,,1.6395,,1.1705,1.1866,-0.985007,-98.501,fallback,live_roster,0.0,low,suppress,no_action,,0.0,,,no_action,confirmed_bench,Confirmed Lineup,odds_api_io,event_id=72513200;market=Anytime Goalscorer
2026-09-13T14:39:07Z,2026-09-13T14:39:06Z,2026-09-13,,Bet365,Germany - Bundesliga,SV 07 Elversberg,Bayern Munich,1,14947,Amara Conde,Amara Condé,Elversberg,Bayern Munich,S,S,6.5,0.153846,goalscorer_v1_roster_20260908,raw,confirmed_roster,0,0.001,99.0,0.001,1.8149,0.0,0.0,0.0,0.0,0.001,1.0,,0.0,0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,,,0,none,0.0,0.0,0.0,0,,,bench,confirmed_bench,fotmob_confirmed,confirmed_xi,Amara Condé,T1,0.0,,14.0,,,0.0,0,,,,,0,14.0,0,0.0,0.0,0.0,0.0,,1.6395,,1.1705,1.1866,-0.993503,-99.35,fallback,live_roster,0.0,low,suppress,no_action,,0.0,,,no_action,confirmed_bench,Confirmed Lineup,odds_api_io,event_id=72513200;market=Anytime Goalscorer
2026-09-13T14:39:07Z,2026-09-13T14:39:06Z,2026-09-13,,Bet365,Germany - Bundesliga,SV 07 Elversberg,Bayern Munich,1,14946,Maurice Krattenmacher,Maurice Krattenmacher,Elversberg,Bayern Munich,S,S,4.75,0.210526,goalscorer_v1_roster_20260908,raw,confirmed_roster,0,0.001,99.0,0.001,1.8149,0.0,0.0,0.0,0.0,0.001,1.0,,0.0,0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,,,1,tertiary,0.0,0.0,0.0,0,,,bench,confirmed_bench,fotmob_confirmed,confirmed_xi,Maurice Krattenmacher,T1,0.0,,14.0,,,0.0,0,,,,,0,14.0,0,0.0,0.0,0.0,0.0,,1.6395,,1.1705,1.1866,-0.995252,-99.525,fallback,live_roster,0.0,low,suppress,no_action,,0.0,,,no_action,confirmed_bench,Confirmed Lineup,odds_api_io,event_id=72513200;market=Anytime Goalscorer
2026-09-13T14:39:07Z,2026-09-13T14:39:06Z,2026-09-13,,Bet365,Germany - Bundesliga,SV 07 Elversberg,Bayern Munich,1,13226,Noah Darvich,Noah Darvich,Elversberg,Bayern Munich,S,S,4.75,0.210526,goalscorer_v1_roster_20260908,raw,confirmed_roster,0,0.001,99.0,0.001,1.8149,0.0,0.0,0.0,0.0,0.001,1.0,,0.0,0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,,,0,none,0.0,0.0,0.0,0,,,bench,confirmed_bench,fotmob_confirmed,confirmed_xi,Noah Darvich,T1,0.0,,14.0,,,0.0,0,,,,,0,14.0,0,0.0,0.0,0.0,0.0,,1.6395,,1.1705,1.1866,-0.995252,-99.525,fallback,live_roster,0.0,low,suppress,no_action,,0.0,,,no_action,confirmed_bench,Confirmed Lineup,odds_api_io,event_id=72513200;market=Anytime Goalscorer
2026-09-13T14:39:07Z,2026-09-13T14:39:06Z,2026-09-13,,Bet365,Germany - Bundesliga,SV 07 Elversberg,Bayern Munich,1,14944,Luca Schnellbacher,Luca Schnellbacher,Elversberg,Bayern Munich,S,S,4.0,0.25,goalscorer_v1_roster_20260908,raw,confirmed_roster,0,0.001,99.0,0.001,1.8149,0.0,0.0,0.0,0.0,0.001,1.0,,0.0,0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,,,0,none,0.0,0.0,0.0,0,,,bench,confirmed_bench,fotmob_confirmed,confirmed_xi,Luca Schnellbacher,T1,0.0,,14.0,,,0.0,0,,,,,0,14.0,0,0.0,0.0,0.0,0.0,,1.6395,,1.1705,1.1866,-0.996002,-99.6,fallback,live_roster,0.0,low,suppress,no_action,,0.0,,,no_action,confirmed_bench,Confirmed Lineup,odds_api_io,event_id=72513200;market=Anytime Goalscorer
2026-09-13T14:39:07Z,2026-09-13T14:39:06Z,2026-09-13,,Bet365,Germany - Bundesliga,SV 07 Elversberg,Bayern Munich,1,14949,Noel Futkeu,Noel Futkeu,Elversberg,Bayern Munich,S,S,4.0,0.25,goalscorer_v1_roster_20260908,raw,confirmed_roster,0,0.001,99.0,0.001,1.8149,0.0,0.0,0.0,0.0,0.001,1.0,,0.0,0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,,,0,none,0.0,0.0,0.0,0,,,bench,confirmed_bench,fotmob_confirmed,confirmed_xi,Noel Futkeu,T1,0.0,,14.0,,,0.0,0,,,,,0,14.0,0,0.0,0.0,0.0,0.0,,1.6395,,1.1705,1.1866,-0.996002,-99.6,fallback,live_roster,0.0,low,suppress,no_action,,0.0,,,no_action,confirmed_bench,Confirmed Lineup,odds_api_io,event_id=72513200;market=Anytime Goalscorer
2026-09-13T14:39:07Z,2026-09-13T14:39:06Z,2026-09-13,,Bet365,Germany - Bundesliga,SV 07 Elversberg,Bayern Munich,0,14569,Bara Ndiaye,Bara Ndiaye,Bayern Munich,SV 07 Elversberg,MC,MC,3.2,0.3125,goalscorer_v1_roster_20260908,raw,confirmed_roster,0,0.0,99.0,0.0,2.687,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,,,0,none,0.0,0.0,0.0,0,,,not_in_squad,not_in_squad,fotmob_confirmed,confirmed_xi,,T1,0.0,,0.0,MC,3,0.5,2,,,,,0,0.0,4,0.0,0.0,0.0,0.0,1.648,2.7557,1.6721,1.9595,1.224,-1.0,-100.0,model,history,146.0,low,suppress,no_action,,0.0,,,no_action,not_in_squad,Confirmed Lineup,odds_api_io,event_id=72513200;market=Anytime Goalscorer
2026-09-13T14:39:07Z,2026-09-13T14:39:06Z,2026-09-13,,Bet365,Germany - Bundesliga,SV 07 Elversberg,Bayern Munich,0,7511,Sacha Boey,Sacha Boey,Bayern Munich,SV 07 Elversberg,Sub,Sub,4.75,0.210526,goalscorer_v1_roster_20260908,raw,confirmed_roster,0,0.0,99.0,0.0,2.687,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,,,0,none,0.0,0.0,0.0,0,,,not_in_squad,not_in_squad,fotmob_confirmed,confirmed_xi,,T1,0.0,,0.0,DR,1,1.0,5,,,,,0,0.0,8,0.3924,0.0,0.0799,-0.3924,1.4296,2.7557,1.9277,1.9595,1.224,-1.0,-100.0,model,history,1157.0,low,suppress,no_action,,0.0,,,no_action,not_in_squad,Confirmed Lineup,odds_api_io,event_id=72513200;market=Anytime Goalscorer
