league,season,Date,HomeTeam,AwayTeam,FTHG,FTAG,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,FTR,HTHG,HTAG,HTR,Referee,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,B365>2.5,B365<2.5,B365AHH,B365AHA,B365CH,B365CD,B365CA,BWCH,BWCD,BWCA,IWCH,IWCD,IWCA,B365C>2.5,B365C<2.5,B365CAHH,B365CAHA
epl,2019-2020,19/10/2019,Aston Villa,Brighton,2,1,24,20,8,5,7,5,9,17,1,2,0,1,H,1,1,D,D Coote,2.35,3.4,3,2.4,3.3,3,2.35,3.4,3,1.8,2,2.04,1.86,2.3,3.5,3,2.4,3.4,3,2.35,3.45,3,1.8,2,2.09,1.81
epl,2019-2020,19/10/2019,Bournemouth,Norwich,0,0,11,10,2,1,6,7,8,11,1,3,0,0,D,0,0,D,L Mason,1.72,4.2,4.2,1.72,4.2,4.33,1.75,4,4.3,1.4,3,1.89,2.01,1.72,4.2,4.2,1.72,4.33,4.4,1.7,4,4.6,1.4,3,1.96,1.94
epl,2019-2020,19/10/2019,Chelsea,Newcastle,1,0,16,5,8,0,11,0,9,12,2,1,0,0,H,0,0,D,A Marriner,1.3,5.5,10,1.3,5.5,10,1.3,5.5,9.6,1.57,2.37,1.89,2.01,1.25,6,11,1.28,5.75,12,1.3,5.5,9.6,1.53,2.5,1.83,2.07
epl,2019-2020,19/10/2019,Leicester,Burnley,2,1,19,13,3,4,9,4,4,10,0,3,0,0,H,1,1,D,J Moss,1.57,4,6,1.55,4,6.5,1.57,4.05,6.1,1.9,1.9,2,1.9,1.45,4.33,7,1.5,4.33,7,1.55,4,6.2,1.66,2.2,1.78,2.13
epl,2019-2020,19/10/2019,Tottenham,Watford,1,1,12,7,2,2,11,2,5,9,4,3,0,0,D,0,1,A,C Kavanagh,1.4,5,7.5,1.42,4.75,7.25,1.45,4.5,7,1.53,2.5,1.93,1.97,1.45,4.5,7,1.45,4.75,7,1.45,4.5,7,1.57,2.37,1.86,2.04
epl,2019-2020,19/10/2019,Wolves,Southampton,1,1,4,14,1,5,1,3,10,17,3,2,0,0,D,0,0,D,P Bankes,1.8,3.6,4.5,1.83,3.5,4.5,1.85,3.5,4.4,2.1,1.72,1.86,2.04,2,3.25,4,2.05,3.2,4.1,1.93,3.4,4.15,2.3,1.61,2.11,1.79
epl,2019-2020,19/10/2019,Crystal Palace,Man City,0,2,7,21,2,10,1,8,8,10,1,1,0,0,A,0,2,A,A Taylor,12,7,1.22,12.5,6.5,1.22,10,6.5,1.25,1.44,2.75,1.98,1.92,11,8,1.2,13,7,1.22,10,6.5,1.25,1.4,3,1.87,2.03
epl,2019-2020,20/10/2019,Man United,Liverpool,1,1,7,10,2,4,3,1,6,14,0,1,0,0,D,1,0,H,M Atkinson,5.25,3.8,1.65,5,4,1.67,4.8,3.95,1.7,1.72,2.1,1.97,1.93,4,3.6,1.9,4.1,3.5,1.95,3.6,3.6,2,2,1.8,1.9,2
epl,2019-2020,21/10/2019,Sheffield United,Arsenal,1,0,8,9,2,3,7,12,10,12,4,4,0,0,H,1,0,H,M Dean,3.9,3.75,1.9,3.8,3.75,1.91,3.9,3.75,1.9,1.66,2.2,1.97,1.93,3.6,3.6,2,3.7,3.6,2.05,3.6,3.6,2,1.9,1.9,2.05,1.75
epl,2019-2020,25/10/2019,Southampton,Leicester,0,9,6,25,3,15,2,7,3,12,0,0,1,0,A,0,5,A,A Marriner,3.1,3.4,2.3,3.25,3.4,2.3,3.15,3.3,2.3,2,1.8,1.88,2.05,3.1,3.4,2.3,3.2,3.4,2.3,3.05,3.3,2.35,2,1.8,1.83,2.1
epl,2019-2020,26/10/2019,Man City,Aston Villa,3,0,25,11,9,5,13,7,10,5,1,1,1,0,H,0,0,D,G Scott,1.08,11,26,1.09,11,23,1.09,11,26,1.22,4.33,2,1.8,1.08,12,21,1.08,13,26,1.1,9.1,28,1.16,5,2.07,1.72
epl,2019-2020,26/10/2019,Brighton,Everton,3,2,8,10,4,6,0,5,12,12,2,1,0,0,H,1,1,D,A Madley,2.9,3.25,2.5,2.85,3.3,2.55,2.85,3.25,2.55,2,1.8,2.05,1.88,2.62,3.25,2.75,2.65,3.3,2.75,2.6,3.3,2.75,2,1.8,1.95,1.98
epl,2019-2020,26/10/2019,Watford,Bournemouth,0,0,7,15,3,5,5,10,14,8,5,3,0,0,D,0,0,D,M Dean,2.15,3.6,3.25,2.2,3.5,3.2,2.2,3.55,3.25,1.66,2.2,1.92,2.01,2.25,3.5,3.1,2.25,3.5,3.2,2.25,3.5,3.05,1.66,2.2,2.04,1.89
epl,2019-2020,26/10/2019,West Ham,Sheffield United,1,1,12,10,4,4,10,4,7,10,2,2,0,0,D,1,0,H,D Coote,2.1,3.5,3.5,2.05,3.5,3.6,2.1,3.45,3.6,1.9,1.9,1.75,2.05,2.2,3.4,3.25,2.2,3.4,3.4,2.25,3.4,3.2,1.9,1.9,1.99,1.94
epl,2019-2020,26/10/2019,Burnley,Chelsea,2,4,13,16,5,7,5,6,7,8,3,2,0,0,A,0,2,A,M Oliver,4.5,4,1.72,4.5,3.9,1.75,4.5,3.95,1.73,1.66,2.2,1.94,1.99,4.75,4.1,1.66,4.75,4.1,1.7,4.6,3.8,1.75,1.9,1.9,1.67,2.15
epl,2019-2020,27/10/2019,Newcastle,Wolves,1,1,13,13,2,5,3,6,8,15,2,2,1,0,D,1,0,H,K Friend,3,3.1,2.55,2.9,3.1,2.6,3,3,2.55,2.5,1.53,2.11,1.82,3.4,3,2.35,3.2,3.2,2.4,3.4,3.05,2.35,2.5,1.53,1.89,2.04
epl,2019-2020,27/10/2019,Arsenal,Crystal Palace,2,2,15,10,6,4,12,5,18,9,2,0,0,0,D,2,1,H,M Atkinson,1.45,4.75,6.5,1.45,4.75,6.5,1.5,4.6,6.1,1.53,2.5,2.05,1.88,1.44,4.75,6.5,1.48,4.75,6.5,1.48,4.6,6.2,1.53,2.5,2.04,1.89
epl,2019-2020,27/10/2019,Liverpool,Tottenham,2,1,21,11,13,4,8,3,9,11,3,3,0,0,H,0,1,A,A Taylor,1.5,4.33,6.5,1.5,4.5,6.25,1.55,4.4,5.8,1.53,2.5,1.92,2.01,1.45,4.75,6.5,1.48,4.75,6.5,1.55,4.5,5.4,1.4,3,2.02,1.91
epl,2019-2020,27/10/2019,Norwich,Man United,1,3,10,21,3,11,1,10,13,10,2,2,0,0,A,0,2,A,S Attwell,4.33,4,1.75,4.33,4,1.75,4.25,3.85,1.8,1.66,2.2,1.86,2.07,4.5,3.8,1.75,4.5,3.7,1.83,4.45,3.65,1.8,1.9,1.9,1.86,2.07
epl,2019-2020,02/11/2019,Bournemouth,Man United,1,0,12,15,6,4,4,10,14,12,4,3,0,0,H,1,0,H,C Kavanagh,3.25,3.6,2.15,3.25,3.6,2.15,3.3,3.5,2.15,1.9,1.9,2.02,1.91,3.5,3.6,2.05,3.6,3.6,2.05,3.5,3.45,2.1,1.9,1.9,1.8,2
epl,2019-2020,02/11/2019,Arsenal,Wolves,1,1,10,25,4,8,8,9,6,15,0,2,0,0,D,1,0,H,M Oliver,1.75,3.75,4.75,1.78,3.7,4.6,1.77,3.8,4.4,1.72,2.1,2.01,1.92,1.72,3.9,4.5,1.7,3.9,5,1.75,3.85,4.55,1.66,2.2,1.99,1.94
epl,2019-2020,02/11/2019,Aston Villa,Liverpool,1,2,5,25,2,6,2,10,12,9,1,2,0,0,A,1,0,H,J Moss,9,5,1.33,9.25,5,1.35,7.9,5.3,1.36,1.44,2.75,1.9,2.03,9,6,1.28,9.5,6,1.3,8,5.3,1.35,1.4,3,1.82,1.97
epl,2019-2020,02/11/2019,Brighton,Norwich,2,0,21,7,5,0,8,3,11,8,0,1,0,0,H,0,0,D,K Friend,1.72,4.2,4.33,1.72,4.2,4.33,1.7,4.05,4.6,1.66,2.2,1.92,2.01,1.55,4.33,5.5,1.6,4.4,5.25,1.75,3.9,4.4,1.57,2.37,2,1.93
epl,2019-2020,02/11/2019,Man City,Southampton,2,1,26,3,4,3,17,0,11,10,3,1,0,0,H,0,1,A,L Mason,1.07,13,23,1.09,11,23,1.08,11,27,1.22,4.33,2,1.8,1.07,13,23,1.07,13,31,1.1,9.1,28,1.22,4.33,1.96,1.97
epl,2019-2020,02/11/2019,Sheffield United,Burnley,3,0,13,6,6,0,7,6,8,12,1,2,0,0,H,3,0,H,S Hooper,2.25,3.2,3.4,2.2,3.2,3.5,2.25,3.15,3.45,2.3,1.61,1.96,1.97,2.25,3.25,3.25,2.25,3.2,3.5,2.25,3.1,3.45,2.37,1.57,1.93,2
epl,2019-2020,02/11/2019,West Ham,Newcastle,2,3,16,12,6,9,7,3,10,7,2,1,0,0,A,0,2,A,S Attwell,1.75,3.8,4.5,1.8,3.8,4.25,1.77,3.7,4.6,1.8,2,2.02,1.91,1.75,3.8,4.5,1.83,3.8,4.33,1.85,3.6,4.3,1.8,2,1.89,2.04
epl,2019-2020,02/11/2019,Watford,Chelsea,1,2,12,16,3,10,1,6,8,5,4,2,0,0,A,0,1,A,A Taylor,5,4.33,1.61,4.75,4.2,1.65,4.9,4.2,1.65,1.61,2.3,1.75,2.05,5,4.33,1.6,5.25,4.25,1.62,4.9,4.15,1.65,1.61,2.3,1.86,2.07
epl,2019-2020,03/11/2019,Crystal Palace,Leicester,0,2,12,14,3,5,5,6,15,16,2,2,0,0,A,0,0,D,P Tierney,3.5,3.4,2.1,3.5,3.3,2.15,3.45,3.4,2.15,2,1.8,2.05,1.88,3.6,3.4,2.05,3.75,3.4,2.1,3.65,3.4,2.1,1.9,1.9,1.89,2.04
epl,2019-2020,03/11/2019,Everton,Tottenham,1,1,7,4,3,2,5,2,9,8,1,2,0,1,D,0,0,D,M Atkinson,2.7,3.4,2.6,2.8,3.4,2.5,2.65,3.5,2.55,1.72,2.1,2,1.93,2.5,3.6,2.7,2.45,3.6,2.8,2.5,3.6,2.7,1.61,2.3,1.85,2.08
epl,2019-2020,08/11/2019,Norwich,Watford,0,2,17,12,5,2,10,4,7,13,1,2,0,1,A,0,1,A,A Marriner,2.7,3.5,2.55,2.7,3.5,2.6,2.6,3.55,2.55,1.66,2.2,1.99,1.94,2.8,3.6,2.37,2.9,3.6,2.4,2.75,3.55,2.45,1.66,2.2,1.83,2.1
epl,2019-2020,09/11/2019,Chelsea,Crystal Palace,2,0,23,3,5,1,7,0,9,17,3,2,0,0,H,0,0,D,M Dean,1.33,5,10,1.34,5.25,8.75,1.33,5.3,8.9,1.57,2.37,2,1.93,1.4,4.75,7.5,1.4,5,8.25,1.37,5,8,1.61,2.3,2,1.93
epl,2019-2020,09/11/2019,Burnley,West Ham,3,0,14,7,12,4,11,4,17,10,2,1,0,0,H,2,0,H,K Friend,2.25,3.5,3.1,2.3,3.5,3,2.25,3.55,3.1,1.66,2.2,1.98,1.95,2.1,3.6,3.3,2.15,3.6,3.4,2.15,3.6,3.25,1.66,2.2,1.87,2.06
epl,2019-2020,09/11/2019,Newcastle,Bournemouth,2,1,20,16,9,3,5,4,10,5,2,0,0,0,H,1,1,D,M Atkinson,2.55,3.25,2.8,2.7,3.1,2.8,2.6,3.2,2.8,2,1.8,1.88,2.05,2.55,3.25,2.8,2.6,3.25,2.85,2.55,3.2,2.85,2.1,1.72,1.9,2.03
epl,2019-2020,09/11/2019,Southampton,Everton,1,2,4,24,3,5,5,9,12,12,1,1,0,0,A,0,1,A,P Tierney,2.9,3.3,2.45,2.9,3.4,2.45,2.95,3.35,2.4,1.9,1.9,1.82,2.11,3.1,3.5,2.25,3.1,3.3,2.4,3.1,3.25,2.35,2,1.8,1.9,2.03
epl,2019-2020,09/11/2019,Tottenham,Sheffield United,1,1,17,14,5,4,4,4,6,9,2,2,0,0,D,0,0,D,G Scott,1.57,4,6,1.57,4,6,1.57,4.15,5.8,1.8,2,2,1.93,1.5,4.33,6.5,1.53,4.25,6.5,1.55,4.2,6,1.72,2.1,1.9,2.03
epl,2019-2020,09/11/2019,Leicester,Arsenal,2,0,19,8,7,1,5,4,10,10,1,1,0,0,H,0,0,D,C Kavanagh,2,3.75,3.5,2,3.8,3.5,1.97,3.75,3.6,1.57,2.37,2,1.93,1.85,4,3.75,1.91,4,3.75,2.05,3.7,3.4,1.44,2.75,1.92,2.01
epl,2019-2020,10/11/2019,Man United,Brighton,3,1,21,6,11,2,5,2,10,14,2,5,0,0,H,2,0,H,J Moss,1.6,3.75,6.5,1.6,3.8,6,1.7,3.65,5.4,2,1.8,1.9,2.03,1.6,3.8,6,1.62,3.75,6.25,1.6,3.8,6,1.9,1.9,1.86,2.07
epl,2019-2020,10/11/2019,Wolves,Aston Villa,2,1,17,13,5,4,6,3,17,8,4,3,0,0,H,1,0,H,A Taylor,1.9,3.5,4.2,1.85,3.6,4.33,1.87,3.6,4.15,1.9,1.9,1.91,2.02,1.66,3.8,5.25,1.7,3.8,5.25,1.85,3.5,4.4,1.9,1.9,1.9,2.03
epl,2019-2020,10/11/2019,Liverpool,Man City,3,1,12,18,5,3,4,13,10,5,0,2,0,0,H,2,0,H,M Oliver,2.5,3.6,2.62,2.65,3.6,2.55,2.5,3.5,2.7,1.66,2.2,1.9,2.03,2.7,3.6,2.5,2.7,3.6,2.55,2.6,3.5,2.6,1.53,2.5,2.02,1.91
epl,2019-2020,23/11/2019,West Ham,Tottenham,2,3,11,15,4,6,3,7,12,14,3,2,0,0,A,0,2,A,M Oliver,4.2,4.33,1.7,4.33,4,1.75,4.3,4.05,1.75,1.53,2.5,1.94,1.96,4.5,4.33,1.66,4.75,4.4,1.67,5,3.8,1.7,1.57,2.37,1.75,2.05
epl,2019-2020,23/11/2019,Arsenal,Southampton,2,2,12,21,5,6,6,8,13,19,6,2,0,0,D,1,1,D,S Attwell,1.45,4.75,6.5,1.45,4.75,6.5,1.45,4.5,7,1.44,2.75,1.99,1.91,1.45,4.75,6.5,1.48,4.6,6.75,1.45,4.5,7,1.44,2.75,2,1.9
epl,2019-2020,23/11/2019,Bournemouth,Wolves,1,2,9,17,2,7,5,9,10,12,2,1,1,0,A,0,2,A,S Hooper,2.75,3.3,2.6,2.85,3.3,2.5,2.8,3.25,2.6,2,1.8,2.02,1.88,2.87,3.25,2.5,3,3.25,2.5,2.95,3.15,2.5,2.3,1.61,1.75,2.05
epl,2019-2020,23/11/2019,Brighton,Leicester,0,2,7,19,0,9,6,7,9,1,2,0,0,0,A,0,0,D,M Dean,3.75,3.5,2,3.7,3.6,2,3.6,3.5,2.05,1.9,1.9,2.07,1.72,3.75,3.6,1.95,3.75,3.6,2,3.65,3.55,2,1.9,1.9,1.87,2.03
epl,2019-2020,23/11/2019,Crystal Palace,Liverpool,1,2,16,12,6,4,9,8,8,7,0,1,0,0,A,0,0,D,K Friend,7.5,4.75,1.4,7.5,4.5,1.44,7.2,4.4,1.45,1.66,2.2,1.85,2.05,6.5,4.4,1.5,6.75,4.4,1.5,7.2,4.4,1.45,1.66,2.2,2.1,1.8
epl,2019-2020,23/11/2019,Everton,Norwich,0,2,18,13,7,5,7,7,12,11,3,5,0,0,A,0,0,D,A Taylor,1.36,5.1,8,1.4,5,7.25,1.4,4.8,7.5,1.53,2.5,2.07,1.72,1.33,5.25,8.5,1.35,5.5,8.5,1.4,4.8,7.5,1.5,2.62,2.03,1.87
epl,2019-2020,23/11/2019,Watford,Burnley,0,3,15,11,4,5,7,5,14,13,0,3,0,0,A,0,0,D,P Tierney,2.3,3.4,3.1,2.3,3.3,3.2,2.35,3.25,3.15,2,1.8,2.02,1.88,2.2,3.25,3.4,2.2,3.3,3.5,2.2,3.3,3.35,2,1.8,1.95,1.95
epl,2019-2020,23/11/2019,Man City,Chelsea,2,1,15,11,4,2,8,2,5,9,1,1,0,0,H,2,1,H,M Atkinson,1.44,5,6.5,1.45,5,6.25,1.45,4.5,7,1.4,3,1.94,1.96,1.36,5.5,7,1.4,5.5,7,1.45,4.5,7,1.36,3.2,2.05,1.85
epl,2019-2020,24/11/2019,Sheffield United,Man United,3,3,12,11,8,5,6,3,13,10,1,2,0,0,D,1,0,H,A Marriner,3.5,3.4,2.1,3.6,3.25,2.15,3.55,3.25,2.15,2.2,1.66,2.01,1.89,3.75,3.4,2.05,3.75,3.4,2.1,3.7,3.4,2.05,2.3,1.61,1.81,2.13
epl,2019-2020,25/11/2019,Aston Villa,Newcastle,2,0,17,11,8,5,11,6,10,9,1,1,0,0,H,2,0,H,L Mason,2.05,3.4,3.7,2.1,3.4,3.6,2.1,3.45,3.5,1.9,1.9,1.84,2.06,2.15,3.4,3.4,2.15,3.5,3.4,2.2,3.5,3.25,1.72,2.1,1.93,2
epl,2019-2020,30/11/2019,Newcastle,Man City,2,2,6,24,3,9,1,10,4,6,1,2,0,0,D,1,1,D,C Kavanagh,13,8,1.16,15,7.25,1.18,14,7.1,1.2,1.44,2.75,1.99,1.94,13,8,1.16,10.5,8,1.2,13,7,1.2,1.4,3,1.9,2.03
epl,2019-2020,30/11/2019,Burnley,Crystal Palace,0,2,15,7,4,2,5,6,13,10,2,0,0,0,A,0,1,A,P Bankes,2.25,3.25,3.3,2.3,3.2,3.3,2.3,3.2,3.25,2.2,1.66,2,1.93,2,3.4,3.8,2,3.5,3.8,2.2,3.3,3.4,2.1,1.72,1.7,2.1
epl,2019-2020,30/11/2019,Chelsea,West Ham,0,1,19,5,6,4,9,3,0,16,0,3,0,0,A,0,0,D,J Moss,1.28,6,9,1.28,6,9.75,1.3,5.8,8.8,1.4,3,1.8,2,1.25,6.5,10,1.28,6,9.75,1.3,5.5,9.6,1.36,3.2,2.02,1.91
epl,2019-2020,30/11/2019,Liverpool,Brighton,2,1,15,12,7,5,4,5,3,10,0,0,1,0,H,2,0,H,M Atkinson,1.18,7,15,1.2,7,13,1.22,6.5,13,1.44,2.75,2.02,1.77,1.18,7,16,1.19,7.25,13.5,1.2,7,13,1.4,3,1.97,1.82
epl,2019-2020,30/11/2019,Tottenham,Bournemouth,3,2,15,20,5,6,4,8,10,12,0,2,0,0,H,1,0,H,L Mason,1.36,5.5,7.5,1.4,5,7.5,1.4,5.1,7.5,1.53,2.5,2.05,1.75,1.28,5.75,9.5,1.33,5.5,8.5,1.3,5.5,9.6,1.53,2.5,1.91,2.02
epl,2019-2020,30/11/2019,Southampton,Watford,2,1,11,6,6,3,6,7,6,10,1,0,0,0,H,0,1,A,M Oliver,2.1,3.4,3.5,2.1,3.5,3.5,2.1,3.45,3.5,1.9,1.9,1.84,2.09,2.05,3.6,3.5,2.1,3.5,3.5,2.1,3.5,3.5,1.9,1.9,1.77,2.02
epl,2019-2020,01/12/2019,Norwich,Arsenal,2,2,15,16,8,7,7,12,8,10,2,1,0,0,D,2,1,H,P Tierney,4,4.33,1.75,4.1,4.25,1.75,4.05,4.15,1.77,1.4,3,1.92,2.01,4.2,4.33,1.7,4.25,4.4,1.7,4.25,4.35,1.7,1.4,3,2.03,1.9
epl,2019-2020,01/12/2019,Wolves,Sheffield United,1,1,13,9,3,4,7,2,12,18,1,4,0,0,D,0,1,A,D Coote,1.9,3.5,4.2,1.9,3.4,4.33,1.9,3.35,4.35,2.3,1.61,1.93,2,2.2,3,3.75,2.2,3.1,3.6,2.25,3.05,3.6,2.37,1.57,1.9,2.03
epl,2019-2020,01/12/2019,Leicester,Everton,2,1,16,11,6,3,4,4,7,9,0,1,0,0,H,0,1,A,G Scott,1.61,4,5.25,1.6,4.25,5.25,1.65,4,5.2,1.8,2,1.83,2.1,1.57,4.2,5.75,1.57,4,6,1.6,4.05,5.4,1.8,2,2.05,1.75
epl,2019-2020,01/12/2019,Man United,Aston Villa,2,2,16,9,6,3,9,9,16,8,4,1,0,0,D,1,1,D,C Pawson,1.45,4.5,7,1.48,4.4,6.75,1.5,4.35,6.4,1.72,2.1,1.85,2.08,1.44,4.75,7,1.45,4.6,7,1.45,4.4,7.2,1.53,2.5,2.07,1.86
epl,2019-2020,03/12/2019,Crystal Palace,Bournemouth,1,0,7,6,2,3,6,9,6,15,3,3,1,0,H,0,0,D,A Taylor,2.2,3.4,3.25,2.2,3.3,3.4,2.2,3.35,3.3,2,1.8,1.97,1.96,2.2,3.5,3.2,2.15,3.5,3.4,2.2,3.4,3.35,1.9,1.9,1.95,1.98
epl,2019-2020,03/12/2019,Burnley,Man City,1,4,4,17,2,8,3,6,9,6,1,1,0,0,A,0,1,A,J Moss,11,7,1.22,11.5,6.25,1.25,10.5,6,1.27,1.44,2.75,1.93,2,13,6.5,1.22,11.5,6.5,1.25,10.5,6.4,1.25,1.4,3,1.77,2.02
epl,2019-2020,04/12/2019,Chelsea,Aston Villa,2,1,25,9,9,3,9,5,18,10,2,1,0,0,H,1,1,D,C Kavanagh,1.28,5.75,10,1.28,5.75,10.5,1.33,5.5,8.3,1.4,3,1.88,2.05,1.33,5.25,8.5,1.34,5.75,8.25,1.35,5.3,8,1.36,3.2,1.92,2.01
epl,2019-2020,04/12/2019,Leicester,Watford,2,0,12,4,6,1,7,2,13,16,3,2,0,0,H,0,0,D,C Pawson,1.33,5.5,8,1.34,5.25,8.75,1.4,4.8,7.5,1.61,2.3,2.07,1.72,1.33,5.25,8.5,1.33,5.5,9.25,1.37,5,8,1.53,2.5,2.03,1.9
epl,2019-2020,04/12/2019,Man United,Tottenham,2,1,12,8,7,5,4,3,9,9,0,1,0,0,H,1,1,D,P Tierney,2.75,3.4,2.55,2.65,3.5,2.6,2.65,3.3,2.65,1.8,2,1.99,1.94,2.5,3.4,2.8,2.6,3.4,2.75,2.65,3.3,2.65,1.8,2,1.88,2.05
epl,2019-2020,04/12/2019,Southampton,Norwich,2,1,14,10,5,3,6,1,12,7,1,1,0,0,H,2,0,H,K Friend,1.72,4,4.2,1.75,4,4.33,1.85,3.7,4.1,1.57,2.37,2.01,1.92,1.75,3.8,4.5,1.83,3.8,4.25,1.85,3.7,4.1,1.66,2.2,2,1.93
epl,2019-2020,04/12/2019,Wolves,West Ham,2,0,13,6,7,3,5,4,8,9,1,2,0,0,H,1,0,H,A Marriner,1.75,3.7,4.75,1.75,3.8,4.6,1.77,3.7,4.6,1.9,1.9,2.03,1.9,1.66,3.8,5.25,1.72,3.8,5,1.67,3.9,4.95,1.8,2,1.88,2.05
epl,2019-2020,04/12/2019,Liverpool,Everton,5,2,11,12,5,4,5,6,13,17,1,2,0,0,H,4,2,H,M Dean,1.36,5,8.5,1.4,4.75,7.75,1.4,4.8,7.5,1.57,2.37,1.91,2.02,1.6,4,5.5,1.62,4.1,5.75,1.4,4.8,7.5,1.66,2.2,1.83,2.1
epl,2019-2020,05/12/2019,Sheffield United,Newcastle,0,2,13,6,6,4,8,1,10,6,2,0,0,0,A,0,1,A,S Attwell,1.83,3.4,4.6,1.83,3.4,4.75,1.95,3.3,4.2,2.3,1.61,1.87,2.06,1.8,3.4,5,1.83,3.5,5.2,1.8,3.6,4.5,2.2,1.66,1.75,2.05
epl,2019-2020,05/12/2019,Arsenal,Brighton,1,2,12,20,5,9,9,9,10,11,3,1,0,0,A,0,1,A,G Scott,1.57,4.33,5.5,1.57,4.25,5.5,1.63,4.25,5.1,1.53,2.5,2.05,1.88,1.61,4.33,5,1.6,4.33,5.5,1.53,4.1,6.3,1.5,2.62,1.83,2.1
epl,2019-2020,07/12/2019,Everton,Chelsea,3,1,13,15,7,4,1,5,14,9,3,0,0,0,H,1,0,H,C Pawson,3.5,3.75,2,3.5,3.75,2,3.45,3.7,2.05,1.72,2.1,1.88,2.05,3.1,3.8,2.15,3.1,3.75,2.2,3.7,3.5,2,1.61,2.3,2.05,1.88
epl,2019-2020,07/12/2019,Bournemouth,Liverpool,0,3,3,21,0,9,1,3,5,6,0,1,0,0,A,0,2,A,C Kavanagh,7,5.25,1.4,7.25,5,1.4,6.7,4.9,1.43,1.5,2.62,1.98,1.95,6,4.5,1.5,6.25,4.6,1.5,7,4.8,1.43,1.57,2.37,2.05,1.88
epl,2019-2020,07/12/2019,Tottenham,Burnley,5,0,13,7,7,1,1,1,12,8,1,1,0,0,H,3,0,H,K Friend,1.4,4.75,8,1.42,4.75,7.5,1.42,4.8,7.1,1.57,2.37,1.97,1.96,1.4,4.75,7.5,1.4,5,7.75,1.4,4.9,7.5,1.61,2.3,2.02,1.91
epl,2019-2020,07/12/2019,Watford,Crystal Palace,0,0,13,3,3,0,6,2,15,16,4,2,0,0,D,0,0,D,M Atkinson,2.37,3.3,3.1,2.3,3.3,3.2,2.35,3.3,3.1,2,1.8,2.06,1.87,2.4,3.4,2.9,2.5,3.25,3,2.4,3.25,3.05,2,1.8,2.13,1.81
epl,2019-2020,07/12/2019,Man City,Man United,1,2,22,11,5,7,16,3,10,10,3,2,0,0,A,0,2,A,A Taylor,1.3,5.5,10,1.3,5.75,9.25,1.3,5.6,9.4,1.5,2.62,1.89,2.04,1.3,5.75,9,1.33,5.75,9,1.35,5.3,8,1.5,2.62,1.94,1.99
epl,2019-2020,08/12/2019,Aston Villa,Leicester,1,4,15,23,2,8,8,5,21,15,6,2,0,0,A,1,2,A,M Oliver,4.33,3.8,1.8,4.5,3.9,1.75,4.1,3.85,1.83,1.61,2.3,1.83,2.1,4.75,4.2,1.65,4.6,4.1,1.72,4.6,4.1,1.7,1.53,2.5,1.72,2.07
epl,2019-2020,08/12/2019,Newcastle,Southampton,2,1,12,19,6,4,3,12,11,17,1,3,0,0,H,0,0,D,D Coote,2.5,3.2,2.9,2.6,3.2,2.8,2.6,3.2,2.85,2.1,1.72,1.86,2.07,2.55,3.3,2.8,2.55,3.3,2.9,2.55,3.3,2.8,1.9,1.9,1.88,2.05
epl,2019-2020,08/12/2019,Norwich,Sheffield United,1,2,14,9,4,3,9,1,6,12,0,4,0,0,A,1,0,H,S Hooper,2.9,3.5,2.37,2.85,3.5,2.4,2.95,3.4,2.4,1.8,2,1.82,2.08,3.1,3.5,2.25,3,3.5,2.35,3.1,3.4,2.3,1.9,1.9,1.91,1.99
epl,2019-2020,08/12/2019,Brighton,Wolves,2,2,13,13,4,5,3,4,10,7,3,0,0,0,D,2,2,D,J Moss,2.62,3.1,2.87,2.7,3.1,2.8,2.7,3.1,2.8,2.3,1.61,1.93,2,2.6,3.2,2.87,2.65,3.2,2.85,2.55,3.15,2.9,2.1,1.72,1.83,2.1
epl,2019-2020,09/12/2019,West Ham,Arsenal,1,3,11,10,4,3,4,3,12,6,2,0,0,0,A,1,0,H,M Dean,3.3,4,2,3.6,4,1.91,3.4,3.95,1.97,1.44,2.75,1.92,2.01,3.6,4,1.9,3.7,4.1,1.9,3.5,3.7,2,1.36,3.2,1.97,1.96
epl,2019-2020,14/12/2019,Liverpool,Watford,2,0,16,8,6,2,6,3,8,6,2,1,0,0,H,1,0,H,A Marriner,1.16,7.5,17,1.16,8,15.5,1.17,7.5,15,1.4,3,1.86,2.04,1.16,7.5,15,1.18,7.75,16,1.15,7.6,18.5,1.3,3.5,2.02,1.77
epl,2019-2020,14/12/2019,Burnley,Newcastle,1,0,7,9,4,0,4,3,15,12,0,2,0,0,H,0,0,D,T Robinson,1.95,3.4,4,1.91,3.6,4,1.93,3.45,4.15,2.1,1.72,1.94,1.96,1.95,3.5,3.9,2.05,3.4,3.9,1.97,3.35,4.1,2.3,1.61,1.98,1.92
epl,2019-2020,14/12/2019,Chelsea,Bournemouth,0,1,18,11,5,2,9,4,9,14,1,2,0,0,A,0,0,D,G Scott,1.25,6,12,1.26,6.25,10,1.25,6.1,11,1.4,3,1.87,2.03,1.22,6.5,12,1.22,6.75,13.5,1.25,6.1,11,1.44,2.75,2.07,1.83
