league,season,Date,HomeTeam,AwayTeam,FTHG,FTAG,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,FTR,HTHG,HTAG,HTR,Referee,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,B365>2.5,B365<2.5,B365AHH,B365AHA,B365CH,B365CD,B365CA,BWCH,BWCD,BWCA,IWCH,IWCD,IWCA,B365C>2.5,B365C<2.5,B365CAHH,B365CAHA
epl,2020-2021,04/01/2021,Southampton,Liverpool,1,0,7,17,3,1,1,10,5,12,1,3,0,0,H,1,0,H,A Marriner,5,4.33,1.61,4.75,4.25,1.65,4.8,3.9,1.65,1.61,2.3,2.06,1.84,5.75,4.75,1.5,5.75,4.75,1.5,5.8,4.65,1.5,1.44,2.75,1.77,2.02
epl,2020-2021,12/01/2021,Sheffield United,Newcastle,1,0,17,7,4,3,5,2,13,12,2,3,0,1,H,0,0,D,A Madley,2.45,3.1,3.1,2.45,3.1,3.1,2.5,3.05,3.1,2.5,1.53,2.13,1.81,2.3,3.1,3.3,2.45,3.1,3.1,2.45,3.1,3.15,2.37,1.57,1.99,1.94
epl,2020-2021,12/01/2021,Burnley,Man United,0,1,11,13,0,7,3,4,15,13,1,2,0,0,A,0,0,D,K Friend,7,4.5,1.45,7.25,4.5,1.45,6.6,4.5,1.48,1.72,2.1,1.85,2.08,8,4.75,1.4,8,4.75,1.4,7,4.85,1.42,1.66,2.2,2.02,1.91
epl,2020-2021,12/01/2021,Wolves,Everton,1,2,12,5,3,3,6,5,6,11,2,2,0,0,A,1,1,D,M Atkinson,2.45,3.1,3.1,2.45,3.1,3.1,2.5,3.05,3.05,2.37,1.57,2.14,1.8,2.5,2.8,3.25,2.5,2.9,3.25,2.55,2.95,3.15,2.5,1.53,1.82,2.11
epl,2020-2021,13/01/2021,Man City,Brighton,1,0,16,5,6,1,8,4,4,12,0,2,0,0,H,1,0,H,D England,1.14,8.5,16,1.2,6.75,14.5,1.18,7.4,14,1.5,2.62,1.94,1.96,1.14,8,19,1.16,8,16,1.18,7.6,14.5,1.66,2.2,2.08,1.82
epl,2020-2021,13/01/2021,Tottenham,Fulham,1,1,15,15,6,4,6,5,13,15,1,2,0,0,D,1,0,H,P Tierney,1.36,5,8.5,1.4,4.75,8,1.42,4.8,7.2,1.66,2.2,1.93,1.97,1.61,3.8,6,1.62,3.8,5.75,1.65,3.7,5.8,2.1,1.72,2.05,1.75
epl,2020-2021,14/01/2021,Arsenal,Crystal Palace,0,0,11,12,4,2,7,3,10,11,1,1,0,0,D,0,0,D,A Marriner,1.53,4,6.5,1.55,4,6.5,1.55,4.1,6,1.9,1.9,1.97,1.93,1.66,3.75,5.25,1.67,3.8,5.25,1.73,3.75,4.9,1.9,1.9,1.96,1.97
epl,2020-2021,16/01/2021,Wolves,West Brom,2,3,23,12,6,5,11,0,10,14,2,1,0,0,A,2,1,H,M Oliver,1.6,3.5,7,1.6,3.6,6.75,1.6,3.7,6.2,2.3,1.61,2.08,1.73,1.61,3.7,6,1.67,3.6,5.75,1.67,3.6,5.8,2.3,1.61,1.83,2.1
epl,2020-2021,16/01/2021,Leeds,Brighton,0,1,7,7,2,2,5,2,8,9,1,1,0,0,A,0,1,A,K Friend,2.1,3.5,3.4,2.15,3.5,3.3,2.15,3.55,3.3,1.61,2.3,1.9,2.03,2.2,3.5,3.2,2.25,3.5,3.1,2.3,3.3,3,1.66,2.2,1.99,1.94
epl,2020-2021,16/01/2021,West Ham,Burnley,1,0,15,10,4,2,7,4,12,9,2,1,0,0,H,1,0,H,C Kavanagh,1.8,3.5,4.75,1.8,3.6,4.6,1.83,3.5,4.6,2.1,1.72,1.85,2.08,1.75,3.7,4.75,1.75,3.7,4.75,1.77,3.4,4.8,2,1.8,2.03,1.9
epl,2020-2021,16/01/2021,Fulham,Chelsea,0,1,10,21,3,6,1,12,11,10,2,3,1,0,A,0,0,D,P Bankes,6.5,4.33,1.5,6.75,4.1,1.53,5.8,4.25,1.55,1.8,2,1.95,1.98,6.5,4.2,1.5,6,4,1.57,5.6,4.1,1.57,1.8,2,1.89,2.04
epl,2020-2021,16/01/2021,Leicester,Southampton,2,0,16,8,5,3,2,5,10,11,2,2,0,0,H,1,0,H,S Attwell,1.8,3.75,4.5,1.78,3.75,4.5,1.8,3.7,4.5,1.9,1.9,2.06,1.87,1.66,3.9,5,1.7,3.8,5,1.75,3.6,5,1.9,1.9,1.96,1.97
epl,2020-2021,17/01/2021,Sheffield United,Tottenham,1,3,15,14,5,5,5,7,13,4,4,0,0,0,A,0,2,A,A Marriner,6.25,3.75,1.6,6.5,3.8,1.57,5.6,3.75,1.65,2,1.8,2.03,1.87,4.5,3.6,1.83,4.75,3.6,1.78,5.2,3.6,1.7,2.1,1.72,1.83,2.07
epl,2020-2021,17/01/2021,Liverpool,Man United,0,0,17,8,3,4,7,3,15,6,2,1,0,0,D,0,0,D,P Tierney,1.95,3.8,3.6,2,3.8,3.5,1.95,3.8,3.65,1.66,2.2,1.97,1.93,1.95,3.8,3.6,1.95,3.8,3.6,1.9,3.9,3.65,1.53,2.5,1.96,1.94
epl,2020-2021,17/01/2021,Man City,Crystal Palace,4,0,13,2,6,0,11,1,9,8,0,0,0,0,H,1,0,H,L Mason,1.14,8.5,17,1.17,7.75,14.5,1.18,7.2,15.5,1.5,2.62,1.9,2,1.16,8,15,1.17,7.5,16.5,1.18,6.9,16,1.57,2.37,1.97,1.93
epl,2020-2021,18/01/2021,Arsenal,Newcastle,3,0,20,4,6,1,7,2,9,8,0,0,0,0,H,0,0,D,D Coote,1.4,4.5,8,1.45,4.6,7,1.45,4.55,7,1.8,2,2.04,1.86,1.4,4.75,8,1.42,4.75,7.25,1.43,4.7,7.2,1.72,2.1,2,1.9
epl,2020-2021,19/01/2021,West Ham,West Brom,2,1,14,6,6,2,3,1,10,10,0,1,0,0,H,1,0,H,G Scott,1.57,4.2,5.5,1.57,4,6,1.6,3.9,5.7,1.9,1.9,1.98,1.92,1.53,4.2,6,1.53,4.2,6.25,1.57,4.1,5.8,1.72,2.1,1.88,2.02
epl,2020-2021,19/01/2021,Leicester,Chelsea,2,0,8,9,6,5,6,3,7,16,1,3,0,0,H,2,0,H,C Pawson,2.87,3.4,2.45,2.85,3.4,2.45,2.85,3.35,2.45,1.9,1.9,2.09,1.81,2.75,3.4,2.5,2.8,3.4,2.5,2.8,3.4,2.5,1.8,2,2.05,1.85
epl,2020-2021,20/01/2021,Man City,Aston Villa,2,0,28,11,9,4,16,2,10,9,0,2,0,0,H,0,0,D,J Moss,1.22,6.5,12,1.25,6.25,11.5,1.27,6,10,1.44,2.75,1.95,1.95,1.28,6,10,1.3,5.75,9.5,1.33,5.5,8,1.5,2.62,1.98,1.95
epl,2020-2021,20/01/2021,Fulham,Man United,1,2,12,15,5,5,2,8,6,10,3,1,0,0,A,1,1,D,M Atkinson,6,4.33,1.53,5.75,4.33,1.55,5.8,4.25,1.55,1.72,2.1,1.96,1.94,5.5,4,1.6,5.5,4.25,1.57,5.25,4.1,1.63,1.72,2.1,1.75,2.05
epl,2020-2021,21/01/2021,Liverpool,Burnley,0,1,27,6,6,4,12,0,11,8,2,1,0,0,A,0,0,D,M Dean,1.18,7.5,15,1.17,7.5,15.5,1.21,6.6,13.5,1.53,2.5,2.05,1.85,1.28,6,10,1.3,5.75,9.5,1.3,6,9,1.72,2.1,1.83,2.1
epl,2020-2021,23/01/2021,Aston Villa,Newcastle,2,0,14,7,5,1,5,4,9,18,0,3,0,0,H,2,0,H,S Hooper,1.45,4.75,6.5,1.48,4.75,6,1.5,4.5,6.25,1.66,2.2,1.87,2.06,1.5,4.75,5.75,1.48,4.6,6.25,1.53,4.6,5.75,1.61,2.3,1.81,2.13
epl,2020-2021,26/01/2021,Crystal Palace,West Ham,2,3,6,17,3,7,3,4,9,8,0,0,0,0,A,1,2,A,S Attwell,3.1,3.25,2.37,3.1,3.25,2.4,3.15,3.2,2.35,2.2,1.66,1.86,2.07,3.5,3.3,2.15,3.4,3.2,2.25,3.55,3.3,2.15,2.1,1.72,2.04,1.89
epl,2020-2021,26/01/2021,Newcastle,Leeds,1,2,22,9,5,2,9,5,10,15,1,3,0,0,A,0,1,A,A Taylor,3.9,3.8,1.85,3.75,3.8,1.91,3.8,3.8,1.9,1.66,2.2,1.99,1.94,3.9,4,1.83,3.9,4,1.83,4,3.85,1.83,1.72,2.1,2.06,1.87
epl,2020-2021,26/01/2021,Southampton,Arsenal,1,3,13,9,5,5,4,5,11,6,1,2,0,0,A,1,2,A,K Friend,3.5,3.6,2.05,3.5,3.6,2.05,3.45,3.6,2.05,1.8,2,2.1,1.83,3.5,3.75,2,3.4,3.6,2.1,3.25,3.55,2.15,1.8,2,1.85,2.08
epl,2020-2021,26/01/2021,West Brom,Man City,0,5,4,18,1,7,3,8,8,8,2,0,0,0,A,0,4,A,C Kavanagh,15,7.5,1.18,16,7.25,1.18,15,6.75,1.2,1.57,2.37,1.86,2.07,18,8,1.14,19.5,8.25,1.14,21,8,1.15,1.44,2.75,1.92,2.01
epl,2020-2021,27/01/2021,Burnley,Aston Villa,3,2,10,18,5,10,2,4,16,7,1,0,0,0,H,0,1,A,P Tierney,3.8,3.5,1.95,3.8,3.5,2,3.85,3.55,1.95,1.9,1.9,1.91,2.02,4.2,3.6,1.8,4.33,3.75,1.8,4.4,3.7,1.8,1.89,2.01,2.11,1.82
epl,2020-2021,27/01/2021,Chelsea,Wolves,0,0,14,4,5,0,13,1,14,7,1,1,0,0,D,0,0,D,A Madley,1.6,4.2,5.25,1.6,4.1,5.5,1.63,3.95,5.5,1.9,1.9,1.82,2.11,1.61,3.75,5.75,1.65,3.7,5.75,1.65,3.75,5.75,2.04,1.86,1.84,2.09
epl,2020-2021,27/01/2021,Brighton,Fulham,0,0,16,10,5,3,10,0,10,14,2,1,0,0,D,0,0,D,C Pawson,2.05,3.4,3.75,2.1,3.4,3.6,2.05,3.3,3.85,2.2,1.66,2.05,1.75,2,3.4,4,2.05,3.4,3.7,2.05,3.25,4.1,2.3,1.61,2.11,1.82
epl,2020-2021,27/01/2021,Everton,Leicester,1,1,8,19,2,6,5,11,12,10,1,1,0,0,D,1,0,H,M Dean,2.8,3.3,2.55,2.85,3.3,2.55,2.8,3.2,2.6,2,1.8,2.04,1.89,3,3.25,2.4,3,3.3,2.4,3.15,3.25,2.35,2,1.8,1.89,2.04
epl,2020-2021,27/01/2021,Man United,Sheffield United,1,2,16,5,4,3,7,2,10,12,1,1,0,0,A,0,1,A,P Bankes,1.25,6,11,1.26,6,11,1.3,6,9,1.66,2.2,1.93,2,1.25,5.75,10,1.26,6,11,1.25,6.25,12,1.53,2.5,2.03,1.9
epl,2020-2021,28/01/2021,Tottenham,Liverpool,1,3,3,14,2,7,1,2,9,11,1,2,0,0,A,0,1,A,M Atkinson,3.2,3.6,2.2,3.1,3.7,2.2,3.2,3.5,2.2,1.8,2,1.99,1.94,3.6,3.9,1.95,3.5,3.75,2,3.5,3.7,2,1.61,2.3,1.88,2.05
epl,2020-2021,30/01/2021,Everton,Newcastle,0,2,11,13,3,3,7,12,13,6,3,4,0,0,A,0,0,D,S Attwell,1.55,4,6.5,1.55,4,6.5,1.6,3.9,6,2,1.8,2.07,1.83,1.55,4,6.5,1.53,4.1,6.5,1.6,3.9,5.75,1.8,2,1.99,1.94
epl,2020-2021,30/01/2021,Crystal Palace,Wolves,1,0,11,6,2,4,1,6,7,10,1,2,0,0,H,0,0,D,S Hooper,2.87,3.2,2.55,2.9,3.1,2.6,2.95,3.05,2.6,2.5,1.53,2.1,1.8,2.9,3.1,2.55,2.9,3.1,2.6,2.95,2.85,2.6,2.5,1.53,2.08,1.85
epl,2020-2021,30/01/2021,Man City,Sheffield United,1,0,10,4,5,1,10,0,7,10,0,3,0,0,H,1,0,H,D Coote,1.12,9,18,1.14,8,19.5,1.12,8.5,23,1.5,2.62,1.96,1.94,1.14,7.5,19,1.18,7,17.5,1.17,7,18,1.61,2.3,2.06,1.87
epl,2020-2021,30/01/2021,West Brom,Fulham,2,2,5,12,3,7,2,3,9,10,1,0,0,0,D,0,1,A,A Taylor,3.3,3.2,2.3,3.3,3.2,2.3,3.3,3.2,2.3,2.2,1.66,1.91,1.99,3.5,3.3,2.15,3.5,3.3,2.15,3.55,3.25,2.15,2.2,1.66,2.01,1.92
epl,2020-2021,30/01/2021,Arsenal,Man United,0,0,17,14,3,3,4,7,9,16,1,3,0,0,D,0,0,D,M Oliver,2.8,3.5,2.45,2.9,3.25,2.5,2.85,3.4,2.5,1.8,2,2.09,1.81,3.5,3.6,2.05,3.4,3.4,2.15,3.5,3.5,2.1,1.8,2,2.08,1.82
epl,2020-2021,30/01/2021,Southampton,Aston Villa,0,1,20,8,5,4,7,1,12,11,1,0,0,0,A,0,1,A,L Mason,2.8,3.6,2.37,2.8,3.6,2.4,2.85,3.55,2.4,1.72,2.1,1.8,2.1,3.2,3.7,2.1,3.1,3.6,2.2,3.2,3.65,2.15,1.66,2.2,2.03,1.9
epl,2020-2021,31/01/2021,Chelsea,Burnley,2,0,19,1,8,0,4,2,7,9,0,1,0,0,H,1,0,H,G Scott,1.33,5,9.5,1.33,5.25,9,1.33,5.25,9.5,1.72,2.1,2,1.9,1.3,5.25,10,1.3,5.5,9.75,1.33,5,11,1.8,2,2.08,1.73
epl,2020-2021,31/01/2021,Leicester,Leeds,1,3,18,8,8,7,6,4,17,16,0,3,0,0,A,1,1,D,C Kavanagh,1.8,4,4.2,1.83,4,3.9,1.8,3.95,4.1,1.57,2.37,2.04,1.86,1.8,3.8,4.2,1.8,3.9,4.2,1.83,3.75,4.3,1.72,2.1,1.87,2.06
epl,2020-2021,31/01/2021,West Ham,Liverpool,1,3,8,14,2,5,6,5,7,8,2,0,0,0,A,0,0,D,J Moss,4.33,4,1.75,4.25,3.9,1.78,4.5,3.8,1.77,1.66,2.2,1.89,2.01,3.5,3.75,2,3.4,3.7,2.05,3.35,3.65,2.1,1.66,2.2,1.77,2.02
epl,2020-2021,31/01/2021,Brighton,Tottenham,1,0,16,8,5,4,9,2,11,11,2,1,0,0,H,1,0,H,P Bankes,3.2,3.4,2.25,3.1,3.3,2.35,3.2,3.3,2.3,2.08,1.82,1.84,2.06,3.2,3.3,2.3,3.2,3.3,2.3,3.15,3.3,2.3,2.2,1.66,1.89,2.04
epl,2020-2021,02/02/2021,Sheffield United,West Brom,2,1,14,8,6,4,9,2,11,9,2,1,0,0,H,0,1,A,P Tierney,2,3.3,4,1.95,3.3,4.2,2.1,3.2,3.85,2.3,1.61,2.1,1.83,2.05,3.3,3.8,2.1,3.3,3.7,2.15,3.3,3.65,2.1,1.72,1.84,2.09
epl,2020-2021,02/02/2021,Wolves,Arsenal,2,1,11,9,7,3,9,6,11,8,3,2,0,2,H,1,1,D,C Pawson,3.6,3.3,2.1,3.6,3.25,2.15,3.6,3.2,2.15,2.3,1.61,2.05,1.88,3.6,3.2,2.15,3.6,3.25,2.15,3.55,3.2,2.2,2.3,1.61,2.05,1.88
epl,2020-2021,02/02/2021,Man United,Southampton,9,0,24,3,14,1,5,3,11,6,2,3,0,2,H,4,0,H,M Dean,1.4,4.75,7,1.45,4.6,7,1.45,4.8,6.5,1.53,2.5,1.98,1.95,1.44,4.75,6.5,1.45,4.75,6.5,1.47,4.7,6.25,1.57,2.37,2.01,1.92
epl,2020-2021,02/02/2021,Newcastle,Crystal Palace,1,2,21,6,5,3,9,1,14,11,1,3,0,0,A,1,2,A,D England,2.8,3.2,2.6,2.8,3.2,2.6,2.9,3.1,2.6,2.3,1.61,2.08,1.85,2.87,3.3,2.5,2.9,3.2,2.55,2.95,3.2,2.5,2,1.8,2.08,1.73
epl,2020-2021,03/02/2021,Burnley,Man City,0,2,2,17,0,6,1,3,8,5,2,1,0,0,A,0,2,A,M Atkinson,13,7,1.2,13.5,6.5,1.22,14,6.25,1.22,1.66,2.2,2.05,1.88,16,7.5,1.16,15,6.75,1.2,14,6.5,1.22,1.57,2.37,1.75,2.05
epl,2020-2021,03/02/2021,Fulham,Leicester,0,2,8,9,1,5,5,2,17,10,3,1,0,0,A,0,2,A,R Jones,4,3.5,1.9,4.1,3.5,1.91,3.95,3.45,1.97,2,1.8,1.94,1.99,3.75,3.3,2.05,3.7,3.4,2.05,3.7,3.3,2.1,2.2,1.66,1.82,2.11
epl,2020-2021,03/02/2021,Leeds,Everton,1,2,16,10,7,6,7,1,12,12,2,3,0,0,A,0,2,A,M Oliver,2.5,3.5,2.7,2.35,3.75,2.8,2.45,3.55,2.75,1.66,2.2,1.87,2.06,2.5,3.4,2.75,2.6,3.3,2.75,2.55,3.45,2.7,1.72,2.1,1.91,2.02
epl,2020-2021,03/02/2021,Aston Villa,West Ham,1,3,9,20,2,10,7,3,11,15,1,1,0,0,A,0,0,D,A Madley,2.2,3.4,3.25,2.15,3.4,3.4,2.2,3.45,3.3,1.72,2.1,1.92,2.01,2.25,3.5,3.1,2.25,3.5,3.1,2.35,3.25,3.05,1.72,2.1,2.11,1.82
epl,2020-2021,03/02/2021,Liverpool,Brighton,0,1,11,13,1,4,6,3,12,6,1,0,0,0,A,0,0,D,K Friend,1.33,5.25,9,1.34,5.5,8,1.33,5.25,9,1.66,2.2,2.05,1.75,1.44,4.75,6.5,1.48,4.5,6.5,1.47,4.4,7,1.61,2.3,1.87,2.06
epl,2020-2021,04/02/2021,Tottenham,Chelsea,0,1,7,18,2,2,2,7,20,14,2,3,0,0,A,0,1,A,A Marriner,3.5,3.4,2.1,3.6,3.4,2.1,3.45,3.4,2.15,1.9,1.9,2.05,1.88,4,3.4,1.95,4,3.5,1.95,3.9,3.35,2,2.05,1.85,1.92,2.01
epl,2020-2021,06/02/2021,Aston Villa,Arsenal,1,0,12,14,8,3,3,7,12,12,3,2,0,0,H,1,0,H,C Kavanagh,2.62,3.5,2.6,2.6,3.6,2.6,2.75,3.45,2.55,1.66,2.2,2.04,1.86,2.87,3.5,2.37,2.9,3.5,2.4,2.95,3.3,2.45,1.72,2.1,1.82,2.11
epl,2020-2021,06/02/2021,Burnley,Brighton,1,1,20,10,7,2,8,7,8,10,2,0,0,0,D,0,1,A,A Taylor,3.6,3.1,2.2,3.5,3.2,2.2,3.6,3.1,2.2,2.5,1.53,2.01,1.89,3.6,3.2,2.15,3.5,3.2,2.2,3.6,3.1,2.25,2.5,1.53,1.99,1.94
epl,2020-2021,06/02/2021,Newcastle,Southampton,3,2,6,14,4,5,0,7,11,14,2,1,1,0,H,3,1,H,C Pawson,3,3.3,2.4,3,3.2,2.45,2.95,3.25,2.45,2,1.8,2.05,1.75,3.3,3.5,2.2,3.2,3.5,2.2,3.25,3.3,2.25,1.9,1.9,1.99,1.94
epl,2020-2021,06/02/2021,Fulham,West Ham,0,0,20,8,2,1,7,3,11,10,1,2,0,1,D,0,0,D,M Dean,3.6,3.5,2.05,3.6,3.4,2.1,3.55,3.45,2.1,2,1.8,2.08,1.82,4,3.75,1.85,4,3.6,1.91,4.2,3.55,1.9,1.9,1.9,1.95,1.98
epl,2020-2021,06/02/2021,Man United,Everton,3,3,14,6,5,3,5,1,14,10,2,1,0,0,D,2,0,H,J Moss,1.53,4.2,6,1.53,4.2,6.25,1.57,4.3,5.75,1.66,2.2,1.96,1.94,1.57,4.2,5.5,1.6,4.2,5.25,1.63,4.1,5.25,1.66,2.2,2.11,1.82
epl,2020-2021,07/02/2021,Tottenham,West Brom,2,0,13,4,6,1,8,0,16,12,1,2,0,0,H,0,0,D,S Attwell,1.45,4.5,7,1.48,4.33,7,1.45,4.6,7,1.72,2.1,2.05,1.85,1.36,5,8.5,1.36,5,8.5,1.4,4.8,7.5,1.72,2.1,1.91,2.02
epl,2020-2021,07/02/2021,Wolves,Leicester,0,0,13,13,1,3,8,2,11,15,1,3,0,0,D,0,0,D,M Atkinson,3.5,3.4,2.1,3.4,3.4,2.15,3.5,3.3,2.15,2.2,1.66,2.04,1.86,3.2,3.25,2.3,3.3,3.2,2.3,3.3,3.15,2.35,2.2,1.66,1.93,1.97
epl,2020-2021,07/02/2021,Liverpool,Man City,1,4,8,8,3,5,6,1,13,8,2,1,0,0,A,0,0,D,M Oliver,3.4,3.6,2.05,3.4,3.7,2.05,3.4,3.4,2.2,1.72,2.1,2.03,1.87,3.2,3.6,2.15,3.1,3.6,2.2,3.25,3.35,2.25,1.72,2.1,1.92,2.01
epl,2020-2021,07/02/2021,Sheffield United,Chelsea,1,2,8,9,3,3,1,8,8,8,1,0,0,0,A,0,1,A,K Friend,7,4.5,1.45,7.25,4.1,1.5,7,4.4,1.47,1.9,1.9,2.07,1.83,7,4.33,1.45,6.75,4.33,1.48,7.5,4.4,1.45,1.9,1.9,2.01,1.92
epl,2020-2021,08/02/2021,Leeds,Crystal Palace,2,0,17,8,7,3,5,3,7,8,0,2,0,0,H,1,0,H,A Marriner,1.8,3.8,4.2,1.85,3.8,4.1,1.85,3.8,3.95,1.61,2.3,1.87,2.03,1.8,3.75,4.33,1.83,3.7,4.25,1.83,3.65,4.3,1.9,1.9,2.05,1.88
epl,2020-2021,13/02/2021,Leicester,Liverpool,3,1,11,15,6,4,2,12,9,6,1,2,0,0,H,0,0,D,A Taylor,3.5,3.4,2.1,3.6,3.5,2.05,3.4,3.45,2.15,1.72,2.1,2.05,1.88,3.6,3.8,1.95,3.7,3.75,1.95,3.65,3.6,2,1.66,2.2,2,1.93
epl,2020-2021,13/02/2021,Crystal Palace,Burnley,0,3,13,16,3,4,7,4,15,14,0,0,0,0,A,0,2,A,M Oliver,2.37,3.1,3.2,2.3,3.2,3.3,2.4,3.05,3.2,2.5,1.53,2.1,1.83,2.8,3.1,2.7,2.85,3.1,2.65,2.85,3.1,2.65,2.2,1.66,2.03,1.9
epl,2020-2021,13/02/2021,Man City,Tottenham,3,0,15,7,6,3,4,2,12,13,1,3,0,0,H,1,0,H,P Tierney,1.28,5.75,9.5,1.33,5.5,8.75,1.33,5.25,8.75,1.61,2.3,2.01,1.92,1.3,5.75,9,1.33,5.5,8.75,1.37,5.25,7.75,1.53,2.5,2.05,1.88
epl,2020-2021,13/02/2021,Brighton,Aston Villa,0,0,26,4,9,1,9,2,16,12,2,3,0,0,D,0,0,D,D England,2.7,3.5,2.5,2.75,3.4,2.55,2.75,3.4,2.55,1.72,2.1,2.03,1.9,2.87,3.3,2.45,2.8,3.4,2.5,2.85,3.3,2.5,1.9,1.9,2.08,1.85
epl,2020-2021,14/02/2021,Southampton,Wolves,1,2,7,10,3,4,4,6,10,9,2,2,0,0,A,1,0,H,G Scott,2.37,3.2,3.1,2.45,3.2,3,2.4,3.2,3.1,2.3,1.61,2.1,1.83,2.2,3.2,3.6,2.15,3.25,3.6,2.2,3.2,3.5,2.2,1.66,1.96,1.97
epl,2020-2021,14/02/2021,West Brom,Man United,1,1,7,10,3,7,4,5,13,10,5,0,0,0,D,1,1,D,C Pawson,10,5.5,1.3,8.5,5.25,1.35,8.75,5.5,1.33,1.53,2.5,1.99,1.94,10,5.75,1.28,9.75,6,1.28,9,5.75,1.33,1.5,2.62,1.75,2.05
epl,2020-2021,14/02/2021,Arsenal,Leeds,4,2,13,9,5,5,4,5,8,17,0,2,0,0,H,3,0,H,S Attwell,1.83,3.8,4,1.85,3.8,4,1.9,3.8,3.85,1.57,2.37,1.92,2.01,1.8,3.8,4.33,1.8,3.8,4.33,1.8,3.65,4.1,1.57,2.37,2.1,1.83
epl,2020-2021,14/02/2021,Everton,Fulham,0,2,7,12,2,3,5,4,7,16,1,1,0,0,A,0,0,D,A Madley,1.85,3.6,4.2,1.9,3.5,4.2,1.95,3.5,4,2,1.8,1.97,1.96,2,3.4,3.9,2,3.4,3.9,2.05,3.25,3.75,2.2,1.66,2.05,1.88
epl,2020-2021,15/02/2021,West Ham,Sheffield United,3,0,13,8,9,5,7,7,11,12,0,2,0,0,H,1,0,H,S Hooper,1.66,3.75,5.25,1.72,3.75,5,1.73,3.65,5,2,1.8,1.97,1.96,2,3.3,4,2.05,3.1,4.1,2.05,3.2,3.95,2.37,1.57,2.07,1.86
epl,2020-2021,15/02/2021,Chelsea,Newcastle,2,0,18,10,5,4,10,5,9,13,0,0,0,0,H,2,0,H,P Bankes,1.22,6.5,12,1.22,6.75,12,1.25,6.25,13,1.57,2.37,1.92,2.01,1.28,5.75,9.5,1.28,5.75,10.5,1.33,5.75,8.5,1.66,2.2,1.91,2.02
epl,2020-2021,17/02/2021,Burnley,Fulham,1,1,8,8,3,3,5,5,7,13,1,1,0,0,D,0,0,D,J Moss,2.75,3.2,2.7,2.7,3.2,2.7,2.8,3.1,2.7,2.3,1.61,1.98,1.92,2.9,3.1,2.55,2.95,3.1,2.55,2.95,3.05,2.6,2.37,1.57,2.11,1.79
epl,2020-2021,17/02/2021,Everton,Man City,1,3,3,16,2,7,0,10,8,8,2,1,0,0,A,1,1,D,A Marriner,8.5,5.5,1.33,7.75,5.25,1.36,8.5,5.25,1.35,1.66,2.2,1.85,2.05,11,5.5,1.28,9.5,5.75,1.3,11,5.75,1.27,1.66,2.2,2.02,1.77
epl,2020-2021,19/02/2021,Wolves,Leeds,1,0,15,18,5,7,7,9,13,8,1,0,0,0,H,0,0,D,D Coote,2.37,3.3,3,2.3,3.3,3.2,2.4,3.3,3.05,1.9,1.9,2.09,1.84,2.25,3.4,3.2,2.25,3.4,3.2,2.3,3.25,3.2,1.9,1.9,2.02,1.91
epl,2020-2021,20/02/2021,Southampton,Chelsea,1,1,4,9,1,3,3,6,10,10,1,1,0,0,D,1,0,H,A Taylor,5,3.8,1.7,4.75,3.75,1.75,4.8,3.75,1.73,1.9,1.9,1.94,1.99,4.75,3.75,1.75,4.75,3.7,1.75,4.6,3.75,1.75,1.8,2,1.77,2.02
epl,2020-2021,20/02/2021,Burnley,West Brom,0,0,6,10,1,3,5,5,16,10,3,0,0,1,D,0,0,D,M Dean,2,3.3,4,2,3.4,3.9,2,3.3,3.95,2.2,1.66,2.03,1.9,2.1,3.25,3.6,2.15,3.25,3.6,2.15,3.2,3.65,2.3,1.61,1.88,2.05
epl,2020-2021,20/02/2021,Liverpool,Everton,0,2,15,9,6,6,7,2,10,10,2,1,0,0,A,0,1,A,C Kavanagh,1.44,4.5,7,1.48,4.4,7,1.5,4.6,6.25,1.57,2.37,2.05,1.88,1.36,5.5,7,1.36,5.25,7.75,1.4,5,7.5,1.57,2.37,2.06,1.87
epl,2020-2021,20/02/2021,Fulham,Sheffield United,1,0,15,4,7,2,6,4,11,14,1,2,0,0,H,0,0,D,M Atkinson,2.15,3.2,3.6,2.2,3.2,3.5,2.2,3.15,3.6,2.3,1.61,1.88,2.05,1.9,3.4,4.2,1.95,3.4,4.1,1.97,3.3,4.1,2.3,1.61,1.99,1.94
epl,2020-2021,21/02/2021,West Ham,Tottenham,2,1,4,20,4,4,5,7,14,7,4,3,0,0,H,1,0,H,C Pawson,2.62,3.4,2.7,2.5,3.4,2.8,2.65,3.3,2.7,1.9,1.9,1.93,2,2.9,3.4,2.4,3,3.3,2.4,2.95,3.4,2.4,1.81,2.09,1.88,2.05
epl,2020-2021,21/02/2021,Aston Villa,Leicester,1,2,11,16,2,7,7,8,11,12,2,1,0,0,A,0,2,A,M Oliver,2.87,3.5,2.4,2.85,3.5,2.4,2.85,3.45,2.45,1.72,2.1,2.05,1.75,3.7,3.7,1.95,3.6,3.7,2,3.65,3.35,2,1.9,1.9,1.88,2.05
epl,2020-2021,21/02/2021,Arsenal,Man City,0,1,7,15,1,3,1,3,11,9,2,2,0,0,A,0,1,A,J Moss,6.5,4.33,1.5,6.25,4.1,1.55,6,4.3,1.53,1.72,2.1,2.01,1.92,7,4.5,1.44,7,4.5,1.45,6.5,4.6,1.47,1.66,2.2,1.83,2.1
