league,season,Date,HomeTeam,AwayTeam,FTHG,FTAG,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,FTR,HTHG,HTAG,HTR,Referee,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA
epl,2014-2015,04/03/15,Man City,Leicester,2,0,22,6,9,2,10,3,11,3,0,1,0,0,H,1,0,H,R Madley,1.25,7,13,1.25,6.5,11.5,1.25,5.5,10.3
epl,2014-2015,04/03/15,Newcastle,Man United,0,1,9,11,2,5,4,1,6,14,1,2,0,0,A,0,0,D,A Taylor,4.2,3.5,2,4,3.4,2,3.8,3.45,1.9
epl,2014-2015,04/03/15,QPR,Arsenal,1,2,10,20,3,9,1,6,10,8,2,1,0,0,A,0,0,D,K Friend,7,4.33,1.53,6,4.33,1.55,5.6,3.9,1.55
epl,2014-2015,04/03/15,Stoke,Everton,2,0,11,10,3,5,5,6,11,14,2,2,0,0,H,1,0,H,M Clattenburg,2.5,3.3,3.1,2.5,3.2,2.8,2.5,3.2,2.75
epl,2014-2015,04/03/15,Tottenham,Swansea,3,2,20,10,7,5,6,4,14,7,1,0,0,0,H,1,1,D,M Oliver,1.75,3.8,5.25,1.75,3.5,4.75,1.7,3.6,4.7
epl,2014-2015,04/03/15,West Ham,Chelsea,0,1,18,12,5,3,5,4,10,10,3,4,0,0,A,0,1,A,A Marriner,6.25,4,1.62,5.75,4.1,1.62,5.1,3.6,1.65
epl,2014-2015,07/03/15,QPR,Tottenham,1,2,17,13,6,6,3,5,15,12,1,2,0,0,A,0,1,A,C Pawson,4.75,3.9,1.8,4.5,3.8,1.8,4,3.45,1.85
epl,2014-2015,14/03/15,Arsenal,West Ham,3,0,19,7,9,1,7,5,10,9,1,1,0,0,H,1,0,H,A Taylor,1.4,5,9,1.4,4.5,7.5,1.4,4.4,7.3
epl,2014-2015,14/03/15,Burnley,Man City,1,0,10,21,4,5,2,6,6,9,2,1,0,0,H,0,0,D,A Marriner,7.5,5,1.44,6.5,4.5,1.44,7,4,1.45
epl,2014-2015,14/03/15,Crystal Palace,QPR,3,1,15,11,4,4,6,3,17,16,1,3,0,0,H,3,0,H,L Mason,1.83,3.75,4.75,1.83,3.6,4.1,1.85,3.45,4
epl,2014-2015,14/03/15,Leicester,Hull,0,0,15,12,3,5,7,5,10,15,0,4,0,1,D,0,0,D,J Moss,2.2,3.3,3.75,2.2,3.25,3.25,2.1,3.3,3.3
epl,2014-2015,14/03/15,Sunderland,Aston Villa,0,4,12,14,2,8,2,5,10,9,1,1,0,0,A,0,4,A,N Swarbrick,2.38,3.25,3.4,2.35,3.1,3.1,2.25,3,3.3
epl,2014-2015,14/03/15,West Brom,Stoke,1,0,14,9,5,2,7,5,7,16,1,2,0,0,H,1,0,H,M Oliver,2.38,3.25,3.4,2.35,3,3.2,2.3,3.2,3
epl,2014-2015,15/03/15,Chelsea,Southampton,1,1,22,12,7,5,9,2,10,11,3,3,0,0,D,1,1,D,M Dean,1.62,4,6.5,1.62,3.9,6,1.5,4,6.1
epl,2014-2015,15/03/15,Everton,Newcastle,3,0,15,12,9,4,3,4,11,9,1,2,0,1,H,1,0,H,M Atkinson,1.83,3.75,4.75,1.83,3.5,4.2,1.85,3.45,4
epl,2014-2015,15/03/15,Man United,Tottenham,3,0,11,5,3,1,4,2,12,10,1,1,0,0,H,3,0,H,M Clattenburg,1.91,3.75,4.33,1.91,3.5,4.25,1.9,3.45,3.8
epl,2014-2015,16/03/15,Swansea,Liverpool,0,1,10,16,3,5,4,5,13,16,0,3,0,0,A,0,0,D,R East,4,3.6,2,3.9,3.5,2,3.3,3.3,2.1
epl,2014-2015,21/03/15,Aston Villa,Swansea,0,1,12,9,3,6,4,9,13,9,0,0,0,0,A,0,0,D,R Madley,2.5,3.25,2.8,2.5,3,3,2.3,3.2,3
epl,2014-2015,21/03/15,Man City,West Brom,3,0,43,3,16,0,9,2,6,5,0,0,0,1,H,2,0,H,N Swarbrick,1.3,5.5,8.5,1.3,5,10,1.3,5,9
epl,2014-2015,21/03/15,Newcastle,Arsenal,1,2,16,7,4,3,9,4,11,7,0,0,0,0,A,0,2,A,M Jones,6,3.8,1.57,5.5,3.8,1.6,4.9,3.7,1.65
epl,2014-2015,21/03/15,Southampton,Burnley,2,0,20,15,3,3,10,5,10,7,0,0,0,0,H,1,0,H,R East,1.4,4.5,7.5,1.45,4.2,7,1.45,4,7
epl,2014-2015,21/03/15,Stoke,Crystal Palace,1,2,17,12,4,3,8,4,15,14,3,4,0,0,A,1,2,A,A Marriner,2.1,3.3,3.5,2.2,3.1,3.4,2.1,3.2,3.4
epl,2014-2015,21/03/15,Tottenham,Leicester,4,3,10,14,4,5,4,4,8,9,2,1,0,0,H,2,1,H,M Dean,1.53,4,6,1.6,4,5.25,1.5,4,6.1
epl,2014-2015,21/03/15,West Ham,Sunderland,1,0,15,7,4,3,6,4,14,11,0,1,0,0,H,0,0,D,L Mason,1.8,3.5,4.5,1.85,3.4,4.25,1.8,3.5,4.2
epl,2014-2015,22/03/15,Hull,Chelsea,2,3,19,8,8,3,6,6,14,11,0,2,0,0,A,2,2,D,M Oliver,7,4.33,1.44,6.75,4.25,1.45,7,4,1.45
epl,2014-2015,22/03/15,Liverpool,Man United,1,2,7,6,1,4,2,3,14,17,2,2,1,0,A,0,1,A,M Atkinson,2.05,3.4,3.6,2.15,3.4,3.6,2.2,3.2,3.2
epl,2014-2015,22/03/15,QPR,Everton,1,2,14,8,1,3,1,3,11,12,2,1,0,0,A,0,1,A,J Moss,3.3,3.4,2.15,3.25,3.25,2.2,3.1,3.3,2.2
epl,2014-2015,04/04/15,Arsenal,Liverpool,4,1,16,13,10,2,6,5,7,9,1,0,0,1,H,3,0,H,A Taylor,1.83,3.75,4.2,1.85,3.6,4,1.9,3.45,3.8
epl,2014-2015,04/04/15,Chelsea,Stoke,2,1,19,7,10,2,9,0,5,22,1,6,0,0,H,1,1,D,J Moss,1.29,5.5,11,1.28,5.25,10.5,1.28,5.1,10
epl,2014-2015,04/04/15,Everton,Southampton,1,0,11,11,1,2,4,10,12,17,0,1,0,0,H,1,0,H,L Mason,2.63,3.2,2.8,2.6,3.1,2.75,2.5,3.3,2.65
epl,2014-2015,04/04/15,Leicester,West Ham,2,1,20,14,7,7,7,6,12,10,0,3,0,0,H,1,1,D,M Clattenburg,2.38,3.3,3.1,2.3,3.3,3,2.2,3.3,3.1
epl,2014-2015,04/04/15,Man United,Aston Villa,3,1,19,4,7,2,10,2,15,12,0,1,0,0,H,1,0,H,R East,1.3,5.5,10,1.3,5,9.5,1.3,5,9
epl,2014-2015,04/04/15,Swansea,Hull,3,1,9,10,4,1,4,7,11,14,1,5,0,1,H,2,0,H,A Marriner,1.91,3.5,4.2,1.91,3.3,4.1,1.9,3.45,3.8
epl,2014-2015,04/04/15,West Brom,QPR,1,4,21,12,6,7,2,4,6,15,2,3,1,0,A,0,3,A,L Probert,1.8,3.5,4.5,1.75,3.5,4.75,1.75,3.5,4.5
epl,2014-2015,05/04/15,Burnley,Tottenham,0,0,15,12,4,2,5,3,9,5,2,0,0,0,D,0,0,D,M Atkinson,3.5,3.4,2.1,3.6,3.5,2.1,3.2,3.4,2.1
epl,2014-2015,05/04/15,Sunderland,Newcastle,1,0,16,10,4,1,8,4,14,18,5,2,0,0,H,1,0,H,M Dean,2.5,3.1,3.1,2.5,3.2,2.8,2.2,3.3,3.1
epl,2014-2015,06/04/15,Crystal Palace,Man City,2,1,5,22,3,4,4,13,11,11,2,1,0,0,H,1,0,H,M Oliver,5,4,1.67,5,4,1.7,5,3.9,1.6
epl,2014-2015,07/04/15,Aston Villa,QPR,3,3,21,11,7,5,7,3,8,12,0,4,0,0,D,2,1,H,C Pawson,2.15,3.4,3.8,2.15,3.3,3.3,2,3.3,3.6
epl,2014-2015,11/04/15,Burnley,Arsenal,0,1,8,17,4,5,1,6,15,7,2,0,0,0,A,0,1,A,M Dean,6.5,4.33,1.57,6.25,4.1,1.57,7,4,1.45
epl,2014-2015,11/04/15,Southampton,Hull,2,0,9,15,4,4,2,5,7,11,2,0,0,0,H,0,0,D,K Friend,1.53,4.2,7.5,1.53,3.8,6.5,1.55,3.9,5.6
epl,2014-2015,11/04/15,Sunderland,Crystal Palace,1,4,12,14,3,5,8,4,15,17,2,2,0,0,A,0,0,D,A Taylor,2.9,3.2,2.7,2.75,3.1,2.6,2.4,3.2,2.85
epl,2014-2015,11/04/15,Swansea,Everton,1,1,11,12,3,8,3,6,18,12,3,3,0,0,D,0,1,A,M Oliver,2.5,3.3,3.1,2.5,3.3,2.95,2.4,3.3,2.75
epl,2014-2015,11/04/15,Tottenham,Aston Villa,0,1,14,10,3,3,9,6,11,12,3,2,0,1,A,0,1,A,L Probert,1.62,4.2,6,1.62,4.1,5.5,1.55,3.9,5.6
epl,2014-2015,11/04/15,West Brom,Leicester,2,3,8,12,5,4,4,6,15,15,2,2,0,0,A,2,1,H,M Atkinson,2.3,3.4,3.4,2.2,3.25,3.2,2,3.3,3.6
epl,2014-2015,11/04/15,West Ham,Stoke,1,1,11,18,3,2,4,10,17,13,3,1,0,0,D,1,0,H,R East,2.3,3.4,3.4,2.3,3.2,3.1,2.1,3.2,3.4
epl,2014-2015,12/04/15,Man United,Man City,4,2,11,10,7,3,1,5,9,16,0,3,0,0,H,2,1,H,M Clattenburg,2.63,3.4,2.88,2.7,3.4,2.7,2.4,3.3,2.75
epl,2014-2015,12/04/15,QPR,Chelsea,0,1,15,9,4,1,5,6,12,6,2,1,0,0,A,0,0,D,A Marriner,9,5,1.4,8,5,1.4,7.3,4.4,1.4
epl,2014-2015,13/04/15,Liverpool,Newcastle,2,0,14,10,6,3,6,6,8,17,2,0,0,1,H,1,0,H,L Mason,1.4,5,9,1.4,5,8.25,1.45,4,7
epl,2014-2015,18/04/15,Chelsea,Man United,1,0,7,15,2,2,3,7,13,11,7,1,0,0,H,1,0,H,M Dean,2,3.4,4.33,2,3.5,3.9,2,3.3,3.6
epl,2014-2015,18/04/15,Crystal Palace,West Brom,0,2,19,8,4,4,7,6,17,17,3,3,0,0,A,0,1,A,J Moss,1.95,3.5,4.5,1.95,3.4,3.75,1.9,3.45,3.8
epl,2014-2015,18/04/15,Everton,Burnley,1,0,21,10,8,1,5,6,12,15,1,2,0,1,H,1,0,H,M Jones,1.73,3.8,5.5,1.72,3.8,5,1.7,3.8,4.3
epl,2014-2015,18/04/15,Leicester,Swansea,2,0,18,10,6,6,6,3,6,5,0,2,0,0,H,1,0,H,L Probert,2.15,3.4,3.75,2.15,3.3,3.3,2.1,3.3,3.3
epl,2014-2015,18/04/15,Stoke,Southampton,2,1,15,12,2,6,2,5,17,17,0,4,0,0,H,0,1,A,M Clattenburg,3.5,3.25,2.3,3,3.3,2.3,2.9,3.3,2.3
epl,2014-2015,19/04/15,Man City,West Ham,2,0,18,9,3,3,6,3,10,6,2,2,0,0,H,2,0,H,A Taylor,1.25,6.5,11,1.28,6,11,1.27,5.2,10
epl,2014-2015,19/04/15,Newcastle,Tottenham,1,3,11,14,5,8,4,3,11,13,2,4,0,0,A,0,1,A,K Friend,3.3,3.5,2.3,3.3,3.3,2.3,2.65,3.3,2.5
epl,2014-2015,25/04/15,Burnley,Leicester,0,1,12,8,4,4,6,4,16,16,3,0,0,0,A,0,0,D,A Taylor,2.63,3.3,2.9,2.55,3.3,2.8,2.5,3.3,2.65
epl,2014-2015,25/04/15,Crystal Palace,Hull,0,2,7,21,3,7,0,9,15,10,0,0,0,0,A,0,0,D,M Clattenburg,2.05,3.3,4.2,2,3.3,4.1,2,3.3,3.6
epl,2014-2015,25/04/15,Man City,Aston Villa,3,2,11,13,4,4,7,6,13,11,1,2,0,0,H,1,0,H,M Dean,1.29,6,12,1.28,5.75,12.5,1.27,5.2,10
epl,2014-2015,25/04/15,Newcastle,Swansea,2,3,12,11,4,6,9,6,14,9,1,2,0,0,A,1,1,D,N Swarbrick,2.45,3.25,3.25,2.45,3.2,2.85,2.4,3.2,2.85
epl,2014-2015,25/04/15,QPR,West Ham,0,0,18,8,7,2,6,6,14,12,1,0,0,0,D,0,0,D,M Jones,2.38,3.4,3.25,2.38,3.2,2.95,2.2,3.3,3.1
epl,2014-2015,25/04/15,Southampton,Tottenham,2,2,13,7,4,2,8,3,9,10,1,3,0,0,D,1,1,D,J Moss,2.1,3.5,3.8,2.1,3.4,3.7,2.15,3.3,3.2
epl,2014-2015,25/04/15,Stoke,Sunderland,1,1,23,15,8,5,9,8,14,15,2,3,0,0,D,1,1,D,M Atkinson,1.91,3.5,4.75,1.91,3.4,3.9,1.9,3.45,3.8
epl,2014-2015,25/04/15,West Brom,Liverpool,0,0,10,22,4,5,2,4,12,11,1,0,0,0,D,0,0,D,R East,4,3.6,2,4,3.6,1.95,4,3.45,1.85
epl,2014-2015,26/04/15,Arsenal,Chelsea,0,0,12,7,1,3,6,2,17,11,4,3,0,0,D,0,0,D,M Oliver,2.4,3.3,3.3,2.35,3.3,3.2,2.5,3.2,2.75
epl,2014-2015,26/04/15,Everton,Man United,3,0,9,17,7,4,7,7,6,10,0,2,0,0,H,2,0,H,A Marriner,3.75,3.4,2.15,3.4,3.4,2.2,3.6,3.3,2
epl,2014-2015,28/04/15,Hull,Liverpool,1,0,7,12,4,9,7,7,10,10,2,0,0,0,H,1,0,H,L Probert,4.33,3.4,2,4.1,3.4,2,3.6,3.3,2
epl,2014-2015,29/04/15,Leicester,Chelsea,1,3,8,11,2,4,2,6,10,1,1,0,0,0,A,1,0,H,M Clattenburg,5.75,3.8,1.7,5.25,3.8,1.7,4.7,3.6,1.7
epl,2014-2015,02/05/15,Aston Villa,Everton,3,2,11,9,4,5,5,3,13,12,2,1,0,0,H,2,0,H,M Clattenburg,2.75,3.3,2.8,2.65,3.25,2.6,2.5,3.3,2.65
epl,2014-2015,02/05/15,Leicester,Newcastle,3,0,19,12,7,3,10,7,10,13,1,2,0,2,H,2,0,H,M Dean,1.91,3.7,4.33,1.91,3.5,4.1,1.95,3.35,3.7
epl,2014-2015,02/05/15,Liverpool,QPR,2,1,25,10,8,2,9,6,9,18,2,3,0,1,H,1,0,H,M Atkinson,1.36,5.25,10,1.36,5.25,8.75,1.42,4.6,6.4
epl,2014-2015,02/05/15,Man United,West Brom,0,1,26,6,9,3,9,3,10,11,1,0,0,0,A,0,0,D,A Taylor,1.36,5.25,10,1.36,5.25,8.75,1.3,5,9
epl,2014-2015,02/05/15,Sunderland,Southampton,2,1,12,11,6,2,1,1,12,13,2,2,0,1,H,1,1,D,M Jones,4.2,3.4,2.05,3.6,3.25,2.05,3.3,3.3,2.1
epl,2014-2015,02/05/15,Swansea,Stoke,2,0,16,9,4,3,6,2,9,18,1,2,0,1,H,0,0,D,C Pawson,2.3,3.4,3.4,2.3,3.1,3.2,2.2,3.2,3.2
epl,2014-2015,02/05/15,West Ham,Burnley,1,0,29,8,7,2,13,3,11,7,3,2,0,1,H,1,0,H,J Moss,2.25,3.5,3.4,2.25,3.3,3.1,2.2,3.3,3.1
epl,2014-2015,03/05/15,Chelsea,Crystal Palace,1,0,17,8,7,1,3,6,12,13,2,2,0,0,H,1,0,H,K Friend,1.36,5.25,10,1.36,5,9.25,1.35,4.8,7.6
epl,2014-2015,03/05/15,Tottenham,Man City,0,1,21,15,5,4,8,7,6,11,3,4,0,0,A,0,1,A,A Marriner,3.75,3.75,2.05,3.6,3.6,2.05,3.6,3.3,2
epl,2014-2015,04/05/15,Hull,Arsenal,1,3,8,22,1,9,0,5,8,11,2,0,0,0,A,0,3,A,L Mason,5.5,4,1.7,5.25,3.8,1.7,,,
epl,2014-2015,09/05/15,Aston Villa,West Ham,1,0,15,5,5,1,2,6,6,13,1,1,0,0,H,1,0,H,L Mason,1.91,3.7,4.33,1.95,3.5,3.7,1.9,3.45,3.8
epl,2014-2015,09/05/15,Crystal Palace,Man United,1,2,13,13,4,4,7,6,13,12,0,1,0,0,A,0,1,A,M Oliver,4.5,3.6,1.91,4.1,3.7,1.9,4.5,3.7,1.7
epl,2014-2015,09/05/15,Everton,Sunderland,0,2,22,10,4,3,15,1,10,9,2,3,0,0,A,0,0,D,L Probert,1.8,3.75,5,1.8,3.6,4.75,1.95,3.4,3.55
epl,2014-2015,09/05/15,Hull,Burnley,0,1,21,8,3,2,9,3,16,12,1,1,0,0,A,0,0,D,M Atkinson,1.95,3.5,4.5,1.95,3.4,3.75,1.8,3.5,4.2
epl,2014-2015,09/05/15,Leicester,Southampton,2,0,10,10,3,3,4,8,12,10,1,0,0,0,H,2,0,H,R East,2.6,3.4,2.9,2.6,3.25,2.65,2.4,3.3,2.75
epl,2014-2015,09/05/15,Newcastle,West Brom,1,1,15,8,5,3,7,2,11,17,2,3,0,0,D,1,1,D,C Foy,2.55,3.3,3,2.55,3.3,2.9,2.3,3.3,2.9
epl,2014-2015,09/05/15,Stoke,Tottenham,3,0,17,9,9,3,6,8,14,12,0,0,0,1,H,2,0,H,M Clattenburg,2.9,3.4,2.6,2.7,3.25,2.55,2.65,3.3,2.5
epl,2014-2015,10/05/15,Chelsea,Liverpool,1,1,8,15,3,4,6,4,13,11,4,3,0,0,D,1,1,D,A Marriner,2.1,3.5,3.8,2.1,3.3,3.8,2.1,3.3,3.3
epl,2014-2015,10/05/15,Man City,QPR,6,0,23,9,11,3,7,4,12,7,0,1,0,0,H,2,0,H,M Dean,1.22,7.5,13,1.22,7.25,11.5,1.2,5.8,13
epl,2014-2015,11/05/15,Arsenal,Swansea,0,1,23,8,9,3,6,1,7,10,0,1,0,0,A,0,0,D,K Friend,1.3,6,11,1.3,5.75,10,1.35,4.8,7.6
epl,2014-2015,16/05/15,Burnley,Stoke,0,0,11,11,4,3,7,6,14,9,1,2,0,0,D,0,0,D,M Oliver,2.7,3.3,2.88,2.65,3.2,2.65,2.75,3.3,2.4
epl,2014-2015,16/05/15,Liverpool,Crystal Palace,1,3,18,15,3,6,4,5,10,17,2,3,0,0,A,1,1,D,J Moss,1.45,4.75,8,1.45,4.75,7,1.45,4,7
epl,2014-2015,16/05/15,QPR,Newcastle,2,1,8,22,4,8,3,12,12,8,2,0,0,0,H,0,1,A,L Probert,3.1,3.5,2.4,2.95,3.4,2.45,2.9,3.3,2.3
epl,2014-2015,16/05/15,Southampton,Aston Villa,6,1,18,9,11,4,6,3,19,7,1,1,0,0,H,5,1,H,R Madley,1.75,3.8,5.25,1.78,3.5,4.5,1.75,3.5,4.5
epl,2014-2015,16/05/15,Sunderland,Leicester,0,0,13,11,3,0,8,9,14,15,4,1,0,0,D,0,0,D,M Atkinson,2.8,3.3,2.75,2.65,3.2,2.65,2.4,3.2,2.85
epl,2014-2015,16/05/15,Tottenham,Hull,2,0,10,14,3,2,6,8,10,6,3,1,0,0,H,0,0,D,A Taylor,1.8,3.8,4.75,1.75,3.8,4.25,1.7,3.8,4.3
epl,2014-2015,16/05/15,West Ham,Everton,1,2,13,21,3,5,7,8,12,14,1,4,0,0,A,0,0,D,K Friend,2.9,3.4,2.6,2.65,3.2,2.6,2.6,3.2,2.6
epl,2014-2015,17/05/15,Man United,Arsenal,1,1,12,5,4,3,5,5,16,8,1,0,0,0,D,1,0,H,M Dean,2.45,3.5,3,2.4,3.5,2.95,2.3,3.3,2.9
epl,2014-2015,17/05/15,Swansea,Man City,2,4,13,22,9,11,11,7,8,8,0,3,0,0,A,1,2,A,M Clattenburg,4.75,4.2,1.75,5,3.75,1.75,4.5,3.5,1.75
epl,2014-2015,18/05/15,West Brom,Chelsea,3,0,9,12,5,3,3,4,12,11,3,2,0,1,H,1,0,H,M Jones,4.1,3.5,2,4,3.5,2,3.6,3.3,2
epl,2014-2015,20/05/15,Arsenal,Sunderland,0,0,28,7,8,3,5,2,6,8,1,0,0,0,D,0,0,D,A Taylor,1.3,6,11,1.3,5.75,10,1.35,4.6,8.2
epl,2014-2015,24/05/15,Arsenal,West Brom,4,1,24,14,13,5,7,3,6,7,1,0,0,0,H,4,0,H,R Madley,1.4,5.25,8.5,1.4,4.75,7,1.4,4.4,7.3
epl,2014-2015,24/05/15,Aston Villa,Burnley,0,1,16,6,5,3,7,2,9,6,1,2,0,0,A,0,1,A,M Jones,2.1,3.6,3.75,2.1,3.5,3.25,2,3.3,3.6
epl,2014-2015,24/05/15,Chelsea,Sunderland,3,1,24,17,8,9,11,3,12,8,2,1,0,0,H,1,1,D,L Mason,1.36,5.25,9.5,1.36,5.25,8.75,1.3,5,9
epl,2014-2015,24/05/15,Crystal Palace,Swansea,1,0,13,5,7,2,7,3,22,13,3,0,0,0,H,0,0,D,C Pawson,2.25,3.6,3.3,2.2,3.2,3.3,2.1,3.3,3.3
epl,2014-2015,24/05/15,Everton,Tottenham,0,1,9,16,1,3,3,5,12,8,1,2,0,0,A,0,1,A,J Moss,2.4,3.6,3,2.35,3.4,2.85,2.4,3.3,2.75
epl,2014-2015,24/05/15,Hull,Man United,0,0,16,7,6,1,8,1,12,15,2,2,0,1,D,0,0,D,L Probert,3.2,3.75,2.25,3.2,3.6,2.2,2.85,3.6,2.2
epl,2014-2015,24/05/15,Leicester,QPR,5,1,22,18,7,2,5,6,7,6,0,0,0,0,H,2,0,H,M Oliver,1.6,4.33,6,1.6,3.8,5.5,1.6,3.9,5
epl,2014-2015,24/05/15,Man City,Southampton,2,0,15,13,6,4,8,4,13,8,1,1,0,0,H,1,0,H,C Foy,1.57,4.5,6,1.55,4,5.75,1.5,4,6.1
epl,2014-2015,24/05/15,Newcastle,West Ham,2,0,17,4,4,1,2,3,9,9,2,1,0,0,H,0,0,D,M Atkinson,1.83,4,4.33,1.8,3.9,4.4,1.65,3.8,4.6
epl,2014-2015,24/05/15,Stoke,Liverpool,6,1,15,13,9,4,3,9,13,4,4,2,0,0,H,5,0,H,A Taylor,3.5,3.6,2.15,3.25,3.4,2.15,3.3,3.3,2.1
