league,season,Date,HomeTeam,AwayTeam,FTHG,FTAG,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,FTR,HTHG,HTAG,HTR,Referee,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA
epl,2015-2016,01/03/2016,Bournemouth,Southampton,2,0,9,6,4,1,10,2,11,18,0,0,0,0,H,1,0,H,M Dean,2.9,3.25,2.7,2.75,3.3,2.6,2.75,3.2,2.5
epl,2015-2016,01/03/2016,Leicester,West Brom,2,2,22,11,5,3,11,3,10,8,0,2,0,0,D,2,1,H,M Clattenburg,1.73,3.8,5.5,1.7,3.75,5.25,1.7,3.6,4.7
epl,2015-2016,01/03/2016,Norwich,Chelsea,1,2,13,10,2,2,4,4,17,5,3,2,0,0,A,0,2,A,L Mason,5.25,4,1.7,5.25,3.8,1.67,5.1,3.6,1.65
epl,2015-2016,01/03/2016,Sunderland,Crystal Palace,2,2,17,13,6,5,4,5,11,14,1,1,0,0,D,1,0,H,A Taylor,2.5,3.3,3.1,2.45,3.2,3,2.5,3.3,2.65
epl,2015-2016,02/03/2016,Arsenal,Swansea,1,2,18,11,4,2,7,3,8,11,0,2,0,0,A,1,1,D,R Madley,1.36,5.25,10,1.36,4.6,8.25,1.35,4.8,7.6
epl,2015-2016,02/03/2016,Liverpool,Man City,3,0,11,4,7,2,3,2,14,14,0,1,0,0,H,2,0,H,M Atkinson,2.63,3.4,2.88,2.55,3.2,2.75,2.6,3.2,2.6
epl,2015-2016,02/03/2016,Man United,Watford,1,0,14,13,3,3,9,7,7,17,1,2,0,0,H,0,0,D,M Jones,1.67,3.8,6,1.65,3.5,5.5,1.65,3.6,5.1
epl,2015-2016,02/03/2016,Stoke,Newcastle,1,0,9,5,2,3,5,2,11,6,1,0,0,0,H,0,0,D,N Swarbrick,2,3.5,4.2,1.83,3.4,4.33,1.9,3.45,3.8
epl,2015-2016,02/03/2016,West Ham,Tottenham,1,0,14,9,3,2,6,3,10,11,0,3,0,0,H,1,0,H,A Marriner,4,3.6,2,3.7,3.3,2,3.6,3.3,2
epl,2015-2016,05/03/2016,Chelsea,Stoke,1,1,20,16,7,5,8,4,9,10,1,2,0,0,D,1,0,H,M Clattenburg,1.5,4.5,7.5,1.5,3.9,6.75,1.5,4,6.1
epl,2015-2016,05/03/2016,Everton,West Ham,2,3,15,17,8,5,9,6,12,13,2,3,1,0,A,1,0,H,A Taylor,1.73,4,5,1.7,3.6,5,1.8,3.5,4.2
epl,2015-2016,05/03/2016,Man City,Aston Villa,4,0,22,2,9,1,9,1,10,10,0,1,0,0,H,0,0,D,L Mason,1.22,7,15,1.19,6.5,13,1.2,5.8,13
epl,2015-2016,05/03/2016,Newcastle,Bournemouth,1,3,14,16,3,5,5,4,13,8,1,3,0,0,A,0,1,A,P Tierney,2.63,3.4,2.88,2.5,3.4,2.65,2.6,3.1,2.7
epl,2015-2016,05/03/2016,Southampton,Sunderland,1,1,16,11,5,3,12,2,9,9,2,1,1,0,D,0,0,D,N Swarbrick,1.6,4,6.5,1.5,3.9,6.75,1.6,3.7,5.4
epl,2015-2016,05/03/2016,Swansea,Norwich,1,0,10,8,3,3,5,0,14,15,2,5,0,0,H,0,0,D,C Pawson,2.05,3.5,4,1.91,3.3,4.1,1.9,3.45,3.8
epl,2015-2016,05/03/2016,Tottenham,Arsenal,2,2,26,10,11,4,9,2,9,10,2,2,0,1,D,0,1,A,M Oliver,2.38,3.4,3.25,2.35,3.4,2.85,2.5,3.2,2.75
epl,2015-2016,05/03/2016,Watford,Leicester,0,1,11,14,4,7,3,8,10,11,2,2,0,0,A,0,0,D,J Moss,3,3.4,2.55,2.7,3.4,2.45,3,3.2,2.3
epl,2015-2016,06/03/2016,Crystal Palace,Liverpool,1,2,14,19,4,5,6,6,12,16,1,2,0,1,A,0,0,D,A Marriner,3.8,3.5,2.1,3.5,3.2,2.1,3.3,3.3,2.1
epl,2015-2016,06/03/2016,West Brom,Man United,1,0,9,7,2,1,4,5,8,7,1,0,0,1,H,0,0,D,M Dean,4.33,3.4,2,4.2,3.25,1.91,3.8,3.45,1.9
epl,2015-2016,12/03/2016,Bournemouth,Swansea,3,2,12,12,4,4,5,3,12,11,1,0,0,0,H,1,1,D,R East,1.95,3.5,4.33,1.91,3.3,4.1,2,3.3,3.6
epl,2015-2016,12/03/2016,Norwich,Man City,0,0,5,15,0,3,3,8,15,10,3,1,0,0,D,0,0,D,J Moss,6,4.2,1.6,6,3.75,1.57,5.4,3.7,1.6
epl,2015-2016,12/03/2016,Stoke,Southampton,1,2,13,11,2,4,1,4,13,12,1,2,0,1,A,0,2,A,L Mason,2.7,3.2,2.9,2.7,3.2,2.6,2.65,3.1,2.65
epl,2015-2016,13/03/2016,Aston Villa,Tottenham,0,2,11,19,2,8,5,8,6,6,0,0,0,0,A,0,1,A,A Taylor,7.5,4.5,1.5,7,4.2,1.45,6.1,4,1.5
epl,2015-2016,14/03/2016,Leicester,Newcastle,1,0,10,13,1,2,8,4,4,9,0,0,0,0,H,1,0,H,C Pawson,1.57,4.33,6.25,1.53,4,6,1.65,3.6,5.1
epl,2015-2016,19/03/2016,Chelsea,West Ham,2,2,22,13,5,6,10,9,13,14,3,5,0,0,D,1,1,D,R Madley,1.75,3.8,5.25,1.7,3.8,4.6,1.7,3.7,4.5
epl,2015-2016,19/03/2016,Crystal Palace,Leicester,0,1,12,8,4,3,10,7,9,13,1,1,0,0,A,0,1,A,M Jones,3,3.4,2.5,2.95,3.2,2.4,3,3.2,2.3
epl,2015-2016,19/03/2016,Everton,Arsenal,0,2,8,11,2,3,7,5,7,10,0,0,0,0,A,0,2,A,M Clattenburg,2.7,3.5,2.7,2.6,3.4,2.55,2.6,3.2,2.6
epl,2015-2016,19/03/2016,Swansea,Aston Villa,1,0,10,12,1,2,4,6,9,10,3,2,0,0,H,0,0,D,M Dean,1.67,3.8,6,1.6,3.75,5.75,1.55,4,5.5
epl,2015-2016,19/03/2016,Watford,Stoke,1,2,9,9,4,6,9,2,10,14,3,1,0,0,A,0,1,A,C Pawson,2.4,3.25,3.3,2.4,3.1,3,2.4,3.2,2.85
epl,2015-2016,19/03/2016,West Brom,Norwich,0,1,10,7,0,1,4,3,8,13,1,2,0,0,A,0,0,D,A Taylor,2.25,3.3,3.6,2.2,3.1,3.4,2.1,3.3,3.3
epl,2015-2016,20/03/2016,Man City,Man United,0,1,26,5,2,3,11,5,9,12,1,1,0,0,A,0,1,A,M Oliver,1.83,3.75,4.75,1.83,3.6,4,1.8,3.5,4.2
epl,2015-2016,20/03/2016,Newcastle,Sunderland,1,1,17,14,8,4,2,5,14,7,4,1,0,0,D,0,1,A,M Atkinson,2.1,3.5,3.8,2.1,3.2,3.5,2.1,3.3,3.3
epl,2015-2016,20/03/2016,Southampton,Liverpool,3,2,16,18,5,9,3,5,10,13,1,3,0,0,H,0,2,A,R East,2.63,3.4,2.88,2.4,3.3,2.85,2.6,3.2,2.6
epl,2015-2016,20/03/2016,Tottenham,Bournemouth,3,0,17,2,8,0,4,5,11,6,0,1,0,0,H,2,0,H,N Swarbrick,1.53,4.33,7,1.5,4.33,5.75,1.5,4,6.1
epl,2015-2016,02/04/2016,Arsenal,Watford,4,0,19,6,12,2,8,3,7,10,1,1,0,0,H,2,0,H,A Taylor,1.36,5.25,10,1.33,4.75,9.5,1.33,4.8,8.3
epl,2015-2016,02/04/2016,Aston Villa,Chelsea,0,4,15,11,4,8,7,2,12,8,4,1,1,0,A,0,2,A,N Swarbrick,6.5,4.33,1.57,6,3.9,1.55,6.1,4,1.5
epl,2015-2016,02/04/2016,Bournemouth,Man City,0,4,11,15,2,7,4,4,9,8,0,1,0,0,A,0,3,A,R Madley,3.75,3.6,2.1,3.6,3.4,2,3.6,3.3,2
epl,2015-2016,02/04/2016,Liverpool,Tottenham,1,1,15,18,7,5,12,9,11,11,2,0,0,0,D,0,0,D,J Moss,2.5,3.4,3,2.45,3.3,2.8,2.4,3.3,2.75
epl,2015-2016,02/04/2016,Norwich,Newcastle,3,2,13,13,6,5,6,5,6,11,0,0,0,0,H,1,0,H,M Dean,2.2,3.4,3.6,2.15,3.2,3.4,2.2,3.2,3.2
epl,2015-2016,02/04/2016,Stoke,Swansea,2,2,12,12,5,3,5,5,6,16,0,1,0,0,D,1,0,H,M Atkinson,2.2,3.4,3.6,2.1,3.25,3.5,2.2,3.2,3.2
epl,2015-2016,02/04/2016,Sunderland,West Brom,0,0,22,3,7,0,9,3,11,13,1,1,0,0,D,0,0,D,R East,2.1,3.3,4,2,3.3,3.7,2.1,3.3,3.3
epl,2015-2016,02/04/2016,West Ham,Crystal Palace,2,2,18,12,6,5,4,5,12,19,2,2,1,0,D,2,1,H,M Clattenburg,1.95,3.6,4.2,1.91,3.4,3.9,2,3.3,3.6
epl,2015-2016,03/04/2016,Leicester,Southampton,1,0,11,10,4,2,7,8,12,13,2,2,0,0,H,1,0,H,M Oliver,2.25,3.4,3.5,2.15,3.3,3.3,2.2,3.3,3.1
epl,2015-2016,03/04/2016,Man United,Everton,1,0,10,7,2,1,5,5,15,6,2,0,0,0,H,0,0,D,A Marriner,2.1,3.5,3.75,2,3.4,3.6,1.9,3.45,3.8
epl,2015-2016,09/04/2016,Aston Villa,Bournemouth,1,2,6,12,1,3,3,8,13,11,2,2,0,0,A,0,1,A,M Atkinson,3.4,3.2,2.2,3.5,3.4,2.05,3.3,3.3,2.1
epl,2015-2016,09/04/2016,Crystal Palace,Norwich,1,0,13,13,6,4,10,4,13,10,2,1,0,0,H,0,0,D,M Oliver,2.05,3.4,3.6,1.95,3.3,3.9,2.05,3.3,3.5
epl,2015-2016,09/04/2016,Man City,West Brom,2,1,13,13,4,2,8,8,10,7,0,1,0,0,H,1,1,D,M Jones,1.33,5,9,1.33,5,8.75,1.37,4.6,7.5
epl,2015-2016,09/04/2016,Southampton,Newcastle,3,1,20,5,6,3,11,2,8,7,0,0,0,0,H,2,0,H,R Madley,1.53,4,6,1.55,3.9,6,1.6,3.9,5
epl,2015-2016,09/04/2016,Swansea,Chelsea,1,0,12,8,6,2,1,9,15,13,5,4,0,0,H,1,0,H,A Marriner,3.75,3.4,2,3.75,3.4,1.95,3.5,3.3,2.05
epl,2015-2016,09/04/2016,Watford,Everton,1,1,13,12,5,7,7,6,13,10,2,1,0,0,D,1,1,D,K Friend,3.4,3.3,2.15,3.4,3.25,2.15,2.95,3.1,2.4
epl,2015-2016,09/04/2016,West Ham,Arsenal,3,3,19,11,7,6,7,4,11,8,2,0,0,0,D,2,2,D,C Pawson,3.6,3.5,2,3.75,3.6,1.9,3.6,3.3,2
epl,2015-2016,10/04/2016,Liverpool,Stoke,4,1,14,10,6,3,6,3,14,14,0,2,0,0,H,2,1,H,M Clattenburg,1.55,4,5.75,1.57,3.75,6,1.65,3.6,5.1
epl,2015-2016,10/04/2016,Sunderland,Leicester,0,2,15,17,1,7,1,7,9,9,1,1,0,0,A,0,0,D,A Taylor,3.4,3.4,2.1,3.3,3.4,2.1,3.3,3.3,2.1
epl,2015-2016,10/04/2016,Tottenham,Man United,3,0,16,5,8,1,2,7,10,10,3,3,0,0,H,0,0,D,M Dean,1.91,3.5,4,1.91,3.3,4.1,2.1,3.3,3.3
epl,2015-2016,13/04/2016,Crystal Palace,Everton,0,0,18,9,6,5,10,7,7,9,0,1,0,1,D,0,0,D,M Jones,2.9,3.4,2.6,2.95,3.2,2.4,2.95,3.1,2.4
epl,2015-2016,16/04/2016,Chelsea,Man City,0,3,11,11,4,8,11,3,12,15,2,3,1,0,A,0,1,A,M Dean,2.75,3.4,2.7,2.4,3.4,2.75,2.6,3.2,2.6
epl,2015-2016,16/04/2016,Everton,Southampton,1,1,7,18,2,4,3,10,8,14,1,1,0,0,D,0,0,D,C Pawson,2.7,3.4,2.8,2.5,3.25,2.75,2.5,3.3,2.65
epl,2015-2016,16/04/2016,Man United,Aston Villa,1,0,13,7,4,1,14,3,9,10,0,1,0,0,H,1,0,H,K Friend,1.22,7,17,1.2,6,15,1.2,5.8,13
epl,2015-2016,16/04/2016,Newcastle,Swansea,3,0,12,11,7,1,3,7,13,9,2,1,0,0,H,1,0,H,L Mason,2.3,3.4,3.4,2.25,3.2,3.2,2.3,3.3,2.9
epl,2015-2016,16/04/2016,Norwich,Sunderland,0,3,19,8,6,3,14,0,7,11,2,2,0,0,A,0,1,A,A Marriner,2.4,3.3,3.25,2.25,3.25,3.1,2.3,3.2,3
epl,2015-2016,16/04/2016,West Brom,Watford,0,1,16,11,4,4,9,3,11,17,0,3,0,0,A,0,1,A,M Oliver,2.4,3.2,3.4,2.3,3.1,3.2,2.3,3.1,3.1
epl,2015-2016,17/04/2016,Arsenal,Crystal Palace,1,1,21,7,6,2,10,5,7,13,0,2,0,0,D,1,0,H,R East,1.33,5.75,9.5,1.33,5,8.75,1.3,5,9
epl,2015-2016,17/04/2016,Bournemouth,Liverpool,1,2,18,19,5,6,5,4,9,9,0,0,0,0,A,0,2,A,M Jones,3.6,3.5,2.15,3.3,3.4,2.1,3.3,3.3,2.1
epl,2015-2016,17/04/2016,Leicester,West Ham,2,2,6,19,2,4,0,5,14,14,1,3,1,0,D,1,0,H,J Moss,1.95,3.6,4.2,1.95,3.4,3.75,2,3.3,3.6
epl,2015-2016,18/04/2016,Stoke,Tottenham,0,4,12,23,2,6,5,3,12,12,2,0,0,0,A,0,1,A,N Swarbrick,4.5,3.75,1.85,4.1,3.5,1.85,4,3.45,1.85
epl,2015-2016,19/04/2016,Newcastle,Man City,1,1,5,9,3,5,5,3,13,8,3,2,0,0,D,1,1,D,K Friend,6,4.5,1.57,5.25,4.25,1.55,5.4,3.7,1.6
epl,2015-2016,20/04/2016,Liverpool,Everton,4,0,37,3,13,0,9,1,8,11,1,1,0,1,H,2,0,H,R Madley,1.73,4,5,1.7,3.75,4.75,1.75,3.5,4.5
epl,2015-2016,20/04/2016,Man United,Crystal Palace,2,0,16,5,10,0,10,2,13,7,1,2,0,0,H,1,0,H,L Mason,1.53,4.33,7,1.53,4,6,1.55,4,5.5
epl,2015-2016,20/04/2016,West Ham,Watford,3,1,18,7,7,4,4,2,11,17,0,2,0,1,H,2,0,H,M Dean,1.57,4.33,6.5,1.53,4,6,1.65,3.6,5.1
epl,2015-2016,21/04/2016,Arsenal,West Brom,2,0,16,8,7,1,2,6,14,14,0,1,0,0,H,2,0,H,J Moss,1.29,6,13,1.22,5.75,13.5,1.25,5.5,10.3
epl,2015-2016,23/04/2016,Aston Villa,Southampton,2,4,16,17,7,7,6,11,8,9,2,0,0,0,A,1,2,A,N Swarbrick,7.5,4.2,1.53,6,4,1.53,6.1,4,1.5
epl,2015-2016,23/04/2016,Bournemouth,Chelsea,1,4,13,16,4,4,10,7,11,4,1,0,0,0,A,1,2,A,R East,3.1,3.5,2.4,2.9,3.3,2.35,2.65,3.3,2.5
epl,2015-2016,23/04/2016,Liverpool,Newcastle,2,2,13,6,4,3,5,4,8,17,1,1,0,0,D,2,0,H,A Marriner,1.57,4.5,6,1.57,4.2,5.25,1.5,4,6.1
epl,2015-2016,23/04/2016,Man City,Stoke,4,0,11,14,6,2,9,4,8,8,0,0,0,0,H,2,0,H,R Madley,1.3,6,11,1.3,5.5,8.5,1.3,5,9
epl,2015-2016,24/04/2016,Leicester,Swansea,4,0,18,9,9,1,4,6,15,10,1,2,0,0,H,2,0,H,M Clattenburg,1.75,3.7,5.5,1.7,3.5,5,1.7,3.6,4.7
epl,2015-2016,24/04/2016,Sunderland,Arsenal,0,0,12,20,3,7,7,7,10,8,2,4,0,0,D,0,0,D,M Dean,4.5,4,1.8,4.5,3.8,1.72,4.3,3.65,1.75
epl,2015-2016,25/04/2016,Tottenham,West Brom,1,1,19,16,2,3,9,7,8,13,0,1,0,0,D,1,0,H,M Jones,1.22,7,15,1.25,5.5,12,1.25,5.5,10.3
epl,2015-2016,30/04/2016,Arsenal,Norwich,1,0,14,12,3,3,7,3,8,7,1,0,0,0,H,0,0,D,M Jones,1.29,6.5,11,1.25,6,12.5,1.22,5.5,12
epl,2015-2016,30/04/2016,Everton,Bournemouth,2,1,12,16,5,2,3,5,4,8,1,0,0,0,H,1,1,D,N Swarbrick,2,3.8,3.8,2,3.6,3.7,1.9,3.45,3.8
epl,2015-2016,30/04/2016,Newcastle,Crystal Palace,1,0,10,9,4,3,4,8,11,12,2,0,0,0,H,0,0,D,M Dean,2,3.6,4,1.95,3.5,4,1.9,3.45,3.8
epl,2015-2016,30/04/2016,Stoke,Sunderland,1,1,11,14,3,5,2,8,13,13,2,2,0,0,D,0,0,D,C Pawson,2.75,3.3,2.8,2.65,3.2,2.75,2.6,3.2,2.6
epl,2015-2016,30/04/2016,Watford,Aston Villa,3,2,18,7,6,2,8,4,14,10,2,3,0,1,H,1,1,D,A Taylor,1.7,3.8,5.75,1.67,3.8,5.25,1.6,3.9,5
epl,2015-2016,30/04/2016,West Brom,West Ham,0,3,15,8,5,4,8,6,14,7,0,0,0,0,A,0,2,A,L Mason,4,3.4,2.1,3.8,3.5,2,3.1,3.3,2.2
epl,2015-2016,01/05/2016,Man United,Leicester,1,1,21,14,6,3,6,5,16,10,3,0,0,1,D,1,1,D,M Oliver,2.1,3.4,3.9,2.1,3.4,3.6,1.9,3.45,3.8
epl,2015-2016,01/05/2016,Southampton,Man City,4,2,14,6,7,5,8,2,12,9,2,1,0,0,H,2,1,H,A Marriner,2.8,3.4,2.7,2.7,3.4,2.6,2.65,3.3,2.5
epl,2015-2016,01/05/2016,Swansea,Liverpool,3,1,18,11,9,3,4,7,12,13,2,2,0,1,H,2,0,H,R East,3.1,3.5,2.4,3.1,3.4,2.3,3.1,3.3,2.2
epl,2015-2016,02/05/2016,Chelsea,Tottenham,2,2,13,16,5,5,7,8,9,20,3,9,0,0,D,0,2,A,M Clattenburg,2.75,3.6,2.63,2.65,3.5,2.6,2.6,3.2,2.6
epl,2015-2016,07/05/2016,Aston Villa,Newcastle,0,0,2,9,0,3,0,5,8,13,1,1,0,0,D,0,0,D,R Madley,5.75,4.2,1.65,5.25,3.9,1.6,5,3.9,1.6
epl,2015-2016,07/05/2016,Bournemouth,West Brom,1,1,12,12,4,4,5,3,5,8,2,1,0,0,D,0,1,A,M Clattenburg,1.95,3.6,4.2,1.9,3.4,4,1.9,3.15,4.2
epl,2015-2016,07/05/2016,Crystal Palace,Stoke,2,1,17,12,4,3,4,3,8,18,2,3,0,0,H,0,1,A,K Friend,2.05,3.5,3.9,2.05,3.2,3.7,1.85,3.45,4
epl,2015-2016,07/05/2016,Leicester,Everton,3,1,32,9,8,5,12,4,4,12,0,3,0,0,H,2,0,H,A Marriner,1.91,4,4,1.83,3.5,4.25,1.9,3.45,3.8
epl,2015-2016,07/05/2016,Norwich,Man United,0,1,8,15,2,2,1,6,11,10,1,0,0,0,A,0,0,D,C Pawson,4.5,3.6,1.91,4.1,3.4,1.87,3.7,3.5,1.9
epl,2015-2016,07/05/2016,Sunderland,Chelsea,3,2,15,9,4,8,3,3,11,9,4,1,0,1,H,1,2,A,M Jones,3,3.5,2.45,2.95,3.3,2.35,2.6,3.2,2.6
epl,2015-2016,07/05/2016,West Ham,Swansea,1,4,25,13,7,6,13,3,11,8,3,0,0,0,A,0,2,A,M Oliver,1.44,4.75,8,1.45,4.25,6.75,1.47,4,6.6
epl,2015-2016,08/05/2016,Liverpool,Watford,2,0,19,14,5,3,8,8,10,15,1,2,0,0,H,1,0,H,L Mason,1.5,4.5,7.5,1.44,4.4,6.75,1.4,4.4,7.3
epl,2015-2016,08/05/2016,Man City,Arsenal,2,2,14,5,3,2,7,2,16,10,2,1,0,0,D,1,1,D,A Taylor,2.5,3.6,2.9,2.55,3.4,2.6,2.4,3.2,2.85
epl,2015-2016,08/05/2016,Tottenham,Southampton,1,2,20,10,6,2,10,2,8,16,0,3,0,0,A,1,1,D,J Moss,2.05,3.6,3.9,1.91,3.6,3.7,1.9,3.45,3.8
epl,2015-2016,10/05/2016,West Ham,Man United,3,2,20,3,6,2,6,2,6,18,1,3,0,0,H,1,0,H,M Dean,3,3.5,2.45,2.85,3.5,2.4,3,3.2,2.3
epl,2015-2016,11/05/2016,Liverpool,Chelsea,1,1,28,13,9,7,7,3,11,12,3,1,0,0,D,0,1,A,M Oliver,2,3.8,3.8,1.95,3.5,3.7,1.9,3.45,3.8
epl,2015-2016,11/05/2016,Norwich,Watford,4,2,18,12,6,7,5,1,8,12,2,3,0,0,H,3,1,H,R East,1.83,3.75,4.75,1.75,3.75,4.33,1.8,3.6,4
epl,2015-2016,11/05/2016,Sunderland,Everton,3,0,14,17,8,6,5,5,15,7,1,0,0,0,H,2,0,H,A Taylor,1.75,4,5,1.72,3.5,5,1.55,4,5.4
epl,2015-2016,15/05/2016,Arsenal,Aston Villa,4,0,16,5,7,2,5,4,12,6,0,1,0,0,H,1,0,H,M Clattenburg,1.17,9,17,1.16,7,16,1.17,6.5,14
epl,2015-2016,15/05/2016,Chelsea,Leicester,1,1,17,18,4,5,7,6,4,12,0,0,0,0,D,0,0,D,C Pawson,2.3,3.75,3.1,2.25,3.6,2.9,2.1,3.3,3.3
epl,2015-2016,15/05/2016,Everton,Norwich,3,0,15,10,8,2,4,11,7,11,0,0,0,0,H,2,0,H,L Mason,1.8,4,4.5,1.75,3.8,4.33,1.85,3.45,4
epl,2015-2016,15/05/2016,Newcastle,Tottenham,5,1,19,17,10,5,3,8,7,6,1,2,1,0,H,2,0,H,A Taylor,4.5,4,1.8,4.1,3.7,1.8,4.5,3.5,1.75
epl,2015-2016,15/05/2016,Southampton,Crystal Palace,4,1,18,16,5,4,2,5,7,14,1,2,0,0,H,1,0,H,M Oliver,1.36,5.5,9,1.33,4.75,9.25,1.4,4.4,7.3
epl,2015-2016,15/05/2016,Stoke,West Ham,2,1,7,20,4,7,4,10,8,12,3,1,0,0,H,0,1,A,M Jones,3.5,3.6,2.15,3.3,3.4,2.1,2.9,3.3,2.3
epl,2015-2016,15/05/2016,Swansea,Man City,1,1,4,18,1,5,4,4,4,19,1,3,0,0,D,1,1,D,M Dean,6,4.75,1.53,5.75,4.5,1.48,7,4,1.45
epl,2015-2016,15/05/2016,Watford,Sunderland,2,2,21,6,6,4,7,4,11,10,1,0,0,0,D,0,1,A,K Friend,2.05,3.75,3.7,2.05,3.3,3.6,2.2,3.3,3.1
epl,2015-2016,15/05/2016,West Brom,Liverpool,1,1,13,7,1,3,7,5,11,14,3,1,0,0,D,1,1,D,R Madley,2.4,3.6,3,2.35,3.5,2.75,2.5,3.4,2.6
epl,2015-2016,17/05/2016,Man United,Bournemouth,3,1,12,7,5,0,7,1,9,8,1,0,0,0,H,1,0,H,J Moss,1.67,4.2,5.25,1.67,4,5,1.7,3.7,4.5
