league,season,Date,HomeTeam,AwayTeam,FTHG,FTAG,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,FTR,HTHG,HTAG,HTR,Referee,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA
epl,2018-2019,01/12/2018,Man City,Bournemouth,3,1,16,4,6,1,8,4,9,3,0,0,0,0,H,1,1,D,S Attwell,1.11,11,26,1.1,10,23,1.12,9,20
epl,2018-2019,01/12/2018,Newcastle,West Ham,0,3,16,7,4,4,7,3,10,10,3,3,0,0,A,0,1,A,P Tierney,2.5,3.3,3.1,2.45,3.25,3,2.45,3.2,3
epl,2018-2019,01/12/2018,Southampton,Man United,2,2,16,11,6,5,3,5,12,13,4,4,0,0,D,2,2,D,K Friend,4.33,3.6,1.95,4.2,3.6,1.87,3.9,3.5,1.95
epl,2018-2019,02/12/2018,Arsenal,Tottenham,4,2,22,11,7,6,8,5,15,17,3,3,0,1,H,1,2,A,M Dean,2.62,3.6,2.75,2.5,3.6,2.7,2.65,3.4,2.65
epl,2018-2019,02/12/2018,Chelsea,Fulham,2,0,16,9,9,4,4,6,8,17,2,1,0,0,H,1,0,H,C Pawson,1.18,8,17,1.16,8,16,1.2,6.5,15
epl,2018-2019,02/12/2018,Liverpool,Everton,1,0,16,9,3,3,8,1,12,7,3,2,0,0,H,0,0,D,C Kavanagh,1.4,5,9,1.36,5,8.5,1.4,4.9,7.5
epl,2018-2019,04/12/2018,Bournemouth,Huddersfield,2,1,6,23,2,6,4,8,14,11,4,2,0,0,H,2,1,H,R East,1.66,3.8,6,1.65,3.8,5.5,1.8,3.6,4.5
epl,2018-2019,04/12/2018,Brighton,Crystal Palace,3,1,9,18,3,5,4,5,14,12,2,3,1,0,H,3,0,H,K Friend,3,3.1,2.7,2.85,3,2.75,2.7,3.2,2.7
epl,2018-2019,04/12/2018,Watford,Man City,1,2,11,15,7,7,3,11,4,8,0,1,0,0,A,0,1,A,P Tierney,11,6,1.3,10.5,5.75,1.28,9.6,5.5,1.3
epl,2018-2019,04/12/2018,West Ham,Cardiff,3,1,17,9,11,5,10,4,10,10,1,2,0,0,H,0,0,D,G Scott,1.66,4,5.75,1.6,4,5.75,1.65,3.95,5.2
epl,2018-2019,05/12/2018,Burnley,Liverpool,1,3,10,18,6,12,5,9,10,3,1,0,0,0,A,0,0,D,S Attwell,14,5.75,1.28,11.5,5.75,1.26,11,5.8,1.27
epl,2018-2019,05/12/2018,Everton,Newcastle,1,1,19,8,3,5,14,2,7,18,0,5,0,0,D,1,1,D,L Mason,1.6,4,6.5,1.57,3.8,6.5,1.65,3.8,5.4
epl,2018-2019,05/12/2018,Fulham,Leicester,1,1,25,13,7,5,10,8,12,7,0,0,0,0,D,1,0,H,D Coote,3,3.5,2.45,3,3.4,2.35,2.95,3.45,2.35
epl,2018-2019,05/12/2018,Man United,Arsenal,2,2,10,9,7,4,4,4,13,10,3,3,0,0,D,1,1,D,A Marriner,2.45,3.5,3,2.3,3.6,2.95,2.4,3.3,2.95
epl,2018-2019,05/12/2018,Tottenham,Southampton,3,1,13,18,8,5,8,6,7,5,0,0,0,0,H,1,0,H,A Taylor,1.36,5.25,9.5,1.36,5,8.5,1.4,4.8,7.5
epl,2018-2019,05/12/2018,Wolves,Chelsea,2,1,6,17,2,3,1,5,18,10,4,4,0,0,H,0,1,A,J Moss,5,3.75,1.8,4.75,3.7,1.75,4.5,3.6,1.8
epl,2018-2019,08/12/2018,Arsenal,Huddersfield,1,0,14,6,2,0,7,1,13,20,5,4,0,0,H,0,0,D,P Tierney,1.28,6,12,1.28,5.75,10.5,1.27,6,10
epl,2018-2019,08/12/2018,Bournemouth,Liverpool,0,4,8,10,2,4,6,6,9,11,2,1,0,0,A,0,1,A,L Mason,5.75,4.5,1.6,5.5,4.33,1.57,5.5,3.8,1.65
epl,2018-2019,08/12/2018,Burnley,Brighton,1,0,14,14,4,1,2,7,11,11,2,0,0,0,H,1,0,H,M Atkinson,2.9,3.2,2.75,2.85,3.1,2.65,2.8,3.05,2.75
epl,2018-2019,08/12/2018,Cardiff,Southampton,1,0,13,12,4,1,7,7,9,10,2,2,0,0,H,0,0,D,J Moss,2.9,3.25,2.7,2.8,3.2,2.6,2.9,3.15,2.55
epl,2018-2019,08/12/2018,Chelsea,Man City,2,0,8,14,5,4,1,13,12,11,2,0,0,0,H,1,0,H,M Oliver,4,3.8,1.95,3.9,3.7,1.91,4,3.6,1.9
epl,2018-2019,08/12/2018,Leicester,Tottenham,0,2,11,7,3,2,6,5,12,7,3,1,0,0,A,0,1,A,C Pawson,3.8,3.75,2,3.9,3.5,1.95,3.6,3.5,2.05
epl,2018-2019,08/12/2018,Man United,Fulham,4,1,20,10,11,4,10,3,11,15,1,1,0,1,H,3,0,H,L Probert,1.33,5.75,10,1.33,5.5,8.75,1.33,5.5,8.5
epl,2018-2019,08/12/2018,West Ham,Crystal Palace,3,2,13,8,6,4,5,3,10,8,1,2,0,0,H,0,1,A,A Taylor,2.3,3.4,3.4,2.2,3.4,3.3,2.25,3.3,3.3
epl,2018-2019,09/12/2018,Newcastle,Wolves,1,2,12,13,4,6,4,6,10,17,2,5,1,0,A,1,1,D,M Dean,2.9,3.2,2.7,2.85,3.1,2.65,2.7,3.2,2.7
epl,2018-2019,10/12/2018,Everton,Watford,2,2,12,15,5,3,6,6,13,13,1,1,0,0,D,1,0,H,K Friend,1.8,3.75,5,1.75,3.7,4.75,1.75,3.7,4.8
epl,2018-2019,15/12/2018,Crystal Palace,Leicester,1,0,8,12,1,2,4,4,10,8,2,1,0,0,H,1,0,H,M Oliver,2.62,3.2,3,2.55,3.2,2.9,2.6,3.1,2.95
epl,2018-2019,15/12/2018,Fulham,West Ham,0,2,16,6,4,3,6,4,14,10,2,1,0,0,A,0,2,A,M Dean,2.9,3.6,2.5,2.85,3.5,2.4,2.85,3.55,2.4
epl,2018-2019,15/12/2018,Huddersfield,Newcastle,0,1,15,8,5,5,10,1,5,13,1,1,0,0,A,0,0,D,A Taylor,2.6,3.1,3.1,2.55,3,3.1,2.5,3.2,2.95
epl,2018-2019,15/12/2018,Man City,Everton,3,1,13,9,5,2,6,2,7,9,1,2,0,0,H,1,0,H,C Pawson,1.22,7.5,13,1.22,7,12,1.22,6.5,12.5
epl,2018-2019,15/12/2018,Tottenham,Burnley,1,0,15,4,3,0,8,3,7,8,0,2,0,0,H,0,0,D,G Scott,1.18,8,19,1.18,7.25,16,1.2,7,13
epl,2018-2019,15/12/2018,Watford,Cardiff,3,2,17,10,8,3,5,0,7,5,0,0,0,0,H,1,0,H,A Madley,1.64,3.9,6,1.65,3.9,5.25,1.7,3.8,5
epl,2018-2019,15/12/2018,Wolves,Bournemouth,2,0,9,13,3,3,5,3,15,7,1,2,0,0,H,1,0,H,S Hooper,1.95,3.6,4.33,1.95,3.5,4,2,3.4,3.8
epl,2018-2019,16/12/2018,Brighton,Chelsea,1,2,6,10,2,3,4,1,14,6,2,2,0,0,A,0,2,A,S Attwell,7.5,4.5,1.5,8,4.5,1.42,7.2,4.4,1.45
epl,2018-2019,16/12/2018,Liverpool,Man United,3,1,36,6,11,2,13,2,6,14,0,2,0,0,H,1,1,D,M Atkinson,1.57,4.5,6,1.53,4.33,6,1.65,4,5.1
epl,2018-2019,16/12/2018,Southampton,Arsenal,3,2,12,13,7,4,4,5,12,10,3,1,0,0,H,2,1,H,C Kavanagh,4.1,3.9,1.9,4,3.7,1.9,3.75,3.8,1.9
epl,2018-2019,21/12/2018,Wolves,Liverpool,0,2,11,15,5,6,1,10,7,3,0,0,0,0,A,0,1,A,C Pawson,7,4,1.57,6.5,3.9,1.57,6,4,1.57
epl,2018-2019,22/12/2018,Arsenal,Burnley,3,1,10,7,6,2,1,3,10,14,2,5,0,0,H,1,0,H,K Friend,1.25,6.5,15,1.22,6.25,13.5,1.25,6.1,11
epl,2018-2019,22/12/2018,Bournemouth,Brighton,2,0,14,10,3,5,6,5,8,18,2,0,0,1,H,1,0,H,M Dean,1.9,3.7,4.33,1.85,3.6,4.33,1.85,3.6,4.3
epl,2018-2019,22/12/2018,Cardiff,Man United,1,5,9,17,3,9,4,7,13,13,2,1,0,0,A,1,3,A,M Oliver,6.5,4.2,1.57,5.75,4,1.6,5.8,4.05,1.57
epl,2018-2019,22/12/2018,Chelsea,Leicester,0,1,17,8,5,3,9,5,10,9,0,2,0,0,A,0,0,D,L Probert,1.33,5.5,11,1.33,5,10,1.35,5.3,8
epl,2018-2019,22/12/2018,Huddersfield,Southampton,1,3,16,13,5,6,8,2,12,9,2,3,0,0,A,0,2,A,S Attwell,3.1,3.1,2.6,3.1,3.1,2.5,3.05,3.15,2.45
epl,2018-2019,22/12/2018,Man City,Crystal Palace,2,3,19,5,5,3,13,0,7,6,0,4,0,0,A,1,2,A,A Marriner,1.14,10,21,1.15,8,17.5,1.15,8,18
epl,2018-2019,22/12/2018,Newcastle,Fulham,0,0,9,4,0,2,6,0,9,12,1,2,0,0,D,0,0,D,M Atkinson,2,3.6,4,1.95,3.5,3.9,1.95,3.5,3.9
epl,2018-2019,22/12/2018,West Ham,Watford,0,2,18,11,7,5,10,4,9,11,3,2,0,0,A,0,1,A,L Mason,2.37,3.5,3.1,2.25,3.5,3.1,2.3,3.5,3
epl,2018-2019,23/12/2018,Everton,Tottenham,2,6,10,17,3,8,2,1,13,9,0,2,0,0,A,1,3,A,P Tierney,3.25,3.5,2.3,3.2,3.4,2.25,3.15,3.45,2.25
epl,2018-2019,26/12/2018,Brighton,Arsenal,1,1,12,7,3,4,4,9,10,4,2,1,0,0,D,1,1,D,A Taylor,5.25,3.9,1.72,5.25,3.9,1.67,4.85,3.85,1.7
epl,2018-2019,26/12/2018,Burnley,Everton,1,5,11,13,4,6,5,7,11,19,2,4,0,0,A,1,3,A,M Oliver,4.33,3.5,1.95,4.33,3.4,1.91,4.4,3.5,1.85
epl,2018-2019,26/12/2018,Crystal Palace,Cardiff,0,0,31,9,5,4,12,1,9,11,0,3,0,0,D,0,0,D,L Probert,1.66,4,5.75,1.65,4,5.25,1.7,3.8,5
epl,2018-2019,26/12/2018,Fulham,Wolves,1,1,11,14,9,5,2,0,9,6,2,1,0,0,D,0,0,D,A Marriner,3.25,3.4,2.37,3.25,3.3,2.3,3.1,3.25,2.35
epl,2018-2019,26/12/2018,Leicester,Man City,2,1,10,11,5,4,3,7,5,8,2,2,0,1,H,1,1,D,M Dean,9.5,5.25,1.36,8.5,5,1.36,8,5,1.37
epl,2018-2019,26/12/2018,Liverpool,Newcastle,4,0,16,6,8,2,10,2,7,9,0,0,0,0,H,1,0,H,G Scott,1.16,8.5,19,1.16,8,16,1.17,7.6,16.5
epl,2018-2019,26/12/2018,Man United,Huddersfield,3,1,16,10,10,2,5,3,9,13,1,1,0,0,H,1,0,H,J Moss,1.25,6.5,15,1.22,6.25,14,1.22,6.2,13.5
epl,2018-2019,26/12/2018,Tottenham,Bournemouth,5,0,10,14,7,4,3,4,4,8,2,1,0,0,H,3,0,H,C Kavanagh,1.36,5.5,9,1.34,5.25,9,1.35,5.2,8.4
epl,2018-2019,26/12/2018,Watford,Chelsea,1,2,10,10,2,4,3,4,15,5,1,0,0,0,A,1,1,D,M Atkinson,5.25,3.8,1.75,5,3.8,1.7,4.7,3.85,1.73
epl,2018-2019,27/12/2018,Southampton,West Ham,1,2,11,16,5,5,4,5,10,3,2,0,0,0,A,0,0,D,C Pawson,2.3,3.5,3.3,2.2,3.5,3.2,2.2,3.45,3.2
epl,2018-2019,29/12/2018,Brighton,Everton,1,0,11,13,3,4,6,6,10,11,0,2,0,0,H,0,0,D,A Madley,3.25,3.4,2.14,3.5,3.3,2.15,3.4,3.3,2.2
epl,2018-2019,29/12/2018,Fulham,Huddersfield,1,0,14,9,5,5,4,3,12,10,3,1,0,0,H,0,0,D,K Friend,2,3.4,3.75,2.05,3.3,3.8,2,3.25,4
epl,2018-2019,29/12/2018,Leicester,Cardiff,0,1,16,12,7,3,10,4,14,16,0,2,0,0,A,0,0,D,S Hooper,1.55,4,6,1.57,4,6,1.57,4.1,6
epl,2018-2019,29/12/2018,Liverpool,Arsenal,5,1,15,8,10,2,5,3,8,13,1,2,0,0,H,4,1,H,M Oliver,1.5,4.5,5.75,1.5,4.6,6,1.53,4.5,5.7
epl,2018-2019,29/12/2018,Tottenham,Wolves,1,3,10,11,3,4,6,7,7,7,3,2,0,0,A,1,0,H,S Attwell,1.33,5,8.5,1.33,5.25,9,1.37,5,8
epl,2018-2019,29/12/2018,Watford,Newcastle,1,1,12,8,5,2,3,6,17,16,1,2,0,0,D,0,1,A,R East,1.85,3.6,4,1.8,3.6,4.6,1.85,3.5,4.4
epl,2018-2019,30/12/2018,Burnley,West Ham,2,0,17,11,5,4,5,5,15,11,1,4,0,0,H,2,0,H,D Coote,3.3,3.2,2.25,3.25,3.4,2.25,3.25,3.4,2.2
epl,2018-2019,30/12/2018,Crystal Palace,Chelsea,0,1,4,12,0,4,3,4,11,8,0,1,0,0,A,0,0,D,C Pawson,4.75,4,1.66,5,3.8,1.7,4.8,3.7,1.75
epl,2018-2019,30/12/2018,Man United,Bournemouth,4,1,11,7,8,3,4,5,10,7,2,0,1,0,H,3,1,H,L Mason,1.33,4.75,10,1.33,5.25,9.25,1.33,5.3,8.8
epl,2018-2019,30/12/2018,Southampton,Man City,1,3,5,14,4,6,3,8,11,10,2,3,1,0,A,1,3,A,P Tierney,10,5.25,1.3,9.5,5,1.34,8,5.3,1.35
epl,2018-2019,01/01/2019,Arsenal,Fulham,4,1,16,9,9,4,8,3,7,12,0,1,0,0,H,1,0,H,G Scott,1.33,5.75,9.5,1.33,5.5,8.75,1.35,5.3,8
epl,2018-2019,01/01/2019,Cardiff,Tottenham,0,3,6,13,3,4,5,3,6,6,1,0,0,0,A,0,3,A,K Friend,7.5,4.5,1.5,7.25,4.6,1.44,6.7,4.7,1.45
epl,2018-2019,01/01/2019,Everton,Leicester,0,1,17,8,2,4,6,5,5,8,3,1,0,0,A,0,0,D,M Atkinson,2,3.5,4.2,2.05,3.4,3.75,2.05,3.4,3.7
epl,2018-2019,02/01/2019,Bournemouth,Watford,3,3,25,11,12,3,4,2,9,15,1,4,0,0,D,3,3,D,D Coote,2.6,3.6,2.75,2.5,3.5,2.75,2.5,3.5,2.75
epl,2018-2019,02/01/2019,Chelsea,Southampton,0,0,17,6,6,2,7,2,8,11,1,2,0,0,D,0,0,D,J Moss,1.28,6.5,11,1.28,5.75,10.5,1.33,5.5,8.5
epl,2018-2019,02/01/2019,Huddersfield,Burnley,1,2,9,16,2,8,5,2,11,9,0,4,1,1,A,1,1,D,M Dean,2.14,3.1,4.2,2.15,3.1,3.8,2.1,3.1,3.85
epl,2018-2019,02/01/2019,Newcastle,Man United,0,2,14,16,3,7,1,2,10,9,1,2,0,0,A,0,0,D,A Marriner,6,4.2,1.61,6,4,1.57,5.6,4.25,1.57
epl,2018-2019,02/01/2019,West Ham,Brighton,2,2,13,13,6,6,1,5,9,11,0,1,0,0,D,0,0,D,C Kavanagh,1.95,3.75,4,1.95,3.5,3.9,1.9,3.5,4.1
epl,2018-2019,02/01/2019,Wolves,Crystal Palace,0,2,9,17,1,4,3,10,9,7,4,1,0,0,A,0,0,D,R East,2,3.4,4.33,2,3.25,4.1,1.97,3.3,4.05
epl,2018-2019,03/01/2019,Man City,Liverpool,2,1,9,7,4,5,2,1,12,7,4,2,0,0,H,1,0,H,A Taylor,2.04,3.8,3.6,2.05,3.8,3.3,2.1,3.6,3.35
epl,2018-2019,12/01/2019,Brighton,Liverpool,0,1,7,10,0,3,2,7,15,5,0,0,0,0,A,0,0,D,K Friend,11,6,1.3,10,5.5,1.3,8,5.3,1.35
epl,2018-2019,12/01/2019,Burnley,Fulham,2,1,11,12,0,4,2,6,5,9,1,2,0,0,H,2,1,H,M Atkinson,2.4,3.3,3.25,2.35,3.2,3.2,2.35,3.25,3.15
epl,2018-2019,12/01/2019,Cardiff,Huddersfield,0,0,3,14,0,2,3,10,12,14,3,1,0,0,D,0,0,D,L Mason,2.25,3.25,3.6,2.2,3.1,3.6,2.2,3.1,3.6
epl,2018-2019,12/01/2019,Chelsea,Newcastle,2,1,10,9,6,2,8,5,6,13,1,1,0,0,H,1,1,D,C Kavanagh,1.22,7,15,1.22,6.25,13.5,1.25,6.1,11
epl,2018-2019,12/01/2019,Crystal Palace,Watford,1,2,15,16,6,2,7,7,11,11,1,4,0,0,A,1,0,H,P Tierney,2.25,3.4,3.5,2.2,3.3,3.4,2.2,3.3,3.4
epl,2018-2019,12/01/2019,Leicester,Southampton,1,2,23,8,6,3,10,3,7,9,2,1,0,1,A,0,2,A,M Oliver,1.95,3.5,4.33,1.91,3.5,4.1,1.9,3.5,4.2
epl,2018-2019,12/01/2019,West Ham,Arsenal,1,0,11,11,3,2,7,3,7,10,0,2,0,0,H,0,0,D,J Moss,3.5,4,2.05,3.5,3.75,2,3.4,3.5,2.1
epl,2018-2019,13/01/2019,Everton,Bournemouth,2,0,15,16,3,7,5,9,17,8,5,0,0,0,H,0,0,D,A Taylor,1.75,4,4.8,1.75,3.9,4.6,1.8,3.7,4.4
epl,2018-2019,13/01/2019,Tottenham,Man United,0,1,21,13,11,8,7,4,8,8,1,2,0,0,A,0,1,A,M Dean,2.05,3.7,3.75,2.05,3.6,3.5,2.15,3.4,3.4
epl,2018-2019,14/01/2019,Man City,Wolves,3,0,24,3,9,0,12,1,6,3,1,0,0,1,H,2,0,H,C Pawson,1.18,8,17,1.18,7.5,14,1.2,7,13
epl,2018-2019,19/01/2019,Arsenal,Chelsea,2,0,13,13,5,1,5,6,13,15,0,2,0,0,H,2,0,H,A Taylor,3.1,3.6,2.37,3,3.5,2.3,2.95,3.6,2.3
epl,2018-2019,19/01/2019,Bournemouth,West Ham,2,0,10,9,4,1,2,3,6,10,0,1,0,0,H,0,0,D,S Hooper,2.37,3.7,3,2.35,3.5,2.95,2.3,3.6,2.9
epl,2018-2019,19/01/2019,Liverpool,Crystal Palace,4,3,19,9,9,3,8,3,6,8,0,1,1,0,H,0,1,A,J Moss,1.2,7.5,17,1.18,7.25,15,1.2,7,13
epl,2018-2019,19/01/2019,Man United,Brighton,2,1,20,7,5,3,6,5,11,11,1,0,0,0,H,2,0,H,P Tierney,1.3,5.75,12,1.3,5.5,10.5,1.3,5.5,9.6
epl,2018-2019,19/01/2019,Newcastle,Cardiff,3,0,16,9,6,1,7,10,11,6,0,1,0,0,H,1,0,H,S Attwell,1.95,3.4,4.5,1.95,3.25,4.33,2,3.3,4
epl,2018-2019,19/01/2019,Southampton,Everton,2,1,11,7,4,2,7,6,12,11,2,1,0,0,H,0,0,D,G Scott,2.75,3.4,2.7,2.65,3.3,2.7,2.65,3.3,2.7
epl,2018-2019,19/01/2019,Watford,Burnley,0,0,9,11,4,3,1,7,14,9,1,2,0,0,D,0,0,D,M Oliver,1.65,4,5.75,1.62,4,5.5,1.7,3.8,5
epl,2018-2019,19/01/2019,Wolves,Leicester,4,3,12,16,7,6,5,9,11,10,3,3,0,0,H,2,0,H,C Kavanagh,2.37,3.2,3.4,2.3,3.2,3.3,2.3,3.1,3.4
epl,2018-2019,20/01/2019,Fulham,Tottenham,1,2,12,14,4,5,7,10,10,8,2,3,0,0,A,1,0,H,C Pawson,5.25,3.8,1.75,5.25,3.6,1.72,5.2,3.6,1.73
epl,2018-2019,20/01/2019,Huddersfield,Man City,0,3,5,12,2,4,1,4,10,9,2,2,0,0,A,0,1,A,A Marriner,21,8.5,1.16,21,8,1.14,18,7.8,1.15
epl,2018-2019,29/01/2019,Arsenal,Cardiff,2,1,15,19,4,2,4,7,14,12,3,3,0,0,H,0,0,D,M Dean,1.22,7,15,1.25,6.5,11.5,1.25,6.1,11
epl,2018-2019,29/01/2019,Fulham,Brighton,4,2,24,15,7,6,10,1,10,5,2,3,0,0,H,0,2,A,L Probert,2.37,3.3,3.3,2.4,3.1,3.3,2.35,3.2,3.2
epl,2018-2019,29/01/2019,Huddersfield,Everton,0,1,10,10,2,5,3,4,13,10,1,4,0,1,A,0,1,A,S Attwell,4,3.3,2.1,4,3.3,2.05,4,3.3,2
epl,2018-2019,29/01/2019,Man United,Burnley,2,2,28,6,9,4,11,3,10,9,1,3,0,0,D,0,0,D,J Moss,1.28,6,12,1.26,6,12,1.22,6.5,12.5
epl,2018-2019,29/01/2019,Newcastle,Man City,2,1,6,12,2,4,1,8,9,7,2,3,0,0,H,0,1,A,P Tierney,19,8,1.18,16.5,7.5,1.18,13,7,1.2
epl,2018-2019,29/01/2019,Wolves,West Ham,3,0,20,4,9,0,5,1,8,10,4,1,0,0,H,0,0,D,D Coote,2.1,3.5,3.75,2.1,3.4,3.75,2.05,3.45,3.7
epl,2018-2019,30/01/2019,Bournemouth,Chelsea,4,0,12,11,7,7,3,7,8,6,1,0,0,0,H,0,0,D,R East,5.25,4.2,1.66,5.5,4.1,1.6,5.2,3.9,1.65
epl,2018-2019,30/01/2019,Liverpool,Leicester,1,1,10,5,3,2,7,1,13,6,1,3,0,0,D,1,1,D,M Atkinson,1.22,7,15,1.22,6.5,13,1.22,6.5,12.5
epl,2018-2019,30/01/2019,Southampton,Crystal Palace,1,1,13,15,4,3,3,8,11,8,2,2,0,1,D,0,1,A,A Marriner,2.4,3.4,3.2,2.3,3.3,3.2,2.3,3.3,3.15
epl,2018-2019,30/01/2019,Tottenham,Watford,2,1,17,9,3,1,9,5,6,9,0,4,0,0,H,0,1,A,G Scott,1.66,4,5.75,1.65,3.9,5.25,1.63,4,5.3
epl,2018-2019,02/02/2019,Brighton,Watford,0,0,21,5,4,0,7,0,15,10,1,0,0,0,D,0,0,D,S Hooper,2.55,3.3,3,2.45,3.3,2.95,2.55,3.2,2.9
epl,2018-2019,02/02/2019,Burnley,Southampton,1,1,15,10,6,4,4,2,10,9,3,1,0,0,D,0,0,D,A Taylor,2.55,3.5,2.87,2.5,3.3,2.85,2.55,3.25,2.85
epl,2018-2019,02/02/2019,Cardiff,Bournemouth,2,0,12,9,5,2,6,7,17,14,1,2,0,0,H,1,0,H,J Moss,3.25,3.5,2.3,3,3.4,2.35,3.1,3.4,2.3
epl,2018-2019,02/02/2019,Chelsea,Huddersfield,5,0,23,5,7,2,11,2,8,5,0,0,0,0,H,2,0,H,P Tierney,1.2,7.5,19,1.17,7.5,16.5,1.17,7.5,15
epl,2018-2019,02/02/2019,Crystal Palace,Fulham,2,0,17,8,6,0,11,1,9,12,2,3,0,0,H,1,0,H,M Oliver,2.05,3.5,4,2,3.5,3.8,2,3.45,3.75
epl,2018-2019,02/02/2019,Everton,Wolves,1,3,13,8,4,4,3,1,12,14,3,1,0,0,A,1,2,A,L Mason,2.37,3.4,3.25,2.3,3.3,3.2,2.35,3.3,3.1
epl,2018-2019,02/02/2019,Tottenham,Newcastle,1,0,21,8,4,2,6,3,6,6,0,1,0,0,H,0,0,D,A Marriner,1.44,4.5,9,1.42,4.5,8.25,1.4,4.8,7.6
epl,2018-2019,03/02/2019,Leicester,Man United,0,1,17,10,6,6,7,2,14,9,4,4,0,0,A,0,1,A,M Dean,3.6,3.5,2.15,3.7,3.4,2.05,3.4,3.5,2.1
epl,2018-2019,03/02/2019,Man City,Arsenal,3,1,19,4,12,2,4,2,11,8,1,1,0,0,H,2,1,H,M Atkinson,1.33,6,9,1.3,6,8.75,1.35,5.3,8
epl,2018-2019,04/02/2019,West Ham,Liverpool,1,1,13,11,2,6,2,5,9,11,1,1,0,0,D,1,1,D,K Friend,8,5.25,1.4,7.75,5.25,1.36,7.5,4.8,1.4
epl,2018-2019,06/02/2019,Everton,Man City,0,2,4,15,1,4,5,6,12,6,1,1,0,0,A,0,1,A,C Pawson,10,6.25,1.3,10,6,1.28,8,5.3,1.35
epl,2018-2019,09/02/2019,Brighton,Burnley,1,3,16,9,6,5,9,3,8,7,1,1,0,0,A,0,1,A,S Attwell,2.05,3.3,4.2,2,3.3,4.1,2,3.2,4.05
epl,2018-2019,09/02/2019,Crystal Palace,West Ham,1,1,25,6,5,4,10,4,12,9,3,0,0,0,D,0,1,A,C Pawson,2.1,3.5,3.75,2.05,3.4,3.75,2.1,3.4,3.55
epl,2018-2019,09/02/2019,Fulham,Man United,0,3,15,15,3,7,5,4,14,9,3,2,0,0,A,0,2,A,P Tierney,5.5,4.4,1.61,5.5,4,1.62,5,4,1.65
epl,2018-2019,09/02/2019,Huddersfield,Arsenal,1,2,15,9,6,4,5,0,17,12,3,2,0,0,A,0,2,A,J Moss,5.75,4.4,1.6,5.5,4.1,1.6,5.3,4.05,1.63
epl,2018-2019,09/02/2019,Liverpool,Bournemouth,3,0,20,12,9,2,8,5,14,6,2,2,0,0,H,2,0,H,A Taylor,1.22,7.5,14,1.19,7.25,13.5,1.2,6.5,15
epl,2018-2019,09/02/2019,Southampton,Cardiff,1,2,14,6,7,3,8,2,15,12,3,3,0,0,A,0,0,D,M Atkinson,1.75,3.9,5,1.75,3.7,4.75,1.75,3.7,4.85
epl,2018-2019,09/02/2019,Watford,Everton,1,0,7,9,2,4,8,2,21,10,2,0,0,1,H,0,0,D,L Probert,2.35,3.5,3.2,2.25,3.4,3.2,2.3,3.4,3.1
epl,2018-2019,10/02/2019,Man City,Chelsea,6,0,15,12,9,4,2,2,9,13,1,2,0,0,H,4,0,H,M Dean,1.5,4.75,7,1.48,4.5,6.5,1.55,4,6.2
epl,2018-2019,10/02/2019,Tottenham,Leicester,3,1,12,20,5,9,2,9,11,4,3,1,0,0,H,1,0,H,M Oliver,1.7,3.9,5.5,1.65,3.9,5.25,1.67,3.9,5.1
epl,2018-2019,11/02/2019,Wolves,Newcastle,1,1,22,9,6,3,13,1,7,9,1,3,0,0,D,0,0,D,G Scott,1.7,3.75,5.75,1.7,3.6,5.5,1.67,3.65,5.5
epl,2018-2019,22/02/2019,Cardiff,Watford,1,5,15,12,6,7,3,3,10,11,1,2,0,0,A,0,1,A,S Hooper,3.1,3.4,2.45,3.1,3.3,2.4,2.85,3.3,2.5
epl,2018-2019,22/02/2019,West Ham,Fulham,3,1,21,8,7,5,12,0,11,11,1,1,0,0,H,2,1,H,L Mason,1.95,3.8,4,1.91,3.75,4,1.9,3.7,3.85
epl,2018-2019,23/02/2019,Bournemouth,Wolves,1,1,10,10,3,2,9,8,10,15,4,5,0,0,D,1,0,H,R East,2.87,3.4,2.62,2.8,3.25,2.6,2.8,3.25,2.6
epl,2018-2019,23/02/2019,Burnley,Tottenham,2,1,10,17,4,6,7,6,9,12,1,3,0,0,H,0,0,D,M Dean,5.75,3.8,1.7,5.25,3.7,1.7,5,3.8,1.7
epl,2018-2019,23/02/2019,Leicester,Crystal Palace,1,4,27,7,5,5,8,3,7,14,2,1,0,0,A,0,1,A,A Taylor,2.25,3.4,3.5,2.15,3.3,3.5,2.2,3.25,3.5
epl,2018-2019,23/02/2019,Newcastle,Huddersfield,2,0,29,3,12,1,12,0,11,7,2,0,0,1,H,0,0,D,K Friend,1.83,3.5,5.25,1.83,3.4,4.75,1.8,3.4,4.9
epl,2018-2019,24/02/2019,Arsenal,Southampton,2,0,12,10,4,4,6,4,7,14,0,0,0,0,H,2,0,H,G Scott,1.5,4.75,7,1.45,4.5,7,1.45,4.5,7
epl,2018-2019,24/02/2019,Man United,Liverpool,0,0,6,7,3,1,3,7,15,17,1,3,0,0,D,0,0,D,M Oliver,3.1,3.5,2.37,3,3.4,2.35,2.95,3.4,2.4
epl,2018-2019,26/02/2019,Cardiff,Everton,0,3,6,12,0,4,3,4,12,12,3,1,0,0,A,0,1,A,K Friend,3.75,3.4,2.15,3.7,3.3,2.15,3.4,3.3,2.2
