league,season,Date,HomeTeam,AwayTeam,FTHG,FTAG,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,FTR,HTHG,HTAG,HTR,Referee,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA
epl,2016-2017,03/12/16,West Brom,Watford,3,1,11,17,3,5,3,4,12,8,2,1,0,1,H,2,0,H,G Scott,2.2,3.3,3.75,2.15,3.25,3.6,2.1,3.3,3.6
epl,2016-2017,03/12/16,West Ham,Arsenal,1,5,10,19,3,10,3,2,10,11,3,3,0,0,A,0,1,A,C Pawson,4.75,4.2,1.75,4.75,4,1.75,4.8,3.6,1.75
epl,2016-2017,04/12/16,Bournemouth,Liverpool,4,3,12,10,8,3,4,9,9,17,2,2,0,0,H,0,2,A,R Madley,5,4,1.75,5,3.8,1.7,4.8,3.6,1.75
epl,2016-2017,04/12/16,Everton,Man United,1,1,13,10,6,2,6,3,13,11,2,3,0,0,D,0,1,A,M Oliver,3.6,3.5,2.15,3.7,3.5,2.1,3.5,3.4,2.1
epl,2016-2017,05/12/16,Middlesbrough,Hull,1,0,16,6,4,2,13,7,6,11,1,1,0,0,H,0,0,D,M Dean,1.83,3.5,5.25,1.75,3.6,5,1.85,3.5,4.3
epl,2016-2017,10/12/16,Arsenal,Stoke,3,1,21,12,6,5,7,7,9,6,0,0,0,0,H,1,1,D,L Mason,1.35,5.5,9.5,1.35,5,9,1.4,4.8,7.5
epl,2016-2017,10/12/16,Burnley,Bournemouth,3,2,16,17,7,4,4,11,14,18,2,2,0,0,H,2,1,H,M Atkinson,3.5,3.5,2.2,3.4,3.4,2.15,2.95,3.3,2.4
epl,2016-2017,10/12/16,Hull,Crystal Palace,3,3,15,14,6,6,4,7,16,14,2,4,0,0,D,1,0,H,M Jones,3.5,3.3,2.3,3.3,3.25,2.3,2.85,3.3,2.5
epl,2016-2017,10/12/16,Leicester,Man City,4,2,10,19,6,4,3,11,10,7,2,1,0,0,H,3,0,H,M Oliver,5.25,4,1.7,4.75,4,1.7,4.8,3.6,1.75
epl,2016-2017,10/12/16,Swansea,Sunderland,3,0,14,11,5,2,7,4,10,8,1,2,0,0,H,0,0,D,C Pawson,2.15,3.5,3.6,2.15,3.3,3.6,2.2,3.35,3.3
epl,2016-2017,10/12/16,Watford,Everton,3,2,11,11,6,4,2,4,11,16,2,2,0,0,H,1,1,D,A Taylor,3.1,3.4,2.45,3,3.3,2.4,2.95,3.3,2.4
epl,2016-2017,11/12/16,Chelsea,West Brom,1,0,12,6,2,1,3,1,6,10,2,4,0,0,H,0,0,D,M Dean,1.25,6.25,15,1.26,6.25,10.5,1.3,5.5,9.5
epl,2016-2017,11/12/16,Liverpool,West Ham,2,2,18,7,3,3,11,4,7,8,2,0,0,0,D,1,2,A,M Clattenburg,1.3,6,11,1.3,5.75,9,1.3,5.5,9.5
epl,2016-2017,11/12/16,Man United,Tottenham,1,0,15,12,5,4,3,8,19,17,3,3,0,0,H,1,0,H,R Madley,2.2,3.4,3.6,2.15,3.4,3.4,2.1,3.4,3.5
epl,2016-2017,11/12/16,Southampton,Middlesbrough,1,0,14,6,3,2,4,2,14,12,4,3,0,0,H,0,0,D,S Attwell,1.7,3.7,6,1.65,3.7,5.75,1.7,3.7,5
epl,2016-2017,13/12/16,Bournemouth,Leicester,1,0,9,12,3,4,4,11,5,15,0,3,0,0,H,1,0,H,P Tierney,2.4,3.4,3.2,2.35,3.4,3,2.4,3.3,2.95
epl,2016-2017,13/12/16,Everton,Arsenal,2,1,14,9,4,3,8,3,10,10,1,1,1,0,H,1,1,D,M Clattenburg,4.2,3.75,1.91,4.25,3.7,1.9,4.1,3.5,1.9
epl,2016-2017,14/12/16,Crystal Palace,Man United,1,2,6,16,3,6,1,8,16,10,2,2,0,0,A,0,1,A,C Pawson,5.25,4,1.7,5.5,3.8,1.65,4.8,3.6,1.75
epl,2016-2017,14/12/16,Man City,Watford,2,0,13,5,7,2,5,2,16,20,1,2,0,0,H,1,0,H,K Friend,1.29,6.5,11,1.22,6.5,12.5,1.3,5.5,9.5
epl,2016-2017,14/12/16,Middlesbrough,Liverpool,0,3,8,15,3,4,5,2,11,14,1,0,0,0,A,0,1,A,J Moss,6,4.33,1.6,6,4.1,1.57,5.5,4,1.6
epl,2016-2017,14/12/16,Stoke,Southampton,0,0,5,15,3,4,3,11,9,10,1,2,1,0,D,0,0,D,A Taylor,3.1,3.3,2.5,2.95,3.3,2.45,2.85,3.1,2.6
epl,2016-2017,14/12/16,Sunderland,Chelsea,0,1,8,19,3,6,5,5,15,10,3,2,0,0,A,0,1,A,N Swarbrick,10,5.75,1.33,9.5,5,1.34,9.5,5.5,1.3
epl,2016-2017,14/12/16,Tottenham,Hull,3,0,27,10,9,5,5,5,6,14,0,2,0,0,H,1,0,H,A Marriner,1.22,7,15,1.22,6.5,13.5,1.25,6,11
epl,2016-2017,14/12/16,West Brom,Swansea,3,1,13,8,4,4,0,11,8,8,0,0,0,0,H,0,0,D,M Oliver,2.05,3.5,4,1.95,3.5,4,2,3.4,3.8
epl,2016-2017,14/12/16,West Ham,Burnley,1,0,20,8,7,2,6,1,12,15,0,2,0,0,H,1,0,H,R Madley,1.67,4,5.75,1.6,4.1,5.5,1.7,3.7,5
epl,2016-2017,17/12/16,Crystal Palace,Chelsea,0,1,6,13,2,6,5,3,12,15,2,3,0,0,A,0,1,A,J Moss,6.5,4.2,1.57,6,4.1,1.57,6.5,4.2,1.5
epl,2016-2017,17/12/16,Middlesbrough,Swansea,3,0,10,14,4,2,3,8,10,11,1,0,0,0,H,2,0,H,N Swarbrick,2.1,3.4,4,2.05,3.4,3.75,2.1,3.4,3.5
epl,2016-2017,17/12/16,Stoke,Leicester,2,2,16,14,7,8,9,9,9,12,2,6,0,1,D,2,0,H,C Pawson,2.6,3.4,2.9,2.45,3.4,2.9,2.5,3.3,2.85
epl,2016-2017,17/12/16,Sunderland,Watford,1,0,12,9,4,4,4,11,10,9,1,2,0,0,H,0,0,D,R Madley,2.63,3.3,2.9,2.55,3.2,2.9,2.5,3.3,2.85
epl,2016-2017,17/12/16,West Brom,Man United,0,2,10,10,1,5,2,3,9,13,3,3,0,0,A,0,1,A,A Taylor,5.75,3.8,1.7,5.25,3.6,1.72,4.8,3.6,1.75
epl,2016-2017,17/12/16,West Ham,Hull,1,0,18,16,6,5,10,6,13,9,2,4,0,0,H,0,0,D,L Mason,1.62,4.1,6,1.65,4.1,5,1.65,3.8,5.3
epl,2016-2017,18/12/16,Bournemouth,Southampton,1,3,10,14,5,8,7,4,6,12,0,2,0,0,A,1,1,D,M Clattenburg,3,3.3,2.6,2.85,3.25,2.55,2.65,3.3,2.65
epl,2016-2017,18/12/16,Man City,Arsenal,2,1,14,6,5,1,8,1,9,13,4,2,0,0,H,0,1,A,M Atkinson,2.15,3.6,3.5,2.15,3.6,3.5,2.2,3.35,3.3
epl,2016-2017,18/12/16,Tottenham,Burnley,2,1,30,5,9,2,11,2,10,11,1,2,0,0,H,1,1,D,K Friend,1.22,7,15,1.2,7,13,1.25,6,11
epl,2016-2017,19/12/16,Everton,Liverpool,0,1,6,11,1,4,1,6,13,9,3,1,0,0,A,0,0,D,M Dean,4.2,3.6,1.95,4.1,3.6,1.9,3.8,3.4,2
epl,2016-2017,26/12/16,Arsenal,West Brom,1,0,26,3,11,1,6,5,11,7,2,1,0,0,H,0,0,D,N Swarbrick,1.33,5.5,8.5,1.3,5,10,1.33,5.3,8.7
epl,2016-2017,26/12/16,Burnley,Middlesbrough,1,0,6,8,4,2,7,3,17,18,6,5,0,0,H,0,0,D,C Pawson,2.9,3.1,2.6,2.85,3.1,2.55,2.75,3.2,2.65
epl,2016-2017,26/12/16,Chelsea,Bournemouth,3,0,14,7,4,3,5,5,13,14,1,1,0,0,H,1,0,H,M Jones,1.36,5,8.5,1.36,4.6,8.25,1.35,5.3,8
epl,2016-2017,26/12/16,Hull,Man City,0,3,10,16,3,6,4,7,11,14,1,0,0,0,A,0,0,D,R Madley,10,5.5,1.3,8.5,5,1.33,9.5,5.5,1.3
epl,2016-2017,26/12/16,Leicester,Everton,0,2,7,8,2,3,3,4,14,7,3,0,0,0,A,0,0,D,S Attwell,2.5,3.3,2.9,2.4,3.3,2.85,2.3,3.3,3.15
epl,2016-2017,26/12/16,Man United,Sunderland,3,1,26,7,9,4,5,5,6,9,1,1,0,0,H,1,0,H,M Atkinson,1.22,6.5,13,1.22,6.25,11.5,1.22,6.2,13.5
epl,2016-2017,26/12/16,Swansea,West Ham,1,4,14,14,7,7,8,4,10,12,0,0,0,0,A,0,1,A,A Marriner,2.63,3.2,2.8,2.6,3.2,2.7,2.6,3.25,2.75
epl,2016-2017,26/12/16,Watford,Crystal Palace,1,1,9,10,3,4,7,3,18,17,2,4,0,0,D,0,1,A,M Clattenburg,2.5,3.3,2.9,2.4,3.2,2.9,2.3,3.3,3.15
epl,2016-2017,27/12/16,Liverpool,Stoke,4,1,20,6,6,2,8,2,9,6,0,1,0,0,H,2,1,H,M Oliver,1.3,5.5,10,1.3,5.25,9,1.3,5.5,9.5
epl,2016-2017,28/12/16,Southampton,Tottenham,1,4,9,17,2,5,2,10,7,16,1,4,1,0,A,1,1,D,M Dean,2.8,3.25,2.6,2.75,3.2,2.55,2.85,3.3,2.5
epl,2016-2017,30/12/16,Hull,Everton,2,2,13,20,4,7,5,5,10,13,2,2,0,0,D,1,1,D,J Moss,4.33,3.5,1.95,4.25,3.5,1.95,4.1,3.5,1.9
epl,2016-2017,31/12/16,Burnley,Sunderland,4,1,16,11,6,3,6,2,10,8,1,1,0,0,H,1,0,H,G Scott,2.4,3.25,3.3,2.35,3.2,3.2,2.4,3.3,2.95
epl,2016-2017,31/12/16,Chelsea,Stoke,4,2,18,5,7,2,8,3,12,10,3,2,0,0,H,1,0,H,R Madley,1.25,6.5,14,1.26,5.75,11.5,1.27,5.8,10.5
epl,2016-2017,31/12/16,Leicester,West Ham,1,0,12,25,4,5,7,7,11,8,5,3,0,0,H,1,0,H,A Taylor,2.1,3.6,3.7,2.05,3.5,3.6,2.1,3.4,3.5
epl,2016-2017,31/12/16,Liverpool,Man City,1,0,5,9,1,2,4,6,12,12,2,1,0,0,H,1,0,H,C Pawson,2.35,3.6,3.1,2.3,3.5,3,2.4,3.3,2.95
epl,2016-2017,31/12/16,Man United,Middlesbrough,2,1,32,9,12,2,12,2,9,14,1,1,0,0,H,0,0,D,L Mason,1.25,6,16,1.25,5.5,14.5,1.27,5.8,10.5
epl,2016-2017,31/12/16,Southampton,West Brom,1,2,10,7,1,3,8,3,13,17,1,3,1,0,A,1,1,D,M Jones,1.75,3.7,5.5,1.75,3.5,5.25,1.7,3.7,5
epl,2016-2017,31/12/16,Swansea,Bournemouth,0,3,14,11,5,6,4,3,14,9,2,0,0,0,A,0,2,A,K Friend,2.9,3.4,2.6,2.75,3.4,2.55,2.65,3.3,2.65
epl,2016-2017,01/01/17,Arsenal,Crystal Palace,2,0,22,7,7,4,8,4,9,7,1,1,0,0,H,1,0,H,A Marriner,1.29,5.5,9.5,1.3,5.5,9.75,1.3,5.5,9.5
epl,2016-2017,01/01/17,Watford,Tottenham,1,4,6,19,2,6,0,3,11,6,3,0,0,0,A,0,3,A,M Oliver,5.5,3.75,1.62,5.25,3.8,1.67,5,3.7,1.7
epl,2016-2017,02/01/17,Everton,Southampton,3,0,17,12,6,3,10,8,5,14,0,1,0,0,H,0,0,D,K Friend,2.2,3.4,3.6,2.15,3.3,3.5,2.1,3.4,3.5
epl,2016-2017,02/01/17,Man City,Burnley,2,1,14,11,3,3,8,8,11,11,4,3,1,0,H,0,0,D,L Mason,1.17,8.5,19,1.17,8,15,1.15,7.5,18
epl,2016-2017,02/01/17,Middlesbrough,Leicester,0,0,9,10,1,4,2,2,10,9,3,0,0,0,D,0,0,D,R Madley,2.75,3.2,2.88,2.65,3.1,2.85,2.5,3.2,2.9
epl,2016-2017,02/01/17,Sunderland,Liverpool,2,2,10,21,5,15,2,5,10,10,2,3,0,0,D,1,1,D,A Taylor,11,5.5,1.33,9.5,5.25,1.33,7.5,4.8,1.4
epl,2016-2017,02/01/17,West Brom,Hull,3,1,8,17,5,6,7,9,5,4,0,0,0,0,H,0,1,A,M Clattenburg,1.75,3.7,5.5,1.75,3.5,5.25,1.65,3.8,5.3
epl,2016-2017,02/01/17,West Ham,Man United,0,2,8,13,2,6,2,1,9,13,1,2,1,0,A,0,0,D,M Dean,6,4,1.65,5.5,4,1.62,5,3.7,1.7
epl,2016-2017,03/01/17,Bournemouth,Arsenal,3,3,12,14,6,4,4,7,10,12,3,3,1,0,D,2,0,H,M Oliver,4.33,3.4,1.85,4.4,3.7,1.8,4.5,3.6,1.8
epl,2016-2017,03/01/17,Crystal Palace,Swansea,1,2,7,11,3,4,4,5,13,14,2,1,0,0,A,0,1,A,P Tierney,1.75,3.5,4.75,1.78,3.6,4.75,1.8,3.6,4.5
epl,2016-2017,03/01/17,Stoke,Watford,2,0,17,9,5,2,7,6,10,15,1,2,0,0,H,1,0,H,N Swarbrick,1.8,3.5,4.5,1.9,3.5,4.2,2,3.4,3.8
epl,2016-2017,04/01/17,Tottenham,Chelsea,2,0,9,11,2,2,1,6,9,8,3,2,0,0,H,1,0,H,M Atkinson,2.63,3.25,2.63,2.85,3.3,2.55,3.15,3.3,2.3
epl,2016-2017,14/01/17,Burnley,Southampton,1,0,9,20,3,5,2,7,14,14,1,2,0,0,H,0,0,D,P Tierney,3.6,3.4,2.2,3.5,3.25,2.2,3.2,3.35,2.25
epl,2016-2017,14/01/17,Hull,Bournemouth,3,1,14,8,3,6,4,5,13,11,0,1,0,0,H,1,1,D,M Atkinson,3.3,3.5,2.3,3.2,3.4,2.25,3.15,3.3,2.3
epl,2016-2017,14/01/17,Leicester,Chelsea,0,3,7,8,2,3,3,5,8,9,1,0,0,0,A,0,1,A,A Marriner,6,4.1,1.62,5.75,3.8,1.62,5,4,1.65
epl,2016-2017,14/01/17,Sunderland,Stoke,1,3,14,14,3,6,5,2,16,11,3,1,0,0,A,1,3,A,M Dean,3.1,3.3,2.5,2.95,3.3,2.45,2.65,3.3,2.65
epl,2016-2017,14/01/17,Swansea,Arsenal,0,4,12,14,3,6,3,2,12,8,2,0,0,0,A,0,1,A,M Jones,7,4.75,1.5,6.25,4.6,1.48,6.5,4.2,1.5
epl,2016-2017,14/01/17,Tottenham,West Brom,4,0,21,3,11,0,8,0,11,12,0,2,0,0,H,2,0,H,A Taylor,1.33,5.5,11,1.33,5.25,9.5,1.35,5.3,8
epl,2016-2017,14/01/17,Watford,Middlesbrough,0,0,12,5,5,1,3,1,15,15,3,1,0,0,D,0,0,D,J Moss,2.5,3.2,3.2,2.5,3.1,3.1,2.3,3.3,3.15
epl,2016-2017,14/01/17,West Ham,Crystal Palace,3,0,14,10,3,1,2,2,10,14,4,2,0,0,H,0,0,D,N Swarbrick,2.38,3.4,3.2,2.35,3.3,3.1,2.2,3.35,3.3
epl,2016-2017,15/01/17,Everton,Man City,4,0,6,13,4,5,3,6,17,7,2,2,0,0,H,1,0,H,M Clattenburg,4.5,4,1.8,4.4,3.8,1.78,4.1,3.5,1.9
epl,2016-2017,15/01/17,Man United,Liverpool,1,1,9,13,3,4,5,7,17,13,1,3,0,0,D,0,1,A,M Oliver,2.15,3.4,3.75,2.15,3.3,3.6,2.2,3.3,3.35
epl,2016-2017,21/01/17,Bournemouth,Watford,2,2,15,10,5,3,9,4,6,16,1,1,0,0,D,0,1,A,L Mason,1.83,3.75,4.75,1.8,3.7,4.4,1.9,3.5,4.1
epl,2016-2017,21/01/17,Crystal Palace,Everton,0,1,8,16,2,8,8,7,10,15,0,1,0,0,A,0,0,D,A Taylor,3.25,3.4,2.38,3,3.4,2.35,3.3,3.35,2.2
epl,2016-2017,21/01/17,Liverpool,Swansea,2,3,16,6,5,3,6,3,7,7,1,1,0,0,A,0,0,D,K Friend,1.22,7,15,1.2,7,13,1.2,6.5,15
epl,2016-2017,21/01/17,Man City,Tottenham,2,2,17,6,7,2,5,4,10,7,2,4,0,0,D,0,0,D,A Marriner,2.15,3.5,3.6,2.1,3.5,3.5,2.1,3.4,3.5
epl,2016-2017,21/01/17,Middlesbrough,West Ham,1,3,11,13,2,5,7,5,7,14,2,1,0,0,A,1,2,A,M Atkinson,2.5,3.2,3.25,2.45,3.1,3.1,2.5,3.2,2.9
epl,2016-2017,21/01/17,Stoke,Man United,1,1,6,25,1,8,1,7,12,13,4,0,0,0,D,1,0,H,M Clattenburg,6,4.2,1.6,5.75,4.1,1.57,5.7,3.9,1.6
epl,2016-2017,21/01/17,West Brom,Sunderland,2,0,14,9,5,3,1,4,15,12,1,1,0,0,H,2,0,H,C Pawson,1.7,3.8,5.75,1.67,3.8,5.25,1.7,3.7,5
epl,2016-2017,22/01/17,Arsenal,Burnley,2,1,24,13,8,7,10,4,12,11,1,3,1,0,H,0,0,D,J Moss,1.2,7.5,17,1.18,7.5,14.5,1.22,6.2,13.5
epl,2016-2017,22/01/17,Chelsea,Hull,2,0,9,9,5,4,9,7,12,10,1,3,0,0,H,1,0,H,N Swarbrick,1.18,8,19,1.16,7.75,16.5,1.15,7.5,18
epl,2016-2017,22/01/17,Southampton,Leicester,3,0,20,11,7,2,7,2,8,10,0,1,0,0,H,2,0,H,M Oliver,1.83,3.5,5.25,1.83,3.5,4.6,2,3.4,3.8
epl,2016-2017,31/01/17,Arsenal,Watford,1,2,20,10,5,6,9,5,12,15,3,3,0,0,A,0,2,A,A Marriner,1.22,7,15,1.22,6.5,13,1.22,6.5,12.5
epl,2016-2017,31/01/17,Bournemouth,Crystal Palace,0,2,10,11,2,4,2,3,14,23,0,4,0,0,A,0,0,D,J Moss,2.05,3.5,3.9,2.05,3.4,3.75,2.15,3.35,3.4
epl,2016-2017,31/01/17,Burnley,Leicester,1,0,24,13,3,5,10,2,4,8,1,0,0,0,H,0,0,D,M Dean,2.9,3.25,2.7,2.8,3.2,2.65,2.65,3.3,2.65
epl,2016-2017,31/01/17,Liverpool,Chelsea,1,1,7,8,3,2,3,3,13,8,2,1,0,0,D,0,1,A,M Clattenburg,2.65,3.25,2.9,2.6,3.3,2.9,2.6,3.2,2.8
epl,2016-2017,31/01/17,Middlesbrough,West Brom,1,1,11,16,3,5,4,2,12,13,2,1,0,0,D,1,1,D,S Attwell,2.7,3.1,3,2.65,3,2.95,2.6,3.15,2.85
epl,2016-2017,31/01/17,Sunderland,Tottenham,0,0,3,14,1,3,2,12,9,13,2,1,0,0,D,0,0,D,L Mason,9.5,5.25,1.36,9.5,5.25,1.33,7.5,4.8,1.4
epl,2016-2017,31/01/17,Swansea,Southampton,2,1,11,10,5,2,5,4,10,19,2,0,0,0,H,1,0,H,R East,3.4,3.4,2.3,3.25,3.3,2.3,3.15,3.3,2.3
epl,2016-2017,01/02/17,Man United,Hull,0,0,15,6,6,2,7,1,20,16,1,4,0,0,D,0,0,D,M Jones,1.2,7.5,17,1.18,7.5,15,1.2,6.5,15
epl,2016-2017,01/02/17,Stoke,Everton,1,1,14,14,7,5,5,5,21,12,1,0,0,0,D,1,1,D,C Pawson,2.88,3.4,2.63,2.75,3.3,2.6,2.65,3.3,2.65
epl,2016-2017,01/02/17,West Ham,Man City,0,4,6,11,1,4,2,4,11,14,3,3,0,0,A,0,3,A,K Friend,6,4.5,1.57,5.5,4.33,1.57,5.5,4,1.6
epl,2016-2017,04/02/17,Chelsea,Arsenal,3,1,13,9,6,5,10,13,14,8,1,1,0,0,H,1,0,H,M Atkinson,1.95,3.6,4.2,1.95,3.5,4,2.1,3.4,3.5
epl,2016-2017,04/02/17,Crystal Palace,Sunderland,0,4,21,10,9,7,6,1,8,8,3,3,0,0,A,0,4,A,A Marriner,1.7,3.9,5.5,1.67,3.8,5.25,1.75,3.6,4.8
epl,2016-2017,04/02/17,Everton,Bournemouth,6,3,15,18,10,8,4,8,14,4,3,1,0,0,H,3,0,H,M Jones,1.7,4,5.25,1.7,3.8,5,1.7,3.7,5
epl,2016-2017,04/02/17,Hull,Liverpool,2,0,7,22,4,5,1,15,9,12,2,1,0,0,H,1,0,H,L Mason,8,4.75,1.45,7.25,4.5,1.45,6.2,4,1.55
epl,2016-2017,04/02/17,Southampton,West Ham,1,3,21,6,7,4,3,2,12,15,0,2,0,0,A,1,2,A,G Scott,1.85,3.75,4.5,1.8,3.6,4.6,1.85,3.5,4.3
epl,2016-2017,04/02/17,Tottenham,Middlesbrough,1,0,17,8,5,0,11,2,8,11,0,1,0,0,H,0,0,D,M Clattenburg,1.29,6,13,1.26,5.5,13,1.3,5.5,9.5
epl,2016-2017,04/02/17,Watford,Burnley,2,1,16,11,7,7,3,6,12,10,5,0,0,1,H,2,0,H,M Oliver,2.15,3.3,3.9,2.1,3.25,3.8,2.1,3.4,3.5
epl,2016-2017,04/02/17,West Brom,Stoke,1,0,16,12,4,2,5,6,6,13,2,2,0,0,H,1,0,H,K Friend,2.3,3.25,3.5,2.25,3.25,3.4,2.2,3.3,3.35
epl,2016-2017,05/02/17,Leicester,Man United,0,3,11,15,1,9,10,3,12,13,2,4,0,0,A,0,2,A,A Taylor,5.75,4,1.65,5.25,3.8,1.67,5,3.7,1.7
epl,2016-2017,05/02/17,Man City,Swansea,2,1,17,4,5,2,10,3,9,13,2,3,0,0,H,1,0,H,M Dean,1.22,7,15,1.2,7.25,13,1.25,6,11
epl,2016-2017,11/02/17,Arsenal,Hull,2,0,17,9,7,4,3,8,12,9,3,1,0,1,H,1,0,H,M Clattenburg,1.29,6,13,1.26,5.75,11.5,1.3,5.5,9.5
epl,2016-2017,11/02/17,Liverpool,Tottenham,2,0,17,7,9,2,10,3,14,14,3,4,0,0,H,2,0,H,A Taylor,2.3,3.4,3.4,2.25,3.4,3.25,2.2,3.35,3.3
epl,2016-2017,11/02/17,Man United,Watford,2,0,22,9,11,3,5,1,10,12,1,0,0,0,H,1,0,H,R Madley,1.25,6.5,14,1.25,6.25,11.5,1.27,5.8,10.5
epl,2016-2017,11/02/17,Middlesbrough,Everton,0,0,9,7,3,3,5,2,14,9,2,0,0,0,D,0,0,D,M Dean,3.9,3.3,2.15,3.7,3.3,2.1,3.7,3.35,2.05
epl,2016-2017,11/02/17,Stoke,Crystal Palace,1,0,7,6,4,1,5,5,10,14,1,3,0,0,H,0,0,D,M Atkinson,2.15,3.3,3.9,2.05,3.3,3.9,2.1,3.3,3.6
epl,2016-2017,11/02/17,Sunderland,Southampton,0,4,6,15,1,8,6,2,12,14,1,0,0,0,A,0,2,A,P Tierney,3.9,3.4,2.1,3.7,3.4,2.05,3.3,3.35,2.2
epl,2016-2017,11/02/17,West Ham,West Brom,2,2,16,8,4,3,7,5,7,14,3,2,0,0,D,0,1,A,M Oliver,2.25,3.3,3.6,2.15,3.3,3.5,2.1,3.4,3.5
epl,2016-2017,12/02/17,Burnley,Chelsea,1,1,6,13,4,2,1,1,12,11,3,2,0,0,D,1,1,D,K Friend,9,5,1.4,7.75,4.6,1.42,7.5,4.8,1.4
epl,2016-2017,12/02/17,Swansea,Leicester,2,0,10,9,4,1,7,3,7,14,2,2,0,0,H,2,0,H,J Moss,2.4,3.3,3.25,2.4,3.25,3.1,2.4,3.3,2.95
epl,2016-2017,13/02/17,Bournemouth,Man City,0,2,5,17,1,5,3,7,8,11,2,3,0,0,A,0,1,A,N Swarbrick,7.5,5,1.44,6.75,4.75,1.45,7,4.3,1.47
epl,2016-2017,25/02/17,Chelsea,Swansea,3,1,16,3,5,2,8,1,11,14,1,3,0,0,H,1,1,D,N Swarbrick,1.25,6.5,15,1.22,6.25,14,1.22,6.5,12
epl,2016-2017,25/02/17,Crystal Palace,Middlesbrough,1,0,15,11,3,4,4,2,13,15,3,1,0,0,H,1,0,H,R Madley,2.1,3.2,4.2,2.1,3.2,3.9,2.1,3.4,3.5
epl,2016-2017,25/02/17,Everton,Sunderland,2,0,20,10,8,1,10,6,10,16,0,2,0,0,H,1,0,H,S Attwell,1.4,5.25,8.5,1.4,4.6,8.5,1.45,4.4,7.2
epl,2016-2017,25/02/17,Hull,Burnley,1,1,15,10,1,3,6,3,8,13,1,1,0,1,D,0,0,D,M Atkinson,2.15,3.3,3.9,2.15,3.25,3.6,2.2,3.35,3.3
epl,2016-2017,25/02/17,Watford,West Ham,1,1,9,13,1,2,4,6,18,14,4,1,0,1,D,1,0,H,C Pawson,2.63,3.3,2.9,2.55,3.25,2.85,2.6,3.25,2.75
epl,2016-2017,25/02/17,West Brom,Bournemouth,2,1,13,12,4,4,8,6,12,5,2,0,0,0,H,2,1,H,M Clattenburg,2.1,3.4,4,2.05,3.4,3.75,1.9,3.5,4.1
epl,2016-2017,26/02/17,Tottenham,Stoke,4,0,21,5,9,3,8,5,11,14,2,3,0,0,H,4,0,H,J Moss,1.44,5,7.5,1.4,4.75,8.25,1.4,4.8,7.5
epl,2016-2017,27/02/17,Leicester,Liverpool,3,1,13,17,7,7,5,12,8,5,0,0,0,0,H,2,0,H,M Oliver,5.5,4.2,1.65,5.75,4,1.6,5,3.7,1.7
epl,2016-2017,04/03/17,Leicester,Hull,3,1,17,10,5,4,10,4,12,13,1,1,0,0,H,1,1,D,M Dean,1.85,3.6,4.75,1.85,3.5,4.5,1.8,3.6,4.5
epl,2016-2017,04/03/17,Liverpool,Arsenal,3,1,18,7,7,3,9,3,8,15,1,2,0,0,H,2,0,H,R Madley,2.15,3.6,3.6,2.05,3.5,3.6,2,3.4,3.8
epl,2016-2017,04/03/17,Man United,Bournemouth,1,1,20,3,7,1,15,2,9,11,3,2,0,1,D,1,1,D,K Friend,1.25,6.5,15,1.25,6,12,1.2,6.5,15
epl,2016-2017,04/03/17,Stoke,Middlesbrough,2,0,13,8,8,2,6,1,16,20,1,2,0,0,H,2,0,H,C Pawson,1.95,3.4,4.5,1.95,3.3,4.33,2,3.4,3.8
epl,2016-2017,04/03/17,Swansea,Burnley,3,2,23,6,10,4,9,2,7,13,2,2,0,0,H,1,1,D,A Taylor,2,3.5,4.2,2,3.4,3.9,1.9,3.5,4.1
epl,2016-2017,04/03/17,Watford,Southampton,3,4,16,20,4,11,6,5,16,9,3,2,0,0,A,1,2,A,J Moss,3.6,3.4,2.2,3.5,3.2,2.2,3.15,3.3,2.3
epl,2016-2017,04/03/17,West Brom,Crystal Palace,0,2,11,10,1,4,5,5,8,12,0,1,0,0,A,0,0,D,M Jones,2.2,3.3,3.8,2.2,3.1,3.6,2,3.4,3.8
epl,2016-2017,05/03/17,Sunderland,Man City,0,2,11,14,3,7,6,4,11,4,1,0,0,0,A,0,1,A,M Atkinson,11,6.5,1.29,10,6,1.28,9.5,5.5,1.3
epl,2016-2017,05/03/17,Tottenham,Everton,3,2,20,8,7,4,7,2,9,14,1,2,0,0,H,1,0,H,M Oliver,1.67,4.2,5.25,1.6,4,5.75,1.7,3.7,5
epl,2016-2017,06/03/17,West Ham,Chelsea,1,2,11,9,2,4,6,4,8,8,0,1,0,0,A,0,1,A,A Marriner,6,4.1,1.62,5.75,4,1.6,5.7,3.9,1.6
epl,2016-2017,08/03/17,Man City,Stoke,0,0,12,5,1,2,8,1,8,11,1,3,0,0,D,0,0,D,N Swarbrick,1.25,6.5,15,1.25,6,12.5,1.22,6.5,12.5
epl,2016-2017,11/03/17,Bournemouth,West Ham,3,2,21,15,9,7,5,6,20,15,4,2,0,0,H,1,1,D,R Madley,2.6,3.5,2.8,2.5,3.4,2.8,2.5,3.3,2.85
epl,2016-2017,11/03/17,Everton,West Brom,3,0,16,5,5,2,4,6,8,12,1,2,0,0,H,2,0,H,G Scott,1.67,3.8,6,1.6,3.7,5.75,1.65,3.8,5.3
