league,season,Date,HomeTeam,AwayTeam,FTHG,FTAG,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA,B365>2.5,B365<2.5,B365AHH,B365AHA,B365CH,B365CD,B365CA,BWCH,BWCD,BWCA,B365C>2.5,B365C<2.5,B365CAHH,B365CAHA
bundesliga,2025-2026,07/02/2026,Wolfsburg,Dortmund,1,2,12,21,2,4,4,8,13,10,1,1,0,0,A,0,1,A,4.2,4.2,1.73,4.4,4,1.73,1.57,2.38,1.93,1.93,4.2,4.33,1.7,4.33,4.1,1.72,1.5,2.63,1.98,1.88
bundesliga,2025-2026,07/02/2026,M'gladbach,Leverkusen,1,1,9,10,6,2,2,2,7,11,2,3,0,0,D,1,1,D,3.5,3.75,2,3.3,3.75,2.05,1.62,2.3,1.83,2.03,3.4,3.7,2.05,3.5,3.5,2.05,1.67,2.2,1.83,2.03
bundesliga,2025-2026,08/02/2026,FC Koln,RB Leipzig,1,2,10,19,3,4,4,3,7,13,1,4,0,0,A,0,1,A,3.25,3.8,2.1,3.1,3.75,2.1,1.5,2.63,2.03,1.83,3.4,3.9,2,3.25,3.8,2.05,1.44,2.75,1.83,2.03
bundesliga,2025-2026,08/02/2026,Bayern Munich,Hoffenheim,5,1,27,9,14,4,8,3,11,9,2,2,0,1,H,3,1,H,1.29,7,7.5,1.29,6.75,7.75,1.25,4,1.85,2,1.2,8,10,1.25,7.25,9,1.22,4.33,1.78,2.03
bundesliga,2025-2026,13/02/2026,Dortmund,Mainz,4,0,14,10,8,5,7,2,10,5,3,2,0,0,H,3,0,H,1.53,4.5,5.5,1.57,4.4,5.25,1.53,2.5,1.85,2,1.65,4.2,4.75,1.65,4.2,4.6,1.57,2.38,1.8,2.05
bundesliga,2025-2026,14/02/2026,Ein Frankfurt,M'gladbach,3,0,12,20,9,3,2,8,11,11,3,2,0,0,H,2,0,H,1.95,3.5,4,1.93,3.7,3.6,1.73,2.1,1.95,1.9,2.2,3.5,3.25,2.15,3.5,3.25,1.67,2.2,1.93,1.93
bundesliga,2025-2026,14/02/2026,Hamburg,Union Berlin,3,2,13,12,4,5,6,3,12,7,3,0,0,0,H,2,1,H,2.5,3.25,2.9,2.5,3.25,2.85,2.1,1.73,1.83,2.03,2.3,3.25,3.2,2.37,3.1,3.1,2.2,1.67,1.98,1.88
bundesliga,2025-2026,14/02/2026,Hoffenheim,Freiburg,3,0,25,13,7,3,6,6,8,6,3,1,0,0,H,0,0,D,1.73,3.9,4.5,1.78,3.9,4.2,1.67,2.2,1.93,1.93,1.73,3.9,4.5,1.72,4,4.4,1.73,2.1,1.98,1.88
bundesliga,2025-2026,14/02/2026,Leverkusen,St Pauli,4,0,12,11,7,1,8,3,7,11,0,1,0,0,H,2,0,H,1.45,3.75,6.5,1.49,4.33,6.5,1.88,1.98,1.83,2.03,1.53,4.33,6,1.53,4.33,5.75,1.91,1.91,1.88,1.98
bundesliga,2025-2026,14/02/2026,Werder Bremen,Bayern Munich,0,3,14,11,3,8,2,4,10,6,3,1,0,0,A,0,2,A,8,6,1.3,7.5,6,1.33,1.33,3.4,1.88,1.98,8,6.25,1.3,6.5,6.25,1.35,1.3,3.5,1.83,2.03
bundesliga,2025-2026,14/02/2026,Stuttgart,FC Koln,3,1,13,10,4,3,2,5,10,10,4,1,0,0,H,1,0,H,1.45,4.75,6.5,1.47,4.75,6,1.44,2.75,1.93,1.93,1.5,5,5.25,1.49,5,5.5,1.44,2.75,1.8,2.05
bundesliga,2025-2026,15/02/2026,Augsburg,Heidenheim,1,0,12,16,4,2,4,5,9,9,1,2,0,0,H,0,0,D,1.85,3.6,4.2,1.83,3.8,4,1.73,2.1,1.83,2.03,1.9,3.75,3.8,1.88,3.8,3.8,1.67,2.2,1.9,1.95
bundesliga,2025-2026,15/02/2026,RB Leipzig,Wolfsburg,2,2,20,10,10,3,6,2,6,10,1,2,0,0,D,0,0,D,1.44,4.75,6.5,1.49,4.8,5.75,1.4,3,1.95,1.9,1.5,4.75,5.5,1.55,4.75,5,1.36,3.2,1.78,2.03
bundesliga,2025-2026,20/02/2026,Mainz,Hamburg,1,1,17,14,3,5,7,2,16,13,3,2,0,0,D,1,0,H,2.1,3.4,3.5,2.05,3.5,3.5,1.8,2,1.8,2.05,2.1,3.4,3.6,2.05,3.5,3.5,1.73,2.1,1.8,2.05
bundesliga,2025-2026,21/02/2026,Bayern Munich,Ein Frankfurt,3,2,24,9,11,3,8,2,9,10,0,3,0,0,H,2,0,H,1.14,9.5,13,1.15,8.5,13,1.2,4.5,1.93,1.93,1.08,12,19,1.1,11,16,1.17,5,2,1.85
bundesliga,2025-2026,21/02/2026,FC Koln,Hoffenheim,2,2,9,18,4,6,3,10,6,12,1,3,0,0,D,1,1,D,3.3,3.8,2.05,3.2,3.8,2.05,1.57,2.38,2.05,1.8,3.25,3.8,2.05,3.5,3.7,2,1.57,2.38,1.78,2.03
bundesliga,2025-2026,21/02/2026,Union Berlin,Leverkusen,1,0,8,16,4,1,4,5,15,7,5,2,0,0,H,1,0,H,3,3.3,2.38,2.8,3.4,2.45,1.95,1.9,1.83,2.03,3.2,3.2,2.35,3.1,3.3,2.35,2.1,1.73,1.83,2.03
bundesliga,2025-2026,21/02/2026,Wolfsburg,Augsburg,2,3,10,15,4,6,4,10,10,16,3,4,0,0,A,1,0,H,2.05,3.4,3.75,2,3.6,3.6,1.73,2.1,1.75,2.05,2.2,3.4,3.2,2.2,3.4,3.1,1.73,2.1,1.95,1.9
bundesliga,2025-2026,21/02/2026,RB Leipzig,Dortmund,2,2,13,11,3,5,6,2,11,17,3,4,0,0,D,2,0,H,2.15,3.8,3.1,2.1,4,3,1.44,2.75,1.9,1.95,1.91,3.9,3.5,1.95,4,3.4,1.53,2.5,1.93,1.93
bundesliga,2025-2026,22/02/2026,Freiburg,M'gladbach,2,1,10,12,6,2,3,3,9,8,1,2,0,0,H,1,0,H,1.95,3.25,4.33,1.95,3.4,3.8,1.88,1.98,1.98,1.88,2.1,3.25,3.7,2.1,3.4,3.5,1.83,2.03,1.83,2.03
bundesliga,2025-2026,22/02/2026,St Pauli,Werder Bremen,2,1,5,13,4,4,1,5,6,10,2,6,0,0,H,0,0,D,2.75,3.1,2.75,2.75,3.1,2.7,2.3,1.62,1.93,1.93,2.63,3.2,2.75,2.65,3.1,2.75,2.1,1.73,1.88,1.98
bundesliga,2025-2026,22/02/2026,Heidenheim,Stuttgart,3,3,10,12,6,8,3,4,13,7,1,2,0,0,D,2,2,D,4.5,4,1.7,4.2,4.1,1.72,1.57,2.38,1.98,1.88,4.33,4.33,1.67,4.33,4.2,1.7,1.5,2.63,2.03,1.83
bundesliga,2025-2026,27/02/2026,Augsburg,FC Koln,2,0,14,10,4,3,6,9,15,4,4,1,0,0,H,0,0,D,2.2,3.5,3.25,2.2,3.4,3.2,1.88,1.98,1.93,1.93,2.2,3.4,3.25,2.2,3.4,3.2,1.8,2,1.93,1.93
bundesliga,2025-2026,28/02/2026,Hoffenheim,St Pauli,0,1,20,11,11,3,10,3,13,7,1,2,0,0,A,0,1,A,1.48,4.75,6,1.49,4.5,6.25,1.8,2,1.8,2.05,1.5,4.33,6,1.52,4.33,6,1.91,1.91,1.85,2
bundesliga,2025-2026,28/02/2026,Leverkusen,Mainz,1,1,12,8,5,4,6,2,9,13,1,2,0,0,D,0,0,D,1.7,4,4.5,1.71,4.1,4.4,1.67,2.2,1.9,1.95,1.65,4.2,4.5,1.68,4.1,4.6,1.62,2.3,1.85,2
bundesliga,2025-2026,28/02/2026,M'gladbach,Union Berlin,1,0,21,6,7,2,6,2,5,18,4,5,0,0,H,0,0,D,2.38,3.3,3,2.4,3.3,2.95,2,1.8,2.05,1.8,2.35,3.3,3.1,2.37,3.3,3,2.1,1.73,2.03,1.83
bundesliga,2025-2026,28/02/2026,Werder Bremen,Heidenheim,2,0,17,9,6,0,3,2,14,9,1,0,0,0,H,0,0,D,1.75,4,4.33,1.82,3.8,4,1.67,2.2,2,1.85,1.6,4.33,5.25,1.6,4.33,5,1.62,2.3,2,1.85
bundesliga,2025-2026,28/02/2026,Dortmund,Bayern Munich,2,3,10,14,2,6,5,2,15,10,1,0,0,0,A,1,0,H,4.5,4.75,1.6,4.2,4.6,1.66,1.33,3.4,2.05,1.75,4.2,4.5,1.67,4,4.4,1.73,1.33,3.4,2.05,1.8
bundesliga,2025-2026,01/03/2026,Stuttgart,Wolfsburg,4,0,24,10,11,3,7,3,5,17,1,0,0,0,H,3,0,H,1.5,4.75,5.25,1.55,4.75,5,1.44,2.75,1.8,2.05,1.4,5.5,6.25,1.4,5.5,6.25,1.33,3.4,2,1.85
bundesliga,2025-2026,01/03/2026,Ein Frankfurt,Freiburg,2,0,15,4,7,2,5,6,9,11,1,2,0,0,H,0,0,D,2.2,3.5,3.2,2.25,3.4,3.1,1.8,2,1.93,1.93,2.25,3.5,3.1,2.25,3.4,3.1,1.73,2.1,1.98,1.88
bundesliga,2025-2026,01/03/2026,Hamburg,RB Leipzig,1,2,7,13,3,5,4,9,8,12,3,2,0,0,A,1,1,D,3.3,3.5,2.15,3.2,3.7,2.1,1.57,2.38,2,1.85,3.8,4,1.85,3.6,3.9,1.9,1.53,2.5,2.03,1.83
bundesliga,2025-2026,04/03/2026,Hamburg,Leverkusen,0,1,10,14,3,4,2,7,12,11,0,2,0,0,A,0,0,D,3.5,3.6,2.05,3.4,3.6,2.05,1.73,2.1,1.75,2.05,3.6,3.7,2,3.5,3.6,2.05,1.67,2.2,1.85,2
bundesliga,2025-2026,06/03/2026,Bayern Munich,M'gladbach,4,1,18,10,9,5,7,1,7,12,1,0,0,1,H,2,0,H,1.2,8.5,9.5,1.22,7.5,10,1.25,4,1.83,2.03,1.22,8,9,1.24,7.25,9.5,1.3,3.5,1.93,1.93
bundesliga,2025-2026,07/03/2026,Freiburg,Leverkusen,3,3,21,17,9,5,5,2,7,8,3,3,0,0,D,2,2,D,2.9,3.3,2.4,2.87,3.4,2.37,1.91,1.91,1.78,2.1,2.9,3.5,2.35,2.9,3.4,2.37,1.73,2.1,1.83,2.03
bundesliga,2025-2026,07/03/2026,Heidenheim,Hoffenheim,2,4,8,16,2,7,4,3,7,15,0,0,0,0,A,0,2,A,5,4.5,1.57,4.75,4.4,1.62,1.5,2.63,1.9,1.95,5.5,4.75,1.5,5,4.6,1.57,1.44,2.75,2,1.85
bundesliga,2025-2026,07/03/2026,Mainz,Stuttgart,2,2,18,11,6,4,5,6,7,12,0,2,0,0,D,1,0,H,3.2,3.6,2.15,3,3.75,2.15,1.62,2.3,2,1.85,3.5,3.8,1.95,3.4,3.8,1.98,1.57,2.38,1.88,1.98
bundesliga,2025-2026,07/03/2026,RB Leipzig,Augsburg,2,1,17,16,8,5,6,8,8,9,0,2,0,0,H,0,1,A,1.42,5,6.5,1.44,5,6.25,1.44,2.75,1.9,1.95,1.33,5.5,8,1.35,5.75,7.5,1.4,3,1.9,1.95
bundesliga,2025-2026,07/03/2026,Wolfsburg,Hamburg,1,2,14,10,4,7,7,3,18,6,3,3,1,0,A,1,1,D,2.3,3.5,3,2.35,3.6,2.85,1.73,2.1,2.05,1.8,2.55,3.3,2.75,2.55,3.4,2.65,1.88,1.98,1.88,1.98
bundesliga,2025-2026,07/03/2026,FC Koln,Dortmund,1,2,14,13,4,5,9,4,9,13,1,1,1,0,A,0,1,A,4.1,4,1.75,4.2,4.1,1.75,1.57,2.38,1.85,2,4,4,1.8,4,4,1.8,1.57,2.38,1.83,2.03
bundesliga,2025-2026,08/03/2026,St Pauli,Ein Frankfurt,0,0,11,8,2,2,6,5,13,8,2,1,0,0,D,0,0,D,2.63,3.4,2.6,2.6,3.4,2.65,2,1.85,1.98,1.88,2.5,3.4,2.8,2.5,3.3,2.8,2,1.8,1.8,2.05
bundesliga,2025-2026,08/03/2026,Union Berlin,Werder Bremen,1,4,9,15,2,5,1,3,5,13,1,3,1,0,A,1,2,A,2.25,3.4,3.25,2.2,3.4,3.25,2,1.8,1.95,1.9,2.45,3.25,3,2.37,3.2,3.1,2.2,1.67,2.1,1.78
bundesliga,2025-2026,13/03/2026,M'gladbach,St Pauli,2,0,10,8,4,1,2,2,9,7,1,2,0,0,H,1,0,H,1.91,3.4,4.2,1.9,3.3,4.4,2.2,1.67,1.93,1.93,1.91,3.4,4.2,1.93,3.3,4.2,2.2,1.67,1.93,1.93
bundesliga,2025-2026,14/03/2026,Dortmund,Augsburg,2,0,16,7,5,3,12,2,7,7,0,0,0,0,H,1,0,H,1.42,4.75,7,1.43,5,6.25,1.53,2.5,1.9,1.95,1.55,4.5,5,1.55,4.75,5,1.57,2.38,1.93,1.93
bundesliga,2025-2026,14/03/2026,Ein Frankfurt,Heidenheim,1,0,12,3,4,1,5,4,5,9,3,2,1,0,H,0,0,D,1.53,4.5,5.5,1.55,4.5,5.25,1.57,2.38,1.88,1.98,1.65,4.33,4.75,1.63,4.33,4.6,1.5,2.63,1.8,2.05
bundesliga,2025-2026,14/03/2026,Hoffenheim,Wolfsburg,1,1,21,4,6,2,16,4,10,10,0,3,0,0,D,0,0,D,1.44,4.75,6.5,1.49,5,5.5,1.44,2.75,1.93,1.93,1.45,4.75,6.25,1.43,5.25,6,1.4,3,1.93,1.93
bundesliga,2025-2026,14/03/2026,Leverkusen,Bayern Munich,1,1,21,11,7,5,4,1,12,13,3,4,0,2,D,1,0,H,5.25,4.33,1.55,4.75,4.6,1.58,1.36,3.2,2,1.85,4.75,4.75,1.57,4.6,4.75,1.57,1.33,3.4,1.98,1.88
bundesliga,2025-2026,14/03/2026,Hamburg,FC Koln,1,1,5,10,1,2,1,8,11,12,2,4,0,0,D,1,1,D,2.1,3.6,3.25,2.1,3.6,3.3,1.8,2,1.85,2,2.3,3.5,2.9,2.35,3.4,2.95,1.8,2,2.03,1.83
bundesliga,2025-2026,15/03/2026,Werder Bremen,Mainz,0,2,16,11,3,2,9,4,7,7,2,1,0,0,A,0,1,A,2.2,3.5,3.2,2.25,3.5,3.1,1.73,2.1,1.93,1.93,2.3,3.6,3,2.25,3.5,3.1,1.67,2.2,2,1.85
bundesliga,2025-2026,15/03/2026,Freiburg,Union Berlin,0,1,19,9,6,4,6,2,6,19,0,2,0,0,A,0,0,D,2.15,3.3,3.5,2.2,3.2,3.5,2.1,1.73,1.85,2,1.9,3.6,4,1.9,3.5,4,1.8,2,1.9,1.95
bundesliga,2025-2026,15/03/2026,Stuttgart,RB Leipzig,1,0,13,9,4,4,5,6,5,16,1,2,0,0,H,0,0,D,2.3,3.9,2.7,2.25,3.9,2.8,1.36,3.2,2.05,1.8,2.45,3.9,2.5,2.37,3.9,2.6,1.33,3.4,1.9,1.95
bundesliga,2025-2026,20/03/2026,RB Leipzig,Hoffenheim,5,0,14,8,9,2,1,3,8,16,1,1,0,0,H,4,0,H,1.91,4,3.5,1.9,4.1,3.4,1.36,3.2,1.95,1.9,1.91,4.1,3.5,1.93,4.1,3.4,1.4,3,1.93,1.93
bundesliga,2025-2026,21/03/2026,Bayern Munich,Union Berlin,4,0,31,5,9,1,12,1,5,8,1,2,0,0,H,2,0,H,1.17,8,13,1.17,8,11.5,1.33,3.4,1.98,1.88,1.14,9,13,1.14,9,12.5,1.29,3.75,1.88,1.98
bundesliga,2025-2026,21/03/2026,FC Koln,M'gladbach,3,3,12,9,5,3,5,3,8,14,8,2,1,0,D,2,2,D,2.25,3.5,3.1,2.3,3.5,2.95,1.8,2,1.98,1.88,2.38,3.4,3,2.3,3.4,3,1.91,1.91,2.05,1.8
bundesliga,2025-2026,21/03/2026,Heidenheim,Leverkusen,3,3,9,14,5,5,2,5,11,12,4,4,0,0,D,0,2,A,5.25,4.5,1.57,5,4.5,1.58,1.53,2.5,1.88,1.98,5,4.5,1.55,5.25,4.6,1.55,1.44,2.75,2.03,1.83
bundesliga,2025-2026,21/03/2026,Wolfsburg,Werder Bremen,0,1,11,8,4,3,8,4,16,6,3,0,1,0,A,0,0,D,2.35,3.6,2.8,2.37,3.6,2.75,1.73,2.1,2.05,1.8,2.3,3.7,2.88,2.35,3.5,2.87,1.62,2.3,1.7,2.1
bundesliga,2025-2026,21/03/2026,Dortmund,Hamburg,3,2,24,4,8,4,11,3,10,8,2,3,0,0,H,0,2,A,1.4,5,7,1.41,5.25,6.5,1.53,2.5,1.88,1.98,1.44,4.75,7,1.42,5,6.5,1.62,2.3,1.95,1.9
bundesliga,2025-2026,22/03/2026,Mainz,Ein Frankfurt,2,1,8,12,5,4,5,3,12,5,2,1,0,0,H,1,1,D,2.1,3.7,3.25,2.1,3.7,3.25,1.73,2.1,1.85,2,2.15,3.6,3.25,2.2,3.5,3.2,1.8,2,1.88,1.98
bundesliga,2025-2026,22/03/2026,St Pauli,Freiburg,1,2,12,15,5,6,3,2,9,6,1,1,0,0,A,1,0,H,2.7,3.1,2.8,2.7,3,2.8,2.3,1.62,1.93,1.93,2.75,3.1,2.88,2.65,2.9,2.95,2.38,1.57,1.88,1.98
bundesliga,2025-2026,22/03/2026,Augsburg,Stuttgart,2,5,13,13,7,8,2,5,11,14,1,3,0,0,A,0,3,A,3.5,3.8,2,3.4,3.8,2,1.57,2.38,1.85,2,3.5,3.8,2,3.25,3.7,2.05,1.57,2.38,1.85,2
bundesliga,2025-2026,04/04/2026,Freiburg,Bayern Munich,2,3,13,21,4,9,5,8,9,13,3,3,0,0,A,0,0,D,6.5,5.5,1.4,6.25,5.5,1.41,1.36,3.2,1.83,2.03,5.25,4.75,1.53,5,4.75,1.55,1.44,2.75,1.73,2.08
bundesliga,2025-2026,04/04/2026,Hamburg,Augsburg,1,1,18,18,4,3,9,2,12,12,2,3,1,0,D,0,1,A,2.25,3.5,3.2,2.25,3.5,3,1.8,2,1.95,1.9,2.35,3.5,2.9,2.37,3.4,2.9,1.73,2.1,1.7,2.1
bundesliga,2025-2026,04/04/2026,Hoffenheim,Mainz,1,2,16,9,5,5,7,3,11,5,4,1,0,0,A,1,1,D,1.7,4,4.75,1.72,4,4.5,1.57,2.38,1.88,1.98,1.7,3.9,4.75,1.73,4,4.4,1.67,2.2,1.88,1.98
bundesliga,2025-2026,04/04/2026,Leverkusen,Wolfsburg,6,3,25,11,11,5,12,2,8,11,1,3,0,0,H,2,3,A,1.4,5,7,1.41,5,6.75,1.44,2.75,1.85,2,1.45,4.75,6.25,1.46,5,6,1.5,2.63,1.95,1.9
bundesliga,2025-2026,04/04/2026,M'gladbach,Heidenheim,2,2,15,15,7,7,2,3,12,11,4,0,0,0,D,1,1,D,1.57,4.33,5.25,1.58,4.33,5.25,1.62,2.3,1.98,1.88,1.57,4.2,5.25,1.61,4.2,5,1.62,2.3,1.98,1.88
bundesliga,2025-2026,04/04/2026,Werder Bremen,RB Leipzig,1,2,13,7,5,2,1,0,13,14,2,1,0,0,A,0,1,A,3.6,4,1.91,3.6,3.8,1.93,1.5,2.63,1.93,1.93,3.75,4.1,1.85,3.6,3.9,1.93,1.5,2.63,2.03,1.83
bundesliga,2025-2026,04/04/2026,Stuttgart,Dortmund,0,2,13,5,3,3,5,2,10,12,2,4,0,0,A,0,0,D,2.3,3.9,2.8,2.3,3.8,2.75,1.44,2.75,2.05,1.8,2.35,3.9,2.63,2.3,3.8,2.75,1.5,2.63,2.08,1.73
bundesliga,2025-2026,05/04/2026,Union Berlin,St Pauli,1,1,16,9,8,2,7,2,10,8,0,2,0,1,D,0,1,A,2.1,3.25,3.75,2.1,3.2,3.6,2.5,1.53,1.8,2.05,2.1,3.2,3.75,2.05,3.2,3.9,2.3,1.62,2.08,1.73
bundesliga,2025-2026,05/04/2026,Ein Frankfurt,FC Koln,2,2,20,14,7,9,8,0,10,7,1,2,0,0,D,0,0,D,2,3.5,3.6,2,3.7,3.4,1.73,2.1,1.73,2.08,1.91,3.9,3.6,1.9,3.75,3.75,1.62,2.3,1.93,1.93
