league,season,Date,HomeTeam,AwayTeam,FTHG,FTAG,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA,B365>2.5,B365<2.5,B365AHH,B365AHA,B365CH,B365CD,B365CA,BWCH,BWCD,BWCA,B365C>2.5,B365C<2.5,B365CAHH,B365CAHA
ligue-1,2025-2026,08/02/2026,Angers,Toulouse,1,0,12,12,4,5,3,5,11,16,3,2,0,0,H,0,0,D,3.4,3.2,2.25,3.4,3.2,2.2,2.38,1.57,1.93,1.93,3.5,3.1,2.2,3.75,3.1,2.1,2.3,1.62,1.98,1.88
ligue-1,2025-2026,08/02/2026,Auxerre,Paris FC,0,0,12,8,2,4,7,4,8,12,1,4,0,0,D,0,0,D,2.45,3.3,2.9,2.55,3.2,2.85,2.2,1.67,1.78,2.1,2.45,3.3,2.9,2.45,3.25,2.9,2.2,1.67,2.1,1.7
ligue-1,2025-2026,08/02/2026,Le Havre,Strasbourg,2,1,15,10,7,3,9,3,15,12,2,1,0,1,H,1,1,D,4,3.5,1.91,4.1,3.5,1.9,2,1.85,1.93,1.93,4.1,3.6,1.85,4.2,3.6,1.85,1.93,1.93,1.95,1.9
ligue-1,2025-2026,08/02/2026,Paris SG,Marseille,5,0,22,9,7,3,5,2,11,18,2,2,0,0,H,2,0,H,1.42,5.25,6,1.42,5.25,6.25,1.44,2.75,1.88,1.98,1.44,5,6,1.46,5,6,1.4,3,1.93,1.93
ligue-1,2025-2026,13/02/2026,Rennes,Paris SG,3,1,13,22,4,7,5,8,10,9,0,0,0,0,H,1,0,H,7,5,1.4,6.5,5.25,1.4,1.4,3,2.03,1.83,7.5,5.25,1.36,6.75,5.5,1.37,1.33,3.4,1.93,1.93
ligue-1,2025-2026,13/02/2026,Monaco,Nantes,3,1,12,13,6,2,9,3,15,8,5,2,1,0,H,3,1,H,1.48,4.33,7,1.46,4.8,6,1.53,2.5,2.03,1.83,1.42,4.75,7,1.44,5,6.25,1.53,2.5,1.95,1.9
ligue-1,2025-2026,14/02/2026,Marseille,Strasbourg,2,2,10,12,6,4,5,5,11,10,4,2,0,0,D,1,0,H,1.67,4.2,4.5,1.7,4,4.5,1.62,2.3,1.85,2,2.05,3.75,3.3,1.85,3.8,3.8,1.67,2.2,2.03,1.83
ligue-1,2025-2026,14/02/2026,Lille,Brest,1,1,20,11,5,4,13,1,6,12,0,1,0,0,D,0,0,D,1.73,3.6,5,1.73,3.8,4.5,1.91,1.91,1.98,1.88,1.6,3.9,6,1.62,4,5.25,1.91,1.91,2.05,1.8
ligue-1,2025-2026,14/02/2026,Paris FC,Lens,0,5,11,17,6,6,3,5,13,9,2,1,0,0,A,0,2,A,4,3.6,1.85,3.9,3.6,1.9,1.85,2,1.98,1.88,3.8,3.5,1.95,3.8,3.5,1.95,1.9,1.95,1.9,1.95
ligue-1,2025-2026,15/02/2026,Le Havre,Toulouse,2,1,5,25,2,9,1,10,7,16,1,4,1,0,H,1,1,D,3.4,3.1,2.3,3.3,3.2,2.25,2.2,1.67,1.88,1.98,3.5,3.1,2.3,3.25,3.1,2.3,2.3,1.62,1.9,1.95
ligue-1,2025-2026,15/02/2026,Lorient,Angers,2,0,8,10,2,3,3,2,7,8,0,0,0,0,H,1,0,H,1.91,3.2,4.5,1.95,3.2,4.33,2.3,1.62,1.93,1.93,1.95,3.1,4.5,1.95,3.1,4.4,2.3,1.62,1.95,1.9
ligue-1,2025-2026,15/02/2026,Metz,Auxerre,1,3,13,14,4,3,4,3,13,12,2,3,0,0,A,0,1,A,2.88,3,2.63,2.75,3.1,2.7,2.2,1.67,1.95,1.9,3,3,2.55,3,3.1,2.5,2.2,1.67,1.68,2.15
ligue-1,2025-2026,15/02/2026,Lyon,Nice,2,0,9,10,2,3,8,5,16,12,3,1,0,0,H,1,0,H,1.62,3.9,5.5,1.62,4.2,5,1.73,2.1,2.05,1.75,1.8,3.75,4.33,1.83,3.75,4.1,1.73,2.1,1.78,2.03
ligue-1,2025-2026,20/02/2026,Brest,Marseille,2,0,12,17,4,4,3,2,10,17,1,4,0,0,H,2,0,H,3.8,3.6,1.9,3.7,3.6,1.95,1.67,2.2,1.93,1.93,3.9,3.75,1.85,3.75,3.7,1.9,1.67,2.2,1.98,1.88
ligue-1,2025-2026,21/02/2026,Lens,Monaco,2,3,18,10,7,5,7,2,13,12,2,1,0,0,A,1,0,H,1.65,4.33,4.75,1.66,4.2,4.6,1.5,2.63,1.8,2.05,1.73,4.2,4.2,1.75,4.1,4.1,1.57,2.38,1.93,1.93
ligue-1,2025-2026,21/02/2026,Toulouse,Paris FC,1,1,23,5,10,2,12,3,13,7,1,5,0,0,D,0,1,A,1.85,3.4,4.5,1.93,3.4,4.1,2.2,1.67,1.9,1.95,2,3.3,3.9,2,3.3,3.8,2.1,1.73,2,1.85
ligue-1,2025-2026,21/02/2026,Paris SG,Metz,3,0,17,3,7,0,4,1,9,15,0,2,0,0,H,2,0,H,1.14,9,13,1.14,9.25,12,1.25,4,2,1.8,1.13,9,15,1.13,9.25,13,1.3,3.5,1.85,2
ligue-1,2025-2026,22/02/2026,Auxerre,Rennes,0,3,11,12,2,7,4,5,17,22,1,4,0,0,A,0,3,A,2.9,3.4,2.35,2.9,3.4,2.35,1.91,1.91,1.8,2.05,2.88,3.4,2.45,2.8,3.4,2.45,1.91,1.91,2.1,1.78
ligue-1,2025-2026,22/02/2026,Angers,Lille,0,1,6,14,2,5,1,7,14,11,3,1,0,0,A,0,1,A,4.2,3.5,1.85,4.1,3.5,1.9,2,1.8,1.98,1.88,4.75,3.6,1.75,4.6,3.5,1.78,2.1,1.73,1.83,2.03
ligue-1,2025-2026,22/02/2026,Nantes,Le Havre,2,0,9,6,2,1,5,6,17,13,4,3,0,0,H,2,0,H,2.4,3.3,2.9,2.4,3.3,2.95,2.1,1.73,2.1,1.78,2.38,3.3,3,2.45,3.2,3,2.1,1.73,2.03,1.83
ligue-1,2025-2026,22/02/2026,Nice,Lorient,3,3,8,17,4,5,3,7,15,4,2,3,0,0,D,2,1,H,2.05,3.6,3.4,2.1,3.6,3.3,1.85,2,1.8,2.05,2.15,3.4,3.4,2.15,3.4,3.4,2.05,1.8,1.85,2
ligue-1,2025-2026,22/02/2026,Strasbourg,Lyon,3,1,13,4,7,2,4,2,11,12,1,2,0,0,H,1,0,H,2.3,3.6,2.9,2.37,3.5,2.8,1.8,2,2.03,1.83,2.2,3.5,3.2,2.3,3.4,3,1.8,2,1.93,1.93
ligue-1,2025-2026,27/02/2026,Strasbourg,Lens,1,1,8,25,5,5,2,8,9,8,2,2,0,0,D,1,0,H,2.2,3.6,3.1,2.2,3.6,3,1.62,2.3,1.93,1.93,2.2,3.6,3.1,2.2,3.5,3.1,1.73,2.1,1.95,1.9
ligue-1,2025-2026,28/02/2026,Rennes,Toulouse,1,0,10,9,2,2,6,1,9,13,1,3,0,0,H,1,0,H,1.95,3.5,3.7,2,3.5,3.6,1.88,1.98,1.98,1.88,1.95,3.6,3.7,1.95,3.6,3.75,1.83,2.03,1.95,1.9
ligue-1,2025-2026,28/02/2026,Monaco,Angers,2,0,10,6,4,2,5,2,9,10,0,3,0,0,H,0,0,D,1.5,4.33,6.5,1.52,4.6,5.75,1.73,2.1,1.83,2.03,1.42,4.75,7,1.44,4.8,6.25,1.57,2.38,1.95,1.9
ligue-1,2025-2026,28/02/2026,Le Havre,Paris SG,0,1,10,22,2,9,3,3,12,10,3,0,0,0,A,0,1,A,8,6.25,1.3,8.5,5.75,1.31,1.44,2.75,1.83,2.03,8.5,5.75,1.3,8.5,5.5,1.33,1.57,2.38,2,1.85
ligue-1,2025-2026,01/03/2026,Paris FC,Nice,1,0,16,11,6,3,8,6,7,8,6,3,1,0,H,1,0,H,2.4,3.4,2.9,2.37,3.4,2.9,1.93,1.93,2.05,1.8,2.4,3.5,2.88,2.45,3.3,2.85,1.8,2,1.73,2.08
ligue-1,2025-2026,01/03/2026,Lille,Nantes,1,0,9,3,3,1,4,1,11,15,3,1,0,0,H,0,0,D,1.45,4.5,7,1.47,4.5,6.5,1.8,2,2.05,1.8,1.5,4.2,6.5,1.5,4.33,6.25,1.93,1.93,1.83,2.03
ligue-1,2025-2026,01/03/2026,Lorient,Auxerre,2,2,15,10,5,3,3,7,11,10,1,3,0,0,D,2,2,D,2.05,3.25,3.9,2.05,3.3,3.8,2.2,1.67,2.03,1.83,2.1,3.25,3.75,2.1,3.25,3.6,2.2,1.67,1.8,2.05
ligue-1,2025-2026,01/03/2026,Metz,Brest,0,1,24,6,6,1,12,4,14,11,2,1,0,1,A,0,0,D,3.6,3.4,2.1,3.4,3.4,2.1,1.98,1.88,2.03,1.83,3.8,3.4,2,3.5,3.3,2.1,2.05,1.8,2.05,1.75
ligue-1,2025-2026,01/03/2026,Marseille,Lyon,3,2,18,12,7,6,8,1,16,8,3,2,0,0,H,0,1,A,1.95,3.6,3.8,1.98,3.75,3.5,1.67,2.2,1.95,1.9,1.91,3.75,3.75,1.95,3.6,3.75,1.8,2,1.93,1.93
ligue-1,2025-2026,06/03/2026,Paris SG,Monaco,1,3,20,11,6,6,7,3,12,6,1,3,0,0,A,0,1,A,1.36,5.5,7,1.36,5.75,6.75,1.33,3.4,1.93,1.93,1.38,5.25,7,1.39,5.75,6.5,1.36,3.2,2,1.85
ligue-1,2025-2026,07/03/2026,Nantes,Angers,0,1,13,11,3,4,3,4,14,19,1,1,0,0,A,0,0,D,2.2,3,3.6,2.2,3.2,3.4,2.38,1.57,1.88,1.98,2.2,2.9,3.75,2.2,3,3.7,2.75,1.44,1.85,2
ligue-1,2025-2026,07/03/2026,Auxerre,Strasbourg,0,0,10,13,4,5,5,4,10,11,1,2,0,0,D,0,0,D,3.6,3.3,2.1,3.4,3.4,2.1,2,1.8,2.05,1.8,3.4,3.2,2.25,3.25,3.4,2.2,2,1.8,1.95,1.9
ligue-1,2025-2026,07/03/2026,Toulouse,Marseille,0,1,12,10,2,3,4,2,15,14,2,3,0,0,A,0,1,A,2.9,3.5,2.35,2.9,3.5,2.3,1.91,1.91,1.83,2.03,2.9,3.4,2.1,3.1,3.5,2.2,1.73,2.1,1.93,1.93
ligue-1,2025-2026,08/03/2026,Lens,Metz,3,0,24,5,7,0,6,4,12,17,0,3,0,0,H,1,0,H,1.27,5.75,11,1.27,6,9.75,1.5,2.63,1.98,1.88,1.27,5.75,10,1.28,6.5,9,1.44,2.75,1.98,1.88
ligue-1,2025-2026,08/03/2026,Brest,Le Havre,2,0,11,14,2,0,1,3,15,17,3,1,0,0,H,1,0,H,1.91,3.5,4.1,1.93,3.5,4,2,1.8,1.93,1.93,1.9,3.4,4.33,1.88,3.4,4.33,2.3,1.62,1.88,1.98
ligue-1,2025-2026,08/03/2026,Lille,Lorient,1,1,12,9,2,5,5,1,14,13,4,1,0,0,D,0,0,D,1.55,4.1,6,1.6,4,5.5,1.9,1.95,1.98,1.88,1.53,4.1,6,1.53,4.2,6,1.93,1.93,1.93,1.93
ligue-1,2025-2026,08/03/2026,Nice,Rennes,0,4,14,12,2,6,7,1,9,8,2,1,0,0,A,0,2,A,2.88,3.5,2.35,2.75,3.6,2.4,1.67,2.2,1.8,2.05,2.7,3.4,2.55,2.6,3.6,2.55,1.73,2.1,1.95,1.9
ligue-1,2025-2026,08/03/2026,Lyon,Paris FC,1,1,14,14,4,4,8,2,7,9,2,0,0,0,D,0,0,D,1.67,3.8,5.25,1.66,4,4.8,1.8,2,1.88,1.98,1.9,3.4,4.5,1.83,3.5,4.33,2.2,1.67,1.88,1.98
ligue-1,2025-2026,13/03/2026,Marseille,Auxerre,1,0,16,8,3,3,9,2,12,17,4,2,0,0,H,0,0,D,1.42,5,6.5,1.44,4.8,6.25,1.57,2.38,1.93,1.93,1.44,4.5,7,1.44,4.75,6.5,1.73,2.1,2,1.85
ligue-1,2025-2026,14/03/2026,Lorient,Lens,2,1,6,20,3,6,1,10,6,11,2,3,0,0,H,1,0,H,4.2,3.7,1.85,3.9,3.7,1.9,1.8,2,2,1.85,5.25,3.9,1.65,5,3.8,1.68,1.73,2.1,2,1.85
ligue-1,2025-2026,14/03/2026,Angers,Nice,0,2,11,12,1,8,7,6,10,13,1,3,0,0,A,0,0,D,2.9,3.3,2.5,2.95,3.3,2.4,2,1.8,1.73,2.08,3.25,3.1,2.38,3.2,3,2.4,2.3,1.62,1.83,2.03
ligue-1,2025-2026,14/03/2026,Monaco,Brest,2,0,10,13,4,1,3,8,9,8,2,1,0,0,H,1,0,H,1.67,4.2,4.5,1.68,4.1,4.6,1.62,2.3,1.85,2,1.57,4.1,5.5,1.62,4.2,5,1.67,2.2,2,1.85
ligue-1,2025-2026,15/03/2026,Strasbourg,Paris FC,0,0,12,11,3,2,12,4,11,17,1,0,0,0,D,0,0,D,1.75,3.7,4.75,1.75,3.9,4.4,1.83,2.03,2,1.85,1.7,3.9,5,1.66,4,4.8,1.73,2.1,1.88,1.98
ligue-1,2025-2026,15/03/2026,Le Havre,Lyon,0,0,12,13,4,4,2,2,7,16,1,3,1,0,D,0,0,D,3.75,3.4,2,3.6,3.4,2.05,2.1,1.73,1.8,2.05,3.4,3.3,2.15,3.4,3.3,2.15,2.1,1.73,2,1.85
ligue-1,2025-2026,15/03/2026,Metz,Toulouse,3,4,17,19,8,6,4,4,10,13,0,3,0,0,A,2,3,A,4,3.4,1.95,3.9,3.3,2,2.2,1.67,1.88,1.98,4,3.4,1.95,3.9,3.4,1.98,2.2,1.67,1.88,1.98
ligue-1,2025-2026,15/03/2026,Rennes,Lille,1,2,12,8,4,3,5,2,16,7,2,5,0,0,A,0,1,A,2.2,3.4,3.25,2.25,3.4,3.2,1.8,2,1.93,1.93,2.2,3.3,3.4,2.2,3.25,3.3,1.91,1.91,1.93,1.93
ligue-1,2025-2026,20/03/2026,Lens,Angers,5,1,26,16,9,5,7,3,7,5,0,0,0,0,H,3,0,H,1.22,6.5,12,1.25,6.25,11,1.53,2.5,1.83,2.03,1.2,6.5,12,1.22,7,12,1.5,2.63,2,1.85
ligue-1,2025-2026,21/03/2026,Toulouse,Lorient,1,0,12,7,4,2,1,4,9,10,2,3,0,0,H,0,0,D,1.95,3.1,4.5,2,3.1,4.1,2.1,1.73,1.98,1.88,1.85,3.25,4.75,1.82,3.4,4.6,2.1,1.73,1.85,2
ligue-1,2025-2026,21/03/2026,Auxerre,Brest,3,0,11,9,7,2,6,3,10,14,0,4,1,0,H,1,0,H,2.38,3.1,3.25,2.35,3.25,3.1,2.2,1.67,2,1.85,2.25,3.1,3.5,2.25,3.2,3.3,2.38,1.57,1.93,1.93
ligue-1,2025-2026,21/03/2026,Nice,Paris SG,0,4,6,17,1,10,2,5,12,5,0,1,1,0,A,0,1,A,8,5.5,1.36,7.25,5.5,1.36,1.4,3,1.93,1.93,6.5,4.75,1.44,5.75,4.8,1.47,1.57,2.38,1.88,1.98
ligue-1,2025-2026,22/03/2026,Lyon,Monaco,1,2,15,21,4,7,2,6,11,19,1,3,1,0,A,1,0,H,2.75,3.5,2.5,2.65,3.6,2.5,1.73,2.1,2.05,1.8,2.63,3.5,2.55,2.65,3.5,2.5,1.67,2.2,1.93,1.93
ligue-1,2025-2026,22/03/2026,Marseille,Lille,1,2,14,11,3,4,6,4,8,6,1,3,0,0,A,1,0,H,1.91,3.75,3.8,1.9,3.7,3.8,1.8,2,1.9,1.95,1.85,3.75,4,1.87,3.7,4,1.8,2,1.88,1.98
ligue-1,2025-2026,22/03/2026,Paris FC,Le Havre,3,2,15,20,4,6,9,5,9,13,0,1,1,0,H,2,0,H,2,3.3,4,2,3.2,4.1,2.1,1.73,2.03,1.83,2.1,3.1,3.7,2.1,3.2,3.7,2.1,1.73,1.83,2.03
ligue-1,2025-2026,22/03/2026,Rennes,Metz,0,0,25,7,8,2,8,2,13,13,1,3,0,0,D,0,0,D,1.33,5.5,8.5,1.38,5.25,7.25,1.57,2.38,2,1.85,1.3,5.75,9.5,1.3,5.75,9,1.53,2.5,1.85,2
ligue-1,2025-2026,22/03/2026,Nantes,Strasbourg,2,3,14,13,9,9,3,6,15,17,3,3,0,0,A,1,1,D,3.6,3.6,2,3.5,3.5,2.05,2,1.8,1.83,2.03,3.5,3.4,2.1,3.3,3.5,2.1,1.91,1.91,2.03,1.83
ligue-1,2025-2026,03/04/2026,Paris SG,Toulouse,3,1,17,5,7,1,5,2,4,13,0,1,0,0,H,2,1,H,1.25,6.25,11,1.26,6.75,9.5,1.44,2.75,1.88,1.98,1.3,5.75,9,1.31,5.75,8.5,1.44,2.75,1.83,2.03
ligue-1,2025-2026,04/04/2026,Strasbourg,Nice,3,1,16,8,6,3,4,10,7,15,0,2,0,0,H,3,0,H,1.85,3.7,4.1,1.85,3.75,4,1.73,2.1,1.83,2.03,1.91,3.75,3.75,1.9,3.8,3.7,1.62,2.3,1.93,1.93
ligue-1,2025-2026,04/04/2026,Brest,Rennes,3,4,10,15,4,7,3,7,13,11,2,4,0,0,A,1,2,A,3.1,3.5,2.25,3.1,3.5,2.2,1.91,1.91,1.88,1.98,3.3,3.4,2.2,3.2,3.4,2.2,2,1.8,1.98,1.88
ligue-1,2025-2026,04/04/2026,Lille,Lens,3,0,13,5,7,1,3,3,9,13,3,2,0,0,H,1,0,H,2.63,3.4,2.63,2.6,3.4,2.65,1.85,2,1.93,1.93,2.9,3.4,2.4,2.9,3.3,2.4,1.85,2,2.08,1.73
ligue-1,2025-2026,05/04/2026,Angers,Lyon,0,0,7,11,1,2,3,7,14,13,3,0,0,0,D,0,0,D,4.5,3.6,1.8,4.5,3.5,1.82,2.2,1.67,2.03,1.78,5.25,4.2,1.57,5.5,3.9,1.62,1.8,2,1.88,1.98
ligue-1,2025-2026,05/04/2026,Le Havre,Auxerre,1,1,10,12,3,2,5,5,16,21,2,2,0,0,D,1,1,D,2.6,3.1,3,2.5,3.2,2.9,2.3,1.62,1.8,2.05,2.45,3,3.25,2.4,3,3.2,2.5,1.53,2.1,1.78
ligue-1,2025-2026,05/04/2026,Lorient,Paris FC,1,1,10,7,3,5,5,6,8,6,1,2,0,0,D,0,0,D,2.25,3.3,3.3,2.2,3.4,3.2,2.1,1.73,1.95,1.9,2.38,3.3,3,2.37,3.3,3,2.1,1.73,2.05,1.8
ligue-1,2025-2026,05/04/2026,Metz,Nantes,0,0,19,6,5,2,6,3,14,10,2,1,0,1,D,0,0,D,2.8,3.3,2.55,2.9,3.3,2.4,2.2,1.67,2.03,1.83,2.8,3.4,2.55,2.85,3.25,2.5,2.1,1.73,2.03,1.83
ligue-1,2025-2026,05/04/2026,Monaco,Marseille,2,1,7,19,3,9,0,8,14,9,2,2,0,0,H,0,0,D,2.15,3.75,3.1,2.15,3.7,3.1,1.57,2.38,1.88,1.98,2.1,3.7,3.25,2.05,3.8,3.3,1.57,2.38,1.83,2.03
ligue-1,2025-2026,10/04/2026,Paris FC,Monaco,4,1,12,19,6,5,1,11,5,6,1,0,0,0,H,3,1,H,3.9,3.8,1.9,3.7,3.75,1.9,1.62,2.3,1.95,1.9,3.8,3.75,1.91,3.7,3.75,1.9,1.67,2.2,1.95,1.9
ligue-1,2025-2026,10/04/2026,Marseille,Metz,3,1,18,6,9,2,7,4,12,8,1,2,0,0,H,1,0,H,1.22,6.25,12,1.25,6.75,9.75,1.4,3,1.78,2.03,1.25,6.5,9.5,1.28,6.75,8.5,1.3,3.5,2.03,1.78
ligue-1,2025-2026,11/04/2026,Auxerre,Nantes,0,0,5,13,0,4,3,2,20,15,0,4,0,0,D,0,0,D,2,3.3,4,2.1,3.2,3.75,2.3,1.62,2,1.85,1.91,3.4,4.2,1.93,3.3,4.2,2.2,1.67,1.93,1.93
ligue-1,2025-2026,11/04/2026,Rennes,Angers,2,1,15,6,7,4,11,3,9,15,0,2,0,0,H,2,0,H,1.36,4.75,8.5,1.42,4.8,7,1.67,2.2,1.85,2,1.36,4.75,8.5,1.36,5.25,8,1.62,2.3,2.03,1.83
ligue-1,2025-2026,12/04/2026,Nice,Le Havre,1,1,15,11,5,6,5,2,20,14,1,1,0,0,D,0,1,A,1.91,3.3,4.33,1.9,3.4,4.2,1.98,1.88,1.93,1.93,1.85,3.3,4.5,1.83,3.4,4.6,1.98,1.88,1.83,2.03
ligue-1,2025-2026,12/04/2026,Toulouse,Lille,0,4,9,15,1,9,4,2,13,12,2,0,1,0,A,0,1,A,3.2,3.3,2.3,3,3.3,2.35,2.2,1.67,1.83,2.03,3.4,3.2,2.25,3.2,3.2,2.3,2.2,1.67,1.9,1.95
ligue-1,2025-2026,12/04/2026,Lyon,Lorient,2,0,11,12,5,6,4,6,17,14,4,1,0,0,H,0,0,D,1.67,3.8,5.25,1.71,3.8,4.75,1.91,1.91,1.88,1.98,1.65,4,5,1.65,4,5,1.73,2.1,1.83,2.03
ligue-1,2025-2026,17/04/2026,Lens,Toulouse,3,2,41,5,13,2,14,1,9,15,1,1,0,1,H,0,2,A,1.5,4.5,5.75,1.49,4.5,6.25,1.67,2.2,1.8,2.05,1.48,4.5,6.25,1.51,4.5,5.75,1.67,2.2,1.83,2.03
ligue-1,2025-2026,18/04/2026,Lorient,Marseille,2,0,11,16,4,2,1,7,6,10,0,3,0,0,H,1,0,H,4.5,4,1.73,4.2,4,1.75,1.67,2.2,1.88,1.98,4.75,4.5,1.62,4.5,4.4,1.65,1.44,2.75,1.83,2.03
ligue-1,2025-2026,18/04/2026,Angers,Le Havre,1,1,11,16,5,8,4,3,15,20,1,3,0,1,D,1,1,D,2.88,3.1,2.63,2.8,3.1,2.65,2.38,1.57,2,1.85,3.2,3,2.45,3.25,2.95,2.4,2.63,1.5,1.78,2.1
ligue-1,2025-2026,18/04/2026,Lille,Nice,0,0,9,5,2,1,5,3,9,10,3,1,0,0,D,0,0,D,1.5,4.33,6.5,1.52,4.33,6,1.8,2,1.83,2.03,1.5,4.75,5.75,1.49,4.75,6,1.62,2.3,1.8,2.05
ligue-1,2025-2026,19/04/2026,Monaco,Auxerre,2,2,15,12,6,7,11,3,19,8,2,3,0,0,D,0,2,A,1.53,4.33,6,1.57,4.33,5.25,1.73,2.1,1.93,1.93,1.62,4.2,5,1.62,4.33,4.8,1.62,2.3,2.03,1.83
ligue-1,2025-2026,19/04/2026,Metz,Paris FC,1,3,13,15,6,7,6,5,9,8,2,2,0,0,A,1,1,D,3.5,3.5,2.05,3.4,3.4,2.15,1.85,2,2.03,1.83,2.9,3.6,2.25,2.95,3.5,2.3,1.67,2.2,1.85,2
ligue-1,2025-2026,19/04/2026,Nantes,Brest,1,1,17,4,4,2,11,0,13,17,2,2,1,0,D,1,0,H,2.35,3.3,3.1,2.35,3.3,3,2.1,1.73,2.03,1.83,2.35,3.3,3.1,2.4,3.25,3,2.2,1.67,2.03,1.83
ligue-1,2025-2026,19/04/2026,Strasbourg,Rennes,0,3,9,26,1,9,2,9,10,12,0,1,0,0,A,0,1,A,2.63,3.75,2.5,2.6,3.6,2.5,1.67,2.2,2,1.85,3.9,4.2,1.8,3.75,3.9,1.88,1.53,2.5,2.03,1.78
ligue-1,2025-2026,19/04/2026,Paris SG,Lyon,1,2,23,6,6,5,13,5,10,8,5,1,0,0,A,0,2,A,1.3,6,8.5,1.32,5.75,8.5,1.44,2.75,2.03,1.83,1.33,5.5,8,1.33,5.75,7.75,1.44,2.75,1.93,1.93
ligue-1,2025-2026,22/04/2026,Paris SG,Nantes,3,0,14,11,6,4,7,6,11,8,2,1,0,0,H,2,0,H,1.18,7,13,1.21,7.75,11.5,1.33,3.4,1.83,2.03,1.17,8,15,1.18,8.25,13,1.33,3.4,1.93,1.93
ligue-1,2025-2026,24/04/2026,Brest,Lens,3,3,6,25,3,7,0,6,7,11,3,3,0,0,D,3,0,H,5.5,4.2,1.55,5.25,4.1,1.6,1.67,2.2,1.93,1.93,6,4.2,1.55,5.5,4.2,1.57,1.8,2,1.93,1.93
ligue-1,2025-2026,25/04/2026,Lyon,Auxerre,3,2,12,9,6,2,6,3,11,15,1,2,0,0,H,1,1,D,1.65,3.9,5.25,1.66,3.9,5,1.8,2,1.8,2.05,1.65,4,5.25,1.65,4.1,4.8,1.67,2.2,1.8,2.05
ligue-1,2025-2026,25/04/2026,Angers,Paris SG,0,3,6,17,1,10,5,4,9,3,0,2,0,1,A,0,2,A,10,6,1.27,10,6.25,1.27,1.53,2.5,1.88,1.98,10,6,1.25,9.5,6.25,1.28,1.53,2.5,1.9,1.95
ligue-1,2025-2026,25/04/2026,Toulouse,Monaco,2,2,18,8,5,5,4,2,17,10,3,2,0,0,D,0,2,A,3.3,3.8,2.05,3.25,3.75,2.05,1.67,2.2,1.8,2.05,4.5,4.1,1.7,4.2,4,1.75,1.57,2.38,1.98,1.88
ligue-1,2025-2026,26/04/2026,Lorient,Strasbourg,2,3,14,11,6,5,9,7,9,16,1,2,0,0,A,1,0,H,2.1,3.6,3.2,2.15,3.6,3.2,1.8,2,1.83,2.03,2.1,3.6,3.1,2.1,3.6,3.3,1.67,2.2,1.88,1.98
ligue-1,2025-2026,26/04/2026,Le Havre,Metz,4,4,14,12,5,5,6,4,12,12,3,1,0,0,D,2,2,D,1.67,4,5,1.68,3.75,5.25,1.91,1.91,1.83,2.03,1.6,4.33,5,1.58,4.4,5,1.62,2.3,2.03,1.83
ligue-1,2025-2026,26/04/2026,Paris FC,Lille,0,1,7,10,2,4,7,3,12,10,6,3,1,0,A,0,1,A,4,3.6,1.91,3.9,3.6,1.9,1.88,1.98,1.93,1.93,4.75,4,1.7,4.6,3.75,1.73,1.73,2.1,1.95,1.9
ligue-1,2025-2026,26/04/2026,Rennes,Nantes,2,1,14,24,5,8,6,8,15,15,3,2,0,0,H,1,1,D,1.42,4.75,7.5,1.44,4.8,6.5,1.62,2.3,1.93,1.93,1.48,4.5,6.5,1.47,4.6,6,1.62,2.3,2.05,1.8
ligue-1,2025-2026,26/04/2026,Marseille,Nice,1,1,24,5,6,2,7,1,14,7,4,1,0,0,D,0,0,D,1.48,4.5,6.5,1.49,4.75,5.75,1.44,2.75,2.03,1.83,1.7,3.8,4.75,1.72,4,4.4,1.67,2.2,1.9,1.95
ligue-1,2025-2026,02/05/2026,Nantes,Marseille,3,0,17,16,6,8,7,8,12,11,1,3,0,0,H,0,0,D,4.33,4.1,1.73,4.4,4,1.72,1.67,2.2,1.93,1.93,3.8,3.9,1.9,3.7,3.9,1.88,1.57,2.38,1.95,1.9
ligue-1,2025-2026,02/05/2026,Paris SG,Lorient,2,2,24,5,6,3,12,2,9,7,1,1,0,0,D,1,1,D,1.3,5.75,8,1.32,5.75,8.5,1.4,3,1.83,2.03,1.36,6,7,1.36,5.5,7.25,1.4,3,1.93,1.93
ligue-1,2025-2026,02/05/2026,Metz,Monaco,1,2,13,15,1,3,5,9,10,15,0,2,0,0,A,0,0,D,6.5,5.5,1.4,6,5,1.44,1.36,3.2,1.83,2.03,7.5,5.75,1.33,6,5.75,1.4,1.29,3.75,1.95,1.9
ligue-1,2025-2026,02/05/2026,Nice,Lens,1,1,9,16,2,4,7,8,11,10,2,3,0,1,D,0,0,D,4,4.2,1.75,4.33,4.1,1.73,1.57,2.38,1.88,1.98,4.75,4.2,1.65,4.5,4.1,1.68,1.53,2.5,2.03,1.78
ligue-1,2025-2026,03/05/2026,Lille,Le Havre,1,1,22,2,10,2,14,5,9,15,2,3,0,0,D,1,1,D,1.42,4.75,7.5,1.43,4.5,7.5,1.91,1.91,1.98,1.88,1.38,4.75,8.5,1.39,4.8,7.75,1.83,2.03,1.85,2
